On ^in++++=On
people ^nns++++=people
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bells ^nns++++=bells
could ^md+pos+++=could
still ^rb++++=still
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard
beneath ^in+pl+++=beneath
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vb+hv+aux++=had
never ^rb++splt++=never
believed ^vprf+++xvbnx+=believed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
carried ^vbd+++xvbn+=carried
too ^ql++++=too
many ^ap++++=many
stories ^nns++++=stories.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
ghost ^nn++++=ghost
in ^in++++=in
every ^at++++=every
alley ^nn++++=alley,
, ^zz++++=EXTRAWORD
a ^at++++=a
curse ^nn++++=curse
on ^in++++=on
every ^at++++=every
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
a ^at++++=a
mermaid ^nn+++??+=mermaid
beneath ^in+pl+++=beneath
every ^at++++=every
widow ^nn++++=widow's
's ^$++++=EXTRAWORD
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Legends ^nns++++=Legends
were ^vbd+bed+aux++=were
what ^wdt+who+++=what
remained ^vbd+++xvbn+=remained
when ^wrb+who+++=when
facts ^nns++++=facts
became ^vbd+++xvbn+=became
lonely ^jj++++=lonely.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
bells ^nns++++=bells
were ^vbd+bed+aux++=were
ringing ^vbg+++xvbgx+=ringing.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
a ^at++++=a
boy ^nn++++=boy
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
cap ^nn++++=cap
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
seawall ^nn+++??+=seawall.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming
closer ^rbr++++=closer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
With ^in++++=With
each ^dt++++=each
peal ^nn++++=peal,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
shifted ^vbd+++xvbn+=shifted
toward ^in++++=toward
the ^ati++++=the
harbor ^nn++++=harbor
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
drew ^vbd+++xvbn+=drew
back ^jjb++++=back
as ^in++++=as
the ^ati++++=the
water ^nn++++=water
began ^vbd+++xvbn+=began
to ^to++++=to
ripple ^vbi++++=ripple.
. ^zz++++=EXTRAWORD
A ^at++++=A
line ^nn++++=line
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
straight ^jj++++=straight
as ^ql++++=as
a ^at++++=a
cut ^nn+++xvbn+=cut
in ^in++++=in
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
moved ^vbd+++xvbn+=moved
between ^in++++=between
the ^ati++++=the
piers ^nns++++=piers,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
aside ^rp++++=aside
foam ^nn++++=foam
and ^cc++++=and
floating ^vbg+++xvbg+=floating
weeds ^nns++++=weeds.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
dark ^jj++++=dark
passed ^jj+++xvbn+=passed
beneath ^in+pl+++=beneath
the ^ati++++=the
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
a ^at++++=a
bell ^nn++++=bell
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
enormous ^jj+pred+++=enormous,
, ^zz++++=EXTRAWORD
taller ^jjr++++=taller
than ^in++++=than
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
green ^nn++++=green
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
furred ^vpsv++agls+xvbn+=furred
with ^in++++=with
barnacles ^nns+++??+=barnacles.
. ^zz++++=EXTRAWORD
Seaweed ^nn++++=Seaweed
streamed ^vbd+++xvbn+=streamed
from ^in++++=from
its ^pp$+it+++=its
crown ^nn++++=crown.
. ^zz++++=EXTRAWORD
No ^at++++=No
rope ^nn++++=rope
pulled ^vbd+++xvbn+=pulled
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
No ^at++++=No
chain ^nn++++=chain
supported ^vbd+++xvbn+=supported
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
simply ^rb++++=simply
broke ^vbd+++xvbn+=broke
the ^ati++++=the
surface ^nn++++=surface
and ^cc++++=and
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
balanced ^j+++xvbn+=balanced
upon ^in++++=upon
the ^ati++++=the
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
swung ^vbd+++xvbn+=swung.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
note ^vb+vprv+++=note
struck ^vbd+++xvbn+=struck
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Windows ^nns++++=Windows
rattled ^vwbn+++xvbn+=rattled.
. ^zz++++=EXTRAWORD
Gulls ^nns++++=Gulls
burst ^vbd+++xvbn+=burst
into ^in+ppvb+++=into
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv+tht0+xvbn+=felt
the ^ati++++=the
sound ^nn++++=sound
enter ^vb++++=enter
her ^pp$+pp3+++=her
chest ^nn++++=chest
and ^cc++++=and
move ^vb++++=move
through ^in++++=through
her ^pp$+pp3+++=her
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
breath ^nn++++=breath
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
on ^in++++=on
the ^ati++++=the
deck ^nn++++=deck
of ^in++++=of
a ^at++++=a
ship ^nn++++=ship
beneath ^in+pl+++=beneath
a ^at++++=a
black ^nn++++=black,
, ^zz++++=EXTRAWORD
storm ^nn++++=storm-torn
- ^zz++++=EXTRAWORD
torn ^jj+atrb++xvbn+=EXTRAWORD
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
shouted ^vbd+vpub++xvbn+=shouted
through ^in++++=through
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
A ^at++++=A
mast ^nn++++=mast
split ^vbd+++xvbn+=split
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lighthouse ^nn++++=lighthouse
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark.
. ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj+atrb+++=young
sailor ^nn++++=sailor
clung ^vbd+++xvbn+=clung
to ^in++++=to
the ^ati++++=the
rigging ^nn++++=rigging.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
no ^at++++=no
older ^nn++++=older
than ^in++++=than
seventeen ^cd++++=seventeen.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
ran ^vbd+++xvbn+=ran
from ^in++++=from
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
into ^in++++=into
one ^cd1++++=one
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
ship ^nn++++=ship
tilted ^vbd+++xvbn+=tilted
toward ^in++++=toward
the ^ati++++=the
reefs ^nns++++=reefs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
a ^at++++=a
small ^jj+atrb+++=small
silver ^nn++++=silver
watch ^vb++++=watch
from ^in++++=from
his ^pp$+pp3+++=his
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
kissed ^j+++xvbn+=kissed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
vision ^nn++++=vision
ended ^vbd+++xvbn+=ended.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv++xvbn+=found
herself ^ppl+pp3+++=herself
on ^rp++++=on
her ^pp3o+pp3+++=her
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
All ^abn++++=All
around ^rp++++=around
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
townspeople ^nns++++=townspeople
were ^vbd+bed+aux++=were
crying ^vbg+++xvbgx+=crying
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
embraced ^jj+atrb++xvbn+=embraced
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
fled ^jj+++xvbn+=fled.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
stared ^jj+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
bell ^nn++++=bell
with ^in++++=with
the ^ati++++=the
stunned ^jj+atrb++xvbn+=stunned
expressions ^nns++++=expressions
of ^in++++=of
sleepers ^nns+nom+++=sleepers
abruptly ^rb++++=abruptly
awakened ^vbd+++xvbn+=awakened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
swung ^vbd+++xvbn+=swung
a ^at++++=a
final ^jj+atrb+++=final
time ^nn++++=time,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
sound ^nn++++=sound
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
An ^at++++=An
object ^nn++++=object
flew ^vbd+++xvbn+=flew
from ^in++++=from
its ^pp$+it+++=its
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
arced ^vbd+++xvbn+=arced
across ^in+pl+++=across
the ^ati++++=the
water ^nn++++=water
and ^cc++++=and
landed ^jj+++xvbn+=landed
at ^rb++++=at
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
A ^at++++=A
silver ^nn++++=silver
watch ^vb++++=watch.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
went ^vbd+++xvbn+=went
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
picked ^vbd+++xvbn+=picked
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
casing ^nn++++=casing
was ^vbd+bedz+aux++=was
dented ^vpsv++agls+xvbnx+=dented
and ^cc++++=and
blackened ^jj++++=blackened,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
pressed ^vbd+++xvbnx+=pressed
the ^ati++++=the
latch ^nn++++=latch,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cover ^nn++++=cover
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
protected ^xvbn+++xvbn+=protected
beneath ^in+pl+++=beneath
cloudy ^jj+atrb+++=cloudy
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hands ^nns++++=hands
pointed ^vbd+++xvbn+=pointed
to ^to++++=to
nineteen ^cd++++=nineteen
minutes ^nns++++=minutes
past ^jjb+atrb+++=past
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
watch ^nn++++=watch
began ^vbd+++xvbn+=began
to ^to++++=to
tick ^vbi+++??+=tick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
floating ^jj+atrb++xvbg+=floating
bell ^nn++++=bell
sank ^vbd+++xvbn+=sank.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
closed ^vbd+++xvbn+=closed
over ^in++++=over
its ^pp$+it+++=its
crown ^nn++++=crown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
harbor ^nn++++=harbor
became ^vbd+++xvbn+=became
calm ^nn++++=calm
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,"
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
said ^vbd+vpub++xvbn+=said
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Vale ^npl++++=Vale
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
finest ^jjt++++=finest
clockmaker ^jjr++++=clockmaker
on ^in++++=on
the ^ati++++=the
western ^jj+atrb+++=western
coast ^nn++++=coast.
. ^zz++++=EXTRAWORD
Kings ^nns++++=Kings
had ^vbd+hvd+aux++=had
owned ^vprf+++xvbnx+=owned
his ^pp$+pp3+++=his
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
claimed ^vbd+vpub+tht0+xvbnx+=claimed
kings ^nns++++=kings
were ^vbd+bed+vrb++=were
no ^at++++=no
better ^jjr++++=better
at ^rb++++=at
using ^vbg+++xvbg+=using
time ^nn++++=time
than ^in++++=than
anyone ^pn++++=anyone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
customers ^nns+nom+++=customers
traveled ^vbd+++xvbn+=traveled
for ^in++++=for
days ^nns++++=days
to ^to++++=to
bring ^vbi++++=bring
him ^pp3o+pp3+++=him
broken ^vbd+++xvbn+=broken
watches ^nns++++=watches.
