# ^zz++++=#
The ^ati++++=The
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
much ^rb++++=much.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
seconds ^nns++++=seconds
glittered ^vbd+++xvbn+=glittered
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
like ^in++++=like
flakes ^nns++++=flakes
of ^in++++=of
mica ^nn++++=mica.
. ^zz++++=EXTRAWORD
Minutes ^nns++++=Minutes
clung ^vbd+++xvbn+=clung
to ^in++++=to
the ^ati++++=the
gears ^nns++++=gears
in ^in++++=in
pale ^jj+atrb+++=pale
threads ^nns++++=threads.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
drew ^vbd+++xvbn+=drew
them ^pp3o+pp3+++=them
carefully ^rb++++=carefully
into ^in++++=into
glass ^nn++++=glass
bottles ^nns++++=bottles,
, ^zz++++=EXTRAWORD
labeled ^j+++xvbn+=labeled
each ^ppls++++=each
one ^pn++++=one
by ^in++++=by
date ^nn++++=date,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stored ^jj+++xvbn+=stored
them ^pp3o+pp3+++=them
in ^in++++=in
cabinets ^nns++++=cabinets
built ^vbd+++xvbn+=built
into ^in++++=into
the ^ati++++=the
tower ^nn++++=tower's
's ^vbz+bez+vrb++0=EXTRAWORD
circular ^jj+atrb+++=circular
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
thousands ^cds++++=thousands
of ^in++++=of
bottles ^nns++++=bottles.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
held ^vbd+vprv++xvbn+=held
only ^rb+down+++=only
a ^at++++=a
sigh ^nn++++=sigh.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
contained ^jj+++xvbn+=contained
enough ^qlp++++=enough
time ^nn++++=time
to ^to++++=to
boil ^vbi++++=boil
an ^at++++=an
egg ^nn++++=egg,
, ^zz++++=EXTRAWORD
mend ^vb++++=mend
a ^at++++=a
stocking ^nn++++=stocking,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
say ^vb+vpub+++=say
something ^pn++++=something
that ^dt+pdem+++=that
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
said ^vpsv++agls+xvbnx+=said
before ^cs+sub+++=before
a ^at++++=a
door ^nn++++=door
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
never ^rb++++=never
opened ^vbd+++xvbn+=opened
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
first ^od++++=first
rule ^vb+vsua+++=rule,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Lost
lost ^vbd+++xvbn+=EXTRAWORD
time ^nn++++=time
belongs ^vbz++++=belongs
to ^in++++=to
no ^ati++neg++=no
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
second ^od++++=second
rule ^nn++++=rule?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
let ^vb+++xvbn+=let
the ^ati++++=the
clock ^nn++++=clock
stop ^nn++++=stop."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
third ^nn++++=third?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
highest ^jjt+atrb+++=highest
cabinet ^nn++++=cabinet,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
oldest ^jjt+atrb+++=oldest
bottles ^nns++++=bottles
rested ^vbd+++xvbn+=rested
under ^in++++=under
blankets ^nns++++=blankets
of ^in++++=of
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
return ^vb++++=return
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
willingly ^rb++splt++=willingly
given ^vpsv++agls+xvbnx+=given
away ^rb+phrv+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
twelve ^cd++++=twelve
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vb+hv+aux++=had
not ^xnot++not++=not
understood ^vbd+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
At ^rb++++=At
fifty ^cd++++=fifty-seven,
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
believed ^vbd+vprv+tht0+xvbnx+=believed
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nn++++=people
of ^in++++=of
Bellwether ^np+nom++??+=Bellwether
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
quiet ^nn++++=quiet
man ^nn++++=man
with ^in++++=with
silver ^nn++++=silver
beginning ^vwbg+++xvbg+=beginning
at ^rb++++=at
his ^pp$+pp3+++=his
temples ^nns++++=temples
and ^cc++++=and
a ^at++++=a
habit ^nn++++=habit
of ^in++++=of
checking ^xvbg+++xvbg+=checking
his ^pp$+pp3+++=his
pocket ^nn++++=pocket
watch ^nn++++=watch
during ^in++++=during
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waved ^vbd+++xvbnx+=waved
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
market ^nn++++=market.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
called ^vbd+++xvbnx+=called
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
mantel ^jj+atrb++??+=mantel
clocks ^nns++++=clocks
ran ^vbd+++xvbn+=ran
slow ^jj++++=slow
or ^cc++++=or
grandfather ^nn+nom+++=grandfather
clocks ^nns++++=clocks
began ^vbd+++xvbn+=began
striking ^jj+++xvbg+=striking
thirteen ^cd++++=thirteen.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
dared ^vbd+++xvbn+=dared
one ^cd1++++=one
another ^dt++++=another
to ^to++++=to
knock ^vbi++++=knock
on ^in++++=on
the ^ati++++=the
tower ^nn++++=tower
door ^nn++++=door
after ^in++++=after
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
none ^pn++++=none
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
found ^vprf+++xvbnx+=found
the ^ati++++=the
courage ^nn+nom+++=courage.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
lived ^vbd+++xvbn+=lived
alone ^rb++++=alone
in ^in++++=in
two ^cd++++=two
small ^jj+atrb+++=small
rooms ^nns++++=rooms
beneath ^in+pl+++=beneath
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slept ^vbd+++xvbnx+=slept
lightly ^rb+cnj+++=lightly,
, ^zz++++=EXTRAWORD
ate ^j+++xvbn+=ate
plainly ^rb+cnj+++=plainly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kept ^vbd+++xvbn+=kept
his ^pp$+pp3+++=his
memories ^nns++++=memories
in ^in++++=in
better ^jjr+atrb+++=better
order ^nn++++=order
than ^in++++=than
most ^ql+emph+++=most
people ^nns++++=people
kept ^vbd+++xvbn+=kept
their ^pp$+pp3+++=their
cupboards ^nns++++=cupboards.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
autumn ^nn++++=autumn
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
named ^vbd+++xvbn+=named
Mara ^np+++??+=Mara
Quinn ^np++++=Quinn
knocked ^vbd+++xvbn+=knocked
on ^in++++=on
his ^pp$+pp3+++=his
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
knew ^vbd+vprv++xvbn+=knew
who ^whp+wpr+whcl++=who
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
up ^rp++++=up
in ^in++++=in
Bellwether ^np+nom++??+=Bellwether,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
at ^rb++++=at
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vbd+++xvbn+=returned
three ^cd++++=three
weeks ^nns++++=weeks
earlier ^jjr++++=earlier
to ^in++++=to
care ^nn++++=care
for ^in++++=for
her ^pp3o+pp3+++=her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
dying ^vbg+++xvbgx+=dying.
. ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
famous ^jj++++=famous
for ^in++++=for
climbing ^xvbg+++xvbg+=climbing
rooftops ^nns+++??+=rooftops
and ^cc++++=and
swimming ^nvbg+++xvbg+=swimming
in ^in++++=in
the ^ati++++=the
river ^nn++++=river
during ^in++++=during
storms ^nns++++=storms.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
forty ^cd++++=forty,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
with ^in++++=with
rain ^nn++++=rain-dark
- ^zz++++=EXTRAWORD
dark ^jj+atrb+++=EXTRAWORD
hair ^nn++++=hair
and ^cc++++=and
a ^at++++=a
red ^jj+atrb+++=red
coat ^nn++++=coat
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
too ^ql++++=too
bright ^jj++++=bright
for ^in++++=for
the ^ati++++=the
gray ^np++++=gray
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^nn++++=need
an ^at++++=an
hour ^nn++++=hour,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
when ^wrb+who+whcl++=when
Elias ^np+++??+=Elias
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
people ^nns++++=people
began ^vbd+++xvbn+=began
with ^in++++=with
good ^jj+atrb+++=good
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
repair ^vb++++=repair
clocks ^nns++++=clocks,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
keep ^vb++++=keep
lost ^jj+atrb++xvbn+=lost
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
ticked ^vbd+++xvbn+=ticked
against ^in++++=against
the ^ati++++=the
streetlamps ^nns+++??+=streetlamps.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
above ^rb++++=above
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tower ^nn++++=tower
mechanism ^nn+nom+++=mechanism
shifted ^vbd+++xvbn+=shifted
with ^in++++=with
a ^at++++=a
heavy ^jj+atrb+++=heavy
iron ^nn++++=iron
sigh ^nn++++=sigh.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
door ^nn++++=door
halfway ^rb++++=halfway
closed ^jj+++xvbn+=closed.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
you ^pp2+pp2+++=you
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Daniel
daniel ^np++++=EXTRAWORD
Quinn ^np++++=Quinn
tells ^vbz++++=tells
stories ^nns++++=stories."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+aux++=is
dying ^vbg+++xvbgx+=dying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dying
dying ^vbg+++xvbg+=EXTRAWORD
people ^nns++++=people
tell ^vb++++=tell
stories ^nns++++=stories
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
from ^in++++=from
lack ^nn++++=lack
of ^in++++=of
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
steady ^jj+pred+++=steady.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
your ^pp$+pp2+++=your
mother ^nn++++=mother
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
seven ^cd++++=seven
minutes ^nns++++=minutes
in ^in++++=in
1982 ^cd+date+++=1982.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
missed ^vprf+++xvbnx+=missed
the ^ati++++=the
last ^jj+atrb+++=last
bus ^nn++++=bus
from ^in++++=from
Stonebridge ^np+++??+=Stonebridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
seven ^cd++++=seven
minutes ^nns++++=minutes
let ^vbd+++xvbn+=let
him ^pp3o+pp3+++=him
reach ^vb++++=reach
it ^pp3+it+++=it
before ^cs+sub+++=before
it ^pp3+it+++=it
left ^vbd+++xvbn+=left.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
caught ^xvbn+++xvbn+=caught
that ^dt+dem+++=that
bus ^nn++++=bus,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
met ^vprf+++xvbnx+=met
my ^pp$+pp1+++=my
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
story ^nn++++=story
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
broken ^vprf+++xvbnx+=broken
the ^ati++++=the
first ^od++++=first
rule ^vb+vsua+++=rule
only ^rb+down+++=only
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
as ^in++++=as
far ^in"+pl+++=far
as ^in"++++=as
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
Quinn ^np++++=Quinn
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived
at ^rb++++=at
the ^ati++++=the
tower ^nn++++=tower
on ^in++++=on
a ^at++++=a
winter ^nn++++=winter
night ^nn++++=night,
, ^zz++++=EXTRAWORD
frantic ^jj++++=frantic
and ^cc+phrs+++=and
shivering ^jj+++xvbg+=shivering.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
boy ^nn++++=boy
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
from ^in++++=from
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened
a ^at++++=a
bottle ^nn++++=bottle
and ^cc++++=and
poured ^vbd+++xvbn+=poured
seven ^cd++++=seven
minutes ^nns++++=minutes
into ^in++++=into
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
For ^in++++=For
those ^dt+dem+++=those
inside ^jjb++++=inside
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
town ^nn++++=town
drew ^vbd+++xvbn+=drew
backward ^jj++++=backward
like ^in++++=like
a ^at++++=a
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow
rose ^vbd+++xvbn+=rose
from ^in++++=from
footprints ^nns++++=footprints.
. ^zz++++=EXTRAWORD
Chimney ^nn++++=Chimney
smoke ^vb++++=smoke
folded ^vwbn+++xvbn+=folded
into ^in++++=into
brick ^nn++++=brick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bus ^nn++++=bus
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Daniel ^np++++=Daniel
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
remembered ^vwbn+vprv++xvbn+=remembered
his ^pp$+pp3+++=his
mother ^nn++++=mother
weeping ^nn++++=weeping
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
" ^zz++++="Seven
seven ^cd++++=EXTRAWORD
minutes ^nns++++=minutes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
all ^abn++++=all
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
me ^pp1o+pp1+++=me
promise ^nn++++=promise
not ^xnot++not++=not
to ^to++++=to
ask ^vbi++++=ask
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
truly ^rb++++=truly
needed ^vbd+++xvbn+=needed
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
you ^pp2+pp2+++=you
need ^vb++++=need
an ^at++++=an
hour ^nn++++=hour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
cannot ^md+pos+not++=cannot
speak ^vb++++=speak
anymore ^nn+++??+=anymore.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
words ^nns++++=words
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he
may ^md+pos+++=may
not ^xnot++not++=not
wake ^vb++++=wake
tomorrow ^nr+tm+++=tomorrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
your ^pp$+pp2+++=your
sorrow ^nn++++=sorrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Most
most ^ql+emph+++=EXTRAWORD
people ^nns++++=people
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ask ^vb++++=ask
for ^in+ppvb+++=for
it ^pp3+it+++=it
anyway ^rb++++=anyway."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
jaw ^nn++++=jaw
tightened ^vbd+++xvbn+=tightened.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
argued ^vbd+vpub++xvbnx+=argued
with ^in++++=with
him ^pp3o+pp3+++=him
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time
he ^pp3a+pp3+++=he
could ^md+pos+++=could
talk ^vb++++=talk.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
driven ^vprf+++xvbnx+=driven
everyone ^pn++++=everyone
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
my ^pp$+pp1+++=my
mother ^npt++++=mother
died ^vbd+++xvbn+=died
miserable ^jj++++=miserable
because ^cs+cos+++=because
of ^in"++++=of
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
it ^pp3+it+++=it
true ^jj++++=true?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
of ^in++++=of
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
