On ^in++++=On
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
wet ^jj+atrb+++=wet
wool ^nn++++=wool,
, ^zz++++=EXTRAWORD
lamp ^nn++++=lamp
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^npt++++=mayor
announced ^vbd+vpub++xvbn+=announced
that ^tht+vcmp+++=that
messengers ^nns+nom+++=messengers
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
sent ^vpsv++agls+xvbnx+=sent
inland ^jjb++++=inland.
. ^zz++++=EXTRAWORD
Reverend ^npt++++=Reverend
Pell ^np++++=Pell
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
disappearance ^nn+nom+++=disappearance
was ^vbd+bedz+vrb++=was
a ^at++++=a
judgment ^nn+nom+++=judgment.
. ^zz++++=EXTRAWORD
Professor ^npt++++=Professor
Ansel ^np+++??+=Ansel,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
taught ^vbd+vsua++xvbn+=taught
arithmetic ^nn++++=arithmetic
at ^in++++=at
the ^ati++++=the
school ^nn++++=school,
, ^zz++++=EXTRAWORD
proposed ^vb+++xvbn+=proposed
that ^tht+vcmp+++=that
the ^ati++++=the
water ^nn++++=water
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
displaced ^vpsv++by+xvbnx+=displaced
by ^in++++=by
a ^at++++=a
geological ^jj+atrb+++=geological
event ^nn++++=event.
. ^zz++++=EXTRAWORD
" ^zz++++="Displaced
displaced ^jj+++xvbn+=EXTRAWORD
where ^wrb+who+++=where?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
baker ^nn++++=baker.
. ^zz++++=EXTRAWORD
Professor ^npt++++=Professor
Ansel ^np+++??+=Ansel
had ^vb+hv+vrb++=had
no ^at++++=no
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Silas ^np+++??+=Silas
Rook ^np+++??+=Rook
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
everyone ^pn++++=everyone
with ^in++++=with
his ^pp$+pp3+++=his
one ^cd1++++=one
clear ^jj+atrb+++=clear
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
was ^vbd+bedz+aux++=was
clouded ^vpsv++agls+xvbnx+=clouded
white ^jj++++=white
from ^in++++=from
an ^at++++=an
old ^jj+atrb+++=old
injury ^nn++++=injury.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
sailed ^vprf+++xvbnx+=sailed
farther ^rbr++++=farther
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
captain ^nn++++=captain
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
agreed ^vbd+vpub++xvbn+=agreed
on ^in++++=on
how ^wrb+who+++=how
far ^rb+pl+++=far
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
arguments ^nns+nom+++=arguments
grew ^vbd+++xvbn+=grew
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
has ^vbz+hvz+aux++=hasn't
n't ^xnot++not++0=EXTRAWORD
gone ^vprf+++xvbn+=gone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
quieted ^vbd+++xvbn+=quieted.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Holt ^np++++=Holt
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Rook ^np+++??+=Rook
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
someone ^pn++++=someone
to ^to++++=to
fetch ^vbi++++=fetch
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
stolen ^vpsv++agls+xvbnx+=stolen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Every ^at++++=Every
face ^nn++++=face
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
looking ^vbg+++xvbg+=looking
at ^rb++++=at
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
your ^pp$+pp2+++=your
father ^nn++++=father
knew ^vbd+vprv+tht0+xvbn+=knew
this ^dt+dem+++=this
day ^nn++++=day
would ^md+prd+++=would
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
missing ^vbg+++xvbgx+=missing
for ^in++++=for
eighteen ^cd++++=eighteen
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Venn ^np+++??+=Venn
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
the ^ati++++=the
clock ^nn++++=clock
shop ^nn++++=shop
before ^in++++=before
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
also ^rb++splt++=also
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
inventor ^nn++++=inventor,
, ^zz++++=EXTRAWORD
a ^at++++=a
collector ^nn++++=collector
of ^in++++=of
impossible ^jj+atrb+++=impossible
maps ^nns++++=maps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
teller ^nn++++=teller
of ^in++++=of
stories ^nns++++=stories
so ^rb+emph+++=so
convincing ^vb++++=convincing
that ^tht+vcmp+++=that
people ^nns++++=people
often ^rb++++=often
forgot ^vbd+vprv+tht0+xvbn+=forgot
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
lies ^nns++++=lies.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
winter ^nn++++=winter
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
kissed ^vprf+++xvbnx+=kissed
her ^pp$+pp3+++=her
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
walked ^j+++xvbn+=walked
into ^in++++=into
a ^at++++=a
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
waited ^vprf+++xvbnx+=waited
at ^rb++++=at
the ^ati++++=the
window ^nn++++=window
for ^in++++=for
twelve ^cd++++=twelve
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
preferred ^vbd+++xvbn+=preferred
not ^xnot++not++=not
to ^to++++=to
wait ^vbi++++=wait
for ^in++++=for
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
knew ^vbd+vprv++xvbn+=knew
many ^ap++++=many
things ^nns++++=things,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Most
most ^ap+emph+++=EXTRAWORD
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
true ^jj++++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Rook ^np+++??+=Rook
approached ^vbd+++xvbn+=approached
and ^cc+phrs+++=and
took ^vbd+++xvbn+=took
the ^ati++++=the
lighthouse ^nn++++=lighthouse
clock ^nn++++=clock
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
it ^pp3+it+++=it
upside ^nn++++=upside
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
base ^nn++++=base,
, ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
hidden ^jj+++xvbn+=hidden
among ^in++++=among
decorative ^jj+atrb+++=decorative
waves ^nns++++=waves,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
tiny ^jj+atrb+++=tiny
keyhole ^nn++++=keyhole.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
the ^ati++++=the
key ^jjb++++=key?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
about ^md"++pmd"++=about
to ^md+prd+++=to
deny ^vb+vpub+++=deny
it ^pp3+it+++=it
again ^rb+tm+++=again
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
silver ^nn++++=silver
chain ^nn++++=chain
around ^rp++++=around
her ^pp3o+pp3+++=her
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
Hanging ^vbg+++xvbg+=Hanging
from ^in++++=from
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
iron ^nn++++=iron
key ^jjb++++=key,
, ^zz++++=EXTRAWORD
the ^ati++++=the
only ^ap+down+++=only
thing ^nn++++=thing
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
on ^in++++=on
his ^pp$+pp3+++=his
workbench ^nn+++??+=workbench.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
it ^pp3+it+++=it
so ^ql++++=so
long ^rb++++=long
she ^pp3a+pp3+++=she
no ^at++++=no
longer ^rbr++++=longer
thought ^nn+++xvbn+=thought
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
inserted ^vwbn+++xvbn+=inserted
the ^ati++++=the
key ^nn++++=key
into ^in++++=into
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
rolled ^vbd+++xvbn+=rolled
through ^in++++=through
town ^nn++++=town,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
pulled ^vprf+++xvbnx+=pulled
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
other ^ap++++=other
bells ^nns++++=bells
answered ^vbd+vpub++xvbn+=answered:
: ^zz++++=EXTRAWORD
the ^ati++++=the
church ^npl++++=church
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
the ^ati++++=the
school ^nn++++=school
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tiny ^jj+atrb+++=tiny
brass ^nn++++=brass
bell ^nn++++=bell
above ^jjb++++=above
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
sprang ^vbd+++xvbn+=sprang
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
was ^vbd+bedz+vrb++=was
no ^at++++=no
machinery ^nn+nom+++=machinery.
. ^zz++++=EXTRAWORD
A ^at++++=A
folded ^nn++++=folded
map ^vb++++=map
lay ^jjb+++xvbn+=lay
beneath ^in+pl+++=beneath
the ^ati++++=the
cracked ^jj+atrb++xvbn+=cracked
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Rook ^np+++??+=Rook
smiled ^vbd+++xvbn+=smiled
without ^in++++=without
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
map ^nn++++=map
showed ^vbd+vprv+tht0+xvbn+=showed
the ^ati++++=the
empty ^nn++++=empty
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
A ^at++++=A
red ^jj+atrb+++=red
line ^nn++++=line
began ^vbd+++xvbn+=began
at ^in++++=at
Bellweather ^np+nom++??+=Bellweather
Harbor ^np+++??+=Harbor
and ^cc++++=and
wound ^vpsv++agls+xvbn+=wound
between ^in++++=between
drawings ^nns++++=drawings
of ^in++++=of
shipwrecks ^nns+++??+=shipwrecks,
, ^zz++++=EXTRAWORD
trenches ^nns++++=trenches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
forests ^nns++++=forests
of ^in++++=of
coral ^nn++++=coral.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
far ^rb+pl+++=far
edge ^nn++++=edge
was ^vbd+bedz+vrb++=was
a ^at++++=a
black ^jj+atrb+++=black
circle ^nn++++=circle
