By ^in++++=By
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
promised ^vbn+vpub++xvbn+=promised
pancakes ^nns+++??+=pancakes
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
coat ^nn++++=coat
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone
from ^in++++=from
the ^ati++++=the
hook ^nn++++=hook
and ^cc++++=and
his ^pp$+pp3+++=his
shoes ^nns++++=shoes
were ^vbd+bed+aux++=were
missing ^vbg+++xvbgx+=missing
from ^in++++=from
the ^ati++++=the
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
waited ^vbd+++xvbn+=waited
twenty ^cd++++=twenty
years ^nns++++=years
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
return ^vbi++++=return,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
died ^vbd+++xvbn+=died
still ^jj+pred+++=still
angry ^jj++++=angry
enough ^qlp++++=enough
to ^to++++=to
leave ^vbi++++=leave
his ^pp$+pp3+++=his
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
wardrobe ^nn++++=wardrobe
untouched ^jj++++=untouched.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
preferred ^vbd+++xvbn+=preferred
clocks ^nns++++=clocks
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
make ^vb++++=make
promises ^nns++++=promises.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
either ^dtx++++=either
worked ^jj+++xvbn+=worked
or ^cc++++=or
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
The ^ati++++=The
missing ^jj+atrb++xvbg+=missing
hour ^nn++++=hour
revealed ^vbd+vprv++xvbn+=revealed
itself ^ppl++++=itself
on ^in++++=on
a ^at++++=a
Thursday ^nr++++=Thursday
in ^in++++=in
November ^nr+nom+++=November.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
all ^abn++++=all
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=filling
the ^ati++++=the
gutters ^nns+nom+++=gutters
with ^in++++=with
yellow ^jj+atrb+++=yellow
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+aux++=was
repairing ^vbg+++xvbgx+=repairing
a ^at++++=a
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
municipal ^jj+atrb+++=municipal
library ^nn+nom+++=library,
, ^zz++++=EXTRAWORD
a ^at++++=a
narrow ^jj+atrb+++=narrow
iron ^nn++++=iron
contraption ^nn+nom+++=contraption
mounted ^vbd+++xvbn+=mounted
above ^jjb++++=above
the ^ati++++=the
western ^jj+atrb+++=western
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
two ^cd++++=two
thirty ^cd++++=thirty-seven,
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
an ^at++++=an
impossible ^jj+atrb+++=impossible
time ^nn++++=time
by ^in++++=by
local ^jj+atrb+++=local
standards ^nns++++=standards.
. ^zz++++=EXTRAWORD
No ^at++++=No
public ^jj+atrb+++=public
clock ^nn++++=clock
in ^in++++=in
Bellwether ^np+nom++??+=Bellwether
was ^vbd+bedz+aux++=was
supposed ^vpsv++agls+xvbnx+=supposed
to ^to+vcmp+++=to
display ^vb++++=display
anything ^pn++++=anything
between ^in++++=between
two ^cd++++=two
and ^cc++++=and
three ^cd++++=three.
. ^zz++++=EXTRAWORD
The ^ati++++=The
library ^npl+nom+++=library
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
closed ^vpsv++agls+xvbnx+=closed
for ^in++++=for
renovation ^nn+nom+++=renovation,
, ^zz++++=EXTRAWORD
so ^ql++++=so
Mara ^np+++??+=Mara
worked ^vbd+++xvbn+=worked
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
removed ^vbd+++xvbnx+=removed
the ^ati++++=the
clock ^nn++++=clock's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
reached ^j+++xvbn+=reached
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
a ^at++++=a
second ^od++++=second
hand ^nn++++=hand
curled ^vbd+++xvbn+=curled
around ^rp++++=around
the ^ati++++=the
mechanism ^nn+nom+++=mechanism
like ^in++++=like
a ^at++++=a
dead ^jj+atrb+++=dead
spider ^nn++++=spider.
. ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
thing ^nn++++=thing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
replaced ^vbd+++xvbnx+=replaced
the ^ati++++=the
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
polished ^jj++++=polished
the ^ati++++=the
escapement ^nn+nom+++=escapement,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wound ^nn+++xvbn+=wound
the ^ati++++=the
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
began ^vbd+++xvbn+=began
to ^to++++=to
tick ^vbi+++??+=tick.
. ^zz++++=EXTRAWORD
At ^rb++++=At
two ^cd++++=two
fifty ^cd++++=fifty-nine
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
woke ^vbd+++xvbn+=woke
to ^in++++=to
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
at ^rb++++=at
once ^rb"+tm+++=once
that ^cs+sub+++=that
something ^pn++++=something
was ^vbd+bedz+vrb++=was
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
beneath ^in+pl+++=beneath
the ^ati++++=the
library ^nn+nom+++=library
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
coat ^nn++++=coat
was ^vbd+bedz+aux++=was
folded ^vpsv++agls+xvbnx+=folded
under ^in++++=under
her ^pp$+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
remember ^nn+nom+++=remember
folding ^jj++++=folding
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
building ^nvbg+++xvbg+=building
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark
except ^in++++=except
for ^in"++++=for
the ^ati++++=the
green ^jj+atrb+++=green
emergency ^nn++++=emergency
lamps ^nns++++=lamps
along ^in++++=along
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clock ^nn++++=clock
ticked ^vbd+++xvbn+=ticked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
minute ^nn++++=minute
hand ^nn++++=hand
rested ^vbd+++xvbn+=rested
one ^cd1++++=one
mark ^vb++++=mark
before ^in++++=before
the ^ati++++=the
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hour ^nn++++=hour
hand ^nn++++=hand
hovered ^vbd+++xvbn+=hovered
near ^in+pl+++=near
three ^cd++++=three.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
both ^abx++++=both
hands ^nns++++=hands
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
fifty ^cd++++=fifty-nine
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
became ^vbd+++xvbn+=became
three ^cd++++=three.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
skipped ^vprf+++xvbn+=skipped.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
up ^rp++++=up
so ^rb++++=so
quickly ^rb++++=quickly
that ^cs+sub+++=that
the ^ati++++=the
room ^nn++++=room
tilted ^vbd+++xvbn+=tilted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
checked ^vbd+++xvbnx+=checked
her ^pp3o+pp3+++=her
wristwatch ^nn++++=wristwatch.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
hands ^nns++++=hands
also ^rb++++=also
pointed ^vbd+++xvbn+=pointed
to ^to++++=to
three ^cd++++=three.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pulled ^vbd+++xvbnx+=pulled
out ^rp+pl+++=out
her ^pp$+pp3+++=her
department ^nn+nom+++=department-issued
- ^zz++++=EXTRAWORD
issued ^vwbn+++xvbn+=EXTRAWORD
chronometer ^jjr++++=chronometer,
, ^zz++++=EXTRAWORD
certified ^j+++xvbn+=certified
accurate ^jj++++=accurate
to ^to++++=to
one ^cd1++++=one
second ^od++++=second
in ^in++++=in
ten ^cd++++=ten
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
o ^zz++++=o'clock.
'clock. ^nn+++??+=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
eighty ^cd++++=eighty-seven
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
through ^in++++=through
every ^at++++=every
minute ^nn++++=minute
of ^in++++=of
the ^ati++++=the
second ^od++++=second
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
ran ^vbd+++xvbn+=ran
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
city ^nn++++=city
shone ^vbd+++xvbn+=shone
black ^jj++++=black
and ^cc++++=and
silver ^nn++++=silver
under ^in++++=under
the ^ati++++=the
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
apothecary ^nn+nom+++=apothecary
window ^nn++++=window
read ^vbd+vprv++xvbn+=read
three ^cd++++=three,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
second ^od++++=second
hand ^nn++++=hand
had ^vbd+hvd+aux++=had
frozen ^vprf+++xvbnx+=frozen.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
down ^rp++++=down
the ^ati++++=the
avenue ^nn++++=avenue,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bank ^nn++++=bank
clock ^nn++++=clock
still ^rb++++=still
showed ^vbd+vprv++xvbn+=showed
one ^cd1++++=one
fifty ^cd++++=fifty-nine.
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
No ^at++++=No
cars ^nns++++=cars
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
No ^at++++=No
lights ^nn++++=lights
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
hung ^vbd+++xvbn+=hung
motionless ^jj++++=motionless
in ^in++++=in
places ^nns++++=places
beneath ^in+pl+++=beneath
the ^ati++++=the
awnings ^nns+++??+=awnings,
, ^zz++++=EXTRAWORD
drops ^vbz++++=drops
suspended ^vbd+++xvbn+=suspended
like ^in++++=like
glass ^nn++++=glass
beads ^nns++++=beads.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
library ^nn+nom+++=library,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
footprints ^nns++++=footprints
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
pavement ^nn+nom+++=pavement.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
began ^vbd+++xvbnx+=began
at ^in++++=at
the ^ati++++=the
locked ^jj+atrb++xvbn+=locked
doors ^nns++++=doors
and ^cc++++=and
led ^vwbn+++xvbn+=led
north ^nr+pl+++=north.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
footprints ^nns++++=footprints
were ^vbd+bed+vrb++=were
larger ^jjr+pred+++=larger
than ^in++++=than
hers ^pp$$++++=hers
and ^cc++++=and
uneven ^jj++++=uneven,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
person ^nn++++=person
who ^whp+rel+subj++=who
made ^vwbn+++xvbn+=made
them ^pp3o+pp3+++=them
limped ^vbd+++xvbn+=limped.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
passed ^vbd+++xvbnx+=passed
silent ^jj+atrb+++=silent
caf ^nn+++??+=caf
s ^zz++++=s,
, ^zz++++=EXTRAWORD
sleeping ^nvbg+++xvbg+=sleeping
apartment ^nn+nom+++=apartment
blocks ^nns++++=blocks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
tram ^nn++++=tram
halted ^vwbn+++xvbn+=halted
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
an ^at++++=an
intersection ^nn+nom+++=intersection.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
the ^ati++++=the
tram ^nn+++??+=tram,
, ^zz++++=EXTRAWORD
passengers ^nns+nom+++=passengers
sat ^vbd+++xvbn+=sat
perfectly ^rb+amp+++=perfectly
still ^rb++++=still.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
the ^ati++++=the
window ^nn++++=window
with ^in++++=with
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
half ^abn++++=half
closed ^jj+++xvbn+=closed.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child's
's ^vbz+bez+vrb++0=EXTRAWORD
red ^jj+atrb+++=red
balloon ^nn++++=balloon
floated ^vbd+++xvbn+=floated
above ^jjb++++=above
a ^at++++=a
gloved ^jj+atrb+++=gloved
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
touched ^vbd+++xvbn+=touched
the ^ati++++=the
tram ^nn+++??+=tram's
's ^$++++=EXTRAWORD
metal ^nn++++=metal
door ^nn++++=door.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
warm ^jj+pred+++=warm.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
voice ^nn++++=voice
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
stood ^vbd+++xvbn+=stood
under ^in++++=under
the ^ati++++=the
streetlamp ^nn+++??+=streetlamp.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall
and ^cc+phrs+++=and
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
with ^in++++=with
gray ^np++++=gray
in ^in++++=in
his ^pp$+pp3+++=his
beard ^nn++++=beard
and ^cc++++=and
rain ^nn++++=rain
on ^in++++=on
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old-fashioned,
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
wool ^nn++++=wool
with ^in++++=with
a ^at++++=a
velvet ^nn++++=velvet
collar ^nn++++=collar.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
brass ^nn++++=brass
pocket ^nn++++=pocket
watch ^nn++++=watch
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv+tht0+xvbnx+=knew
the ^ati++++=the
younger ^nn++++=younger
face ^vb++++=face
hidden ^vbd+++xvbn+=hidden
inside ^jjb++++=inside
the ^ati++++=the
older ^jjr+atrb+++=older
one ^pn++++=one:
: ^zz++++=EXTRAWORD
the ^ati++++=the
crooked ^jj+atrb+++=crooked
nose ^nn++++=nose,
, ^zz++++=EXTRAWORD
the ^ati++++=the
deep ^jj++++=deep-set
- ^zz++++=EXTRAWORD
set ^xvbn+++xvbn+=EXTRAWORD
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pale ^jj+atrb+++=pale
scar ^nn++++=scar
under ^in++++=under
the ^ati++++=the
chin ^nn++++=chin
from ^in++++=from
