On ^in++++=On
cobblestones ^nns+++??+=cobblestones.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dropped ^vbd+++xvbnx+=dropped
onto ^in++++=onto
a ^at++++=a
pile ^nn++++=pile
of ^in++++=of
seaweed ^nn++++=seaweed
and ^cc++++=and
half ^abn++++=half
slid ^vbd+++xvbn+=slid
down ^rp++++=down
the ^ati++++=the
harbor ^nn++++=harbor
slope ^nn++++=slope.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smell ^nn++++=smell
of ^in++++=of
salt ^nn++++=salt
was ^vbd+bedz+vrb++=was
overwhelming ^jj+pred+++=overwhelming,
, ^zz++++=EXTRAWORD
mixed ^j+++xvbn+=mixed
with ^in++++=with
tar ^nn++++=tar,
, ^zz++++=EXTRAWORD
rot ^nn++++=rot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
things ^nns++++=things
usually ^rb+down+++=usually
hidden ^vbd+++xvbn+=hidden
beneath ^in+pl+++=beneath
deep ^jj+atrb+++=deep
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara!"
mara ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
a ^at++++=a
familiar ^jj+atrb+++=familiar
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Theo ^np+++??+=Theo
March ^nn++++=March
was ^vbd+bedz+vrb++=was
clambering ^nn++++=clambering
over ^in++++=over
the ^ati++++=the
wall ^nn++++=wall
after ^in++++=after
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
not ^xnot++not++=not
even ^cs+sub+++=even
put ^vprf+++xvbn+=put
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
graying ^jj+atrb++xvbg+=graying
hair ^nn++++=hair
whipped ^vbd+++xvbn+=whipped
around ^rp++++=around
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
shirt ^nn++++=shirt
was ^vbd+bedz+aux++=was
buttoned ^vpsv++agls+xvbnx+=buttoned
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
should ^md+nec+++=should
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
the ^ati++++=the
white ^jj+atrb+++=white
road ^npl++++=road.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
was ^vbd+bedz+aux++=was
walking ^vbg+++xvbgx+=walking
away ^rp+pl+++=away
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
red ^jj+atrb+++=red
coat ^nn++++=coat
bright ^jj++++=bright
against ^in++++=against
the ^ati++++=the
dark ^nn++++=dark
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
began ^vbd+++xvbn+=began
to ^to++++=to
run ^vbi++++=run.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sand ^nn++++=sand
felt ^vbd+vprv++xvbn+=felt
dry ^jj++++=dry
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
frightened ^vbd+++xvbn+=frightened
her ^pp$+pp3+++=her
more ^rbr++++=more
than ^in++++=than
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
On ^in++++=On
either ^dtx++++=either
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
crabs ^nns+++??+=crabs
stirred ^vbd+++xvbn+=stirred
among ^in++++=among
broken ^xvbn+++xvbn+=broken
anchors ^nns++++=anchors
and ^cc++++=and
drowned ^jj+atrb++xvbn+=drowned
beams ^nns++++=beams.
. ^zz++++=EXTRAWORD
Pools ^nns++++=Pools
of ^in++++=of
trapped ^vbd+++xvbn+=trapped
seawater ^jjr++++=seawater
reflected ^jj+++xvbn+=reflected
a ^at++++=a
sky ^nn++++=sky
growing ^vwbg+++xvbg+=growing
pink ^jj++++=pink
with ^in++++=with
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Theo ^np+++??+=Theo
cursed ^vbd+++xvbn+=cursed
as ^in++++=as
a ^at++++=a
shell ^nn++++=shell
cut ^vbd+++xvbn+=cut
his ^pp$+pp3+++=his
bare ^jj+atrb+++=bare
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
following ^jj+++xvbg+=following.
. ^zz++++=EXTRAWORD
" ^zz++++="Jonas!"
jonas ^nns+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
did ^vbd+dod+aux++=did
not ^xnot++not++=not
turn ^vb++++=turn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
extended ^vbd+++xvbn+=extended
farther ^rbr++++=farther
than ^in++++=than
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
seemed ^vprf+++xvbnx+=seemed
from ^in++++=from
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
shrank ^vbd+++xvbn+=shrank
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them
until ^cs+sub+++=until
its ^pp$+it+++=its
church ^nn++++=church
spire ^nn++++=spire
looked ^vbd+++xvbn+=looked
like ^in++++=like
a ^at++++=a
black ^jj+atrb+++=black
thorn ^nn++++=thorn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
farther ^rbr++++=farther
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked,
, ^zz++++=EXTRAWORD
the ^ati++++=the
colder ^jjr++++=colder
the ^ati++++=the
air ^nn++++=air
became ^vbd+++xvbn+=became.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
last ^rb++++=last
day ^nn++++=day
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
her ^pp3o+pp3+++=her
brother ^npt++++=brother.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
nine ^cd++++=nine,
, ^zz++++=EXTRAWORD
angry ^jj++++=angry
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
take ^vb++++=take
him ^pp3o+pp3+++=him
fishing ^nvbg+++xvbg+=fishing.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
nineteen ^cd++++=nineteen
and ^cc++++=and
impatient ^jj++++=impatient,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
plans ^nns++++=plans
to ^to+ncmp+++=to
leave ^vbi++++=leave
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
To ^in++++=To
silence ^nn+nom+++=silence
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
the ^ati++++=the
cruelest ^jjt+atrb+++=cruelest
thing ^nn++++=thing
she ^pp3a+pp3+++=she
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in+strn+++=of.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ruin ^vb++++=ruin
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
An ^at++++=An
hour ^nn++++=hour
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stolen ^vprf+++xvbnx+=stolen
their ^pp$+pp3+++=their
father ^nn++++=father's
's ^$++++=EXTRAWORD
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
arrived ^vbd+++xvbn+=arrived
before ^in++++=before
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
Searchers ^nns+nom++??+=Searchers
found ^vbd+vprv+tht0+xvbn+=found
the ^ati++++=the
boat ^nn++++=boat
split ^vbd+++xvbn+=split
open ^jj++++=open
on ^in++++=on
the ^ati++++=the
eastern ^jj+atrb+++=eastern
rocks ^nns++++=rocks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
never ^rb++++=never
found ^vbd+vprv++xvbn+=found
Jonas ^np+++??+=Jonas.
. ^zz++++=EXTRAWORD
Afterward ^rb+cnj+++=Afterward,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+aux++=did
not ^xnot++not++=not
leave ^vb++++=leave
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
over ^rb+phrv+++=over
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
bakery ^nn++++=bakery,
, ^zz++++=EXTRAWORD
slept ^j+++xvbn+=slept
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kept ^vbd+++xvbn+=kept
her ^pp$+pp3+++=her
brother ^nn++++=brother's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
hanging ^vwbg+++xvbg+=hanging
behind ^in+pl+++=behind
the ^ati++++=the
kitchen ^nn++++=kitchen
door ^nn++++=door
until ^cs+sub+++=until
the ^ati++++=the
damp ^nn++++=damp
claimed ^vbd+vpub++xvbn+=claimed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
there ^ex+pex+++=there
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
ahead ^rb+pl+++=ahead
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
whole ^jj++++=whole
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
stop ^vb++++=stop,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Theo ^np+++??+=Theo
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
impatiently ^rb+cnj+++=impatiently,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
fear ^nn++++=fear
in ^in++++=in
his ^pp$+pp3+++=his
face ^vb++++=face
silenced ^vbd+++xvbn+=silenced
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
covered ^vpsv++by+xvbn+=covered
by ^in++++=by
water ^nn++++=water
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
A ^at++++=A
gray ^np++++=gray
mist ^nn++++=mist
had ^vbd+hvd+aux++=had
closed ^vprf+++xvbnx+=closed
across ^in+pl+++=across
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beyond ^in++++=beyond
that ^dt+dem+++=that
mist ^nn++++=mist
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
town ^nn++++=town,
, ^zz++++=EXTRAWORD
no ^at++++=no
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
no ^at++++=no
rising ^jj+atrb++xvbg+=rising
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
the ^ati++++=the
narrow ^jj+atrb+++=narrow
path ^nn++++=path
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
floating ^vbg+++xvbg+=floating
between ^in++++=between
two ^cd++++=two
fields ^nns++++=fields
of ^in++++=of
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Theo ^np+++??+=Theo
reached ^vbd+++xvbn+=reached
her ^pp$+pp3+++=her
and ^cc++++=and
bent ^vpsv++agls+xvbn+=bent
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands
on ^in++++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
marked ^vbd+++xvbn+=marked
each ^ppls++++=each
of ^in++++=of
his ^pp$+pp3+++=his
footsteps ^nns++++=footsteps.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Jonas
jonas ^nns+++??+=EXTRAWORD
is ^vbz+bez+vrb++=is
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
that ^dt+pdem+++=that
looks ^vbz++++=looks
like ^in++++=like
Jonas ^np+++??+=Jonas
is ^vbz+bez+vrb++=is
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+tht0++=see
him ^pp3o+pp3+++=him
drown ^vb++++=drown."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Neither
neither ^dt++neg++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
struck ^vbd+++xvbn+=struck
with ^in++++=with
the ^ati++++=the
force ^nn++++=force
of ^in++++=of
a ^at++++=a
slap ^nn++++=slap.
. ^zz++++=EXTRAWORD
Theo ^np+++??+=Theo
straightened ^vbd+++xvbn+=straightened.
