On ^in++++=On
Children ^nns++++=Children
rushed ^vbd+++xvbn+=rushed
barefoot ^jj++++=barefoot
over ^in++++=over
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dallow ^np++++=Dallow
leaned ^vbd+++xvbn+=leaned
from ^in++++=from
her ^pp$+pp3+++=her
window ^nn++++=window
and ^cc++++=and
demanded ^vbd+vsua++xvbn+=demanded
news ^nn++++=news
from ^in++++=from
anyone ^pn++++=anyone
who ^whp+who+++=who
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^vb++++=tide
had ^vbd+hvd+aux++=had
withdrawn ^vprf+++xvbnx+=withdrawn
farther ^rbr++++=farther
than ^in++++=than
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen.
. ^zz++++=EXTRAWORD
Black ^jj+atrb+++=Black
rocks ^nns++++=rocks
gleamed ^vbd+++xvbn+=gleamed
beneath ^in+pl+++=beneath
the ^ati++++=the
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
long ^rb++++=long
beds ^nns++++=beds
of ^in++++=of
weed ^nn++++=weed
lay ^vbd+++xvbn+=lay
exposed ^vbd+++xvbn+=exposed,
, ^zz++++=EXTRAWORD
shining ^vbg+++xvbg+=shining
like ^in++++=like
wet ^jj+atrb+++=wet
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
half ^abn++++=half
buried ^jj+++xvbn+=buried
in ^in++++=in
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
enormous ^jj+pred+++=enormous,
, ^zz++++=EXTRAWORD
taller ^jjr++++=taller
than ^in++++=than
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
green ^nn++++=green
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
crusted ^vpsv++agls+xvbn+=crusted
with ^in++++=with
shells ^nps++++=shells.
. ^zz++++=EXTRAWORD
A ^at++++=A
broken ^jj+atrb++xvbn+=broken
timber ^nn++++=timber
hung ^vbd+++xvbn+=hung
from ^in++++=from
its ^pp$+it+++=its
crown ^nn++++=crown.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
its ^pp$+it+++=its
rim ^nn++++=rim,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
the ^ati++++=the
barnacles ^nns+++??+=barnacles,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
a ^at++++=a
line ^nn++++=line
of ^in++++=of
silver ^nn++++=silver
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
Sea ^nn++++=SEA
Keeps ^vbz++++=KEEPS
Nothing ^pn++++=NOTHING
Forever ^rb++++=FOREVER.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chapel ^nn++++=chapel
bell ^nn++++=bell
continued ^vbd+++xvbn+=continued
to ^to++++=to
ring ^vbi++++=ring.
. ^zz++++=EXTRAWORD
People ^nns++++=People
stared ^vbd+++xvbn+=stared
from ^in++++=from
the ^ati++++=the
quay ^nn++++=quay,
, ^zz++++=EXTRAWORD
murmuring ^vbg+++xvbg+=murmuring
prayers ^nns+nom+++=prayers
and ^cc++++=and
theories ^nns++++=theories.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Thorne ^np+++??+=Thorne
ordered ^vbd+vsua++xvbn+=ordered
everyone ^pn++++=everyone
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
waded ^vbd+++xvbn+=waded
into ^in++++=into
the ^ati++++=the
mud ^nn++++=mud
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
fishermen ^nns++++=fishermen
followed ^vbd+vprv++xvbn+=followed
with ^in++++=with
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dragged ^vpsv++agls+xvbnx+=dragged
onto ^in++++=onto
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
apart ^in++++=apart
from ^in"++++=from
the ^ati++++=the
others ^aps++++=others.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
in ^in++++=in
Bellwether ^np+nom++??+=Bellwether
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
story ^nn++++=story.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
hundred ^cd++++=hundred
years ^nns++++=years
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
had ^vbd+hvd+aux++=had
hung ^vprf+++xvbnx+=hung
in ^in++++=in
the ^ati++++=the
tower ^nn++++=tower
of ^in++++=of
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
Abbey ^nn++++=Abbey
on ^in++++=on
a ^at++++=a
small ^jj+atrb+++=small
island ^nn++++=island
beyond ^in++++=beyond
the ^ati++++=the
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
During ^in++++=During
a ^at++++=a
winter ^nn++++=winter
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
the ^ati++++=the
island ^nn++++=island
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
earth ^nn++++=earth
opened ^vbd+++xvbn+=opened
beneath ^in+pl+++=beneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
monks ^nns++++=monks
had ^vbd+hvd+aux++=had
angered ^vprf+++xvbnx+=angered
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
abbey ^npl++++=abbey
vanished ^vbd+++xvbn+=vanished
with ^in++++=with
all ^abn++++=all
its ^pp$+it+++=its
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
books ^nns++++=books,
, ^zz++++=EXTRAWORD
candles ^nns++++=candles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
Afterward ^rb+cnj+++=Afterward,
, ^zz++++=EXTRAWORD
sailors ^nns++++=sailors
claimed ^vbd+vpub+tht0+xvbn+=claimed
they ^pp3a+pp3+++=they
could ^md+pos+++=could
hear ^vb+vprv+++=hear
the ^ati++++=the
great ^jj+atrb+++=great
bell ^nn++++=bell
ringing ^vwbg+++xvbg+=ringing
under ^in++++=under
the ^ati++++=the
water ^nn++++=water
before ^cs+sub+++=before
a ^at++++=a
ship ^nn++++=ship
went ^vbd+++xvbn+=went
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
father ^nn++++=father
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
it ^pp3+it+++=it
the ^ati++++=the
night ^nn++++=night
he ^pp3a+pp3+++=he
disappeared ^vbd+seem++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
At ^rb++++=At
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
her ^pp3o+pp3+++=her
mother ^npt++++=mother
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
woke ^vbd+++xvbnx+=woke
before ^in++++=before
midnight ^nn++++=midnight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother
told ^vbd+vpub++xvbn+=told
Mara ^np+++??+=Mara
years ^nns++++=years
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
grief ^nn++++=grief
had ^vbd+hvd+aux++=had
loosened ^vprf+++xvbnx+=loosened
her ^pp$+pp3+++=her
tongue ^nn++++=tongue.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
a ^at++++=a
bell ^nn++++=bell
was ^vbd+bedz+aux++=was
ringing ^vbg+++xvbgx+=ringing
below ^rb++++=below
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
certain ^jj+pred+++=certain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
boat ^nn++++=boat
out ^rp+pl+++=out
alone ^rb++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
calling ^nvbg+++xvbg+=calling
his ^pp$+pp3+++=his
name ^nn++++=name."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
died ^vbd+++xvbn+=died
without ^in++++=without
explaining ^xvbg+++xvbg+=explaining
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
the ^ati++++=the
bell ^nn++++=bell
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
harbor ^nn++++=harbor
under ^in++++=under
a ^at++++=a
pale ^jj+atrb+++=pale
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
dripping ^vbg+++xvbg+=dripping
seawater ^jjr++++=seawater
onto ^in++++=onto
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Thorne ^np+++??+=Thorne
placed ^vwbn+++xvbn+=placed
guards ^nns++++=guards
around ^rp++++=around
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stop ^vb++++=stop
people ^nns++++=people
from ^in++++=from
touching ^xvbg+++xvbg+=touching
it ^pp3+it+++=it
for ^in++++=for
luck ^nn++++=luck.
. ^zz++++=EXTRAWORD
By ^in++++=By
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
a ^at++++=a
market ^nn++++=market
had ^vbd+hvd+aux++=had
formed ^vprf+++xvbnx+=formed
nearby ^jjb++++=nearby.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
sold ^vbd+++xvbn+=sold
hot ^jj+atrb+++=hot
cider ^nn++++=cider.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
else ^rb+cnj+++=else
sold ^vbd+++xvbn+=sold
pieces ^nns++++=pieces
of ^in++++=of
ordinary ^jj+atrb+++=ordinary
green ^jj+atrb+++=green
glass ^nn++++=glass
as ^in++++=as
" ^zz++++="abbey
abbey ^nn++++=EXTRAWORD
jewels ^nns++++=jewels."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
waited ^vbd+++xvbn+=waited
until ^in++++=until
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
crowd ^nn++++=crowd
thinned ^vbd+++xvbn+=thinned
and ^cc++++=and
the ^ati++++=the
mist ^nn++++=mist
came ^vbd+++xvbn+=came
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
guard ^nn++++=guard
on ^in++++=on
duty ^nn++++=duty
was ^vbd+bedz+vrb++=was
Tomas ^np+++??+=Tomas
Reed ^np++++=Reed,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
school ^nn++++=school
with ^in++++=with
Mara ^np+++??+=Mara
and ^cc++++=and
still ^rb++++=still
blushed ^vbd+++xvbn+=blushed
whenever ^nn+nom+++=whenever
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
examine ^vb++++=examine
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Mayor's
mayor ^npt++++=EXTRAWORD
's ^$++++=EXTRAWORD
orders ^nns++++=orders."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tomas."
tomas ^nns+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+vrb++=is
to ^in++++=to
ring ^nn++++=ring
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
move ^vb++++=move
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
climb ^vb++++=climb
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
scrape ^vb++++=scrape
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
bless ^vb++++=bless
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
curse ^vb++++=curse
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
sell ^vb++++=sell
bits ^nns++++=bits
of ^in++++=of
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
do ^vbi++++=do
any ^dti++++=any
of ^in++++=of
those ^dt+dem+++=those
