On ^in++++=On
it ^pp3+it+++=it
low ^jj++++=low."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Children ^nns++++=Children
ventured ^vbd+++xvbn+=ventured
onto ^in++++=onto
the ^ati++++=the
uncovered ^nn++++=uncovered
seabed ^vbd+++xvbn+=seabed,
, ^zz++++=EXTRAWORD
collecting ^vbg+++xvbg+=collecting
shells ^nps++++=shells
and ^cc++++=and
lost ^jj+atrb++xvbn+=lost
cutlery ^nn+nom+++=cutlery.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
parents ^nns++++=parents
called ^vbd+++xvbn+=called
them ^pp3o+pp3+++=them
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
agree ^vb+vpub+++=agree
on ^in++++=on
what ^wdt+who+++=what
danger ^nn++++=danger
to ^in++++=to
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
fish ^nn++++=fish
in ^in++++=in
her ^pp$+pp3+++=her
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+pdem+++=this
what ^wdt+who+++=what
you ^pp2+pp2+++=you
meant ^vbd+vprv++xvbn+=meant?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=it
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
has ^vbz+hvz+aux++=has
forgotten ^vprf+++xvbnx+=forgotten
the ^ati++++=the
moon ^nn++++=moon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Seas
seas ^nns++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
forget ^vb+vprv+++=forget."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything
everything ^pn++++=EXTRAWORD
forgets ^vbz++++=forgets
eventually ^rb+tm+++=eventually."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
fish ^nns++++=fish
told ^vbd+vpub++xvbn+=told
her ^pp$+pp3+++=her
its ^pp$+it+++=its
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Pell ^np++++=Pell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
swimming ^vbg+++xvbgx+=swimming
above ^jjb++++=above
the ^ati++++=the
church ^npl++++=church
steeple ^nn++++=steeple
of ^in++++=of
a ^at++++=a
drowned ^jj+++xvbn+=drowned
city ^npl++++=city
when ^wrb+who+++=when
the ^ati++++=the
water ^nn++++=water
began ^vbd+++xvbn+=began
to ^to++++=to
pull ^vbi++++=pull
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Currents ^nns++++=Currents
twisted ^vbd+++xvbn+=twisted.
. ^zz++++=EXTRAWORD
Whirlpools ^np+++??+=Whirlpools
opened ^vbd+++xvbn+=opened
in ^in++++=in
impossible ^jj+atrb+++=impossible
places ^nns++++=places.
. ^zz++++=EXTRAWORD
Pell ^np++++=Pell
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
swept ^vpsv++agls+xvbnx+=swept
through ^in++++=through
underground ^jjb+atrb+++=underground
channels ^nns++++=channels,
, ^zz++++=EXTRAWORD
up ^rp++++=up
a ^at++++=a
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
along ^in++++=along
the ^ati++++=the
village ^nn+nom+++=village
pipes ^nns++++=pipes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
out ^rp+pl+++=out
of ^in++++=of
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
tap ^nn++++=tap.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
the ^ati++++=the
water ^nn++++=water
leave ^nn++++=leave?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Pell ^np++++=Pell's
's ^$++++=EXTRAWORD
gills ^nns++++=gills
fluttered ^vbd+++xvbn+=fluttered
weakly ^rb++++=weakly.
. ^zz++++=EXTRAWORD
" ^zz++++="Someone
someone ^pn++++=EXTRAWORD
stole ^vbd+++xvbn+=stole
the ^ati++++=the
moon ^nn++++=moon's
's ^$++++=EXTRAWORD
name ^nn++++=name."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Mara ^np+++??+=Mara
could ^md+pos+++=could
ask ^vb++++=ask
another ^dt++++=another
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
in ^in++++=in
the ^ati++++=the
harbor ^nn++++=harbor
tower ^nn++++=tower
began ^vbd+++xvbn+=began
to ^to++++=to
ring ^vbi++++=ring.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
had ^vbd+hvd+aux++=had
climbed ^vprf+++xvbnx+=climbed
onto ^in++++=onto
a ^at++++=a
barrel ^nn++++=barrel.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
broad ^jj++++=broad,
, ^zz++++=EXTRAWORD
red ^jj++++=red-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man
who ^whp+rel+subj++=who
believed ^vprf+++xvbn+=believed
that ^tht+vcmp+++=that
any ^dti++++=any
crisis ^nn++++=crisis
could ^md+pos+++=could
be ^vb+be+aux++=be
reduced ^vpsv++by+xvbnx+=reduced
by ^in++++=by
standing ^xvbg+++xvbg+=standing
above ^jjb++++=above
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
of ^in++++=of
Bellwether ^np+nom++??+=Bellwether!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="Remain
remain ^vb++++=EXTRAWORD
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
The ^ati++++=The
council ^nn++++=council
has ^vbz+hvz+aux++=has
formed ^vprf+++xvbnx+=formed
a ^at++++=a
committee ^nn+nom+++=committee."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
announcement ^nn+nom+++=announcement
produced ^vbd+++xvbn+=produced
no ^at++++=no
visible ^jj+atrb+++=visible
comfort ^nn++++=comfort.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
will ^md+prd+++=will
return ^vb++++=return
at ^rb++++=at
the ^ati++++=the
proper ^jj+atrb+++=proper
hour ^nn++++=hour,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Until
until ^in++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
walk ^vb++++=walk
beyond ^in++++=beyond
the ^ati++++=the
wreck ^nn++++=wreck
of ^in++++=of
the ^ati++++=the
Mercy ^nn++++=Mercy
Bell ^nn++++=Bell.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
touch ^vb++++=touch
unfamiliar ^jj+atrb+++=unfamiliar
creatures ^nns++++=creatures.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
anyone ^pn++++=anyone
discovers ^nns+nom+++=discovers
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
this ^dt+dem+++=this
irregularity ^nn+nom+++=irregularity,
, ^zz++++=EXTRAWORD
report ^vb++++=report
it ^pp3+it+++=it
to ^in++++=to
my ^pp$+pp1+++=my
office ^nn++++=office
before ^in++++=before
supper ^nn++++=supper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
murmur ^nn++++=murmur
moved ^vbd+++xvbn+=moved
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
carried ^vbd+++xvbn+=carried
Pell ^np++++=Pell
home ^nr++++=home.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
no ^at++++=no
particular ^jj+atrb+++=particular
affection ^nn+nom+++=affection
for ^in++++=for
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Eleven ^cd++++=Eleven
years ^nns++++=years
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
her ^pp$+pp3+++=her
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
Edrin ^np+++??+=Edrin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vbd+++xvbn+=returned
only ^rb+down+++=only
one ^cd1++++=one
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
People ^nns++++=People
told ^vbd+vpub+tht0+xvbn+=told
her ^pp$+pp3+++=her
not ^xnot++not++=not
to ^to++++=to
blame ^vbi++++=blame
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vb+hv+vrb++=had
no ^at++++=no
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
no ^at++++=no
cruelty ^nn++++=cruelty
or ^cc++++=or
intention ^nn+nom+++=intention.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
grief ^nn++++=grief
prefers ^nns+nom+++=prefers
an ^at++++=an
enemy ^nn++++=enemy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea
was ^vbd+bedz+vrb++=was
large ^jj+pred+++=large
enough ^qlp++++=enough
to ^to++++=to
hold ^vbi+vprv+++=hold
all ^rb++++=all
of ^in++++=of
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
set ^vbd+++xvbnx+=set
Pell ^np++++=Pell's
's ^$++++=EXTRAWORD
bowl ^nn++++=bowl
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
closed ^vbd+++xvbn+=closed
the ^ati++++=the
curtains ^nns++++=curtains
against ^in++++=against
the ^ati++++=the
empty ^jj+atrb+++=empty
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
could ^md+pos+++=could
steal ^vb++++=steal
a ^at++++=a
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
thief ^nn++++=thief."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
helpful ^jj++++=helpful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
king ^nn++++=king.
. ^zz++++=EXTRAWORD
A ^at++++=A
poet ^nn++++=poet.
. ^zz++++=EXTRAWORD
A ^at++++=A
person ^nn++++=person
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
lost ^vprf+++xvbnx+=lost
something ^pn++++=something
and ^cc++++=and
cannot ^md+pos+not++=cannot
bear ^vb+vprv+++=bear
the ^ati++++=the
loss ^nn++++=loss."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
went ^vbd+++xvbn+=went
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
Pell ^np++++=Pell
swam ^vbd+++xvbn+=swam
once ^rb+tm+++=once
around ^rp++++=around
the ^ati++++=the
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="Names
names ^nns++++=EXTRAWORD
bind ^vb++++=bind
things ^nns++++=things
to ^in++++=to
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
A ^at++++=A
moon ^nn++++=moon
without ^in++++=without
a ^at++++=a
name ^nn++++=name
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
called ^vpsv++agls+xvbnx+=called.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
called ^vpsv++agls+xvbnx+=called,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tides ^nns++++=tides
cannot ^md+pos+not++=cannot
follow ^vb+vprv+++=follow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
moon ^nn++++=moon
is ^vbz+bez+vrb++=is
still ^rb++++=still
in ^in++++=in
the ^ati++++=the
sky ^nn++++=sky."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
where ^wrb+who+whcl++=where
to ^to++++=to
look ^vbi++++=look.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^nn++++=moon
should ^md+nec+++=should
have ^vb+hv+aux++=have
hung ^vprf+++xvbnx+=hung
pale ^nn++++=pale
above ^jjb++++=above
the ^ati++++=the
western ^jj+atrb+++=western
cliff ^nn++++=cliff.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
blue ^jj+pred+++=blue-gray
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
emptiness ^nns+nom+++=emptiness.
. ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
village ^nn+nom+++=village
wells ^np++++=wells
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
taste ^vbi++++=taste
of ^in++++=of
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
Boats ^nns++++=Boats
cracked ^vbd+++xvbn+=cracked
under ^in++++=under
their ^pp$+pp3+++=their
own ^ap++++=own
weight ^nn++++=weight.
