By ^in++++=By
spiral ^nn++++=spiral
staircase ^nn++++=staircase.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
not ^xnot++not++=not
wanted ^vprf+++xvbn+=wanted
this ^dt+dem+++=this
assignment ^nn+nom+++=assignment.
. ^zz++++=EXTRAWORD
For ^in++++=For
seven ^cd++++=seven
years ^nns++++=years
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
in ^in++++=in
the ^ati++++=the
mainland ^nn++++=mainland
office ^nn++++=office,
, ^zz++++=EXTRAWORD
copying ^jj+atrb++xvbg+=copying
weather ^nn++++=weather
reports ^nns++++=reports,
, ^zz++++=EXTRAWORD
scheduling ^nn+nom+++=scheduling
supply ^nn++++=supply
boats ^nns++++=boats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
answering ^jj+atrb++xvbg+=answering
letters ^nns+nom+++=letters
from ^in++++=from
fishermen ^nns++++=fishermen
who ^whp+rel+subj++=who
complained ^vbd+vpub++xvbn+=complained
that ^tht+vcmp+++=that
the ^ati++++=the
lighthouse ^nn++++=lighthouse
horn ^nn++++=horn
was ^vbd+bedz+vrb++=was
too ^ql++++=too
loud ^jj++++=loud
or ^cc++++=or
not ^xnot++not++=not
loud ^jj++++=loud
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+aux+xvbnx+=been
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
the ^ati++++=the
island ^nn++++=island
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
except ^in++++=except
the ^ati++++=the
monthly ^jj+atrb+++=monthly
supply ^nn++++=supply
crew ^nn++++=crew.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
morning ^nn++++=morning
the ^ati++++=the
director ^nn++++=director
had ^vbd+hvd+aux++=had
summoned ^vprf+++xvbnx+=summoned
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Vale
vale ^npl++++=EXTRAWORD
has ^vbz+hvz+aux++=has
missed ^vprf+++xvbnx+=missed
three ^cd++++=three
reports ^nns++++=reports,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
send ^vb++++=send
the ^ati++++=the
crew ^nn++++=crew."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
will ^md+prd+++=will
be ^vb+be+vrb++=be
too ^ql++++=too
rough ^np++++=rough
by ^in++++=by
noon ^nn++++=noon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Send
send ^vb++++=EXTRAWORD
the ^ati++++=the
radio ^nn++++=radio
operator ^nn++++=operator."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
refuses ^vbz++++=refuses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
laughed ^vprf+++xvbnx+=laughed,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
the ^ati++++=the
director ^nn++++=director
was ^vbd+bedz+aux++=was
joking ^vbg+++xvbgx+=joking.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
not ^xnot++not++=not
laughed ^vbd+++xvbn+=laughed
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
understood ^vbd+vprv++xvbnx+=understood
the ^ati++++=the
radio ^nn++++=radio
operator ^nn++++=operator.
. ^zz++++=EXTRAWORD
A ^at++++=A
flash ^nn++++=flash
of ^in++++=of
lightning ^nn++++=lightning
illuminated ^vbd+++xvbn+=illuminated
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
figure ^nn++++=figure
leaning ^vwbg+++xvbg+=leaning
over ^in++++=over
the ^ati++++=the
railing ^nn+nom+++=railing
far ^rb+pl+++=far
above ^jjb++++=above.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
darkness ^nns+nom+++=darkness
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lamp ^nn++++=lamp
is ^vbz+bez+vrb++=is
out ^rp+pl+++=out,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
forcing ^vbg+++xvbg+=forcing
firmness ^nns+nom+++=firmness
into ^in++++=into
her ^pp$+pp3+++=her
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
passenger ^nn+nom+++=passenger
ship ^nn++++=ship
due ^jj++++=due
past ^jjb++++=past
the ^ati++++=the
eastern ^jj+atrb+++=eastern
reef ^nn++++=reef
at ^rb++++=at
eight ^cd++++=eight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
voice ^nn++++=voice
drifted ^vbd+++xvbn+=drifted
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
louder ^jjr+pred+++=louder
than ^in++++=than
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hurt ^vbd+++xvbn+=hurt?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
lit ^vbd+++xvbn+=lit
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
long ^rb++++=long
silence ^nn+nom+++=silence
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
" ^zz++++="Because,"
because ^cs+cos+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
keeper ^nn++++=keeper
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
light ^nn++++=light
is ^vbz+bez+aux++=is
what ^wdt+who+++=what
lets ^vbz++++=lets
it ^pp3+it+++=it
find ^vb+vprv+++=find
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mainland ^nn++++=mainland
office ^nn++++=office
had ^vb+hv+vrb++=had
an ^at++++=an
entire ^jjb+atrb+++=entire
cupboard ^nn++++=cupboard
devoted ^vbd+++xvbn+=devoted
to ^in++++=to
strange ^jj+atrb+++=strange
letters ^nns+nom+++=letters
from ^in++++=from
lighthouse ^nn++++=lighthouse
keepers ^nns+nom+++=keepers.
. ^zz++++=EXTRAWORD
Isolation ^nn+nom+++=Isolation
did ^vbd+dod+vrb++=did
things ^nns++++=things
to ^in++++=to
the ^ati++++=the
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
reports ^nns++++=reports
of ^in++++=of
voices ^nns++++=voices
in ^in++++=in
fog ^nn++++=fog,
, ^zz++++=EXTRAWORD
ships ^nns++++=ships
sailing ^vwbg+++xvbg+=sailing
beneath ^in+pl+++=beneath
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
dead ^jj+atrb+++=dead
wives ^nns++++=wives
calling ^vwbg+++xvbg+=calling
through ^in++++=through
radio ^nn++++=radio
static ^jj++++=static.
. ^zz++++=EXTRAWORD
The ^ati++++=The
official ^jj+atrb+++=official
procedure ^nn++++=procedure
was ^vbd+bedz+vrb++=was
simple ^jj+pred+++=simple:
: ^zz++++=EXTRAWORD
remain ^vb++++=remain
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
avoid ^vb++++=avoid
confrontation ^nn+nom+++=confrontation,
, ^zz++++=EXTRAWORD
ensure ^vb+vprv+tht0++=ensure
the ^ati++++=the
keeper ^nn++++=keeper
could ^md+pos+++=could
not ^xnot++not++=not
harm ^vb++++=harm
himself ^ppl+pp3+++=himself
or ^cc++++=or
others ^aps++++=others,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
restore ^vb++++=restore
essential ^jj+atrb+++=essential
operations ^nns+nom+++=operations.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
began ^vbd+++xvbn+=began
climbing ^nvbg+++xvbg+=climbing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
iron ^nn++++=iron
steps ^nns++++=steps
were ^vbd+bed+vrb++=were
wet ^jj+pred+++=wet.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
rain ^nn++++=rain-wet,
- ^zz++++=EXTRAWORD
wet ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
realized ^vbd+vprv++xvbnx+=realized,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
covered ^vpsv++agls+xvbn+=covered
in ^in++++=in
a ^at++++=a
thin ^jj+atrb+++=thin
layer ^nn++++=layer
of ^in++++=of
seawater ^nn++++=seawater.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
trickled ^vbd+++xvbn+=trickled
downward ^jjb++++=downward
in ^in++++=in
silver ^nn++++=silver
threads ^nns++++=threads.
. ^zz++++=EXTRAWORD
Halfway ^rb++++=Halfway
up ^rp++++=up,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
passed ^vbd+++xvbnx+=passed
a ^at++++=a
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
had ^vbd+hvd+aux++=had
covered ^vprf+++xvbnx+=covered
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
the ^ati++++=the
world ^nn++++=world
beyond ^in++++=beyond
the ^ati++++=the
glass ^nn++++=glass
into ^in++++=into
a ^at++++=a
gray ^np++++=gray
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
knocks ^vbz++++=knocks
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
above ^nn++++=above.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
the ^ati++++=the
sound ^jj++++=sound
had ^vb+hv+aux++=had
not ^xnot++not++=not
come ^vb++++=come
from ^in+ppvb+++=from
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Knock ^vb++++=Knock.
. ^zz++++=EXTRAWORD
Knock ^vb++++=Knock.
. ^zz++++=EXTRAWORD
Knock ^vb++++=Knock.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
was ^vbd+bedz+vrb++=was
outside ^jjb+pred+++=outside
except ^in++++=except
rain ^nn++++=rain
and ^cc++++=and
empty ^jj+atrb+++=empty
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
window ^nn++++=window
stood ^vbd+++xvbn+=stood
nearly ^rb+down+++=nearly
eighty ^cd++++=eighty
feet ^nns++++=feet
above ^in+pl+++=above
the ^ati++++=the
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
A ^at++++=A
pale ^nn++++=pale
shape ^nn++++=shape
swept ^vwbn+++xvbn+=swept
past ^jjb++++=past
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stumbled ^vbd+++xvbn+=stumbled
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
losing ^jj+++xvbg+=losing
her ^pp3o+pp3+++=her
footing ^nn++++=footing.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
knows ^vbz+vprv+tht0++=knows
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
keeper ^nn++++=keeper
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hurried ^vbd+++xvbnx+=hurried
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Vale ^npl++++=Vale
waited ^vbd+++xvbn+=waited
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
his ^pp$+pp3+++=his
photograph ^nn++++=photograph
in ^in++++=in
the ^ati++++=the
office ^nn++++=office
files ^nns++++=files.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
showed ^vbd+vprv++xvbn+=showed
a ^at++++=a
heavy ^jj+atrb+++=heavy
man ^nn++++=man
in ^in++++=in
his ^pp$+pp3+++=his
fifties ^cds++++=fifties
with ^in++++=with
a ^at++++=a
square ^jj+atrb+++=square
beard ^nn++++=beard
and ^cc++++=and
amused ^xvbn+++xvbn+=amused
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
before ^cs+sub+++=before
her ^pp3o+pp3+++=her
was ^vbd+bedz+vrb++=was
thin ^jj+pred+++=thin
enough ^qlp++++=enough
that ^dt+dem+++=that
his ^pp$+pp3+++=his
sweater ^nn++++=sweater
hung ^vbd+++xvbn+=hung
from ^in++++=from
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
like ^in++++=like
cloth ^nn++++=cloth
on ^in++++=on
a ^at++++=a
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
beard ^nn++++=beard
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white.
. ^zz++++=EXTRAWORD
Dark ^jj+atrb+++=Dark
crescents ^nns++++=crescents
hollowed ^vwbn+++xvbn+=hollowed
the ^ati++++=the
skin ^nn++++=skin
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
a ^at++++=a
flare ^vb++++=flare
pistol ^nn++++=pistol
at ^rb++++=at
her ^pp3o+pp3+++=her
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
froze ^vbd+++xvbn+=froze.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
door ^nn++++=door
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
left ^vbd+++xvbnx+=left
it ^pp3+it+++=it
open ^jj++++=open
for ^in++++=for
someone ^pn++++=someone
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Thunder ^nn++++=Thunder
trembled ^vbd+++xvbn+=trembled
through ^in++++=through
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
great ^jj+atrb+++=great
lens ^nn++++=lens
stood ^vbd+++xvbn+=stood
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
glass ^nn++++=glass
panels ^nns++++=panels
surrounded ^vbd+++xvbn+=surrounded
the ^ati++++=the
unlit ^jj+atrb+++=unlit
lamp ^nn++++=lamp
in ^in++++=in
concentric ^jj+atrb+++=concentric
rings ^nns++++=rings.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
in ^in++++=in
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
caught ^vbd+++xvbnx+=caught
stray ^vb++++=stray
flashes ^nns++++=flashes
of ^in++++=of
lightning ^nn++++=lightning
and ^cc++++=and
broke ^vbd+++xvbn+=broke
them ^pp3o+pp3+++=them
into ^in++++=into
faint ^jj++++=faint,
, ^zz++++=EXTRAWORD
shivering ^vbg+++xvbg+=shivering
