By ^in++++=By
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
A ^at++++=A
soft ^jj+atrb+++=soft
whine ^nn++++=whine
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
descended ^vbd+++xvbnx+=descended
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
spiral ^nn++++=spiral
staircase ^nn++++=staircase
sat ^vbd+++xvbn+=sat
a ^at++++=a
black ^jj+atrb+++=black
dog ^nn++++=dog
with ^in++++=with
a ^at++++=a
white ^jj+atrb+++=white
blaze ^nn++++=blaze
on ^in++++=on
his ^pp$+pp3+++=his
chest ^nn++++=chest
and ^cc++++=and
one ^cd1++++=one
torn ^jj+atrb++xvbn+=torn
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tail ^nn++++=tail
swept ^vwbn+++xvbn+=swept
dust ^nn++++=dust
from ^in++++=from
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
strong ^jj++++=strong
and ^cc+phrs+++=and
bright ^jj++++=bright-eyed,
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
the ^ati++++=the
old ^jj+atrb+++=old
red ^jj+atrb+++=red
collar ^nn++++=collar
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
buried ^vprf+++xvbnx+=buried
with ^in++++=with
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
Bracken ^nn++++=Bracken
sprang ^vbd+++xvbn+=sprang
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
caught ^vbd+++xvbn+=caught
him ^pp3o+pp3+++=him
against ^in++++=against
her ^pp$+pp3+++=her
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
could ^md+pos+++=could
stop ^vb++++=stop
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fur ^nn++++=fur
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
and ^cc+phrs+++=and
smelled ^jj+++xvbn+=smelled
of ^in++++=of
salt ^nn++++=salt.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pressed ^vbd+++xvbnx+=pressed
his ^pp$+pp3+++=his
head ^jjb++++=head
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
chin ^nn++++=chin,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
with ^in++++=with
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
forgot ^vbd+vprv++xvbnx+=forgot
to ^to+vcmp+++=to
be ^vbi++vrb++=be
afraid ^jj+pred+++=afraid.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
town ^nn++++=town
bell ^nn++++=bell
began ^vbd+++xvbn+=began
ringing ^jj+++xvbg+=ringing.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
had ^vb+hv+vrb++=had
no ^at++++=no
mayor ^npt++++=mayor.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
not ^xnot++not++=not
trusted ^jj+++xvbn+=trusted
mayors ^npts++++=mayors
since ^cs+sub+++=since
the ^ati++++=the
last ^ap++++=last
one ^cd1++++=one
sold ^vbd+++xvbn+=sold
the ^ati++++=the
winter ^nn++++=winter
coal ^nn++++=coal
and ^cc++++=and
fled ^vbd+++xvbn+=fled
south ^np+pl+++=south
with ^in++++=with
an ^at++++=an
opera ^nn++++=opera
singer ^nn++++=singer.
. ^zz++++=EXTRAWORD
Important ^jj+atrb+++=Important
matters ^nns+nom+++=matters
were ^vbd+bed+aux++=were
discussed ^vpsv++agls+xvbnx+=discussed
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
net ^jjb+atrb+++=net
warehouse ^nn++++=warehouse,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
every ^at++++=every
adult ^nn++++=adult
could ^md+pos+++=could
shout ^vb++++=shout
and ^cc++++=and
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
pretend ^vb+vprv+++=pretend
not ^xnot++not++=not
to ^to++++=to
hear ^vbi+vprv+++=hear.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
Mara ^np+++??+=Mara
arrived ^vbd+++xvbn+=arrived,
, ^zz++++=EXTRAWORD
Bracken ^nn++++=Bracken
at ^rb++++=at
her ^pp3o+pp3+++=her
side ^nn++++=side,
, ^zz++++=EXTRAWORD
half ^abn++++=half
the ^ati++++=the
town ^nn++++=town
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
open ^jj+atrb+++=open
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
people ^nns++++=people
stared ^vbd+++xvbn+=stared
toward ^in++++=toward
the ^ati++++=the
impossible ^jj+atrb+++=impossible
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
crossed ^jj+++xvbn+=crossed
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wept ^vbd+++xvbn+=wept.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
fisherman ^nn+nom+++=fisherman
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
a ^at++++=a
rifle ^nn++++=rifle.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Doctor ^nn++++=Doctor
Pell ^np++++=Pell
touched ^vbd+++xvbn+=touched
Bracken ^np++++=Bracken's
's ^$++++=EXTRAWORD
head ^nn++++=head
and ^cc++++=and
snatched ^vbd+++xvbn+=snatched
his ^pp$+pp3+++=his
hand ^nn++++=hand
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
treated ^vbd+++xvbnx+=treated
this ^dt+dem+++=this
dog ^nn++++=dog's
's ^$++++=EXTRAWORD
fever ^nn++++=fever
fifteen ^cd++++=fifteen
years ^nns++++=years
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
" ^zz++++="Twelve,"
twelve ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
twelve ^cd++++=twelve
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^at++++=a
difficulty ^nn++++=difficulty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Others ^aps++++=Others
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned
as ^rb++++=as
well ^rb++++=well.
. ^zz++++=EXTRAWORD
Nia ^np+++??+=Nia
Cobb ^np+++??+=Cobb,
, ^zz++++=EXTRAWORD
the ^ati++++=the
baker ^nn++++=baker,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
with ^in++++=with
her ^pp$+pp3+++=her
dead ^jj+atrb+++=dead
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
dripping ^vbg+++xvbgx+=dripping
seawater ^jjr++++=seawater
onto ^in++++=onto
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
smiling ^jj+++xvbg+=smiling
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
merely ^rb+down+splt++=merely
stepped ^vprf+++xvbnx+=stepped
in ^in++++=in
from ^in++++=from
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Twins ^nns++++=Twins
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
a ^at++++=a
boating ^jj+atrb++xvbg+=boating
accident ^nn++++=accident
followed ^vbd+vprv++xvbn+=followed
their ^pp$+pp3+++=their
mother ^nn++++=mother
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
still ^rb++++=still
wearing ^vbg+++xvbg+=wearing
the ^ati++++=the
green ^jj+atrb+++=green
scarves ^nns++++=scarves
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
knitted ^vprf+++xvbnx+=knitted
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
a ^at++++=a
sailor ^nn++++=sailor
named ^vbd+++xvbn+=named
Tom ^np++++=Tom
Arlen ^np+++??+=Arlen
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
a ^rb++++=a
little ^rb"++++=little
boy ^nn++++=boy
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
since ^cs+sub+++=since
the ^ati++++=the
Great ^nn++++=Great
Tide ^vb++++=Tide.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
everyone ^pn++++=everyone
received ^vbd+++xvbn+=received
a ^at++++=a
person ^nn++++=person.
. ^zz++++=EXTRAWORD
Lost ^jj+atrb++xvbn+=Lost
rings ^nns++++=rings
had ^vbd+hvd+aux++=had
appeared ^vprf+++xvbnx+=appeared
on ^in++++=on
bedside ^nn++++=bedside
tables ^nns++++=tables.
. ^zz++++=EXTRAWORD
A ^at++++=A
burned ^jj+atrb++xvbn+=burned
violin ^nn++++=violin
lay ^vbd+++xvbn+=lay
unharmed ^jj++++=unharmed
in ^in++++=in
the ^ati++++=the
ruins ^nns++++=ruins
of ^in++++=of
the ^ati++++=the
music ^nn++++=music
school ^nn++++=school.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
orchard ^nn++++=orchard
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
down ^rp++++=down
decades ^nns++++=decades
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
in ^in++++=in
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square,
, ^zz++++=EXTRAWORD
heavy ^jj++++=heavy
with ^in++++=with
summer ^nn++++=summer
apples ^nns++++=apples
despite ^in++++=despite
the ^ati++++=the
autumn ^nn++++=autumn
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
giving ^vbg+++xvbg+=giving
things ^nns++++=things
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
a ^at++++=a
second ^od++++=second
building ^xvbg+++xvbg+=building
appeared ^vprf+++xvbn+=appeared:
: ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
schoolhouse ^nn+++??+=schoolhouse,
, ^zz++++=EXTRAWORD
floating ^vbg+++xvbg+=floating
beside ^in+pl+++=beside
the ^ati++++=the
Vale ^nn++++=Vale
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
rope ^nn++++=rope
had ^vb+hv+aux++=had
long ^rb++splt++=long
ago ^rb++++=ago
rotted ^vbd+++xvbn+=rotted
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
Juniper ^np+++??+=Juniper
Street ^npl++++=Street
stretched ^vwbn+++xvbn+=stretched
halfway ^rb++++=halfway
from ^in++++=from
the ^ati++++=the
reef ^nn++++=reef
to ^in++++=to
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
returned ^jj+++xvbn+=returned
dead ^jj++++=dead
spoke ^vbd+++xvbn+=spoke
little ^jj++++=little.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
remembered ^vbd+vprv+tht0+xvbnx+=remembered
their ^pp$+pp3+++=their
lives ^nns++++=lives
but ^cc++++=but
not ^xnot++not++=not
their ^pp$+pp3+++=their
deaths ^nns++++=deaths.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ate ^vbd+++xvbnx+=ate
when ^wrb+who+++=when
food ^nn++++=food
was ^vbd+bedz+aux++=was
offered ^vpsv++agls+xvbnx+=offered,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
never ^rb++++=never
seemed ^vbd+seem++xvbn+=seemed
hungry ^jj++++=hungry.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
skin ^nn++++=skin
remained ^vbd+++xvbn+=remained
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
asked ^vbd+vsua++xvbn+=asked
where ^wrb+who+whcl++=where
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
puzzled ^jj+++xvbn+=puzzled.
. ^zz++++=EXTRAWORD
" ^zz++++="Nowhere,"
nowhere ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nia ^np++++=Nia's
's ^$++++=EXTRAWORD
sister ^npt++++=sister
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Dreaming,"
dreaming ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
twins ^nns++++=twins.
. ^zz++++=EXTRAWORD
" ^zz++++="Under
under ^in++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tom ^np++++=Tom
Arlen ^np++++=Arlen's
's ^$++++=EXTRAWORD
son ^nn++++=son.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
night ^nn++++=night,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
slept ^vbd+++xvbn+=slept
on ^in++++=on
the ^ati++++=the
lighthouse ^nn++++=lighthouse
floor ^nn++++=floor
with ^in++++=with
Bracken ^nn++++=Bracken
curled ^vbd+++xvbn+=curled
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dreamed ^vbd+vprv++xvbnx+=dreamed
of ^in++++=of
streets ^nns++++=streets
descending ^vwbg+++xvbg+=descending
through ^in++++=through
dark ^jj+atrb+++=dark
water ^nn++++=water,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
lamps ^nns++++=lamps
burning ^vwbg+++xvbg+=burning
green ^npl++++=green.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
thousands ^cds++++=thousands
of ^in++++=of
windows ^nns++++=windows
and ^cc++++=and
a ^at++++=a
door ^nn++++=door
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
vast ^jj++++=vast
moved ^jj+++xvbn+=moved
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
woke ^vbd+++xvbnx+=woke,
, ^zz++++=EXTRAWORD
Bracken ^nn++++=Bracken
was ^vbd+bedz+aux++=was
staring ^vbg+++xvbgx+=staring
at ^rb++++=at
the ^ati++++=the
eastern ^jj+atrb+++=eastern
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scratching ^jj+++xvbg+=scratching
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
from ^in++++=from
the ^ati++++=the
stairs ^nns++++=stairs
this ^dt+dem+++=this
time ^nn++++=time.
. ^zz++++=EXTRAWORD
From ^in++++=From
inside ^jjb++++=inside
the ^ati++++=the
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunrise ^nn++++=sunrise,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
to ^in++++=to
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+aux++=was
crowded ^vpsv++agls+xvbnx+=crowded
with ^in++++=with
Bellweather ^np+nom+++=Bellweather's
's ^$++++=EXTRAWORD
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
Roofs ^nns++++=Roofs,
, ^zz++++=EXTRAWORD
gardens ^nns++++=gardens,
, ^zz++++=EXTRAWORD
shops ^nns++++=shops,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cobbled ^jj+atrb+++=cobbled
lanes ^nns++++=lanes
floated ^vbd+++xvbn+=floated
