By ^in++++=By
Brass ^nn++++=Brass
telescope ^nn++++=telescope,
, ^zz++++=EXTRAWORD
dented ^xvbn+++xvbn+=dented.
. ^zz++++=EXTRAWORD
Oil ^nn++++=Oil
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
green ^nn++++=green
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
intact ^jj++++=intact.
. ^zz++++=EXTRAWORD
Six ^cd++++=Six
wool ^nn++++=wool
blankets ^nns++++=blankets,
, ^zz++++=EXTRAWORD
salt ^nn++++=salt-damaged.
- ^zz++++=EXTRAWORD
damaged ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
Thirty ^cd++++=Thirty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
notebooks ^nns++++=notebooks
containing ^vwbg+++xvbg+=containing
weather ^nn++++=weather
observations ^nns+nom+++=observations,
, ^zz++++=EXTRAWORD
1978 ^cd+date+++=1978
2022 ^cd++++=2022.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
locked ^jj+atrb++xvbn+=locked
wooden ^jj+atrb+++=wooden
box ^nn++++=box.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
box ^nn++++=box
that ^tht+rel+subj++=that
troubled ^vprf+++xvbn+=troubled
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
it ^pp3+it+++=it
beneath ^in+pl+++=beneath
a ^at++++=a
loose ^jj+atrb+++=loose
floorboard ^nn+++??+=floorboard
in ^in++++=in
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
bedroom ^nn++++=bedroom.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
small ^jj+pred+++=small
enough ^qlp++++=enough
to ^to++++=to
carry ^vbi++++=carry
under ^in++++=under
one ^cd1++++=one
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
of ^in++++=of
dark ^jj+atrb+++=dark
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
brass ^nn++++=brass
keyhole ^nn++++=keyhole
but ^cc++++=but
no ^at++++=no
hinges ^nns++++=hinges
visible ^jj++++=visible.
. ^zz++++=EXTRAWORD
On ^in++++=On
its ^pp$+it+++=its
lid ^nn++++=lid,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
carved ^vprf+++xvbnx+=carved
a ^at++++=a
sentence ^nn+nom+++=sentence:
: ^zz++++=EXTRAWORD
For ^in++++=FOR
The ^ati++++=THE
One ^cd1++++=ONE
Who ^whp+rel+subj++=WHO
Hears ^vbz+vprv+++=HEARS
The ^ati++++=THE
Bell ^nn++++=BELL.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
bell ^nn++++=bell
on ^in++++=on
Bellweather ^np+nom++??+=Bellweather
Island ^nn++++=Island.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
had ^vb+hv+vrb++=had
a ^at++++=a
foghorn ^jj+++xvbn+=foghorn,
, ^zz++++=EXTRAWORD
an ^at++++=an
old ^jj+atrb+++=old
one ^cd1++++=one
that ^dt+pdem+++=that
had ^vb+hv+aux++=had
not ^xnot++not++=not
worked ^vbd+++xvbn+=worked
in ^in++++=in
years ^nns++++=years.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
bell ^nn++++=bell
tower ^nn++++=tower
in ^in++++=in
the ^ati++++=the
mainland ^nn++++=mainland
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
sound ^nn++++=sound
could ^md+pos+++=could
not ^xnot++not++=not
cross ^vb++++=cross
three ^cd++++=three
miles ^nns++++=miles
of ^in++++=of
open ^jj+atrb+++=open
water ^nn++++=water,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
in ^in++++=in
a ^at++++=a
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Fen ^np++++=Fen,
, ^zz++++=EXTRAWORD
who ^whp+who+++=who
ran ^vbd+++xvbn+=ran
the ^ati++++=the
village ^nn+nom+++=village
post ^nn++++=post
office ^nn++++=office
and ^cc++++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
everything ^pn++++=everything
about ^in++++=about
everyone ^pn++++=everyone.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
bell ^nn++++=bell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
for ^in++++=for
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
years ^nns++++=years?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Fen ^np++++=Fen
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
island ^nn++++=island
had ^vb+hv+vrb++=had
one ^cd1++++=one
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Mara ^np+++??+=Mara
could ^md+pos+++=could
ask ^vb++++=ask
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
a ^at++++=a
customer ^nn+nom+++=customer
came ^vbd+++xvbn+=came
in ^in++++=in
to ^to++++=to
buy ^vbi++++=buy
stamps ^nns++++=stamps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Fen ^np++++=Fen
changed ^vbd+++xvbn+=changed
the ^ati++++=the
subject ^nn++++=subject.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
lighthouse ^nn++++=lighthouse
while ^cs+sub+++=while
the ^ati++++=the
storm ^nn++++=storm
gathered ^vbd+++xvbn+=gathered
itself ^ppl++++=itself
around ^in++++=around
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
at ^in++++=at
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
kitchen ^nn++++=kitchen
table ^nn++++=table
with ^in++++=with
the ^ati++++=the
box ^nn++++=box
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
rattled ^vwbn+++xvbn+=rattled
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electric ^jj++++=electric
light ^jj++++=light
above ^in+pl+++=above
her ^pp$+pp3+++=her
flickered ^vbd+++xvbn+=flickered,
, ^zz++++=EXTRAWORD
dimmed ^j+++xvbn+=dimmed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
no ^at++++=no
key ^nn++++=key.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
ran ^vbd+++xvbn+=ran
her ^pp$+pp3+++=her
thumb ^nn++++=thumb
across ^in+pl+++=across
the ^ati++++=the
carved ^jj+atrb++xvbn+=carved
words ^nns++++=words.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
formed ^vprf+++xvbnx+=formed
each ^dt++++=each
letter ^nn++++=letter
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grooves ^nns++++=grooves
were ^vbd+bed+vrb++=were
pale ^jj++++=pale
compared ^jj+++xvbn+=compared
with ^in++++=with
the ^ati++++=the
surrounding ^jj+++xvbg+=surrounding
wood ^npl++++=wood,
, ^zz++++=EXTRAWORD
suggesting ^vbg+vpub+tht0+xvbg+=suggesting
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
near ^in+pl+++=near
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
who ^whp+rel+subj++=who
hears ^vbz+vprv+++=hears
the ^ati++++=the
bell ^nn++++=bell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
beyond ^in++++=beyond
the ^ati++++=the
rain ^nn++++=rain
and ^cc++++=and
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
something ^pn++++=something
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
froze ^vbd+++xvbn+=froze.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
was ^vbd+bedz+vrb++=was
faint ^jj+pred+++=faint
but ^cc+phrs+++=but
unmistakable ^jj++++=unmistakable:
: ^zz++++=EXTRAWORD
a ^at++++=a
single ^jj+atrb+++=single
iron ^nn++++=iron
note ^nn++++=note,
, ^zz++++=EXTRAWORD
low ^jj++++=low
and ^cc+phrs+++=and
solemn ^jj++++=solemn.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
alone ^rb++++=alone
too ^ql++++=too
long ^rb+cnj+++=long,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub+tht0+xvbnx+=told
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
carried ^vbd+++xvbnx+=carried
the ^ati++++=the
box ^nn++++=box
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
placed ^xvbn+++xvbn+=placed
it ^pp3+it+++=it
beside ^in+pl+++=beside
the ^ati++++=the
bedroom ^nn++++=bedroom
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
down ^rp++++=down
to ^to++++=to
check ^vbi+vprv+++=check
the ^ati++++=the
generator ^nn++++=generator.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
power ^nn++++=power
twice ^rb++++=twice
since ^in++++=since
her ^pp$+pp3+++=her
arrival ^nn++++=arrival.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
the ^ati++++=the
backup ^nn+++??+=backup
machine ^nn++++=machine
in ^in++++=in
excellent ^jj+atrb+++=excellent
condition ^nn+nom+++=condition,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mara ^np+++??+=Mara
disliked ^vbd+++xvbn+=disliked
entering ^vbg+++xvbg+=entering
the ^ati++++=the
low ^jj+atrb+++=low
stone ^nn++++=stone
chamber ^nn++++=chamber
beneath ^in+pl+++=beneath
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
The ^ati++++=The
walls ^nns++++=walls
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
always ^rb++++=always
wet ^jj+pred+++=wet,
, ^zz++++=EXTRAWORD
even ^rb++++=even
on ^in++++=on
dry ^jj+atrb+++=dry
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
metal ^nn++++=metal
and ^cc++++=and
deep ^jj+atrb+++=deep
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
a ^at++++=a
lantern ^nn++++=lantern
and ^cc++++=and
descended ^vbd+++xvbn+=descended.
. ^zz++++=EXTRAWORD
The ^ati++++=The
generator ^nn++++=generator
coughed ^vbd+++xvbn+=coughed
steadily ^rb++++=steadily
in ^in++++=in
its ^pp$+it+++=its
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
Fuel ^nn++++=Fuel
gauge ^nn++++=gauge:
: ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
full ^jj++++=full.
. ^zz++++=EXTRAWORD
Spare ^vb++++=Spare
cans ^nn++++=cans:
: ^zz++++=EXTRAWORD
three ^cd++++=three.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
was ^vbd+bedz+vrb++=was
fine ^jj+pred+++=fine.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
to ^to++++=to
leave ^vbi++++=leave,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
light ^jj++++=light
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
a ^at++++=a
row ^nn++++=row
of ^in++++=of
marks ^nn++++=marks
scratched ^vwbn+++xvbn+=scratched
into ^in++++=into
the ^ati++++=the
stone ^nn++++=stone
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
were ^vbd+bed+vrb++=were
vertical ^jj+atrb+++=vertical
lines ^nns++++=lines
grouped ^vwbn+++xvbn+=grouped
in ^in++++=in
fives ^nns++++=fives.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
hundreds ^cds++++=hundreds
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
thousands ^cds++++=thousands,
, ^zz++++=EXTRAWORD
extending ^vbg+++xvbg+=extending
behind ^in+pl+++=behind
shelves ^nns++++=shelves
and ^cc++++=and
pipes ^nns++++=pipes.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
final ^jj+atrb+++=final
row ^nn++++=row,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
a ^at++++=a
date ^nn++++=date.
. ^zz++++=EXTRAWORD
14 ^cd++++=14
November ^nr+nom+++=November
2022 ^cd++++=2022.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
Below ^in+pl+++=Below
the ^ati++++=the
date ^nn++++=date,
, ^zz++++=EXTRAWORD
in ^in++++=in
smaller ^jjr+atrb+++=smaller
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
three ^cd++++=three
words ^nns++++=words:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Heard ^vbd+vprv+tht0+xvbnx+=HEARD
Nothing ^pn++++=NOTHING.
. ^zz++++=EXTRAWORD
A ^at++++=A
heavy ^jj+atrb+++=heavy
clang ^nn++++=clang
sounded ^vbd+++xvbn+=sounded
somewhere ^rb++++=somewhere
above ^in+pl+++=above
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
dropped ^vbd+++xvbn+=dropped
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
struck ^vbd+++xvbn+=struck
the ^ati++++=the
floor ^nn++++=floor
but ^cc++++=but
did ^vbd+dod+aux++=did
not ^xnot++not++=not
break ^vb++++=break.
. ^zz++++=EXTRAWORD
Shadows ^nps++++=Shadows
swung ^vbd+++xvbn+=swung
wildly ^rb++++=wildly
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
made ^vbd+++xvbnx+=made
the ^ati++++=the
pipes ^nns++++=pipes
look ^vb++++=look
like ^in++++=like
bent ^xvbn+++xvbn+=bent
figures ^nns++++=figures
reaching ^vwbg+++xvbg+=reaching
from ^in++++=from
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
electric ^jj++++=electric
light ^jj++++=light
failed ^jj+++xvbn+=failed.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
swallowed ^vbd+++xvbn+=swallowed
the ^ati++++=the
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
snatched ^vbd+++xvbn+=snatched
up ^rp++++=up
the ^ati++++=the
lantern ^nn++++=lantern
and ^cc++++=and
ran ^vbd+++xvbn+=ran
upstairs ^jjb++++=upstairs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kitchen ^nn++++=kitchen
was ^vbd+bedz+aux++=was
lit ^vpsv++agls+xvbnx+=lit
only ^rb+down+++=only
by ^in++++=by
flashes ^nns++++=flashes
of ^in++++=of
lightning ^nn++++=lightning.
. ^zz++++=EXTRAWORD
Wind ^nn++++=Wind
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
the ^ati++++=the
wooden ^jj+atrb+++=wooden
beams ^nns++++=beams
groan ^nn++++=groan.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
found ^vbd+vprv++xvbnx+=found
candles ^nns++++=candles
in ^in++++=in
a ^at++++=a
drawer ^nn++++=drawer,
, ^zz++++=EXTRAWORD
lit ^j+++xvbn+=lit
four ^cd++++=four,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
placed ^vwbn+++xvbn+=placed
them ^pp3o+pp3+++=them
around ^in++++=around
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
box ^nn++++=box
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
center ^nn++++=center.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
certain ^jj+pred+++=certain
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
it ^pp3+it+++=it
upstairs ^jjb++++=upstairs.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
dripping ^jj+++xvbg+=dripping
beside ^in+pl+++=beside
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
laughed ^vbd+++xvbnx+=laughed
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
it ^pp3+it+++=it
down ^rp++++=down
without ^in++++=without
thinking ^xvbg+++xvbg+=thinking.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
other ^ap++++=other
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
louder ^jjr+pred+++=louder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
note ^nn++++=note
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
pass ^vbi++++=pass
through ^in++++=through
the ^ati++++=the
stones ^nns++++=stones
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
A ^at++++=A
cup ^nn++++=cup
trembled ^vbd+++xvbn+=trembled
on ^in++++=on
its ^pp$+it+++=its
hook ^nn++++=hook.
. ^zz++++=EXTRAWORD
Candle ^nn++++=Candle
flames ^nns++++=flames
leaned ^vbd+++xvbn+=leaned
toward ^in++++=toward
the ^ati++++=the
eastern ^jj+atrb+++=eastern
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
outside ^nn++++=outside.
