When ^wrb+who+++=When
credit ^nn++++=credit
which ^whp+rel+subj++=which
caused ^vwbn+++xvbn+=caused
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bemis ^np++++=Bemis,
, ^zz++++=EXTRAWORD
the ^ati++++=the
banker ^nn++++=banker,
, ^zz++++=EXTRAWORD
to ^in++++=to
polish ^jj++++=polish
his ^pp$+pp3+++=his
spectacles ^nns++++=spectacles
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="Spanish,"
spanish ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bemis ^np++++=Bemis,
, ^zz++++=EXTRAWORD
before ^in++++=before
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
" ^zz++++="Italian,"
italian ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
corrected ^vwbn+++xvbn+=corrected
Miss ^npt++++=Miss
Green ^np++++=Green,
, ^zz++++=EXTRAWORD
the ^ati++++=the
schoolmistress ^nns+nom+++=schoolmistress.
. ^zz++++=EXTRAWORD
" ^zz++++="Astrado
astrado ^nn+++??+=EXTRAWORD
is ^vbz+bez+vrb++=is
Italian ^jj+pred+++=Italian,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
near ^in+pl+++=near
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Likely
likely ^jj++++=EXTRAWORD
a ^at++++=a
play ^nn++++=play-actress,"
- ^zz++++=EXTRAWORD
actress ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbn+vprv++xvbn+=observed
Silas ^np+++??+=Silas
Crumb ^np+++??+=Crumb,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
kept ^vbd+++xvbn+=kept
the ^ati++++=the
feed ^nn++++=feed
store ^nn++++=store
and ^cc++++=and
regarded ^vbd+++xvbn+=regarded
the ^ati++++=the
stage ^nn++++=stage
as ^in++++=as
a ^at++++=a
vestibule ^nn++++=vestibule
to ^in++++=to
perdition ^nn+nom+++=perdition.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
Elizabeth ^np++++=Elizabeth
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
villagers ^nns+nom+++=villagers
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected
a ^at++++=a
foreigner ^nn+nom+++=foreigner
to ^to++++=to
be ^vbi++vrb++=be.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
brown ^jj+pred+++=brown,
, ^zz++++=EXTRAWORD
with ^in++++=with
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
bronze ^jj+atrb+++=bronze
glints ^nns+++??+=glints
in ^in++++=in
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
face ^nn++++=face
had ^vb+hv+vrb++=had
the ^ati++++=the
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
grave ^jj+atrb+++=grave
beauty ^nn++++=beauty
of ^in++++=of
one ^cd1++++=one
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
suffered ^vprf+++xvbnx+=suffered
without ^in++++=without
acquiring ^xvbg+++xvbg+=acquiring
bitterness ^nns+nom+++=bitterness;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
gray ^np++++=gray
at ^rb++++=at
first ^rb"++++=first
glance ^nn++++=glance,
, ^zz++++=EXTRAWORD
became ^jj+atrb++xvbn+=became
blue ^nn++++=blue
or ^cc++++=or
violet ^nn++++=violet
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
dress ^nn++++=dress,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
tenderness ^nns+nom+++=tenderness
of ^in++++=of
her ^pp$+pp3+++=her
thought ^vbd+++xvbn+=thought.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spoke ^vbd+++xvbnx+=spoke
English ^nn++++=English
perfectly ^rb+cnj+++=perfectly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
pauses ^nns+++??+=pauses
that ^tht+rel+++=that
seemed ^jj+++xvbn+=seemed
less ^rbr++++=less
an ^at++++=an
uncertainty ^nn++++=uncertainty
of ^in++++=of
speech ^nn++++=speech
than ^in++++=than
a ^at++++=a
habit ^nn++++=habit
of ^in++++=of
weighing ^xvbg+++xvbg+=weighing
words ^nns++++=words
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
trusted ^vbd+++xvbnx+=trusted
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
a ^at++++=a
week ^nn++++=week
she ^pp3a+pp3+++=she
purchased ^vbd+++xvbnx+=purchased
the ^ati++++=the
upland ^nn++++=upland
meadow ^nn++++=meadow
beyond ^in++++=beyond
Deacon ^np+++??+=Deacon
Fry ^np++++=Fry's
's ^$++++=EXTRAWORD
orchard ^nn++++=orchard.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
windy ^jj+atrb+++=windy
piece ^nn++++=piece
of ^in++++=of
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
neglected ^xvbn+++xvbn+=neglected
because ^cs+cos+++=because
it ^pp3+it+++=it
sloped ^vbd+++xvbn+=sloped
inconveniently ^jj++++=inconveniently
and ^cc+cls+++=and
because ^cs+cos+++=because
a ^at++++=a
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
wandering ^vbg+++xvbg+=wandering
capriciously ^rb++++=capriciously
through ^in++++=through
its ^pp$+it+++=its
lower ^jjr+atrb+++=lower
edge ^nn++++=edge,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
the ^ati++++=the
ground ^nn++++=ground
too ^ql++++=too
wet ^jj++++=wet
for ^in++++=for
corn ^nn++++=corn
and ^cc++++=and
too ^ql++++=too
dry ^vb++++=dry
for ^in++++=for
profit ^nn++++=profit.
. ^zz++++=EXTRAWORD
Elizabeth ^np++++=Elizabeth
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there
one ^cd1++++=one
morning ^nn++++=morning
while ^cs+sub+++=while
the ^ati++++=the
April ^nr++++=April
rain ^nn++++=rain
silvered ^jj++++=silvered
the ^ati++++=the
bare ^jj+atrb+++=bare
shrubs ^nns++++=shrubs
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
have ^vb+hv+vrb++=have
this ^dt+dem+++=this
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
can ^md+pos+++=can
breathe ^vb++++=breathe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Fry ^nns++++=Fry
stared ^vbd+++xvbn+=stared
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Land
land ^nn++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
breathe ^vb++++=breathe,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am."
'am." ^nn+++??+=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it
suffocates ^nns+nom+++=suffocates,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
worse ^jjr+pred+++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
built ^vbd+++xvbnx+=built
upon ^in++++=upon
the ^ati++++=the
hill ^nn++++=hill
a ^at++++=a
cabin ^nn++++=cabin
of ^in++++=of
four ^cd++++=four
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
broad ^jj+atrb+++=broad
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
a ^at++++=a
stone ^nn++++=stone
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
porch ^nn++++=porch
facing ^vwbg+++xvbg+=facing
east ^np+pl+++=east.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
it ^pp3+it+++=it
rose ^vbd+++xvbn+=rose
a ^at++++=a
barn ^nn++++=barn,
, ^zz++++=EXTRAWORD
a ^at++++=a
dairy ^nn++++=dairy-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
low ^jj+atrb+++=low
shelter ^nn++++=shelter
for ^in++++=for
hives ^nns++++=hives.
. ^zz++++=EXTRAWORD
The ^ati++++=The
carpenter ^nn+nom+++=carpenter,
, ^zz++++=EXTRAWORD
Amos ^np+++??+=Amos
Bell ^nn++++=Bell,
, ^zz++++=EXTRAWORD
declared ^nn+++xvbn+=declared
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
the ^ati++++=the
plans ^nns++++=plans
herself ^ppl+pp3+++=herself;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
disturbed ^xvbn+++xvbn+=disturbed
Bellevale ^np+++??+=Bellevale
was ^vbd+bedz+vrb++=was
the ^ati++++=the
room ^nn++++=room
at ^in++++=at
the ^ati++++=the
northern ^jj+atrb+++=northern
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+dem+++=this
room ^nn++++=room
had ^vb+hv+vrb++=had
one ^cd1++++=one
window ^nn++++=window
of ^in++++=of
colored ^jj+atrb++xvbn+=colored
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
a ^at++++=a
lock ^nn++++=lock
of ^in++++=of
foreign ^jj+atrb+++=foreign
manufacture ^nn++++=manufacture,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
visible ^jj+atrb+++=visible
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
" ^zz++++="Fur
fur ^nn++++=EXTRAWORD
closit ^nn+++??+=closit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Amos ^np+++??+=Amos,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
questioned ^vbd+vpub++xvbn+=questioned.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
closit ^nn+++??+=closit
with ^in++++=with
stained ^jj+atrb++xvbn+=stained
glass ^nn++++=glass?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
his ^pp$+pp3+++=his
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
" ^zz++++="Ridic'lous!"
ridic ^jj+atrb+++=EXTRAWORD
'lous!" ^nn+++??+=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass-bound
- ^zz++++=EXTRAWORD
bound ^xvbn+++xvbn+=EXTRAWORD
trunks ^nns++++=trunks
went ^vbd+++xvbn+=went
into ^in++++=into
the ^ati++++=the
cellar ^nn++++=cellar
unopened ^vbd+++xvbn+=unopened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
foreign ^nn++++=foreign
boxes ^vbz++++=boxes
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
Elizabeth ^np++++=Elizabeth
retained ^vbd+++xvbn+=retained
the ^ati++++=the
keys ^nns++++=keys.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
planted ^vbd+++xvbnx+=planted
clover ^nn++++=clover
crimson ^nn+++??+=crimson,
, ^zz++++=EXTRAWORD
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
purple ^nn++++=purple
and ^cc++++=and
long ^rb++++=long
beds ^nns++++=beds
of ^in++++=of
mignonette ^nn+nom+++=mignonette,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
humble ^jj++++=humble
blossoms ^vbz+++??+=blossoms
seemed ^vprf+++xvbn+=seemed
scarce ^jj++++=scarce
worthy ^jj++++=worthy
of ^in++++=of
such ^abl++++=such
devotion ^nn+nom+++=devotion
until ^cs+sub+++=until
summer ^nn++++=summer
came ^vbd+++xvbn+=came
and ^cc++++=and
their ^pp$+pp3+++=their
perfume ^nn++++=perfume
drifted ^vbd+++xvbn+=drifted
down ^rp++++=down
the ^ati++++=the
road ^npl++++=road
like ^in++++=like
an ^at++++=an
invisible ^jj+atrb+++=invisible
procession ^nn++++=procession.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bought ^vbd+++xvbnx+=bought
two ^cd++++=two
Jersey ^np++++=Jersey
cows ^nns++++=cows,
, ^zz++++=EXTRAWORD
a ^at++++=a
mare ^nn++++=mare
with ^in++++=with
a ^at++++=a
silver ^nn++++=silver
mane ^nn++++=mane,
, ^zz++++=EXTRAWORD
three ^cd++++=three
sheep ^nns++++=sheep,
, ^zz++++=EXTRAWORD
hens ^nns++++=hens
of ^in++++=of
no ^at++++=no
profitable ^jj+atrb+++=profitable
breed ^nn++++=breed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twelve ^cd++++=twelve
colonies ^nns++++=colonies
of ^in++++=of
bees ^nns++++=bees.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
learned ^vbd+vprv++xvbnx+=learned
to ^to+vcmp+++=to
milk ^vb++++=milk,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
awkwardly ^rb++++=awkwardly;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
churned ^vbd+++xvbnx+=churned
butter ^nn++++=butter;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gathered ^vbd+++xvbnx+=gathered
eggs ^nns++++=eggs
in ^in++++=in
a ^at++++=a
willow ^nn++++=willow
basket ^nn++++=basket;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
her ^pp3o+pp3+++=her
first ^od++++=first
loaf ^nn++++=loaf
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
oven ^nn++++=oven
as ^in++++=as
heavy ^nn++++=heavy
as ^in++++=as
masonry ^nn++++=masonry,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
laughed ^vbd+++xvbnx+=laughed
with ^in++++=with
so ^ql++++=so
merry ^np++++=merry
a ^at++++=a
humiliation ^nn+nom+++=humiliation
that ^tht+rel+obj++=that
the ^ati++++=the
carpenter ^nn+nom+++=carpenter's
's ^$++++=EXTRAWORD
little ^ap++++=little
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
on ^in++++=on
an ^at++++=an
errand ^nn++++=errand,
, ^zz++++=EXTRAWORD
laughed ^j+++xvbn+=laughed
also ^rb++++=also.
. ^zz++++=EXTRAWORD
Thereafter ^nn+nom+++=Thereafter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
visited ^vbd+++xvbn+=visited
often ^rb++++=often.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
all ^abn++++=all
children ^nns++++=children
came ^vbd+++xvbn+=came
presently ^rb+tm+++=presently.
. ^zz++++=EXTRAWORD
Elizabeth ^np++++=Elizabeth
possessed ^vbd+++xvbn+=possessed
that ^dt+dem+++=that
mysterious ^jj+atrb+++=mysterious
welcome ^nn++++=welcome
which ^whp+rel+obj++=which
infants ^nns+nom+++=infants
discover ^nn+nom+++=discover
sooner ^rbr++++=sooner
than ^in++++=than
their ^pp$+pp3+++=their
elders ^nns++++=elders.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
climbed ^vbd+++xvbnx+=climbed
upon ^in++++=upon
her ^pp$+pp3+++=her
porch ^nn++++=porch,
, ^zz++++=EXTRAWORD
drank ^jj+atrb++xvbn+=drank
milk ^nn++++=milk
from ^in++++=from
blue ^jj+atrb+++=blue
bowls ^nns++++=bowls,
, ^zz++++=EXTRAWORD
pursued ^jj+atrb++xvbn+=pursued
kittens ^nns+++??+=kittens
through ^in++++=through
the ^ati++++=the
mignonette ^nn+nom+++=mignonette,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listened ^vbd+++xvbn+=listened
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
them ^pp3o+pp3+++=them
of ^in++++=of
seas ^nns++++=seas
where ^wrb+who+++=where
the ^ati++++=the
water ^nn++++=water
was ^vbd+bedz+vrb++=was
purple ^jj+pred+++=purple,
, ^zz++++=EXTRAWORD
cities ^nns++++=cities
where ^wrb+who+++=where
bells ^nns++++=bells
conversed ^vbd+++xvbn+=conversed
from ^in++++=from
tower ^nn++++=tower
to ^in++++=to
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mountains ^nns++++=mountains
whose ^whp+rel+obj++=whose
snows ^nps++++=snows
turned ^vbd+++xvbn+=turned
rosy ^jj++++=rosy
at ^in++++=at
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
seen ^vbd+vprv++xvbn+=seen
' ^zz++++='em?"
em ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
little ^ap++++=little
Ben ^np++++=Ben
Fry ^np++++=Fry.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
of ^in++++=of
' ^zz++++='em?"
em ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
many ^ap++++=many
of ^in++++=of
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why'd
why ^wrb+who+++=EXTRAWORD
'd ^md+prd+vrb++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
across ^in+pl+++=across
the ^ati++++=the
clover ^nn++++=clover,
, ^zz++++=EXTRAWORD
moving ^vbg+++xvbg+=moving
in ^in++++=in
green ^jj+atrb+++=green
waves ^nns++++=waves
beneath ^in+pl+++=beneath
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
see ^vbi+vprv+++=see
whether ^cs+who+++=whether
quietness ^nns+nom+++=quietness
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
carried ^jj+atrb++xvbn+=carried
home ^nr++++=home
by ^in++++=by
Ben ^np++++=Ben,
, ^zz++++=EXTRAWORD
afforded ^j+++xvbn+=afforded
Bellevale ^np+++??+=Bellevale
material ^nn++++=material
for ^in++++=for
a ^at++++=a
fortnight ^nn++++=fortnight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
visited ^vbd+++xvbn+=visited
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
singly ^rb++++=singly
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
in ^in++++=in
pairs ^nns++++=pairs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
cabin ^nn++++=cabin
extraordinarily ^rb++++=extraordinarily
bare ^jj++++=bare.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
whitewashed ^vpsv++agls+xvbnx+=whitewashed
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
rag ^nn++++=rag
rugs ^nns++++=rugs,
, ^zz++++=EXTRAWORD
plain ^nn++++=plain
crockery ^nn+nom+++=crockery,
, ^zz++++=EXTRAWORD
an ^at++++=an
oaken ^jj+atrb++xvbn+=oaken
table ^nn++++=table,
, ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
rush ^nn++++=rush-bottomed
- ^zz++++=EXTRAWORD
bottomed ^jj+atrb++xvbn+=EXTRAWORD
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shelves ^nns++++=shelves
of ^in++++=of
common ^jj+atrb+++=common
books ^nns++++=books
mingled ^vbd+++xvbn+=mingled
with ^in++++=with
volumes ^nns++++=volumes
in ^in++++=in
languages ^nns+nom+++=languages
Miss ^npt++++=Miss
Green ^np++++=Green
could ^md+pos+++=could
not ^xnot++not++=not
recognize ^vb+vprv+++=recognize.
. ^zz++++=EXTRAWORD
Elizabeth ^np++++=Elizabeth
wore ^vbd+++xvbn+=wore
linen ^nn++++=linen
in ^in++++=in
summer ^nn++++=summer
and ^cc++++=and
wool ^nn++++=wool
in ^in++++=in
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
always ^rb++++=always
simply ^rb++++=simply
fashioned ^jj+++xvbn+=fashioned,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bemis ^np++++=Bemis,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
a ^at++++=a
seam ^nn++++=seam
when ^wrb+who+++=when
its ^pp$+it+++=its
owner ^nn++++=owner
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
away ^rb+cnj+++=away,
, ^zz++++=EXTRAWORD
whispered ^vb+++xvbn+=whispered
that ^tht+vcmp+++=that
no ^at++++=no
Bellevale ^np+++??+=Bellevale
dressmaker ^jjr++++=dressmaker
could ^md+pos+++=could
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
portraits ^nns++++=portraits,
, ^zz++++=EXTRAWORD
no ^at++++=no
silver ^nn++++=silver
ornaments ^nns+nom+++=ornaments,
, ^zz++++=EXTRAWORD
no ^at++++=no
frivolous ^jj+atrb+++=frivolous
cushions ^nns++++=cushions.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
flowers ^nns+nom+++=flowers
abounded ^vbd+++xvbn+=abounded
lilies ^nns++++=lilies,
, ^zz++++=EXTRAWORD
violets ^nns+nom+++=violets,
, ^zz++++=EXTRAWORD
scarlet ^jj+atrb+++=scarlet
poppies ^nns++++=poppies,
, ^zz++++=EXTRAWORD
wheat ^nn++++=wheat
in ^in++++=in
a ^at++++=a
brown ^jj+atrb+++=brown
jar ^nn++++=jar,
, ^zz++++=EXTRAWORD
apple ^nn++++=apple
boughs ^nns++++=boughs
whitening ^vwbg+++xvbg+=whitening
before ^rb++++=before
their ^pp$+pp3+++=their
season ^nn++++=season
in ^in++++=in
the ^ati++++=the
warmth ^nn++++=warmth
of ^in++++=of
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
northern ^jj+atrb+++=northern
room ^nn++++=room
remained ^vbd+++xvbn+=remained
locked ^vbd+++xvbn+=locked.
. ^zz++++=EXTRAWORD
" ^zz++++="Family
family ^nn++++=EXTRAWORD
skeleton ^nn++++=skeleton,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
