At ^rb++++=At
; ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
red ^jj+atrb+++=red
chairs ^nns++++=chairs
turned ^vbd+++xvbn+=turned
their ^pp$+pp3+++=their
broad ^jj+atrb+++=broad
backs ^nns++++=backs
toward ^in++++=toward
the ^ati++++=the
darkening ^jj+atrb++xvbg+=darkening
windows ^nns++++=windows;
; ^zz++++=EXTRAWORD
even ^rb++++=even
the ^ati++++=the
blue ^jj+atrb+++=blue
teapot ^nn++++=teapot,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
on ^in+ppvb+++=on
its ^pp$+it+++=its
tray ^nn++++=tray,
, ^zz++++=EXTRAWORD
appeared ^vb+++xvbn+=appeared
to ^to+vcmp+++=to
swell ^vbi++++=swell
with ^in++++=with
importance ^nn+nom+++=importance.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
round ^rb++++=round
with ^in++++=with
the ^ati++++=the
absurd ^jj+atrb+++=absurd
pride ^nn++++=pride
of ^in++++=of
a ^at++++=a
mother ^nn++++=mother
whose ^whp+rel+obj++=whose
brilliant ^jj+atrb+++=brilliant
children ^nns++++=children
are ^vb+ber+vrb++=are
about ^md"++pmd"++=about
to ^md+prd+++=to
be ^vbi+vbi+aux++=be
inspected ^vbd+++xvbn+=inspected.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Coming!"
coming ^vbg+++xvbg+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
there ^ex+pex+++=there
smiling ^vbg+nom++xvbg+=smiling,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold
and ^cc+phrs+++=and
narrow ^jj++++=narrow
in ^in++++=in
his ^pp$+pp3+++=his
dark ^jj+atrb+++=dark
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
with ^in++++=with
drops ^nns++++=drops
of ^in++++=of
fog ^nn++++=fog
shining ^vwbg+++xvbg+=shining
on ^in++++=on
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
always ^rb++++=always
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
after ^in++++=after
forgetting ^nn++++=forgetting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
always ^rb++++=always
accuse ^vb++++=accuse
me ^pp1o+pp1+++=me
before ^in++++=before
taking ^nn++++=taking
off ^in+pl+++=off
your ^pp$+pp2+++=your
coat ^nn++++=coat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
their ^pp$+pp3+++=their
way ^nn++++=way.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
delighted ^vbd+++xvbn+=delighted
them ^pp3o+pp3+++=them
the ^ati++++=the
briskness ^nns+nom+++=briskness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
polished ^jj+atrb+++=polished
blows ^nns++++=blows
that ^tht+rel+++=that
never ^rb++++=never
wounded ^jj+++xvbn+=wounded.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stepped ^vbd+++xvbnx+=stepped
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
his ^pp$+pp3+++=his
coat ^nn++++=coat
as ^cs+sub+++=as
though ^cs+sub+++=though
accepting ^vbg+vprv++xvbg+=accepting
a ^at++++=a
challenge ^nn++++=challenge.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
younger ^jjr++++=younger,
, ^zz++++=EXTRAWORD
less ^rbr++++=less
formal ^jj++++=formal,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
defenseless ^jj++++=defenseless.
. ^zz++++=EXTRAWORD
" ^zz++++="Tea?"
tea ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
cake ^nn++++=cake?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
always ^rb++++=always
cake ^nn++++=cake."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
ask ^vb++++=ask?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
one ^cd1++++=one
day ^nn++++=day
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
answer ^vb++++=answer,
, ^zz++++=EXTRAWORD
' ^zz++++='No
no ^at++++=EXTRAWORD
cake ^nn++++=cake,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
see ^vb+vprv+++=see
whether ^cs+who+++=whether
the ^ati++++=the
friendship ^nn+nom+++=friendship
survives ^vbz++++=survives."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
easy ^jj++++=easy
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
How ^wrb+who+++=How
clean ^jj++++=clean!
! ^zz++++=EXTRAWORD
Other ^ap++++=Other
people ^nns++++=people,
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
entangled ^jj+atrb++xvbn+=entangled
creatures ^nns++++=creatures,
, ^zz++++=EXTRAWORD
required ^jj+atrb++xvbn+=required
compliments ^nns+nom+++=compliments,
, ^zz++++=EXTRAWORD
assurances ^nns+nom+++=assurances,
, ^zz++++=EXTRAWORD
explanations ^nns+nom+++=explanations.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
beyond ^in++++=beyond
all ^abn++++=all
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
nearly ^rb+down+++=nearly;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered,
, ^zz++++=EXTRAWORD
observed ^j+++xvbn+=observed,
, ^zz++++=EXTRAWORD
read ^j+++xvbn+=read
immensely ^rb++++=immensely.
. ^zz++++=EXTRAWORD
Passion ^nn++++=Passion
what ^wdt+who+++=what
an ^at++++=an
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
mechanism ^nn+nom+++=mechanism!
! ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
long ^rb++splt++=long
ago ^rb++++=ago
been ^vprf+ben+aux+xvbn+=been
examined ^vpsv++agls+xvbnx+=examined,
, ^zz++++=EXTRAWORD
labelled ^xvbn+++xvbn+=labelled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^nn+++xvbn+=set
aside ^rp++++=aside.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
friendship ^nn+nom+++=friendship
was ^vbd+bedz+aux++=was
founded ^vpsv++agls+xvbnx+=founded
on ^in++++=on
the ^ati++++=the
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
open ^jj+atrb+++=open
cities ^nns++++=cities,
, ^zz++++=EXTRAWORD
each ^dt++++=each
visible ^jj++++=visible
from ^in++++=from
the ^ati++++=the
other's ^ppls++++=other's
highest ^jjt+atrb+++=highest
tower ^nn++++=tower;
; ^zz++++=EXTRAWORD
no ^at++++=no
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
no ^at++++=no
ambushes ^nns++++=ambushes,
, ^zz++++=EXTRAWORD
no ^at++++=no
foolish ^jj+atrb+++=foolish
flags ^nns++++=flags.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
moved ^vprf+++xvbnx+=moved
the ^ati++++=the
little ^jj+atrb+++=little
table ^nn++++=table."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
inches ^nns++++=inches."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
paused ^vbd+++xvbnx+=paused
over ^in++++=over
the ^ati++++=the
teapot ^nn++++=teapot.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
white ^jj+atrb+++=white
flowers ^nns+nom+++=flowers
in ^cs+sub+++=in
that ^cs"++++=that
bowl ^nn++++=bowl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Last
last ^rb++++=EXTRAWORD
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
should ^md+nec+++=should
still ^rb++++=still
be ^vb+be+vrb++=be
white ^jj+atrb+++=white
flowers ^nns+nom+++=flowers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
were ^vbd+bed+vrb++=were
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
tone ^nn++++=tone
no ^at++++=no,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
tone ^nn++++=tone,
, ^zz++++=EXTRAWORD
something ^pn++++=something
beneath ^in+pl+++=beneath
the ^ati++++=the
tone ^nn++++=tone
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
glance ^nn++++=glance
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking
into ^in+ppvb+++=into
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
notices ^nns++++=notices,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
notices ^nns++++=notices
everything ^pn++++=everything
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
A ^at++++=A
warmth ^nn++++=warmth,
, ^zz++++=EXTRAWORD
separate ^nn+nom+++=separate
from ^in++++=from
the ^ati++++=the
warmth ^nn++++=warmth
of ^in++++=of
the ^ati++++=the
kettle ^nn++++=kettle,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
up ^rp++++=up
her ^pp$+pp3+++=her
neck ^nn++++=neck
and ^cc++++=and
settled ^vpsv++agls+xvbn+=settled
behind ^in+pl+++=behind
her ^pp$+pp3+++=her
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
she ^pp3a+pp3+++=she
busied ^vbd+++xvbnx+=busied
herself ^ppl+pp3+++=herself
with ^in++++=with
the ^ati++++=the
cups ^nns++++=cups.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
becoming ^vbg+++xvbgx+=becoming
domestic ^jj++++=domestic,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+aux++=is
alarming ^vbg+++xvbgx+=alarming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
exact ^jj+pred+++=exact,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
domestic ^jj++++=domestic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exact
exact ^jj+atrb+++=EXTRAWORD
people ^nns++++=people
marry ^vb++++=marry
domestic ^jj+atrb+++=domestic
people ^nns++++=people
and ^cc++++=and
spend ^vb++++=spend
their ^pp$+pp3+++=their
lives ^nns++++=lives
correcting ^vwbg+++xvbg+=correcting
the ^ati++++=the
position ^nn+nom+++=position
of ^in++++=of
cushions ^nns++++=cushions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
save ^cs+sub+++=save
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
kettle ^nn++++=kettle
began ^vbd+++xvbn+=began
to ^to++++=to
sing ^vbi++++=sing.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
thin ^jj+atrb+++=thin,
, ^zz++++=EXTRAWORD
silvery ^jj+atrb+++=silvery
note ^nn++++=note
rose ^vbd+++xvbn+=rose
between ^in++++=between
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
climbed ^j+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
trembled ^j+++xvbn+=trembled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
suddenly ^rb++++=suddenly
too ^ql++++=too
loud ^jj++++=loud.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lifted ^vbd+++xvbnx+=lifted
it ^pp3+it+++=it
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
Quickly ^rb++++=Quickly!
! ^zz++++=EXTRAWORD
Pour ^&fw++++=Pour
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
turn ^nn++++=turn
the ^ati++++=the
pot ^nn++++=pot,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
the ^ati++++=the
cake ^nn++++=cake.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cake ^nn++++=cake
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark
and ^cc++++=and
damp ^nn++++=damp,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
rum ^np++++=rum
smell ^nn++++=smell;
; ^zz++++=EXTRAWORD
the ^ati++++=the
knife ^nn++++=knife
entered ^vbd+++xvbn+=entered
it ^pp3+it+++=it
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
watched ^vbd+++xvbnx+=watched
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
felt ^vbd+vprv++xvbnx+=felt
him ^pp3o+pp3+++=him
watching ^jj+++xvbg+=watching
and ^cc++++=and
could ^md+pos+++=could
not ^xnot++not++=not
remember ^nn+nom+++=remember
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
already ^rb++splt++=already
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
sugar ^nn++++=sugar.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
or ^cc++++=or
two ^cd++++=two?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
known ^vprf+++xvbnx+=known
for ^in++++=for
seven ^cd++++=seven
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Two ^cd++++=Two,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
two ^cd++++=two.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
neither ^rb++neg++=neither
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbn+=been
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
proud ^jj++++=proud
of ^in++++=of
their ^pp$+pp3+++=their
silences ^nns+nom+++=silences.
. ^zz++++=EXTRAWORD
With ^in++++=With
ordinary ^jj+atrb+++=ordinary
people ^nns++++=people,
, ^zz++++=EXTRAWORD
silence ^nn+nom+++=silence
was ^vbd+bedz+vrb++=was
a ^at++++=a
cupboard ^nn++++=cupboard
where ^wrb+who+++=where
embarrassment ^nn+nom+++=embarrassment
hid ^vbd+++xvbn+=hid
among ^in++++=among
old ^jj+atrb+++=old
coats ^nns++++=coats;
; ^zz++++=EXTRAWORD
with ^in++++=with
them ^pp3o+pp3+++=them
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
clear ^jj+atrb+++=clear
space ^nn++++=space,
, ^zz++++=EXTRAWORD
a ^at++++=a
sunlit ^jj+atrb+++=sunlit
courtyard ^nn++++=courtyard.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
could ^md+pos+++=could
sit ^vb++++=sit
opposite ^in++++=opposite
one ^cd1++++=one
another ^dt++++=another
and ^cc++++=and
understand ^vb+vprv+++=understand
so ^ql++++=so
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said
without ^in++++=without
the ^ati++++=the
crude ^jj+atrb+++=crude
machinery ^nn+nom+++=machinery
of ^in++++=of
words ^nns++++=words.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
this ^dt+dem+++=this
silence ^nn+nom+++=silence
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
clear ^jj++++=clear.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
dark ^jj+atrb+++=dark
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
A ^at++++=A
thought ^nn+++xvbn+=thought
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
into ^in+ppvb+++=into
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
the ^ati++++=the
ripples ^nn++++=ripples
widened ^vbd+++xvbn+=widened,
, ^zz++++=EXTRAWORD
touched ^j+++xvbn+=touched
them ^pp3o+pp3+++=them
both ^abx++++=both,
, ^zz++++=EXTRAWORD
vanished ^j+++xvbn+=vanished
into ^in++++=into
a ^at++++=a
glittering ^jj+atrb+++=glittering
depth ^nn++++=depth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stirred ^vbd+++xvbnx+=stirred
her ^pp$+pp3+++=her
tea ^nn++++=tea
though ^cs+sub+++=though
the ^ati++++=the
sugar ^nn++++=sugar
was ^vbd+bedz+aux++=was
dissolved ^vpsv++agls+xvbnx+=dissolved.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
broke ^vbd+++xvbnx+=broke
his ^pp$+pp3+++=his
cake ^nn++++=cake
into ^in++++=into
three ^cd++++=three
pieces ^nns++++=pieces
and ^cc++++=and
left ^jj+++xvbn+=left
them ^pp3o+pp3+++=them
untouched ^jj++++=untouched.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
secret ^jj+atrb+++=secret
self ^nn++++=self
leaned ^vbd+++xvbn+=leaned
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
secret ^nn++++=secret
self ^nn++++=self
drew ^vbd+++xvbn+=drew
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
what ^wdt+who+whcl++=what?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
to ^to++++=to
know ^vbi+vprv+++=know.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
" ^zz++++="Excellent
excellent ^jj+atrb+++=EXTRAWORD
tea ^nn++++=tea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
almost ^rb+hdg+++=almost
laughed ^vbd+++xvbn+=laughed
with ^in++++=with
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
sound ^jj++++=sound
like ^in++++=like
an ^at++++=an
aunt ^nn++++=aunt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
tea ^nn++++=tea
deserves ^vbz++++=deserves
elderly ^jj+atrb+++=elderly
praise ^nn++++=praise.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
body ^nn++++=body.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
moral ^jj+atrb+++=moral
seriousness ^nns+nom+++=seriousness."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
cake ^nn++++=cake?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
cake ^nn++++=cake
is ^vbz+bez+aux++=is
corrupt ^vb++++=corrupt.
. ^zz++++=EXTRAWORD
Entirely ^rb+amp+++=Entirely
without ^in++++=without
principle ^nn++++=principle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
have ^vb+hv+vrb++=have
another ^dt++++=another
piece ^nn++++=piece."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
sacrifice ^vb++++=sacrifice
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
surface ^nn++++=surface
was ^vbd+bedz+aux++=was
restored ^vpsv++agls+xvbnx+=restored.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
skimmed ^vbd+++xvbnx+=skimmed
over ^in++++=over
