At ^rb++++=At
of ^in++++=of
mimosa ^nn++++=mimosa
streamed ^vbd+++xvbn+=streamed
behind ^in+pl+++=behind
like ^in++++=like
a ^at++++=a
golden ^jj+atrb+++=golden
mane ^nn++++=mane.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
the ^ati++++=the
coachman ^nn+nom+++=coachman's
's ^vbz+bez+vrb++0=EXTRAWORD
square ^jj++++=square
back ^jjb++++=back
emerged ^jj+++xvbn+=emerged
from ^in++++=from
this ^dt+dem+++=this
fragrant ^jj+atrb+++=fragrant
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
upright ^jj++++=upright
in ^in++++=in
dark ^jj+atrb+++=dark
green ^nn++++=green
livery ^nn++++=livery,
, ^zz++++=EXTRAWORD
with ^in++++=with
two ^cd++++=two
rows ^nns++++=rows
of ^in++++=of
silver ^nn++++=silver
buttons ^nns++++=buttons
flashing ^vwbg+++xvbg+=flashing
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
All ^abn++++=All
along ^in++++=along
the ^ati++++=the
Croisette ^np+nom++??+=Croisette
moved ^vbd+++xvbn+=moved
an ^at++++=an
interminable ^jj+atrb+++=interminable
procession ^nn++++=procession
of ^in++++=of
equipages ^nns+nom+++=equipages,
, ^zz++++=EXTRAWORD
slow ^jj++++=slow,
, ^zz++++=EXTRAWORD
glittering ^jj++++=glittering
and ^cc+phrs+++=and
noisy ^jj++++=noisy.
. ^zz++++=EXTRAWORD
Horses ^nns++++=Horses
wore ^vbd+++xvbn+=wore
flowers ^nns+nom+++=flowers
at ^in++++=at
their ^pp$+pp3+++=their
ears ^nns++++=ears
and ^cc++++=and
on ^in++++=on
their ^pp$+pp3+++=their
bridles ^nns+++??+=bridles.
. ^zz++++=EXTRAWORD
Women ^nns++++=Women,
, ^zz++++=EXTRAWORD
powdered ^j+++xvbn+=powdered
and ^cc+phrs+++=and
laughing ^jj+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
disappeared ^j+++xvbn+=disappeared
beneath ^in+pl+++=beneath
heaps ^nns++++=heaps
of ^in++++=of
orchids ^nns+++??+=orchids,
, ^zz++++=EXTRAWORD
camellias ^nns++++=camellias,
, ^zz++++=EXTRAWORD
lilies ^nns++++=lilies
and ^cc++++=and
anemones ^nns++++=anemones.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
stood ^vbd+++xvbn+=stood
up ^rp++++=up
to ^to++++=to
hurl ^vbi++++=hurl
bouquets ^nns++++=bouquets
with ^in++++=with
the ^ati++++=the
grave ^jj+atrb+++=grave
violence ^nn+nom+++=violence
of ^in++++=of
soldiers ^nns+nom+++=soldiers
serving ^vwbg+++xvbg+=serving
artillery ^nn+nom+++=artillery.
. ^zz++++=EXTRAWORD
A ^at++++=A
cluster ^nn+nom+++=cluster
of ^in++++=of
carnations ^nns+nom+++=carnations
would ^md+prd+++=would
rise ^vb++++=rise,
, ^zz++++=EXTRAWORD
hesitate ^nn+nom+++=hesitate
in ^in++++=in
the ^ati++++=the
light ^nn++++=light,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
burst ^vpsv++agls+xvbn+=burst
against ^in++++=against
a ^at++++=a
parasol ^nn++++=parasol;
; ^zz++++=EXTRAWORD
roses ^nns++++=roses
flew ^vbd+++xvbn+=flew
from ^in++++=from
hand ^nn++++=hand
to ^in++++=to
hand ^nn++++=hand
like ^in++++=like
scented ^jj+atrb++xvbn+=scented
missiles ^nns++++=missiles;
; ^zz++++=EXTRAWORD
petals ^nns++++=petals
filled ^vbd+++xvbn+=filled
the ^ati++++=the
air ^nn++++=air
and ^cc++++=and
fell ^vpsv++agls+xvbn+=fell
upon ^in++++=upon
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
carriage ^nn+nom+++=carriage
wheels ^nns++++=wheels
ground ^nn++++=ground
them ^pp3o+pp3+++=them
into ^in++++=into
a ^at++++=a
purple ^nn++++=purple,
, ^zz++++=EXTRAWORD
yellow ^jj+atrb+++=yellow
and ^cc+phrs+++=and
scarlet ^jj+atrb+++=scarlet
paste ^nn++++=paste.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
lines ^nns++++=lines
of ^in++++=of
policemen ^nns++++=policemen,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
prevented ^vbd+++xvbn+=prevented
the ^ati++++=the
poor ^nn++++=poor
from ^in++++=from
mingling ^xvbg+++xvbg+=mingling
too ^rb++++=too
freely ^rb++++=freely
with ^in++++=with
the ^ati++++=the
rich ^jj++++=rich,
, ^zz++++=EXTRAWORD
cooks ^nns++++=cooks,
, ^zz++++=EXTRAWORD
shopgirls ^nns++++=shopgirls,
, ^zz++++=EXTRAWORD
fishermen ^nns++++=fishermen,
, ^zz++++=EXTRAWORD
soldiers ^nns+nom+++=soldiers
and ^cc++++=and
barefoot ^jj+atrb+++=barefoot
children ^nns++++=children
watched ^vbd+++xvbn+=watched
the ^ati++++=the
battle ^nn++++=battle
of ^in++++=of
luxury ^nn++++=luxury.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
shouted ^vbd+vpub++xvbnx+=shouted
whenever ^nn+nom+++=whenever
a ^at++++=a
handsome ^jj+atrb+++=handsome
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
struck ^vpsv++agls+xvbnx+=struck
full ^jj++++=full
in ^in++++=in
the ^ati++++=the
face ^nn++++=face
by ^in++++=by
a ^at++++=a
bouquet ^nn++++=bouquet.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
lay ^vbd+++xvbn+=lay
blue ^nn++++=blue
and ^cc++++=and
metallic ^jj++++=metallic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
three ^cd++++=three
warships ^nns+nom+++=warships
on ^in++++=on
the ^ati++++=the
horizon ^nn++++=horizon
resembled ^vbd+++xvbn+=resembled
monstrous ^jj+atrb+++=monstrous
armoured ^jj+atrb+++=armoured
animals ^nns+nom+++=animals
waiting ^vwbg+++xvbg+=waiting
patiently ^rb++++=patiently
for ^in++++=for
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
f ^zz++++=f
te ^nn++++=te.
. ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite,
, ^zz++++=EXTRAWORD
weary ^jj++++=weary
of ^in++++=of
bowing ^xvbg+++xvbg+=bowing,
, ^zz++++=EXTRAWORD
throwing ^vbg+++xvbg+=throwing,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
and ^cc++++=and
being ^xvbg+++xvbg+=being
admired ^vbd+++xvbn+=admired,
, ^zz++++=EXTRAWORD
leaned ^j+++xvbn+=leaned
toward ^in++++=toward
her ^pp$+pp3+++=her
companion ^nn++++=companion.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
escape ^nn++++=escape."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Simone ^np++++=Simone
looked ^vbd+++xvbn+=looked
around ^rp++++=around
with ^in++++=with
the ^ati++++=the
mild ^jj+atrb+++=mild
regret ^nn++++=regret
of ^in++++=of
a ^at++++=a
queen ^npt++++=queen
leaving ^vwbg+++xvbg+=leaving
a ^at++++=a
triumph ^nn++++=triumph
arranged ^vwbn+vsua++xvbn+=arranged
in ^in++++=in
her ^pp$+pp3+++=her
honour ^nn++++=honour.
. ^zz++++=EXTRAWORD
" ^zz++++="Already?"
already ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
smell ^vb++++=smell
nothing ^pn++++=nothing
but ^cc++++=but
bruised ^xvbn+++xvbn+=bruised
stems ^nns++++=stems.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
hate ^vb++++=hate
roses ^nns++++=roses
for ^in++++=for
a ^at++++=a
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ordered ^vbd+vsua++xvbnx+=ordered
the ^ati++++=the
coachman ^nn+nom+++=coachman
to ^to++++=to
turn ^vbi++++=turn
into ^in++++=into
a ^at++++=a
side ^nn++++=side
street ^nn++++=street.
. ^zz++++=EXTRAWORD
The ^ati++++=The
landau ^nn+++??+=landau
withdrew ^vbd+++xvbn+=withdrew
with ^in++++=with
difficulty ^nn++++=difficulty
from ^in++++=from
the ^ati++++=the
bright ^jj+atrb+++=bright
river ^nn++++=river
of ^in++++=of
carriages ^nns+nom+++=carriages,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
between ^in++++=between
villas ^nns++++=villas
half ^abn++++=half
hidden ^vpsv++by+xvbn+=hidden
by ^in++++=by
palms ^nns++++=palms
and ^cc++++=and
pepper ^nn++++=pepper
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
reached ^vbd+++xvbn+=reached
the ^ati++++=the
white ^jj+atrb+++=white
coast ^nn++++=coast
road ^nn++++=road.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
the ^ati++++=the
uproar ^nn++++=uproar
diminished ^vbd+++xvbn+=diminished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cries ^nns++++=cries
became ^vbd+++xvbn+=became
distant ^jj++++=distant;
; ^zz++++=EXTRAWORD
the ^ati++++=the
music ^nn++++=music
dissolved ^vwbn+++xvbn+=dissolved
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
no ^at++++=no
longer ^rbr++++=longer
a ^at++++=a
decoration ^nn+nom+++=decoration
at ^in++++=at
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
festival ^nn+nom+++=festival,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
immense ^jj++++=immense
and ^cc+phrs+++=and
solemn ^jj++++=solemn
beneath ^in+pl+++=beneath
the ^ati++++=the
afternoon ^nn++++=afternoon
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
women ^nns++++=women
settled ^vbd+++xvbn+=settled
back ^jjb++++=back
among ^in++++=among
the ^ati++++=the
cushions ^nns++++=cushions.
. ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite
was ^vbd+bedz+vrb++=was
fair ^jj+pred+++=fair,
, ^zz++++=EXTRAWORD
lively ^jj++++=lively
and ^cc++++=and
softly ^rb++++=softly
rounded ^jj+++xvbn+=rounded,
, ^zz++++=EXTRAWORD
with ^in++++=with
that ^dt+dem+++=that
confident ^jj+atrb+++=confident
beauty ^nn++++=beauty
which ^whp+rel+subj++=which
accepts ^vbz++++=accepts
homage ^nn++++=homage
as ^in++++=as
naturally ^rb++++=naturally
as ^in++++=as
the ^ati++++=the
skin ^nn++++=skin
accepts ^vbz++++=accepts
sunlight ^nn++++=sunlight.
. ^zz++++=EXTRAWORD
Simone ^np++++=Simone,
, ^zz++++=EXTRAWORD
darker ^jjr++++=darker
and ^cc++++=and
more ^rbr++++=more
slender ^jj++++=slender,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
grave ^jj+atrb+++=grave
mouth ^nn++++=mouth
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
made ^vwbn+++xvbn+=made
for ^in+ppvb+++=for
refusals ^nns+nom+++=refusals.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
chose ^vbd+++xvbnx+=chose
her ^pp$+pp3+++=her
admirers ^nns+nom+++=admirers
with ^in++++=with
severity ^nn+nom+++=severity
and ^cc++++=and
dismissed ^vwbn+++xvbn+=dismissed
them ^pp3o+pp3+++=them
with ^in++++=with
an ^at++++=an
almost ^rb+hdg+++=almost
religious ^jj+atrb+++=religious
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
discussing ^vbg+++xvbgx+=discussing,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
noise ^nn++++=noise
overwhelmed ^vbd+++xvbn+=overwhelmed
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
passion ^nn++++=passion
of ^in++++=of
a ^at++++=a
young ^jj+atrb+++=young
secretary ^nn+nom+++=secretary
for ^in++++=for
his ^pp$+pp3+++=his
employer ^nn+nom+++=employer's
's ^$++++=EXTRAWORD
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
Simone ^np++++=Simone
resumed ^vbd+++xvbn+=resumed:
: ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
understand ^vb+vprv+++=understand
how ^wrb+who+whcl++=how
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
flattered ^vpsv++agls+xvbnx+=flattered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
copies ^nns++++=copies
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
letters ^nns+nom+++=letters
and ^cc++++=and
carries ^vbz++++=carries
her ^pp$+pp3+++=her
parcels ^nns++++=parcels."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
that ^dt+dem+++=that
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
love ^nn++++=love?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Everything.
everything ^pn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
men ^nns++++=men
one ^cd1++++=one
does ^vbz+doz+aux++=does
not ^xnot++not++=not
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
yet ^rb++++=yet
they ^pp3a+pp3+++=they
see ^vb+vprv+++=see
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
their ^pp$+pp3+++=their
affair ^nn++++=affair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
monstrous ^jj+pred+++=monstrous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
particular ^jj+pred+++=particular."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^nn++++=dear,
, ^zz++++=EXTRAWORD
the ^ati++++=the
love ^nn++++=love
of ^in++++=of
any ^dti++++=any
man ^nn++++=man
is ^vbz+bez+vrb++=is
flattering ^jj+pred+++=flattering."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Any
any ^dti++++=EXTRAWORD
man ^nn++++=man?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly
provided ^xvbn+++xvbn+=provided
one ^cd1++++=one
need ^nn++++=need
not ^xnot++not++=not
return ^vb++++=return
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
groom ^nn++++=groom?
? ^zz++++=EXTRAWORD
A ^at++++=A
footman ^nn++++=footman?
? ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
concierge ^nn+++??+=concierge?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?
? ^zz++++=EXTRAWORD
Sincerity ^nn+nom+++=Sincerity
has ^vbz+hvz+vrb++=has
no ^at++++=no
livery ^nn++++=livery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Simone ^np++++=Simone
raised ^vbd+++xvbn+=raised
her ^pp3o+pp3+++=her
eyebrows ^nns++++=eyebrows.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
your ^pp$+pp2+++=your
coachman ^nn+nom+++=coachman
adored ^vbd+++xvbn+=adored
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
be ^vb+be+aux++=be
touched ^vpsv++agls+xvbnx+=touched?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
the ^ati++++=the
rigid ^jj++++=rigid
back ^rp++++=back
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
glossy ^jj+atrb+++=glossy
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flat ^jj+atrb+++=flat
cap ^nn++++=cap
and ^cc++++=and
the ^ati++++=the
shining ^jj+atrb++xvbg+=shining
silver ^nn++++=silver
buttons ^nns++++=buttons.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps."
perhaps ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+aux++=be
disgusted ^vpsv++agls+xvbnx+=disgusted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
least ^rbt++++=least.
. ^zz++++=EXTRAWORD
Embarrassed ^j+++xvbn+=Embarrassed,
, ^zz++++=EXTRAWORD
possibly ^rb++++=possibly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
secretly ^rb++++=secretly
pleased ^jj+++xvbn+=pleased.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
always ^rb++++=always
forgives ^nns++++=forgives
a ^at++++=a
man ^nn++++=man
for ^in++++=for
finding ^xvbg+++xvbg+=finding
her ^pp3o+pp3+++=her
beautiful ^jj++++=beautiful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Even
even ^rb++++=EXTRAWORD
a ^at++++=a
servant ^nn+nom+++=servant?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Especially
especially ^rb++++=EXTRAWORD
a ^at++++=a
servant ^nn+nom+++=servant.
. ^zz++++=EXTRAWORD
A ^at++++=A
gentleman ^nn+nom+++=gentleman
may ^md+pos+++=may
pay ^vb++++=pay
compliments ^nns+nom+++=compliments
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
nothing ^pn++++=nothing
else ^rb+cnj+++=else
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
A ^at++++=A
servant ^nn+nom+++=servant
who ^whp+rel+subj++=who
loves ^vbz++++=loves
risks ^nns++++=risks
his ^pp$+pp3+++=his
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Simone ^np++++=Simone
plucked ^vbd+++xvbn+=plucked
a ^at++++=a
bruised ^jj+++xvbn+=bruised
violet ^np++++=violet
from ^in++++=from
her ^pp$+pp3+++=her
lap ^nn++++=lap
and ^cc++++=and
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
over ^in++++=over
the ^ati++++=the
side ^nn++++=side.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
speak ^vb++++=speak
with ^in++++=with
experience ^nn+nom+++=experience."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Marguerite ^np+++??+=Marguerite
did ^vbd+dod+aux++=did
not ^xnot++not++=not
answer ^vb++++=answer
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
smile ^nn++++=smile
narrowed ^vbd+++xvbn+=narrowed;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
still ^rb++++=still
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
attentive ^jj++++=attentive
to ^in++++=to
some ^dti++++=some
private ^jj++++=private
and ^cc++++=and
rather ^rb++++=rather
absurd ^jj+atrb+++=absurd
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
strange ^jj+atrb+++=strange
experience ^nn+nom+++=experience
once ^rb+tm+++=once
though ^cs+sub+++=though
not ^xnot++not++=not
precisely ^rb++++=precisely
of ^in++++=of
love ^nn++++=love."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
laugh ^vb++++=laugh."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
tell ^vb++++=tell
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
five ^cd++++=five
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
in ^in++++=in
Paris ^np++++=Paris.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
dismissed ^vprf+++xvbnx+=dismissed
my ^pp$+pp1+++=my
maid ^nn++++=maid.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
insolent ^jj+pred+++=insolent,
, ^zz++++=EXTRAWORD
dishonest ^jj++++=dishonest
and ^cc++++=and
perpetually ^rb++++=perpetually
in ^in++++=in
tears ^nns++++=tears
three ^cd++++=three
qualities ^nns+nom+++=qualities
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
intolerable ^jj+pred+++=intolerable
separately ^rb++++=separately
and ^cc++++=and
ruinous ^jj++++=ruinous
when ^wrb+who+++=when
combined ^jj+++xvbn+=combined.
. ^zz++++=EXTRAWORD
For ^in++++=For
eight ^cd++++=eight
days ^nns++++=days
I ^pp1a+pp1+++=I
lived ^vbd+++xvbnx+=lived
in ^in++++=in
chaos ^nn++++=chaos.
. ^zz++++=EXTRAWORD
No ^at++++=No
gown ^nn++++=gown
could ^md+pos+++=could
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found,
, ^zz++++=EXTRAWORD
no ^at++++=no
ribbon ^nn++++=ribbon
matched ^vbd+++xvbn+=matched
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
bath ^nn++++=bath
was ^vbd+bedz+vrb++=was
either ^dtx++++=either
glacial ^jj++++=glacial
or ^cc+phrs+++=or
boiling ^jj+++xvbg+=boiling.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
concierge ^nn+++??+=concierge
sent ^vbd+++xvbn+=sent
me ^pp1o+pp1+++=me
a ^at++++=a
girl ^nn++++=girl
named ^vbd+++xvbn+=named
Rose ^np+++xvbn+=Rose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
pretty ^jj+atrb+++=pretty
girl ^nn++++=girl?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No;
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
the ^ati++++=the
curious ^jj+atrb+++=curious
part ^nn++++=part.
