In ^in++++=In
he ^pp3a+pp3+++=he
too ^ql++++=too
was ^vbd+bedz+vrb++=was
pale ^jj+pred+++=pale-brownish-goldish,
- ^zz++++=EXTRAWORD
brownish ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
goldish ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
best ^jjt+atrb+++=best
colour ^nn++++=colour
for ^in++++=for
the ^ati++++=the
High ^jj+atrb+++=High
Veldt ^np+++??+=Veldt
in ^in++++=in
those ^dt+dem+++=those
early ^jj+atrb+++=early
unfinished ^jj+atrb+++=unfinished
days ^nns++++=days.
. ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
hunted ^vbd+++xvbnx+=hunted
the ^ati++++=the
Giraffe ^np+++??+=Giraffe
and ^cc++++=and
the ^ati++++=the
Zebra ^np+++??+=Zebra
and ^cc++++=and
the ^ati++++=the
Kudu ^np+++??+=Kudu
and ^cc++++=and
the ^ati++++=the
Hartebeest ^np+++??+=Hartebeest
and ^cc++++=and
the ^ati++++=the
Bushbuck ^np+++??+=Bushbuck
and ^cc++++=and
every ^at++++=every
other ^ap++++=other
long ^jj++++=long-legged,
- ^zz++++=EXTRAWORD
legged ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
quick ^jj++++=quick-eared,
- ^zz++++=EXTRAWORD
eared ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
dinner ^nn++++=dinner-avoiding
- ^zz++++=EXTRAWORD
avoiding ^vbg+++xvbg+=EXTRAWORD
animal ^nn++++=animal
they ^pp3a+pp3+++=they
could ^md+pos+++=could
discover ^nn+nom+++=discover.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Leopard ^nn++++=Leopard
would ^md+prd+++=would
flatten ^vb++++=flatten
himself ^ppl+pp3+++=himself
beside ^in+pl+++=beside
a ^at++++=a
sandy ^np++++=sandy
rock ^npl++++=rock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Ethiopian ^np+++??+=Ethiopian
would ^md+prd+++=would
lie ^vb++++=lie
among ^in++++=among
the ^ati++++=the
sandy ^jj+atrb+++=sandy
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
animals ^nns+nom+++=animals
would ^md+prd+++=would
look ^vb++++=look
straight ^jj++++=straight
at ^rb++++=at
them ^pp3o+pp3+++=them
and ^cc++++=and
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
here ^rn+pl+++=here
but ^cc++++=but
ordinary ^jj+atrb+++=ordinary
geography ^nn++++=geography."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Hi ^uh++++=Hi!
! ^zz++++=EXTRAWORD
Hi ^uh++++=Hi!
! ^zz++++=EXTRAWORD
up ^rp++++=up
would ^md+prd+++=would
leap ^vb++++=leap
the ^ati++++=the
Leopard ^nn++++=Leopard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ho ^uh++++=Ho!
! ^zz++++=EXTRAWORD
Ho ^uh++++=Ho!
! ^zz++++=EXTRAWORD
up ^rp++++=up
would ^md+prd+++=would
spring ^vb++++=spring
the ^ati++++=the
Ethiopian ^np+++??+=Ethiopian,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
somebody ^pn++++=somebody
would ^md+prd+++=would
very ^ql+amp+++=very
nearly ^rb+down+++=nearly
become ^vb++++=become
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
happened ^jj+++xvbn+=happened
at ^rb++++=at
breakfast ^nn++++=breakfast-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dinner ^nn++++=dinner-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tea ^nn++++=tea-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
uncomfortable ^jj+atrb+++=uncomfortable
little ^jj+atrb+++=little
time ^nn++++=time
just ^rb+emph+++=just
before ^cs+sub+++=before
bed ^nn++++=bed
when ^wrb+who+++=when
one ^cd1++++=one
feels ^vbz+vprv+++=feels
hollow ^nn++++=hollow
under ^in++++=under
the ^ati++++=the
waistcoat ^nn++++=waistcoat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
altogether ^nn+nom+++=altogether
too ^rb++++=too
frequent ^jj++++=frequent
for ^in++++=for
the ^ati++++=the
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
Giraffe ^np+++??+=Giraffe
called ^vbd+++xvbn+=called
a ^at++++=a
Council ^nn++++=Council
beneath ^in+pl+++=beneath
a ^at++++=a
dusty ^jj+atrb+++=dusty
acacia ^nn+++??+=acacia.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
being ^vbg+beg+aux+xvbg+=being
eaten ^vpsv++by+xvbn+=eaten
by ^in++++=by
the ^ati++++=the
landscape ^nn++++=landscape,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
landscape ^nn++++=landscape,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Zebra ^np+++??+=Zebra,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
liked ^vbd+++xvbn+=liked
accuracy ^nn+nom+++=accuracy.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
two ^cd++++=two
persons ^nns++++=persons
dressed ^vbd+++xvbn+=dressed
to ^to++++=to
resemble ^vbi++++=resemble
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
worse ^jjr+pred+++=worse,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Kudu ^np+++??+=Kudu.
. ^zz++++=EXTRAWORD
" ^zz++++="Much
much ^ap++++=EXTRAWORD
worse ^jjr++++=worse,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Hartebeest ^np+++??+=Hartebeest.
. ^zz++++=EXTRAWORD
" ^zz++++="'Sclusively
' ^zz++++=EXTRAWORD
sclusively ^jj++++=EXTRAWORD
worse ^jjr++++=worse,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Bushbuck ^np+++??+=Bushbuck,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
a ^at++++=a
long ^jj+atrb+++=long
word ^nn++++=word
once ^rb+tm+++=once
and ^cc++++=and
was ^vbd+bedz+aux++=was
determined ^vpsv++agls+xvbnx+=determined
not ^xnot++not++=not
to ^to++++=to
waste ^vbi++++=waste
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
considered ^vbd+vprv++xvbnx+=considered
the ^ati++++=the
matter ^nn++++=matter
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
sideways ^jjb++++=sideways,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
upside ^nn++++=upside
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
Giraffe ^np+++??+=Giraffe,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
see ^vb+vprv+++=see
farther ^rbr++++=farther
because ^cs+cos+++=because
of ^in"++++=of
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Beyond
beyond ^in++++=EXTRAWORD
the ^ati++++=the
High ^jj+atrb+++=High
Veldt ^np+++??+=Veldt
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
forest ^nn++++=forest
full ^jj++++=full
of ^in++++=of
shadows ^nps++++=shadows.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
go ^vb++++=go
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
Giraffe ^np+++??+=Giraffe
and ^cc++++=and
Zebra ^np+++??+=Zebra,
, ^zz++++=EXTRAWORD
Kudu ^np+++??+=Kudu
and ^cc++++=and
Hartebeest ^np+++??+=Hartebeest,
, ^zz++++=EXTRAWORD
Bushbuck ^np+++??+=Bushbuck
and ^cc++++=and
all ^rb++++=all
the ^ati++++=the
rest ^nn++++=rest
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
secretly ^rb+cnj+++=secretly,
, ^zz++++=EXTRAWORD
hoof ^nn++++=hoof
after ^in++++=after
hoof ^nn++++=hoof,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
the ^ati++++=the
sandy ^np++++=sandy
High ^jj+atrb+++=High
Veldt ^np+++??+=Veldt
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
with ^in++++=with
nothing ^pn++++=nothing
upon ^in++++=upon
it ^pp3+it+++=it
except ^in++++=except
the ^ati++++=the
Leopard ^nn++++=Leopard,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Ethiopian ^np+++??+=Ethiopian,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
extremely ^rb+amp+++=extremely
surprised ^jj+atrb++xvbn+=surprised
grasshoppers ^nns+nom+++=grasshoppers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
forest ^nn++++=forest
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^cd1++++=one
colour ^nn++++=colour.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh
no ^at++++=no!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
stripy ^nn+++??+=stripy
and ^cc++++=and
streaky ^jj++++=streaky
and ^cc++++=and
flecky ^nn+++??+=flecky
and ^cc++++=and
freckly ^jj++++=freckly.
. ^zz++++=EXTRAWORD
Sunlight ^nn++++=Sunlight
came ^vbd+++xvbn+=came
down ^rp++++=down
between ^in++++=between
the ^ati++++=the
leaves ^nns++++=leaves
in ^in++++=in
golden ^jj+atrb+++=golden
ladders ^nns+nom+++=ladders,
, ^zz++++=EXTRAWORD
shadows ^nns++++=shadows
lay ^vbd+++xvbn+=lay
across ^in+pl+++=across
the ^ati++++=the
ground ^nn++++=ground
like ^in++++=like
spilled ^vbd+++xvbn+=spilled
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
branch ^nn++++=branch
made ^vbd+++xvbn+=made
a ^at++++=a
different ^jj+atrb+++=different
pattern ^nn++++=pattern.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
black ^jj+atrb+++=black
bars ^nns++++=bars,
, ^zz++++=EXTRAWORD
green ^nn++++=green
pools ^nns++++=pools,
, ^zz++++=EXTRAWORD
brown ^jj+atrb+++=brown
blotches ^nns++++=blotches,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
dots ^nns++++=dots,
, ^zz++++=EXTRAWORD
purple ^jj+atrb+++=purple
dimnesses ^nns+nom++??+=dimnesses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bright ^jj+atrb+++=bright
little ^jj+atrb+++=little
coin ^nn++++=coin-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+atrb++xvbn+=EXTRAWORD
flashes ^nns++++=flashes
that ^tht+rel+subj++=that
danced ^vbd+++xvbn+=danced
whenever ^nn+nom+++=whenever
the ^ati++++=the
wind ^nn++++=wind
wiggled ^vbd+++xvbn+=wiggled
the ^ati++++=the
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
" ^zz++++="wind
wind ^nn++++=EXTRAWORD
wiggled ^vbd+++xvbn+=wiggled
the ^ati++++=the
leaves ^nns++++=leaves"
" ^zz++++=EXTRAWORD
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
Best ^jjt++++=Best
Beloved ^jj++++=Beloved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
hear ^vb+vprv+++=hear
the ^ati++++=the
forest ^nn++++=forest
rustling ^jj++++=rustling.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
the ^ati++++=the
Giraffe ^np+++??+=Giraffe
was ^vbd+bedz+vrb++=was
too ^ql++++=too
yellow ^jj++++=yellow
for ^in++++=for
the ^ati++++=the
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Zebra ^np+++??+=Zebra
was ^vbd+bedz+vrb++=was
too ^ql++++=too
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
others ^aps++++=others
showed ^jj+++xvbn+=showed
up ^rp++++=up
like ^in++++=like
cakes ^nns++++=cakes
on ^in++++=on
a ^at++++=a
black ^jj+atrb+++=black
tablecloth ^nn++++=tablecloth.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
stayed ^vbd+++xvbnx+=stayed
very ^ql+amp+++=very
still ^rb++++=still
where ^wrb+who+++=where
the ^ati++++=the
shadows ^nps++++=shadows
touched ^vbd+++xvbn+=touched
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Day ^nn++++=Day
after ^cs+sub+++=after
day ^nn++++=day
the ^ati++++=the
leaf ^nn++++=leaf-light
- ^zz++++=EXTRAWORD
light ^jj++++=EXTRAWORD
fell ^vbd+++xvbn+=fell
in ^in++++=in
broken ^xvbn+++xvbn+=broken
golden ^np++++=golden
patches ^nns++++=patches
upon ^in++++=upon
the ^ati++++=the
Giraffe ^np+++??+=Giraffe
until ^cs+sub+++=until
the ^ati++++=the
patches ^nns++++=patches
stuck ^vbd+++xvbn+=stuck.
. ^zz++++=EXTRAWORD
Night ^nn++++=Night
after ^cs+sub+++=after
night ^nn++++=night
the ^ati++++=the
narrow ^jj+atrb+++=narrow
shadows ^nps++++=shadows
lay ^vbd+++xvbn+=lay
across ^in+pl+++=across
the ^ati++++=the
Zebra ^np+++??+=Zebra
until ^cs+sub+++=until
the ^ati++++=the
shadows ^nps++++=shadows
stuck ^vbd+++xvbn+=stuck
too ^ql++++=too.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Kudu ^np+++??+=Kudu
became ^vbd+++xvbn+=became
duskier ^jjr++++=duskier,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Bushbuck ^np+++??+=Bushbuck
became ^vbd+++xvbn+=became
dappled ^vbd+++xvbn+=dappled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Hartebeest ^np+++??+=Hartebeest
acquired ^vbd+++xvbn+=acquired
several ^ap++++=several
useful ^jj+atrb+++=useful
shades ^nns++++=shades
of ^in++++=of
uncertain ^jj++++=uncertain
brown ^jj++++=brown.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+vrb++=did
indeed ^rb++++=indeed!
! ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
while ^cs+sub+++=while
the ^ati++++=the
Giraffe ^np+++??+=Giraffe
looked ^vbd+++xvbn+=looked
like ^in++++=like
sunlight ^nn++++=sunlight
broken ^vwbn+++xvbn+=broken
by ^in++++=by
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Zebra ^np+++??+=Zebra
looked ^vbd+++xvbn+=looked
like ^in++++=like
moonlight ^nn++++=moonlight
behind ^in+pl+++=behind
reeds ^nns++++=reeds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Bushbuck ^np+++??+=Bushbuck
looked ^vbd+++xvbn+=looked
like ^in++++=like
six ^cd++++=six
shadows ^nps++++=shadows
arguing ^vwbg+vpub++xvbg+=arguing
in ^in++++=in
a ^at++++=a
shrubbery ^nn+nom+++=shrubbery.
. ^zz++++=EXTRAWORD
Unless ^cs+cnd+++=Unless
they ^pp3a+pp3+++=they
moved ^vbd+++xvbnx+=moved,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
not ^xnot++not++=not
tell ^vb++++=tell
where ^wrb+who+++=where
animal ^nn++++=animal
ended ^vbd+++xvbn+=ended
and ^cc++++=and
forest ^nn++++=forest
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
High ^jj+atrb+++=High
Veldt ^np+++??+=Veldt,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Leopard ^nn++++=Leopard
and ^cc++++=and
the ^ati++++=the
Ethiopian ^np+++??+=Ethiopian
waited ^vbd+++xvbn+=waited
for ^in++++=for
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
Breakfast ^nn++++=Breakfast
did ^vbd+dod+aux++=did
not ^xnot++not++=not
arrive ^vb++++=arrive.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waited ^vbd+++xvbnx+=waited
for ^in++++=for
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
Dinner ^nn++++=Dinner
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
keep ^vbi++++=keep
its ^pp$+it+++=its
appointment ^nn+nom+++=appointment.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waited ^vbd+++xvbnx+=waited
for ^in++++=for
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
tea ^nn++++=tea
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
dry ^jj+atrb+++=dry
grass ^nn++++=grass-stalk
- ^zz++++=EXTRAWORD
stalk ^vb++++=EXTRAWORD
and ^cc++++=and
a ^at++++=a
beetle ^nn++++=beetle
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
important ^jj+atrb+++=important
business ^nns+nom+++=business
elsewhere ^rb++++=elsewhere.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Leopard ^nn++++=Leopard
grew ^vbd+++xvbn+=grew
lean ^jj++++=lean
from ^in++++=from
his ^pp$+pp3+++=his
whiskers ^nns+nom+++=whiskers
to ^in++++=to
his ^pp$+pp3+++=his
tail ^nn++++=tail-tip.
- ^zz++++=EXTRAWORD
tip ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
Ethiopian ^np+++??+=Ethiopian
tightened ^vbd+++xvbn+=tightened
his ^pp$+pp3+++=his
belt ^nn++++=belt
until ^cs+sub+++=until
it ^pp3+it+++=it
nearly ^rb+down+++=nearly
went ^vbd+++xvbn+=went
around ^rp++++=around
him ^pp3o+pp3+++=him
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
smell ^vb++++=smell
Giraffe ^np+++??+=Giraffe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Leopard ^nn++++=Leopard.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
smell ^vb++++=smell
Zebra ^np+++??+=Zebra.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
smell ^vb++++=smell
Kudu ^np+++??+=Kudu
and ^cc++++=and
Bushbuck ^np+++??+=Bushbuck
and ^cc++++=and
a ^at++++=a
small ^jj++++=small
but ^cc+phrs+++=but
nourishing ^jj+++xvbg+=nourishing
something ^pn++++=something
with ^in++++=with
four ^cd++++=four
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
' ^zz++++='em."
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
hear ^vb+vprv+++=hear
Giraffe ^np+++??+=Giraffe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Ethiopian ^np+++??+=Ethiopian.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
hear ^vb+vprv+++=hear
Zebra ^np+++??+=Zebra.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
hear ^vb+vprv+++=hear
Kudu ^np+++??+=Kudu
and ^cc++++=and
Bushbuck ^np+++??+=Bushbuck
and ^cc++++=and
something ^pn++++=something
licking ^vbg+++xvbg+=licking
its ^pp$+it+++=its
nose ^nn++++=nose
behind ^in+pl+++=behind
a ^at++++=a
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
locate ^vb++++=locate
the ^ati++++=the
present ^jj+atrb+++=present
habitat ^nn++++=habitat
of ^in++++=of
the ^ati++++=the
aboriginal ^jj+atrb+++=aboriginal
Fauna ^np+++??+=Fauna."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fiddle!"
fiddle ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Leopard ^nn++++=Leopard.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
they ^pp3a+pp3+++=they
gone ^vbd+++xvbnx+=gone?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
to ^to++++=to
consult ^vbi++++=consult
Baviaan ^np+++??+=Baviaan,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Baboon ^np+++??+=Baboon,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Wisest ^np+++??+=Wisest
Animal ^nn++++=Animal
in ^in++++=in
All ^abn++++=All
the ^ati++++=the
