# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=THE
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
kill ^vb++++=kill
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
reach ^vb++++=reach
him ^pp3o+pp3+++=him
where ^wrb+who+++=where
sentries ^nns++++=sentries
and ^cc++++=and
walls ^nns++++=walls
cannot ^md+pos+not++=cannot
prevent ^vb++++=prevent
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Gratmar ^np+++??+=Gratmar,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
dead ^nn++++=dead
retain ^vb++++=retain
their ^pp$+pp3+++=their
resentments ^nns+nom+++=resentments,
, ^zz++++=EXTRAWORD
eternity ^nn+nom+++=eternity
must ^md+nec+++=must
be ^vb+be+vrb++=be
a ^at++++=a
noisy ^jj+atrb+++=noisy
barrack ^nn++++=barrack-room."
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
for ^in++++=for
several ^ap++++=several
seconds ^nns++++=seconds.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
when ^wrb+who+++=when
my ^pp$+pp1+++=my
body ^nn++++=body
is ^vbz+bez+aux++=is
scattered ^vpsv++agls+xvbnx+=scattered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
stand ^vb++++=stand
at ^rb++++=at
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
following ^jj+atrb++xvbg+=following
afternoon ^nn++++=afternoon
an ^at++++=an
explosion ^nn++++=explosion
shook ^vbd+++xvbn+=shook
the ^ati++++=the
eastern ^jj+atrb+++=eastern
quarry ^nn++++=quarry,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
regiment ^nn+nom+++=regiment
stored ^vwbn+++xvbn+=stored
blasting ^jj+atrb+++=blasting
powder ^nn++++=powder
for ^in++++=for
road ^nn++++=road
construction ^nn+nom+++=construction.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
found ^vbd+vprv++xvbn+=found
a ^at++++=a
crater ^nn++++=crater,
, ^zz++++=EXTRAWORD
a ^at++++=a
scorched ^jj+atrb++xvbn+=scorched
tunic ^nn++++=tunic-button,
- ^zz++++=EXTRAWORD
button ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
part ^nn++++=part
of ^in++++=of
a ^at++++=a
boot ^nn++++=boot,
, ^zz++++=EXTRAWORD
three ^cd++++=three
fragments ^nns+nom+++=fragments
of ^in++++=of
bone ^nn++++=bone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
organic ^jj+atrb+++=organic
remnants ^nns+nom+++=remnants
whose ^whp+rel+subj++=whose
want ^vb++++=want
of ^in++++=of
coherence ^nn+nom+++=coherence
rendered ^vbd+++xvbn+=rendered
identification ^nn+nom+++=identification
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
sentiment ^nn+nom+++=sentiment.
. ^zz++++=EXTRAWORD
Gratmar ^np+++??+=Gratmar
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen
walking ^vbg+++xvbg+=walking
toward ^in++++=toward
the ^ati++++=the
quarry ^nn++++=quarry
with ^in++++=with
a ^at++++=a
cartridge ^nn++++=cartridge
of ^in++++=of
dynamite ^nn++++=dynamite.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
seen ^vbd+vprv++xvbn+=seen
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
regimental ^jj+atrb+++=regimental
inquiry ^nn++++=inquiry,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
presided ^vbd+++xvbn+=presided
over ^in++++=over
by ^in++++=by
gentlemen ^nns++++=gentlemen
of ^in++++=of
sound ^jj+atrb+++=sound
administrative ^jj+atrb+++=administrative
instinct ^nn++++=instinct,
, ^zz++++=EXTRAWORD
concluded ^vb+++xvbn+=concluded
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
destroyed ^vprf+++xvbnx+=destroyed
himself ^ppl+pp3+++=himself;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fragments ^nns+nom+++=fragments,
, ^zz++++=EXTRAWORD
collected ^xvbn+++xvbn+=collected
in ^in++++=in
a ^at++++=a
biscuit ^nn++++=biscuit-tin,
- ^zz++++=EXTRAWORD
tin ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
buried ^vpsv++agls+xvbnx+=buried
beneath ^in+pl+++=beneath
a ^at++++=a
cross ^nn++++=cross
bearing ^vwbg+++xvbg+=bearing
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Venn ^np+++??+=Venn
attended ^vbd+++xvbn+=attended
the ^ati++++=the
burial ^nn++++=burial.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
chaplain ^npt++++=chaplain
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Dust
dust ^nn++++=EXTRAWORD
to ^in++++=to
dust ^nn++++=dust,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Colonel ^nn++++=Colonel
glanced ^vbd+++xvbn+=glanced
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
trifling ^jj++++=trifling
in ^in++++=in
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
interested ^jj++++=interested
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
next ^ap++++=next
fortnight ^nn++++=fortnight
he ^pp3a+pp3+++=he
altered ^vbd+++xvbnx+=altered.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
complexion ^nn++++=complexion,
, ^zz++++=EXTRAWORD
commonly ^rb++++=commonly
suggestive ^jj++++=suggestive
of ^in++++=of
boiled ^jj+atrb++xvbn+=boiled
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
gray ^np++++=gray
and ^cc++++=and
moist ^jj++++=moist;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
started ^vbd+++xvbnx+=started
at ^rb++++=at
footfalls ^nns++++=footfalls,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
abruptly ^rb++++=abruptly
in ^in++++=in
empty ^jj+atrb+++=empty
passages ^nns+nom+++=passages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twice ^rb++++=twice
drew ^vbd+++xvbn+=drew
his ^pp$+pp3+++=his
revolver ^nn+nom+++=revolver
upon ^in++++=upon
curtains ^nns++++=curtains
moved ^vwbn+++xvbn+=moved
by ^in++++=by
the ^ati++++=the
evening ^nn++++=evening
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
A ^at++++=A
corporal ^npt+nom+++=corporal
reported ^vbd+vpub++xvbn+=reported
hearing ^nvbg+++xvbg+=hearing
him ^pp3o+pp3+++=him
dispute ^nn++++=dispute
with ^in++++=with
someone ^pn++++=someone
in ^in++++=in
his ^pp$+pp3+++=his
room ^nn++++=room,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
visitor ^nn++++=visitor
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered.
. ^zz++++=EXTRAWORD
" ^zz++++="Stand
stand ^vb++++=EXTRAWORD
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Venn ^np+++??+=Venn
had ^vbd+hvd+aux++=had
shouted ^vprf+++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
pause ^nn++++=pause
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
lower ^jjr+atrb+++=lower
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
no ^at++++=no
right ^nn++++=right
to ^to+ncmp+++=to
that ^dt+dem+++=that
face ^nn++++=face."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
questioned ^vbd+vpub++xvbnx+=questioned
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
denied ^vbd+vpub++xvbnx+=denied
the ^ati++++=the
circumstance ^nn+nom+++=circumstance
with ^in++++=with
considerable ^jj+atrb+++=considerable
profanity ^nn+nom+++=profanity.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
a ^at++++=a
man ^nn++++=man
annihilated ^vwbn+++xvbn+=annihilated
by ^in++++=by
dynamite ^nn++++=dynamite
could ^md+pos+++=could
remain ^vb++++=remain
conscious ^jj++++=conscious.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
depend ^vb++++=depend,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="upon
upon ^in++++=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
by ^in++++=by
a ^at++++=a
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wiped ^vbd+++xvbnx+=wiped
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
medical ^jj+atrb+++=medical
fellows ^nns++++=fellows
are ^vb+ber+aux++=are
damned ^vpsv++agls+xvbnx+=damned
evasive ^jj++++=evasive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
we ^pp1a+pp1+++=we
preserve ^vb++++=preserve
confidence ^nn+nom+++=confidence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Three ^cd++++=Three
nights ^nns++++=nights
later ^rbr+tm+++=later
he ^pp3a+pp3+++=he
sent ^vbd+++xvbnx+=sent
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
him ^pp3o+pp3+++=him
seated ^vbd+++xvbn+=seated
in ^in++++=in
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
pistol ^nn++++=pistol
across ^in+pl+++=across
his ^pp$+pp3+++=his
knees ^nns++++=knees
and ^cc++++=and
every ^at++++=every
lamp ^nn++++=lamp
lighted ^vbd+++xvbn+=lighted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
hot ^jj+atrb+++=hot
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
brandy ^nn++++=brandy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
comes ^vbz++++=comes
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
sleep ^nn++++=sleep,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
before ^in++++=before
I ^pp1a+pp1+++=I
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him
breathing ^nvbg+++xvbg+=breathing
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
no ^at++++=no
face ^nn++++=face,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
pieces ^nns++++=pieces
of ^in++++=of
one ^pn++++=one,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
nightmare ^nn++++=nightmare."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nightmares
nightmares ^vbz+++??+=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
whisper ^vb+vpub+++=whisper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+aux++=does
he ^pp3a+pp3+++=he
whisper ^vb+vpub+++=whisper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Venn ^np++++=Venn's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth
worked ^vbd+++xvbn+=worked
before ^cs+sub+++=before
sound ^nn++++=sound
emerged ^vbd+++xvbn+=emerged.
. ^zz++++=EXTRAWORD
" ^zz++++="'Soon.'"
' ^zz++++=EXTRAWORD
soon. ^nn+++??+=EXTRAWORD
'" ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
prescribed ^vbd+++xvbnx+=prescribed
bromide ^nn+++??+=bromide,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
useless ^jj+pred+++=useless
but ^cc+phrs+++=but
respectable ^jj++++=respectable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
recommended ^vbd+vsua++xvbn+=recommended
leave ^vb++++=leave,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
refused ^vbd+++xvbnx+=refused
because ^cs+cos+++=because
flight ^nn++++=flight
would ^md+prd+++=would
have ^vb+hv+aux++=have
constituted ^vprf+++xvbnx+=constituted
an ^at++++=an
admission ^nn++++=admission
to ^in++++=to
a ^at++++=a
private ^jj+atrb+++=private
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
living ^jj+++xvbg+=living
or ^cc+phrs+++=or
dead ^jj++++=dead.
. ^zz++++=EXTRAWORD
Pride ^nn++++=Pride
can ^md+pos+++=can
make ^vb++++=make
a ^at++++=a
courageous ^jj+atrb+++=courageous
man ^nn++++=man
ridiculous ^jj++++=ridiculous;
; ^zz++++=EXTRAWORD
in ^in++++=in
Venn ^np+++??+=Venn
it ^pp3+it+++=it
achieved ^vbd+++xvbn+=achieved
the ^ati++++=the
converse ^nn++++=converse
transformation ^nn+nom+++=transformation,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
a ^at++++=a
