There ^ex+pex+++=There
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
give ^vb++++=give
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lad ^nn++++=lad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="whether
whether ^cs+who+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
lip ^nn++++=lip
or ^cc++++=or
fist ^nn++++=fist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lay
lay ^jjb+++xvbn+=EXTRAWORD
a ^at++++=a
finger ^nn++++=finger
on ^in++++=on
me ^pp1o+pp1+++=me
and ^cc++++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
knife ^vb++++=knife
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
mate ^nn++++=mate.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
afraid ^jj++++=afraid
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
for ^in++++=for
all ^abn++++=all
your ^pp$+pp2+++=your
size ^nn++++=size."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
out ^rb+phrv+++=out
the ^ati++++=the
side ^nn++++=side-lights,
- ^zz++++=EXTRAWORD
lights ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
casting ^vbg+++xvbg+=casting
occasional ^jj+atrb+++=occasional
looks ^nns++++=looks
of ^in++++=of
violent ^jj+atrb+++=violent
hatred ^nn++++=hatred
at ^in++++=at
the ^ati++++=the
skipper ^nn++++=skipper,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
a ^at++++=a
man ^nn++++=man
of ^in++++=of
tremendous ^jj+atrb+++=tremendous
physique ^nn++++=physique
and ^cc++++=and
rough ^jj+atrb+++=rough
tongue ^nn++++=tongue,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
goaded ^vprf+++xvbnx+=goaded
his ^pp$+pp3+++=his
subordinate ^nn+nom+++=subordinate
almost ^rb+hdg+++=almost
to ^in++++=to
madness ^nns+nom+++=madness.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done
skulking ^vbg+++xvbg+=skulking,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
knocked ^vbd+++xvbnx+=knocked
the ^ati++++=the
ashes ^nns++++=ashes
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
pipe ^nn++++=pipe,
, ^zz++++=EXTRAWORD
" ^zz++++="come
come ^vprf+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
take ^vb++++=take
the ^ati++++=the
helm ^np++++=helm."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mate ^nn++++=mate
came ^vbd+++xvbn+=came
aft ^jjb++++=aft
and ^cc+phrs+++=and
relieved ^jj+++xvbn+=relieved
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
for ^in+ppvb+++=for
a ^ap++++=a
few ^ap"++++=few
seconds ^nns++++=seconds
taking ^vwbg+++xvbg+=taking
a ^at++++=a
look ^nn++++=look
round ^in++++=round
before ^in++++=before
going ^nn++++=going
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dropped ^vbd+++xvbnx+=dropped
his ^pp$+pp3+++=his
pipe ^nn++++=pipe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stooped ^vbd+++xvbn+=stooped
to ^to++++=to
recover ^vbi++++=recover
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^cs+sub+++=in
that ^cs"++++=that
moment ^nn++++=moment
the ^ati++++=the
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sudden ^jj+atrb+++=sudden
impulse ^nn++++=impulse,
, ^zz++++=EXTRAWORD
snatched ^j+++xvbn+=snatched
up ^rp++++=up
a ^at++++=a
handspike ^nn+++??+=handspike
and ^cc++++=and
dealt ^vbd+++xvbn+=dealt
him ^pp3o+pp3+++=him
a ^at++++=a
crashing ^jj+atrb++xvbg+=crashing
blow ^nn++++=blow
on ^in++++=on
the ^ati++++=the
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half-blinded
- ^zz++++=EXTRAWORD
blinded ^vbd+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
stunned ^vbd+++xvbn+=stunned
by ^in++++=by
the ^ati++++=the
blow ^nn++++=blow,
, ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shielding ^nvbg+++xvbg+=shielding
his ^pp$+pp3+++=his
face ^nn++++=face
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
strove ^j+++xvbn+=strove
to ^to++++=to
rise ^vbi++++=rise.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
do ^vb+do+vrb++=do
so ^rb++++=so
the ^ati++++=the
mate ^nn++++=mate
struck ^vbd+++xvbn+=struck
wildly ^rb++++=wildly
at ^in++++=at
him ^pp3o+pp3+++=him
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
great ^jj+atrb+++=great
cry ^nn++++=cry
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
backwards ^rb++++=backwards
and ^cc++++=and
rolled ^jj+++xvbn+=rolled
heavily ^rb++++=heavily
overboard ^rb+pl+++=overboard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sob ^nn++++=sob
in ^in++++=in
his ^pp$+pp3+++=his
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
gazed ^j+++xvbn+=gazed
wildly ^rb++++=wildly
astern ^rb+cnj+++=astern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
waited ^vpsv++agls+xvbn+=waited
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
rise ^vbi++++=rise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
waited ^vbd+++xvbnx+=waited:
: ^zz++++=EXTRAWORD
minutes ^nns++++=minutes
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
pass ^vbi++++=pass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
the ^ati++++=the
body ^nn++++=body
of ^in++++=of
the ^ati++++=the
skipper ^nn++++=skipper
did ^vbd+dod+aux++=did
not ^xnot++not++=not
emerge ^vb++++=emerge
from ^in++++=from
the ^ati++++=the
depths ^nns++++=depths.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reeled ^vbd+++xvbnx+=reeled
back ^jjb++++=back
in ^in++++=in
a ^at++++=a
stupor ^&fw++++=stupor;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
a ^at++++=a
faint ^jj+atrb+++=faint
cry ^nn++++=cry
as ^ql++++=as
his ^pp$+pp3+++=his
eye ^nn++++=eye
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
the ^ati++++=the
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
dragging ^vbg+++xvbgx+=dragging
a ^at++++=a
yard ^nn++++=yard
or ^cc++++=or
two ^cd++++=two
astern ^rb+cnj+++=astern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
figure ^nn++++=figure
which ^whp+rel+subj++=which
clung ^vbd+++xvbn+=clung
desperately ^rb++++=desperately
to ^in++++=to
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
it ^pp3+it+++=it
Before ^cs+sub+++=Before
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
quite ^rb++splt++=quite
realised ^vprf+++xvbnx+=realised
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
the ^ati++++=the
skipper ^npt++++=skipper
haul ^vb++++=haul
himself ^ppl+pp3+++=himself
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
stern ^nn++++=stern
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat
and ^cc++++=and
then ^rn+tm+++=then
roll ^nn++++=roll
heavily ^rb++++=heavily
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Panic ^nn++++=Panic-stricken
- ^zz++++=EXTRAWORD
stricken ^jj++++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
his ^pp$+pp3+++=his
knife ^nn++++=knife
to ^to++++=to
cut ^vbi++++=cut
the ^ati++++=the
boat ^nn++++=boat
adrift ^rb+cnj+++=adrift,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
paused ^vbd+++xvbn+=paused
as ^ql++++=as
he ^pp3a+pp3+++=he
reflected ^vbd+vprv++xvbnx+=reflected
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
and ^cc++++=and
her ^pp$+pp3+++=her
freight ^nn++++=freight
would ^md+prd+++=would
probably ^rb++++=probably
be ^vb+be+aux++=be
picked ^vpsv++agls+xvbnx+=picked
up ^rp++++=up
by ^in++++=by
some ^dti++++=some
passing ^jj+atrb++xvbg+=passing
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
thought ^nn++++=thought
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
dim ^jj+atrb+++=dim
form ^nn++++=form
of ^in++++=of
the ^ati++++=the
skipper ^npt++++=skipper
come ^vprf+++xvbn+=come
towards ^in++++=towards
the ^ati++++=the
bow ^nn++++=bow
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat
and ^cc++++=and,
, ^zz++++=EXTRAWORD
seizing ^vbg+++xvbg+=seizing
the ^ati++++=the
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
begin ^vb++++=begin
to ^to++++=to
haul ^vbi++++=haul
in ^in++++=in
towards ^in++++=towards
the ^ati++++=the
barge ^nn++++=barge.
. ^zz++++=EXTRAWORD
" ^zz++++="Stop!"
stop ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
the ^ati++++=the
mate ^nn++++=mate
hoarsely ^rb++++=hoarsely;
; ^zz++++=EXTRAWORD
" ^zz++++="stop!
stop ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
or ^cc+cls+++=or
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
cut ^vwbn+++xvbn+=cut
you ^pp2+pp2+++=you
loose ^jj++++=loose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
skipper ^npt++++=skipper
let ^vbd+++xvbn+=let
the ^ati++++=the
rope ^nn++++=rope
go ^vb++++=go,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boat ^nn++++=boat
pulled ^vbd+++xvbn+=pulled
up ^rb+phrv+++=up
with ^in+ppvb+++=with
a ^at++++=a
jerk ^nn++++=jerk.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
independent ^jj+pred+++=independent
of ^in++++=of
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
skipper ^nn++++=skipper
shouted ^vbd+vpub++xvbn+=shouted,
, ^zz++++=EXTRAWORD
picking ^vbg+++xvbg+=picking
up ^rp++++=up
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
loose ^jj+atrb+++=loose
boards ^nns++++=boards
from ^in++++=from
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat
and ^cc++++=and
brandishing ^nvbg+++xvbg+=brandishing
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
any ^dti++++=any
sea ^nn++++=sea
on ^in++++=on
I ^pp1a+pp1+++=I
can ^md+pos+++=can
keep ^vb++++=keep
her ^pp$+pp3+++=her
head ^jjb++++=head
to ^in++++=to
it ^pp3+it+++=it
with ^in++++=with
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Cut ^j+++xvbn+=Cut
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
let ^vbd+++xvbnx+=let
you ^pp2+pp2+++=you
come ^vprf+++xvbn+=come
aboard ^in+strn+++=aboard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
mate ^nn++++=mate,
, ^zz++++=EXTRAWORD
" ^zz++++="will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
swear ^vbd+vpub++xvbn+=swear
to ^to++++=to
let ^vbi++++=let
bygones ^nns+++??+=bygones
be ^vb+be+aux++=be
bygones ^vbz+++??+=bygones?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No!"
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thundered ^vbd+++xvbn+=thundered
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="Whether
whether ^cs+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
come ^vprf+++xvbn+=come
aboard ^in+pl+++=aboard
or ^cc++++=or
not ^xnot++not++=not
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
much ^ap++++=much
difference ^nn+nom+++=difference.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
about ^in++++=about
twenty ^cd++++=twenty
years ^nns++++=years
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
murdering ^vbg+++xvbg+=murdering
hound ^nn++++=hound,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
get ^vb++++=get
ashore ^rb+pl+++=ashore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mate ^nn++++=mate
made ^vbd+++xvbn+=made
no ^at++++=no
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
sat ^vbd+++xvbn+=sat
silently ^rb++++=silently
steering ^jj+++xvbg+=steering,
, ^zz++++=EXTRAWORD
keeping ^vbg+++xvbg+=keeping,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
a ^at++++=a
wary ^jj+atrb+++=wary
eye ^nn++++=eye
on ^in++++=on
the ^ati++++=the
boat ^nn++++=boat
towing ^vwbg+++xvbg+=towing
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
sick ^jj++++=sick
and ^cc+phrs+++=and
faint ^jj++++=faint
as ^ql++++=as
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
consequences ^nns+nom+++=consequences
of ^in++++=of
his ^pp$+pp3+++=his
action ^nn++++=action,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vainly ^rb++++=vainly
cast ^vb+++xvbn+=cast
about ^in++++=about
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind
for ^in++++=for
some ^dti++++=some
means ^nn++++=means
of ^in++++=of
escape ^nn++++=escape.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^md"++pmd"++=going
to ^md+prd+++=to
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
come ^vprf+++xvbn+=come
aboard ^in+strn+++=aboard?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
presently ^rb+tm+++=presently
demanded ^vbd+vsua++xvbn+=demanded
the ^ati++++=the
skipper ^nn++++=skipper,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
shivering ^vbg+++xvbgx+=shivering
in ^in++++=in
his ^pp$+pp3+++=his
wet ^jj+atrb+++=wet
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
come ^vprf+++xvbn+=come
aboard ^in+pl+++=aboard
on ^in++++=on
my ^pp$+pp1+++=my
terms ^nns++++=terms,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vprf+++xvbn+=repeated
the ^ati++++=the
mate ^nn++++=mate
doggedly ^rb++++=doggedly.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
no ^at++++=no
terms ^nns++++=terms
with ^in++++=with
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hand ^nn++++=hand
you ^pp2+pp2+++=you
over ^rb++++=over
to ^in++++=to
the ^ati++++=the
police ^nns++++=police
directly ^rb++++=directly
I ^pp1a+pp1+++=I
get ^vb++++=get
ashore ^rb+cnj+++=ashore,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
mutinous ^jj+atrb+++=mutinous
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
good ^jj+atrb+++=good
witness ^nns+nom+++=witness
in ^in++++=in
my ^pp$+pp1+++=my
head ^nn++++=head."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
this ^dt+dem+++=this
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
silence ^nn+nom+++=silence--silence
-- ^--+clp+++=EXTRAWORD
silence ^nn+nom+++=EXTRAWORD
unbroken ^jj++++=unbroken
through ^in++++=through
the ^ati++++=the
long ^jj+atrb+++=long
hours ^nns++++=hours
of ^in++++=of
the ^ati++++=the
night ^nn++++=night
as ^ql++++=as
they ^pp3a+pp3+++=they
slowly ^rb++++=slowly
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
dawn ^nn++++=dawn
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
The ^ati++++=The
side ^nn++++=side-lights
- ^zz++++=EXTRAWORD
lights ^nns++++=EXTRAWORD
showed ^vbd+vprv++xvbn+=showed
fainter ^jjr++++=fainter
