When ^wrb+who+++=When
roused ^j+++xvbn+=roused
from ^in++++=from
a ^at++++=a
delicious ^jj++++=delicious
slumber ^jjr++++=slumber,
, ^zz++++=EXTRAWORD
glared ^j+++xvbn+=glared
impatiently ^rb++++=impatiently
at ^in++++=at
the ^ati++++=the
little ^jj+atrb+++=little
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
matter ^nn++++=matter
with ^in++++=with
yeh ^uh++++=yeh?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
th ^zz++++=th'
' ^zz++++=EXTRAWORD
matter ^nn++++=matter?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
stand ^vb++++=stand
there ^ex+pex+++=there
shaking ^vbg+++xvbg+=shaking!
! ^zz++++=EXTRAWORD
Speak ^vb++++=Speak
up ^rp++++=up!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lots
lots ^nns++++=EXTRAWORD
is ^vbz+bez+vrb++=is
th ^zz++++=th'
' ^zz++++=EXTRAWORD
matter ^nn++++=matter!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
boy ^nn++++=boy
shouted ^vbd+vpub++xvbn+=shouted
valiantly ^rb+cnj+++=valiantly,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
courage ^nn+nom+++=courage
born ^vwbn+++xvbn+=born
of ^in++++=of
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
his ^pp$+pp3+++=his
tale ^nn++++=tale.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
ma ^npt++++=ma's
's ^$++++=EXTRAWORD
chickens ^nns++++=chickens
' ^zz++++='uz
uz ^nn+++??+=EXTRAWORD
all ^abn++++=all
stole ^vbd+++xvbn+=stole,
, ^zz++++=EXTRAWORD
an ^at++++=an'-now--he's
'-now--he's ^nns+++??+0=EXTRAWORD
over ^in++++=over
in ^in++++=in
th ^zz++++=th'
' ^zz++++=EXTRAWORD
woods ^nns++++=woods!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is?
? ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
is ^vbz+bez+aux++=is
over ^in++++=over
in ^in++++=in
the ^ati++++=the
woods ^nns++++=woods?
? ^zz++++=EXTRAWORD
Go ^vb++++=Go
ahead ^rb+pl+++=ahead!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Now--th'
now ^rn+tm+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
th ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
rebel ^nn++++=rebel
is ^vbz+bez+vrb++=is!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
roared ^vbd+++xvbn+=roared
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
" ^zz++++="Th'
th ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
rebel ^nn++++=rebel!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
little ^jj+atrb+++=little
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
his ^pp$+pp3+++=his
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
pounced ^vbd+++xvbn+=pounced
from ^in++++=from
his ^pp$+pp3+++=his
bench ^nn++++=bench
in ^in++++=in
tempestuous ^jj+atrb+++=tempestuous
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seized ^vbd+++xvbnx+=seized
the ^ati++++=the
little ^jj+atrb+++=little
boy ^nn++++=boy
by ^in++++=by
the ^ati++++=the
collar ^nn++++=collar
and ^cc++++=and
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
great ^nn++++=great
jerk ^vb++++=jerk.
. ^zz++++=EXTRAWORD
" ^zz++++="Where?
where ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
yeh ^uh++++=yeh
sure ^jj++++=sure?
? ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
saw ^vbd+vprv++xvbn+=saw
' ^zz++++='im?
im ^&fw++++=EXTRAWORD
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
long ^rb++++=long
ago ^rb++++=ago?
? ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he
now ^rn+tm+++=now?
? ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
' ^zz++++='im?"
im ^&fw++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
frightened ^j+++xvbn+=frightened
at ^rb++++=at
the ^ati++++=the
major ^jj+atrb+++=major's
's ^vbz+bez+vrb++0=EXTRAWORD
fury ^nn++++=fury,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
sob ^vbi++++=sob.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
moment ^nn++++=moment
he ^pp3a+pp3+++=he
managed ^vbd+++xvbnx+=managed
to ^to+vcmp+++=to
stammer ^vb++++=stammer:
: ^zz++++=EXTRAWORD
" ^zz++++="He--now--he's
he--now--he ^nn+++??+=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
the ^ati++++=the
woods ^nns++++=woods.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
' ^zz++++='im.
im ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looks ^vbz++++=looks
uglier ^jjr+atrb+++=uglier'n
'n ^nn+++??+=EXTRAWORD
anythin ^nn+++??+=anythin'."
'." ^nn+++??+=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
released ^vwbn+++xvbn+=released
his ^pp$+pp3+++=his
hold ^nn++++=hold
upon ^in++++=upon
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pausing ^vbg+++xvbg+=pausing
for ^in++++=for
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
indulged ^vprf+++xvbn+=indulged
in ^in++++=in
a ^at++++=a
glorious ^jj+atrb+++=glorious
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
thunder ^nn++++=thunder!
! ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
ketch ^vb+++??+=ketch
th ^zz++++=th'
' ^zz++++=EXTRAWORD
cuss ^nns+++??+=cuss.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
wait ^vb++++=wait
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
a ^at++++=a
word ^nn++++=word
t ^zz++++=t'
' ^zz++++=EXTRAWORD
anybody ^pn++++=anybody.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
weeping ^jj++++=weeping,
, ^zz++++=EXTRAWORD
nodded ^j+++xvbn+=nodded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
major ^jj++++=major
hurriedly ^rb++++=hurriedly
entered ^vbd+++xvbn+=entered
the ^ati++++=the
inn ^nn++++=inn.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
down ^rb+phrv+++=down
from ^in++++=from
its ^pp$+it+++=its
pegs ^nns++++=pegs
an ^at++++=an
awkward ^jj++++=awkward
smooth ^jj++++=smooth-bore
- ^zz++++=EXTRAWORD
bore ^vbd+++xvbn+=EXTRAWORD
rifle ^nn++++=rifle
and ^cc++++=and
carefully ^rb++++=carefully
examined ^vbd+++xvbn+=examined
the ^ati++++=the
enormous ^jj+atrb+++=enormous
percussion ^nn++++=percussion
cap ^nn++++=cap
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
fitted ^vpsv++agls+xvbnx+=fitted
over ^in++++=over
the ^ati++++=the
nipple ^nn++++=nipple.
. ^zz++++=EXTRAWORD
Mistrusting ^np+++??+=Mistrusting
the ^ati++++=the
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
removed ^vbd+++xvbnx+=removed
it ^pp3+it+++=it
and ^cc++++=and
replaced ^vbd+++xvbn+=replaced
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
new ^jj+atrb+++=new
one ^pn++++=one.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
scrutinised ^vbd+++xvbnx+=scrutinised
the ^ati++++=the
gun ^nn++++=gun
keenly ^rb+cnj+++=keenly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
could ^md+pos+++=could
judge ^vb++++=judge
in ^in++++=in
this ^dt+dem+++=this
manner ^nn++++=manner
of ^in++++=of
the ^ati++++=the
condition ^nn+nom+++=condition
of ^in++++=of
the ^ati++++=the
load ^nn++++=load.
. ^zz++++=EXTRAWORD
All ^abn++++=All
his ^pp$+pp3+++=his
movements ^nns+nom+++=movements
were ^vbd+bed+vrb++=were
deliberate ^jj+pred+++=deliberate
and ^cc+phrs+++=and
deadly ^jj++++=deadly.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived
upon ^in++++=upon
the ^ati++++=the
porch ^nn++++=porch
of ^in++++=of
the ^ati++++=the
tavern ^nn++++=tavern
he ^pp3a+pp3+++=he
beheld ^nn+++??+=beheld
the ^ati++++=the
yard ^npl++++=yard
filled ^vbd+++xvbn+=filled
with ^in++++=with
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Peter ^np++++=Peter
Witheby ^np+++??+=Witheby,
, ^zz++++=EXTRAWORD
sooty ^jj++++=sooty-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
and ^cc++++=and
grinning ^jj+++xvbg+=grinning,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
van ^nn++++=van.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
the ^ati++++=the
major ^jj++++=major,
, ^zz++++=EXTRAWORD
bridling ^nn+nom+++=bridling.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
' ^zz++++='che
che ^nn+++??+=EXTRAWORD
got ^vbd+++xvbn+=got?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
old ^jj+atrb+++=old
Peter ^np++++=Peter.
. ^zz++++=EXTRAWORD
" ^zz++++="'Got?'
' ^zz++++=EXTRAWORD
got ^vbd+++xvbn+=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Got ^vbd+++xvbn+=Got
a ^at++++=a
rebel ^nn++++=rebel
over ^in++++=over
in ^in++++=in
th ^zz++++=th'
' ^zz++++=EXTRAWORD
woods ^nns++++=woods!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
roared ^vbd+++xvbn+=roared
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
sentence ^nn+nom+++=sentence
the ^ati++++=the
women ^nns++++=women
and ^cc++++=and
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered
eagerly ^rb++++=eagerly
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
gave ^jj+atrb++xvbn+=gave
vent ^nn++++=vent
to ^to++++=to
startled ^vbi++++=startled
cries ^nns++++=cries.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
from ^in+ppvb+++=from
adjacent ^jj+atrb+++=adjacent
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
little ^jj+atrb+++=little
boys ^nns++++=boys
represented ^vbd+++xvbn+=represented
the ^ati++++=the
entire ^jjb+atrb+++=entire
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+aux++=had
miraculously ^rb++splt++=miraculously
heard ^vprf+++xvbnx+=heard
the ^ati++++=the
first ^od++++=first
whisper ^vb+vpub+++=whisper
of ^in++++=of
rumour ^nn++++=rumour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
performed ^vbd+++xvbnx+=performed
wonders ^nns+nom+++=wonders
in ^in++++=in
getting ^nn++++=getting
to ^in++++=to
the ^ati++++=the
spot ^nn++++=spot.
