There ^ex+pex+++=There
by ^in++++=by
an ^at++++=an
inclosure ^nn++++=inclosure
of ^in++++=of
the ^ati++++=the
loveliest ^jjt+atrb+++=loveliest
green ^nn++++=green,
, ^zz++++=EXTRAWORD
within ^in++++=within
which ^whp+rel+pied++=which
appear ^vb+seem+++=appear
urns ^nns++++=urns,
, ^zz++++=EXTRAWORD
pillars ^nns++++=pillars,
, ^zz++++=EXTRAWORD
obelisks ^nns++++=obelisks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
forms ^nns++++=forms
of ^in++++=of
monumental ^jj+atrb+++=monumental
marble ^nn++++=marble,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tributes ^nns++++=tributes
of ^in++++=of
private ^jj+atrb+++=private
affection ^nn+nom+++=affection,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
more ^rbr++++=more
splendid ^jj+atrb+++=splendid
memorials ^nns+nom+++=memorials
of ^in++++=of
historic ^jj+atrb+++=historic
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
With ^in++++=With
such ^abl++++=such
a ^at++++=a
place ^nn++++=place,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
tumult ^nn++++=tumult
of ^in++++=of
the ^ati++++=the
city ^nn++++=city
rolls ^nns++++=rolls
beneath ^rb++++=beneath
its ^pp$+it+++=its
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
would ^md+prd+++=would
be ^vb+be+vrb++=be
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
connect ^vbi++++=connect
some ^dti++++=some
legendary ^jj+atrb+++=legendary
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marriage ^nn+nom+++=marriage
might ^md+pos+++=might
be ^vb+be+aux++=be
considered ^vpsv++agls+xvbnx+=considered
as ^ql++++=as
the ^ati++++=the
result ^nn++++=result
of ^in++++=of
an ^at++++=an
early ^jj+atrb+++=early
engagement ^nn+nom+++=engagement,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
two ^cd++++=two
intermediate ^jj+atrb+++=intermediate
weddings ^nns++++=weddings
on ^in++++=on
the ^ati++++=the
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
part ^nn++++=part,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
forty ^cd++++=forty
years ^nns++++=years
of ^in++++=of
celibacy ^nn+nom+++=celibacy
on ^in++++=on
that ^dt+dem+++=that
of ^in++++=of
the ^ati++++=the
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
At ^rb++++=At
sixty ^cd++++=sixty-five,
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ellenwood ^np++++=Ellenwood
was ^vbd+bedz+vrb++=was
a ^at++++=a
shy ^jj++++=shy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
quite ^rb++++=quite
a ^at++++=a
secluded ^jj+atrb+++=secluded
man ^nn++++=man;
; ^zz++++=EXTRAWORD
selfish ^jj++++=selfish,
, ^zz++++=EXTRAWORD
like ^in++++=like
all ^abn++++=all
men ^nns++++=men
who ^whp+rel+obj++=who
brood ^nn++++=brood
over ^in++++=over
their ^pp$+pp3+++=their
own ^ap++++=own
hearts ^nns++++=hearts,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
manifesting ^jj+++xvbg+=manifesting
on ^in++++=on
rare ^jj+atrb+++=rare
occasions ^nns++++=occasions
a ^at++++=a
vein ^nn++++=vein
of ^in++++=of
generous ^jj+atrb+++=generous
sentiment ^nn+nom+++=sentiment;
; ^zz++++=EXTRAWORD
a ^at++++=a
scholar ^nn++++=scholar
throughout ^in++++=throughout
life ^nn++++=life,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
always ^rb++++=always
an ^at++++=an
indolent ^jj+atrb+++=indolent
one ^pn++++=one,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
his ^pp$+pp3+++=his
studies ^nns++++=studies
had ^vb+hv+vrb++=had
no ^at++++=no
definite ^jj+atrb+++=definite
object ^nn++++=object,
, ^zz++++=EXTRAWORD
either ^dtx++++=either
of ^in++++=of
public ^jj+atrb+++=public
advantage ^nn+nom+++=advantage
or ^cc++++=or
personal ^jj+atrb+++=personal
ambition ^nn+nom+++=ambition;
; ^zz++++=EXTRAWORD
a ^at++++=a
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
high ^jj++++=high
bred ^vwbn+++xvbn+=bred
and ^cc++++=and
fastidiously ^rb++++=fastidiously
delicate ^jj++++=delicate,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
sometimes ^rb++++=sometimes
requiring ^vbg+vsua++xvbg+=requiring
a ^at++++=a
considerable ^jj+atrb+++=considerable
relaxation ^nn+nom+++=relaxation,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
behalf ^nn++++=behalf,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
common ^jj+atrb+++=common
rules ^nns++++=rules
of ^in++++=of
society ^nn++++=society.
. ^zz++++=EXTRAWORD
In ^in++++=In
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
so ^ql++++=so
many ^ap++++=many
anomalies ^nns++++=anomalies
in ^in++++=in
his ^pp$+pp3+++=his
character ^nn+nom+++=character,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
shrinking ^vbg+++xvbg+=shrinking
with ^in++++=with
diseased ^jj+atrb+++=diseased
sensibility ^nn+nom+++=sensibility
from ^in++++=from
public ^nn++++=public
notice ^vb+vprv+++=notice,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
his ^pp$+pp3+++=his
fatality ^nn+nom+++=fatality
so ^rb++++=so
often ^rb++++=often
to ^to++++=to
become ^vbi++++=become
the ^ati++++=the
topic ^nn++++=topic
of ^in++++=of
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
by ^in++++=by
some ^dti++++=some
wild ^jj+atrb+++=wild
eccentricity ^nn+nom+++=eccentricity
of ^in++++=of
conduct ^nn++++=conduct,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
people ^nns++++=people
searched ^vbd+++xvbn+=searched
his ^pp$+pp3+++=his
lineage ^nn+nom+++=lineage
for ^in++++=for
an ^at++++=an
hereditary ^jj+atrb+++=hereditary
taint ^nn++++=taint
of ^in++++=of
insanity ^nn+nom+++=insanity.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
need ^nn++++=need
of ^in++++=of
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
caprices ^nns+++??+=caprices
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
origin ^nn++++=origin
in ^in++++=in
a ^at++++=a
mind ^vb++++=mind
that ^tht+vcmp+++=that
lacked ^jj+++xvbn+=lacked
the ^ati++++=the
support ^nn++++=support
of ^in++++=of
an ^at++++=an
engrossing ^jj+atrb+++=engrossing
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
feelings ^nns+nom+++=feelings
that ^tht+ncmp+subj++=that
preyed ^vprf+++xvbn+=preyed
upon ^in++++=upon
themselves ^ppls+pp3+++=themselves
for ^in++++=for
want ^in"++++=want
of ^in"++++=of
other ^ap++++=other
food ^nn++++=food.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
mad ^jj+pred+++=mad,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
consequence ^nn+nom+++=consequence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
the ^ati++++=the
cause ^nn++++=cause,
, ^zz++++=EXTRAWORD
of ^in++++=of
an ^at++++=an
aimless ^jj+atrb+++=aimless
and ^cc+phrs+++=and
abortive ^jj+atrb+++=abortive
life ^nn++++=life.
. ^zz++++=EXTRAWORD
The ^ati++++=The
widow ^nn++++=widow
was ^vbd+bedz+aux++=was
as ^ql++++=as
complete ^vb++++=complete
a ^at++++=a
contrast ^nn++++=contrast
to ^in++++=to
her ^pp3o+pp3+++=her
third ^od++++=third
bridegroom ^nn++++=bridegroom,
, ^zz++++=EXTRAWORD
in ^in++++=in
everything ^pn++++=everything
but ^cc++++=but
age ^nn++++=age,
, ^zz++++=EXTRAWORD
as ^ql++++=as
can ^md+pos+++=can
well ^rb++++=well
be ^vb+be+aux++=be
conceived ^vpsv++agls+xvbnx+=conceived.
. ^zz++++=EXTRAWORD
Compelled ^xvbn+++xvbn+=Compelled
to ^to+vcmp+++=to
relinquish ^vbi++++=relinquish
her ^pp3o+pp3+++=her
first ^od++++=first
engagement ^nn+nom+++=engagement,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
united ^np++++=united
to ^in++++=to
a ^at++++=a
man ^nn++++=man
of ^in++++=of
twice ^rb++++=twice
her ^pp$+pp3+++=her
own ^ap++++=own
years ^nns++++=years,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
an ^at++++=an
exemplary ^jj+atrb+++=exemplary
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
whose ^whp+rel+pied++=whose
death ^nn++++=death
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
in ^in++++=in
possession ^nn++++=possession
of ^in++++=of
a ^at++++=a
splendid ^jj+atrb+++=splendid
fortune ^nn++++=fortune.
. ^zz++++=EXTRAWORD
A ^at++++=A
southern ^jj+atrb+++=southern
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
considerably ^rb++++=considerably
younger ^jjr++++=younger
than ^in++++=than
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
succeeded ^j+++xvbn+=succeeded
to ^in++++=to
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
carried ^vbd+++xvbn+=carried
her ^pp$+pp3+++=her
to ^in++++=to
Charleston ^np+++??+=Charleston,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
after ^in++++=after
many ^ap++++=many
uncomfortable ^jj+atrb+++=uncomfortable
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
herself ^ppl+pp3+++=herself
again ^rb+tm+++=again
a ^at++++=a
widow ^nn++++=widow.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
singular ^nn++++=singular,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
any ^dti++++=any
uncommon ^jj+atrb+++=uncommon
delicacy ^nn+nom+++=delicacy
of ^in++++=of
feeling ^xvbg+++xvbg+=feeling
had ^vbd+hvd+aux++=had
survived ^vprf+++xvbnx+=survived
through ^in++++=through
such ^abl++++=such
a ^at++++=a
life ^nn++++=life
as ^ql++++=as
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dabney ^np++++=Dabney's;
's; ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
but ^cc++++=but
be ^vb+be+aux++=be
crushed ^vpsv++agls+xvbnx+=crushed
and ^cc+phrs+++=and
killed ^vpsv++by+xvbn+=killed
by ^in++++=by
her ^pp$+pp3+++=her
early ^jj+atrb+++=early
disappointment ^nn+nom+++=disappointment,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cold ^jj+atrb+++=cold
duty ^nn++++=duty
of ^in++++=of
her ^pp3o+pp3+++=her
first ^od++++=first
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dislocation ^nn+nom+++=dislocation
of ^in++++=of
the ^ati++++=the
heart ^nn++++=heart's
's ^$++++=EXTRAWORD
principles ^nns++++=principles,
, ^zz++++=EXTRAWORD
consequent ^jj++++=consequent
on ^in++++=on
a ^at++++=a
second ^od++++=second
union ^nn++++=union,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
unkindness ^nns+nom+++=unkindness
of ^in++++=of
her ^pp$+pp3+++=her
southern ^jj+atrb+++=southern
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
inevitably ^rb++splt++=inevitably
driven ^vprf+++xvbnx+=driven
her ^pp3o+pp3+++=her
to ^to++++=to
connect ^vbi++++=connect
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death
with ^in++++=with
that ^dt+dem+++=that
of ^in++++=of
her ^pp$+pp3+++=her
comfort ^nn++++=comfort.
. ^zz++++=EXTRAWORD
To ^to++++=To
be ^vbi++vrb++=be
brief ^jj+pred+++=brief,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
that ^cs+sub+++=that
wisest ^jjt++++=wisest,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
unloveliest ^jjt++++=unloveliest,
, ^zz++++=EXTRAWORD
variety ^nn++++=variety
of ^in++++=of
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
a ^at++++=a
philosopher ^nn+nom+++=philosopher,
, ^zz++++=EXTRAWORD
bearing ^vbg+++xvbg+=bearing
troubles ^nns++++=troubles
of ^in++++=of
the ^ati++++=the
heart ^nn++++=heart
with ^in++++=with
equanimity ^nn+nom+++=equanimity,
, ^zz++++=EXTRAWORD
dispensing ^vbg+++xvbg+=dispensing
with ^in++++=with
all ^abn++++=all
that ^dt+pdem+++=that
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
her ^pp$+pp3+++=her
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
making ^vbg+++xvbg+=making
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
what ^wdt+who+++=what
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
Sage ^np++++=Sage
in ^in++++=in
most ^ql+emph+++=most
matters ^nns+nom+++=matters,
, ^zz++++=EXTRAWORD
the ^ati++++=the
widow ^nn++++=widow
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
the ^ati++++=the
more ^rbr++++=more
amiable ^jj++++=amiable
for ^in++++=for
the ^ati++++=the
one ^cd1++++=one
frailty ^nn++++=frailty
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
ridiculous ^jj++++=ridiculous.
. ^zz++++=EXTRAWORD
Being ^vbg+beg++xvbg+=Being
childless ^jj++++=childless,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
remain ^vb++++=remain
beautiful ^jj++++=beautiful
by ^in++++=by
proxy ^nn+++??+=proxy,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
person ^nn++++=person
of ^in++++=of
a ^at++++=a
daughter ^nn+nom+++=daughter;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
therefore ^rb+cnj+++=therefore
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
grow ^vbi++++=grow
old ^jj++++=old
and ^cc+phrs+++=and
ugly ^jj++++=ugly,
, ^zz++++=EXTRAWORD
on ^in++++=on
any ^dti++++=any
consideration ^nn+nom+++=consideration;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
struggled ^vbd+++xvbnx+=struggled
with ^in++++=with
Time ^nn++++=Time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
held ^vbd+vprv++xvbn+=held
fast ^rb++++=fast
her ^pp$+pp3+++=her
roses ^nns++++=roses
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
venerable ^jj+atrb+++=venerable
thief ^nn++++=thief
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
relinquished ^jj+++xvbn+=relinquished
the ^ati++++=the
spoil ^vb++++=spoil,
, ^zz++++=EXTRAWORD
as ^ql++++=as
not ^xnot++not++=not
worth ^in++++=worth
the ^ati++++=the
trouble ^nn++++=trouble
of ^in++++=of
acquiring ^xvbg+++xvbg+=acquiring
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
approaching ^jj+atrb++xvbg+=approaching
marriage ^nn+nom+++=marriage
of ^in++++=of
this ^dt+dem+++=this
woman ^nn++++=woman
of ^in++++=of
the ^ati++++=the
world ^nn++++=world
with ^in++++=with
such ^abl++++=such
an ^at++++=an
unworldly ^jj+atrb+++=unworldly
man ^nn++++=man
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ellenwood ^np++++=Ellenwood
was ^vbd+bedz+aux++=was
announced ^vpsv++agls+xvbnx+=announced
soon ^rb+tm+++=soon
after ^in++++=after
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dabney ^np++++=Dabney's
's ^$++++=EXTRAWORD
return ^vb++++=return
to ^in++++=to
her ^pp$+pp3+++=her
native ^jj+atrb+++=native
city ^nn++++=city.
. ^zz++++=EXTRAWORD
Superficial ^jj+atrb+++=Superficial
observers ^nns+nom+++=observers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
deeper ^jjr+atrb+++=deeper
ones ^pn++++=ones,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
concur ^vbi++++=concur
in ^in++++=in
supposing ^vb+vprv++xvbg+=supposing
that ^tht+vcmp+++=that
the ^ati++++=the
lady ^nn++++=lady
must ^md+nec+++=must
have ^vb+hv+aux++=have
borne ^vprf+++xvbnx+=borne
no ^at++++=no
inactive ^jj+atrb+++=inactive
part ^nn++++=part
in ^in++++=in
arranging ^xvbg+++xvbg+=arranging
the ^ati++++=the
affair ^nn++++=affair;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
considerations ^nns+nom+++=considerations
of ^in++++=of
expediency ^nn++++=expediency
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
would ^md+prd+++=would
be ^vb+be+vrb++=be
far ^rb+pl+++=far
more ^rbr++++=more
likely ^jj++++=likely
to ^to+jcmp+++=to
appreciate ^nn+nom+++=appreciate
than ^in++++=than
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ellenwood ^np++++=Ellenwood;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
the ^ati++++=the
specious ^jj+atrb+++=specious
phantom ^nn++++=phantom
of ^in++++=of
sentiment ^nn+nom+++=sentiment
and ^cc++++=and
romance ^nn+nom+++=romance
in ^in++++=in
this ^dt+dem+++=this
late ^jj+atrb+++=late
union ^nn++++=union
of ^in++++=of
two ^cd++++=two
early ^jj+atrb+++=early
lovers ^nns++++=lovers
which ^whp+rel+subj++=which
sometimes ^rb++++=sometimes
makes ^vbz++++=makes
a ^at++++=a
fool ^nn++++=fool
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
lost ^vprf+++xvbnx+=lost
her ^pp3o+pp3+++=her
true ^jj+atrb+++=true
feelings ^nns+nom+++=feelings
among ^in++++=among
the ^ati++++=the
accidents ^nns++++=accidents
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
wonder ^nn++++=wonder
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
the ^ati++++=the
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
lack ^nn++++=lack
of ^in++++=of
worldly ^jj+atrb+++=worldly
wisdom ^nn++++=wisdom
and ^cc++++=and
agonizing ^jj+atrb+++=agonizing
consciousness ^nns+nom+++=consciousness
of ^in++++=of
ridicule ^nn++++=ridicule,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
induced ^vpsv++agls+xvbnx+=induced
to ^to++++=to
take ^vbi++++=take
a ^at++++=a
measure ^nn++++=measure
at ^rb++++=at
once ^rb"+tm+++=once
so ^rb+emph+++=so
prudent ^jj++++=prudent
and ^cc++++=and
so ^rb+emph+++=so
laughable ^jj++++=laughable.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
while ^cs+sub+++=while
people ^nns++++=people
talked ^vbd+++xvbn+=talked
the ^ati++++=the
wedding ^nn++++=wedding-day
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
arrived ^vbd+++xvbn+=arrived.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ceremony ^nn++++=ceremony
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
solemnized ^vpsv++agls+xvbnx+=solemnized
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Episcopalian ^np+++??+=Episcopalian
forms ^nns++++=forms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
open ^jj+atrb+++=open
church ^npl++++=church,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
degree ^nn++++=degree
of ^in++++=of
publicity ^nn+nom+++=publicity
that ^tht+rel+subj++=that
attracted ^vprf+++xvbn+=attracted
many ^ap++++=many
spectators ^nns++++=spectators,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
front ^jjb+atrb+++=front
seats ^nns++++=seats
of ^in++++=of
the ^ati++++=the
galleries ^nns+nom+++=galleries,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pews ^nns++++=pews
near ^in+pl+++=near
the ^ati++++=the
altar ^nn++++=altar
and ^cc++++=and
along ^in++++=along
the ^ati++++=the
broad ^jj+atrb+++=broad
aisle ^nn++++=aisle.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
arranged ^vpsv++agls+xvbnx+=arranged,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
possibly ^rb++++=possibly
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
custom ^nn++++=custom
of ^in++++=of
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
parties ^nns++++=parties
should ^md+nec+++=should
proceed ^vb++++=proceed
separately ^rb++++=separately
to ^in++++=to
church ^nn++++=church.
. ^zz++++=EXTRAWORD
By ^in++++=By
some ^dti++++=some
accident ^nn++++=accident
the ^ati++++=the
bridegroom ^nn++++=bridegroom
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
less ^rbr++++=less
punctual ^jj++++=punctual
than ^in++++=than
the ^ati++++=the
widow ^nn++++=widow
and ^cc++++=and
her ^pp$+pp3+++=her
bridal ^jj+atrb+++=bridal
attendants ^nns+nom+++=attendants;
; ^zz++++=EXTRAWORD
with ^in++++=with
whose ^whp+rel+pied++=whose
arrival ^nn++++=arrival,
, ^zz++++=EXTRAWORD
after ^in++++=after
this ^dt+dem+++=this
tedious ^jj++++=tedious,
