When ^wrb+who+++=When
round ^in++++=EXTRAWORD
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
so ^ql++++=so
sorry ^uh++++=sorry
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean.
. ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
you ^pp2+pp2+++=you
any ^dti++++=any
green ^jj+atrb+++=green
peas ^nns++++=peas?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
heaps ^nns++++=heaps
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
bring ^vb++++=bring
them ^pp3o+pp3+++=them
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Anything ^pn++++=Anything
else ^rb+cnj+++=else?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
today ^nr+tm+++=today,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jessamine ^np+++??+=Jessamine,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
wistful ^jj+atrb+++=wistful
glance ^nn++++=glance
at ^in++++=at
the ^ati++++=the
honeysuckle ^nn++++=honeysuckle.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
junior ^jj++++=junior,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
In ^in++++=In
an ^at++++=an
instant ^nn+nom+++=instant
the ^ati++++=the
honeysuckle ^nn++++=honeysuckle
was ^vbd+bedz+aux++=was
unpinned ^vpsv++agls+xvbnx+=unpinned
and ^cc+phrs+++=and
handed ^vpsv++agls+xvbn+=handed
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
like ^in++++=like
posies ^nns+++??+=posies,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
welcome ^jj+pred+++=welcome
to ^to+jcmp+++=to
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
fond ^jj+pred+++=fond
of ^in++++=of
flowers ^nns+nom+++=flowers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
noted ^vbd+vprv++xvbnx+=noted
the ^ati++++=the
flash ^nn++++=flash
of ^in++++=of
delight ^nn++++=delight
that ^tht+rel+subj++=that
passed ^vbd+++xvbn+=passed
over ^rb+phrv+++=over
her ^pp$+pp3+++=her
pale ^nn++++=pale
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
put ^vbd+++xvbnx+=put
me ^pp1o+pp1+++=me
so ^rb++++=so
in ^in++++=in
mind ^nn++++=mind
of ^in++++=of
home ^nr++++=home
of ^in++++=of
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
sweet ^nn++++=sweet
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
country ^nn++++=country-bred,
- ^zz++++=EXTRAWORD
bred ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?
? ^zz++++=EXTRAWORD
Been ^vb+j+vrb+xvbn+=Been
in ^in++++=in
the ^ati++++=the
city ^nn++++=city
long ^rb++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Since
since ^in++++=EXTRAWORD
last ^rb++++=last
fall ^nn++++=fall.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
and ^cc+phrs+++=and
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
in ^in++++=in
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
back ^jjb+pred+++=back.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
over ^in+ppvb+++=over
being ^xvbg+++xvbg+=being
homesick ^jj++++=homesick.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
honeysuckle ^nn++++=honeysuckle
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
bring ^vbi++++=bring
it ^pp3+it+++=it
right ^jj++++=right
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
honeysuckles ^vbz+++??+=honeysuckles
around ^rp++++=around
our ^pp$+pp1+++=our
porch ^nn++++=porch
at ^in++++=at
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
the ^ati++++=the
city ^nn++++=city,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sometimes ^rb++++=sometimes
feel ^vb+vprv+++=feel
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
should ^md+nec+++=should
smother ^vb++++=smother
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++splt++=never
feel ^vb+vprv+++=feel
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
live ^vb++++=live
before ^cs+sub+++=before
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Up
up ^rp++++=EXTRAWORD
at ^in++++=at
Middleton ^np++++=Middleton.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
place ^nn++++=place,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
pretty ^rb++++=pretty
our ^pp$+pp1+++=our
house ^nn++++=house
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
vines ^nns++++=vines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
trees ^nns++++=trees
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
great ^jj+atrb+++=great
green ^nn++++=green
fields ^nns++++=fields
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
makes ^vbz++++=makes
me ^pp1o+pp1+++=me
tell ^vb++++=tell
you ^pp2+pp2+++=you
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forgot ^vbd+vprv+tht0+xvbnx+=forgot
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
talking ^vbg+++xvbgx+=talking
to ^in++++=to
a ^at++++=a
stranger ^nn+nom+++=stranger."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pretty
pretty ^rb++++=EXTRAWORD
little ^ap++++=little
woman ^nn++++=woman,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
soliloquized ^jj+++xvbn+=soliloquized
Andrew ^np++++=Andrew
Bell ^nn++++=Bell,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
drove ^vbd+++xvbnx+=drove
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
happy ^jj++++=happy,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married
some ^dti++++=some
city ^nn++++=city
chap ^nn++++=chap
and ^cc++++=and
has ^md"++pmd"++=has
to ^md+nec+++=to
live ^vb++++=live
in ^in++++=in
town ^nn++++=town.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
it ^pp3+it+++=it
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
agree ^vb+vpub+++=agree
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
had ^vb+hv+vrb++=had
a ^at++++=a
real ^rb+emph+++=real
hungry ^jj+atrb+++=hungry
look ^nn++++=look
in ^in++++=in
them ^pp3o+pp3+++=them
over ^in++++=over
that ^dt+dem+++=that
honeysuckle ^nn++++=honeysuckle.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
seemed ^vbd+seem++xvbnx+=seemed
near ^in+pl+++=near
about ^in++++=about
crying ^xvbg+++xvbg+=crying
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
talked ^vbd+++xvbnx+=talked
of ^in++++=of
the ^ati++++=the
country ^nn++++=country."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jessamine ^np+++??+=Jessamine
felt ^vbd+vprv++xvbn+=felt
more ^rbr++++=more
like ^in++++=like
crying ^xvbg+++xvbg+=crying
than ^in++++=than
ever ^rb++++=ever
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
her ^pp$+pp3+++=her
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
head ^jjb++++=head
ached ^jj+++xvbn+=ached
and ^cc++++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
tired ^jj+++xvbn+=tired.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tiny ^jj+atrb+++=tiny
kitchen ^nn++++=kitchen
was ^vbd+bedz+vrb++=was
hot ^jj+pred+++=hot
and ^cc+phrs+++=and
stifling ^jj++++=stifling.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
she ^pp3a+pp3+++=she
longed ^vbd+++xvbnx+=longed
for ^in++++=for
the ^ati++++=the
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
roomy ^jj+atrb+++=roomy
kitchen ^nn++++=kitchen
in ^in++++=in
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
home ^nr++++=home,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
spotless ^jj+atrb+++=spotless
floors ^nns++++=floors
and ^cc++++=and
floods ^nns++++=floods
of ^in++++=of
sunshine ^nn++++=sunshine
streaming ^vwbg+++xvbg+=streaming
in ^in++++=in
through ^in++++=through
the ^ati++++=the
maples ^nns+++??+=maples
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
room ^nn++++=room
to ^to++++=to
live ^vbi++++=live
and ^cc+phrs+++=and
breathe ^vb++++=breathe
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
door ^nn++++=door
one ^cd1++++=one
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
over ^rp++++=over
green ^npl++++=green
wind ^nn++++=wind-rippled
- ^zz++++=EXTRAWORD
rippled ^vbd+++xvbn+=EXTRAWORD
meadows ^nns++++=meadows,
, ^zz++++=EXTRAWORD
under ^in++++=under
a ^at++++=a
glorious ^jj+atrb+++=glorious
arch ^nn++++=arch
of ^in++++=of
pure ^jj+atrb+++=pure
blue ^nn++++=blue
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
away ^rp+pl+++=away
to ^in++++=to
the ^ati++++=the
purple ^jj+atrb+++=purple
hills ^nns++++=hills
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Jessamine ^np+++??+=Jessamine
Stacy ^np+++??+=Stacy
had ^vb+hv+aux++=had
always ^rb++splt++=always
lived ^vprf+++xvbnx+=lived
in ^in++++=in
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
her ^pp3o+pp3+++=her
sister ^npt++++=sister
died ^vbd+++xvbn+=died
and ^cc++++=and
the ^ati++++=the
old ^jj+atrb+++=old
home ^nr++++=home
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go,
, ^zz++++=EXTRAWORD
Jessamine ^np+++??+=Jessamine
could ^md+pos+++=could
only ^rb+down+splt++=only
accept ^vb+vprv+tht0++=accept
the ^ati++++=the
shelter ^nn++++=shelter
offered ^vwbn+++xvbn+=offered
by ^in++++=by
her ^pp3o+pp3+++=her
brother ^npt++++=brother,
, ^zz++++=EXTRAWORD
John ^np++++=John
Stacy ^np+++??+=Stacy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+vrb++=did
business ^nns+nom+++=business
in ^in++++=in
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
her ^pp$+pp3+++=her
stylish ^jj+atrb+++=stylish
sister ^nn++++=sister-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
Jessamine ^np+++??+=Jessamine
was ^vbd+bedz+vrb++=was
absolutely ^rb+amp+++=absolutely
in ^in++++=in
awe ^nn++++=awe.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
John ^np++++=John
was ^vbd+bedz+vrb++=was
by ^in++++=by
no ^at++++=no
means ^nn++++=means
pleased ^vbd+++xvbn+=pleased
at ^rb++++=at
the ^ati++++=the
necessity ^nn+nom+++=necessity
of ^in++++=of
taking ^xvbg+++xvbg+=taking
a ^at++++=a
country ^nn++++=country
sister ^nn++++=sister
into ^in++++=into
her ^pp$+pp3+++=her
family ^nn++++=family
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
one ^cd1++++=one
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
servant ^nn+nom+++=servant
girl ^nn++++=girl
took ^vbd+++xvbn+=took
a ^at++++=a
tantrum ^nn+++??+=tantrum
and ^cc++++=and
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
John ^np++++=John
found ^vbd+vprv++xvbn+=found
it ^pp3+it+++=it
very ^ql+amp+++=very
convenient ^jj++++=convenient
to ^to+jcmp+++=to
have ^vbi++vrb++=have
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
a ^at++++=a
person ^nn++++=person
who ^whp+rel+subj++=who
could ^md+pos+++=could
step ^vb++++=step
into ^in++++=into
Eliza ^np++++=Eliza's
's ^$++++=EXTRAWORD
place ^nn++++=place
as ^in++++=as
promptly ^rb++++=promptly
and ^cc+phrs+++=and
efficiently ^rb++++=efficiently
as ^ql++++=as
Jessamine ^np+++??+=Jessamine
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
so ^rb+emph+++=so
convenient ^jj++++=convenient
that ^cs+sub+++=that
Eliza ^np++++=Eliza
never ^rb++++=never
had ^vb+hv+vrb++=had
a ^at++++=a
successor ^nn++++=successor.
. ^zz++++=EXTRAWORD
Jessamine ^np+++??+=Jessamine
found ^vbd+vprv+tht0+xvbn+=found
herself ^ppl+pp3+++=herself
in ^in++++=in
the ^ati++++=the
position ^nn+nom+++=position
of ^in++++=of
maid ^nn++++=maid-of-all-work
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
all ^abn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
and ^cc++++=and
kitchen ^nn++++=kitchen
drudge ^nn+++??+=drudge
for ^in++++=for
board ^nn++++=board
and ^cc++++=and
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
never ^rb++++=never
complained ^vbd+vpub++xvbn+=complained,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
grew ^vbd+++xvbnx+=grew
thinner ^jjr++++=thinner
and ^cc+phrs+++=and
paler ^jjr++++=paler
as ^in++++=as
the ^ati++++=the
winter ^nn++++=winter
went ^vwbn+++xvbn+=went
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
as ^ql++++=as
hard ^jj++++=hard
on ^in++++=on
the ^ati++++=the
farm ^nn++++=farm,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
close ^jj+atrb+++=close
confinement ^nn+nom+++=confinement
and ^cc++++=and
weary ^jj++++=weary
routine ^jj++++=routine
that ^dt+pdem+++=that
told ^vbd+vpub++xvbn+=told
on ^in++++=on
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
John ^np++++=John
was ^vbd+bedz+vrb++=was
exacting ^jj+pred+++=exacting
and ^cc+phrs+++=and
querulous ^jj++++=querulous.
. ^zz++++=EXTRAWORD
John ^np++++=John
was ^vbd+bedz+aux++=was
absorbed ^vpsv++agls+xvbnx+=absorbed
in ^in++++=in
his ^pp$+pp3+++=his
business ^nns+nom+++=business
worries ^nns++++=worries
and ^cc++++=and
had ^vb+hv+vrb++=had
no ^at++++=no
time ^nn++++=time
to ^to++++=to
waste ^vbi++++=waste
on ^in++++=on
his ^pp$+pp3+++=his
sister ^nn++++=sister.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
summer ^nn++++=summer
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
homesickness ^nns+nom+++=homesickness
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
unbearable ^jj+pred+++=unbearable.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
day ^nn++++=day
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
came ^vbd+++xvbn+=came
he ^pp3a+pp3+++=he
handed ^vbd+++xvbnx+=handed
her ^pp$+pp3+++=her
a ^at++++=a
big ^jj+atrb+++=big
bunch ^nn++++=bunch
of ^in++++=of
sweet ^jj++++=sweet-brier
- ^zz++++=EXTRAWORD
brier ^nn++++=EXTRAWORD
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
heartily ^rb++++=heartily.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
took ^vbd+++xvbnx+=took
the ^ati++++=the
liberty ^nn++++=liberty
to ^to++++=to
bring ^vbi++++=bring
you ^pp2+pp2+++=you
these ^dt+dem+++=these
today ^nr+tm+++=today,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv+tht0+xvbg+=seeing
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
so ^ql+emph+++=so
fond ^jj++++=fond
of ^in++++=of
posies ^nns+++??+=posies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
country ^nn++++=country
roads ^nns++++=roads
are ^vb+ber+vrb++=are
pink ^jj+pred+++=pink
with ^in++++=with
them ^pp3o+pp3+++=them
now ^rn+tm+++=now.
