When ^wrb+who+++=When
there ^ex+pex+++=there'll
'll ^md+prd+++0=EXTRAWORD
come ^vprf+++xvbn+=come
along ^in++++=along
another ^dt++++=another
dividend ^nn++++=dividend
of ^in++++=of
ten ^cd++++=ten
cumulative ^jj++++=cumulative
per ^in++++=per
cents ^nns++++=cents
on ^in++++=on
that ^dt+dem+++=that
stock ^nn++++=stock,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
will ^md+prd+++=will
have ^vb+hv+vrb++=have
to ^in++++=to
charge ^nn++++=charge
up ^in+cmpx+++=up
against ^in"++++=against
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Unless ^cs+cnd+++=Unless
you ^pp2+pp2+++=you
can ^md+pos+++=can
do ^vb+do+vrb++=do
better ^jjr++++=better
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
half ^rb++++=half
a ^at++++=a
mind ^nn++++=mind
not ^xnot++not++=not
to ^to++++=to
let ^vbi++++=let
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
the ^ati++++=the
telegram ^nn++++=telegram
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
from ^in++++=from
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter
Syrilla ^np+++??+=Syrilla
this ^dt+dem+++=this
morning ^nn++++=morning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
the ^ati++++=the
news ^nn++++=news
into ^in++++=into
it ^pp3+it+++=it
good ^jj++++=good?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb
eagerly ^rb++++=eagerly.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
good ^jj++++=good
as ^in++++=as
gold ^nn++++=gold,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Medderbrook ^np++++=Medderbrook.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
good ^jj++++=good
as ^in++++=as
Utterly ^rb+amp+++=Utterly
Hopeless ^jj+atrb+++=Hopeless
Gold ^nn++++=Gold-Mine
- ^zz++++=EXTRAWORD
mine ^nn++++=EXTRAWORD
stock ^nn++++=stock."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
Miss ^npt++++=Miss
Syrilla ^np++++=Syrilla
convey ^vb++++=convey
the ^ati++++=the
remark ^nn++++=remark
of ^in+strn+++=of?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
lovelorn ^jj+atrb++xvbn+=lovelorn
paper ^nn++++=paper-hanger
- ^zz++++=EXTRAWORD
hanger ^nn++++=EXTRAWORD
detective ^nn++++=detective.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Medderbrook ^np++++=Medderbrook,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbnx+=went
and ^cc+phrs+++=and
paid ^vbd+++xvbn+=paid
two ^cd++++=two
dollars ^nns++++=dollars
and ^cc++++=and
fifty ^cd++++=fifty
cents ^nns++++=cents
for ^in++++=for
that ^dt+dem+++=that
telegram ^nn++++=telegram.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
dollar ^nn++++=dollar
and ^cc++++=and
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
cents ^nns++++=cents
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
the ^ati++++=the
telegram ^nn++++=telegram,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
can ^md+pos+++=can
read ^vb+vprv+tht0+xvbn+=read
it ^pp3+it+++=it
from ^in++++=from
start ^nn++++=start
to ^to++++=to
finish ^vbi++++=finish."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
heart ^nn++++=heart
palpitating ^vwbg+++xvbg+=palpitating
as ^ql++++=as
only ^rb+down+++=only
a ^at++++=a
lover ^nn++++=lover's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
can ^md+pos+++=can
palpitate ^nn+nom+++=palpitate,
, ^zz++++=EXTRAWORD
paid ^j+++xvbn+=paid
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Medderbrook ^np++++=Medderbrook
the ^ati++++=the
sum ^nn++++=sum
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
and ^cc++++=and
eagerly ^rb++++=eagerly
read ^vb+vprv++xvbn+=read
the ^ati++++=the
telegram ^nn++++=telegram
from ^in++++=from
Syrilla ^np+++??+=Syrilla.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
said: ^nn+++??+=said:-Grand
- ^zz++++=EXTRAWORD
grand ^jj+atrb+++=EXTRAWORD
news ^nn++++=news!
! ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
given ^vprf+++xvbnx+=given
up ^rb+phrv+++=up
all ^abn++++=all
fish ^nns++++=fish
diet ^nn++++=diet.
. ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
given ^vprf+++xvbnx+=given
up ^rb+phrv+++=up
codfish ^nn++++=codfish,
, ^zz++++=EXTRAWORD
weak ^jj+atrb+++=weak
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
sole ^jjb++++=sole,
, ^zz++++=EXTRAWORD
flounder ^jjr++++=flounder,
, ^zz++++=EXTRAWORD
shark ^nn+++??+=shark's
's ^$++++=EXTRAWORD
fins ^nns++++=fins,
, ^zz++++=EXTRAWORD
bass ^np++++=bass,
, ^zz++++=EXTRAWORD
trout ^nns++++=trout,
, ^zz++++=EXTRAWORD
herring ^nns++++=herring
( ^zz++++=(dried,
dried ^xvbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
kippered ^j+++xvbn+=kippered,
, ^zz++++=EXTRAWORD
smoked ^j+++xvbn+=smoked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fresh ^jj++++=fresh),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
finnan ^jj+atrb+++=finnan
haddie ^nn++++=haddie,
, ^zz++++=EXTRAWORD
perch ^nn++++=perch,
, ^zz++++=EXTRAWORD
pike ^np++++=pike,
, ^zz++++=EXTRAWORD
pickerel ^nn+++??+=pickerel,
, ^zz++++=EXTRAWORD
lobster ^nn+nom+++=lobster,
, ^zz++++=EXTRAWORD
halibut ^nn++++=halibut,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stewed ^jj+atrb+++=stewed
eels ^nns+++??+=eels.
. ^zz++++=EXTRAWORD
Gross ^jj+atrb+++=Gross
weight ^nn++++=weight
now ^rn+tm+++=now
only ^rb+down+++=only
nine ^cd++++=nine
hundred ^cd++++=hundred
and ^cc++++=and
thirty ^cd++++=thirty
pounds ^nns++++=pounds
averdupois ^nns+++??+=averdupois.
. ^zz++++=EXTRAWORD
Sweet ^jj+atrb+++=Sweet
thoughts ^nns++++=thoughts
to ^in++++=to
Gubby ^np+++??+=Gubby-lubby.
- ^zz++++=EXTRAWORD
lubby ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
touched ^vpsv++agls+xvbnx+=touched,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Medderbrook ^np++++=Medderbrook
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb
put ^vbd+++xvbn+=put
the ^ati++++=the
dear ^uh++++=dear
missive ^nn++++=missive
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc+cls+++=EXTRAWORD
unless ^cs+cnd+++=unless
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
mistaken ^vpsv++agls+xvbnx+=mistaken
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+vrb++=be
still ^rb++++=still
more ^rbr++++=more
deeply ^rb++++=deeply
touched ^vbd+++xvbn+=touched
when ^wrb+who+++=when
you ^pp2+pp2+++=you
pay ^vb++++=pay
for ^in+strn+++=for--when
-- ^--+clp+++=EXTRAWORD
when ^wrb+who+++=EXTRAWORD
you ^pp2+pp2+++=you
read ^vbd+vprv++xvbn+=read
Syrilla ^np++++=Syrilla's
's ^$++++=EXTRAWORD
next ^ap++++=next
telegram ^nn++++=telegram."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
so ^ql++++=so
hope ^vb++++=hope
and ^cc++++=and
trust ^nn++++=trust,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
to ^in++++=to
his ^pp$+pp3+++=his
office ^nn++++=office
in ^in++++=in
the ^ati++++=the
Opera ^nn++++=Opera
House ^npl++++=House
Block ^nn++++=Block
with ^in++++=with
a ^at++++=a
light ^nn++++=light
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
With ^in++++=With
the ^ati++++=the
increase ^nn++++=increase
of ^in++++=of
fame ^nn++++=fame
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
detective ^nn++++=detective
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb's
's ^$++++=EXTRAWORD
paper ^nn++++=paper-hanging
- ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=EXTRAWORD
business ^nns+nom+++=business
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Murphy ^np++++=Murphy's
's ^$++++=EXTRAWORD
house ^npl++++=house
and ^cc++++=and
taken ^vbd+++xvbn+=taken
a ^at++++=a
room ^nn++++=room
on ^in++++=on
the ^ati++++=the
second ^od++++=second
floor ^nn++++=floor
of ^in++++=of
Opera ^nn++++=Opera
House ^npl++++=House
Block ^nn++++=Block,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
offices ^nns++++=offices
of ^in++++=of
ex ^np++++=ex-Judge
- ^zz++++=EXTRAWORD
judge ^nn++++=EXTRAWORD
Gilroy ^np++++=Gilroy,
, ^zz++++=EXTRAWORD
attorney ^nn++++=attorney-at-law,
- ^zz++++=EXTRAWORD
at ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
C ^zz++++=C.
. ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
Dillman ^np+++??+=Dillman,
, ^zz++++=EXTRAWORD
loans ^nns++++=loans
and ^cc++++=and
real ^jj+atrb+++=real
estate ^nn++++=estate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
now ^rn+tm+++=now
bore ^vbd+++xvbn+=bore
the ^ati++++=the
sign ^nn++++=sign
Philo ^np+++??+=PHILO
Gubb ^np+++??+=GUBB
Deteckative ^np+++??+=DETECKATIVE
Also ^rb++++=Also
Paper ^nn++++=Paper-hanging
- ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=EXTRAWORD
On ^in++++=On
this ^dt+dem+++=this
morning ^nn++++=morning
Detective ^nn++++=Detective
Gubb ^np+++??+=Gubb
had ^vb+hv+aux++=had
hardly ^rb+down+splt++=hardly
reached ^vprf+++xvbnx+=reached
his ^pp$+pp3+++=his
office ^nn++++=office
when ^wrb+who+++=when
Uncle ^nn++++=Uncle
Gabriel ^np++++=Gabriel
Hostetter ^np+nom++??+=Hostetter,
, ^zz++++=EXTRAWORD
a ^at++++=a
shrewd ^jj+atrb+++=shrewd
smile ^nn++++=smile
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gubb ^np++++=Gubb's
's ^$++++=EXTRAWORD
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Uncle ^nn++++=Uncle
Gabriel ^np++++=Gabriel
Hostetter ^np+nom++??+=Hostetter
was ^vbd+bedz+vrb++=was
a ^at++++=a
round ^in++++=round-shouldered
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man
with ^in++++=with
a ^at++++=a
long ^rb++++=long
white ^jj+atrb+++=white
beard ^nn++++=beard
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
to ^in++++=to
a ^at++++=a
thin ^jj+atrb+++=thin
point ^nn++++=point.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
gold ^nn++++=gold-rimmed
- ^zz++++=EXTRAWORD
rimmed ^jj+atrb+++=EXTRAWORD
spectacles ^nns++++=spectacles,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rims ^nns++++=rims
forming ^vwbg+++xvbg+=forming
irregular ^nn++++=irregular
octagons ^nns+++??+=octagons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
his ^pp$+pp3+++=his
head ^jjb++++=head
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
grandest ^jjt+atrb+++=grandest
old ^jj+atrb+++=old
silk ^nn++++=silk
hats ^nns++++=hats
that ^tht+rel+subj++=that
ever ^rb++++=ever
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
day ^nn++++=day
in ^in++++=in
1865 ^cd+date+++=1865.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
principal ^jjb+atrb+++=principal
garment ^nn+nom+++=garment
was ^vbd+bedz+vrb++=was
a ^at++++=a
frock ^nn++++=frock
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
once ^rb+tm+++=once
black ^jj++++=black,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
grayish ^jj+atrb+++=grayish
green ^nn++++=green.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
the ^ati++++=the
wealthiest ^jjt+atrb+++=wealthiest
man ^nn++++=man
in ^in++++=in
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
said ^vpsv++agls+xvbnx+=said
that ^tht+vcmp+++=that
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
once ^cs+tm+++=once
got ^vprf+++xvbn+=got
his ^pp$+pp3+++=his
hands ^nns++++=hands
on ^in++++=on
a ^at++++=a
silver ^nn++++=silver
dollar ^nn++++=dollar
he ^pp3a+pp3+++=he
squeezed ^vbd+++xvbnx+=squeezed
it ^pp3+it+++=it
so ^ql+emph+++=so
hard ^jj++++=hard
that ^tht+jcmp+++=that
the ^ati++++=the
bird ^nn++++=bird
of ^in++++=of
freedom ^nn+nom+++=freedom
on ^in++++=on
it ^pp3+it+++=it
uttered ^vbd+++xvbn+=uttered
a ^at++++=a
squawk ^nn++++=squawk.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
Philo ^np+++??+=Philo
Gubb ^np++++=Gubb's
's ^$++++=EXTRAWORD
door ^nn++++=door
hesitatingly ^rb++++=hesitatingly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
expected ^vbd+vprv++xvbnx+=expected
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
an ^at++++=an
array ^nn++++=array
of ^in++++=of
mahogany ^nn++++=mahogany
desks ^nns++++=desks
and ^cc++++=and
filing ^jj+atrb+++=filing
cabinets ^nns++++=cabinets
for ^in++++=for
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^md"++pmd"++=have
to ^md+nec+++=to
pay ^vb++++=pay
every ^at++++=every
time ^nn++++=time
the ^ati++++=the
detective ^nn++++=detective
turned ^vbd+++xvbn+=turned
around ^rp++++=around.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
peered ^vbd+++xvbnx+=peered
into ^in++++=into
the ^ati++++=the
room ^nn++++=room
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
tall ^jj+atrb+++=tall,
, ^zz++++=EXTRAWORD
thin ^jj+atrb+++=thin
man ^nn++++=man
in ^in++++=in
white ^jj+atrb+++=white
overalls ^nns++++=overalls
with ^in++++=with
a ^at++++=a
bib ^nn++++=bib,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
an ^at++++=an
up ^rp++++=up-ended
- ^zz++++=EXTRAWORD
ended ^vbd+++xvbn+=EXTRAWORD
bundle ^nn++++=bundle
of ^in++++=of
wall ^nn++++=wall-paper,
- ^zz++++=EXTRAWORD
paper ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
stirring ^nvbg+++xvbg+=stirring
a ^at++++=a
pail ^nn++++=pail
of ^in++++=of
paste ^nn++++=paste
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate
a ^at++++=a
ham ^nn++++=ham
sandwich ^nn++++=sandwich
by ^in++++=by
means ^in"++++=means
of ^in"++++=of
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
in ^rb+phrv+++=in
the ^ati++++=the
wrong ^jj+atrb+++=wrong
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Uncle ^nn++++=Uncle
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="Thought
thought ^nn+++xvbn+=EXTRAWORD
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
a ^at++++=a
detective ^nn++++=detective
office ^nn++++=office.
. ^zz++++=EXTRAWORD
All ^abn++++=All
right ^jj++++=right!
! ^zz++++=EXTRAWORD
All ^abn++++=All
right ^jj++++=right!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Philo ^np+++??+=Philo
Gubb ^np+++??+=Gubb,
, ^zz++++=EXTRAWORD
swallowing ^nn++++=swallowing
a ^at++++=a
hunk ^nn+++??+=hunk
of ^in++++=of
sandwich ^nn++++=sandwich
with ^in++++=with
a ^at++++=a
gulp ^nn++++=gulp
and ^cc++++=and
wiping ^vbg+++xvbg+=wiping
his ^pp$+pp3+++=his
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
overalls ^nns++++=overalls.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
who ^whp+who+++=who?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Uncle ^npt++++=Uncle
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
the ^ati++++=the
deteckative ^jj++++=deteckative,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Philo ^np+++??+=Philo
Gubb ^np+++??+=Gubb.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
hey ^uh++++=hey?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Uncle ^nn++++=Uncle
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
disguised ^jj+++xvbn+=disguised
up ^rp++++=up,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reckon ^vb+vprv+++=reckon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Disguised
disguised ^xvbn+++xvbn+=EXTRAWORD
up ^rp++++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Philo ^np+++??+=Philo
questioningly ^jj++++=questioningly.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
here ^rn+pl+++=here
paper ^nn++++=paper-hanging
- ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=EXTRAWORD
and ^cc+phrs+++=and
decorating ^vbg+++xvbg+=decorating
stuff ^nn++++=stuff?
? ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
ai ^nn+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
disguise ^nn++++=disguise.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
a ^at++++=a
deteckative ^jj++++=deteckative
has ^md"++pmd"++=has
got ^vb++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
earn ^vb++++=earn
a ^at++++=a
living ^jj+++xvbg+=living
while ^cs+sub+++=while
his ^pp$+pp3+++=his
practice ^nn++++=practice
is ^vbz+bez+aux++=is
building ^vbg+++xvbgx+=building
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Humph!"
humph ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
old ^jj+atrb+++=old
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="Detecting
detecting ^jj++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
very ^ql+amp+++=very
good ^jj+atrb+++=good
right ^nn++++=right
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
ai ^vb+be+++=ain't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
fact ^nn++++=fact,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Philo ^np+++??+=Philo.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
so ^pn++++=so,"
, ^zz++++=EXTRAWORD
