There ^ex+pex+++=There
discovered ^vpsv++agls+xvbnx+=discovered
with ^in++++=with
small ^jj+atrb+++=small
boys ^nns++++=boys
peeping ^vwbg+++xvbg+=peeping
through ^in++++=through
knotholes ^nns+++??+=knotholes
at ^rb++++=at
the ^ati++++=the
vacant ^nn++++=vacant
left ^vbd+++xvbn+=left
field ^nn++++=field
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
inhabit ^vb++++=inhabit
during ^in++++=during
play ^nn++++=play.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
what ^wdt+who+++=what
Red ^nn++++=Red
did ^vbd+dod+vrb++=did
off ^in+pl+++=off
the ^ati++++=the
ball ^nn++++=ball
grounds ^nns++++=grounds
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^rb+emph+++=so
important ^jj++++=important
as ^ql++++=as
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
absolutely ^rb+amp+++=absolutely
no ^at++++=no
telling ^jj+++xvbg+=telling
what ^wdt+who+++=what
under ^in++++=under
the ^ati++++=the
sun ^nn++++=sun
he ^pp3a+pp3+++=he
might ^md+pos+++=might
do ^vb+do+vrb++=do
then ^rn+tm+++=then
except ^in++++=except
once ^rb+tm+++=once
out ^rp+pl+++=out
of ^in++++=of
every ^at++++=every
three ^cd++++=three
times ^nns++++=times
at ^rb++++=at
bat ^nn++++=bat
he ^pp3a+pp3+++=he
could ^md+pos+++=could
be ^vb+be+aux++=be
counted ^vpsv++agls+xvbnx+=counted
on ^in+ppvb+++=on
to ^to++++=to
knock ^vbi++++=knock
the ^ati++++=the
cover ^nn++++=cover
off ^in+pl+++=off
the ^ati++++=the
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
Reddy ^np+++??+=Reddy
Clammer ^np+++??+=Clammer
was ^vbd+bedz+vrb++=was
a ^at++++=a
grand ^jj++++=grand-stand
- ^zz++++=EXTRAWORD
stand ^vb++++=EXTRAWORD
player ^nn++++=player--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
kind ^nn++++=kind
all ^abn++++=all
managers ^nns+nom+++=managers
hated ^vbd+++xvbn+=hated--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
hitting ^vbg+++xvbgx+=hitting
. ^zz++++=.305.
305 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
circus ^npl++++=circus
catches ^vbz++++=catches,
, ^zz++++=EXTRAWORD
circus ^nn++++=circus
stops ^vbz++++=stops,
, ^zz++++=EXTRAWORD
circus ^nn++++=circus
throws ^vbz++++=throws,
, ^zz++++=EXTRAWORD
circus ^nn++++=circus
steals ^vbz++++=steals--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
particularly ^rb++++=particularly
circus ^nn++++=circus
catches ^vbz++++=catches.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
easy ^jj+atrb+++=easy
plays ^nns++++=plays
appear ^vb+seem+++=appear
difficult ^jj++++=difficult.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
strutting ^vbg+++xvbgx+=strutting,
, ^zz++++=EXTRAWORD
posing ^jj+++xvbg+=posing,
, ^zz++++=EXTRAWORD
talking ^vbg+++xvbg+=talking,
, ^zz++++=EXTRAWORD
arguing ^vbg+vpub++xvbg+=arguing,
, ^zz++++=EXTRAWORD
quarreling ^nn+nom+++=quarreling--when
-- ^--+clp+++=EXTRAWORD
when ^wrb+who+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
engaged ^vbd+++xvbn+=engaged
in ^in++++=in
making ^xvbg+++xvbg+=making
a ^at++++=a
grand ^jj++++=grand-stand
- ^zz++++=EXTRAWORD
stand ^vb++++=EXTRAWORD
play ^nn++++=play.
. ^zz++++=EXTRAWORD
Reddy ^np+++??+=Reddy
Clammer ^np+++??+=Clammer
used ^vwbn+++xvbn+=used
every ^at++++=every
possible ^jj+atrb+++=possible
incident ^nn++++=incident
and ^cc++++=and
artifice ^nn++++=artifice
to ^to++++=to
bring ^vbi++++=bring
himself ^ppl+pp3+++=himself
into ^in++++=into
the ^ati++++=the
limelight ^nn++++=limelight.
. ^zz++++=EXTRAWORD
Reddie ^np+++??+=Reddie
Ray ^np++++=Ray
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
intercollegiate ^nn+nom+++=intercollegiate
champion ^nn++++=champion
in ^in++++=in
the ^ati++++=the
sprints ^nns++++=sprints
and ^cc++++=and
a ^at++++=a
famous ^jj+atrb+++=famous
college ^npl++++=college
ball ^nn++++=ball
player ^nn++++=player.
. ^zz++++=EXTRAWORD
After ^in++++=After
a ^ap++++=a
few ^ap"++++=few
months ^nns++++=months
of ^in++++=of
professional ^jj+atrb+++=professional
ball ^nn++++=ball
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
hitting ^vbg+++xvbgx+=hitting
over ^in+strn+++=over
. ^zz++++=.400
400 ^cd++++=EXTRAWORD
and ^cc++++=and
leading ^jj+++xvbg+=leading
the ^ati++++=the
league ^nn++++=league
both ^abx++++=both
at ^in++++=at
bat ^nn++++=bat
and ^cc++++=and
on ^in++++=on
the ^ati++++=the
bases ^nns++++=bases.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
beautiful ^jj++++=beautiful
and ^cc++++=and
a ^at++++=a
thrilling ^jj+atrb+++=thrilling
sight ^nn++++=sight
to ^to++++=to
see ^vbi+vprv+tht0++=see
him ^pp3o+pp3+++=him
run ^vbd+++xvbn+=run.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
quick ^jj++++=quick
to ^to+jcmp+++=to
start ^vbi++++=start,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
marvelously ^jj+atrb+++=marvelously
swift ^np++++=swift,
, ^zz++++=EXTRAWORD
so ^ql++++=so
keen ^np++++=keen
of ^in++++=of
judgment ^nn+nom+++=judgment,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
neither ^dt++neg++=neither
Delaney ^np++++=Delaney
nor ^cc++neg++=nor
any ^dti++++=any
player ^nn++++=player
could ^md+pos+++=could
ever ^rb++splt++=ever
tell ^vb++++=tell
the ^ati++++=the
hit ^vprf+++xvbn+=hit
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
going ^md"++pmd"++=going
to ^md+prd+++=to
get ^vb++++=get.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
why ^wrb+who+++=why
Reddie ^np+++??+=Reddie
Ray ^nn++++=Ray
was ^vbd+bedz+vrb++=was
a ^at++++=a
whole ^jj+atrb+++=whole
game ^nn++++=game
in ^in++++=in
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Delaney ^np++++=Delaney's
's ^$++++=EXTRAWORD
Rochester ^np+nom++??+=Rochester
Stars ^nns++++=Stars
and ^cc++++=and
the ^ati++++=the
Providence ^np+nom++??+=Providence
Grays ^np+++??+=Grays
were ^vbd+bed+aux++=were
tied ^vpsv++agls+xvbnx+=tied
for ^in++++=for
first ^od++++=first
place ^nn++++=place.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
the ^ati++++=the
present ^jj+atrb+++=present
series ^nn++++=series
each ^ppls++++=each
team ^np++++=team
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won
a ^at++++=a
game ^nn++++=game.
. ^zz++++=EXTRAWORD
Rivalry ^nn++++=Rivalry
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
keen ^jj++++=keen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
the ^ati++++=the
teams ^nns++++=teams
were ^vbd+bed+vrb++=were
about ^md"++pmd"++=about
to ^md+prd+++=to
enter ^vb++++=enter
the ^ati++++=the
long ^rb++++=long
homestretch ^nn+++??+=homestretch
for ^in++++=for
the ^ati++++=the
pennant ^nn+nom+++=pennant
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
battle ^nn++++=battle
in ^in++++=in
the ^ati++++=the
New ^jj+atrb+++=New
England ^np++++=England
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
September ^nr+nom+++=September
day ^nn++++=day
was ^vbd+bedz+vrb++=was
perfect ^jj+pred+++=perfect.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stands ^vbz++++=stands
were ^vbd+bed+vrb++=were
half ^abn++++=half
full ^jj++++=full
and ^cc++++=and
the ^ati++++=the
bleachers ^nns+nom+++=bleachers
packed ^vbd+++xvbn+=packed
with ^in++++=with
a ^at++++=a
white ^jj++++=white-sleeved
- ^zz++++=EXTRAWORD
sleeved ^jj+atrb++xvbn+=EXTRAWORD
mass ^nn++++=mass.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
field ^nn++++=field
was ^vbd+bedz+vrb++=was
beautifully ^rb++++=beautifully
level ^nn++++=level
and ^cc++++=and
green ^nn++++=green.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Grays ^np+++??+=Grays
were ^vbd+bed+aux++=were
practicing ^vbg+++xvbgx+=practicing
and ^cc++++=and
the ^ati++++=the
Stars ^nns++++=Stars
were ^vbd+bed+vrb++=were
on ^in++++=on
their ^pp$+pp3+++=their
bench ^nn++++=bench.
. ^zz++++=EXTRAWORD
` ^zz++++=``We're
` ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
up ^in+cmpx+++=up
against ^in"++++=against
it, ^nn+++??+=it,''
'' ^nn+++??+=EXTRAWORD
Delaney ^np++++=Delaney
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying.
. ^zz++++=EXTRAWORD
` ^zz++++=``This
` ^zz++++=EXTRAWORD
this ^dt+dem+++=EXTRAWORD
new ^jj+atrb+++=new
umpire ^nn++++=umpire,
, ^zz++++=EXTRAWORD
Fuller ^jjr++++=Fuller,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=hasn't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
it ^pp3+it+++=it
in ^in++++=in
for ^in++++=for
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all!
! ^zz++++=EXTRAWORD
Believe ^vb+vprv+++=Believe
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
robber ^nn++++=robber.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Scott ^np++++=Scott
is ^vbz+bez+vrb++=is
pitchin ^nn+++??+=pitchin'
' ^zz++++=EXTRAWORD
well ^rb++++=well.
. ^zz++++=EXTRAWORD
Won ^j+++xvbn+=Won
his ^pp$+pp3+++=his
last ^ap++++=last
three ^cd++++=three
games ^nns++++=games.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He'll
'll ^md+prd+++0=EXTRAWORD
bother ^vb++++=bother
' ^zz++++='em.
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
three ^cd++++=three
Reds ^nns++++=Reds
have ^vb+hv+aux++=have
broken ^vprf+++xvbnx+=broken
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They're
're ^vb+ber+vrb++0=EXTRAWORD
on ^in++++=on
the ^ati++++=the
rampage ^nn+nom+++=rampage.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They'll
'll ^md+prd+++0=EXTRAWORD
burn ^vb++++=burn
up ^rp++++=up
this ^dt+dem+++=this
place ^nn++++=place
today. ^nn+++??+=today.''
'' ^nn+++??+=EXTRAWORD
Somebody ^pn++++=Somebody
noted ^vbd+vprv++xvbn+=noted
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
Gilbat ^np+++??+=Gilbat.
. ^zz++++=EXTRAWORD
Delaney ^np++++=Delaney
gave ^vbd+++xvbn+=gave
a ^at++++=a
sudden ^jj+atrb+++=sudden
start ^nn++++=start.
. ^zz++++=EXTRAWORD
` ^zz++++=``Why,
` ^zz++++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gil ^np+++??+=Gil
was ^vbd+bedz+vrb++=was
here, ^nn+++??+=here,''
'' ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
` ^zz++++=``Lord!--he's
` ^zz++++=EXTRAWORD
lord!--he ^nn+++??+=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
about ^in++++=about
due ^nn++++=due
for ^in++++=for
a ^at++++=a
nutty ^nn+++??+=nutty
stunt. ^nn+++??+=stunt.''
'' ^nn+++??+=EXTRAWORD
Whereupon ^cs+sub+++=Whereupon
Delaney ^np++++=Delaney
sent ^vbd+++xvbn+=sent
boys ^nns++++=boys
and ^cc++++=and
players ^nns+nom+++=players
scurrying ^vwbg+++xvbg+=scurrying
about ^md"++pmd"++=about
to ^md+prd+++=to
find ^vb+vprv+++=find
Gilbat ^np+++??+=Gilbat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Delaney ^np++++=Delaney
went ^vbd+++xvbn+=went
himself ^ppl+pp3+++=himself
to ^to++++=to
ask ^vbi++++=ask
the ^ati++++=the
Providence ^np+nom++??+=Providence
manager ^vb++++=manager
to ^to+vcmp+++=to
hold ^vbi+vprv+++=hold
back ^jjb++++=back
the ^ati++++=the
gong ^nn++++=gong
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
somebody ^pn++++=somebody
brought ^vbd+++xvbn+=brought
Delaney ^np++++=Delaney
a ^at++++=a
telephone ^nn++++=telephone
message ^nn+nom+++=message
that ^tht+rel+++=that
Red ^jj+atrb+++=Red
Gilbat ^np+++??+=Gilbat
was ^vbd+bedz+aux++=was
playing ^vbg+++xvbgx+=playing
ball ^nn++++=ball
with ^in++++=with
some ^dti++++=some
boys ^nns++++=boys
in ^in++++=in
a ^at++++=a
lot ^nn++++=lot
four ^cd++++=four
blocks ^nns++++=blocks
down ^in++++=down
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
length ^rb"++++=length
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
players ^nns+nom+++=players
marched ^vbd+++xvbn+=marched
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
bench ^nn++++=bench
with ^in++++=with
Red ^nn++++=Red
in ^in++++=in
tow ^nn++++=tow
Delaney ^np++++=Delaney
uttered ^vwbn+++xvbn+=uttered
an ^at++++=an
immense ^jj+atrb+++=immense
sigh ^nn++++=sigh
of ^in++++=of
relief ^nn++++=relief
and ^cc++++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
close ^jj+atrb+++=close
scrutiny ^nn++++=scrutiny
of ^in++++=of
Red ^np++++=Red's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered,
, ^zz++++=EXTRAWORD
` ^zz++++=``Lock
` ^zz++++=EXTRAWORD
lock ^nn++++=EXTRAWORD
the ^ati++++=the
gates! ^nn+++??+=gates!''
'' ^nn+++??+=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
gong ^nn++++=gong
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Grays ^np+++??+=Grays
trooped ^vbd+++xvbn+=trooped
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Stars ^nns++++=Stars
ran ^vbd+++xvbn+=ran
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
except ^in++++=except
Gilbat ^np+++??+=Gilbat,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
ambled ^vbd+++xvbn+=ambled
like ^in++++=like
a ^at++++=a
giraffe ^nn+++??+=giraffe.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hum ^nn+++??+=hum
of ^in++++=of
conversation ^nn+nom+++=conversation
in ^in++++=in
the ^ati++++=the
grand ^nn++++=grand
stand ^vb++++=stand
quickened ^vbd+++xvbn+=quickened
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
with ^in++++=with
the ^ati++++=the
scraping ^nn++++=scraping
of ^in++++=of
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
grew ^vbd+++xvbn+=grew
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bleachers ^nns+nom+++=bleachers
sent ^vbd+++xvbn+=sent
up ^rb+phrv+++=up
the ^ati++++=the
rollicking ^jj+atrb+++=rollicking
cry ^nn++++=cry
of ^in++++=of
expectancy ^nn++++=expectancy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
umpire ^nn++++=umpire
threw ^vbd+++xvbn+=threw
out ^rb+phrv+++=out
a ^at++++=a
white ^jj+atrb+++=white
ball ^nn++++=ball
with ^in++++=with
his ^pp$+pp3+++=his
stentorian ^jj++++=stentorian
` ^zz++++=``Play!''
` ^zz++++=EXTRAWORD
play! ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
and ^cc++++=and
Blake ^np++++=Blake
of ^in++++=of
the ^ati++++=the
Grays ^np+++??+=Grays
strode ^vbd+++xvbn+=strode
to ^in++++=to
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Hitting ^vbg+++xvbg+=Hitting
safely ^rb+cnj+++=safely,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
started ^vbd+++xvbnx+=started
the ^ati++++=the
game ^nn++++=game
with ^in++++=with
a ^at++++=a
rush ^nn++++=rush.
. ^zz++++=EXTRAWORD
With ^in++++=With
Dorr ^np+++??+=Dorr
up ^rp++++=up,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Star ^nn++++=Star
infield ^jj+++??+=infield
played ^jj+++xvbn+=played
for ^in++++=for
a ^at++++=a
bunt ^nn++++=bunt.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
clockwork ^nn++++=clockwork
Dorr ^np+++??+=Dorr
dumped ^vbd+++xvbn+=dumped
the ^ati++++=the
first ^rb++++=first
ball ^nn++++=ball
as ^ql++++=as
Blake ^np++++=Blake
got ^vbd+++xvbn+=got
his ^pp$+pp3+++=his
flying ^xvbg+++xvbg+=flying
start ^vb++++=start
for ^in++++=for
second ^od++++=second
base ^nn++++=base.
. ^zz++++=EXTRAWORD
Morrissey ^np+++??+=Morrissey
tore ^vbd+++xvbn+=tore
in ^in++++=in
for ^in++++=for
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
got ^j+++xvbn+=got
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
run ^nn+++xvbn+=run
and ^cc++++=and
snapped ^nn+++xvbn+=snapped
it ^pp3+it+++=it
underhand ^nn+++??+=underhand
to ^in++++=to
Healy ^np+++??+=Healy,
, ^zz++++=EXTRAWORD
beating ^nvbg+++xvbg+=beating
the ^ati++++=the
runner ^nn++++=runner
by ^in++++=by
an ^at++++=an
inch ^nn++++=inch.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fast ^jj+atrb+++=fast
Blake ^np++++=Blake,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
long ^rb++++=long
slide ^nn++++=slide,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
third ^od++++=third
base ^nn++++=base.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stands ^nn++++=stands
stamped ^vwbn+++xvbn+=stamped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bleachers ^nns+nom+++=bleachers
howled ^vbd+++xvbn+=howled.
. ^zz++++=EXTRAWORD
White ^jj++++=White,
, ^zz++++=EXTRAWORD
next ^ap++++=next
man ^nn++++=man
up ^rp++++=up,
, ^zz++++=EXTRAWORD
batted ^j+++xvbn+=batted
a ^at++++=a
high ^nn++++=high
fly ^vb++++=fly
to ^to++++=to
left ^vbi++++=left
field ^nn++++=field.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
sun ^nn++++=sun
field ^nn++++=field
and ^cc++++=and
the ^ati++++=the
hardest ^jjt++++=hardest
to ^to++++=to
play ^vbi++++=play
in ^in++++=in
the ^ati++++=the
league ^nn++++=league.
. ^zz++++=EXTRAWORD
Red ^jj+atrb+++=Red
Gilbat ^np+++??+=Gilbat
was ^vbd+bedz+vrb++=was
the ^ati++++=the
only ^ap+down+++=only
man ^nn++++=man
who ^whp+rel+subj++=who
ever ^rb++++=ever
played ^vbd+++xvbn+=played
it ^pp3+it+++=it
well ^rb++++=well.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
judged ^vbd+vprv++xvbnx+=judged
the ^ati++++=the
fly ^nn++++=fly,
, ^zz++++=EXTRAWORD
waited ^j+++xvbn+=waited
under ^in++++=under
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
a ^at++++=a
step ^vb++++=step
hack ^nn+++??+=hack,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
deliberately ^rb++++=deliberately
caught ^vbd+++xvbn+=caught
the ^ati++++=the
ball ^nn++++=ball
in ^in++++=in
his ^pp$+pp3+++=his
gloved ^jj+atrb+++=gloved
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
throw ^vb++++=throw-in
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
to ^to++++=to
catch ^vbi++++=catch
the ^ati++++=the
runner ^nn++++=runner
scoring ^vwbg+++xvbg+=scoring
from ^in++++=from
third ^nn++++=third
base ^nn++++=base
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
futile ^jj++++=futile,
