At ^rb++++=At
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
my ^pp$+pp1+++=my
hand ^nn++++=hand
into ^in++++=into
the ^ati++++=the
sack ^nn++++=sack.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
hand ^nn++++=hand
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
quite ^rb++++=quite
black ^jj++++=black.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
and ^cc+phrs+++=and
joined ^vbd+++xvbn+=joined
the ^ati++++=the
other ^ap++++=other
boys ^nns++++=boys
in ^in++++=in
the ^ati++++=the
schoolroom ^nn++++=schoolroom;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
their ^pp$+pp3+++=their
hands ^nns++++=hands
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black
too ^ql++++=too.
. ^zz++++=EXTRAWORD
By ^in++++=By
reason ^nn++++=reason
of ^in++++=of
my ^pp$+pp1+++=my
tender ^jj+atrb+++=tender
age ^nn++++=age
( ^zz++++=(and
and ^cc++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
some ^dti++++=some
critics ^nns++++=critics
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+aux++=be
satisfied ^vpsv++by+xvbnx+=satisfied
by ^in++++=by
my ^pp$+pp1+++=my
acknowledging ^vbg+++xvbg+=acknowledging
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^at++++=a
hundred ^cd++++=hundred
and ^cc++++=and
fifty ^cd++++=fifty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
next ^ap++++=next
birthday ^nn++++=birthday)
) ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
understand ^vb+vprv+++=understand
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
this ^dt+dem+++=this
night ^nn++++=night
excursion ^nn++++=excursion--this
-- ^--+clp+++=EXTRAWORD
this ^dt+dem+++=EXTRAWORD
candle ^nn++++=candle,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
tool ^nn++++=tool
house ^nn++++=house,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
bag ^nn++++=bag
of ^in++++=of
soot ^nn++++=soot.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
we ^pp1a+pp1+++=we
little ^ap++++=little
boys ^nns++++=boys
were ^vbd+bed+aux++=were
taken ^vpsv++agls+xvbnx+=taken
out ^rp+pl+++=out
of ^in++++=of
our ^pp$+pp1+++=our
sleep ^nn++++=sleep
to ^to++++=to
be ^vbi+vbi+aux++=be
brought ^vpsv++agls+xvbnx+=brought
to ^rb+phrv+++=to
the ^ati++++=the
ordeal ^nn++++=ordeal.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv+tht0+xvbn+=showed
our ^pp$+pp1+++=our
little ^jj+atrb+++=little
hands ^nns++++=hands
to ^in++++=to
the ^ati++++=the
master ^nn++++=master;
; ^zz++++=EXTRAWORD
washed ^xvbn+++xvbn+=washed
them ^pp3o+pp3+++=them
or ^cc++++=or
not ^xnot++not++=not--most
-- ^--+clp+++=EXTRAWORD
most ^ql+emph+++=EXTRAWORD
probably ^rb+cnj+++=probably,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
so ^ql++++=so
went ^vbd+++xvbn+=went
bewildered ^jj+++xvbn+=bewildered
back ^jjb++++=back
to ^in++++=to
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
stolen ^vpsv++agls+xvbnx+=stolen
in ^in++++=in
the ^ati++++=the
school ^nn++++=school
that ^tht+rel+++=that
day ^nn++++=day;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Wiseacre ^np++++=Wiseacre
having ^xvbg+++xvbg+=having
read ^vprf+++xvbn+=read
in ^in++++=in
a ^at++++=a
book ^nn++++=book
of ^in++++=of
an ^at++++=an
ingenious ^jj+atrb+++=ingenious
method ^nn++++=method
of ^in++++=of
finding ^xvbg+++xvbg+=finding
out ^rp+pl+++=out
a ^at++++=a
thief ^nn++++=thief
by ^in++++=by
making ^xvbg+++xvbg+=making
him ^pp3o+pp3+++=him
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
into ^in++++=into
a ^at++++=a
sack ^nn++++=sack
( ^zz++++=(which,
which ^whp+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
guilty ^jj++++=guilty,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rogue ^nn++++=rogue
would ^md+prd+++=would
shirk ^vb++++=shirk
from ^in++++=from
doing ^xvbg+++xvbg+=doing),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
all ^abn++++=all
we ^pp1a+pp1+++=we
boys ^nns++++=boys
were ^vbd+bed+aux++=were
subjected ^vpsv++agls+xvbnx+=subjected
to ^in++++=to
the ^ati++++=the
trial ^nn++++=trial.
. ^zz++++=EXTRAWORD
Goodness ^nns+nom+++=Goodness
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
the ^ati++++=the
lost ^vbd+++xvbn+=lost
object ^nn++++=object
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
who ^whp+who+++=who
stole ^vbd+++xvbn+=stole
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
had ^vb+hv+vrb++=had
black ^jj+atrb+++=black
hands ^nns++++=hands
to ^to++++=to
show ^vbi+vprv+++=show
the ^ati++++=the
master ^nn++++=master.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
thief ^nn++++=thief,
, ^zz++++=EXTRAWORD
whoever ^whp+who+++=whoever
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
Found ^vbd+vprv++xvbn+=Found
Out ^rp+pl+++=Out
that ^dt+dem+++=that
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
if ^cs+cnd+++=if
the ^ati++++=the
rascal ^nn++++=rascal
is ^vbz+bez+vrb++=is
alive ^jj+pred+++=alive--an
-- ^--+clp+++=EXTRAWORD
an ^at++++=EXTRAWORD
elderly ^jj+atrb+++=elderly
scoundrel ^nn++++=scoundrel
he ^pp3a+pp3+++=he
must ^md+nec+++=must
be ^vb+be+vrb++=be
by ^in++++=by
this ^dt+dem+++=this
time ^nn++++=time;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
hoary ^nn++++=hoary
old ^jj+atrb+++=old
hypocrite ^nn++++=hypocrite,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
an ^at++++=an
old ^jj+atrb+++=old
schoolfellow ^nn+++??+=schoolfellow
presents ^vbz++++=presents
his ^pp$+pp3+++=his
kindest ^jjt++++=kindest
regards ^vbz++++=regards--parenthetically
-- ^--+clp+++=EXTRAWORD
parenthetically ^rb++++=EXTRAWORD
remarking ^jj+++xvbg+=remarking
what ^wdt+who+++=what
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
place ^nn++++=place
that ^tht+rel+++=that
private ^jj+atrb+++=private
school ^nn++++=school
was ^vbd+bedz+vrb++=was;
; ^zz++++=EXTRAWORD
cold ^jj++++=cold,
, ^zz++++=EXTRAWORD
chilblains ^nns++++=chilblains,
, ^zz++++=EXTRAWORD
bad ^jj+atrb+++=bad
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
enough ^dt++++=enough
victuals ^nns+nom+++=victuals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
caning ^jj+atrb++xvbg+=caning
awful! ^nn+++??+=awful!--Are
-- ^--+clp+++=EXTRAWORD
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
alive ^jj++++=alive
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
nameless ^jj+atrb+++=nameless
villain ^nn++++=villain,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
escaped ^vbd+++xvbn+=escaped
discovery ^nn+nom+++=discovery
on ^in++++=on
that ^dt+dem+++=that
day ^nn++++=day
of ^in++++=of
crime ^nn++++=crime?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
escaped ^vprf+++xvbnx+=escaped
often ^rb++++=often
since ^in+strn+++=since,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
sinner ^nn++++=sinner.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
a ^at++++=a
lucky ^jj+atrb+++=lucky
thing ^nn++++=thing
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
for ^in++++=for
you ^pp2+pp2+++=you
and ^cc++++=and
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
man ^nn++++=man,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
Not ^xnot++not++=NOT
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out
in ^in++++=in
all ^abn++++=all
our ^pp$+pp1+++=our
peccadilloes ^nns+++??+=peccadilloes;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
our ^pp$+pp1+++=our
backs ^nns++++=backs
can ^md+pos+++=can
slip ^vb++++=slip
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
master ^nn++++=master
and ^cc++++=and
the ^ati++++=the
cane ^nn++++=cane!
! ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
consider ^nn+nom+++=consider
what ^wdt+who+++=what
life ^nn++++=life
would ^md+prd+++=would
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
every ^at++++=every
rogue ^nn++++=rogue
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flogged ^vprf+++xvbn+=flogged
coram ^nn+++??+=coram
populo ^nn+++??+=populo!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
butchery ^nn+nom+++=butchery,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
an ^at++++=an
indecency ^nn+++??+=indecency,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
an ^at++++=an
endless ^jj+atrb+++=endless
swishing ^nn++++=swishing
of ^in++++=of
the ^ati++++=the
rod ^nn++++=rod!
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
cry ^vb++++=cry
out ^rp+pl+++=out
about ^in++++=about
my ^pp$+pp1+++=my
misanthropy ^nn+++??+=misanthropy.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
good ^jj+atrb+++=good
friend ^nn++++=friend
Mealymouth ^np+++??+=Mealymouth,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
trouble ^vb++++=trouble
you ^pp2+pp2+++=you
to ^to++++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
go ^vb++++=go
to ^in++++=to
church ^nn++++=church?
? ^zz++++=EXTRAWORD
When ^wrb+who+++=When
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
miserable ^jj+atrb+++=miserable
sinner ^nn++++=sinner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saying ^vbg+++xvbg+=saying
so ^ql++++=so
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
believe ^vb+vprv+++=believe
or ^cc+phrs+++=or
disbelieve ^vb++++=disbelieve
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
M ^zz++++=M.
. ^zz++++=EXTRAWORD
S ^zz++++=S.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
deserve ^vb++++=deserve
correction ^nn+nom+++=correction,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
grateful ^jj++++=grateful
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
to ^to++++=to
be ^vbi+vbi+aux++=be
let ^vpsv++agls+xvbnx+=let
off ^rb+phrv+++=off?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
again ^rb+tm+++=again
what ^wdt+who+++=what
a ^at++++=a
blessed ^jj+atrb++xvbn+=blessed
thing ^nn++++=thing
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
not ^xnot++not++=not
all ^abn++++=all
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
picture ^nn++++=picture
to ^in++++=to
yourself ^ppl+pp2+++=yourself
everybody ^pn++++=everybody
who ^whp+who+++=who
does ^vbz+doz+vrb++=does
wrong ^jj++++=wrong
being ^xvbg+++xvbg+=being
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
punished ^vbd+++xvbn+=punished
accordingly ^rb++++=accordingly.
. ^zz++++=EXTRAWORD
Fancy ^jj++++=Fancy
all ^abn++++=all
the ^ati++++=the
boys ^nns++++=boys
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
school ^nn++++=school
being ^xvbg+++xvbg+=being
whipped ^vprf+++xvbn+=whipped;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
assistants ^nns+nom+++=assistants,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
headmaster ^nn+nom+++=headmaster
( ^zz++++=(Dr.
dr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Badford ^np++++=Badford
let ^vbd+++xvbn+=let
us ^pp1o+pp1+++=us
call ^nn++++=call
him ^pp3o+pp3+++=him).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Fancy ^jj++++=Fancy
the ^ati++++=the
provost ^nn++++=provost
marshal ^npt++++=marshal
being ^xvbg+++xvbg+=being
tied ^vprf+++xvbn+=tied
up ^rp++++=up,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
previously ^rb+tm+++=previously
superintended ^vbd+++xvbn+=superintended
the ^ati++++=the
correction ^nn+nom+++=correction
of ^in++++=of
the ^ati++++=the
whole ^jj+atrb+++=whole
army ^nn++++=army.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
young ^jj+atrb+++=young
gentlemen ^nns++++=gentlemen
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
turn ^nn++++=turn
for ^in++++=for
the ^ati++++=the
faulty ^jj+atrb+++=faulty
exercises ^nns++++=exercises,
, ^zz++++=EXTRAWORD
fancy ^jj+atrb+++=fancy
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Lincolnsinn ^np++++=Lincolnsinn
being ^xvbg+++xvbg+=being
taken ^vprf+++xvbn+=taken
up ^rb+phrv+++=up
for ^rb++++=for
certain ^rb"++++=certain
faults ^nns++++=faults
in ^in++++=in
His ^pp$+pp3+++=HIS
Essay ^nn++++=Essay
and ^cc++++=and
Review ^nn++++=Review.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
clergyman ^nn+nom+++=clergyman
has ^vbz+hvz+aux++=has
cried ^vprf+++xvbnx+=cried
his ^pp$+pp3+++=his
peccavi ^nn+++??+=peccavi,
, ^zz++++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
we ^pp1a+pp1+++=we
hoist ^vbd+++xvbn+=hoist
up ^rp++++=up
a ^at++++=a
bishop ^nn++++=bishop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
give ^vb++++=give
him ^pp3o+pp3+++=him
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
dozen ^cd++++=dozen!
! ^zz++++=EXTRAWORD
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+tht0++=see
my ^pp$+pp1+++=my
Lord ^npt++++=Lord
Bishop ^nn++++=Bishop
of ^in++++=of
Double ^jj++++=Double-Gloucester
- ^zz++++=EXTRAWORD
gloucester ^np+nom+++=EXTRAWORD
sitting ^vwbg+++xvbg+=sitting
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
uneasy ^jj+atrb+++=uneasy
posture ^nn++++=posture
on ^in++++=on
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
reverend ^npt++++=reverend
bench ^nn++++=bench.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
After ^cs+sub+++=After
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
cast ^vprf+++xvbnx+=cast
off ^in+pl+++=off
the ^ati++++=the
bishop ^nn++++=bishop,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
are ^vb+ber+aux++=are
we ^pp1a+pp1+++=we
to ^to++++=to
say ^vbi+vpub+++=say
to ^to+vcmp+++=to
the ^ati++++=the
Minister ^nn+nom+++=Minister
who ^whp+rel+obj++=who
appointed ^jj+++xvbn+=appointed
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
Lord ^npt++++=Lord
Cinqwarden ^np+++??+=Cinqwarden,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
painful ^jj+pred+++=painful
to ^to++++=to
have ^vbi++pmd"++=have
to ^md+nec+++=to
use ^vb++++=use
personal ^jj+atrb+++=personal
correction ^nn+nom+++=correction
to ^in++++=to
a ^at++++=a
boy ^nn++++=boy
of ^in++++=of
your ^pp$+pp2+++=your
age ^nn++++=age;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
really ^rb+emph+++=really
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Siste ^np+++??+=Siste
tandem ^nn+++??+=tandem
carnifex ^nn+++??+=carnifex!
! ^zz++++=EXTRAWORD
The ^ati++++=The
butchery ^nn+nom+++=butchery
is ^vbz+bez+vrb++=is
too ^ql++++=too
horrible ^jj++++=horrible.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hand ^nn++++=hand
drops ^nns++++=drops
powerless ^jj++++=powerless,
, ^zz++++=EXTRAWORD
appalled ^j+++xvbn+=appalled
at ^in++++=at
the ^ati++++=the
quantity ^nn+nom+++=quantity
of ^in++++=of
birch ^nn++++=birch
which ^whp+rel+obj++=which
it ^pp3+it+++=it
must ^md+nec+++=must
cut ^vb+++xvbn+=cut
and ^cc++++=and
brandish ^jj++++=brandish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
not ^xnot++not++=not
all ^abn++++=all
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
protest ^nn++++=protest,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^jj+atrb+++=dear
brethren ^nns++++=brethren,
, ^zz++++=EXTRAWORD
against ^in++++=against
our ^pp$+pp1+++=our
having ^vbg+hvg++xvbg+=having
our ^pp$+pp1+++=our
deserts ^vbz++++=deserts.
. ^zz++++=EXTRAWORD
To ^to++++=To
fancy ^vbi+vprv+++=fancy
all ^abn++++=all
men ^nns++++=men
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out
and ^cc++++=and
punished ^vbd+++xvbn+=punished
is ^vbz+bez+vrb++=is
bad ^jj+pred+++=bad
enough ^qlp++++=enough;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
imagine ^vb+vprv+++=imagine
all ^rb++++=all
the ^ati++++=the
women ^nns++++=women
found ^vbd+vprv++xvbn+=found
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
distinguished ^jj+atrb++xvbn+=distinguished
social ^jj+atrb+++=social
circle ^nn++++=circle
in ^in++++=in
which ^whp+rel+pied++=which
you ^pp2+pp2+++=you
and ^cc++++=and
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
the ^ati++++=the
honor ^nn++++=honor
to ^to++++=to
move ^vbi++++=move.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
it ^pp3+it+++=it
not ^xnot++not++=not
a ^at++++=a
mercy ^nn++++=mercy
that ^tht+rel+obj++=that
a ^at++++=a
many ^ap++++=many
of ^in++++=of
these ^dt+dem+++=these
fair ^jj+atrb+++=fair
criminals ^nns+nom+++=criminals
remain ^vb++++=remain
unpunished ^jj+++xvbn+=unpunished
and ^cc+phrs+++=and
undiscovered ^jj+++xvbn+=undiscovered!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Longbow ^np++++=Longbow,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
forever ^rb++splt++=forever
practicing ^vbg+++xvbgx+=practicing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
shoots ^vbz++++=shoots
poisoned ^vprf+++xvbn+=poisoned
arrows ^nns++++=arrows,
, ^zz++++=EXTRAWORD
too ^ql++++=too;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
meet ^vb++++=meet
her ^pp$+pp3+++=her
you ^pp2+pp2+++=you
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
call ^nn++++=call
her ^pp3o+pp3+++=her
liar ^nn++++=liar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
charge ^nn++++=charge
her ^pp$+pp3+++=her
with ^in++++=with
the ^ati++++=the
wickedness ^nns+nom+++=wickedness
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
and ^cc++++=and
is ^vbz+bez+aux++=is
doing ^vbg+++xvbgx+=doing.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Painter ^np++++=Painter,
, ^zz++++=EXTRAWORD
