There ^ex+pex+++=There
mermaids ^nns+++??+=mermaids,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
told ^vbd+vpub+tht0+xvbnx+=told
her ^pp$+pp3+++=her
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
forehead ^nn++++=forehead
was ^vbd+bedz+vrb++=was
a ^at++++=a
snowy ^jj+atrb+++=snowy
mountain ^nn++++=mountain,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
contained ^vbd+++xvbn+=contained
splendid ^jj+atrb+++=splendid
halls ^nns++++=halls
full ^jj++++=full
of ^in++++=of
pictures ^nns++++=pictures.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
related ^vbd+++xvbnx+=related
to ^in++++=to
her ^pp$+pp3+++=her
about ^in++++=about
the ^ati++++=the
stork ^nn+++??+=stork
who ^whp+rel+subj++=who
brings ^vbz++++=brings
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
children ^nns++++=children
from ^in++++=from
the ^ati++++=the
rivers ^nns++++=rivers.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
were ^vbd+bed+vrb++=were
delightful ^jj+atrb+++=delightful
stories ^nns++++=stories;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
princess ^nns+nom+++=princess
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
would ^md+prd+++=would
marry ^vb++++=marry
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
consented ^vbd+++xvbnx+=consented
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
come ^vprf+++xvbn+=come
on ^in++++=on
Saturday ^nr++++=Saturday,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
king ^nn++++=king
and ^cc++++=and
queen ^nn++++=queen
will ^md+prd+++=will
take ^vb++++=take
tea ^nn++++=tea
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
will ^md+prd+++=will
be ^vb+be+vrb++=be
very ^ql+amp+++=very
proud ^jj++++=proud
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
find ^vb+vprv+++=find
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
marry ^vb++++=marry
a ^at++++=a
Turkish ^jj+atrb+++=Turkish
angel ^nn++++=angel;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
must ^md+nec+++=must
think ^vb+vprv+++=think
of ^in++++=of
some ^dti++++=some
very ^ql+amp+++=very
pretty ^rb++++=pretty
stories ^nns++++=stories
to ^to++++=to
tell ^vbi++++=tell
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
my ^pp$+pp1+++=my
parents ^nns++++=parents
like ^vb++++=like
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
stories ^nns++++=stories
better ^jjr++++=better
than ^in++++=than
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mother ^nn++++=mother
prefers ^nns+nom+++=prefers
one ^cd1++++=one
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
deep ^jj+pred+++=deep
and ^cc+phrs+++=and
moral ^jj++++=moral;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
father ^nn++++=father
likes ^nns++++=likes
something ^pn++++=something
funny ^jj++++=funny,
, ^zz++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
him ^pp3o+pp3+++=him
laugh ^nn++++=laugh."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
bring ^vb++++=bring
you ^pp2+pp2+++=you
no ^at++++=no
other ^ap++++=other
marriage ^nn+nom+++=marriage
portion ^nn+nom+++=portion
than ^in++++=than
a ^at++++=a
story ^nn++++=story,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
so ^ql++++=so
they ^pp3a+pp3+++=they
parted ^vbd+++xvbnx+=parted.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
princess ^nns+nom+++=princess
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
a ^at++++=a
sword ^nn++++=sword
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
studded ^vpsv++agls+xvbnx+=studded
with ^in++++=with
gold ^nn++++=gold
coins ^nns++++=coins,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+dem+++=these
he ^pp3a+pp3+++=he
could ^md+pos+++=could
use ^vb++++=use.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
flew ^vbd+++xvbnx+=flew
away ^rp+pl+++=away
to ^in++++=to
the ^ati++++=the
town ^nn++++=town
and ^cc++++=and
bought ^vbd+++xvbn+=bought
a ^at++++=a
new ^jj++++=new
dressing ^jj+++xvbg+=dressing-gown,
- ^zz++++=EXTRAWORD
gown ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterwards ^rb+tm+++=afterwards
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
composed ^vbd+++xvbnx+=composed
a ^at++++=a
story ^nn++++=story,
, ^zz++++=EXTRAWORD
so ^rb++++=so
as ^in++++=as
to ^to++++=to
be ^vbi++vrb++=be
ready ^jj+pred+++=ready
for ^in++++=for
Saturday ^nr++++=Saturday,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
no ^at++++=no
easy ^jj+atrb+++=easy
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready
however ^rb+cnj+++=however
by ^in++++=by
Saturday ^nr++++=Saturday,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
princess ^nns+nom+++=princess.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
queen ^nn++++=queen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
whole ^jj+atrb+++=whole
court ^nn++++=court,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
at ^rb++++=at
tea ^nn++++=tea
with ^in++++=with
the ^ati++++=the
princess ^nns+nom+++=princess;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
received ^vpsv++agls+xvbnx+=received
with ^in++++=with
great ^jj+atrb+++=great
politeness ^nns+nom+++=politeness.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
us ^pp1o+pp1+++=us
a ^at++++=a
story ^nn++++=story?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
queen ^nn++++=queen,
, ^zz++++=EXTRAWORD
" ^zz++++="one
one ^cd1++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
instructive ^jj+pred+++=instructive
and ^cc+phrs+++=and
full ^jj++++=full
of ^in++++=of
deep ^nn++++=deep
learning ^vwbg+vprv++xvbg+=learning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
something ^pn++++=something
in ^in++++=in
it ^pp3+it+++=it
to ^to++++=to
laugh ^vbi++++=laugh
at ^in+ppvb+++=at,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly,"
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commenced ^vbd+++xvbn+=commenced
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
asking ^jj+++xvbg+=asking
them ^pp3o+pp3+++=them
to ^to++++=to
listen ^vbi++++=listen
attentively ^jj++++=attentively.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
once ^rb+tm+++=once
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
matches ^vbz++++=matches
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
exceedingly ^rb++++=exceedingly
proud ^jj+pred+++=proud
of ^in++++=of
their ^pp$+pp3+++=their
high ^jj+atrb+++=high
descent ^nn++++=descent.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
genealogical ^jj+atrb+++=genealogical
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
a ^at++++=a
large ^jj+atrb+++=large
pine ^nn++++=pine-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
from ^in++++=from
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
at ^rb++++=at
one ^cd1++++=one
time ^nn++++=time
a ^at++++=a
large ^jj+atrb+++=large,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
tree ^nn++++=tree
