A ^at++++=A
; ^zz++++=EXTRAWORD
the ^ati++++=the
sherry ^nn++++=sherry
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
too ^ql++++=too
dry ^vb++++=dry.
. ^zz++++=EXTRAWORD
Ultimately ^rb++++=Ultimately
he ^pp3a+pp3+++=he
became ^vbd+++xvbnx+=became
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
a ^at++++=a
delightful ^jj++++=delightful,
, ^zz++++=EXTRAWORD
ineffectual ^jj+atrb+++=ineffectual
young ^jj+atrb+++=young
man ^nn++++=man
with ^in++++=with
a ^at++++=a
perfect ^jj+atrb+++=perfect
profile ^nn++++=profile
and ^cc++++=and
no ^at++++=no
profession ^nn++++=profession.
. ^zz++++=EXTRAWORD
To ^to++++=To
make ^vbi++++=make
matters ^nns+nom+++=matters
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
love ^nn++++=love.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
was ^vbd+bedz+vrb++=was
Laura ^np++++=Laura
Merton ^np+++??+=Merton,
, ^zz++++=EXTRAWORD
the ^ati++++=the
daughter ^nn+nom+++=daughter
of ^in++++=of
a ^at++++=a
retired ^jj+++xvbn+=retired
Colonel ^npt++++=Colonel
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
temper ^nn++++=temper
and ^cc++++=and
his ^pp$+pp3+++=his
digestion ^nn+nom+++=digestion
in ^in++++=in
India ^np++++=India,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
never ^rb++splt++=never
found ^vprf+++xvbnx+=found
either ^dtx++++=either
of ^in++++=of
them ^pp3o+pp3+++=them
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Laura ^np++++=Laura
adored ^vbd+++xvbn+=adored
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
kiss ^vbi++++=kiss
her ^pp$+pp3+++=her
shoe ^nn++++=shoe-strings.
- ^zz++++=EXTRAWORD
strings ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
the ^ati++++=the
handsomest ^jjt+atrb+++=handsomest
couple ^nn++++=couple
in ^in++++=in
London ^np++++=London,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
not ^xnot++not++=not
a ^at++++=a
penny ^nn++++=penny-piece
- ^zz++++=EXTRAWORD
piece ^nn++++=EXTRAWORD
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Colonel ^nn++++=Colonel
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
fond ^jj++++=fond
of ^in++++=of
Hughie ^np+++??+=Hughie,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
would ^md+prd+++=would
not ^xnot++not++=not
hear ^vb+vprv+++=hear
of ^in++++=of
any ^dti++++=any
engagement ^nn+nom+++=engagement.
. ^zz++++=EXTRAWORD
' ^zz++++='Come
come ^vprf+++xvbn+=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
ten ^cd++++=ten
thousand ^cd++++=thousand
pounds ^nns++++=pounds
of ^in++++=of
your ^pp$+pp2+++=your
own ^ap++++=own,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
will ^md+prd+++=will
see ^vb+vprv+++=see
about ^in++++=about
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Hughie ^np+++??+=Hughie
looked ^vbd+++xvbn+=looked
very ^ql+amp+++=very
glum ^jj++++=glum
on ^in++++=on
those ^dt+dem+++=those
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go
to ^in++++=to
Laura ^np++++=Laura
for ^in++++=for
consolation ^nn+nom+++=consolation.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
on ^in++++=on
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
Holland ^np++++=Holland
Park ^nn++++=Park,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
Mertons ^np+++??+=Mertons
lived ^vbd+++xvbn+=lived,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
dropped ^vbd+++xvbnx+=dropped
in ^in++++=in
to ^to++++=to
see ^vbi+vprv+++=see
a ^at++++=a
great ^jj+atrb+++=great
friend ^nn++++=friend
of ^in++++=of
his ^pp$+pp3+++=his,
, ^zz++++=EXTRAWORD
Alan ^np++++=Alan
Trevor ^np++++=Trevor.
. ^zz++++=EXTRAWORD
Trevor ^np++++=Trevor
was ^vbd+bedz+vrb++=was
a ^at++++=a
painter ^nn++++=painter.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
few ^ap++++=few
people ^nns++++=people
escape ^vb++++=escape
that ^dt+pdem+++=that
nowadays ^rb+tm+++=nowadays.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
also ^rb++++=also
an ^at++++=an
artist ^nn++++=artist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
artists ^nns+nom+++=artists
are ^vb+ber+vrb++=are
rather ^rb++++=rather
rare ^jj+pred+++=rare.
. ^zz++++=EXTRAWORD
Personally ^rb++++=Personally
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
strange ^jj++++=strange
rough ^jj++++=rough
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
freckled ^jj+atrb+++=freckled
face ^nn++++=face
and ^cc++++=and
a ^at++++=a
red ^jj+atrb+++=red
ragged ^jj+atrb+++=ragged
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
the ^ati++++=the
brush ^nn++++=brush
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
real ^jj+atrb+++=real
master ^nn++++=master,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
pictures ^nns++++=pictures
were ^vbd+bed+aux++=were
eagerly ^rb++splt++=eagerly
sought ^vpsv++agls+xvbnx+=sought
after ^in+strn+++=after.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
much ^ap++++=much
attracted ^vpsv++by+xvbn+=attracted
by ^in++++=by
Hughie ^np+++??+=Hughie
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+aux++=be
acknowledged ^vpsv++agls+xvbnx+=acknowledged,
, ^zz++++=EXTRAWORD
entirely ^rb+amp+++=entirely
on ^in++++=on
account ^nn++++=account
of ^in++++=of
his ^pp$+pp3+++=his
personal ^jj+atrb+++=personal
charm ^nn++++=charm.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
only ^rb+down+++=only
people ^nns++++=people
a ^at++++=a
painter ^nn++++=painter
should ^md+nec+++=should
know ^vb+vprv+++=know,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='are
are ^vb+ber+vrb++=EXTRAWORD
people ^nns++++=people
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
bete ^nn+++??+=bete
and ^cc++++=and
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
people ^nns++++=people
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
an ^at++++=an
artistic ^jj+atrb+++=artistic
pleasure ^nn++++=pleasure
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
and ^cc++++=and
an ^at++++=an
intellectual ^jj+atrb+++=intellectual
repose ^nn++++=repose
to ^to++++=to
talk ^vbi++++=talk
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
dandies ^nns++++=dandies
and ^cc++++=and
women ^nns++++=women
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
darlings ^nns+nom+++=darlings
rule ^nn++++=rule
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
they ^pp3a+pp3+++=they
should ^md+nec+++=should
do ^vb+do+vrb++=do
so ^rb++++=so.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
Hughie ^np+++??+=Hughie
better ^jjr++++=better,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
him ^pp3o+pp3+++=him
quite ^abl++++=quite
as ^ql++++=as
much ^ap++++=much
for ^in++++=for
his ^pp$+pp3+++=his
bright ^jj+atrb+++=bright
buoyant ^jj+atrb+++=buoyant
spirits ^nns++++=spirits
and ^cc++++=and
his ^pp$+pp3+++=his
generous ^jj+atrb+++=generous
reckless ^jj+atrb+++=reckless
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
the ^ati++++=the
permanent ^jj+atrb+++=permanent
entree ^nn++++=entree
to ^in++++=to
his ^pp$+pp3+++=his
studio ^nn++++=studio.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Hughie ^np+++??+=Hughie
came ^vbd+++xvbn+=came
in ^in++++=in
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
Trevor ^np++++=Trevor
putting ^vwbg+++xvbg+=putting
the ^ati++++=the
finishing ^jj+atrb++xvbg+=finishing
touches ^nns++++=touches
to ^in++++=to
a ^at++++=a
wonderful ^jj+atrb+++=wonderful
life ^nn++++=life-size
- ^zz++++=EXTRAWORD
size ^nn++++=EXTRAWORD
picture ^nn++++=picture
of ^in++++=of
a ^at++++=a
beggar ^nn++++=beggar-man.
- ^zz++++=EXTRAWORD
man ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
beggar ^nn++++=beggar
himself ^ppl+pp3+++=himself
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
on ^in++++=on
a ^at++++=a
raised ^jj+atrb++xvbn+=raised
platform ^nn++++=platform
in ^in++++=in
a ^at++++=a
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
studio ^nn++++=studio.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
wizened ^jj+atrb+++=wizened
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
face ^nn++++=face
like ^vb++++=like
wrinkled ^vwbn+++xvbn+=wrinkled
parchment ^nn+nom+++=parchment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
most ^ql+emph+++=most
piteous ^jj+atrb+++=piteous
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
Over ^in++++=Over
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
was ^vbd+bedz+aux++=was
flung ^vpsv++agls+xvbnx+=flung
a ^at++++=a
coarse ^jj+atrb+++=coarse
brown ^jj+atrb+++=brown
cloak ^nn++++=cloak,
, ^zz++++=EXTRAWORD
all ^abn++++=all
tears ^nns++++=tears
and ^cc++++=and
tatters ^nns+nom+++=tatters;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
thick ^jj+atrb+++=thick
boots ^nns++++=boots
were ^vbd+bed+vrb++=were
patched ^jj+pred+++=patched
and ^cc+phrs+++=and
cobbled ^jj++++=cobbled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand
he ^pp3a+pp3+++=he
leant ^vbd+++xvbnx+=leant
on ^in++++=on
a ^at++++=a
rough ^nn++++=rough
stick ^vb++++=stick,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
with ^in++++=with
the ^ati++++=the
other ^ap++++=other
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
battered ^jj+atrb++xvbn+=battered
hat ^nn++++=hat
for ^in++++=for
alms ^nns+++??+=alms.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
an ^at++++=an
amazing ^jj+atrb+++=amazing
model ^nn++++=model!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Hughie ^np+++??+=Hughie,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
hands ^nns++++=hands
with ^in++++=with
his ^pp$+pp3+++=his
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
' ^zz++++='An
an ^at++++=EXTRAWORD
amazing ^jj+atrb+++=amazing
model ^nn++++=model?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Trevor ^np++++=Trevor
at ^in++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
his ^pp$+pp3+++=his
voice ^nn++++=voice;
; ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
think ^vb+vprv+++=think
so ^ql++++=so!
! ^zz++++=EXTRAWORD
Such ^abl++++=Such
beggars ^nns++++=beggars
as ^ql++++=as
he ^pp3a+pp3+++=he
are ^vb+ber+vrb++=are
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
met ^vpsv++agls+xvbnx+=met
with ^in+ppvb+++=with
every ^at++++=every
day ^nn++++=day.
. ^zz++++=EXTRAWORD
A ^at++++=A
trouvaille ^nn+++??+=trouvaille,
, ^zz++++=EXTRAWORD
mort ^np++++=mort
cher ^jjr++++=cher;
; ^zz++++=EXTRAWORD
a ^at++++=a
living ^jj+++xvbg+=living
Velasquez ^np+++??+=Velasquez!
! ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
stars ^nns++++=stars!
! ^zz++++=EXTRAWORD
what ^wdt+who+++=what
an ^at++++=an
etching ^nn++++=etching
Rembrandt ^np++++=Rembrandt
would ^md+prd+++=would
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
of ^in++++=of
him ^pp3o+pp3+++=him!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Poor
poor ^jj+atrb+++=EXTRAWORD
old ^jj+atrb+++=old
chap ^nn++++=chap!
! ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Hughie ^np+++??+=Hughie,
, ^zz++++=EXTRAWORD
' ^zz++++='how
how ^wrb+who+++=EXTRAWORD
miserable ^jj++++=miserable
he ^pp3a+pp3+++=he
looks ^nns++++=looks!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
to ^in++++=to
you ^pp2+pp2+++=you
painters ^nns+nom+++=painters,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
is ^vbz+bez+vrb++=is
his ^pp$+pp3+++=his
fortune ^nn++++=fortune?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Certainly,'
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Trevor ^np++++=Trevor,
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
a ^at++++=a
beggar ^nn++++=beggar
to ^to++++=to
look ^vbi++++=look
happy ^jj++++=happy,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='How
how ^wrb+who+++=EXTRAWORD
much ^rb++++=much
does ^vbz+doz+vrb++=does
a ^at++++=a
model ^nn++++=model
get ^vb++++=get
for ^in++++=for
sitting ^xvbg+++xvbg+=sitting?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Hughie ^np+++??+=Hughie,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
a ^at++++=a
comfortable ^jj+atrb+++=comfortable
seat ^nn++++=seat
on ^in++++=on
a ^at++++=a
divan ^nn++++=divan.
. ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
shilling ^nn+nom+++=shilling
an ^at++++=an
hour ^nn++++=hour.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
much ^rb++++=much
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
get ^vb++++=get
for ^in++++=for
your ^pp$+pp2+++=your
picture ^nn++++=picture,
, ^zz++++=EXTRAWORD
Alan ^np++++=Alan?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
get ^vb++++=get
two ^cd++++=two
thousand ^cd++++=thousand!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Pounds?'
pounds ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Guineas.
guineas ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Painters ^nns+nom+++=Painters,
, ^zz++++=EXTRAWORD
poets ^nns++++=poets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
physicians ^nns++++=physicians
always ^rb++++=always
get ^vb++++=get
guineas ^nns++++=guineas.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
the ^ati++++=the
model ^nn++++=model
