There ^ex+pex+++=There
the ^ati++++=the
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
turned ^vbd+++xvbn+=turned
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
first ^rb++++=first
with ^in++++=with
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
with ^in++++=with
inquiry ^nn++++=inquiry,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
with ^in++++=with
admiration ^nn+nom+++=admiration.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Trevor ^np++++=Trevor,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
white ^jj+atrb+++=white
dress ^nn++++=dress
with ^in++++=with
a ^at++++=a
lace ^nn++++=lace
scarf ^nn++++=scarf
on ^rp++++=on
her ^pp3o+pp3+++=her
dark ^jj+atrb+++=dark,
, ^zz++++=EXTRAWORD
stately ^jj+atrb+++=stately
head ^nn++++=head,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
well ^rb++++=well
worth ^nn++++=worth
admiring ^vwbg+++xvbg+=admiring.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled
at ^in++++=at
him ^pp3o+pp3+++=him
and ^cc++++=and
Paul ^np++++=Paul
smiled ^vbd+++xvbn+=smiled
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
quite ^abl++++=quite
up ^in+cmpx+++=up
to ^in"++++=to
his ^pp$+pp3+++=his
first ^od++++=first
smile ^vb++++=smile,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
more ^rbr++++=more
of ^in++++=of
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
being ^nn+nn+aux++=being
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
from ^in++++=from
the ^ati++++=the
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
least ^rb"++++=least
it ^pp3+it+++=it
conveyed ^vbd+++xvbn+=conveyed
the ^ati++++=the
subtly ^rb++++=subtly
flattering ^jj+atrb+++=flattering
impression ^nn++++=impression
that ^tht+ncmp+++=that
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
put ^vpsv++agls+xvbnx+=put
on ^rb+phrv+++=on
solely ^rb++++=solely
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
as ^ql++++=as
good ^jj+atrb+++=good
friends ^nns++++=friends
from ^in++++=from
that ^dt+dem+++=that
moment ^nn++++=moment
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
each ^dt++++=each
other ^ap++++=other
for ^in++++=for
a ^at++++=a
hundred ^cd++++=hundred
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Trevor ^np++++=Trevor
had ^vb+hv+vrb++=had
enough ^qlp++++=enough
discrimination ^nn+nom+++=discrimination
to ^to++++=to
realize ^vbi+vprv+tht0++=realize
this ^dt+pdem+++=this
and ^cc++++=and
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
need ^nn++++=need
not ^xnot++not++=not
waste ^jj+atrb+++=waste
time ^nn++++=time
in ^in++++=in
becoming ^nn++++=becoming
acquainted ^vwbn+++xvbn+=acquainted.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+tht0++=know
your ^pp$+pp2+++=your
name ^nn++++=name
and ^cc+cls+++=and
where ^wrb+who+++=where
you ^pp2+pp2+++=you
live ^vb++++=live
and ^cc+cls+++=and
what ^wdt+who+++=what
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
looking ^vbg+++xvbgx+=looking
at ^rb++++=at
beyond ^in++++=beyond
the ^ati++++=the
sunset ^nn++++=sunset,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
name ^nn++++=name
is ^vbz+bez+vrb++=is
Paul ^np++++=Paul
Hubert ^np++++=Hubert.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
live ^vb++++=live
over ^in++++=over
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
just ^rb+emph+++=just
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
in ^in++++=in
the ^ati++++=the
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
go ^vb++++=go
home ^nr++++=home
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
write ^vb++++=write
it ^pp3+it+++=it
all ^rb++++=all
in ^in++++=in
my ^pp$+pp1+++=my
foolscap ^nn++++=foolscap
book ^nn++++=book."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
surprise ^nn++++=surprise
over ^in++++=over
the ^ati++++=the
second ^od++++=second
clause ^nn++++=clause
of ^in++++=of
his ^pp$+pp3+++=his
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Trevor ^np++++=Trevor
forgot ^vbd+vprv++xvbn+=forgot,
, ^zz++++=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
to ^to++++=to
appreciate ^nn+nom+++=appreciate
the ^ati++++=the
last ^ap++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="Over
over ^in++++=EXTRAWORD
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
his ^pp$+pp3+++=his
gesture ^nn++++=gesture,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
Noel ^np++++=Noel's
's ^$++++=EXTRAWORD
Cove ^nn++++=Cove,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
grey ^np++++=grey
house ^npl++++=house
perched ^vbd+++xvbn+=perched
on ^in++++=on
the ^ati++++=the
rocks ^nns++++=rocks
and ^cc++++=and
looking ^vbg+++xvbg+=looking
like ^in++++=like
a ^at++++=a
large ^nn++++=large
seashell ^vb+++??+=seashell
cast ^vbd+++xvbn+=cast
up ^rp++++=up
by ^in++++=by
the ^ati++++=the
tide ^nn++++=tide.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^npl++++=house
had ^vb+hv+vrb++=had
a ^at++++=a
stovepipe ^nn+++??+=stovepipe
coming ^vwbg+++xvbg+=coming
out ^rp+pl+++=out
of ^in++++=of
its ^pp$+it+++=its
roof ^nn++++=roof
in ^in++++=in
lieu ^in"++++=lieu
of ^in"++++=of
a ^at++++=a
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
of ^in++++=of
its ^pp$+it+++=its
window ^nn++++=window
panes ^nns++++=panes
were ^vbd+bed+aux++=were
replaced ^vpsv++by+xvbnx+=replaced
by ^in++++=by
shingles ^nns+++??+=shingles.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
this ^dt+dem+++=this
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
looked ^vbd+++xvbn+=looked
as ^ql++++=as
young ^jj+atrb+++=young
princes ^nns++++=princes
should ^md+nec+++=should
and ^cc++++=and
seldom ^rb++++=seldom
do ^vb+do+aux++=do
live ^vb++++=live
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
shore ^nn++++=shore
boy ^nn++++=boy
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
lives ^nns++++=lives
there ^rn+pl+++=there
with ^in++++=with
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see"
" ^zz++++=EXTRAWORD
plaintively ^jj++++=plaintively
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
ask ^vb++++=ask
questions ^nns+nom+++=questions
about ^in++++=about
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
we ^pp1a+pp1+++=we
like ^in++++=like
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
