A ^at++++=A
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
shortness ^nns+nom+++=shortness
of ^in++++=of
its ^pp$+it+++=its
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
submitted ^vprf+++xvbnx+=submitted
to ^in++++=to
its ^pp$+it+++=its
environment ^nn+nom+++=environment
and ^cc++++=and
to ^in++++=to
its ^pp$+it+++=its
coat ^nn++++=coat
of ^in++++=of
sky ^nn++++=sky-blue
- ^zz++++=EXTRAWORD
blue ^jj+atrb+++=EXTRAWORD
paint ^nn++++=paint.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
grumpily ^rb++++=grumpily
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
allow ^vbi++++=allow
any ^dti++++=any
patron ^nn++++=patron
completely ^rb+amp+++=completely
to ^to++++=to
stretch ^vbi++++=stretch
his ^pp$+pp3+++=his
legs ^nns++++=legs
which ^whp+rel+subj++=which
brings ^vbz++++=brings
us ^pp1o+pp1+++=us
neatly ^rb++++=neatly
to ^in++++=to
the ^ati++++=the
second ^od++++=second
object ^nn++++=object
in ^in++++=in
the ^ati++++=the
room ^nn++++=room:
: ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
girl ^nn++++=girl
clearly ^rb++++=clearly
an ^at++++=an
appendage ^nn+nom+++=appendage
to ^in++++=to
the ^ati++++=the
bath ^nn++++=bath-tub,
- ^zz++++=EXTRAWORD
tub ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
her ^pp3o+pp3+++=her
head ^jjb++++=head
and ^cc++++=and
throat ^nn++++=throat
beautiful ^jj+atrb+++=beautiful
girls ^nns++++=girls
have ^vb+hv+vrb++=have
throats ^nns++++=throats
instead ^rb+cnj+++=instead
of ^in++++=of
necks ^nns++++=necks
and ^cc++++=and
a ^at++++=a
suggestion ^nn+nom+++=suggestion
of ^in++++=of
shoulder ^nn+nom+++=shoulder
appearing ^vwbg+seem++xvbg+=appearing
above ^jjb++++=above
the ^ati++++=the
side ^nn++++=side.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^rb++++=first
ten ^cd++++=ten
minutes ^nns++++=minutes
of ^in++++=of
the ^ati++++=the
play ^nn++++=play
the ^ati++++=the
audience ^nn+nom+++=audience
is ^vbz+bez+aux++=is
engrossed ^vpsv++agls+xvbnx+=engrossed
in ^in++++=in
wondering ^xvbg+++xvbg+=wondering
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
really ^rb+emph+++=really
is ^vbz+bez+aux++=is
playing ^vbg+++xvbgx+=playing
the ^ati++++=the
game ^nn++++=game
fairly ^rb++++=fairly
and ^cc++++=and
has ^vbz+hvz+vrb++=hasn't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any
clothes ^nns++++=clothes
on ^in++++=on
or ^cc+cls+++=or
whether ^cs+who+++=whether
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
being ^vbg+beg+aux+xvbg+=being
cheated ^vpsv++agls+xvbn+=cheated
and ^cc++++=and
she ^pp3a+pp3+++=she
is ^vbz+bez+aux++=is
dressed ^vpsv++agls+xvbnx+=dressed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
name ^nn++++=name
is ^vbz+bez+vrb++=is
Julie ^np++++=JULIE
Marvis ^np+++??+=MARVIS.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
proud ^jj+atrb+++=proud
way ^nn++++=way
she ^pp3a+pp3+++=she
sits ^vbz++++=sits
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
bath ^nn++++=bath-tub
- ^zz++++=EXTRAWORD
tub ^nn++++=EXTRAWORD
we ^pp1a+pp1+++=we
deduce ^vb+vprv+++=deduce
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
very ^ql+amp+++=very
tall ^jj++++=tall
and ^cc++++=and
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
carries ^vbz++++=carries
herself ^ppl+pp3+++=herself
well ^rb++++=well.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
smiles ^vbz++++=smiles,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
upper ^jjb+atrb+++=upper
tip ^nn++++=tip
rolls ^nns++++=rolls
a ^rb++++=a
little ^rb"++++=little
and ^cc++++=and
reminds ^vbz++++=reminds
you ^pp2+pp2+++=you
of ^in++++=of
an ^at++++=an
Easter ^np++++=Easter
Bunny ^np++++=Bunny,
, ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+vrb++=is
within ^in++++=within
whispering ^xvbg+++xvbg+=whispering
distance ^nn+nom+++=distance
of ^in++++=of
twenty ^cd++++=twenty
years ^nns++++=years
old ^jj++++=old.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
thing ^nn++++=thing
more ^ql++++=more
above ^jjb++++=above
and ^cc++++=and
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
of ^in++++=of
the ^ati++++=the
bath ^nn++++=bath-tub
- ^zz++++=EXTRAWORD
tub ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
window ^nn++++=window.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
narrow ^jj+pred+++=narrow
and ^cc++++=and
has ^vbz+hvz+vrb++=has
a ^at++++=a
wide ^jj+atrb+++=wide
sill ^nn++++=sill;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
lets ^vbz++++=lets
in ^rb+phrv+++=in
much ^ap++++=much
sunshine ^nn++++=sunshine,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
effectually ^rb++++=effectually
prevents ^vbz++++=prevents
any ^dti++++=any
one ^cd1++++=one
who ^whp+rel+subj++=who
looks ^vbz++++=looks
in ^in++++=in
from ^in++++=from
seeing ^xvbg+++xvbg+=seeing
the ^ati++++=the
bath ^nn++++=bath-tub.
- ^zz++++=EXTRAWORD
tub ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
begin ^vb++++=begin
to ^to++++=to
suspect ^vbi+vprv+++=suspect
the ^ati++++=the
plot ^nn++++=plot?
? ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
open ^vb++++=open,
, ^zz++++=EXTRAWORD
conventionally ^rb++++=conventionally
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
song ^nn++++=song,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
startled ^jj+atrb++xvbn+=startled
gasp ^nn++++=gasp
of ^in++++=of
the ^ati++++=the
audience ^nn+nom+++=audience
quite ^rb++++=quite
drowns ^nns+++??+=drowns
out ^rp+pl+++=out
the ^ati++++=the
first ^rb++++=first
half ^abn++++=half,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=will
give ^vb++++=give
only ^rb+down+++=only
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
( ^zz++++=(In
in ^in++++=EXTRAWORD
an ^at++++=an
airy ^jj+atrb+++=airy
sophrano ^np++++=sophrano
enthusiastico ^nn+++??+=enthusiastico)
) ^zz++++=EXTRAWORD
( ^zz++++=(During
during ^in++++=EXTRAWORD
the ^ati++++=the
wild ^jj+atrb+++=wild
applause ^nn++++=applause
that ^tht+rel+subj++=that
follows ^vbz+vprv+++=follows
Julie ^np++++=JULIE
modestly ^jj++++=modestly
moves ^vbz++++=moves
her ^pp$+pp3+++=her
arms ^nns++++=arms
and ^cc++++=and
makes ^vbz++++=makes
waves ^nns++++=waves
on ^in++++=on
the ^ati++++=the
surface ^nn++++=surface
of ^in++++=of
the ^ati++++=the
water ^nn++++=water
at ^rb++++=at
least ^rb"++++=least
we ^pp1a+pp1+++=we
suppose ^vb+vprv+tht0++=suppose
she ^pp3a+pp3+++=she
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
door ^nn++++=door
on ^in++++=on
the ^ati++++=the
left ^nn+++xvbn+=left
opens ^vbz++++=opens
and ^cc++++=and
Lois ^np++++=LOIS
Marvis ^np+++??+=MARVIS
enters ^vbz++++=enters,
, ^zz++++=EXTRAWORD
dressed ^jj+atrb++xvbn+=dressed
but ^cc+phrs+++=but
carrying ^jj+atrb++xvbg+=carrying
garments ^nns+nom+++=garments
and ^cc++++=and
towels ^nns++++=towels.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS
is ^vbz+bez+vrb++=is
a ^at++++=a
year ^nn++++=year
older ^jjr++++=older
than ^in++++=than
Julie ^np++++=JULIE
and ^cc++++=and
is ^vbz+bez+vrb++=is
nearly ^rb+down+++=nearly
her ^pp$+pp3+++=her
double ^jj++++=double
in ^in++++=in
face ^nn++++=face
and ^cc++++=and
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
her ^pp$+pp3+++=her
clothes ^nns++++=clothes
and ^cc++++=and
expression ^nn++++=expression
are ^vb+ber+vrb++=are
the ^ati++++=the
marks ^nns++++=marks
of ^in++++=of
the ^ati++++=the
conservative ^nn++++=conservative.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
guessed ^vprf++tht0+xvbnx+=guessed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mistaken ^xvbn+++xvbn+=Mistaken
identity ^nn+nom+++=identity
is ^vbz+bez+vrb++=is
the ^ati++++=the
old ^jj+atrb+++=old
rusty ^jj+atrb+++=rusty
pivot ^nn++++=pivot
upon ^in++++=upon
which ^whp+rel+pied++=which
the ^ati++++=the
plot ^np++++=plot
turns ^vbz++++=turns.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
( ^zz++++=(Starting)
starting ^vbg+++xvbg+=EXTRAWORD
) ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
' ^zz++++='scuse
scuse ^nn+++??+=EXTRAWORD
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
giving ^vbg+++xvbgx+=giving
a ^rb++++=a
little ^rb"++++=little
concert ^nn++++=concert
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
( ^zz++++=(Interrupting)
interrupting ^vbg+++xvbg+=EXTRAWORD
) ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
lock ^nn++++=lock
the ^ati++++=the
door ^nn++++=door?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
Did ^vbd+dod+vrb++=Didn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?
? ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=didn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
walked ^vbd+++xvbn+=walked
through ^in++++=through
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
picked ^vbd+++xvbn+=picked
the ^ati++++=the
lock ^nn++++=lock,
, ^zz++++=EXTRAWORD
dearest ^jjt++++=dearest.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
so ^ql+emph+++=so
careless ^jj++++=careless.
. ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
happy ^jj+pred+++=happy
as ^in++++=as
a ^at++++=a
garbage-man ^jj+atrb+++=garbage-man's
's ^vbz+bez+vrb++0=EXTRAWORD
dog ^nn++++=dog
and ^cc++++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
giving ^vbg+++xvbgx+=giving
a ^rb++++=a
little ^rb"++++=little
concert ^nn++++=concert.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
( ^zz++++=(Severely)
severely ^rb++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Grow ^vb++++=Grow
up ^rp++++=up!
! ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
( ^zz++++=(Waving
waving ^vbg+++xvbg+=EXTRAWORD
a ^at++++=a
pink ^nn++++=pink
arm ^vb++++=arm
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room)
) ^zz++++=EXTRAWORD
The ^ati++++=The
walls ^nns++++=walls
reflect ^vb+vprv+++=reflect
the ^ati++++=the
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
something ^pn++++=something
very ^ql+amp+++=very
beautiful ^jj++++=beautiful
about ^in++++=about
singing ^nn++++=singing
in ^in++++=in
a ^at++++=a
bath ^nn++++=bath-tub.
- ^zz++++=EXTRAWORD
tub ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gives ^vbz++++=gives
an ^at++++=an
effect ^nn++++=effect
of ^in++++=of
surpassing ^jj+atrb+++=surpassing
loveliness ^nns+nom+++=loveliness.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
render ^vb++++=render
you ^pp2+pp2+++=you
a ^at++++=a
selection ^nn+nom+++=selection?
? ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you'd
'd ^md+prd+vrb++0=EXTRAWORD
hurry ^np++++=hurry
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
tub ^nn++++=tub.
. ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
( ^zz++++=(Shaking
shaking ^jj+++xvbg+=EXTRAWORD
her ^pp3o+pp3+++=her
head ^jjb++++=head
thoughtfully ^rb++++=thoughtfully)
) ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
hurried ^vpsv++agls+xvbnx+=hurried.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
kingdom ^nn+nom+++=kingdom
at ^rb++++=at
present ^vb++++=present,
, ^zz++++=EXTRAWORD
Godliness ^nns+nom++??+=Godliness.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
the ^ati++++=the
mellow ^jj+atrb+++=mellow
name ^nn++++=name?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
next ^in+cmpx+++=next
to ^in++++=to
Cleanliness ^nns+nom+++=Cleanliness.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
throw ^vb++++=throw
anything ^pn++++=anything
please ^uh++++=please!
! ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
How ^wrb+who+++=How
long ^rb++++=long
will ^md+prd+++=will
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
( ^zz++++=(After
after ^in++++=EXTRAWORD
some ^dti++++=some
consideration ^nn+nom+++=consideration)
) ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
less ^rbr++++=less
than ^in++++=than
fifteen ^cd++++=fifteen
nor ^cc++neg++=nor
more ^rbr++++=more
than ^in++++=than
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
favor ^nn++++=favor
to ^in++++=to
me ^pp1o+pp1+++=me
will ^md+prd+++=will
you ^pp2+pp2+++=you
make ^vb++++=make
it ^pp3+it+++=it
ten ^cd++++=ten?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
( ^zz++++=(Reminiscing)
reminiscing ^vbg+++xvbg+=EXTRAWORD
) ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
Godliness ^nns+nom++??+=Godliness,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember
a ^at++++=a
day ^nn++++=day
in ^in++++=in
the ^ati++++=the
chill ^nn++++=chill
of ^in++++=of
last ^jj+atrb+++=last
January ^nr+nom+++=January
when ^wrb+who+++=when
one ^cd1++++=one
Julie ^np++++=Julie,
, ^zz++++=EXTRAWORD
famous ^jj++++=famous
for ^in++++=for
her ^pp$+pp3+++=her
Easter ^np++++=Easter-rabbit
- ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
out ^rp+pl+++=out
and ^cc++++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
any ^dti++++=any
hot ^jj+atrb+++=hot
water ^nn++++=water
and ^cc++++=and
young ^jj+atrb+++=young
Julie ^np++++=Julie
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
filled ^vprf+++xvbnx+=filled
the ^ati++++=the
tub ^nn++++=tub
for ^in++++=for
her ^pp$+pp3+++=her
own ^ap++++=own
little ^jj+atrb+++=little
self ^nn++++=self
when ^wrb+who+++=when
the ^ati++++=the
wicked ^jj+atrb+++=wicked
sister ^nn++++=sister
came ^vbd+++xvbn+=came
and ^cc++++=and
did ^vbd+dod+aux++=did
bathe ^vb++++=bathe
herself ^ppl+pp3+++=herself
therein ^rb+cnj+++=therein,
, ^zz++++=EXTRAWORD
forcing ^vbg+++xvbg+=forcing
the ^ati++++=the
young ^jj+atrb+++=young
Julie ^np++++=Julie
to ^to++++=to
perform ^vbi++++=perform
her ^pp$+pp3+++=her
ablutions ^nns+nom+++=ablutions
with ^in++++=with
cold ^jj+atrb+++=cold
cream ^nn++++=cream
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
expensive ^jj+pred+++=expensive
and ^cc++++=and
a ^at++++=a
darn ^jj+atrb+++=darn
lot ^nn++++=lot
of ^in++++=of
troubles ^nns++++=troubles?
? ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
( ^zz++++=(Impatiently)
impatiently ^rb++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
hurry ^nn++++=hurry?
? ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
should ^md+nec+++=should
I ^pp1a+pp1+++=I?
? ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
date ^nn++++=date.
. ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
at ^in++++=at
the ^ati++++=the
house ^nn++++=house?
? ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
your ^pp$+pp2+++=your
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
( ^zz++++=(JULIE
julie ^np++++=EXTRAWORD
shrugs ^nns+++??+=shrugs
the ^ati++++=the
visible ^jj+atrb+++=visible
tips ^nns++++=tips
of ^in++++=of
her ^pp$+pp3+++=her
shoulders ^nns+nom+++=shoulders
and ^cc++++=and
stirs ^vbz++++=stirs
the ^ati++++=the
water ^nn++++=water
into ^in++++=into
ripples ^nns++++=ripples.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Julie ^np++++=JULIE:
: ^zz++++=EXTRAWORD
So ^ql++++=So
be ^vb+be+vrb++=be
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Lois ^np++++=LOIS:
: ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
for ^in++++=for
Heaven ^np++++=Heaven's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
date ^nn++++=date
