A ^at++++=A
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
a ^at++++=a
fortnight ^nn++++=fortnight
afforded ^vbd+++xvbn+=afforded
me ^pp1o+pp1+++=me
too ^ql++++=too
brief ^jj++++=brief
an ^at++++=an
opportunity ^nn+nom+++=opportunity
to ^to+ncmp+++=to
develop ^vbi++++=develop
the ^ati++++=the
richness ^nns+nom+++=richness
of ^in++++=of
both ^abx++++=both,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
resolved ^vbd+vsua++xvbnx+=resolved
to ^to+vcmp+++=to
devote ^vbi++++=devote
my ^pp$+pp1+++=my
spare ^jj+atrb+++=spare
time ^nn++++=time
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
instinctively ^rb++++=instinctively
recognising ^jj+++xvbg+=recognising
in ^in++++=in
him ^pp3o+pp3+++=him
an ^at++++=an
unfamiliar ^jj+atrb+++=unfamiliar
species ^nn++++=species.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
professional ^jj+atrb+++=professional
work ^nn++++=work
in ^in++++=in
the ^ati++++=the
vicinity ^nn+nom+++=vicinity
of ^in++++=of
Greenton ^np+++??+=Greenton
left ^vbd+++xvbn+=left
my ^pp$+pp1+++=my
evenings ^nns++++=evenings
and ^cc++++=and
occasionally ^rb++++=occasionally
an ^at++++=an
afternoon ^nn++++=afternoon
unoccupied ^jj++++=unoccupied;
; ^zz++++=EXTRAWORD
these ^dt+dem+++=these
intervals ^nns+nom+++=intervals
I ^pp1a+pp1+++=I
purposed ^vbd+++xvbnx+=purposed
to ^to++++=to
employ ^vbi++++=employ
in ^in++++=in
studying ^xvbg+++xvbg+=studying
and ^cc++++=and
classifying ^xvbg+++xvbg+=classifying
my ^pp$+pp1+++=my
fellow ^jjb++++=fellow-boarder.
- ^zz++++=EXTRAWORD
boarder ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
necessary ^jj+pred+++=necessary,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
preliminary ^jj+atrb+++=preliminary
step ^nn++++=step,
, ^zz++++=EXTRAWORD
to ^to++++=to
learn ^vbi+vprv+++=learn
something ^pn++++=something
of ^in++++=of
his ^pp$+pp3+++=his
previous ^jj+atrb+++=previous
history ^nn++++=history,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
this ^dt+dem+++=this
end ^nn++++=end
I ^pp1a+pp1+++=I
addressed ^vbd+++xvbnx+=addressed
myself ^ppl+pp1+++=myself
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Sewell ^np++++=Sewell
that ^tht+rel+++=that
same ^ap++++=same
night ^nn++++=night.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
seem ^vbi+seem+++=seem
inquisitive ^jj++++=inquisitive,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
the ^ati++++=the
landlord ^nn++++=landlord,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
fastening ^nn++++=fastening
up ^rp++++=up
the ^ati++++=the
bar ^nn++++=bar,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
salle ^&fw++++=salle
manger ^&fw++++=manger
and ^cc++++=and
general ^jj++++=general
sitting ^jj+++xvbg+=sitting-room.
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
seem ^vbi+seem+++=seem
inquisitive ^jj++++=inquisitive,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
your ^pp$+pp2+++=your
friend ^nn++++=friend
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey
dropped ^vbd+++xvbn+=dropped
a ^at++++=a
remark ^nn++++=remark
this ^dt+dem+++=this
morning ^nn++++=morning
at ^in++++=at
breakfast ^nn++++=breakfast
which ^whp+rel+obj++=which
which ^whp+who+++=which
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
altogether ^nn+nom+++=altogether
clear ^jj++++=clear
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="About
about ^in++++=EXTRAWORD
Mehetabel ^np+++??+=Mehetabel?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Sewell ^np++++=Sewell
uneasily ^rb++++=uneasily.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't!"
n't ^xnot++not++0=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
friendly ^jj+pred+++=friendly
enough ^dt++++=enough
in ^in++++=in
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
conversation ^nn+nom+++=conversation
to ^in++++=to
hint ^nn++++=hint
to ^in++++=to
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
married ^vbd+++xvbn+=married
the ^ati++++=the
young ^jj+atrb+++=young
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
regret ^vbi++++=regret
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
marry ^vb++++=marry
Mehetabel ^np+++??+=Mehetabel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
inquire ^vb++++=inquire
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
marry ^vb++++=marry
Mehetabel ^np+++??+=Mehetabel?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Might ^md+pos+++=Might
have ^vb+hv+aux++=have
married ^vprf+++xvbnx+=married
the ^ati++++=the
girl ^nn++++=girl
forty ^cd++++=forty
times ^nns++++=times.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Elkin ^np++++=Elkin's
's ^$++++=EXTRAWORD
daughter ^nn+nom+++=daughter
over ^in++++=over
at ^rb++++=at
K ^zz++++=K
, ^zz++++=,
she ^pp3a+pp3+++0=she'd
'd ^md+prd+aux++=EXTRAWORD
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
him ^pp3o+pp3+++=him
quick ^jj++++=quick
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven
years ^nns++++=years
off ^in+pl+++=off
and ^cc++++=and
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
company ^nn++++=company
with ^in++++=with
Mehetabel ^np+++??+=Mehetabel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
never ^rb++++=never
asked ^vbd+vsua+tht0+xvbn+=asked
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
shilly ^jj++++=shilly-shallied.
- ^zz++++=EXTRAWORD
shallied ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
gone ^vbd+++xvbn+=gone,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
Silas ^np+++??+=Silas
was ^vbd+bedz+aux++=was
struck ^vpsv++agls+xvbnx+=struck
all ^abn++++=all
of ^in++++=of
a ^at++++=a
heap ^nn++++=heap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Obviously ^rb+amp+++=Obviously
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Sewell ^np++++=Sewell
did ^vbd+dod+aux++=did
not ^xnot++not++=not
intend ^vb++++=intend
to ^to+vcmp+++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
anything ^pn++++=anything
201 ^cd++++=201
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
obviously ^rb+amp+++=obviously
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
more ^ql++++=more
to ^to++++=to
tell ^vbi++++=tell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
topic ^nn++++=topic
was ^vbd+bedz+vrb++=was
plainly ^rb++++=plainly
disagreeable ^jj+pred+++=disagreeable
to ^in++++=to
him ^pp3o+pp3+++=him
for ^in++++=for
some ^dti++++=some
reason ^nn++++=reason
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
unknown ^jj+atrb+++=unknown
reason ^nn++++=reason
of ^in+emph+++=of
course ^rb+emph"+++=course
piqued ^vwbn+++xvbn+=piqued
my ^pp$+pp1+++=my
curiosity ^nn+nom+++=curiosity.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
absent ^jj++++=absent
from ^in++++=from
dinner ^nn++++=dinner
and ^cc++++=and
supper ^nn++++=supper
that ^tht+rel+++=that
day ^nn++++=day,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
meet ^vb++++=meet
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey
again ^rb+tm+++=again
until ^in++++=until
the ^ati++++=the
following ^jj+atrb++xvbg+=following
morning ^nn++++=morning
at ^in++++=at
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
recovered ^vprf+++xvbnx+=recovered
his ^pp$+pp3+++=his
bird ^nn++++=bird-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
a ^at++++=a
mysterious ^jj+atrb+++=mysterious
assassination ^nn+nom+++=assassination
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
taken ^vprf+++xvbnx+=taken
place ^nn++++=place
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
thrilling ^jj+atrb+++=thrilling
details ^nns++++=details
of ^in++++=of
which ^whp+rel+pied++=which
were ^vbd+bed+vrb++=were
at ^in++++=at
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers'
' ^zz++++=EXTRAWORD
ends ^nns++++=ends.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
at ^rb++++=at
once ^rb"+tm+++=once
comical ^jj++++=comical
and ^cc+phrs+++=and
sad ^jj++++=sad
to ^to++++=to
see ^vbi+vprv+++=see
this ^dt+dem+++=this
harmless ^jj+atrb+++=harmless
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
na ^xnot++not++=na
ve ^nn+++??+=ve,
, ^zz++++=EXTRAWORD
benevolent ^jj+atrb+++=benevolent
countenance ^nn+nom+++=countenance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
thin ^jj+atrb+++=thin
hair ^nn++++=hair
flaming ^jj++++=flaming
up ^rp++++=up
in ^in++++=in
a ^at++++=a
semicircle ^nn+++??+=semicircle
like ^in++++=like
the ^ati++++=the
foot ^nn++++=foot-lights
- ^zz++++=EXTRAWORD
lights ^nns++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
theatre ^nn++++=theatre,
, ^zz++++=EXTRAWORD
revelling ^vbg+nom++xvbg+=revelling
in ^in++++=in
the ^ati++++=the
intricacies ^nns+nom+++=intricacies
of ^in++++=of
the ^ati++++=the
unmentionable ^jj+atrb+++=unmentionable
deed ^nn++++=deed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
come ^vb++++=come
up ^in+cmpx+++=up
to ^in"++++=to
my ^pp$+pp1+++=my
room ^nn++++=room
to ^to++++=to-night,"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
with ^in++++=with
horrid ^jj+atrb+++=horrid
glee ^nn++++=glee,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
theory ^nn++++=theory
of ^in++++=of
the ^ati++++=the
murder ^nn++++=murder.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
as ^ql++++=as
clear ^vb++++=clear
as ^ql++++=as
day ^np++++=day
to ^in++++=to
you ^pp2+pp2+++=you
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
detective ^nn++++=detective
himself ^ppl+pp3+++=himself
who ^whp+who+++=who
fired ^vbd+++xvbn+=fired
the ^ati++++=the
three ^cd++++=three
pistol ^nn++++=pistol-shots."
- ^zz++++=EXTRAWORD
shots ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^ql++++=so
much ^ap++++=much
the ^ati++++=the
desire ^nn++++=desire
to ^to+ncmp+++=to
have ^vbi+vbi+aux++=have
this ^dt+dem+++=this
point ^nn++++=point
elucidated ^vbd+++xvbn+=elucidated
as ^in++++=as
to ^in"++++=to
make ^vb++++=make
a ^at++++=a
closer ^rbr++++=closer
study ^nn++++=study
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey
that ^tht+rel+subj++=that
led ^vbd+++xvbn+=led
me ^pp1o+pp1+++=me
to ^to++++=to
accept ^vbi+vprv+++=accept
his ^pp$+pp3+++=his
invitation ^nn+nom+++=invitation.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey's
's ^$++++=EXTRAWORD
bedroom ^nn++++=bedroom
was ^vbd+bedz+vrb++=was
in ^in++++=in
an ^at++++=an
L ^zz++++=L
of ^in++++=of
the ^ati++++=the
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
in ^in++++=in
no ^at++++=no
way ^nn++++=way
noticeable ^jj++++=noticeable
except ^in++++=except
for ^in"++++=for
the ^ati++++=the
numerous ^jj+atrb+++=numerous
files ^nns++++=files
of ^in++++=of
newspapers ^nns+nom+++=newspapers
neatly ^rb++++=neatly
arranged ^vbd+vsua++xvbn+=arranged
against ^in++++=against
the ^ati++++=the
blank ^jj+atrb+++=blank
spaces ^nns++++=spaces
of ^in++++=of
the ^ati++++=the
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
huge ^jj+atrb+++=huge
pile ^nn++++=pile
of ^in++++=of
old ^jj+atrb+++=old
magazines ^nns++++=magazines
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
in ^in++++=in
one ^cd1++++=one
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
reaching ^vbg+++xvbg+=reaching
nearly ^rb+down+++=nearly
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threatening ^jj++++=threatening
each ^dt++++=each
instant ^nn+nom+++=instant
to ^to++++=to
topple ^vbi++++=topple
over ^in++++=over
like ^in++++=like
the ^ati++++=the
Leaning ^jj+++xvbg+=Leaning
Tower ^npl++++=Tower
at ^rb++++=at
Pisa ^np++++=Pisa.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
green ^nn++++=green
paper ^nn++++=paper
shades ^nns++++=shades
at ^rb++++=at
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
some ^dti++++=some
faded ^jj+atrb++xvbn+=faded
chintz ^nn++++=chintz
valances ^nns+nom++??+=valances
about ^in++++=about
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
easy ^jj++++=easy-chairs
- ^zz++++=EXTRAWORD
chairs ^nns++++=EXTRAWORD
covered ^vbd+++xvbn+=covered
with ^in++++=with
chintz ^nn++++=chintz.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
black ^jj+atrb+++=black
walnut ^nn++++=walnut
shelf ^nn++++=shelf
between ^in++++=between
the ^ati++++=the
windows ^nns++++=windows
lay ^vbd+++xvbn+=lay
a ^at++++=a
choice ^nn++++=choice
collection ^nn+nom+++=collection
of ^in++++=of
meerschaum ^nn+++??+=meerschaum
and ^cc++++=and
brierwood ^nn+++??+=brierwood
pipes ^nns++++=pipes.
. ^zz++++=EXTRAWORD
Filling ^vbg+nom++xvbg+=Filling
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
chocolate ^nn+nom+++=chocolate-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
bowls ^nns++++=bowls
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
another ^dt++++=another
for ^in++++=for
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey
began ^vbd+++xvbn+=began
prattling ^nn+nom+++=prattling;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
about ^in++++=about
the ^ati++++=the
murder ^nn++++=murder,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
flown ^vprf+++xvbn+=flown
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
202 ^cd++++=202
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
the ^ati++++=the
topic ^nn++++=topic
was ^vbd+bedz+aux++=was
even ^cs+sub+++=even
touched ^vprf+++xvbn+=touched
upon ^in+strn+++=upon,
, ^zz++++=EXTRAWORD
either ^dtx++++=either
then ^rn+tm+++=then
or ^cc+phrs+++=or
afterwards ^rb+tm+++=afterwards.
. ^zz++++=EXTRAWORD
" ^zz++++="Cosy
cosy ^jj+atrb+++=EXTRAWORD
nest ^nn++++=nest
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jaffrey ^np++++=Jaffrey,
, ^zz++++=EXTRAWORD
glancing ^vbg+++xvbg+=glancing
complacently ^jj++++=complacently
over ^in++++=over
the ^ati++++=the
apartment ^nn+nom+++=apartment.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
more ^rbr++++=more
cheerful ^jj+pred+++=cheerful,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
fall ^nn++++=fall
of ^in++++=of
the ^ati++++=the
year ^nn++++=year,
, ^zz++++=EXTRAWORD
than ^in++++=than
an ^at++++=an
open ^jj+atrb+++=open
wood ^nn++++=wood-fire?
- ^zz++++=EXTRAWORD
fire ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
those ^dt+dem+++=those
little ^ap++++=little
chirps ^nns+++??+=chirps
and ^cc++++=and
twitters ^nns+nom+++=twitters
coming ^vwbg+++xvbg+=coming
out ^rp+pl+++=out
of ^in++++=of
that ^dt+dem+++=that
piece ^nn++++=piece
of ^in++++=of
apple ^nn++++=apple-wood?
- ^zz++++=EXTRAWORD
wood ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Those ^dt+pdem+++=Those
are ^vb+ber+vrb++=are
the ^ati++++=the
ghosts ^nns++++=ghosts
of ^in++++=of
the ^ati++++=the
robins ^nns+++??+=robins
and ^cc++++=and
bluebirds ^nns+++??+=bluebirds
that ^tht+rel+obj++=that
sang ^nc+++xvbn+=sang
upon ^in++++=upon
the ^ati++++=the
bough ^nn++++=bough
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
in ^in++++=in
blossom ^vb++++=blossom
last ^rb++++=last
spring ^vb++++=spring.
. ^zz++++=EXTRAWORD
In ^in++++=In
summer ^nn++++=summer
whole ^nn++++=whole
flocks ^nns++++=flocks
of ^in++++=of
them ^pp3o+pp3+++=them
come ^vb++++=come
fluttering ^vbg+++xvbg+=fluttering
about ^in++++=about
the ^ati++++=the
fruit ^nn++++=fruit
trees ^nns++++=trees
under ^in++++=under
the ^ati++++=the
window ^nn++++=window;
; ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
singing ^vbg+++xvbg+=singing
birds ^nns++++=birds
all ^rb++++=all
the ^ati++++=the
year ^nn++++=year
round ^nn++++=round.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
take ^vb++++=take
it ^pp3+it+++=it
very ^ql+amp+++=very
easy ^jj++++=easy
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
tell ^vb++++=tell
