It ^pp3+it+++=It
Old ^jj+atrb+++=Old
Druce ^np+++??+=Druce
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
too ^ql++++=too
often ^rb++++=often
the ^ati++++=the
central ^jj+atrb+++=central
figure ^nn++++=figure
of ^in++++=of
a ^at++++=a
journalistic ^jj+atrb+++=journalistic
sensation ^nn+nom+++=sensation
to ^in++++=to
mind ^nn++++=mind
what ^wdt+who+++=what
the ^ati++++=the
sheet ^nn++++=sheet
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
promptly ^rb++++=promptly
telegraphed ^vbd+++xvbn+=telegraphed
all ^abn++++=all
over ^in++++=over
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
into ^in+ppvb+++=into
communication ^nn+nom+++=communication
with ^in++++=with
his ^pp$+pp3+++=his
son ^nn++++=son,
, ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
him ^pp3o+pp3+++=him
( ^zz++++=(electrically)
electrically ^rb++++=EXTRAWORD
) ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
favour ^nn++++=favour
to ^to++++=to
bring ^vbi++++=bring
his ^pp$+pp3+++=his
young ^jj+atrb+++=young
wife ^nn++++=wife
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
make ^vb++++=make
a ^at++++=a
fool ^nn++++=fool
of ^in++++=of
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
errant ^np++++=errant
pair ^nn++++=pair,
, ^zz++++=EXTRAWORD
much ^ap++++=much
relieved ^jj+++xvbn+=relieved,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
back ^jjb++++=back
to ^in++++=to
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Druce ^np+++??+=Druce
was ^vbd+bedz+vrb++=was
a ^at++++=a
taciturn ^jj+atrb++xvbn+=taciturn
man ^nn++++=man,
, ^zz++++=EXTRAWORD
even ^rb++++=even
with ^in++++=with
his ^pp$+pp3+++=his
only ^ap+down+++=only
son ^nn++++=son.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wondered ^vbd+vprv++xvbnx+=wondered
at ^rb++++=at
first ^rb"++++=first
that ^cs+sub+++=that
the ^ati++++=the
boy ^nn++++=boy
should ^md+nec+++=should
have ^vb+hv+vrb++=have
so ^ql+emph+++=so
misjudged ^jj+++xvbn+=misjudged
him ^pp3o+pp3+++=him
as ^in++++=as
to ^in"++++=to
suppose ^vb+vprv+tht0++=suppose
he ^pp3a+pp3+++=he
would ^md+prd+++=would
raise ^vb++++=raise
objections ^nns+nom+++=objections,
, ^zz++++=EXTRAWORD
no ^at++++=no
matter ^vb++++=matter
whom ^whp+wpor+++=whom
the ^ati++++=the
lad ^nn++++=lad
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
marry ^vbi++++=marry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
bewildered ^vpsv++agls+xvbnx+=bewildered
rather ^rb++++=rather
than ^in++++=than
enlightened ^jj++++=enlightened
when ^wrb+who+++=when
Ed ^np++++=Ed.
. ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared
opposition ^nn+nom+++=opposition
because ^cs+cos+++=because
the ^ati++++=the
girl ^nn++++=girl
was ^vbd+bedz+vrb++=was
poor ^jj+pred+++=poor.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
difference ^nn+nom+++=difference
on ^in++++=on
earth ^nn++++=earth
did ^vbd+dod+aux++=did
that ^dt+dem+++=that
make ^nn++++=make?
? ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
money ^nn++++=money
enough ^dt++++=enough
for ^in++++=for
all ^rb++++=all
of ^in++++=of
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
any ^dti++++=any
trouble ^nn++++=trouble
in ^in++++=in
adding ^nn++++=adding
to ^in++++=to
their ^pp$+pp3+++=their
store ^nn++++=store?
? ^zz++++=EXTRAWORD
Were ^vbd+bed+vrb++=Were
there ^rn+pl+++=there
not ^xnot++not++=not
railroads ^nns+++??+=railroads
to ^to++++=to
be ^vbi+vbi+aux++=be
wrecked ^vpsv++agls+xvbnx+=wrecked;
; ^zz++++=EXTRAWORD
stockholders ^nns+nom+++=stockholders
to ^to++++=to
be ^vbi+vbi+aux++=be
fleeced ^vpsv++agls+xvbnx+=fleeced;
; ^zz++++=EXTRAWORD
Wall ^nn++++=Wall
Street ^nn++++=Street
lambs ^nns++++=lambs
to ^to++++=to
be ^vbi+vbi+aux++=be
shorn ^vwbn+++xvbn+=shorn?
? ^zz++++=EXTRAWORD
Surely ^rb++++=Surely
a ^at++++=a
man ^nn++++=man
married ^vbd+++xvbn+=married
to ^to++++=to
please ^uh++++=please
himself ^ppl+pp3+++=himself
and ^cc++++=and
not ^xnot++not++=not
to ^to++++=to
make ^vbi++++=make
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Ed ^np++++=Ed.
. ^zz++++=EXTRAWORD
assured ^vpbn+vpub++xvbn+=assured
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
that ^tht+rel+obj++=that
cases ^nns++++=cases
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
known ^vpsv++agls+xvbnx+=known
where ^wrb+who+whcl++=where
a ^at++++=a
suspicion ^nn++++=suspicion
of ^in++++=of
mercenary ^jj+atrb+++=mercenary
motives ^nns++++=motives
had ^vbd+hvd+aux++=had
hovered ^vprf+++xvbnx+=hovered
round ^rb++++=round
a ^at++++=a
matrimonial ^jj+atrb+++=matrimonial
alliance ^nn+nom+++=alliance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Druce ^np+++??+=Druce
expressed ^vbd+vpub++xvbn+=expressed
the ^ati++++=the
utmost ^jjb+atrb+++=utmost
contempt ^nn++++=contempt
for ^in++++=for
such ^abl++++=such
a ^at++++=a
state ^nn++++=state
of ^in++++=of
things ^nns++++=things.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Ella ^np++++=Ella
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
rather ^rb++++=rather
afraid ^jj++++=afraid
of ^in++++=of
her ^pp$+pp3+++=her
silent ^jj+atrb+++=silent
father ^nn++++=father-in-law,
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
very ^ap+amp+++=very
name ^nn++++=name
made ^vbd+++xvbn+=made
hundreds ^cds++++=hundreds
tremble ^vb++++=tremble
and ^cc++++=and
thousands ^cds++++=thousands
curse ^nn++++=curse,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
soon ^rb+tm+++=soon
discovered ^vprf+++xvbn+=discovered
that ^tht+vcmp+++=that
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
actually ^rb+amp+++=actually
stood ^vbd+++xvbn+=stood
in ^in++++=in
awe ^nn++++=awe
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
apparent ^jj+atrb+++=apparent
brusqueness ^nns+nom+++=brusqueness
was ^vbd+bedz+vrb++=was
the ^ati++++=the
mere ^jjb+atrb+++=mere
awkwardness ^nns+nom+++=awkwardness
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
when ^wrb+who+whcl++=when
in ^in++++=in
her ^pp$+pp3+++=her
presence ^nn+nom+++=presence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
anxious ^jj+pred+++=anxious
to ^to+jcmp+++=to
please ^uh++++=please
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
worried ^jj+++xvbn+=worried
himself ^ppl+pp3+++=himself
wondering ^vbg+++xvbg+=wondering
whether ^cs+who+++=whether
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
anything ^pn++++=anything
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
he ^pp3a+pp3+++=he
fumblingly ^jj++++=fumblingly
dropped ^jj+++xvbn+=dropped
a ^at++++=a
cheque ^nn++++=cheque
for ^in++++=for
a ^at++++=a
million ^cd++++=million
dollars ^nns++++=dollars
in ^in++++=in
her ^pp$+pp3+++=her
lap ^nn++++=lap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
with ^in++++=with
some ^dti++++=some
nervous ^jj+atrb+++=nervous
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked
her ^pp$+pp3+++=her
to ^to++++=to
run ^vbi++++=run
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
good ^jj+atrb+++=good
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
buy ^vb++++=buy
herself ^ppl+pp3+++=herself
something ^pn++++=something;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
to ^to++++=to
call ^vbi++++=call
on ^in+ppvb+++=on
him ^pp3o+pp3+++=him
for ^in++++=for
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
sprang ^vbd+++xvbn+=sprang
from ^in++++=from
her ^pp$+pp3+++=her
chair ^nn++++=chair
and ^cc++++=and
threw ^vbd+++xvbn+=threw
her ^pp$+pp3+++=her
arms ^nns++++=arms
around ^in++++=around
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
much ^ap++++=much
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
embarrassment ^nn+nom+++=embarrassment,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
accustomed ^vbd+++xvbn+=accustomed
to ^in++++=to
such ^abl++++=such
a ^at++++=a
situation ^nn+nom+++=situation.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kissed ^vbd+++xvbnx+=kissed
him ^pp3o+pp3+++=him
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
allowing ^vbg+++xvbg+=allowing
the ^ati++++=the
cheque ^nn++++=cheque
to ^in++++=to
flutter ^nn++++=flutter
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
valuable ^jj+atrb+++=valuable
bit ^nn++++=bit
of ^in++++=of
paper ^nn++++=paper
floating ^vwbg+++xvbg+=floating
around ^in++++=around
loose ^nn++++=loose
in ^in++++=in
America ^np++++=America
that ^tht+rel+++=that
day ^nn++++=day.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
his ^pp$+pp3+++=his
office ^nn++++=office
he ^pp3a+pp3+++=he
surprised ^vbd+++xvbnx+=surprised
his ^pp$+pp3+++=his
son ^nn++++=son.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shook ^vbd+++xvbnx+=shook
his ^pp$+pp3+++=his
fist ^nn++++=fist
in ^in++++=in
the ^ati++++=the
young ^jj+atrb+++=young
fellow ^jjb+atrb+++=fellow's
's ^vbz+bez+vrb++0=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
sternly ^rb++++=sternly-"If
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
ever ^rb++++=ever
say ^vb+vpub+++=say
a ^at++++=a
cross ^jj+atrb+++=cross
word ^nn++++=word
to ^in++++=to
that ^dt+dem+++=that
little ^ap++++=little
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
what ^wdt+who+++=what
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
done ^vprf+++xvbnx+=done
yet--i ^nn+++??+=yet--I'll
'll ^md+prd+++0=EXTRAWORD
thrash ^vb+++??+=thrash
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
father ^nn++++=father.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
deserve ^vb++++=deserve
a ^at++++=a
thrashing ^jj+++xvbg+=thrashing
in ^cs+sub+++=in
that ^cs"++++=that
case ^nn++++=case."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
became ^vbd+++xvbn+=became
almost ^rb+hdg+++=almost
genial ^jj++++=genial
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
of ^in++++=of
his ^pp$+pp3+++=his
pretty ^jj+atrb+++=pretty
daughter ^nn+nom+++=daughter-in-law.
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
little ^jj+atrb+++=little
girl ^nn++++=girl,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
always ^rb++++=always
called ^vwbn+++xvbn+=called
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
Wall ^nn++++=Wall
Street ^nn++++=Street
men ^nns++++=men
said ^vbd+vpub+tht0+xvbn+=said
old ^jj+atrb+++=old
Druce ^np+++??+=Druce
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
into ^in+ppvb+++=into
his ^pp$+pp3+++=his
dotage ^nn++++=dotage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
a ^at++++=a
nip ^nn++++=nip
came ^vbd+++xvbn+=came
in ^in++++=in
the ^ati++++=the
market ^nn++++=market
and ^cc++++=and
they ^pp3a+pp3+++=they
found ^vbd+vprv+tht0+xvbnx+=found
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
as ^ql++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
right ^jj+atrb+++=right
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
fence ^nn++++=fence,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
compelled ^vpsv++agls+xvbnx+=compelled
reluctantly ^rb++++=reluctantly
to ^to++++=to
admit ^vbi+vpub+++=admit,
, ^zz++++=EXTRAWORD
with ^in++++=with
emptier ^jjr+atrb+++=emptier
pockets ^nns++++=pockets,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
dotage ^nn++++=dotage
