A ^at++++=A
im ^&fw++++=EXTRAWORD
to ^to++++=to
give ^vbi++++=give
' ^zz++++='is
is ^vbz+bez+vrb++=EXTRAWORD
nevy ^nn+++??+=nevy
some ^dti++++=some
good ^jj+atrb+++=good
advice ^nn++++=advice.
. ^zz++++=EXTRAWORD
Sam ^np++++=Sam
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
just ^rb+emph+++=just
got ^vbd+++xvbn+=got
back ^rb+phrv+++=back
from ^in++++=from
China ^np++++=China
and ^cc++++=and
was ^vbd+bedz+aux++=was
living ^vbg+++xvbgx+=living
with ^in+ppvb+++=with
Peter ^np++++=Peter
Russet ^jj++++=Russet
and ^cc++++=and
Ginger ^nn++++=Ginger
Dick ^np++++=Dick
as ^in++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
arter ^jjr++++=arter
reading ^jj+++xvbg+=reading
the ^ati++++=the
letter ^nn++++=letter
about ^in++++=about
seven ^cd++++=seven
times ^nns++++=times
and ^cc++++=and
asking ^jj+atrb++xvbg+=asking
Ginger ^nn++++=Ginger
how ^wrb+who+++=how
' ^zz++++='e
e ^zz++++=EXTRAWORD
spelt ^vbd+++xvbn+=spelt
" ^zz++++="minx,"
minx ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
' ^zz++++='e
e ^zz++++=EXTRAWORD
read ^vprf+++xvbn+=read
the ^ati++++=the
letter ^nn++++=letter
out ^rp+pl+++=out
loud ^jj++++=loud
to ^in++++=to
them ^pp3o+pp3+++=them
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
them ^pp3o+pp3+++0='em
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
thought ^vbd+++xvbnx+=thought
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Ginger ^nn++++=Ginger
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
' ^zz++++='ead,
ead ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
arter ^jjr++++=arter
thinking ^jj+++xvbg+=thinking
a ^at++++=a
bit ^nn++++=bit,
, ^zz++++=EXTRAWORD
Peter ^np++++=Peter
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
too ^rb++++=too.
. ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
caught ^vpsv++agls+xvbnx+=caught
' ^zz++++='im
im ^&fw++++=EXTRAWORD
rather ^rb++++=rather
young ^jj++++=young,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Ginger ^nn++++=Ginger.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
get ^vb++++=get
it ^pp3+it+++=it
bad ^jj++++=bad
at ^rb++++=at
that ^dt+dem+++=that
age ^nn++++=age
too ^rb+cnj+++=too,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Peter ^np++++=Peter.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
gal ^nn++++=gal
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
fond ^jj+pred+++=fond
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
regiment ^nn+nom+++=regiment
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
ha ^uh++++=ha'
' ^zz++++=EXTRAWORD
parted ^jj+++xvbn+=parted
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wot
wot ^wpr++++=EXTRAWORD
did ^vbd+dod+vrb++=did
part ^nn++++=part
you ^pp2+pp2+++=you
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
gal ^nn++++=gal,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Peter ^np++++=Peter;
; ^zz++++=EXTRAWORD
" ^zz++++="a
a ^at++++=EXTRAWORD
gal ^nn++++=gal
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
a ^at++++=a
fancy ^nn++++=fancy
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
wot ^wpr++++=wot
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
nearly ^rb+down+splt++=nearly
married ^vpsv++agls+xvbnx+=married
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Ginger ^nn++++=Ginger,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
far ^rb+pl+++=far-away
- ^zz++++=EXTRAWORD
away ^rp+pl+++=EXTRAWORD
look ^nn++++=look
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
gal ^nn++++=gal
I ^pp1a+pp1+++=I
ever ^rb++++=ever
saw ^vbd+vprv++xvbn+=saw
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
one ^cd1++++=one
' ^zz++++='undred
undred ^jj+atrb++xvbn+=EXTRAWORD
pounds ^nns++++=pounds
a ^at++++=a
year ^nn++++=year
of ^in++++=of
' ^zz++++='er
er ^&fw++++=EXTRAWORD
own ^ap++++=own
and ^cc++++=and
she ^pp3a+pp3+++=she
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^nn++++=bear
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
of ^in++++=of
her ^pp$+pp3+++=her
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
thump ^nn++++=thump
acrost ^nn+++??+=acrost
the ^ati++++=the
chest ^nn++++=chest
would ^md+prd+++=would
do ^vb+do+vrb++=do
that ^dt+dem+++=that
cough ^nn++++=cough
of ^in++++=of
yours ^pp$$++++=yours
any ^dti++++=any
good ^jj++++=good,
, ^zz++++=EXTRAWORD
Sam ^np++++=Sam--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
no ^at++++=no
notice ^nn++++=notice
of ^in++++=of
' ^zz++++='im,
im ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Ginger ^nn++++=Ginger,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Peter ^np++++=Peter.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
marry ^vb++++=marry
' ^zz++++='er?"
er ^&fw++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Cos
' ^zz++++=EXTRAWORD
cos ^cs+cos+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
she ^pp3a+pp3+++=she
might ^md+pos+++=might
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
arter ^jjr+pred+++=arter
' ^zz++++='er
er ^&fw++++=EXTRAWORD
money ^nn++++=money,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Ginger ^nn++++=Ginger,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
a ^rb++++=a
little ^rb"++++=little
bit ^nn++++=bit
closer ^rbr++++=closer
to ^in++++=to
Sam ^np++++=Sam.
. ^zz++++=EXTRAWORD
Peter ^np++++=Peter
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
another ^dt++++=another
turn ^nn++++=turn
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
him ^pp3o+pp3+++=him
and ^cc++++=and
Ginger ^nn++++=Ginger
kept ^vbd+++xvbn+=kept
on ^rb+phrv+++=on
talking ^nn++++=talking
about ^in++++=about
gals ^nn++++=gals
whose ^whp+rel+obj++=whose
' ^zz++++='arts
arts ^nns++++=EXTRAWORD
they ^pp3a+pp3+++=they
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
broke ^vbd+++xvbn+=broke
till ^cs+sub+++=till
Sam ^nn++++=Sam
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
' ^zz++++='imself.
imself ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
just ^rb+emph+splt++=just
step ^vb++++=step
round ^rb++++=round
and ^cc++++=and
see ^vb+vprv+tht0++=see
my ^pp$+pp1+++=my
nevy ^nn+++??+=nevy,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
you ^pp2+pp2+++=you
and ^cc++++=and
Peter ^np++++=Peter
are ^vb+ber+vrb++=are
amusing ^jj+pred+++=amusing
each ^dt++++=each
other ^ap++++=other,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ses ^nns+++??+=ses
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
ask ^vb++++=ask
' ^zz++++='im
im ^&fw++++=EXTRAWORD
to ^to++++=to
come ^vbi++++=come
round ^rb++++=round
tomorrow ^nr+tm+++=to-morrow
and ^cc++++=and
then ^rn+tm+++=then
you ^pp2+pp2+++=you
can ^md+pos+++=can
give ^vb++++=give
' ^zz++++='im
im ^&fw++++=EXTRAWORD
good ^jj+atrb+++=good
advice ^nn++++=advice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
nevy ^nn+++??+=nevy
came ^vbd+++xvbn+=came
round ^rb++++=round
next ^ap++++=next
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
Bright ^jj++++=Bright,
, ^zz++++=EXTRAWORD
cheerful ^jj+atrb+++=cheerful
young ^jj+atrb+++=young
chap ^nn++++=chap
' ^zz++++='e
e ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
agreed ^vbd+vpub++xvbnx+=agreed
with ^in++++=with
everything ^pn++++=everything
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Peter ^np++++=Peter
said ^vbd+vpub++xvbn+=said
as ^in++++=as
' ^zz++++='ow
ow ^nn+++??+=EXTRAWORD
all ^abn++++=all
gals ^nn++++=gals
was ^vbd+bedz+vrb++=was
deceivers ^nns+nom+++=deceivers,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
known ^vprf++tht0+xvbnx+=known
it ^pp3+it+++=it
for ^in++++=for
years ^nns++++=years,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
that ^dt+dem+++=that
way ^nn++++=way
and ^cc++++=and
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
' ^zz++++='elp
elp ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
Ginger ^nn++++=Ginger
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
no ^at++++=no
man ^nn++++=man
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
marry ^vb++++=marry
afore ^in++++=afore
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
fifty ^cd++++=fifty,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
corrected ^vbd+++xvbnx+=corrected
' ^zz++++='im
im ^&fw++++=EXTRAWORD
and ^cc++++=and
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
fifty ^cd++++=fifty-five.
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
' ^zz++++='ear
ear ^nn++++=EXTRAWORD
you ^pp2+pp2+++=you
talk ^nn++++=talk
like ^in++++=like
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Ginger ^nn++++=Ginger.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
am ^vb+bem+vrb++=am
I ^pp1a+pp1+++=I,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Peter ^np++++=Peter.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
got ^vpsv++agls+xvbnx+=got
his ^pp$+pp3+++=his
' ^zz++++='ead
ead ^jj+++??+=EXTRAWORD
screwed ^jj+++xvbn+=screwed
on ^in++++=on
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Sam ^nn++++=Sam,
, ^zz++++=EXTRAWORD
wot ^wpr++++=wot
thought ^vbd+++xvbn+=thought
his ^pp$+pp3+++=his
sister ^nn++++=sister
' ^zz++++='ad
ad ^&fw++++=EXTRAWORD
made ^vbd+++xvbn+=made
a ^at++++=a
mistake ^nn++++=mistake.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
surprised ^vpsv++agls+xvbnx+=surprised
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
look ^vb++++=look
round ^rb++++=round
at ^rb++++=at
the ^ati++++=the
wimmen ^jj+atrb++xvbn+=wimmen
men ^nns++++=men
' ^zz++++='ave
ave ^vb+++??+=EXTRAWORD
married ^vbd+++xvbn+=married,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
the ^ati++++=the
nevy ^nn+++??+=nevy;
; ^zz++++=EXTRAWORD
" ^zz++++="wot
wot ^wpr++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
' ^zz++++='ave
ave ^vb+++??+=EXTRAWORD
seen ^vbd+vprv++xvbn+=seen
in ^in++++=in
them ^pp3o+pp3+++=them
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think.
. ^zz++++=EXTRAWORD
Me ^pp1o+pp1+++=Me
and ^cc++++=and
my ^pp$+pp1+++=my
young ^jj+atrb+++=young
lady ^nn++++=lady
often ^rb++++=often
laugh ^nn++++=laugh
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
wot ^wpr++++=wot?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Sam ^nn++++=Sam,
, ^zz++++=EXTRAWORD
pretending ^vbg+++xvbg+=pretending
to ^to+vcmp+++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
surprised ^jj+++xvbn+=surprised.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
young ^jj+atrb+++=young
lady ^nn++++=lady,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
the ^ati++++=the
nevy ^nn+++??+=nevy.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
gives ^vbz++++=gives
a ^at++++=a
cough ^nn++++=cough.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
young ^jj+atrb+++=young
lady ^nn++++=lady,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ses ^nns+++??+=ses.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
' ^zz++++='ave,"
ave ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
his ^pp$+pp3+++=his
nevy ^nn+++??+=nevy,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi+vbi+aux++=be
married ^vbd+++xvbn+=married
at ^rb++++=at
Christmas ^np++++=Christmas."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But--but
but ^cc++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
you ^pp2+pp2+++=you
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
fifty ^cd++++=fifty-five,"
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
Ginger ^nn++++=Ginger.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
twenty ^cd++++=twenty-one,"
- ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ses ^nns+++??+=ses
the ^ati++++=the
nevy ^nn+++??+=nevy,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
case ^nn++++=case
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
another ^dt++++=another
young ^jj+atrb+++=young
lady ^npt++++=lady
like ^in++++=like
mine ^nn++++=mine
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She's
's ^vbz+bez+vrb++0=EXTRAWORD
different ^jj++++=different
to ^in++++=to
all ^abn++++=all
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
