A ^at++++=A
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
bitter ^jj+pred+++=bitter,
, ^zz++++=EXTRAWORD
bitter ^jj++++=bitter
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
yet ^rb+cnj+++=yet,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
voice ^nn++++=voice
within ^in++++=within
the ^ati++++=the
great ^jj+atrb+++=great
pea ^nn++++=pea-coat
- ^zz++++=EXTRAWORD
coat ^nn++++=EXTRAWORD
at ^in++++=at
my ^pp$+pp1+++=my
side ^nn++++=side,
, ^zz++++=EXTRAWORD
' ^zz++++='you'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
a ^ap++++=a
good ^ap"++++=good
many ^ap"++++=many
rivers ^nns++++=rivers,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+++=say?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Truly,'
truly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='when
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
come ^vb++++=come
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^ap++++=a
few ^ap"++++=few.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
Niagara ^np+++??+=Niagara,
, ^zz++++=EXTRAWORD
downward ^jjb++++=downward
to ^in++++=to
the ^ati++++=the
mountain ^nn++++=mountain
rivers ^nns++++=rivers
of ^in++++=of
Italy ^np++++=Italy,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
like ^in++++=like
the ^ati++++=the
national ^jj+atrb+++=national
spirit ^nn++++=spirit
very ^ql+amp+++=very
tame ^jj++++=tame,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
chafing ^vbg+++xvbg+=chafing
suddenly ^rb++++=suddenly
and ^cc++++=and
bursting ^jj+atrb++xvbg+=bursting
bounds ^nns++++=bounds,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
to ^to++++=to
dwindle ^vbi++++=dwindle
away ^rp+pl+++=away
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Moselle ^np+++??+=Moselle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Rhine ^np++++=Rhine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Rhone ^np+++??+=Rhone;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Seine ^nn++++=Seine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Saone ^np+++??+=Saone;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Lawrence ^np+nom+++=Lawrence,
, ^zz++++=EXTRAWORD
Mississippi ^np+++??+=Mississippi,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ohio ^np+++??+=Ohio;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Tiber ^np+++??+=Tiber,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Po ^np++++=Po,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Arno ^np+++??+=Arno;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
' ^zz++++='
Peacoat ^np+++??+=Peacoat
coughing ^nn++++=coughing
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
enough ^qlp++++=enough
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
carried ^vprf+++xvbnx+=carried
the ^ati++++=the
catalogue ^nn++++=catalogue
on ^in+cmpx+++=on
to ^in"++++=to
a ^at++++=a
teasing ^jj+atrb+++=teasing
length ^nn++++=length,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
cruel ^jj+atrb+++=cruel
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='this
this ^dt+pdem+++=EXTRAWORD
looks ^vbz++++=looks
so ^ql+emph+++=so
dismal ^jj++++=dismal?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='So
so ^ql+emph+++=EXTRAWORD
awful ^jj++++=awful,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned,
, ^zz++++=EXTRAWORD
' ^zz++++='at
at ^in++++=EXTRAWORD
night ^nn++++=night.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Seine ^np++++=Seine
at ^rb++++=at
Paris ^np++++=Paris
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
gloomy ^jj++++=gloomy
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
at ^rb++++=at
such ^abl++++=such
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+vrb++=is
probably ^rb++++=probably
the ^ati++++=the
scene ^nn++++=scene
of ^in++++=of
far ^rb+pl+++=far
more ^rbr++++=more
crime ^nn++++=crime
and ^cc++++=and
greater ^jjr+atrb+++=greater
wickedness ^nns+nom+++=wickedness;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
river ^nn++++=river
looks ^nns++++=looks
so ^ql+emph+++=so
broad ^jj++++=broad
and ^cc+phrs+++=and
vast ^jj++++=vast,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
murky ^jj++++=murky
and ^cc+phrs+++=and
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
seems ^vbz+seem+++=seems
such ^abl++++=such
an ^at++++=an
image ^nn++++=image
of ^in++++=of
death ^nn++++=death
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
city ^npl++++=city's
's ^$++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
' ^zz++++='
That ^tht+rel+obj++=That
Peacoat ^np+++??+=Peacoat
coughed ^vbd+++xvbn+=coughed
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
Could ^md+pos+++=COULD
Not ^xnot++not++=NOT
stand ^vb++++=stand
my ^pp$+pp1+++=my
holding ^vbg+vprv++xvbg+=holding
forth ^np++++=forth.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
in ^in++++=in
a ^at++++=a
four ^cd++++=four-oared
- ^zz++++=EXTRAWORD
oared ^jj+++xvbn+=EXTRAWORD
Thames ^np++++=Thames
Police ^nns++++=Police
Galley ^nn++++=Galley,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
on ^in++++=on
our ^pp$+pp1+++=our
oars ^nns+++??+=oars
in ^in++++=in
the ^ati++++=the
deep ^jj+atrb+++=deep
shadow ^nn++++=shadow
of ^in++++=of
Southwark ^np++++=Southwark
Bridge ^nn++++=Bridge
under ^in++++=under
the ^ati++++=the
corner ^nn++++=corner
arch ^jjb++++=arch
on ^in++++=on
the ^ati++++=the
Surrey ^np++++=Surrey
side ^nn++++=side
having ^xvbg+++xvbg+=having
come ^vprf+++xvbn+=come
down ^rb+phrv+++=down
with ^in+ppvb+++=with
the ^ati++++=the
tide ^nn++++=tide
from ^in++++=from
Vauxhall ^np++++=Vauxhall.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
fain ^nn+++??+=fain
to ^to++++=to
hold ^vbi+vprv+++=hold
on ^in++++=on
pretty ^rb++++=pretty
tight ^jj++++=tight,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
close ^jj++++=close
in ^in++++=in
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
river ^nn++++=river
was ^vbd+bedz+vrb++=was
swollen ^jj+pred+++=swollen
and ^cc++++=and
the ^ati++++=the
tide ^vb++++=tide
running ^jj+++xvbg+=running
down ^rp++++=down
very ^ql+amp+++=very
strong ^jj++++=strong.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
watching ^vbg+++xvbgx+=watching
certain ^jj+atrb+++=certain
water ^nn++++=water-rats
- ^zz++++=EXTRAWORD
rats ^nns++++=EXTRAWORD
of ^in++++=of
human ^jj+atrb+++=human
growth ^nn++++=growth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^vpsv++agls+xvbn+=lay
in ^in++++=in
the ^ati++++=the
deep ^jj+atrb+++=deep
shade ^nn++++=shade
as ^ql++++=as
quiet ^nn++++=quiet
as ^ql++++=as
mice ^nns++++=mice;
; ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
light ^jj++++=light
hidden ^jj+++xvbn+=hidden
and ^cc++++=and
our ^pp$+pp1+++=our
scraps ^nns++++=scraps
of ^in++++=of
conversation ^nn+nom+++=conversation
carried ^vbd+++xvbn+=carried
on ^in++++=on
in ^in++++=in
whispers ^nns+nom+++=whispers.
. ^zz++++=EXTRAWORD
Above ^rb++++=Above
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
the ^ati++++=the
massive ^jj+atrb+++=massive
iron ^nn++++=iron
girders ^nns+nom+++=girders
of ^in++++=of
the ^ati++++=the
arch ^jjb++++=arch
were ^vbd+bed+vrb++=were
faintly ^rb++++=faintly
visible ^jj+pred+++=visible,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
below ^rb++++=below
us ^pp1o+pp1+++=us
its ^pp$+it+++=its
ponderous ^jj+atrb+++=ponderous
shadow ^nn++++=shadow
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
sink ^vbi++++=sink
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lying ^vbg+++xvbgx+=lying
here ^rn+pl+++=here
some ^dti++++=some
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
With ^in++++=With
our ^pp$+pp1+++=our
backs ^nns++++=backs
to ^in++++=to
the ^ati++++=the
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
wind ^nn++++=wind
being ^vwbg+beg++xvbg+=being
in ^in++++=in
a ^at++++=a
determined ^jj+atrb++xvbn+=determined
temper ^nn++++=temper
blew ^vbd+++xvbn+=blew
straight ^rb++++=straight
through ^rp++++=through
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
not ^xnot++not++=not
take ^vb++++=take
the ^ati++++=the
trouble ^nn++++=trouble
to ^to++++=to
go ^vbi++++=go
round ^rb++++=round.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
boarded ^vprf+++xvbnx+=boarded
a ^at++++=a
fireship ^nn+nom+++=fireship
to ^to++++=to
get ^vbi++++=get
into ^in+ppvb+++=into
action ^nn++++=action,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mildly ^rb+down+++=mildly
suggested ^vbd+vpub++xvbn+=suggested
as ^ql++++=as
much ^ap++++=much
to ^in++++=to
my ^pp$+pp1+++=my
friend ^nn++++=friend
Pea ^np+++??+=Pea.
. ^zz++++=EXTRAWORD
' ^zz++++='No
no ^at++++=EXTRAWORD
doubt ^nn++++=doubt,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he
as ^in++++=as
patiently ^rb++++=patiently
as ^in++++=as
possible ^jj++++=possible;
; ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
shore ^nn++++=shore-going
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
tactics ^nns++++=tactics
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
with ^in++++=with
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
River ^nn++++=River-thieves
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
can ^md+pos+++=can
always ^rb++splt++=always
get ^vb++++=get
rid ^xvbn+++xvbn+=rid
of ^in++++=of
stolen ^jj+atrb++xvbn+=stolen
property ^nn++++=property
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment
by ^in++++=by
dropping ^xvbg+++xvbg+=dropping
it ^pp3+it+++=it
overboard ^rb+pl+++=overboard.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
want ^vb++++=want
to ^to+vcmp+++=to
take ^vbi++++=take
them ^pp3o+pp3+++=them
With ^in++++=WITH
the ^ati++++=the
property ^nn++++=property,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
lurk ^vb++++=lurk
about ^in++++=about
and ^cc++++=and
come ^vb++++=come
out ^rp+pl+++=out
upon ^in++++=upon
them ^pp3o+pp3+++0='em
sharp ^jj++++=sharp.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
see ^vb+vprv+++=see
us ^pp1o+pp1+++=us
or ^cc++++=or
hear ^vb+vprv+++=hear
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
over ^in++++=over
it ^pp3+it+++=it
goes ^vbz++++=goes.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Pea ^np++++=Pea's
's ^$++++=EXTRAWORD
wisdom ^nn++++=wisdom
being ^vwbg+beg++xvbg+=being
indisputable ^jj++++=indisputable,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
for ^in++++=for
it ^pp3+it+++=it
but ^cc++++=but
to ^to++++=to
sit ^vbi++++=sit
there ^ex+pex+++=there
and ^cc++++=and
be ^vb+be+aux++=be
blown ^vpsv++agls+xvbnx+=blown
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
for ^in++++=for
another ^dt++++=another
half ^abn++++=half-hour.
- ^zz++++=EXTRAWORD
hour ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water-rats
- ^zz++++=EXTRAWORD
rats ^nns++++=EXTRAWORD
thinking ^vwbg+++xvbg+=thinking
it ^pp3+it+++=it
wise ^jj++++=wise
to ^to+jcmp+++=to
abscond ^vb+++??+=abscond
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
that ^dt+dem+++=that
time ^nn++++=time
without ^in++++=without
commission ^nn++++=commission
of ^in++++=of
felony ^nn+++??+=felony,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
shot ^vbd+++xvbn+=shot
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
disappointed ^j+++xvbn+=disappointed,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
tide ^nn++++=tide.
. ^zz++++=EXTRAWORD
' ^zz++++='Grim
grim ^jj++++=EXTRAWORD
they ^pp3a+pp3+++=they
look ^vb++++=look,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
they ^pp3a+pp3+++=they?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pea ^np+++??+=Pea,
, ^zz++++=EXTRAWORD
seeing ^jj+++xvbg+=seeing
me ^pp1o+pp1+++=me
glance ^nn++++=glance
over ^in++++=over
my ^pp$+pp1+++=my
shoulder ^nn+nom+++=shoulder
at ^in++++=at
the ^ati++++=the
lights ^nns++++=lights
upon ^in++++=upon
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
downward ^jjb++++=downward
at ^in++++=at
their ^pp$+pp3+++=their
long ^rb++++=long
crooked ^jj+atrb+++=crooked
reflections ^nns+nom+++=reflections
in ^in++++=in
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
' ^zz++++='Very,'
very ^ap+amp+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
make ^vb++++=make
one ^cd1++++=one
think ^vb+vprv+++=think
with ^in++++=with
a ^at++++=a
shudder ^nn++++=shudder
of ^in++++=of
Suicides ^np+++??+=Suicides.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
night ^nn++++=night
for ^in++++=for
a ^at++++=a
dreadful ^jj+atrb+++=dreadful
leap ^nn++++=leap
from ^in++++=from
that ^dt+dem+++=that
parapet ^nn+++??+=parapet!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Aye,
aye ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Waterloo ^np++++=Waterloo's
's ^$++++=EXTRAWORD
the ^ati++++=the
favourite ^jjb+atrb+++=favourite
bridge ^nn++++=bridge
for ^in++++=for
making ^xvbg+++xvbg+=making
holes ^nns++++=holes
in ^in++++=in
the ^ati++++=the
water ^nn++++=water
from ^in+strn+++=from,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
Pea ^np+++??+=Pea.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
the ^ati++++=the
bye ^rb++++=bye
avast ^nn+++??+=avast
pulling ^vwbg+++xvbg+=pulling,
, ^zz++++=EXTRAWORD
lads ^nns++++=lads!
! ^zz++++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
like ^vb++++=like
to ^to+vcmp+++=to
speak ^vbi++++=speak
to ^in++++=to
Waterloo ^np++++=Waterloo
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
face ^nn++++=face
confessing ^vwbg+++xvbg+=confessing
a ^at++++=a
surprised ^jj+atrb++xvbn+=surprised
desire ^nn++++=desire
to ^to+ncmp+++=to
have ^vbi++vrb++=have
some ^dti++++=some
friendly ^jj+atrb+++=friendly
conversation ^nn+nom+++=conversation
with ^in++++=with
Waterloo ^np++++=Waterloo
Bridge ^nn++++=Bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
friend ^nn++++=friend
Pea ^np+++??+=Pea
being ^vwbg+beg++xvbg+=being
the ^ati++++=the
most ^ql+emph+++=most
obliging ^jj++++=obliging
of ^in++++=of
men ^nns++++=men,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
put ^vbd+++xvbn+=put
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
pulled ^j+++xvbn+=pulled
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
force ^nn++++=force
of ^in++++=of
the ^ati++++=the
stream ^nn++++=stream,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
place ^in"++++=place
of ^in"++++=of
going ^vbg+++xvbg+=going
at ^rb++++=at
great ^jj+atrb+++=great
speed ^nn++++=speed
with ^in++++=with
the ^ati++++=the
tide ^nn++++=tide,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
strive ^vbi++++=strive
against ^in++++=against
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
close ^jj++++=close
in ^in++++=in
shore ^nn++++=shore
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
colour ^nn++++=colour
but ^cc++++=but
black ^jj++++=black
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
departed ^vbd+++xvbn+=departed
from ^in++++=from
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black,
, ^zz++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black,
, ^zz++++=EXTRAWORD
the ^ati++++=the
barges ^nns++++=barges
and ^cc++++=and
hulks ^nns+++??+=hulks
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black,
, ^zz++++=EXTRAWORD
the ^ati++++=the
piles ^nns++++=piles
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black,
, ^zz++++=EXTRAWORD
the ^ati++++=the
buildings ^nns++++=buildings
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shadows ^nps++++=shadows
were ^vbd+bed+vrb++=were
only ^rb+down+++=only
a ^at++++=a
deeper ^jjr+atrb+++=deeper
shade ^nn++++=shade
of ^in++++=of
black ^nn++++=black
upon ^in++++=upon
a ^at++++=a
black ^jj+atrb+++=black
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc++++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
a ^at++++=a
coal ^nn++++=coal
fire ^nn++++=fire
in ^in++++=in
an ^at++++=an
iron ^nn++++=iron
cresset ^nn+++??+=cresset
blazed ^vbd+++xvbn+=blazed
upon ^in++++=upon
a ^at++++=a
wharf ^nn++++=wharf;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
it ^pp3+it+++=it
too ^ql++++=too
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
black ^jj++++=black
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
be ^vb+be+vrb++=be
black ^jj+pred+++=black
again ^rb+tm+++=again
soon ^rb+tm+++=soon.
