There ^ex+pex+++=There
another ^dt++++=another
of ^in++++=of
us ^pp1o+pp1+++=us
what ^wdt+who+++=what
Jack ^np++++=Jack
wanted ^vbd+++xvbn+=wanted.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
we ^pp1a+pp1+++=we
felt ^vbd+vprv++xvbn+=felt
blue ^jj++++=blue
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
could ^md+pos+++=could
see ^vb+vprv+++=see
farther ^rbr++++=farther
than ^in++++=than
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
dispelled ^xvbn+++xvbn+=dispelled
the ^ati++++=the
gloom ^nn++++=gloom
by ^in++++=by
announcing ^xvbg+++xvbg+=announcing
at ^rb++++=at
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
" ^zz++++="Jack
jack ^np++++=EXTRAWORD
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
take ^vb++++=take
a ^at++++=a
claim ^nn++++=claim
if ^cs+cnd+++=if
this ^dt+dem+++=this
outfit ^nn++++=outfit
has ^vbz+hvz+vrb++=has
a ^at++++=a
horse ^nn++++=horse
in ^in++++=in
it ^pp3+it+++=it
and ^cc++++=and
a ^at++++=a
man ^nn++++=man
to ^to++++=to
ride ^vbi++++=ride
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
a ^at++++=a
question ^nn+nom+++=question
of ^in++++=of
a ^at++++=a
year ^nn++++=year
or ^cc++++=or
two ^cd++++=two
at ^in++++=at
the ^ati++++=the
farthest ^nn++++=farthest
until ^cs+sub+++=until
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
us ^pp1o+pp1+++=us
will ^md+prd+++=will
be ^vb+be+aux++=be
guiding ^vbg+++xvbgx+=guiding
a ^at++++=a
white ^jj+atrb+++=white
mule ^nn++++=mule
between ^in++++=between
two ^cd++++=two
corn ^nn++++=corn
rows ^nns++++=rows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
glad ^jj++++=glad
of ^in++++=of
the ^ati++++=the
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Jack ^np++++=Jack
goes ^vbz++++=goes
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
have ^vb+hv+vrb++=have
just ^rb+emph+++=just
that ^cs+sub+++=that
many ^ap++++=many
years ^nns++++=years
the ^ati++++=the
start ^nn++++=start
of ^in++++=of
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
nerved ^vbd+++xvbn+=nerved
ourselves ^ppls+pp1+++=ourselves
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
appear ^vbi+seem+++=appear
jolly ^jj++++=jolly
after ^in++++=after
this ^dt+dem+++=this
talk ^nn++++=talk
of ^in++++=of
the ^ati++++=the
foreman ^nn++++=foreman.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
entered ^vbd+++xvbn+=entered
into ^in+ppvb+++=into
quite ^rb++++=quite
a ^at++++=a
discussion ^nn++++=discussion
as ^in++++=as
to ^in"++++=to
which ^whp+who+++=which
horse ^nn++++=horse
would ^md+prd+++=would
be ^vb+be+vrb++=be
the ^ati++++=the
best ^jjt++++=best
to ^to+jcmp+++=to
make ^vbi++++=make
the ^ati++++=the
ride ^nn++++=ride
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ranch ^nn++++=ranch
had ^vb+hv+vrb++=had
several ^ap++++=several
specially ^rb++++=specially
good ^jj+atrb+++=good
saddle ^nn++++=saddle
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
In ^in++++=In
chasing ^xvbg+++xvbg+=chasing
gray ^np++++=gray
wolves ^nps++++=wolves
in ^in++++=in
the ^ati++++=the
winter ^nn++++=winter
those ^dt+dem+++=those
qualities ^nns+nom+++=qualities
of ^in++++=of
endurance ^nn+nom+++=endurance
which ^whp+rel+obj++=which
long ^jj+atrb+++=long
races ^nns++++=races
developed ^vbd+++xvbn+=developed
in ^in++++=in
hunting ^xvbg+++xvbg+=hunting
these ^dt+dem+++=these
enemies ^nns++++=enemies
of ^in++++=of
cattle ^nns++++=cattle,
, ^zz++++=EXTRAWORD
pointed ^j+++xvbn+=pointed
out ^rp+pl+++=out
a ^at++++=a
certain ^jj+atrb+++=certain
coyote ^nn+++??+=coyote-colored
- ^zz++++=EXTRAWORD
colored ^jj+atrb++xvbn+=EXTRAWORD
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
color ^nn++++=color
marks ^nns++++=marks
and ^cc++++=and
" ^zz++++="Dead
dead ^jj+atrb+++=EXTRAWORD
Tree ^nn++++=Tree"
" ^zz++++=EXTRAWORD
brand ^nn++++=brand
indicated ^vbd+vprv++xvbn+=indicated
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
of ^in++++=of
Spanish ^jj+atrb+++=Spanish
extraction ^nn+nom+++=extraction.
. ^zz++++=EXTRAWORD
Intelligently ^rb++++=Intelligently
ridden ^vbd+++xvbn+=ridden
with ^in++++=with
a ^at++++=a
light ^nn++++=light
rider ^nn++++=rider
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
First ^rb++++=First
Choice ^nn++++=Choice
on ^in++++=on
which ^whp+rel+pied++=which
to ^to++++=to
make ^vbi++++=make
this ^dt+dem+++=this
run ^nn+++xvbn+=run.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+aux++=was
finally ^rb++splt++=finally
agreed ^vpsv++agls+xvbnx+=agreed
to ^in++++=to
by ^in++++=by
all ^abn++++=all.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
trouble ^nn++++=trouble
selecting ^vwbg+++xvbg+=selecting
the ^ati++++=the
rider ^nn++++=rider
for ^in++++=for
this ^dt+dem+++=this
horse ^nn++++=horse
with ^in++++=with
the ^ati++++=the
zebra ^nn+++??+=zebra
marks ^nns++++=marks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lightest ^jjt+atrb+++=lightest
weight ^nn++++=weight
was ^vbd+bedz+vrb++=was
Billy ^np++++=Billy
Edwards ^np++++=Edwards.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
qualification ^nn+nom+++=qualification
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
the ^ati++++=the
preference ^nn+nom+++=preference
over ^rp++++=over
us ^pp1o+pp1+++=us
all ^rb++++=all.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
described ^vbd+++xvbn+=described
the ^ati++++=the
spot ^nn++++=spot
he ^pp3a+pp3+++=he
desired ^vbd+vsua++xvbnx+=desired
to ^to+vcmp+++=to
claim ^vbi++++=claim
by ^in++++=by
an ^at++++=an
old ^jj+atrb+++=old
branding ^nn++++=branding-pen
- ^zz++++=EXTRAWORD
pen ^nn++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
there ^rn+pl+++=there
when ^wrb+who+++=when
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
range ^nn++++=range.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
had ^vbd+hvd+aux++=had
ironed ^vprf+++xvbnx+=ironed
up ^rp++++=up
many ^ap++++=many
a ^at++++=a
calf ^nn++++=calf
in ^in++++=in
those ^dt+dem+++=those
same ^ap++++=same
pens ^nns++++=pens
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
this ^dt+dem+++=this
outfit ^nn++++=outfit
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
put ^vb+++xvbn+=put
you ^pp2+pp2+++=you
on ^in++++=on
the ^ati++++=the
best ^jjt+atrb+++=best
quarter ^nn++++=quarter
section ^nn+nom+++=section
around ^rp++++=around
that ^dt+dem+++=that
old ^jj+atrb+++=old
corral ^nn++++=corral,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
throwed ^vprf+++xvbnx+=throwed
off ^in+pl+++=off
on ^in++++=on
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
two ^cd++++=two
weeks ^nns++++=weeks
before ^in++++=before
the ^ati++++=the
opening ^jj+atrb++xvbg+=opening
day ^nn++++=day.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coyote ^nn+++??+=coyote
horse ^nn++++=horse
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
special ^jj+atrb+++=special
care ^nn++++=care
from ^in++++=from
