When ^wrb+who+++=When
" ^zz++++="portly,"--he
portly," ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
who ^whp+who+whq++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
pale ^nn++++=pale
little ^ap++++=little
counter ^nn++++=counter-jumper;
- ^zz++++=EXTRAWORD
jumper ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
means ^in"++++=means
of ^in"++++=of
shooting ^nvbg+++xvbg+=shooting-coats,
- ^zz++++=EXTRAWORD
coats ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tight ^jj+atrb+++=tight
gaiters ^nns+nom+++=gaiters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
right ^jj+atrb+++=right
shape ^nn++++=shape
of ^in++++=of
hat ^nn++++=hat
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
himself ^ppl+pp3+++=himself
into ^in++++=into
a ^at++++=a
passable ^jj+atrb+++=passable
imitation ^nn+nom+++=imitation
of ^in++++=of
the ^ati++++=the
fine ^jj+atrb+++=fine
old ^jj+atrb+++=old
English ^jj+atrb+++=English
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tone ^nn++++=tone
altered ^vwbn+++xvbn+=altered,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
instead ^rb+cnj+++=instead
of ^in++++=of
being ^xvbg+++xvbg+=being
uniformly ^rb++++=uniformly
diplomatic ^jj++++=diplomatic,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
varied ^vbd+++xvbn+=varied
abruptly ^rb++++=abruptly
between ^in++++=between
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
Cheeryble ^np+++??+=Cheeryble
philanthropy ^nn++++=philanthropy
and ^cc++++=and
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
Wellingtonian ^np+++??+=Wellingtonian
ferocity ^nn+nom+++=ferocity.
. ^zz++++=EXTRAWORD
During ^in++++=During
an ^at++++=an
attack ^nn++++=attack
of ^in++++=of
gout ^nn+++??+=gout
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
terrible ^jj+pred+++=terrible
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
oaths ^nns++++=oaths
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
" ^zz++++="rapped
rapped ^vbd+++xvbn+=EXTRAWORD
out ^rp+pl+++=out"
" ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
could ^md+pos+++=could
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen
and ^cc++++=and
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
minded ^vbd+++xvbn+=minded,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
for ^in++++=for
everyone ^pn++++=everyone
shared ^vbd+++xvbn+=shared
in ^in++++=in
the ^ati++++=the
glory ^nn++++=glory
of ^in++++=of
his ^pp$+pp3+++=his
gout ^nn+++??+=gout,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cheerfully ^rb++++=cheerfully
understood ^vprf+++xvbn+=understood
that ^tht+vcmp+++=that
a ^at++++=a
furious ^jj+atrb+++=furious
temper ^nn++++=temper
was ^vbd+bedz+vrb++=was
inseparable ^jj+pred+++=inseparable
from ^in++++=from
gout ^nn+++??+=gout.
. ^zz++++=EXTRAWORD
Alderman ^nn+nom+++=Alderman
Keats ^np+++??+=Keats
succeeded ^vbd+++xvbn+=succeeded
once ^rb+tm+++=once
in ^in++++=in
being ^xvbg+++xvbg+=being
genuinely ^rb++++=genuinely
laid ^vpsv++agls+xvbn+=laid
up ^rb+phrv+++=up
with ^in+ppvb+++=with
gout ^nn+++??+=gout.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
then ^rn+tm+++=then
invited ^vbd+++xvbn+=invited
acquaintances ^nns+nom+++=acquaintances
to ^to++++=to
come ^vbi++++=come
and ^cc++++=and
solace ^nn++++=solace
him ^pp3o+pp3+++=him
in ^in++++=in
misfortune ^nn++++=misfortune,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
acquaintances ^nns+nom+++=acquaintances
discovered ^vbd+vprv++xvbn+=discovered
him ^pp3o+pp3+++=him
with ^in++++=with
one ^cd1++++=one
swathed ^xvbn+++xvbn+=swathed
leg ^nn++++=leg
horizontal ^jj++++=horizontal
on ^in++++=on
a ^at++++=a
chair ^nn++++=chair
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
his ^pp$+pp3+++=his
arm ^nn++++=arm-chair,
- ^zz++++=EXTRAWORD
chair ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twinging ^nvbg+++xvbg+=twinging
and ^cc++++=and
swearing ^nvbg+++xvbg+=swearing
like ^in++++=like
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
very ^ap+amp+++=very
manner ^nn++++=manner
of ^in++++=of
an ^at++++=an
eighteenth ^od++++=eighteenth-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
squire ^nn++++=squire.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
even ^rb++++=even
in ^cs+sub+++=in
that ^cs"++++=that
plight ^nn++++=plight
he ^pp3a+pp3+++=he
would ^md+prd+++=would
insist ^vb+vpub+++=insist
on ^in++++=on
a ^at++++=a
glass ^nn++++=glass
of ^in++++=of
port ^nn++++=port,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
cheat ^vbi++++=cheat
the ^ati++++=the
doctor ^nn++++=doctor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
two ^cd++++=two
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
aged ^jj++++=aged
sixteen ^cd++++=sixteen
and ^cc++++=and
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
allow ^vb++++=allow
both ^abx++++=both
of ^in++++=of
them ^pp3o+pp3+++=them
to ^to++++=to
drink ^vbi++++=drink
wine ^nn++++=wine
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
they ^pp3a+pp3+++=they
must ^md+nec+++=must
learn ^vb+vprv+++=learn
to ^to+vcmp+++=to
" ^zz++++="carry
carry ^vb++++=EXTRAWORD
their ^pp$+pp3+++=their
liquor ^nn++++=liquor
like ^in++++=like
gentlemen ^nns++++=gentlemen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
lad ^nn++++=lad
of ^in++++=of
twelve ^cd++++=twelve
calmly ^rb++++=calmly
ordered ^vbd+vsua++xvbn+=ordered
the ^ati++++=the
new ^jj+atrb+++=new
parlour ^nn++++=parlour-maid
- ^zz++++=EXTRAWORD
maid ^np++++=EXTRAWORD
to ^to++++=to
bring ^vbi++++=bring
him ^pp3o+pp3+++=him
the ^ati++++=the
maraschino ^np++++=maraschino,
, ^zz++++=EXTRAWORD
Alderman ^nn+nom+++=Alderman
Keats ^np+++??+=Keats
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
joke ^nn++++=joke.
. ^zz++++=EXTRAWORD
Quickly ^rb++++=Quickly
he ^pp3a+pp3+++=he
developed ^vbd+++xvbnx+=developed
into ^in++++=into
the ^ati++++=the
acknowledged ^jj+atrb++xvbn+=acknowledged
champion ^nn++++=champion
of ^in++++=of
all ^rb++++=all
ancient ^jj+atrb+++=ancient
English ^nn++++=English
characteristics ^nns++++=characteristics,
, ^zz++++=EXTRAWORD
customs ^nns++++=customs,
, ^zz++++=EXTRAWORD
prejudices ^nns++++=prejudices
and ^cc++++=and
ideals ^nns++++=ideals.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
habit ^nn++++=habit
of ^in++++=of
mind ^vb++++=mind
that ^tht+vcmp+++=that
led ^jj+++xvbn+=led
to ^in++++=to
the ^ati++++=the
revolver ^nn+nom+++=revolver.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
revolver ^nn+nom+++=revolver
prominent ^jj++++=prominent
in ^in++++=in
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
Stetton ^np+++??+=Stetton's,
's, ^nn+++??+=EXTRAWORD
the ^ati++++=the
pawnbroker ^nn++++=pawnbroker
in ^in++++=in
Crown ^nn++++=Crown
Square ^nn++++=Square,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
notion ^nn++++=notion
suddenly ^rb++++=suddenly
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
a ^at++++=a
fine ^jj+atrb+++=fine
old ^jj+atrb+++=old
English ^jj+atrb+++=English
gentleman ^nn+nom+++=gentleman
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
considered ^vpsv++agls+xvbnx+=considered
complete ^jj++++=complete
without ^in++++=without
a ^at++++=a
revolver ^nn+nom+++=revolver.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bought ^vbd+++xvbnx+=bought
the ^ati++++=the
weapon ^nn++++=weapon,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Stetton ^np+++??+=Stetton
guaranteed ^jj+++xvbn+=guaranteed
to ^to+jcmp+++=to
be ^vbi++vrb++=be
first ^od++++=first-rate
- ^zz++++=EXTRAWORD
rate ^nn++++=EXTRAWORD
and ^cc++++=and
fatal ^jj++++=fatal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
pretty ^rb++++=pretty
good ^jj++++=good.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
the ^ati++++=the
alderman ^nn+nom+++=alderman
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
complex ^jj++++=complex
and ^cc+phrs+++=and
heavy ^jj++++=heavy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
a ^at++++=a
revolver ^nn+nom+++=revolver
to ^to++++=to
be ^vbi++vrb++=be
smaller ^jjr+pred+++=smaller
and ^cc+phrs+++=and
lighter ^jjr++++=lighter;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
handled ^vprf+++xvbnx+=handled
an ^at++++=an
instrument ^nn+nom+++=instrument
more ^rbr++++=more
dangerous ^jj++++=dangerous
than ^in++++=than
a ^at++++=a
razor ^nn++++=razor.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hesitated ^vbd+++xvbnx+=hesitated
about ^in++++=about
going ^nn++++=going
to ^in++++=to
his ^pp$+pp3+++=his
cousin ^nn++++=cousin's,
's, ^nn+++??+=EXTRAWORD
Joe ^np++++=Joe
Keats ^np+++??+=Keats,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ironmonger ^jjr++++=ironmonger;
; ^zz++++=EXTRAWORD
Joe ^np++++=Joe
Keats ^np+++??+=Keats
always ^rb++++=always
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
him ^pp3o+pp3+++=him
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
a ^at++++=a
farce ^nn++++=farce;
; ^zz++++=EXTRAWORD
Joe ^np++++=Joe
would ^md+prd+++=would
not ^xnot++not++=not
be ^vb+be+vrb++=be
ceremonious ^jj+pred+++=ceremonious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
corrected ^vpsv++agls+xvbnx+=corrected
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
relative ^jj++++=relative
and ^cc++++=and
of ^in++++=of
equal ^jj+atrb+++=equal
age ^nn++++=age
with ^in++++=with
the ^ati++++=the
alderman ^nn+nom+++=alderman.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
go ^vbi++++=go
to ^in++++=to
Joe ^np++++=Joe
Keats ^np+++??+=Keats,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Joe ^np++++=Joe
made ^vbd+++xvbn+=made
a ^at++++=a
speciality ^nn+nom+++=speciality
of ^in++++=of
cartridges ^nns+++??+=cartridges.
. ^zz++++=EXTRAWORD
In ^in++++=In
Hanbridge ^np+++??+=Hanbridge,
, ^zz++++=EXTRAWORD
people ^nns++++=people
who ^whp+rel+subj++=who
wanted ^vbd+++xvbn+=wanted
cartridges ^nns+++??+=cartridges
went ^vbd+++xvbn+=went
as ^in++++=as
a ^at++++=a
matter ^nn++++=matter
of ^in+emph+++=of
course ^nn+emph"+++=course
to ^in++++=to
Joe ^np++++=Joe's.
's. ^nn+++??+=EXTRAWORD
So ^ql++++=So
Alderman ^npt+nom+++=Alderman
Keats ^np+++??+=Keats
strolled ^vbd+++xvbn+=strolled
with ^in++++=with
grand ^jj+atrb+++=grand
casualness ^nns+nom+++=casualness
into ^in++++=into
Joe ^np++++=Joe's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
some ^dti++++=some
cartridges ^nns+++??+=cartridges."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
thin ^jj+atrb+++=thin
Joe ^np++++=Joe
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
barker ^np++++=barker,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
alderman ^nn+nom+++=alderman
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
pleased ^j+++xvbn+=pleased
with ^in++++=with
this ^dt+dem+++=this
word ^nn++++=word,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
producing ^vbg+++xvbg+=producing
the ^ati++++=the
revolver ^nn+nom+++=revolver.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
about ^in+ppvb+++=about
with ^in++++=with
that ^dt+dem+++=that
thing ^nn++++=thing
in ^in++++=in
your ^pp$+pp2+++=your
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
No ^at++++=No
reason ^nn++++=reason
why ^wrb+who+++=why
not ^xnot++not++=not!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
preceded ^vpsv++by+xvbn+=preceded
by ^in++++=by
a ^at++++=a
chap ^nn++++=chap
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
flag ^nn++++=flag,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
same ^ap++++=same
as ^in++++=as
a ^at++++=a
steam ^nn++++=steam-roller."
- ^zz++++=EXTRAWORD
roller ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
alderman ^nn+nom+++=alderman,
, ^zz++++=EXTRAWORD
ignoring ^nvbg+++xvbg+=ignoring
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
remarked ^j+++xvbn+=remarked
with ^in++++=with
curt ^jj+atrb+++=curt
haughtiness ^nns+nom+++=haughtiness:
: ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
man ^nn++++=man
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi++vrb++=have
a ^at++++=a
revolver ^nn+nom+++=revolver."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
his ^pp$+pp3+++=his
tailor ^nn++++=tailor
and ^cc++++=and
had ^vb+hv+vrb++=had
a ^at++++=a
right ^jj++++=right-hand
- ^zz++++=EXTRAWORD
hand ^nn++++=EXTRAWORD
hip ^nn++++=hip-pocket
- ^zz++++=EXTRAWORD
pocket ^nn++++=EXTRAWORD
put ^vbd+++xvbn+=put
into ^in++++=into
all ^abn++++=all
his ^pp$+pp3+++=his
breeches ^nns++++=breeches.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
afterwards ^rb+cnj+++=afterwards,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
down ^rp++++=down
Slippery ^np+nom++??+=Slippery
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
Big ^jj+atrb+++=Big
Pits ^nns++++=Pits,
, ^zz++++=EXTRAWORD
notoriously ^rb++++=notoriously
a ^at++++=a
haunt ^nn++++=haunt
of ^in++++=of
mischief ^nn++++=mischief,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
an ^at++++=an
encounter ^nn+nom+++=encounter
with ^in++++=with
a ^at++++=a
collier ^nn++++=collier
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
drunk ^vpsv++agls+xvbnx+=drunk
enough ^qlp++++=enough
to ^to++++=to
be ^vbi++vrb++=be
insulting ^jj+pred+++=insulting
and ^cc+phrs+++=and
