It ^pp3+it+++=It
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
in ^in++++=in
both ^abx++++=both
our ^pp$+pp1+++=our
minds ^nns++++=minds,
, ^zz++++=EXTRAWORD
a ^at++++=a
certain ^nn++++=certain
shrinking ^vwbg+++xvbg+=shrinking
from ^in++++=from
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
handing ^nn++++=handing
over ^in++++=over
the ^ati++++=the
place ^nn++++=place
to ^in++++=to
any ^dti++++=any
of ^in++++=of
them ^pp3o+pp3+++=them
for ^in++++=for
such ^abl++++=such
a ^at++++=a
length ^nn++++=length
of ^in++++=of
time ^nn++++=time.
. ^zz++++=EXTRAWORD
For ^in++++=For
my ^pp$+pp1+++=my
part ^nn++++=part,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
rather ^rb++splt++=rather
leave ^vb++++=leave
Pomona ^np+++??+=Pomona
in ^in++++=in
charge ^nn++++=charge
than ^in++++=than
any ^dti++++=any
one ^cd1++++=one
else ^rb+cnj+++=else;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
Pomona ^np+++??+=Pomona
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young
and ^cc++++=and
a ^at++++=a
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
Euphemia ^np+++??+=Euphemia
agreed ^vbd+vpub++xvbn+=agreed
with ^in++++=with
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
would ^md+prd+++=would
rather ^rb++++=rather
trust ^nn++++=trust
her ^pp3o+pp3+++=her
than ^in++++=than
any ^dti++++=any
one ^cd1++++=one
else ^rb+cnj+++=else,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
also ^rb++++=also
agreed ^vbd+vpub++xvbn+=agreed
in ^in++++=in
regard ^in"++++=regard
to ^in++++=to
the ^ati++++=the
disqualifications ^nns+nom+++=disqualifications.
. ^zz++++=EXTRAWORD
So ^ql++++=So
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
office ^nn++++=office
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
fully ^rb+amp+splt++=fully
determined ^jj+++xvbnx+=determined
to ^to+jcmp+++=to
go ^vbi++++=go
on ^in++++=on
the ^ati++++=the
trip ^nn++++=trip,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
could ^md+pos+++=could
find ^vb+vprv+++=find
some ^dti++++=some
one ^cd1++++=one
to ^to++++=to
take ^vbi++++=take
charge ^nn++++=charge
of ^in++++=of
our ^pp$+pp1+++=our
place ^nn++++=place
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
from ^in++++=from
the ^ati++++=the
office ^nn++++=office
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
agreed ^vprf+++xvbnx+=agreed
to ^to++++=to
go ^vbi++++=go
to ^in++++=to
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Louis ^np++++=Louis.
. ^zz++++=EXTRAWORD
By ^in++++=By
this ^dt+dem+++=this
time ^nn++++=time
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
choice ^nn++++=choice
in ^in++++=in
the ^ati++++=the
matter ^nn++++=matter
unless ^cs+cnd+++=unless
I ^pp1a+pp1+++=I
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
interfere ^vbi++++=interfere
very ^ql+amp+++=very
much ^ap++++=much
with ^in++++=with
my ^pp$+pp1+++=my
own ^ap++++=own
interests ^nns++++=interests.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
to ^to++++=to
start ^vbi++++=start
in ^in++++=in
two ^cd++++=two
days ^nns++++=days.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
in ^cs+sub+++=in
that ^cs"++++=that
time ^nn++++=time
we ^pp1a+pp1+++=we
could ^md+pos+++=could
get ^vb++++=get
any ^dti++++=any
one ^cd1++++=one
to ^to++++=to
stay ^vbi++++=stay
at ^in++++=at
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
well ^rb++++=well;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
Pomona ^np+++??+=Pomona
must ^md+nec+++=must
assume ^vb+vprv+++=assume
the ^ati++++=the
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
get ^vb++++=get
any ^dti++++=any
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Pomona ^np+++??+=Pomona
did ^vbd+dod+aux++=did
assume ^vb+vprv+++=assume
the ^ati++++=the
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
surprising ^vbg+++xvbgx+=surprising
how ^wrb+who+++=how
greatly ^rb+amp+++=greatly
relieved ^vbd+++xvbn+=relieved
we ^pp1a+pp1+++=we
felt ^vbd+vprv++xvbn+=felt
when ^wrb+who+whcl++=when
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
come ^vbi++++=come
to ^in++++=to
this ^dt+dem+++=this
conclusion ^nn++++=conclusion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
arrangement ^nn+nom+++=arrangement
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
that ^dt+dem+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
help ^nn++++=help
for ^in++++=for
it ^pp3+it+++=it
our ^pp$+pp1+++=our
consciences ^nns+nom+++=consciences
were ^vbd+bed+vrb++=were
easy ^jj+pred+++=easy.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
felt ^vbd+vprv++xvbn+=felt
sure ^jj++++=sure
that ^tht+jcmp+++=that
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
danger ^nn++++=danger
to ^in++++=to
Pomona ^np+++??+=Pomona.
. ^zz++++=EXTRAWORD
Lord ^npt++++=Lord
Edward ^np++++=Edward
would ^md+prd+++=would
be ^vb+be+vrb++=be
with ^in++++=with
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
person ^nn++++=person
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
extraordinary ^jj+pred+++=extraordinary
well ^rb++++=well
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
take ^vb++++=take
care ^nn++++=care
of ^in++++=of
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
John ^np++++=John
would ^md+prd+++=would
be ^vb+be+vrb++=be
within ^in++++=within
call ^nn++++=call
in ^in++++=in
case ^nn++++=case
she ^pp3a+pp3+++=she
needed ^vbd+++xvbnx+=needed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
borrowed ^vbd+++xvbnx+=borrowed
a ^at++++=a
bulldog ^np++++=bulldog
to ^to++++=to
be ^vbi+vbi+aux++=be
kept ^vpsv++agls+xvbnx+=kept
in ^rb+phrv+++=in
the ^ati++++=the
house ^npl++++=house
at ^rb++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Pomona ^np+++??+=Pomona
herself ^ppl+pp3+++=herself
was ^vbd+bedz+vrb++=was
more ^ql++++=more
than ^cs+sub+++=than
satisfied ^vprf+++xvbn+=satisfied
with ^in++++=with
the ^ati++++=the
plan ^nn++++=plan.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
made ^vbd+++xvbn+=made
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
the ^ati++++=the
night ^nn++++=night
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
left ^vbd+++xvbn+=left,
, ^zz++++=EXTRAWORD
a ^at++++=a
long ^jj++++=long
and ^cc++++=and
minute ^nn++++=minute
series ^nn++++=series
of ^in++++=of
directions ^nns+nom+++=directions
for ^in++++=for
her ^pp$+pp3+++=her
guidance ^nn+nom+++=guidance
in ^in++++=in
household ^nn++++=household,
, ^zz++++=EXTRAWORD
garden ^nn++++=garden
and ^cc++++=and
farm ^nn++++=farm
matters ^nns+nom+++=matters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
directed ^vbd+++xvbn+=directed
her ^pp$+pp3+++=her
to ^to++++=to
keep ^vbi++++=keep
a ^at++++=a
careful ^jj+atrb+++=careful
record ^nn++++=record
of ^in++++=of
everything ^pn++++=everything
noteworthy ^jj++++=noteworthy
that ^tht+jcmp+++=that
might ^md+pos+++=might
occur ^vb++++=occur.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
fully ^rb+amp+splt++=fully
supplied ^vpsv++agls+xvbnx+=supplied
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
necessaries ^nns++++=necessaries
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
seldom ^rb++splt++=seldom
happened ^vprf+++xvbnx+=happened
that ^dt+dem+++=that
a ^at++++=a
young ^jj+atrb+++=young
girl ^nn++++=girl
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
left ^vpsv++agls+xvbnx+=left
in ^in++++=in
such ^abl++++=such
a ^at++++=a
responsible ^jj+atrb+++=responsible
and ^cc+phrs+++=and
independent ^jj+atrb+++=independent
position ^nn+nom+++=position
as ^ql++++=as
that ^cs+sub+++=that
in ^in++++=in
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
left ^vbd+++xvbn+=left
Pomona ^np+++??+=Pomona.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
proud ^jj++++=proud
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
journey ^nn++++=journey
was ^vbd+bedz+vrb++=was
ten ^cd++++=ten
times ^nns++++=times
more ^rbr++++=more
delightful ^jj++++=delightful
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
expected ^vprf++tht0+xvbnx+=expected
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
successful ^jj++++=successful
in ^in++++=in
every ^at++++=every
way ^nn++++=way;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
we ^pp1a+pp1+++=we
enjoyed ^vbd+++xvbn+=enjoyed
every ^at++++=every
hour ^nn++++=hour
of ^in++++=of
the ^ati++++=the
trip ^nn++++=trip,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
no ^at++++=no
sooner ^rbr++++=sooner
fairly ^rb++++=fairly
on ^in++++=on
our ^pp$+pp1+++=our
way ^nn++++=way
home ^nr++++=home
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
became ^vbd+++xvbn+=became
so ^rb++++=so
wildly ^rb++++=wildly
anxious ^jj++++=anxious
to ^to+jcmp+++=to
get ^vbi++++=get
there ^rn+pl+++=there
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
reached ^vbd+++xvbn+=reached
Rudder ^np+++??+=Rudder
Grange ^np++++=Grange
on ^in++++=on
Wednesday ^nr++++=Wednesday,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
would ^md+prd+++=would
be ^vb+be+vrb++=be
home ^nr++++=home
on ^in++++=on
Thursday ^nr++++=Thursday.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
arrived ^vbd+++xvbn+=arrived
early ^jj++++=early
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon
and ^cc++++=and
walked ^vbd+++xvbn+=walked
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
our ^pp$+pp1+++=our
baggage ^nn+nom+++=baggage
to ^to++++=to
be ^vbi+vbi+aux++=be
sent ^vpsv++agls+xvbnx+=sent
in ^in++++=in
the ^ati++++=the
express ^jjb+atrb+++=express
wagon ^nn++++=wagon.
. ^zz++++=EXTRAWORD
As ^ql++++=As
we ^pp1a+pp1+++=we
approached ^vbd+++xvbn+=approached
our ^pp$+pp1+++=our
dear ^uh++++=dear
home ^nr++++=home
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
run ^vbi++++=run,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
eager ^jj++++=eager
to ^to+jcmp+++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
as ^in++++=as
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lifted ^vbd+++xvbnx+=lifted
the ^ati++++=the
gate ^nn++++=gate-latch;
- ^zz++++=EXTRAWORD
latch ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
the ^ati++++=the
gate ^nn++++=gate
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
ran ^vbd+++xvbn+=ran
to ^in+ppvb+++=to
the ^ati++++=the
carriage ^nn+nom+++=carriage
gate ^nn++++=gate;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
noticed ^vbd+vprv++xvbnx+=noticed
a ^at++++=a
placard ^nn+++??+=placard
on ^in++++=on
the ^ati++++=the
fence ^nn++++=fence;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
printed ^jj+++xvbn+=printed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
lettering ^nvbg+++xvbg+=lettering
was ^vbd+bedz+vrb++=was
large ^jj+pred+++=large,
, ^zz++++=EXTRAWORD
apparently ^rb++++=apparently
made ^vbd+++xvbn+=made
with ^in++++=with
ink ^nn++++=ink
and ^cc++++=and
a ^at++++=a
brush ^nn++++=brush.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
read ^vbd+vprv+tht0+xvbn+=read
We ^pp1a+pp1+++=We
stood ^vbd+++xvbn+=stood
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
each ^dt++++=each
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Euphemia ^np+++??+=Euphemia
turned ^vbd+++xvbn+=turned
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="What
