A ^at++++=A
unresisting ^jj+atrb++xvbg+=unresisting
air ^nn++++=air.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
confused ^jj+++xvbn+=confused
and ^cc++++=and
somewhat ^rb+down+++=somewhat
frightened ^jj+++xvbn+=frightened
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
seemed ^vbd+seem++xvbn+=seemed
much ^ap++++=much
broader ^jjr++++=broader
and ^cc+phrs+++=and
brighter ^jjr++++=brighter
since ^in++++=since
the ^ati++++=the
black ^jj+atrb+++=black
bars ^nns++++=bars
of ^in++++=of
his ^pp$+pp3+++=his
prison ^nn++++=prison
no ^at++++=no
longer ^rbr++++=longer
striped ^jj++++=striped
his ^pp$+pp3+++=his
vision ^nn++++=vision.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
amazement ^nn+nom+++=amazement,
, ^zz++++=EXTRAWORD
in ^in++++=in
place ^in"++++=place
of ^in"++++=of
the ^ati++++=the
dingy ^jj++++=dingy
covering ^jj+++xvbg+=covering
of ^in++++=of
his ^pp$+pp3+++=his
cage ^nn++++=cage
appeared ^vbd+seem++xvbn+=appeared
a ^at++++=a
vast ^jj+atrb+++=vast
and ^cc+phrs+++=and
awful ^jj+atrb+++=awful
expanse ^nn++++=expanse
of ^in++++=of
blue ^jj+atrb+++=blue
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tremendous ^jj+atrb+++=tremendous
depth ^nn++++=depth
and ^cc++++=and
distance ^nn+nom+++=distance
of ^in++++=of
which ^whp+rel+pied++=which
terrified ^jj++++=terrified
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scampering ^jj+++xvbg+=scampering
of ^in++++=of
a ^at++++=a
ground ^nn++++=ground-squirrel
- ^zz++++=EXTRAWORD
squirrel ^nn++++=EXTRAWORD
seeking ^vwbg+++xvbg+=seeking
its ^pp$+it+++=its
burrow ^nn+++??+=burrow
soon ^rb+tm+++=soon
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
notice ^nn++++=notice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
watched ^vbd+++xvbnx+=watched
the ^ati++++=the
little ^ap++++=little
animal ^nn++++=animal
with ^in++++=with
great ^jj+atrb+++=great
curiosity ^nn+nom+++=curiosity.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
the ^ati++++=the
burrow ^nn+++??+=burrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hurt ^vbd+++xvbn+=hurt
his ^pp$+pp3+++=his
feet ^nns++++=feet
on ^in++++=on
the ^ati++++=the
sharp ^jj+atrb+++=sharp
wheat ^nn++++=wheat-stubble.
- ^zz++++=EXTRAWORD
stubble ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
more ^rbr++++=more
cautious ^jj++++=cautious.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
finding ^vbg+++xvbg+=finding
the ^ati++++=the
squirrel ^nn++++=squirrel,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
about ^in++++=about
and ^cc++++=and
discovered ^vbd+vprv++xvbn+=discovered
two ^cd++++=two
owls ^nns++++=owls
sitting ^vwbg+++xvbg+=sitting
on ^in++++=on
a ^rb++++=a
little ^rb"++++=little
mound ^jj+++??+=mound
not ^xnot++not++=not
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
solemn ^jj+atrb+++=solemn
gaze ^nn++++=gaze
fastened ^vbd+++xvbn+=fastened
upon ^in++++=upon
him ^pp3o+pp3+++=him
inspired ^vbd+++xvbn+=inspired
him ^pp3o+pp3+++=him
with ^in++++=with
awe ^nn++++=awe,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
curiosity ^nn+nom+++=curiosity
would ^md+prd+++=would
not ^xnot++not++=not
permit ^vb++++=permit
him ^pp3o+pp3+++=him
to ^in++++=to
forego ^nn+++??+=forego
a ^at++++=a
closer ^rbr++++=closer
view ^nn++++=view.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cautiously ^rb++++=cautiously
crept ^vbd+++xvbn+=crept
towards ^in++++=towards
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
grotesque ^jj+atrb+++=grotesque
faces ^nns++++=faces
at ^rb++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
had ^vb+hv+vrb++=had
no ^at++++=no
effect ^nn++++=effect.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
scratched ^vbd+++xvbnx+=scratched
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
a ^at++++=a
feint ^jj+++xvbn+=feint
as ^cs+sub+++=as
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
would ^md+prd+++=would
pounce ^vb+++??+=pounce
upon ^in++++=upon
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
flew ^vbd+++xvbnx+=flew.
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
them ^pp3o+pp3+++=them
with ^in++++=with
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
amazement ^nn+nom+++=amazement,
, ^zz++++=EXTRAWORD
for ^in++++=for
never ^rb++++=never
before ^cs+sub+++=before
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
seen ^vbd+vprv++xvbnx+=seen
anything ^pn++++=anything
skim ^nn++++=skim
through ^in++++=through
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
world ^nn++++=world
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
wide ^jj++++=wide
and ^cc++++=and
freedom ^nn+nom+++=freedom
so ^rb+emph+++=so
large ^jj++++=large
that ^cs+sub+++=that
surely ^rb++++=surely
everything ^pn++++=everything
free ^jj++++=free
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
fly ^vb++++=fly;
; ^zz++++=EXTRAWORD
so ^ql++++=so
Romulus ^np+++??+=Romulus
sprang ^vbd+++xvbn+=sprang
into ^in++++=into
the ^ati++++=the
air ^nn++++=air
and ^cc++++=and
made ^xvbn+++xvbn+=made
motions ^nns+nom+++=motions
with ^in++++=with
his ^pp$+pp3+++=his
arms ^nns++++=arms
like ^vb++++=like
to ^to+vcmp+++=to
those ^dt+dem+++=those
the ^ati++++=the
owls ^nns++++=owls
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
with ^in++++=with
their ^pp$+pp3+++=their
wings ^nns++++=wings;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
first ^rb++++=first
grievous ^jj+atrb+++=grievous
disappointment ^nn+nom+++=disappointment
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
freedom ^nn+nom+++=freedom
brought ^vbd+++xvbn+=brought
came ^vbd+++xvbn+=came
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
sprawling ^vbg+nom++xvbg+=sprawling
on ^in++++=on
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
alert ^nn++++=alert
mind ^nn++++=mind
sought ^vbd+++xvbn+=sought
other ^ap++++=other
exercise ^nn++++=exercise.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
distance ^nn+nom+++=distance
away ^rp+pl+++=away
stood ^vbd+++xvbn+=stood
a ^at++++=a
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
front ^jjb+atrb+++=front
gate ^nn++++=gate
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Romulus ^np+++??+=Romulus
knew ^vbd+vprv++xvbn+=knew
man ^nn++++=man
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
meanest ^jjt++++=meanest
and ^cc++++=and
most ^ql+emph+++=most
cruel ^jj++++=cruel
of ^in++++=of
all ^abn++++=all
living ^jj+atrb++xvbg+=living
things ^nns++++=things
and ^cc++++=and
the ^ati++++=the
conscienceless ^jj+atrb+++=conscienceless
taskmaster ^nn+nom+++=taskmaster
of ^in++++=of
weaker ^jjr+atrb+++=weaker
creatures ^nns++++=creatures.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Romulus ^np+++??+=Romulus
avoided ^vwbn+++xvbn+=avoided
the ^ati++++=the
house ^nn++++=house
and ^cc++++=and
struck ^vbd+++xvbn+=struck
out ^rp+pl+++=out
across ^in+pl+++=across
the ^ati++++=the
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
upon ^in+ppvb+++=upon
a ^at++++=a
very ^ql+amp+++=very
large ^jj+atrb+++=large
thing ^nn++++=thing
which ^whp+rel+obj++=which
awed ^jj+++xvbn+=awed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
a ^at++++=a
live ^vb++++=live-oak,
- ^zz++++=EXTRAWORD
oak ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
birds ^nns++++=birds
were ^vbd+bed+aux++=were
singing ^vbg+++xvbgx+=singing
in ^in++++=in
the ^ati++++=the
foliage ^nn+nom+++=foliage.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
his ^pp$+pp3+++=his
persistent ^jj+atrb+++=persistent
curiosity ^nn+nom+++=curiosity
put ^vbd+++xvbn+=put
a ^at++++=a
curb ^nn++++=curb
upon ^in++++=upon
his ^pp$+pp3+++=his
fears ^nns++++=fears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
crept ^vbd+++xvbnx+=crept
closer ^rbr++++=closer
and ^cc+phrs+++=and
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kindly ^jj+atrb+++=kindly
aspect ^nn++++=aspect
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sweetness ^nns+nom+++=sweetness
of ^in++++=of
the ^ati++++=the
shade ^nn++++=shade
which ^whp+rel+obj++=which
it ^pp3+it+++=it
cast ^vbd+++xvbn+=cast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cool ^jj+atrb+++=cool
depths ^nns++++=depths
of ^in++++=of
its ^pp$+it+++=its
foliage ^nn+nom+++=foliage,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gentle ^nn++++=gentle
swaying ^vwbg+++xvbg+=swaying
of ^in++++=of
the ^ati++++=the
boughs ^nns++++=boughs
in ^in++++=in
the ^ati++++=the
soft ^jj+atrb+++=soft
north ^np+pl+++=north
wind ^nn++++=wind--all
-- ^--+clp+++=EXTRAWORD
all ^abn++++=EXTRAWORD
invited ^jj+++xvbn+=invited
him ^pp3o+pp3+++=him
to ^in++++=to
approach ^nn++++=approach.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
arrived ^vbd+++xvbnx+=arrived
at ^rb++++=at
the ^ati++++=the
gnarled ^jj+atrb+++=gnarled
old ^jj+atrb+++=old
bole ^nn+++??+=bole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
leaped ^vbd+++xvbnx+=leaped
into ^in++++=into
the ^ati++++=the
branches ^nns++++=branches
and ^cc++++=and
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
delight ^nn++++=delight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
birds ^nns++++=birds
took ^vbd+++xvbn+=took
flight ^nn++++=flight.
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
a ^at++++=a
limb ^nn++++=limb,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
stretched ^vbd+++xvbn+=stretched
himself ^ppl+pp3+++=himself
at ^in++++=at
full ^jj+atrb+++=full
length ^nn++++=length
upon ^in++++=upon
it ^pp3+it+++=it
and ^cc++++=and
enjoyed ^vbd+++xvbn+=enjoyed
the ^ati++++=the
peace ^nn++++=peace
and ^cc++++=and
comfort ^nn++++=comfort
of ^in++++=of
the ^ati++++=the
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
an ^at++++=an
ape ^nn++++=ape
and ^cc++++=and
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
employed ^vbd+++xvbn+=employed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
out ^rp+pl+++=out
upon ^in++++=upon
the ^ati++++=the
smaller ^jjr+atrb+++=smaller
branches ^nns++++=branches
and ^cc++++=and
shook ^vbd+++xvbn+=shook
them ^pp3o+pp3+++=them
after ^in++++=after
the ^ati++++=the
manner ^nn++++=manner
of ^in++++=of
his ^pp$+pp3+++=his
parents ^nns++++=parents
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
delights ^nns++++=delights
all ^abn++++=all
exploited ^jj+++xvbn+=exploited,
, ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
dropped ^vbd+++xvbn+=dropped
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
explore ^vbi++++=explore
the ^ati++++=the
world ^nn++++=world
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
world ^nn++++=world
was ^vbd+bedz+vrb++=was
wide ^jj+pred+++=wide
and ^cc++++=and
its ^pp$+it+++=its
loneliness ^nns+nom+++=loneliness
oppressed ^jj++++=oppressed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
dog ^nn++++=dog
and ^cc++++=and
made ^vbd+++xvbn+=made
quickly ^rb++++=quickly
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
the ^ati++++=the
strange ^jj+atrb+++=strange
creature ^nn++++=creature
approach ^nn++++=approach,
, ^zz++++=EXTRAWORD
sought ^j+++xvbn+=sought
to ^to++++=to
frighten ^vbi++++=frighten
it ^pp3+it+++=it
by ^in++++=by
barking ^xvbg+++xvbg+=barking;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Romulus ^np+++??+=Romulus
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
similar ^jj+atrb+++=similar
animals ^nns+nom+++=animals
before ^cs+sub+++=before
and ^cc++++=and
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
similar ^jj+atrb+++=similar
sounds ^nns++++=sounds;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
frightened ^vpsv++by+xvbnx+=frightened
by ^in++++=by
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
boldly ^rb++++=boldly
towards ^in++++=towards
the ^ati++++=the
dog ^nn++++=dog
by ^in++++=by
long ^rb++++=long
leaps ^vbz++++=leaps
on ^in++++=on
all ^abn++++=all
fours ^cds++++=fours.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
terrified ^vprf+++xvbn+=terrified
by ^in++++=by
the ^ati++++=the
strange ^jj++++=strange-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
creature ^nn++++=creature,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
away ^rp+pl+++=away
yelping ^nvbg+++xvbg+=yelping
and ^cc++++=and
left ^jj+++xvbn+=left
Romulus ^np+++??+=Romulus
with ^in++++=with
freedom ^nn+nom+++=freedom
and ^cc++++=and
the ^ati++++=the
world ^nn++++=world
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
On ^in++++=On
went ^vbd+++xvbn+=went
Romulus ^np+++??+=Romulus
over ^in++++=over
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
crossing ^vbg+++xvbg+=crossing
a ^at++++=a
road ^nn++++=road
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
keeping ^vbg+++xvbg+=keeping
clear ^jj++++=clear
of ^in++++=of
all ^abn++++=all
living ^jj+atrb++xvbg+=living
things ^nns++++=things
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
high ^jj+atrb+++=high
picket ^nn++++=picket-fence,
- ^zz++++=EXTRAWORD
fence ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
surrounding ^jj+++xvbg+=surrounding
a ^at++++=a
great ^jj+atrb+++=great
inclosure ^nn++++=inclosure,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
sat ^vbd+++xvbn+=sat
a ^at++++=a
large ^jj+atrb+++=large
house ^nn++++=house
in ^in++++=in
a ^at++++=a
grove ^np++++=grove
of ^in++++=of
eucalyptus ^nn++++=eucalyptus-trees.
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
