There ^ex+pex+++=There
such ^abl++++=such
was ^vbd+bedz+vrb++=was
the ^ati++++=the
case ^nn++++=case.
. ^zz++++=EXTRAWORD
Everybody ^pn++++=Everybody
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
feet ^nns++++=feet;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
stepped ^vbd+++xvbnx+=stepped
through ^in++++=through
the ^ati++++=the
chancel ^nn++++=chancel
door ^nn++++=door
on ^in++++=on
the ^ati++++=the
church ^nn++++=church
pavement ^nn+nom+++=pavement,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
old ^jj+atrb+++=old
figures ^nns++++=figures
on ^in++++=on
the ^ati++++=the
tombs ^nns++++=tombs,
, ^zz++++=EXTRAWORD
those ^dt+dem+++=those
portraits ^nns++++=portraits
of ^in++++=of
old ^jj+atrb+++=old
preachers ^nns+nom+++=preachers
and ^cc++++=and
preachers ^nns+nom+++=preachers'
' ^zz++++=EXTRAWORD
wives ^nns++++=wives,
, ^zz++++=EXTRAWORD
with ^in++++=with
stiff ^jj+atrb+++=stiff
ruffs ^nns++++=ruffs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
long ^rb++++=long
black ^jj+atrb+++=black
dresses ^nns+nom+++=dresses,
, ^zz++++=EXTRAWORD
fixed ^j+++xvbn+=fixed
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
on ^rp++++=on
her ^pp3o+pp3+++=her
red ^jj+atrb+++=red
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
only ^rb+down+++=only
of ^in++++=of
them ^pp3o+pp3+++=them
as ^in++++=as
the ^ati++++=the
clergyman ^nn+nom+++=clergyman
laid ^vbd+++xvbn+=laid
his ^pp$+pp3+++=his
hand ^nn++++=hand
upon ^in++++=upon
her ^pp$+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vpsv++agls+xvbn+=spoke
of ^in++++=of
the ^ati++++=the
holy ^jj+atrb+++=holy
baptism ^nn+nom+++=baptism,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
covenant ^nn+nom+++=covenant
with ^in++++=with
God ^np++++=God,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
she ^pp3a+pp3+++=she
should ^md+nec+++=should
be ^vb+be+vrb++=be
now ^rn+tm+++=now
a ^at++++=a
matured ^jj+++xvbn+=matured
Christian ^jj++++=Christian;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
organ ^nn++++=organ
pealed ^vbd+++xvbn+=pealed
so ^pn++++=so
solemnly ^rb++++=solemnly;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sweet ^jj+atrb+++=sweet
children ^nns++++=children's
's ^$++++=EXTRAWORD
voices ^nns++++=voices
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
old ^jj+atrb+++=old
music ^nn++++=music-directors
- ^zz++++=EXTRAWORD
directors ^npt++++=EXTRAWORD
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Karen ^np+++??+=Karen
only ^ap+down+++=only
thought ^vprf+++xvbn+=thought
of ^in++++=of
her ^pp$+pp3+++=her
red ^jj+atrb+++=red
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
lady ^npt++++=lady
heard ^vbd+vprv++xvbn+=heard
from ^in++++=from
everyone ^pn++++=everyone
that ^cs+sub+++=that
the ^ati++++=the
shoes ^nns++++=shoes
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
red ^jj++++=red,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
wrong ^jj++++=wrong
of ^in++++=of
Karen ^np+++??+=Karen,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all
becoming ^nvbg+++xvbg+=becoming,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
in ^in++++=in
future ^jjb++++=future
Karen ^np+++??+=Karen
should ^md+nec+++=should
only ^rb+down+splt++=only
go ^vb++++=go
in ^in++++=in
black ^jj+atrb+++=black
shoes ^nns++++=shoes
to ^in++++=to
church ^nn++++=church,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
should ^md+nec+++=should
be ^vb+be+vrb++=be
older ^jjr+pred+++=older.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
Sunday ^nr++++=Sunday
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
sacrament ^nn+nom+++=sacrament,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Karen ^np+++??+=Karen
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
black ^jj+atrb+++=black
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
red ^jj+atrb+++=red
ones ^pn++++=ones--looked
-- ^--+clp+++=EXTRAWORD
looked ^j+++xvbn+=EXTRAWORD
at ^rb++++=at
them ^pp3o+pp3+++=them
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vpsv++agls+xvbn+=put
on ^rb+phrv+++=on
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
shone ^vbd+++xvbn+=shone
gloriously ^rb++++=gloriously;
; ^zz++++=EXTRAWORD
Karen ^np+++??+=Karen
and ^cc++++=and
the ^ati++++=the
old ^jj+atrb+++=old
lady ^npt++++=lady
walked ^vbd+++xvbn+=walked
along ^in++++=along
the ^ati++++=the
path ^nn++++=path
through ^in++++=through
the ^ati++++=the
corn ^nn++++=corn;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
rather ^rb++++=rather
dusty ^jj+pred+++=dusty
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
church ^nn++++=church
door ^nn++++=door
stood ^vbd+++xvbn+=stood
an ^at++++=an
old ^jj+atrb+++=old
soldier ^nn++++=soldier
with ^in++++=with
a ^at++++=a
crutch ^nn++++=crutch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
wonderfully ^rb++++=wonderfully
long ^jj+atrb+++=long
beard ^nn++++=beard,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
red ^jj+pred+++=red
than ^in++++=than
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
bowed ^vbd+++xvbnx+=bowed
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
might ^md+pos+++=might
dust ^vb++++=dust
her ^pp3o+pp3+++=her
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Karen ^np+++??+=Karen
stretched ^vwbn+++xvbn+=stretched
out ^rp+pl+++=out
her ^pp$+pp3+++=her
little ^ap++++=little
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
" ^zz++++="See,
see ^vb+vprv+++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
beautiful ^jj+atrb+++=beautiful
dancing ^jj+atrb++xvbg+=dancing
shoes ^nns++++=shoes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
" ^zz++++="Sit
sit ^vb++++=EXTRAWORD
firm ^nn++++=firm
when ^wrb+who+++=when
you ^pp2+pp2+++=you
dance ^nn++++=dance";
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
out ^rp+pl+++=out
towards ^in++++=towards
the ^ati++++=the
soles ^nns++++=soles.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
old ^jj+atrb+++=old
lady ^nn++++=lady
gave ^vbd+++xvbn+=gave
the ^ati++++=the
old ^jj+atrb+++=old
soldier ^nn++++=soldier
alms ^nns+++??+=alms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
into ^in++++=into
the ^ati++++=the
church ^nn++++=church
with ^in++++=with
Karen ^np+++??+=Karen.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
all ^rb++++=all
the ^ati++++=the
people ^nn++++=people
in ^in++++=in
the ^ati++++=the
church ^npl++++=church
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Karen ^np++++=Karen's
's ^$++++=EXTRAWORD
red ^jj+atrb+++=red
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
pictures ^nns++++=pictures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
Karen ^np+++??+=Karen
knelt ^vbd+++xvbn+=knelt
before ^in++++=before
the ^ati++++=the
altar ^nn++++=altar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
raised ^vbd+++xvbn+=raised
the ^ati++++=the
cup ^nn++++=cup
to ^in++++=to
her ^pp$+pp3+++=her
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
only ^ap+down+++=only
thought ^vprf+++xvbn+=thought
of ^in++++=of
the ^ati++++=the
red ^jj+atrb+++=red
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
