When ^wrb+who+++=When
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Southern ^jj+atrb+++=Southern
style ^nn++++=style
and ^cc++++=and
aspect ^nn++++=aspect
of ^in++++=of
the ^ati++++=the
place ^nn++++=place
that ^tht+rel+subj++=that
pleased ^vprf+++xvbn+=pleased
the ^ati++++=the
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
Talbots ^np+++??+=Talbots.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
pleasant ^jj+atrb+++=pleasant,
, ^zz++++=EXTRAWORD
private ^jj+atrb+++=private
boarding ^nn++++=boarding
house ^nn++++=house
they ^pp3a+pp3+++=they
engaged ^vbd+++xvbnx+=engaged
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
including ^in++++=including
a ^at++++=a
study ^nn++++=study
for ^in++++=for
Major ^jj+atrb+++=Major
Talbot ^np++++=Talbot,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
adding ^vbg+vpub++xvbgx+=adding
the ^ati++++=the
finishing ^jj+atrb++xvbg+=finishing
chapters ^nns+nom+++=chapters
to ^in++++=to
his ^pp$+pp3+++=his
book ^nn++++=book,
, ^zz++++=EXTRAWORD
" ^zz++++="Anecdotes
anecdotes ^nns++++=EXTRAWORD
and ^cc++++=and
Reminiscences ^nns+nom+++=Reminiscences
of ^in++++=of
the ^ati++++=the
Alabama ^np+++??+=Alabama
Army ^nn++++=Army,
, ^zz++++=EXTRAWORD
Bench ^nn++++=Bench,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Bar ^nn++++=Bar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Major ^jj+atrb+++=Major
Talbot ^np++++=Talbot
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
South ^np+pl+++=South.
. ^zz++++=EXTRAWORD
The ^ati++++=The
present ^jj+atrb+++=present
day ^nn++++=day
had ^vb+hv+vrb++=had
little ^ap++++=little
interest ^nn++++=interest
or ^cc++++=or
excellence ^nn+nom+++=excellence
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mind ^nn++++=mind
lived ^vbd+++xvbn+=lived
in ^cs+sub+++=in
that ^cs"++++=that
period ^nn++++=period
before ^in++++=before
the ^ati++++=the
Civil ^jj+atrb+++=Civil
War ^nn++++=War,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
Talbots ^np+++??+=Talbots
owned ^vbd+++xvbn+=owned
thousands ^cds++++=thousands
of ^in++++=of
acres ^nns++++=acres
of ^in++++=of
fine ^jj+atrb+++=fine
cotton ^np++++=cotton
land ^nn++++=land
and ^cc++++=and
the ^ati++++=the
slaves ^nns++++=slaves
to ^to++++=to
till ^cs+sub+++=till
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
family ^nn++++=family
mansion ^nn++++=mansion
was ^vbd+bedz+vrb++=was
the ^ati++++=the
scene ^nn++++=scene
of ^in++++=of
princely ^jj+atrb+++=princely
hospitality ^nn+nom+++=hospitality,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drew ^vbd+++xvbn+=drew
its ^pp$+it+++=its
guests ^nns++++=guests
from ^in++++=from
the ^ati++++=the
aristocracy ^nn+nom+++=aristocracy
of ^in++++=of
the ^ati++++=the
South ^np+pl+++=South.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
of ^in++++=of
that ^dt+dem+++=that
period ^nn++++=period
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
all ^abn++++=all
its ^pp$+it+++=its
old ^jj+atrb+++=old
pride ^nn++++=pride
and ^cc++++=and
scruples ^nns+++??+=scruples
of ^in++++=of
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
an ^at++++=an
antiquated ^jj+atrb+++=antiquated
and ^cc+phrs+++=and
punctilious ^jj+atrb+++=punctilious
politeness ^nns+nom+++=politeness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
( ^zz++++=(you
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
think ^vb+vprv+++=think)
) ^zz++++=EXTRAWORD
its ^pp$+it+++=its
wardrobe ^nn++++=wardrobe.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
clothes ^nns++++=clothes
were ^vbd+bed+aux++=were
surely ^rb++splt++=surely
never ^rb++++=never
made ^vbd+++xvbn+=made
within ^in++++=within
fifty ^cd++++=fifty
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^jj++++=major
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
that ^dt+dem+++=that
wonderful ^jj+atrb+++=wonderful,
, ^zz++++=EXTRAWORD
archaic ^jj+atrb+++=archaic
genuflexion ^nn+++??+=genuflexion
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
a ^at++++=a
bow ^nn++++=bow,
, ^zz++++=EXTRAWORD
the ^ati++++=the
corners ^nns+nom+++=corners
of ^in++++=of
his ^pp$+pp3+++=his
frock ^nn++++=frock
coat ^nn++++=coat
swept ^vwbn+++xvbn+=swept
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
garment ^nn+nom+++=garment
was ^vbd+bedz+vrb++=was
a ^at++++=a
surprise ^nn++++=surprise
even ^rb++++=even
to ^in++++=to
Washington ^np++++=Washington,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+aux++=has
long ^rb++splt++=long
ago ^rb++++=ago
ceased ^vbd+++xvbn+=ceased
to ^to++++=to
shy ^vbi++++=shy
at ^in++++=at
the ^ati++++=the
frocks ^nns++++=frocks
and ^cc++++=and
broadbrimmed ^jj+atrb++xvbn+=broadbrimmed
hats ^nns++++=hats
of ^in++++=of
Southern ^jj+atrb+++=Southern
congressmen ^nns++++=congressmen.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
boarders ^nns+nom+++=boarders
christened ^vwbn+++xvbn+=christened
it ^pp3+it+++=it
a ^at++++=a
" ^zz++++="Father
father ^nn++++=EXTRAWORD
Hubbard ^np+++??+=Hubbard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
it ^pp3+it+++=it
certainly ^rb++++=certainly
was ^vbd+bedz+vrb++=was
high ^jj+pred+++=high
in ^in++++=in
the ^ati++++=the
waist ^nn++++=waist
and ^cc++++=and
full ^jj++++=full
in ^in++++=in
the ^ati++++=the
skirt ^nn++++=skirt.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
major ^jj++++=major,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
his ^pp$+pp3+++=his
queer ^jj+atrb+++=queer
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
immense ^jj+atrb+++=immense
area ^nn++++=area
of ^in++++=of
plaited ^jj+++xvbn+=plaited,
, ^zz++++=EXTRAWORD
ravelling ^nn+nom+++=ravelling
shirt ^nn++++=shirt
bosom ^nn++++=bosom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
little ^ap++++=little
black ^jj+atrb+++=black
string ^nn++++=string
tie ^nn++++=tie
with ^in++++=with
the ^ati++++=the
bow ^nn++++=bow
always ^rb++++=always
slipping ^vbg+++xvbg+=slipping
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
both ^abx++++=both
was ^vbd+bedz+aux++=was
smiled ^vpsv++agls+xvbnx+=smiled
at ^in++++=at
and ^cc++++=and
liked ^vpsv++agls+xvbn+=liked
in ^in++++=in
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vardeman ^np+nom+++=Vardeman'
' ^zz++++=EXTRAWORD
s ^zz++++=s
select ^jj+atrb+++=select
boarding ^nn++++=boarding
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
the ^ati++++=the
young ^jj+atrb+++=young
department ^nn+nom+++=department
clerks ^nns++++=clerks
would ^md+prd+++=would
often ^rb++++=often
" ^zz++++="string
string ^nn++++=EXTRAWORD
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
called ^vbd+++xvbnx+=called
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
him ^pp3o+pp3+++=him
started ^vbd+++xvbn+=started
upon ^in++++=upon
the ^ati++++=the
subject ^nn++++=subject
dearest ^jjt++++=dearest
to ^in++++=to
him ^pp3o+pp3+++=him
- ^zz++++=-the
the ^ati++++=EXTRAWORD
traditions ^nns+nom+++=traditions
and ^cc++++=and
history ^nn++++=history
of ^in++++=of
his ^pp$+pp3+++=his
beloved ^jj+atrb+++=beloved
Southland ^np+++??+=Southland.
. ^zz++++=EXTRAWORD
During ^in++++=During
his ^pp$+pp3+++=his
talks ^nns++++=talks
he ^pp3a+pp3+++=he
would ^md+prd+++=would
quote ^vb++++=quote
freely ^rb++++=freely
from ^in++++=from
the ^ati++++=the
" ^zz++++="Anecdotes
anecdotes ^nns++++=EXTRAWORD
and ^cc++++=and
Reminiscences ^nns+nom+++=Reminiscences."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
very ^ql+amp+++=very
careful ^jj++++=careful
not ^xnot++not++=not
to ^to++++=to
let ^vbi++++=let
him ^pp3o+pp3+++=him
see ^vb+vprv+++=see
their ^pp$+pp3+++=their
designs ^nns++++=designs,
, ^zz++++=EXTRAWORD
for ^in++++=for
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
his ^pp$+pp3+++=his
sixty ^cd++++=sixty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
make ^vb++++=make
the ^ati++++=the
boldest ^nn++++=boldest
of ^in++++=of
them ^pp3o+pp3+++=them
uncomfortable ^jj++++=uncomfortable
under ^in++++=under
the ^ati++++=the
steady ^jj+atrb+++=steady
regard ^nn++++=regard
of ^in++++=of
his ^pp$+pp3+++=his
piercing ^jj+++xvbg+=piercing
gray ^np++++=gray
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
was ^vbd+bedz+vrb++=was
a ^at++++=a
plump ^jj++++=plump,
, ^zz++++=EXTRAWORD
little ^ap++++=little
old ^jj+atrb+++=old
maid ^nn++++=maid
of ^in++++=of
thirty ^cd++++=thirty-five,
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
smoothly ^rb++++=smoothly
drawn ^vbd+++xvbn+=drawn,
, ^zz++++=EXTRAWORD
tightly ^rb++++=tightly
twisted ^jj+atrb++xvbn+=twisted
hair ^nn++++=hair
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
look ^vb++++=look
still ^jj+pred+++=still
older ^jjr++++=older.
. ^zz++++=EXTRAWORD
Old ^jj++++=Old
fashioned ^jj+++xvbn+=fashioned,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ante ^nn+++??+=ante-bellum
- ^zz++++=EXTRAWORD
bellum ^nn+++??+=EXTRAWORD
glory ^nn++++=glory
did ^vbd+dod+aux++=did
not ^xnot++not++=not
radiate ^nn+nom+++=radiate
from ^in++++=from
her ^pp$+pp3+++=her
as ^ql++++=as
it ^pp3+it+++=it
did ^vbd+dod+vrb++=did
from ^in++++=from
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
possessed ^vbd+++xvbnx+=possessed
a ^at++++=a
thrifty ^jj+atrb+++=thrifty
common ^jj+atrb+++=common
sense ^nn++++=sense;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
she ^pp3a+pp3+++=she
who ^whp+who+++=who
handled ^vbd+++xvbn+=handled
the ^ati++++=the
finances ^nns+nom+++=finances
of ^in++++=of
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
met ^vbd+++xvbn+=met
all ^abn++++=all
comers ^nns++++=comers
when ^wrb+who+++=when
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
bills ^nns++++=bills
to ^to++++=to
pay ^vbi++++=pay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^npt++++=major
regarded ^vwbn+++xvbn+=regarded
board ^nn++++=board
bills ^nns++++=bills
and ^cc++++=and
wash ^nn++++=wash
bills ^nns++++=bills
as ^in++++=as
contemptible ^jj+atrb+++=contemptible
nuisances ^nns+nom++??+=nuisances.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
kept ^vbd+++xvbnx+=kept
coming ^vbg+++xvbg+=coming
in ^in++++=in
so ^rb++++=so
persistently ^rb++++=persistently
and ^cc+phrs+++=and
so ^rb++++=so
often ^rb++++=often.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
the ^ati++++=the
major ^npt++++=major
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
know ^vbi+vprv+++=know,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
they ^pp3a+pp3+++=they
not ^xnot++not++=not
be ^vb+be+aux++=be
filed ^vpsv++agls+xvbnx+=filed
and ^cc+phrs+++=and
paid ^vpsv++agls+xvbn+=paid
in ^in++++=in
a ^at++++=a
lump ^nn++++=lump
sum ^nn++++=sum
at ^in++++=at
some ^dti++++=some
convenient ^jj+atrb+++=convenient
period ^nn++++=period
- ^zz++++=-say
say ^vb+vpub+++=EXTRAWORD
when ^wrb+who+whcl++=when
the ^ati++++=the
" ^zz++++="Anecdotes
anecdotes ^nns++++=EXTRAWORD
and ^cc++++=and
Reminiscences ^nns+nom+++=Reminiscences"
" ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
published ^vpsv++agls+xvbnx+=published
and ^cc+phrs+++=and
paid ^vpsv++agls+xvbn+=paid
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
would ^md+prd+++=would
calmly ^rb++splt++=calmly
go ^vb++++=go
on ^in++++=on
with ^in++++=with
her ^pp$+pp3+++=her
sewing ^nn++++=sewing
and ^cc++++=and
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
pay ^vb++++=pay
as ^ql++++=as
we ^pp1a+pp1+++=we
go ^vb++++=go
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
the ^ati++++=the
money ^nn++++=money
lasts ^vbz++++=lasts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
perhaps ^rb++++=perhaps
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
to ^in++++=to
lump ^nn++++=lump
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Most ^ap+emph+++=Most
of ^in++++=of
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vardeman ^np+nom+++=Vardeman's
's ^$++++=EXTRAWORD
boarders ^nns+nom+++=boarders
were ^vbd+bed+vrb++=were
away ^rp+pl+++=away
during ^in++++=during
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
nearly ^rb+down+++=nearly
all ^rb++++=all
department ^nn+nom+++=department
clerks ^nns++++=clerks
and ^cc++++=and
business ^nns+nom+++=business
men ^nns++++=men;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
who ^whp+who+++=who
was ^vbd+bedz+vrb++=was
about ^in++++=about
the ^ati++++=the
house ^nn++++=house
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
from ^in++++=from
morning ^nn++++=morning
to ^in++++=to
night ^nn++++=night.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
named ^vbd+++xvbn+=named
Henry ^np++++=Henry
Hopkins ^np+++??+=Hopkins
Hargraves ^np+++??+=Hargraves
- ^zz++++=-every
every ^at++++=EXTRAWORD
one ^pn++++=one
in ^in++++=in
the ^ati++++=the
house ^npl++++=house
addressed ^vbd+++xvbn+=addressed
him ^pp3o+pp3+++=him
by ^in++++=by
his ^pp$+pp3+++=his
full ^jj+atrb+++=full
name ^nn++++=name
- ^zz++++=-who
who ^whp+who+++=EXTRAWORD
was ^vbd+bedz+aux++=was
engaged ^vpsv++agls+xvbnx+=engaged
at ^rb++++=at
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
popular ^jj+atrb+++=popular
vaudeville ^np++++=vaudeville
theatres ^nns++++=theatres.
. ^zz++++=EXTRAWORD
Vaudeville ^np++++=Vaudeville
has ^vbz+hvz+aux++=has
risen ^vprf+++xvbn+=risen
to ^in++++=to
such ^abl++++=such
a ^at++++=a
respectable ^jj+atrb+++=respectable
plane ^nn++++=plane
in ^in++++=in
the ^ati++++=the
last ^rb++++=last
few ^ap++++=few
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hargraves ^np++++=Hargraves
was ^vbd+bedz+vrb++=was
such ^abl++++=such
a ^at++++=a
modest ^jj++++=modest
and ^cc++++=and
well ^rb++++=well-mannered
- ^zz++++=EXTRAWORD
mannered ^jj+atrb+++=EXTRAWORD
person ^nn++++=person,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vardeman ^np+nom+++=Vardeman
could ^md+pos+++=could
find ^vb+vprv+++=find
no ^at++++=no
objection ^nn+nom+++=objection
to ^in++++=to
enrolling ^nn+nom+++=enrolling
him ^pp3o+pp3+++=him
upon ^in++++=upon
her ^pp$+pp3+++=her
list ^nn++++=list
of ^in++++=of
boarders ^nns+nom+++=boarders.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
theatre ^nn++++=theatre
Hargraves ^np+++??+=Hargraves
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
as ^ql++++=as
an ^at++++=an
all ^abn++++=all-round
- ^zz++++=EXTRAWORD
round ^in++++=EXTRAWORD
dialect ^nn++++=dialect
comedian ^nn++++=comedian,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
a ^at++++=a
large ^jj+atrb+++=large
repertoire ^nn++++=repertoire
of ^in++++=of
German ^nn++++=German,
, ^zz++++=EXTRAWORD
Irish ^jj++++=Irish,
, ^zz++++=EXTRAWORD
Swede ^np++++=Swede,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
black ^jj++++=black-face
- ^zz++++=EXTRAWORD
face ^nn++++=EXTRAWORD
specialties ^nns+++??+=specialties.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hargraves ^np++++=Hargraves
was ^vbd+bedz+vrb++=was
ambitious ^jj+pred+++=ambitious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
often ^rb++++=often
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
his ^pp$+pp3+++=his
great ^jj+atrb+++=great
desire ^nn++++=desire
to ^to+ncmp+++=to
succeed ^vbi++++=succeed
in ^in++++=in
legitimate ^jj+atrb+++=legitimate
comedy ^nn++++=comedy.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
young ^jj+atrb+++=young
man ^nn++++=man
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
conceive ^vbi+vprv+++=conceive
a ^at++++=a
strong ^jj+atrb+++=strong
fancy ^nn++++=fancy
for ^in++++=for
Major ^jj+atrb+++=Major
Talbot ^np++++=Talbot.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
that ^dt+dem+++=that
gentleman ^nn+nom+++=gentleman
would ^md+prd+++=would
begin ^vb++++=begin
his ^pp$+pp3+++=his
Southern ^jj+atrb+++=Southern
reminiscences ^nns+nom+++=reminiscences,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
repeat ^vb++++=repeat
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
liveliest ^nn++++=liveliest
of ^in++++=of
the ^ati++++=the
anecdotes ^nns++++=anecdotes,
, ^zz++++=EXTRAWORD
Hargraves ^np+++??+=Hargraves
could ^md+pos+++=could
always ^rb++++=always
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found,
, ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
attentive ^jj++++=attentive
among ^in++++=among
his ^pp$+pp3+++=his
listeners ^nns+nom+++=listeners.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
time ^nn++++=time
the ^ati++++=the
major ^nn++++=major
showed ^vbd+vprv++xvbn+=showed
an ^at++++=an
inclination ^nn+nom+++=inclination
to ^to+ncmp+++=to
discourage ^nn+nom+++=discourage
the ^ati++++=the
advances ^nns+nom+++=advances
of ^in++++=of
the ^ati++++=the
" ^zz++++="play
play ^nn++++=EXTRAWORD
actor ^nn++++=actor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
privately ^rb++++=privately
termed ^vbd+++xvbn+=termed
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
soon ^rb+tm+++=soon
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
agreeable ^jj+atrb+++=agreeable
manner ^nn++++=manner
and ^cc++++=and
indubitable ^jj+atrb+++=indubitable
appreciation ^nn+nom+++=appreciation
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman's
's ^$++++=EXTRAWORD
stories ^nns++++=stories
completely ^rb+amp+++=completely
won ^vbd+++xvbn+=won
him ^pp3o+pp3+++=him
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
long ^rb++++=long
before ^cs+sub+++=before
the ^ati++++=the
two ^cd++++=two
were ^vbd+bed+vrb++=were
like ^in++++=like
old ^jj+atrb+++=old
chums ^nns++++=chums.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
set ^vbd+++xvbn+=set
apart ^rb+phrv+++=apart
each ^dt++++=each
afternoon ^nn++++=afternoon
to ^to++++=to
read ^vbn+vprv++xvbn+=read
to ^in++++=to
him ^pp3o+pp3+++=him
the ^ati++++=the
manuscript ^nn++++=manuscript
of ^in++++=of
his ^pp$+pp3+++=his
book ^nn++++=book.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
anecdotes ^nns++++=anecdotes
Hargraves ^np+++??+=Hargraves
never ^rb++++=never
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
laugh ^vbi++++=laugh
at ^in+ppvb+++=at
exactly ^rb++++=exactly
the ^ati++++=the
right ^jj+atrb+++=right
point ^nn++++=point.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^jj++++=major
was ^vbd+bedz+aux++=was
moved ^vpsv++agls+xvbnx+=moved
to ^to++++=to
declare ^vbi+vpub+++=declare
to ^in++++=to
Miss ^npt++++=Miss
Lydia ^np++++=Lydia
one ^cd1++++=one
day ^nn++++=day
that ^tht+rel+++=that
young ^jj+atrb+++=young
Hargraves ^np+++??+=Hargraves
possessed ^vbd+++xvbn+=possessed
remarkable ^jj+atrb+++=remarkable
perception ^nn+nom+++=perception
