When ^wrb+who+++=When
they ^pp3a+pp3+++=they
might ^md+pos+++=might
have ^vb+hv+aux++=have
belonged ^vprf+++xvbnx+=belonged
to ^in++++=to
different ^jj+atrb+++=different
continents ^nns++++=continents
or ^cc++++=or
to ^in++++=to
different ^jj+atrb+++=different
worlds ^nns++++=worlds
for ^in++++=for
the ^ati++++=the
matter ^nn++++=matter
of ^in++++=of
that ^dt+dem+++=that
for ^in++++=for
hitherto ^rb++++=hitherto
their ^pp$+pp3+++=their
orbits ^nns++++=orbits
had ^vb+hv+aux++=had
never ^rb++splt++=never
crossed ^vprf+++xvbnx+=crossed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Brents ^np+++??+=Brents
were ^vbd+bed+aux++=were
accorded ^vpsv++by+xvbnx+=accorded
by ^in++++=by
the ^ati++++=the
whole ^jj+atrb+++=whole
section ^nn+nom+++=section
of ^in++++=of
the ^ati++++=the
country ^nn++++=country
a ^at++++=a
unique ^jj+atrb+++=unique
social ^jj+atrb+++=social
dominance ^nn+nom+++=dominance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
held ^vprf+++xvbnx+=held
themselves ^ppls+pp3+++=themselves
as ^ql++++=as
high ^np++++=high
above ^jjb++++=above
the ^ati++++=the
yeoman ^nn++++=yeoman
class ^nn++++=class
to ^to++++=to
which ^whp+who+++=which
Margaret ^np++++=Margaret
Delandre ^np+++??+=Delandre
belonged ^vbd+++xvbn+=belonged,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
blue ^jj++++=blue-blooded
- ^zz++++=EXTRAWORD
blooded ^jj+atrb++xvbn+=EXTRAWORD
Spanish ^jj+atrb+++=Spanish
hidalgo ^nn+++??+=hidalgo
out ^rp+pl+++=out-tops
- ^zz++++=EXTRAWORD
tops ^nns++++=EXTRAWORD
his ^pp$+pp3+++=his
peasant ^nn+nom+++=peasant
tenantry ^nn++++=tenantry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Delandres ^np+++??+=Delandres
had ^vb+hv+vrb++=had
an ^at++++=an
ancient ^jj+atrb+++=ancient
record ^nn++++=record
and ^cc++++=and
were ^vbd+bed+vrb++=were
proud ^jj+pred+++=proud
of ^in++++=of
it ^pp3+it+++=it
in ^in++++=in
their ^pp$+pp3+++=their
way ^nn++++=way
as ^in++++=as
the ^ati++++=the
Brents ^np+++??+=Brents
were ^vbd+bed+vrb++=were
of ^in++++=of
theirs ^pp$$++++=theirs.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
family ^nn++++=family
had ^vb+hv+aux++=had
never ^rb++splt++=never
risen ^vprf+++xvbn+=risen
above ^in+ppvb+++=above
yeomanry ^nn++++=yeomanry;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
although ^cs+con+++=although
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
once ^rb+tm+++=once
well ^rb++++=well-to-do
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
do ^vb+do+vrb++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
good ^jj+atrb+++=good
old ^jj+atrb+++=old
times ^nns++++=times
of ^in++++=of
foreign ^jj+atrb+++=foreign
wars ^nns++++=wars
and ^cc++++=and
protection ^nn+nom+++=protection,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
fortunes ^nns++++=fortunes
had ^vbd+hvd+aux++=had
withered ^vprf+++xvbnx+=withered
under ^in++++=under
the ^ati++++=the
scorching ^nn++++=scorching
of ^in++++=of
the ^ati++++=the
free ^jj+atrb+++=free
trade ^nn++++=trade
sun ^nn++++=sun
and ^cc++++=and
the ^ati++++=the
' ^zz++++='piping
piping ^nn++++=EXTRAWORD
times ^nns++++=times
of ^in++++=of
peace ^nn++++=peace.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
elder ^jjr+atrb+++=elder
members ^nns+nom+++=members
used ^md"++pmd"++=used
to ^to++++=to
assert ^vb+vpub+++=assert,
, ^zz++++=EXTRAWORD
est ^&fw++++0='stuck
to ^in++++=to
the ^ati++++=the
land ^nn++++=land',
', ^nn+++??+=EXTRAWORD
with ^in++++=with
the ^ati++++=the
result ^nn++++=result
that ^tht+ncmp+++=that
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
root ^nn++++=root
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
body ^nn++++=body
and ^cc++++=and
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
chosen ^vprf+++xvbn+=chosen
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
vegetables ^nns++++=vegetables,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
flourished ^vprf+++xvbnx+=flourished
as ^in++++=as
vegetation ^nn+nom+++=vegetation
does ^vbz+doz+aux++=does
blossomed ^vbd+++xvbn+=blossomed
and ^cc+phrs+++=and
thrived ^vbd+++xvbn+=thrived
in ^in++++=in
the ^ati++++=the
good ^jj+atrb+++=good
season ^nn++++=season
and ^cc++++=and
suffered ^vpsv++agls+xvbn+=suffered
in ^in++++=in
the ^ati++++=the
bad ^nn++++=bad.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
holding ^nvbg+++xvbg+=holding,
, ^zz++++=EXTRAWORD
Dander ^np++++=Dander's
's ^$++++=EXTRAWORD
Croft ^np++++=Croft,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
been ^vprf+ben+aux+xvbn+=been
worked ^vpsv++agls+xvbnx+=worked
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
be ^vbi++vrb++=be
typical ^jj+pred+++=typical
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
inhabited ^vprf+++xvbnx+=inhabited
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
latter ^ap++++=latter
had ^vbd+hvd+aux++=had
declined ^vprf+++xvbnx+=declined
generation ^nn+nom+++=generation
after ^in++++=after
generation ^nn+nom+++=generation,
, ^zz++++=EXTRAWORD
sending ^vbg+++xvbg+=sending
out ^rp+pl+++=out
now ^rn+tm+++=now
and ^cc+phrs+++=and
again ^rb+tm+++=again
some ^dti++++=some
abortive ^jj++++=abortive
shoot ^vb++++=shoot
of ^in++++=of
unsatisfied ^jj+atrb++xvbn+=unsatisfied
energy ^nn++++=energy
in ^in++++=in
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
a ^at++++=a
soldier ^nn++++=soldier
or ^cc++++=or
sailor ^nn++++=sailor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
minor ^jj+atrb+++=minor
grades ^nns++++=grades
of ^in++++=of
the ^ati++++=the
services ^nns++++=services
and ^cc++++=and
had ^vb+hv+aux++=had
there ^ex+pex+++=there
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
short ^jj++++=short
either ^dtx++++=either
from ^in++++=from
unheeding ^xvbg+++xvbg+=unheeding
gallantry ^nn++++=gallantry
in ^in++++=in
action ^nn++++=action
or ^cc++++=or
from ^in++++=from
that ^dt+dem+++=that
destroying ^vbg+++xvbg+=destroying
cause ^vb++++=cause
to ^to+vcmp+++=to
men ^vb++++=men
without ^in++++=without
breeding ^xvbg+++xvbg+=breeding
or ^cc++++=or
youthful ^jj+atrb+++=youthful
care ^nn++++=care
the ^ati++++=the
recognition ^nn+nom+++=recognition
of ^in++++=of
a ^at++++=a
position ^nn+nom+++=position
above ^rb++++=above
them ^pp3o+pp3+++=them
which ^whp+who+++=which
they ^pp3a+pp3+++=they
feel ^vb+vprv+++=feel
unfitted ^jj+++xvbn+=unfitted
to ^to++++=to
fill ^vbi++++=fill.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
little ^ap++++=little
by ^in++++=by
little ^jj++++=little,
, ^zz++++=EXTRAWORD
the ^ati++++=the
family ^nn++++=family
dropped ^vbd+++xvbn+=dropped
lower ^jjr++++=lower
and ^cc+phrs+++=and
lower ^jjr++++=lower,
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
brooding ^nn++++=brooding
and ^cc++++=and
dissatisfied ^jj++++=dissatisfied,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drinking ^nvbg+++xvbg+=drinking
themselves ^ppls+pp3+++=themselves
into ^in++++=into
the ^ati++++=the
grave ^nn++++=grave,
, ^zz++++=EXTRAWORD
the ^ati++++=the
women ^nns++++=women
drudging ^vwbg+++xvbg+=drudging
at ^rb++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
marrying ^vbg+++xvbg+=marrying
beneath ^rb++++=beneath
them ^pp3o+pp3+++=them
or ^cc++++=or
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
In ^in++++=In
process ^nns+nom+++=process
of ^in"++++=of
time ^nn++++=time
all ^abn++++=all
disappeared ^jj+++xvbn+=disappeared,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
only ^rb+down+++=only
two ^cd++++=two
in ^in++++=in
the ^ati++++=the
Croft ^nn++++=Croft,
, ^zz++++=EXTRAWORD
Wykham ^np+++??+=Wykham
Delandre ^np+++??+=Delandre
and ^cc++++=and
his ^pp$+pp3+++=his
sister ^nn++++=sister
Margaret ^np++++=Margaret.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
and ^cc++++=and
woman ^nn++++=woman
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
inherited ^vprf+++xvbn+=inherited
in ^in++++=in
masculine ^jj+atrb+++=masculine
and ^cc+phrs+++=and
feminine ^jj+atrb+++=feminine
form ^nn++++=form
respectively ^rb++++=respectively
the ^ati++++=the
evil ^jj+atrb+++=evil
tendency ^nn++++=tendency
of ^in++++=of
their ^pp$+pp3+++=their
race ^nn++++=race,
, ^zz++++=EXTRAWORD
sharing ^vbg+++xvbg+=sharing
in ^rb++++=in
common ^rb"++++=common
the ^ati++++=the
principles ^nns++++=principles,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
manifesting ^jj+++xvbg+=manifesting
them ^pp3o+pp3+++=them
in ^in++++=in
different ^jj+atrb+++=different
ways ^nns++++=ways,
, ^zz++++=EXTRAWORD
of ^in++++=of
sullen ^jj+atrb+++=sullen
passion ^nn++++=passion,
, ^zz++++=EXTRAWORD
voluptuousness ^nns+nom+++=voluptuousness
and ^cc++++=and
recklessness ^nns+nom+++=recklessness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
history ^nn++++=history
of ^in++++=of
the ^ati++++=the
Brents ^np+++??+=Brents
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
something ^pn++++=something
similar ^jj++++=similar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
showing ^vbg+vprv++xvbg+=showing
the ^ati++++=the
causes ^nns++++=causes
of ^in++++=of
decadence ^nn+nom+++=decadence
in ^in++++=in
their ^pp$+pp3+++=their
aristocratic ^jj++++=aristocratic
and ^cc++++=and
not ^xnot++not++=not
their ^pp$+pp3+++=their
plebeian ^jj+atrb+++=plebeian
forms ^nns++++=forms.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
sent ^vprf+++xvbnx+=sent
their ^pp$+pp3+++=their
shoots ^nns++++=shoots
to ^in++++=to
the ^ati++++=the
wars ^nns++++=wars;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
their ^pp$+pp3+++=their
positions ^nns+nom+++=positions
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
different ^jj++++=different
and ^cc++++=and
they ^pp3a+pp3+++=they
had ^vb+hv+aux++=had
often ^rb++splt++=often
attained ^vprf+++xvbnx+=attained
honour ^nn++++=honour
for ^in++++=for
without ^in++++=without
flaw ^nn+++??+=flaw
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
gallant ^jj+pred+++=gallant,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brave ^jj+atrb+++=brave
deeds ^nns++++=deeds
were ^vbd+bed+aux++=were
done ^vpsv++by+xvbnx+=done
by ^in++++=by
them ^pp3o+pp3+++=them
before ^in++++=before
the ^ati++++=the
selfish ^jj+atrb+++=selfish
dissipation ^nn+nom+++=dissipation
which ^whp+rel+obj++=which
marked ^jj+++xvbn+=marked
them ^pp3o+pp3+++=them
had ^vbd+hvd+aux++=had
sapped ^vprf+++xvbn+=sapped
their ^pp$+pp3+++=their
vigour ^nn++++=vigour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
present ^jj+atrb+++=present
head ^jjb++++=head
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
if ^cs+cnd+++=if
family ^nn++++=family
it ^pp3+it+++=it
could ^md+pos+++=could
now ^rn+tm+++=now
be ^vb+be+aux++=be
called ^vpsv++agls+xvbnx+=called
when ^wrb+who+++=when
one ^cd1++++=one
remained ^vbd+++xvbn+=remained
of ^in++++=of
the ^ati++++=the
direct ^jj+atrb+++=direct
line ^nn++++=line
was ^vbd+bedz+vrb++=was
Geoffrey ^np++++=Geoffrey
Brent ^np+++??+=Brent.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
a ^at++++=a
type ^nn++++=type
of ^in++++=of
worn ^jj+++xvbn+=worn
out ^rp+pl+++=out
race ^nn++++=race,
, ^zz++++=EXTRAWORD
manifesting ^jj+++xvbg+=manifesting
in ^in++++=in
some ^dti++++=some
ways ^nns++++=ways
its ^pp$+it+++=its
most ^ap+emph+++=most
brilliant ^jj+atrb+++=brilliant
qualities ^nns+nom+++=qualities,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
others ^aps++++=others
its ^pp$+it+++=its
utter ^jjb+atrb+++=utter
degradation ^nn+nom+++=degradation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
be ^vb+be+aux++=be
fairly ^rb++splt++=fairly
compared ^vpsv++agls+xvbnx+=compared
with ^in++++=with
some ^dti++++=some
of ^in++++=of
those ^dt+dem+++=those
antique ^jj+atrb+++=antique
Italian ^jj+atrb+++=Italian
nobles ^nns++++=nobles
whom ^whp+rel+obj++=whom
the ^ati++++=the
painters ^nns+nom+++=painters
have ^vb+hv+aux++=have
preserved ^vprf+++xvbnx+=preserved
to ^in++++=to
us ^pp1o+pp1+++=us
with ^in++++=with
their ^pp$+pp3+++=their
courage ^nn+nom+++=courage,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
unscrupulousness ^nns+nom+++=unscrupulousness,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
refinement ^nn+nom+++=refinement
of ^in++++=of
lust ^nn++++=lust
and ^cc++++=and
cruelty ^nn++++=cruelty
the ^ati++++=the
voluptuary ^nn+nom+++=voluptuary
actual ^jj++++=actual
with ^in++++=with
the ^ati++++=the
fiend ^nn++++=fiend
potential ^nn++++=potential.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
certainly ^rb++++=certainly
handsome ^jj+pred+++=handsome,
, ^zz++++=EXTRAWORD
with ^in++++=with
that ^dt+dem+++=that
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
aquiline ^nn+++??+=aquiline,
, ^zz++++=EXTRAWORD
commanding ^jj+atrb++xvbg+=commanding
beauty ^nn++++=beauty
which ^whp+rel+obj++=which
women ^nns++++=women
so ^rb++++=so
generally ^rb+down+++=generally
recognise ^vb+vprv+++=recognise
as ^in++++=as
dominant ^nn++++=dominant.
. ^zz++++=EXTRAWORD
With ^in++++=With
men ^nns++++=men
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
distant ^jj+pred+++=distant
and ^cc++++=and
cold ^nn++++=cold;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
such ^abl++++=such
a ^at++++=a
bearing ^jj+++xvbg+=bearing
never ^rb++++=never
deters ^nn++++=deters
womankind ^nn++++=womankind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
inscrutable ^jj+atrb+++=inscrutable
laws ^nns++++=laws
of ^in++++=of
sex ^nn++++=sex
have ^vb+hv+vrb++=have
so ^ql+emph+++=so
arranged ^jj+++xvbn+=arranged
that ^dt+dem+++=that
even ^rb++++=even
a ^at++++=a
timid ^jj+atrb+++=timid
woman ^nn++++=woman
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
afraid ^jj++++=afraid
of ^in++++=of
a ^at++++=a
fierce ^jj+atrb+++=fierce
and ^cc+phrs+++=and
haughty ^jj+atrb+++=haughty
man ^nn++++=man.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^ql++++=so
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
a ^at++++=a
woman ^nn++++=woman
of ^in++++=of
any ^dti++++=any
kind ^nn++++=kind
or ^cc++++=or
degree ^nn++++=degree,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lived ^vbd+++xvbn+=lived
within ^in++++=within
view ^nn++++=view
of ^in++++=of
Brent ^np++++=Brent's
's ^$++++=EXTRAWORD
Rock ^npl++++=Rock,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
cherish ^vb++++=cherish
some ^dti++++=some
form ^nn++++=form
of ^in++++=of
secret ^jj+atrb+++=secret
admiration ^nn+nom+++=admiration
for ^in++++=for
the ^ati++++=the
handsome ^jj+atrb+++=handsome
wastrel ^nn++++=wastrel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
category ^nn++++=category
was ^vbd+bedz+vrb++=was
a ^at++++=a
wide ^jj+atrb+++=wide
one ^pn++++=one,
, ^zz++++=EXTRAWORD
for ^in++++=for
Brent ^np++++=Brent's
's ^$++++=EXTRAWORD
Rock ^npl++++=Rock
rose ^vbd+++xvbn+=rose
up ^rp++++=up
steeply ^rb++++=steeply
from ^in++++=from
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
a ^at++++=a
level ^nn++++=level
region ^nn++++=region
and ^cc++++=and
for ^in++++=for
a ^at++++=a
circuit ^nn++++=circuit
of ^in++++=of
a ^at++++=a
hundred ^cd++++=hundred
miles ^nns++++=miles
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
horizon ^nn++++=horizon,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
high ^jj+atrb+++=high
old ^jj+atrb+++=old
towers ^nns++++=towers
and ^cc++++=and
steep ^jj+atrb+++=steep
roofs ^nns++++=roofs
cutting ^vwbg+++xvbg+=cutting
the ^ati++++=the
level ^nn++++=level
edge ^nn++++=edge
of ^in++++=of
wood ^nn++++=wood
and ^cc++++=and
hamlet ^nn++++=hamlet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
far ^rb+pl+++=far-scattered
- ^zz++++=EXTRAWORD
scattered ^xvbn+++xvbn+=EXTRAWORD
mansions ^nns++++=mansions.
. ^zz++++=EXTRAWORD
So ^ql++++=So
long ^rb++++=long
as ^ql++++=as
Geoffrey ^np++++=Geoffrey
Brent ^np+++??+=Brent
confined ^vwbn+++xvbn+=confined
his ^pp$+pp3+++=his
dissipations ^nns+nom+++=dissipations
to ^in++++=to
London ^np++++=London
and ^cc++++=and
Paris ^np++++=Paris
and ^cc++++=and
Vienna ^np++++=Vienna
anywhere ^rb++++=anywhere
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
and ^cc++++=and
sound ^nn++++=sound
of ^in++++=of
his ^pp$+pp3+++=his
home ^nr++++=home
opinion ^nn++++=opinion
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
listen ^vbi++++=listen
to ^in++++=to
far ^rb+pl+++=far
off ^in+pl+++=off
echoes ^nns++++=echoes
unmoved ^jj++++=unmoved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
can ^md+pos+++=can
treat ^vb++++=treat
them ^pp3o+pp3+++=them
with ^in++++=with
disbelief ^nn++++=disbelief,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
scorn ^nn++++=scorn,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
disdain ^nn++++=disdain,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
whatever ^nn+nom+++=whatever
attitude ^nn++++=attitude
of ^in++++=of
coldness ^nns+nom+++=coldness
may ^md+pos+++=may
suit ^vb++++=suit
our ^pp$+pp1+++=our
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
the ^ati++++=the
scandal ^nn++++=scandal
came ^vbd+++xvbn+=came
close ^jj+atrb+++=close
home ^nr++++=home
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
another ^dt++++=another
matter ^nn++++=matter;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
feelings ^nns+nom+++=feelings
of ^in++++=of
independence ^nn+nom+++=independence
and ^cc++++=and
integrity ^nn+nom+++=integrity
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
in ^in++++=in
people ^nns++++=people
of ^in++++=of
every ^at++++=every
community ^nn+nom+++=community
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
utterly ^rb+amp+++=utterly
spoiled ^jj+++xvbn+=spoiled,
, ^zz++++=EXTRAWORD
asserted ^j+++xvbn+=asserted
itself ^ppl++++=itself
and ^cc++++=and
demanded ^vwbn+vsua++xvbn+=demanded
that ^tht+vcmp+++=that
condemnation ^nn+nom+++=condemnation
should ^md+nec+++=should
be ^vb+be+aux++=be
expressed ^vpsv++agls+xvbnx+=expressed.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
certain ^jj+atrb+++=certain
reticence ^nn+nom+++=reticence
in ^in++++=in
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
more ^rbr++++=more
notice ^nn++++=notice
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
of ^in++++=of
the ^ati++++=the
existing ^jj+atrb++xvbg+=existing
facts ^nns++++=facts
than ^in++++=than
was ^vbd+bedz+vrb++=was
absolutely ^rb+amp+++=absolutely
necessary ^jj+pred+++=necessary.
. ^zz++++=EXTRAWORD
Margaret ^np++++=Margaret
Delandre ^np+++??+=Delandre
bore ^vbd+++xvbn+=bore
herself ^ppl+pp3+++=herself
so ^rb++++=so
fearlessly ^rb++++=fearlessly
and ^cc+phrs+++=and
so ^rb++++=so
openly ^rb++++=openly
she ^pp3a+pp3+++=she
accepted ^vbd+++xvbnx+=accepted
her ^pp3o+pp3+++=her
position ^nn+nom+++=position
as ^in++++=as
the ^ati++++=the
justified ^jj+atrb++xvbn+=justified
companion ^nn++++=companion
of ^in++++=of
Geoffrey ^np++++=Geoffrey
Brent ^np+++??+=Brent
so ^rb++++=so
naturally ^rb++++=naturally
that ^dt+pdem+++=that
people ^vbz++++=people
came ^vbd+++xvbn+=came
to ^to++++=to
believe ^vbi+vprv+++=believe
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
secretly ^rb++splt++=secretly
married ^vpsv++agls+xvbnx+=married
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
thought ^vbd+++xvbn+=thought
it ^pp3+it+++=it
wiser ^jjr++++=wiser
to ^to++++=to
hold ^vbi+vprv+++=hold
their ^pp$+pp3+++=their
tongues ^nns++++=tongues
lest ^cs+sub+++=lest
time ^nn++++=time
should ^md+nec+++=should
justify ^vb++++=justify
her ^pp3o+pp3+++=her
and ^cc++++=and
also ^rb++++=also
make ^vb++++=make
her ^pp3o+pp3+++=her
an ^at++++=an
active ^jj+atrb+++=active
enemy ^nn++++=enemy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
person ^nn++++=person
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
by ^in++++=by
his ^pp$+pp3+++=his
interference ^nn+nom+++=interference,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
