There ^ex+pex+++=There
his ^pp$+pp3+++=his
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
tell ^vb++++=tell
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
big ^jj+atrb+++=big
black ^jj+atrb+++=black
box ^nn++++=box;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
a ^at++++=a
long ^rb++++=long
pole ^nn++++=pole
and ^cc++++=and
reached ^vbd+++xvbn+=reached
it ^pp3+it+++=it
out ^rp+pl+++=out
towards ^in++++=towards
the ^ati++++=the
box ^nn++++=box
and ^cc++++=and
managed ^vbd+++xvbn+=managed
to ^to+vcmp+++=to
draw ^vbi++++=draw
it ^pp3+it+++=it
within ^in++++=within
reach ^nn++++=reach
just ^rb+emph+++=just
above ^jjb++++=above
the ^ati++++=the
big ^jj+atrb+++=big
wheel ^nn++++=wheel.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
fortunate ^jj+pred+++=fortunate
he ^pp3a+pp3+++=he
saved ^vbd+++xvbnx+=saved
it ^pp3+it+++=it
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
for ^in++++=for
in ^in++++=in
another ^dt++++=another
moment ^nn++++=moment
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
over ^in++++=over
the ^ati++++=the
wheel ^nn++++=wheel
and ^cc++++=and
been ^vprf+ben+aux+xvbn+=been
dashed ^vpsv++agls+xvbnx+=dashed
to ^in++++=to
pieces ^nns++++=pieces
far ^rb+pl+++=far
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
miller ^np++++=miller
had ^vbd+hvd+aux++=had
pulled ^vprf+++xvbnx+=pulled
the ^ati++++=the
floating ^jj+atrb++xvbg+=floating
object ^nn++++=object
upon ^in++++=upon
the ^ati++++=the
bank ^nn++++=bank
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
really ^rb+emph+++=really
was ^vbd+bedz+vrb++=was
a ^at++++=a
box ^nn++++=box,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lid ^nn++++=lid
being ^xvbg+++xvbg+=being
fastened ^vprf+++xvbn+=fastened
tight ^jj++++=tight
with ^in++++=with
a ^at++++=a
strong ^jj+atrb+++=strong
cord ^nn++++=cord.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
lifted ^vbd+++xvbnx+=lifted
it ^pp3+it+++=it
carefully ^rb++++=carefully
and ^cc++++=and
carried ^vbd+++xvbn+=carried
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
mill ^nn++++=mill-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
it ^pp3+it+++=it
upon ^in++++=upon
the ^ati++++=the
floor ^nn++++=floor
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
lighted ^vbd+++xvbnx+=lighted
a ^at++++=a
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
cut ^vbd+++xvbnx+=cut
the ^ati++++=the
cord ^nn++++=cord
and ^cc++++=and
opened ^vbd+++xvbn+=opened
the ^ati++++=the
box ^nn++++=box
and ^cc++++=and
behold ^vb++++=behold!
! ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
babe ^nn++++=babe
lay ^vbd+++xvbn+=lay
within ^in++++=within
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
sweetly ^rb++++=sweetly
sleeping ^jj+++xvbg+=sleeping
upon ^in++++=upon
a ^at++++=a
pillow ^nn++++=pillow
of ^in++++=of
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miller ^nn++++=miller
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
surprised ^jj+++xvbn+=surprised
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped
singing ^vbg+++xvbg+=singing
and ^cc+phrs+++=and
gazed ^vpsv++agls+xvbn+=gazed
with ^in++++=with
big ^jj+atrb+++=big
eyes ^nns++++=eyes
at ^in++++=at
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
little ^rb++++=little
stranger ^jjr++++=stranger.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
gazed ^vbd+++xvbnx+=gazed
its ^pp$+it+++=its
eyes ^nns++++=eyes
opened ^vbd+++xvbn+=opened--two
-- ^--+clp+++=EXTRAWORD
two ^cd++++=EXTRAWORD
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
pleading ^vbg+++xvbg+=pleading
blue ^jj+atrb+++=blue
eyes, ^nn+++??+=eyes,--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
one ^cd1++++=one
smiled ^vbd+++xvbn+=smiled
and ^cc+phrs+++=and
stretched ^vbd+++xvbn+=stretched
out ^rp+pl+++=out
her ^pp$+pp3+++=her
arms ^nns++++=arms
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
miller ^nn++++=miller,
, ^zz++++=EXTRAWORD
" ^zz++++="where
where ^wrb+who+++=EXTRAWORD
on ^in++++=on
earth ^nn++++=earth
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
come ^vb++++=come
from ^in+ppvb+++=from?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
baby ^nn++++=baby
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
some ^dti++++=some
soft ^jj+atrb+++=soft
little ^jj+atrb+++=little
noises ^nns++++=noises
that ^tht+rel+subj++=that
sounded ^vprf+++xvbn+=sounded
like ^in++++=like
the ^ati++++=the
cooing ^nn++++=cooing
of ^in++++=of
a ^at++++=a
pigeon ^nn++++=pigeon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tiny ^jj+atrb+++=tiny
arms ^nns++++=arms
were ^vbd+bed+aux++=were
still ^rb++splt++=still
stretched ^vpsv++agls+xvbnx+=stretched
upwards ^rb+cnj+++=upwards,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
miller ^np++++=miller
bent ^vbd+++xvbn+=bent
down ^rp++++=down
and ^cc+phrs+++=and
tenderly ^rb++++=tenderly
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
child ^nn++++=child
from ^in++++=from
the ^ati++++=the
box ^nn++++=box
and ^cc++++=and
placed ^vbd+++xvbn+=placed
her ^pp$+pp3+++=her
upon ^in++++=upon
his ^pp$+pp3+++=his
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
stroke ^vbi++++=stroke
the ^ati++++=the
soft ^jj+atrb+++=soft,
, ^zz++++=EXTRAWORD
silken ^jj+atrb+++=silken
ringlets ^nns+nom+++=ringlets
that ^tht+rel+subj++=that
clustered ^vbd+++xvbn+=clustered
around ^rp++++=around
her ^pp3o+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
look ^vbi++++=look
upon ^in++++=upon
her ^pp$+pp3+++=her
wonderingly ^jj++++=wonderingly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baby ^nn++++=baby
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
his ^pp$+pp3+++=his
breast ^nn++++=breast
and ^cc++++=and
fell ^nn+++xvbn+=fell
asleep ^jj++++=asleep
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
miller ^nn++++=miller
became ^vbd+++xvbn+=became
greatly ^rb+amp+++=greatly
troubled ^jj+++xvbn+=troubled,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
unused ^jj+pred+++=unused
to ^in++++=to
babies ^nns++++=babies
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
handle ^vbi++++=handle
them ^pp3o+pp3+++=them
or ^cc++++=or
care ^nn++++=care
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
