When ^wrb+who+++=When
so ^rb"++++=so
on ^rb"++++=on
up ^rp++++=up
through ^in++++=through
the ^ati++++=the
old ^jj+atrb+++=old
spruce ^jj+atrb+++=spruce
wood ^nn++++=wood
in ^in++++=in
Alec ^np++++=Alec
Martin ^np++++=Martin's
's ^$++++=EXTRAWORD
field ^nn++++=field
if ^cs+cnd+++=if
the ^ati++++=the
spruces ^nns+++??+=spruces
were ^vbd+bed+vrb++=were
there ^rn+pl+++=there
still ^rb++++=still
and ^cc++++=and
the ^ati++++=the
field ^nn++++=field
still ^rb+atrb+++=still
Alec ^np++++=Alec
Martin ^np++++=Martin's
's ^vbz+bez+vrb++0=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
cousin ^nn++++=cousin's
's ^$++++=EXTRAWORD
place ^nn++++=place.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
just ^rb+emph+++=just
about ^rb++++=about
have ^vb+hv+vrb++=have
time ^nn++++=time
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
round ^in++++=round
before ^in++++=before
the ^ati++++=the
early ^jj+atrb+++=early
country ^nn++++=country
supper ^nn++++=supper
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
brief ^nn++++=brief
visit ^vb++++=visit
with ^in++++=with
Tom ^np++++=Tom
Tom ^np++++=Tom
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
good ^jj+atrb+++=good
sort ^nn++++=sort
of ^in++++=of
a ^at++++=a
fellow ^jjb++++=fellow
although ^cs+con+++=although
woefully ^jj++++=woefully
dull ^jj++++=dull
and ^cc+phrs+++=and
slow ^jj++++=slow-going
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
evening ^nn++++=evening
express ^jjb++++=express
for ^in++++=for
Montreal ^np+nom++??+=Montreal.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
swung ^vbd+++xvbnx+=swung
with ^in++++=with
a ^at++++=a
businesslike ^jj+atrb+++=businesslike
stride ^nn++++=stride
into ^in++++=into
the ^ati++++=the
Cove ^nn++++=Cove
road ^npl++++=road.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stride ^nn++++=stride
insensibly ^jj++++=insensibly
slackened ^jj+++xvbn+=slackened
into ^in++++=into
an ^at++++=an
unaccustomed ^jj++++=unaccustomed
saunter ^jjr++++=saunter.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
well ^rb++++=well
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
old ^jj+atrb+++=old
road ^nn++++=road,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
forty ^cd++++=forty
years ^nns++++=years
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
last ^rb++splt++=last
traversed ^vprf+++xvbnx+=traversed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
a ^at++++=a
set ^vbd+++xvbn+=set-lipped
- ^zz++++=EXTRAWORD
lipped ^jj+atrb++xvbn+=EXTRAWORD
boy ^nn++++=boy
of ^in++++=of
fifteen ^cd++++=fifteen,
, ^zz++++=EXTRAWORD
cast ^j+++xvbn+=cast
on ^in++++=on
the ^ati++++=the
world ^nn++++=world
by ^in++++=by
the ^ati++++=the
indifference ^nn+nom+++=indifference
of ^in++++=of
an ^at++++=an
uncle ^nn++++=uncle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
years ^nns++++=years
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
surprisingly ^rb++++=surprisingly
little ^jj+atrb+++=little
difference ^nn+nom+++=difference
in ^in++++=in
it ^pp3+it+++=it
or ^cc++++=or
in ^in++++=in
the ^ati++++=the
surrounding ^jj+atrb++xvbg+=surrounding
scenery ^nn+nom+++=scenery.
. ^zz++++=EXTRAWORD
True ^jj++++=True,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hills ^nns++++=hills
and ^cc++++=and
fields ^nns++++=fields
and ^cc++++=and
lanes ^nns++++=lanes
seemed ^vbd+seem++xvbn+=seemed
lower ^jjr++++=lower
and ^cc+phrs+++=and
smaller ^jjr++++=smaller
and ^cc+phrs+++=and
narrower ^jjr++++=narrower
than ^in++++=than
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
some ^dti++++=some
new ^jj+atrb+++=new
houses ^nns++++=houses
along ^in++++=along
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
belt ^nn++++=belt
of ^in++++=of
woods ^nns++++=woods
along ^in++++=along
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
farms ^nns++++=farms
had ^vbd+hvd+aux++=had
become ^vb++++=become
thinner ^jjr++++=thinner
in ^in++++=in
most ^ql+emph+++=most
places ^nns++++=places.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
was ^vbd+bedz+vrb++=was
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
difficulty ^nn++++=difficulty
in ^in++++=in
picking ^xvbg+++xvbg+=picking
out ^rp+pl+++=out
the ^ati++++=the
old ^jj+atrb+++=old
familiar ^jj+atrb+++=familiar
spots ^nns++++=spots.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
big ^jj+atrb+++=big
cherry ^np++++=cherry
orchard ^nn++++=orchard
on ^in++++=on
the ^ati++++=the
Milligan ^np+nom++??+=Milligan
place ^nn++++=place
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
famous ^jj++++=famous
in ^in++++=in
his ^pp$+pp3+++=his
boyhood ^nn+nom+++=boyhood.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
snow ^np++++=snow-white
- ^zz++++=EXTRAWORD
white ^jj++++=EXTRAWORD
with ^in++++=with
blossoms ^nns+++??+=blossoms,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
trees ^nns++++=trees
were ^vbd+bed+aux++=were
possessed ^vpsv++agls+xvbnx+=possessed
of ^in++++=of
eternal ^jj+atrb+++=eternal
youth ^nn++++=youth;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
in ^in++++=in
blossom ^vb++++=blossom
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
time ^nn++++=time
had ^vb+hv+aux++=had
not ^xnot++not++=not
stood ^vprf+++xvbn+=stood
still ^jj+pred+++=still
with ^in++++=with
him ^pp3o+pp3+++=him
as ^ql++++=as
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
with ^in++++=with
Luke ^np++++=Luke
Milligan ^np+nom+++=Milligan's
's ^$++++=EXTRAWORD
cherry ^np++++=cherry
orchard ^nn++++=orchard,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
reflected ^vbd+vprv++xvbnx+=reflected
grimly ^rb++++=grimly.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
springtime ^nn++++=springtime
had ^vb+hv+aux++=had
long ^rb++splt++=long
gone ^vprf+++xvbnx+=gone
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
The ^ati++++=The
few ^ap++++=few
people ^nns++++=people
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
on ^in++++=on
the ^ati++++=the
road ^npl++++=road
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
curiously ^rb+cnj+++=curiously,
, ^zz++++=EXTRAWORD
for ^in++++=for
strangers ^nns+nom+++=strangers
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
commonplace ^jj++++=commonplace
in ^in++++=in
Chiswick ^np++++=Chiswick.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
recognized ^vbd+vprv++xvbnx+=recognized
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
older ^nn++++=older
among ^in++++=among
them ^pp3o+pp3+++=them
but ^cc++++=but
none ^rb++++=none
of ^in++++=of
them ^pp3o+pp3+++=them
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
awkward ^jj++++=awkward,
, ^zz++++=EXTRAWORD
long ^jj++++=long-limbed
- ^zz++++=EXTRAWORD
limbed ^jj+atrb++xvbn+=EXTRAWORD
lad ^nn++++=lad
with ^in++++=with
fresh ^jj+atrb+++=fresh
boyish ^jj+atrb+++=boyish
colour ^nn++++=colour
and ^cc++++=and
crisp ^jj+atrb+++=crisp
black ^jj+atrb+++=black
curls ^nns++++=curls
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
Chiswick ^np++++=Chiswick.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
returned ^vbd+++xvbnx+=returned
to ^in++++=to
it ^pp3+it+++=it
a ^at++++=a
somewhat ^rb+down+++=somewhat
portly ^jj+atrb+++=portly
figure ^nn++++=figure
of ^in++++=of
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
close ^jj++++=close-cropped,
- ^zz++++=EXTRAWORD
cropped ^xvbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
grizzled ^jj+atrb+++=grizzled
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
face ^nn++++=face
that ^tht+rel+++=that
looked ^jj+++xvbn+=looked
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+aux++=be
carved ^vpsv++agls+xvbnx+=carved
out ^rp+pl+++=out
of ^in++++=of
granite ^nn++++=granite,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
immobile ^jj++++=immobile
and ^cc+phrs+++=and
unyielding ^jj++++=unyielding
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
never ^rb++++=never
faltered ^vbd+++xvbn+=faltered
or ^cc+phrs+++=or
wavered ^vbd+++xvbn+=wavered,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
stuck ^vbd+++xvbn+=stuck
at ^in+ppvb+++=at
nothing ^pn++++=nothing
that ^dt+pdem+++=that
might ^md+pos+++=might
advance ^nn+nom+++=advance
his ^pp$+pp3+++=his
plans ^nns++++=plans
and ^cc++++=and
purposes ^nns++++=purposes,
, ^zz++++=EXTRAWORD
a ^at++++=a
face ^nn++++=face
known ^vbd+vprv++xvbn+=known
and ^cc+phrs+++=and
dreaded ^vbd+++xvbn+=dreaded
in ^in++++=in
the ^ati++++=the
business ^nns+nom+++=business
world ^nn++++=world
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
reigned ^vbd+++xvbnx+=reigned
master ^nn++++=master.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
hard ^jj+atrb+++=hard,
, ^zz++++=EXTRAWORD
selfish ^jj+atrb+++=selfish
face ^nn++++=face,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
boy ^nn++++=boy
of ^in++++=of
forty ^cd++++=forty
years ^nns++++=years
ago ^rb++++=ago
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
neither ^dt++neg++=neither
cold ^jj++++=cold
nor ^cc+phrs+neg++=nor
hard ^jj++++=hard
nor ^cc+phrs+neg++=nor
selfish ^jj++++=selfish.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
the ^ati++++=the
homesteads ^nns++++=homesteads
and ^cc++++=and
orchard ^nn++++=orchard
lands ^nns++++=lands
grew ^vbd+++xvbn+=grew
fewer ^ap++++=fewer
and ^cc++++=and
then ^rn+tm+++=then
ceased ^vbd+++xvbn+=ceased
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fields ^nns++++=fields
were ^vbd+bed+vrb++=were
long ^rb++++=long
and ^cc++++=and
low ^jj++++=low-lying,
- ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
sloping ^vbg+++xvbg+=sloping
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
misty ^jj+atrb+++=misty
blue ^nn++++=blue
rim ^nn++++=rim
of ^in++++=of
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
A ^at++++=A
turn ^nn++++=turn
of ^in++++=of
the ^ati++++=the
road ^npl++++=road
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
in ^in++++=in
sudden ^jj+atrb+++=sudden
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
Cove ^nn++++=Cove,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
below ^rb++++=below
him ^pp3o+pp3+++=him
was ^vbd+bedz+vrb++=was
the ^ati++++=the
old ^jj+atrb+++=old
Jameson ^np+++??+=Jameson
homestead ^nn++++=homestead,
, ^zz++++=EXTRAWORD
built ^j+++xvbn+=built
almost ^rb+hdg+++=almost
within ^in++++=within
wave ^nn++++=wave-lap
- ^zz++++=EXTRAWORD
lap ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
pebbly ^jj+atrb+++=pebbly
shore ^nn++++=shore
and ^cc++++=and
shut ^vb+++xvbn+=shut
away ^rb+phrv+++=away
into ^in++++=into
a ^at++++=a
lonely ^jj+atrb+++=lonely
grey ^jj+atrb+++=grey
world ^nn++++=world
of ^in++++=of
its ^pp$+it+++=its
own ^ap++++=own
by ^in++++=by
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
sands ^nns++++=sands
and ^cc++++=and
those ^dt+dem+++=those
long ^jj+atrb+++=long
slopes ^nns++++=slopes
of ^in++++=of
tenantless ^jj+atrb+++=tenantless
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
paused ^vbd+++xvbnx+=paused
at ^in++++=at
the ^ati++++=the
sagging ^jj+atrb+++=sagging
gate ^nn++++=gate
that ^tht+rel+++=that
opened ^jj+++xvbn+=opened
into ^in++++=into
the ^ati++++=the
long ^jj++++=long,
, ^zz++++=EXTRAWORD
deep ^jj++++=deep-rutted
- ^zz++++=EXTRAWORD
rutted ^jj+atrb+++=EXTRAWORD
lane ^nn++++=lane
and ^cc++++=and,
, ^zz++++=EXTRAWORD
folding ^jj++++=folding
his ^pp$+pp3+++=his
arms ^nns++++=arms
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
earnestly ^rb++++=earnestly
and ^cc++++=and
scrutinizingly ^jj++++=scrutinizingly
over ^in++++=over
the ^ati++++=the
buildings ^nns++++=buildings.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
grey ^np++++=grey
and ^cc++++=and
faded ^jj+++xvbn+=faded,
, ^zz++++=EXTRAWORD
lacking ^jj+++xvbg+=lacking
the ^ati++++=the
prosperous ^jj+atrb+++=prosperous
appearance ^nn+nom+++=appearance
that ^tht+vcmp+subj++=that
had ^vbd+hvd+aux++=had
characterized ^vprf+++xvbnx+=characterized
them ^pp3o+pp3+++=them
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
an ^at++++=an
air ^nn++++=air
of ^in++++=of
failure ^nn++++=failure
about ^in++++=about
the ^ati++++=the
whole ^jj+atrb+++=whole
place ^nn++++=place
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
very ^ap+amp+++=very
land ^nn++++=land
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
disheartened ^xvbn+++xvbn+=disheartened
and ^cc+phrs+++=and
discouraged ^xvbn+++xvbn+=discouraged.
. ^zz++++=EXTRAWORD
Long ^rb++++=Long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson,
, ^zz++++=EXTRAWORD
senior ^nn++++=senior,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
well ^rb++++=well-to-do
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
do ^vb+do+vrb++=EXTRAWORD
man ^nn++++=man.
. ^zz++++=EXTRAWORD
The ^ati++++=The
big ^jj+atrb+++=big
Cove ^nn++++=Cove
farm ^nn++++=farm
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
best ^nn++++=best
in ^in++++=in
Chiswick ^np++++=Chiswick
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
As ^in++++=As
for ^in"++++=for
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson,
, ^zz++++=EXTRAWORD
Junior ^jj++++=Junior,
, ^zz++++=EXTRAWORD
Robert ^np++++=Robert
Turner ^np++++=Turner's
's ^$++++=EXTRAWORD
face ^nn++++=face
always ^rb++++=always
grew ^vbd+++xvbn+=grew
something ^pn++++=something
grimmer ^jjr++++=grimmer
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
recalled ^vbd+vprv++xvbnx+=recalled
him ^pp3o+pp3+++=him
the ^ati++++=the
one ^cd1++++=one
person ^nn++++=person,
, ^zz++++=EXTRAWORD
boy ^nn++++=boy
and ^cc++++=and
man ^nn++++=man,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
really ^rb+emph+splt++=really
hated ^vprf+++xvbnx+=hated
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
enemies ^nns++++=enemies
from ^in++++=from
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
in ^in++++=in
a ^at++++=a
bout ^nn++++=bout
of ^in++++=of
wrestling ^nn++++=wrestling
at ^in++++=at
the ^ati++++=the
Chiswick ^np++++=Chiswick
school ^nn++++=school
Neil ^np++++=Neil
had ^vbd+hvd+aux++=had
thrown ^vprf+++xvbnx+=thrown
him ^pp3o+pp3+++=him
by ^in++++=by
an ^at++++=an
unfair ^jj+atrb+++=unfair
trick ^nn++++=trick
and ^cc++++=and
taunted ^vbd+++xvbn+=taunted
him ^pp3o+pp3+++=him
continually ^rb++++=continually
thereafter ^nn+nom+++=thereafter
on ^in++++=on
his ^pp$+pp3+++=his
defeat ^nn++++=defeat.
. ^zz++++=EXTRAWORD
Robert ^np++++=Robert
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
compact ^nn++++=compact
with ^in++++=with
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
some ^dti++++=some
day ^nn++++=day
he ^pp3a+pp3+++=he
would ^md+prd+++=would
pay ^vb++++=pay
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
not ^xnot++not++=not
forgotten ^vprf+++xvbn+=forgotten
it ^pp3+it+++=it
he ^pp3a+pp3+++=he
never ^rb++++=never
forgot ^vbd+vprv++xvbn+=forgot
such ^abl++++=such
things ^nns++++=things
but ^cc++++=but
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
or ^cc+phrs+++=or
heard ^vpsv++agls+xvbn+=heard
of ^in++++=of
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson
after ^in++++=after
leaving ^xvbg+++xvbg+=leaving
Chiswick ^np++++=Chiswick.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
anything ^pn++++=anything
Robert ^np++++=Robert
Turner ^np++++=Turner
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
John ^np++++=John
Kesley ^np+++??+=Kesley
failed ^vbd+++xvbn+=failed
and ^cc++++=and
his ^pp$+pp3+++=his
effects ^nns++++=effects
turned ^vbd+++xvbn+=turned
over ^in++++=over
to ^in++++=to
his ^pp$+pp3+++=his
creditors ^nns++++=creditors,
, ^zz++++=EXTRAWORD
of ^in++++=of
whom ^whp+rel+pied++=whom
Robert ^np++++=Robert
Turner ^np++++=Turner
was ^vbd+bedz+vrb++=was
the ^ati++++=the
chief ^jjb++++=chief,
, ^zz++++=EXTRAWORD
a ^at++++=a
mortgage ^nn+nom+++=mortgage
on ^in++++=on
the ^ati++++=the
Cove ^nn++++=Cove
farm ^nn++++=farm
at ^rb++++=at
Chiswick ^np++++=Chiswick,
, ^zz++++=EXTRAWORD
owned ^xvbn+++xvbn+=owned
by ^in++++=by
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++agls+xvbnx+=found
among ^in++++=among
his ^pp$+pp3+++=his
assets ^nns++++=assets.
. ^zz++++=EXTRAWORD
Inquiry ^nn++++=Inquiry
revealed ^vbd+vprv++xvbn+=revealed
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
Neil ^np++++=Neil
Jameson ^np+++??+=Jameson
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
that ^tht+vcmp+++=that
the ^ati++++=the
farm ^nn++++=farm
was ^vbd+bedz+aux++=was
run ^vpsv++by+xvbnx+=run
by ^in++++=by
his ^pp$+pp3+++=his
widow ^nn++++=widow.
. ^zz++++=EXTRAWORD
Turner ^np++++=Turner
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
pang ^nn++++=pang
of ^in++++=of
disappointment ^nn+nom+++=disappointment.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
satisfaction ^nn+nom+++=satisfaction
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
in ^in++++=in
wreaking ^xvbg+++xvbg+=wreaking
revenge ^nn++++=revenge
on ^in++++=on
a ^at++++=a
dead ^jj+atrb+++=dead
man ^nn++++=man?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
at ^rb++++=at
least ^rb"++++=least
his ^pp$+pp3+++=his
wife ^nn++++=wife
and ^cc++++=and
children ^nns++++=children
should ^md+nec+++=should
suffer ^vb++++=suffer.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
debt ^nn++++=debt
of ^in++++=of
his ^pp$+pp3+++=his
to ^in++++=to
Jameson ^np+++??+=Jameson
