At ^rb++++=At
maker ^nn++++=EXTRAWORD
or ^cc++++=or
pleasure ^nn++++=pleasure-seeker;
- ^zz++++=EXTRAWORD
seeker ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
never ^rb++++=never
outrage ^nn+nom+++=outrage
the ^ati++++=the
silence ^nn+nom+++=silence
of ^in++++=of
the ^ati++++=the
village ^nn+nom+++=village
nights ^nns++++=nights
with ^in++++=with
the ^ati++++=the
riotous ^jj+atrb+++=riotous
noises ^nns++++=noises
of ^in++++=of
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
do ^vb+do+vrb++=do
they ^pp3a+pp3+++=they
regard ^nn++++=regard
me ^pp1o+pp1+++=me
as ^ql++++=as
ascetic ^jj++++=ascetic,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
little ^jj+atrb+++=little
acquaintance ^nn+nom+++=acquaintance
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
of ^in++++=of
me ^pp1o+pp1+++=me
carries ^vbz++++=carries
the ^ati++++=the
savour ^nn++++=savour
of ^in++++=of
comfort ^nn++++=comfort
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
traveller ^nn+nom+++=traveller;
; ^zz++++=EXTRAWORD
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^at++++=a
vagabond ^nn++++=vagabond
by ^in++++=by
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
wandering ^vbg+++xvbg+=wandering
through ^in++++=through
the ^ati++++=the
village ^nn+nom+++=village
fields ^nns++++=fields
is ^vbz+bez+vrb++=is
aimless ^jj+pred+++=aimless.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
hardly ^rb+down+++=hardly
even ^rb++++=even
quite ^rb++++=quite
certain ^jj++++=certain
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
married ^vpsv++agls+xvbnx+=married
or ^cc++++=or
single ^jj++++=single;
; ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
me ^pp1o+pp1+++=me
with ^in++++=with
my ^pp$+pp1+++=my
children ^nns++++=children.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
being ^vbg+beg++xvbg+=being
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
classify ^vb++++=classify
me ^pp1o+pp1+++=me
in ^in++++=in
any ^dti++++=any
animal ^nn++++=animal
or ^cc++++=or
vegetable ^nn++++=vegetable
kingdom ^nn+nom+++=kingdom
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
long ^rb++splt++=long
since ^cs+sub+++=since
given ^vbd+++xvbn+=given
me ^pp1o+pp1+++=me
up ^rp++++=up
and ^cc++++=and
left ^vbd+++xvbn+=left
me ^pp1o+pp1+++=me
stolidly ^jj++++=stolidly
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
quite ^rb++++=quite
lately ^rb+tm+++=lately
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^to++++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
one ^cd1++++=one
person ^nn++++=person
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
who ^whp+rel+subj++=who
is ^vbz+bez+vrb++=is
deeply ^rb++++=deeply
interested ^jj+pred+++=interested
in ^in++++=in
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
acquaintance ^nn+nom+++=acquaintance
began ^vbd+++xvbn+=began
on ^in++++=on
a ^at++++=a
sultry ^jj+atrb+++=sultry
afternoon ^nn++++=afternoon
in ^in++++=in
July ^nr++++=July.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
rain ^nn++++=rain
all ^rb++++=all
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
wet ^jj+pred+++=wet
and ^cc+phrs+++=and
heavy ^jj++++=heavy
with ^in++++=with
mist ^nn++++=mist,
, ^zz++++=EXTRAWORD
like ^in++++=like
eyelids ^nns++++=eyelids
when ^wrb+who+++=when
weeping ^nn++++=weeping
is ^vbz+bez+vrb++=is
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
lazily ^rb++++=lazily
watching ^vbg+++xvbg+=watching
a ^at++++=a
dappled ^jj+++xvbn+=dappled
cow ^np++++=cow
grazing ^vwbg+++xvbg+=grazing
on ^in++++=on
the ^ati++++=the
high ^jj+atrb+++=high
bank ^nn++++=bank
of ^in++++=of
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
The ^ati++++=The
afternoon ^nn++++=afternoon
sun ^nn++++=sun
was ^vbd+bedz+aux++=was
playing ^vbg+++xvbgx+=playing
on ^in+ppvb+++=on
her ^pp$+pp3+++=her
glossy ^jj+atrb+++=glossy
hide ^nn++++=hide.
. ^zz++++=EXTRAWORD
The ^ati++++=The
simple ^jj+atrb+++=simple
beauty ^nn++++=beauty
of ^in++++=of
this ^dt+dem+++=this
dress ^nn++++=dress
of ^in++++=of
light ^nn++++=light
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
wonder ^vb++++=wonder
idly ^rb++++=idly
at ^in++++=at
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
deliberate ^jj+atrb+++=deliberate
waste ^nn++++=waste
of ^in++++=of
money ^nn++++=money
in ^in++++=in
setting ^xvbg+++xvbg+=setting
up ^rp++++=up
tailors ^nns++++=tailors'
' ^zz++++=EXTRAWORD
shops ^nns++++=shops
to ^to++++=to
deprive ^vbi++++=deprive
his ^pp$+pp3+++=his
own ^ap++++=own
skin ^nn++++=skin
of ^in++++=of
its ^pp$+it+++=its
natural ^jj+atrb+++=natural
clothing ^nn++++=clothing.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
thus ^rb+cnj+splt++=thus
watching ^vbg+++xvbgx+=watching
and ^cc++++=and
lazily ^rb++++=lazily
musing ^vbg+++xvbg+=musing,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
of ^in++++=of
middle ^jjb+atrb+++=middle
age ^nn++++=age
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
prostrated ^vbd+++xvbn+=prostrated
herself ^ppl+pp3+++=herself
before ^in++++=before
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
her ^pp$+pp3+++=her
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
carried ^vbd+++xvbnx+=carried
in ^in++++=in
her ^pp$+pp3+++=her
robe ^nn++++=robe
some ^dti++++=some
bunches ^nns++++=bunches
of ^in++++=of
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
offered ^vbd+++xvbnx+=offered
to ^in++++=to
me ^pp1o+pp1+++=me
with ^in++++=with
folded ^xvbn+++xvbn+=folded
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
offered ^vbd+++xvbnx+=offered
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
offering ^jj+++xvbg+=offering
to ^in++++=to
my ^pp$+pp1+++=my
God ^nn++++=God."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
so ^cs+sub+++=so
taken ^vprf+++xvbn+=taken
aback ^rb++++=aback
as ^ql++++=as
she ^pp3a+pp3+++=she
uttered ^vbd+++xvbnx+=uttered
these ^dt+dem+++=these
words ^nns++++=words,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
hardly ^rb+down+splt++=hardly
catch ^vb++++=catch
a ^at++++=a
glimpse ^nn++++=glimpse
of ^in++++=of
her ^pp$+pp3+++=her
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
incident ^nn++++=incident
was ^vbd+bedz+vrb++=was
entirely ^rb+amp+++=entirely
simple ^jj+pred+++=simple,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
left ^vbd+++xvbn+=left
a ^at++++=a
deep ^jj+atrb+++=deep
impression ^nn++++=impression
on ^in++++=on
my ^pp$+pp1+++=my
mind ^nn++++=mind;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
back ^rb+phrv+++=back
once ^rb+tm+++=once
more ^rbr++++=more
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
the ^ati++++=the
cattle ^nns++++=cattle
in ^in++++=in
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
the ^ati++++=the
zest ^nn++++=zest
of ^in++++=of
life ^nn++++=life
in ^in++++=in
the ^ati++++=the
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
munching ^vbg+++xvbgx+=munching
the ^ati++++=the
lush ^jj+atrb+++=lush
grass ^nn++++=grass
with ^in++++=with
deep ^jj+atrb+++=deep
breaths ^nns++++=breaths,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
whisked ^vbd+++xvbnx+=whisked
off ^in+pl+++=off
the ^ati++++=the
flies ^nns++++=flies,
, ^zz++++=EXTRAWORD
appeared ^vb+++xvbn+=appeared
to ^to+vcmp+++=to
me ^vbi++++=me
fraught ^jj++++=fraught
with ^in++++=with
mystery ^nn+nom+++=mystery.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
readers ^nns+nom+++=readers
may ^md+pos+++=may
laugh ^vb++++=laugh
at ^rb++++=at
my ^pp$+pp1+++=my
foolishness ^nns+nom+++=foolishness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
heart ^nn++++=heart
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
adoration ^nn+nom+++=adoration.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
offered ^vbd+++xvbnx+=offered
my ^pp$+pp1+++=my
worship ^nn+nom+++=worship
to ^in++++=to
the ^ati++++=the
pure ^jj+atrb+++=pure
joy ^nn++++=joy
of ^in++++=of
living ^xvbg+++xvbg+=living,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
God ^np++++=God's
's ^$++++=EXTRAWORD
own ^ap++++=own
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
plucking ^vbg+++xvbg+=plucking
a ^at++++=a
tender ^nn++++=tender
shoot ^vb++++=shoot
from ^in++++=from
the ^ati++++=the
mango ^nn+++??+=mango
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fed ^vbd+++xvbnx+=fed
the ^ati++++=the
cow ^nn++++=cow
with ^in++++=with
it ^pp3+it+++=it
from ^in++++=from
my ^pp$+pp1+++=my
own ^ap++++=own
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
the ^ati++++=the
satisfaction ^nn+nom+++=satisfaction
of ^in++++=of
having ^nn+nn+aux++=having
pleased ^vbd+++xvbn+=pleased
my ^pp$+pp1+++=my
God ^nn++++=God.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
year ^nn++++=year
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
village ^nn+nom+++=village
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
February ^nr+nom+++=February.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cold ^jj+atrb+++=cold
season ^nn++++=season
still ^rb++++=still
lingered ^vbd+++xvbn+=lingered
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
morning ^nn++++=morning
sun ^nn++++=sun
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
grateful ^jj+pred+++=grateful
for ^in++++=for
its ^pp$+it+++=its
warmth ^nn++++=warmth.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
writing ^vbg+++xvbgx+=writing,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
servant ^nn+nom+++=servant
came ^vbd+++xvbn+=came
to ^to++++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
a ^at++++=a
devotee ^nn++++=devotee,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Vishnu ^np++++=Vishnu
cult ^nn++++=cult,
, ^zz++++=EXTRAWORD
wanted ^vb+++xvbn+=wanted
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
absent ^jj+atrb+++=absent
way ^nn++++=way,
, ^zz++++=EXTRAWORD
to ^to++++=to
bring ^vbi++++=bring
her ^pp$+pp3+++=her
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
on ^in++++=on
with ^in++++=with
my ^pp$+pp1+++=my
writing ^nvbg+++xvbg+=writing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Devotee ^np+++??+=Devotee
came ^vbd+++xvbn+=came
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bowed ^vpsv++agls+xvbn+=bowed
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
my ^pp$+pp1+++=my
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
woman ^nn++++=woman
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
brief ^jj+atrb+++=brief
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
a ^at++++=a
year ^nn++++=year
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
able ^jj+pred+++=able
now ^rn+tm+++=now
to ^to++++=to
examine ^vbi++++=examine
her ^pp$+pp3+++=her
more ^rbr++++=more
closely ^rb++++=closely.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
past ^jjb+pred+++=past
that ^dt+dem+++=that
age ^nn++++=age
when ^wrb+who+++=when
one ^cd1++++=one
asks ^vbz++++=asks
the ^ati++++=the
question ^nn+nom+++=question
whether ^cs+who+++=whether
a ^at++++=a
woman ^nn++++=woman
is ^vbz+bez+vrb++=is
beautiful ^jj+pred+++=beautiful
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
stature ^nn++++=stature
was ^vbd+bedz+vrb++=was
above ^in+pl+++=above
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
height ^nn++++=height,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
strongly ^rb+amp+splt++=strongly
built ^vpsv++agls+xvbnx+=built;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
body ^nn++++=body
was ^vbd+bedz+aux++=was
slightly ^rb+down+splt++=slightly
bent ^vpsv++agls+xvbnx+=bent
owing ^in+cmpx+++=owing
to ^in"++++=to
her ^pp$+pp3+++=her
constant ^jj+atrb+++=constant
attitude ^nn++++=attitude
of ^in++++=of
veneration ^nn+nom+++=veneration.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
manner ^nn++++=manner
had ^vb+hv+aux++=had
nothing ^pn++++=nothing
shrinking ^vbg+++xvbg+=shrinking
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
remarkable ^jj++++=remarkable
of ^in++++=of
her ^pp$+pp3+++=her
features ^nns++++=features
were ^vbd+bed+vrb++=were
her ^pp$+pp3+++=her
two ^cd++++=two
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
a ^at++++=a
penetrating ^jj+atrb++xvbg+=penetrating
power ^nn++++=power
which ^whp+rel+subj++=which
could ^md+pos+++=could
make ^vb++++=make
distance ^nn+nom+++=distance
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
With ^in++++=With
those ^dt+dem+++=those
two ^cd++++=two
large ^jj+atrb+++=large
eyes ^nns++++=eyes
of ^in++++=of
hers ^pp$$++++=hers,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
push ^vbi++++=push
me ^pp1o+pp1+++=me
as ^ql++++=as
she ^pp3a+pp3+++=she
entered ^vbd+++xvbnx+=entered.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
brought ^vbd+++xvbn+=brought
me ^pp1o+pp1+++=me
here ^rn+pl+++=here
before ^in++++=before
your ^pp$+pp2+++=your
throne ^nn++++=throne,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
God ^nn++++=God?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
much ^ap++++=much
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
true ^jj+atrb+++=true
place ^nn++++=place
to ^to++++=to
meet ^vbi++++=meet
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
have ^vb+hv+aux++=have
seen ^vprf++tht0+xvbnx+=seen
me ^pp1o+pp1+++=me
walking ^vbg+++xvbg+=walking
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden
without ^in++++=without
my ^pp$+pp1+++=my
seeing ^vbg+vprv++xvbg+=seeing
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
last ^rb++++=last
few ^ap++++=few
clays ^nns++++=clays,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered
from ^in++++=from
a ^at++++=a
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
prevented ^vpsv++agls+xvbnx+=prevented
from ^in++++=from
going ^xvbg+++xvbg+=going
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
perforce ^rb+cnj+++=perforce,
, ^zz++++=EXTRAWORD
to ^to++++=to
stay ^vbi++++=stay
indoors ^rn+pl+++=indoors
and ^cc++++=and
pay ^vb++++=pay
my ^pp$+pp1+++=my
homage ^nn++++=homage
to ^in++++=to
the ^ati++++=the
evening ^nn++++=evening
sky ^nn++++=sky
from ^in++++=from
my ^pp$+pp1+++=my
terrace ^nn++++=terrace.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
silent ^jj+atrb+++=silent
pause ^nn++++=pause
the ^ati++++=the
Devotee ^np+++??+=Devotee
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me:
: ^zz++++=EXTRAWORD
" ^zz++++="O
o ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
God ^nn++++=God,
, ^zz++++=EXTRAWORD
give ^vb++++=give
me ^pp1o+pp1+++=me
some ^dti++++=some
words ^nns++++=words
of ^in++++=of
good ^nn++++=good."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
unprepared ^jj+pred+++=unprepared
for ^in++++=for
this ^dt+dem+++=this
abrupt ^jj+atrb+++=abrupt
request ^nn++++=request,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
answered ^vbd+vpub++xvbn+=answered
her ^pp$+pp3+++=her
on ^in++++=on
the ^ati++++=the
spur ^nn++++=spur
of ^in++++=of
the ^ati++++=the
moment ^nn++++=moment:
: ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
words ^nns++++=words
I ^pp1a+pp1+++=I
neither ^rb++neg++=neither
give ^vb++++=give
nor ^cc+phrs+neg++=nor
receive ^vb++++=receive.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
simply ^rb++++=simply
open ^vb++++=open
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
and ^cc++++=and
keep ^vb++++=keep
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
can ^md+pos+++=can
at ^rb++++=at
once ^rb"+tm+++=once
both ^abx++++=both
hear ^vb+vprv+++=hear
and ^cc+phrs+++=and
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
even ^rb++++=even
