A ^at++++=A
Young ^jj+atrb+++=Young
Men ^nns++++=Men
in ^in++++=in
Business ^nns+nom+++=Business
and ^cc++++=and
Social ^jj+atrb+++=Social
Relations ^nns+nom+++=Relations,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
suggested ^vprf+++xvbnx+=suggested
to ^in++++=to
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
present ^jj+atrb+++=present
enterprise ^nn++++=enterprise,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
a ^at++++=a
second ^od++++=second
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
taller ^jjr++++=taller
and ^cc+phrs+++=and
broader ^jjr++++=broader
than ^in++++=than
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
shock ^nn++++=shock
of ^in++++=of
light ^nn++++=light
curling ^vwbg+++xvbg+=curling
hair ^nn++++=hair
and ^cc++++=and
a ^at++++=a
crop ^nn++++=crop
of ^in++++=of
freckles ^nns+++??+=freckles
that ^tht+rel+++=that
advertised ^jj+++xvbn+=advertised
a ^at++++=a
rich ^jj+atrb+++=rich
soil ^nn++++=soil
threw ^vbd+++xvbn+=threw
him ^pp3o+pp3+++=him
a ^at++++=a
lifeline ^nn++++=lifeline.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
thumbs ^nns++++=thumbs
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips
and ^cc++++=and
whistled ^vpsv++agls+xvbn+=whistled
in ^in++++=in
a ^at++++=a
peculiarly ^rb++++=peculiarly
ear ^nn++++=ear-splitting
- ^zz++++=EXTRAWORD
splitting ^vbg+++xvbg+=EXTRAWORD
way ^nn++++=way.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
boys ^nns++++=boys
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
on ^in++++=on
the ^ati++++=the
same ^ap++++=same
bench ^nn++++=bench
at ^in++++=at
Sunday ^nr++++=Sunday-school
- ^zz++++=EXTRAWORD
school ^nn++++=EXTRAWORD
not ^xnot++not++=not
three ^cd++++=three
hours ^nns++++=hours
before ^in++++=before;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
what ^wdt+who+++=what
a ^at++++=a
change ^nn++++=change
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
over ^in++++=over
the ^ati++++=the
world ^nn++++=world
for ^in++++=for
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
since ^in++++=since
then ^rn+tm+++=then!
! ^zz++++=EXTRAWORD
" ^zz++++="Hello!
hello ^rb+dspt+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
you ^pp2+pp2+++=you
goin ^nn+++??+=goin',
', ^nn+++??+=EXTRAWORD
Ab ^&fo++++=Ab?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
newcomer ^nn+nom+++=newcomer,
, ^zz++++=EXTRAWORD
gruffly ^jj++++=gruffly.
. ^zz++++=EXTRAWORD
" ^zz++++="Callin',"
callin ^nn+++??+=EXTRAWORD
'," ^nn+++??+=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
boy ^nn++++=boy
in ^in++++=in
the ^ati++++=the
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
laconically ^rb+cnj+++=laconically,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
carefully ^rb++++=carefully
averted ^jj+atrb++xvbn+=averted
gaze ^nn++++=gaze.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
girls ^nns++++=girls?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
awestruck ^nn+++??+=awestruck.
. ^zz++++=EXTRAWORD
In ^in++++=In
Mount ^nn++++=Mount
Pisgah ^np+++??+=Pisgah
you ^pp2+pp2+++=you
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
girls ^nns++++=girls
home ^nr++++=home
from ^in++++=from
night ^nn++++=night
church ^nn++++=church,
, ^zz++++=EXTRAWORD
socials ^nns+nom+++=socials,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
parties ^nns++++=parties;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
hang ^vb++++=hang
over ^in++++=over
the ^ati++++=the
gate ^nn++++=gate;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
might ^md+pos+++=might
walk ^vb++++=walk
with ^in++++=with
a ^at++++=a
girl ^nn++++=girl
in ^in++++=in
the ^ati++++=the
cemetery ^nn+nom+++=cemetery
of ^in++++=of
a ^at++++=a
Sunday ^nr++++=Sunday
afternoon ^nn++++=afternoon;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
ring ^nn++++=ring
a ^at++++=a
front ^nn++++=front-door
- ^zz++++=EXTRAWORD
door ^nn++++=EXTRAWORD
bell ^nn++++=bell
and ^cc++++=and
ask ^vb++++=ask
for ^in+ppvb+++=for
Miss ^npt++++=Miss
Heart ^np++++=Heart's
's ^$++++=EXTRAWORD
Desire ^nn++++=Desire
one ^cd1++++=one
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
long ^jj+atrb+++=long
trousers ^nns+nom+++=trousers
at ^rb++++=at
least ^rb"++++=least
three ^cd++++=three
years ^nns++++=years
and ^cc++++=and
the ^ati++++=the
two ^cd++++=two
boys ^nns++++=boys
confronted ^vbd+++xvbn+=confronted
in ^in++++=in
the ^ati++++=the
dusty ^jj+atrb+++=dusty
road ^npl++++=road
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
these ^dt+dem+++=these
dignifying ^jj+atrb++xvbg+=dignifying
garments ^nns+nom+++=garments
barely ^rb+down+++=barely
six ^cd++++=six
months ^nns++++=months.
. ^zz++++=EXTRAWORD
" ^zz++++="Girls,"
girls ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Abner ^np+++??+=Abner,
, ^zz++++=EXTRAWORD
loftily ^jj++++=loftily;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
about ^in++++=about
girls ^nns++++=girls
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
going ^md"++pmd"++=going
to ^md+prd+++=to
call ^vb++++=call
on ^in+ppvb+++=on
one ^cd1++++=one
girl ^nn++++=girl
Champe ^np+++??+=Champe
Claiborne ^np+++??+=Claiborne."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
marched ^vbd+++xvbnx+=marched
on ^in++++=on
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
conversation ^nn+nom+++=conversation
was ^vbd+bedz+vrb++=was
at ^rb++++=at
an ^at++++=an
end ^nn++++=end;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Ross ^np++++=Ross
hung ^vbd+++xvbn+=hung
upon ^in++++=upon
his ^pp$+pp3+++=his
flank ^nn++++=flank.
. ^zz++++=EXTRAWORD
Ross ^np++++=Ross
and ^cc++++=and
Champe ^np+++??+=Champe
were ^vbd+bed+vrb++=were
neighbors ^nns++++=neighbors,
, ^zz++++=EXTRAWORD
comrades ^nns++++=comrades
in ^in++++=in
all ^abn++++=all
sorts ^nns++++=sorts
of ^in++++=of
mischief ^nn++++=mischief;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
doubt ^nn++++=doubt
whether ^cs+who+++=whether
to ^to++++=to
halt ^vbi++++=halt
Abner ^np+++??+=Abner
and ^cc++++=and
pummel ^nn+++??+=pummel
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
propose ^vb++++=propose
to ^to++++=to
enlist ^vbi++++=enlist
under ^in++++=under
his ^pp$+pp3+++=his
banner ^nn++++=banner.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
reckon ^vb+vprv+tht0++=reckon
you ^pp2+pp2+++=you
could ^md+pos+++=could?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
debated ^vbd+++xvbnx+=debated,
, ^zz++++=EXTRAWORD
trotting ^nvbg+++xvbg+=trotting
along ^in++++=along
by ^in++++=by
the ^ati++++=the
irresponsive ^nn++++=irresponsive
Jilton ^np+++??+=Jilton
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
" ^zz++++="Run
run ^vwbn+++xvbn+=EXTRAWORD
home ^nr++++=home
to ^in++++=to
your ^pp$+pp2+++=your
mother ^nn++++=mother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
the ^ati++++=the
originator ^nn++++=originator
of ^in++++=of
the ^ati++++=the
plan ^nn++++=plan,
, ^zz++++=EXTRAWORD
savagely ^rb++++=savagely.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
old ^jj++++=old
enough ^qlp++++=enough
to ^to++++=to
call ^vbi++++=call
on ^in+ppvb+++=on
girls ^nns++++=girls;
; ^zz++++=EXTRAWORD
anybody ^pn++++=anybody
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
that ^tht+vcmp+++=that;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
call ^vb++++=call
on ^in+ppvb+++=on
Champe ^np+++??+=Champe
Claiborne ^np+++??+=Claiborne."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
name ^nn++++=name
acted ^vbd+++xvbn+=acted
as ^ql++++=as
a ^at++++=a
spur ^nn++++=spur
on ^in++++=on
Ross ^np++++=Ross.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
your ^pp$+pp2+++=your
collar ^nn++++=collar
and ^cc++++=and
boots ^nns++++=boots
all ^rb++++=all
dirty ^jj++++=dirty?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
jeered ^vbd+++xvbnx+=jeered.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
callin ^nn+++??+=callin'."
'." ^nn+++??+=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
in ^in++++=in
the ^ati++++=the
road ^npl++++=road
stopped ^vbd+++xvbn+=stopped
short ^jj++++=short
in ^in++++=in
his ^pp$+pp3+++=his
dusty ^jj+atrb+++=dusty
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
an ^at++++=an
intense ^jj+atrb+++=intense
creature ^nn++++=creature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
whitened ^jj++++=whitened
at ^in++++=at
the ^ati++++=the
tragic ^jj+atrb+++=tragic
insinuation ^nn+nom+++=insinuation,
, ^zz++++=EXTRAWORD
longing ^vbg+++xvbg+=longing
for ^in++++=for
the ^ati++++=the
wholesome ^jj+atrb+++=wholesome
stay ^nn++++=stay
and ^cc++++=and
companionship ^nn+nom+++=companionship
of ^in++++=of
freckle ^nn+++??+=freckle-faced
- ^zz++++=EXTRAWORD
faced ^xvbn+++xvbn+=EXTRAWORD
Ross ^np++++=Ross.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
put ^vbd+++xvbnx+=put
the ^ati++++=the
dirt ^nn++++=dirt
on ^in++++=on
of ^in++++0=o'
purpose ^nn++++=purpose
so ^ql++++=so's
's ^vbz+bez+aux++0=EXTRAWORD
to ^to++++=to
look ^vbi++++=look
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
careless ^jj++++=careless,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
half ^abn++++=half
whispered ^jj+++xvbn+=whispered,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
agony ^nn++++=agony
of ^in++++=of
doubt ^nn++++=doubt.
. ^zz++++=EXTRAWORD
" ^zz++++="S'pose
s ^zz++++=EXTRAWORD
'pose ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
go ^vb++++=go
into ^in++++=into
your ^pp$+pp2+++=your
house ^nn++++=house
and ^cc++++=and
try ^vb++++=try
to ^to+vcmp+++=to
wash ^vbi++++=wash
it ^pp3+it+++=it
off ^in+strn+++=off?
? ^zz++++=EXTRAWORD
Reckon ^vb+vprv+tht0++=Reckon
your ^pp$+pp2+++=your
mother ^nn++++=mother
would ^md+prd+++=would
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
two ^cd++++=two
clean ^jj+atrb+++=clean
collars ^nns++++=collars,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
announced ^vbd+vpub++xvbn+=announced
the ^ati++++=the
other ^ap++++=other
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
proudly ^rb++++=proudly
generous ^jj++++=generous.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
lend ^vb++++=lend
you ^pp2+pp2+++=you
one ^pn++++=one.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
put ^vb+++xvbn+=put
it ^pp3+it+++=it
on ^in++++=on
while ^cs+sub+++=while
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
getting ^vbg+++xvbgx+=getting
ready ^jj++++=ready.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
mother ^nn++++=mother
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
stepping ^vbg+++xvbgx+=stepping
out ^rp+pl+++=out
to ^to++++=to
do ^vbi++++=do
a ^rb++++=a
little ^rb"++++=little
calling ^vbg+nom++xvbg+=calling
on ^in+ppvb+++=on
the ^ati++++=the
girls ^nns++++=girls."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was
an ^at++++=an
ally ^nn++++=ally
worthy ^jj++++=worthy
of ^in++++=of
the ^ati++++=the
cause ^nn++++=cause.
. ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
welcomed ^vbd+++xvbn+=welcomed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
certain ^jj+atrb+++=certain
jealous ^jj+atrb+++=jealous
twinges ^nns+++??+=twinges.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reflected ^vbd+vprv++xvbnx+=reflected
with ^in++++=with
satisfaction ^nn+nom+++=satisfaction
that ^tht+rel+obj++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
two ^cd++++=two
Claiborne ^np+++??+=Claiborne
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
Alicia ^np+++??+=Alicia
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
stiff ^jj++++=stiff
and ^cc+phrs+++=and
prim ^jj++++=prim
that ^dt+dem+++=that
no ^at++++=no
boy ^nn++++=boy
would ^md+prd+++=would
ever ^rb++splt++=ever
think ^vb+vprv+++=think
of ^in++++=of
calling ^nn++++=calling
on ^in++++=on
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
still ^rb++++=still
the ^ati++++=the
hope ^vb++++=hope
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
might ^md+pos+++=might
draw ^vb++++=draw
Ross ^np++++=Ross's
's ^$++++=EXTRAWORD
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leave ^nn++++=leave
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner,
, ^zz++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
numerous ^jj+atrb+++=numerous
remarks ^nns++++=remarks
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stored ^vprf+++xvbnx+=stored
up ^rp++++=up
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind
from ^in++++=from
Hints ^nns++++=Hints
and ^cc++++=and
Helps ^vbz++++=Helps
to ^in+vcmp+++=to
Young ^jj+atrb+++=Young
Men ^nns++++=Men
in ^in++++=in
Social ^jj++++=Social
and ^cc++++=and
Business ^nns+nom+++=Business
Relations ^nns+nom+++=Relations
to ^in++++=to
Champe ^np+++??+=Champe
alone ^jj++++=alone.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pryor ^np++++=Pryor
received ^vbd+++xvbn+=received
them ^pp3o+pp3+++=them
with ^in++++=with
the ^ati++++=the
easy ^jj++++=easy-going
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
kindness ^nns+nom+++=kindness
of ^in++++=of
the ^ati++++=the
mother ^nn++++=mother
of ^in++++=of
one ^cd1++++=one
son ^nn++++=son.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
followed ^vbd+vprv++xvbnx+=followed
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
to ^to++++=to
kiss ^vbi++++=kiss
and ^cc++++=and
feed ^nn++++=feed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
absent ^jj++++=absent
" ^zz++++="Howdy,
howdy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner;
; ^zz++++=EXTRAWORD
how ^wrb+who+++=how's
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
mother ^nn++++=mother?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner,
, ^zz++++=EXTRAWORD
big ^jj++++=big
with ^in++++=with
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
their ^pp$+pp3+++=their
mutual ^jj+atrb+++=mutual
intention ^nn+nom+++=intention,
, ^zz++++=EXTRAWORD
inclined ^xvbn+++xvbn+=inclined
his ^pp$+pp3+++=his
head ^jjb++++=head
stiffly ^rb++++=stiffly
and ^cc++++=and
looked ^vpsv++agls+xvbn+=looked
toward ^in++++=toward
Ross ^np++++=Ross
for ^in++++=for
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
trembled ^vbd+++xvbnx+=trembled
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
with ^in++++=with
delight ^nn++++=delight,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
anticipated ^vbd+vprv++xvbnx+=anticipated
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
the ^ati++++=the
speech ^nn++++=speech
Ross ^np++++=Ross
had ^vbd+hvd+aux++=had
outlined ^vprf+++xvbnx+=outlined.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
revised ^jj+atrb++xvbn+=revised
edition ^nn+nom+++=edition
which ^whp+rel+obj++=which
the ^ati++++=the
freckle ^nn+++??+=freckle-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
boy ^nn++++=boy
offered ^vbd+++xvbn+=offered
to ^in++++=to
the ^ati++++=the
maternal ^jj+atrb+++=maternal
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
over ^rb+phrv+++=over
to ^in+ppvb+++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Claiborne ^np++++=Claiborne's
's ^vbz+bez+vrb++0=EXTRAWORD
on ^in++++=on
er ^&fw++++=er
on ^in++++=on
an ^at++++=an
errand ^nn++++=errand
for ^in++++=for
Abner ^np++++=Abner's
's ^$++++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
black ^jj++++=black-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
boy ^nn++++=boy
looked ^vbd+++xvbn+=looked
reproach ^nn++++=reproach
as ^ql++++=as
they ^pp3a+pp3+++=they
clattered ^vbd+++xvbnx+=clattered
up ^rp++++=up
the ^ati++++=the
stairs ^nns++++=stairs
to ^in++++=to
Ross ^np++++=Ross's
's ^$++++=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
clean ^jj+atrb+++=clean
collar ^nn++++=collar
was ^vbd+bedz+aux++=was
produced ^vpsv++agls+xvbnx+=produced
and ^cc++++=and
a ^at++++=a
small ^jj+atrb+++=small
stock ^nn++++=stock
of ^in++++=of
ties ^nns++++=ties.
. ^zz++++=EXTRAWORD
" ^zz++++="You'd
you ^pp2+pp2+++=EXTRAWORD
'd ^md+prd+aux++0=EXTRAWORD
wear ^vb++++=wear
a ^at++++=a
necktie ^nn+++??+=necktie
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ross ^np++++=Ross
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
spreading ^jj+++xvbg+=spreading
them ^pp3o+pp3+++=them
upon ^in++++=upon
the ^ati++++=the
bureau ^nn++++=bureau-top.
- ^zz++++=EXTRAWORD
top ^jjb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
