Once ^rb+tm+++=Once
that ^tht+rel+subj++=that
lived ^vprf+++xvbn+=lived
there ^rn+pl+++=there
before ^in++++=before.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
time ^nn++++=time
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
building ^vbg+++xvbgx+=building,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
possible ^jj+atrb+++=possible
commotion ^nn+nom+++=commotion
in ^in++++=in
the ^ati++++=the
breasts ^nns++++=breasts
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
older ^jjr+atrb+++=older
population ^nn+nom+++=population;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
even ^rb++++=even
a ^at++++=a
black ^jj+atrb+++=black
ant ^nn++++=ant,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
cricket ^nn++++=cricket,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
have ^vb+hv+vrb++=have
his ^pp$+pp3+++=his
own ^ap++++=own
opinion ^nn++++=opinion
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
tell ^vb++++=tell
the ^ati++++=the
other ^ap++++=other
ants ^nns++++=ants
and ^cc++++=and
crickets ^nns+++??+=crickets
just ^rb+emph+++=just
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
the ^ati++++=the
world ^nn++++=world
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
to ^in++++=to
in ^rb++++=in
consequence ^nn+nom+++=consequence.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Rabbit ^np++++=Rabbit
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
the ^ati++++=the
hammering ^jj+++xvbg+=hammering
and ^cc++++=and
pounding ^xvbg+++xvbg+=pounding
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
nervous ^jj++++=nervous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
her ^pp$+pp3+++=her
most ^ql+emph+++=most
melancholy ^jj+atrb+++=melancholy
forebodings ^nns+++??+=forebodings
of ^in++++=of
evil ^nn++++=evil
times ^nns++++=times.
. ^zz++++=EXTRAWORD
" ^zz++++="Depend
depend ^vb++++=EXTRAWORD
upon ^in++++=upon
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
children ^nns++++=children,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
long ^jj++++=long-eared
- ^zz++++=EXTRAWORD
eared ^jj+atrb++xvbn+=EXTRAWORD
family ^nn++++=family,
, ^zz++++=EXTRAWORD
" ^zz++++="no
no ^at++++=EXTRAWORD
good ^nn++++=good
will ^md+prd+++=will
come ^vb++++=come
to ^in++++=to
us ^pp1o+pp1+++=us
from ^in++++=from
this ^dt+dem+++=this
establishment ^nn+nom+++=establishment.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
man ^nn++++=man
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
comes ^vbz++++=comes
always ^rb++++=always
trouble ^nn++++=trouble
for ^in++++=for
us ^pp1o+pp1+++=us
poor ^jj+atrb+++=poor
rabbits ^nns++++=rabbits."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
chestnut ^nn++++=chestnut-tree,
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
grew ^vbd+++xvbn+=grew
on ^in+ppvb+++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
woodland ^nn++++=woodland
ravine ^nn++++=ravine,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
a ^at++++=a
great ^jj+atrb+++=great
sigh ^nn++++=sigh
which ^whp+rel+subj++=which
shook ^vbd+++xvbn+=shook
all ^abn++++=all
his ^pp$+pp3+++=his
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
expressed ^vbd+vpub++xvbn+=expressed
it ^pp3+it+++=it
as ^ql++++=as
his ^pp$+pp3+++=his
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
no ^at++++=no
good ^nn++++=good
would ^md+prd+++=would
ever ^rb++splt++=ever
come ^vb++++=come
of ^in++++=of
it, ^nn+++??+=it,--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
at ^rb++++=at
once ^rb"+tm+++=once
struck ^vbd+++xvbn+=struck
to ^in++++=to
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
every ^at++++=every
chestnut ^nn++++=chestnut-burr.
- ^zz++++=EXTRAWORD
burr ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
squirrels ^nns++++=squirrels
talked ^vbd+++xvbn+=talked
together ^nn+nom+++=together
of ^in++++=of
the ^ati++++=the
dreadful ^jj+atrb+++=dreadful
state ^nn++++=state
of ^in++++=of
things ^nns++++=things
that ^tht+rel+subj++=that
would ^md+prd+++=would
ensue ^vb+++??+=ensue.
. ^zz++++=EXTRAWORD
" ^zz++++="Why!"
why ^wrb+who+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
old ^jj+atrb+++=old
Father ^nn++++=Father
Gray ^np++++=Gray,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
evident ^jj++++=evident
that ^tht+jcmp+++=that
Nature ^nn++++=Nature
made ^vbd+++xvbn+=made
the ^ati++++=the
nuts ^nns++++=nuts
for ^in++++=for
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
great ^jj+atrb+++=great
human ^jj+atrb+++=human
creatures ^nns++++=creatures
will ^md+prd+++=will
carry ^vb++++=carry
off ^rb+phrv+++=off
and ^cc++++=and
gormandize ^vb++++=gormandize
upon ^in++++=upon
what ^wdt+who+++=what
would ^md+prd+++=would
keep ^vb++++=keep
a ^at++++=a
hundred ^cd++++=hundred
poor ^jj+atrb+++=poor
families ^nns++++=families
of ^in++++=of
squirrels ^nns++++=squirrels
in ^in++++=in
comfort ^nn++++=comfort."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Ground ^nn++++=Ground-mole
- ^zz++++=EXTRAWORD
mole ^nn++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
require ^vb+vsua+++=require
very ^ql+amp+++=very
sharp ^np++++=sharp
eyes ^nns++++=eyes
to ^to++++=to
see ^vbi+vprv+++=see
into ^in++++=into
the ^ati++++=the
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
would ^md+prd+++=would
just ^rb+emph+++=just
end ^nn++++=end
in ^in++++=in
bringing ^xvbg+++xvbg+=bringing
down ^rp++++=down
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
real ^jj+atrb+++=real
estate ^nn++++=estate
in ^in++++=in
the ^ati++++=the
whole ^jj+atrb+++=whole
vicinity ^nn+nom+++=vicinity,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
every ^at++++=every
decentminded ^jj+++xvbn+=decentminded
and ^cc+phrs+++=and
respectable ^jj++++=respectable
quadruped ^jj+++xvbn+=quadruped
would ^md+prd+++=would
be ^vb+be+aux++=be
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
move ^vbi++++=move
away; ^nn+++??+=away;--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
part ^nn++++=part,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
sell ^vbi++++=sell
out ^rb+phrv+++=out
for ^in+ppvb+++=for
anything ^pn++++=anything
he ^pp3a+pp3+++=he
could ^md+pos+++=could
get ^vb++++=get.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bluebirds ^nns+++??+=bluebirds
and ^cc++++=and
bobolinks ^nns+++??+=bobolinks,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
more ^rbr++++=more
cheerful ^jj+atrb+++=cheerful
views ^nns++++=views
of ^in++++=of
matters ^nns+nom+++=matters;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
as ^ql++++=as
old ^jj+atrb+++=old
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ground ^np++++=Ground-mole
- ^zz++++=EXTRAWORD
mole ^nn++++=EXTRAWORD
observed ^vbd+++xvbn+=observed,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
a ^at++++=a
flighty ^jj+atrb+++=flighty
set, ^nn+++??+=set,--half
-- ^--+clp+++=EXTRAWORD
half ^abn++++=EXTRAWORD
their ^pp$+pp3+++=their
time ^nn++++=time
careering ^vwbg+++xvbg+=careering
and ^cc++++=and
dissipating ^vwbg+++xvbg+=dissipating
in ^in++++=in
the ^ati++++=the
Southern ^jj+atrb+++=Southern
States, ^np+++??+=States,--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
expected ^vpsv++agls+xvbnx+=expected
to ^to+vcmp+++=to
have ^vbi++++=have
that ^dt+dem+++=that
patriotic ^jj+atrb+++=patriotic
attachment ^nn+nom+++=attachment
to ^in++++=to
their ^pp$+pp3+++=their
native ^jj+atrb+++=native
soil ^nn++++=soil
that ^tht+rel+obj++=that
those ^dt+pdem+++=those
had ^vb+hv+aux++=had
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
grubbed ^vprf+++xvbnx+=grubbed
in ^in++++=in
it ^pp3+it+++=it
from ^in++++=from
their ^pp$+pp3+++=their
earliest ^jjt+atrb+++=earliest
days ^nns++++=days.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
race ^nn++++=race
of ^in++++=of
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
chestnut ^nn++++=chestnut-tree,
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+aux++=EXTRAWORD
never ^rb++splt++=never
ceasing ^vbg+++xvbgx+=ceasing
in ^in++++=in
its ^pp$+it+++=its
restless ^jj+atrb+++=restless
warfare ^nn++++=warfare
on ^in++++=on
Nature ^nn++++=Nature.
. ^zz++++=EXTRAWORD
In ^in++++=In
our ^pp$+pp1+++=our
forest ^nn++++=forest
solitudes ^nns+++??+=solitudes
hitherto ^rb++++=hitherto
how ^wrb+who+++=how
peacefully ^rb+cnj+++=peacefully,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
regularly ^rb++++=regularly
has ^vbz+hvz+aux++=has
everything ^pn++++=everything
gone ^vbd+++xvbn+=gone
on ^in+strn+++=on!
! ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
flower ^nn++++=flower
has ^vbz+hvz+aux++=has
missed ^vprf+++xvbnx+=missed
its ^pp$+it+++=its
appointed ^jj+atrb++xvbn+=appointed
time ^nn++++=time
of ^in++++=of
blossoming ^nn++++=blossoming,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
perfect ^vbi++++=perfect
its ^pp$+it+++=its
fruit ^nn++++=fruit.
. ^zz++++=EXTRAWORD
No ^at++++=No
matter ^nn++++=matter
how ^wrb+who+++=how
hard ^rb++++=hard
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
loud ^jj++++=loud
the ^ati++++=the
winds ^nns++++=winds
have ^vb+hv+aux++=have
roared ^vprf+++xvbnx+=roared,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
high ^jj++++=high
the ^ati++++=the
snow ^np++++=snow-banks
- ^zz++++=EXTRAWORD
banks ^nns++++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
piled ^vpsv++agls+xvbnx+=piled,
, ^zz++++=EXTRAWORD
all ^abn++++=all
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
right ^jj++++=right
again ^rb+tm+++=again
in ^in++++=in
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
the ^ati++++=the
least ^rbt++++=least
root ^nn++++=root
has ^vbz+hvz+aux++=has
lost ^vprf+++xvbnx+=lost
itself ^ppl++++=itself
under ^in++++=under
the ^ati++++=the
snows ^nps++++=snows,
, ^zz++++=EXTRAWORD
so ^ql++++=so
as ^ql++++=as
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be
ready ^jj+pred+++=ready
with ^in++++=with
its ^pp$+it+++=its
fresh ^jj+atrb+++=fresh
leaves ^nns++++=leaves
and ^cc++++=and
blossoms ^nns+++??+=blossoms
when ^wrb+who+++=when
the ^ati++++=the
sun ^nn++++=sun
returns ^nns++++=returns
to ^to++++=to
melt ^vbi++++=melt
the ^ati++++=the
frosty ^nn+++??+=frosty
chains ^nns++++=chains
of ^in++++=of
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+vrb++=have
storms ^nns++++=storms
sometimes ^rb++++=sometimes
that ^cs+sub+++=that
threaten ^nn++++=threaten
to ^to+ncmp+++=to
shake ^vbi++++=shake
everything ^pn++++=everything
to ^in++++=to
pieces, ^nn+++??+=pieces,--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
thunder ^nn++++=thunder
roars ^nns++++=roars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lightning ^nn++++=lightning
flashes ^nns++++=flashes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
winds ^nns++++=winds
howl ^nn++++=howl
and ^cc++++=and
beat ^nn+++xvbn+=beat;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
all ^rb++++=all
is ^vbz+bez+vrb++=is
past ^jjb+pred+++=past,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything
comes ^vbz++++=comes
out ^rp+pl+++=out
better ^jjr++++=better
and ^cc+phrs+++=and
brighter ^jjr++++=brighter
than ^in++++=than
before, ^nn+++??+=before,--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
a ^at++++=a
bird ^nn++++=bird
is ^vbz+bez+aux++=is
killed ^vpsv++agls+xvbnx+=killed,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
frailest ^nn++++=frailest
flower ^vb++++=flower
destroyed ^vbd+++xvbn+=destroyed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
man ^nn++++=man
comes ^vbz++++=comes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
one ^cd1++++=one
day ^nn++++=day
he ^pp3a+pp3+++=he
will ^md+prd+++=will
make ^vb++++=make
a ^at++++=a
desolation ^nn+nom+++=desolation
that ^tht+rel+obj++=that
centuries ^nns++++=centuries
cannot ^md+pos+not++=cannot
repair ^vb++++=repair.
. ^zz++++=EXTRAWORD
Ignorant ^jj+atrb+++=Ignorant
boor ^nn++++=boor
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
incapable ^jj++++=incapable
of ^in++++=of
appreciating ^xvbg+++xvbg+=appreciating
the ^ati++++=the
glorious ^jj+atrb+++=glorious
works ^nns++++=works
of ^in++++=of
Nature ^nn++++=Nature,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
be ^vbi++vrb++=be
his ^pp$+pp3+++=his
glory ^nn++++=glory
to ^to++++=to
be ^vbi++vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
destroy ^vb++++=destroy
in ^in++++=in
a ^ap++++=a
few ^ap"++++=few
hours ^nns++++=hours
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
ages ^nns++++=ages
to ^to++++=to
produce ^vbi++++=produce.
. ^zz++++=EXTRAWORD
The ^ati++++=The
noble ^jj+atrb+++=noble
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
away ^rp+pl+++=away
to ^to++++=to
build ^vbi++++=build
this ^dt+dem+++=this
contemptible ^jj+atrb+++=contemptible
human ^jj+atrb+++=human
dwelling ^nvbg+++xvbg+=dwelling,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
life ^nn++++=life
older ^jjr++++=older
and ^cc+phrs+++=and
wiser ^jjr++++=wiser
than ^cs+sub+++=than
that ^dt+dem+++=that
of ^in++++=of
any ^dti++++=any
man ^nn++++=man
in ^in++++=in
this ^dt+dem+++=this
country ^nn++++=country.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
tree ^nn++++=tree
has ^vbz+hvz+aux++=has
seen ^vprf+++xvbnx+=seen
generations ^nns+nom+++=generations
of ^in++++=of
men ^nns++++=men
come ^vb++++=come
and ^cc+phrs+++=and
go ^vb++++=go.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
fresh ^jj+atrb+++=fresh
young ^jj+atrb+++=young
tree ^nn++++=tree
when ^wrb+who+++=when
Shakespeare ^np++++=Shakespeare
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
a ^at++++=a
middle ^jjb++++=middle-aged
- ^zz++++=EXTRAWORD
aged ^jj+atrb+++=EXTRAWORD
tree ^nn++++=tree
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
growing ^vbg+++xvbgx+=growing
here ^rn+pl+++=here
when ^wrb+who+++=when
the ^ati++++=the
first ^od++++=first
ship ^nn++++=ship
brought ^vbd+++xvbn+=brought
the ^ati++++=the
white ^jj+atrb+++=white
men ^nns++++=men
to ^in++++=to
our ^pp$+pp1+++=our
shores ^nns++++=shores,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hundreds ^cds++++=hundreds
and ^cc++++=and
hundreds ^cds++++=hundreds
of ^in++++=of
those ^dt+pdem+++=those
whom ^whp+rel+obj++=whom
they ^pp3a+pp3+++=they
call ^vb++++=call
bravest ^jjt++++=bravest,
, ^zz++++=EXTRAWORD
wisest ^jjt++++=wisest,
, ^zz++++=EXTRAWORD
strongest, ^nn+++??+=strongest,--warriors,
-- ^--+clp+++=EXTRAWORD
warriors ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
statesmen ^nns++++=statesmen,
, ^zz++++=EXTRAWORD
orators ^nns++++=orators,
