Once ^rb+tm+++=Once
to ^md+prd+++=to
tell ^vb++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Barring ^vbg+++xvbg+=Barring
the ^ati++++=the
cast ^nn+++xvbn+=cast,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
grew ^vbd+++xvbnx+=grew
up ^rp++++=up
a ^at++++=a
very ^ql+amp+++=very
straight ^jj+atrb+++=straight
lad ^nn++++=lad,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
due ^jj+atrb+++=due
time ^nn++++=time
began ^vbd+++xvbn+=began
to ^to++++=to
think ^vbi+vprv+++=think
upon ^in++++=upon
marrying ^nn++++=marrying.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
father ^nn++++=father's
's ^$++++=EXTRAWORD
house ^npl++++=house
faced ^vwbn+++xvbn+=faced
south ^nr+pl+++=south,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
easier ^jjr++++=easier
to ^to+jcmp+++=to
him ^pp3o+pp3+++=him
to ^to++++=to
look ^vbi++++=look
north ^nr+pl+++=north-west
- ^zz++++=EXTRAWORD
west ^np+pl+++=EXTRAWORD
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose
a ^at++++=a
wife ^nn++++=wife
from ^in++++=from
Gwinear ^np+++??+=Gwinear
parish ^nn++++=parish.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
elder ^jjr+atrb+++=elder
brothers ^nns+nom+++=brothers
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
off ^in+pl+++=off
to ^in++++=to
sea ^nn++++=sea
for ^in++++=for
their ^pp$+pp3+++=their
living ^nvbg+++xvbg+=living,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
sister ^nn++++=sister
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
a ^at++++=a
mine ^pp$$++++=mine-captain:
- ^zz++++=EXTRAWORD
captain ^npt++++=EXTRAWORD
: ^zz++++=EXTRAWORD
so ^ql++++=so
when ^wrb+who+++=when
the ^ati++++=the
old ^jj+atrb+++=old
people ^nns++++=people
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
Joby ^np+++??+=Joby
took ^vbd+++xvbn+=took
over ^rb+phrv+++=over
the ^ati++++=the
farm ^nn++++=farm
and ^cc++++=and
worked ^vbd+++xvbn+=worked
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+vrb++=did
very ^ql+amp+++=very
well ^rb++++=well.
. ^zz++++=EXTRAWORD
Joby ^np++++=Joby's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
fond ^jj++++=fond
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
of ^in+emph+++=of
course ^nn+emph"+++=course
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
that ^dt+dem+++=that
cast ^nn+++xvbn+=cast
in ^in++++=in
his ^pp$+pp3+++=his
looks ^nns++++=looks:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
many ^ap++++=many
ways ^nns++++=ways
it ^pp3+it+++0='twas
was ^vbd+bedz+vrb++=EXTRAWORD
inconvenient ^jj+pred+++=inconvenient
too ^rb++++=too.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
poor ^jj+atrb+++=poor
man ^nn++++=man
ever ^rb++++=ever
put ^vb+++xvbn+=put
hand ^nn++++=hand
on ^in++++=on
plough ^nn++++=plough
to ^to++++=to
draw ^vbi++++=draw
a ^at++++=a
straight ^jj+atrb+++=straight
furrow ^nn+++??+=furrow,
, ^zz++++=EXTRAWORD
round ^in++++=round
to ^in++++=to
the ^ati++++=the
north ^np+pl+++=north
it ^pp3+it+++0='twould
would ^md+prd+++=EXTRAWORD
work ^vb++++=work
as ^ql++++=as
sure ^jj++++=sure
as ^in++++=as
a ^at++++=a
compass ^nn++++=compass-needle.
- ^zz++++=EXTRAWORD
needle ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
consulted ^vbd+++xvbnx+=consulted
the ^ati++++=the
doctors ^nns++++=doctors
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
no ^at++++=no
good ^nn++++=good.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
about ^in++++=about
consulting ^xvbg+++xvbg+=consulting
a ^at++++=a
conjurer ^jjr++++=conjurer;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
being ^vbg+beg++xvbg+=being
a ^at++++=a
timorous ^jj+atrb+++=timorous
woman ^nn++++=woman
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
not ^xnot++not++=not
over ^in++++=over-wise,
- ^zz++++=EXTRAWORD
wise ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
off ^rp+pl+++=off
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
fellow ^jjb++++=fellow
living ^jj+++xvbg+=living
over ^in++++=over
to ^in++++=to
Penryn ^np+++??+=Penryn
in ^in++++=in
those ^dt+dem+++=those
times ^nns++++=times,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
Warne ^np+++??+=Warne
by ^in++++=by
name ^nn++++=name,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
gave ^vbd+++xvbn+=gave
out ^rp+pl+++=out
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how
to ^in++++=to
conjure ^nn+++??+=conjure.
. ^zz++++=EXTRAWORD
Folks ^nns++++=Folks
believed ^vbd+vprv++xvbn+=believed
in ^in++++=in
him ^pp3o+pp3+++=him
more ^ql++++=more
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
himself ^ppl+pp3+++=himself:
: ^zz++++=EXTRAWORD
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
to ^to++++=to
tell ^vbi++++=tell
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
lazy ^jj+atrb+++=lazy
shammick ^nn+++??+=shammick,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
liked ^vbd+++xvbn+=liked
most ^ql+emph+++=most
ways ^nns++++=ways
of ^in++++=of
getting ^xvbg+++xvbg+=getting
a ^at++++=a
living ^jj+++xvbg+=living
better ^jjr++++=better
than ^in++++=than
hard ^jj+atrb+++=hard
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
generally ^rb+down+splt++=generally
made ^vpsv++agls+xvbnx+=made
pretty ^rb++++=pretty
welcome ^jj++++=welcome
at ^rb++++=at
the ^ati++++=the
farm ^nn++++=farm-houses
- ^zz++++=EXTRAWORD
houses ^nns++++=EXTRAWORD
round ^in+strn+++=round,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
could ^md+pos+++=could
turn ^vb++++=turn
a ^at++++=a
hand ^nn++++=hand
to ^in++++=to
anything ^pn++++=anything
and ^cc++++=and
always ^rb++++=always
kept ^vbd+++xvbn+=kept
the ^ati++++=the
maids ^nns++++=maids
laughing ^vwbg+++xvbg+=laughing
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
morning ^nn++++=morning
he ^pp3a+pp3+++=he
dropped ^vbd+++xvbnx+=dropped
in ^in++++=in
on ^in++++=on
Farmer ^nn++++=Farmer
Joby ^np+++??+=Joby
and ^cc++++=and
asked ^vpsv++agls+xvbn+=asked
for ^in+ppvb+++=for
a ^at++++=a
job ^nn++++=job
to ^to++++=to
earn ^vbi++++=earn
his ^pp$+pp3+++=his
dinner ^nn++++=dinner;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Joby ^np+++??+=Joby
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
some ^dti++++=some
straw ^nn++++=straw
to ^to++++=to
spin ^vbi++++=spin
for ^in++++=for
thatching ^nn++++=thatching.
. ^zz++++=EXTRAWORD
By ^in++++=By
dinner ^nn++++=dinner-time
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
Tom ^np++++=Tom
had ^vbd+hvd+aux++=had
spun ^vprf+++xvbnx+=spun
two ^cd++++=two
bundles ^nns++++=bundles
of ^in++++=of
such ^abl++++=such
very ^ql+amp+++=very
large ^jj+atrb+++=large
size ^nn++++=size
that ^tht+rel+obj++=that
the ^ati++++=the
farmer ^nn++++=farmer
rubbed ^vbd+++xvbn+=rubbed
his ^pp$+pp3+++=his
chin ^nn++++=chin
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,"
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
always ^rb++++=always
thought ^nn+++xvbn+=thought
you ^pp2+pp2+++=you
a ^at++++=a
liar ^nn++++=liar--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=did
indeed ^rb++++=indeed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
you ^pp2+pp2+++=you
can ^md+pos+++=can
conjure ^vb+++??+=conjure,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^in++++=As
for ^in"++++=for
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Joby ^np++++=Joby,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
so ^ql++++=so
much ^ap++++=much
pleased ^jj+++xvbn+=pleased
that ^tht+jcmp+++=that,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
certain ^jj++++=certain
the ^ati++++=the
devil ^nn++++=devil
must ^md+nec+++=must
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
a ^at++++=a
hand ^nn++++=hand
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
Tom ^np++++=Tom
an ^at++++=an
extra ^jj++++=extra
helping ^jj+++xvbg+=helping
of ^in++++=of
pudding ^nn++++=pudding
for ^in++++=for
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
time ^nn++++=time
after ^in++++=after
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Farmer ^nn++++=Farmer
Joby ^np+++??+=Joby
missed ^vbd+++xvbn+=missed
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
pack ^nn++++=pack-saddles.
- ^zz++++=EXTRAWORD
saddles ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Search ^nn++++=Search
and ^cc++++=and
ask ^vb++++=ask
as ^ql++++=as
he ^pp3a+pp3+++=he
might ^md+pos+++=might,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
find ^vb+vprv+++=find
out ^rp+pl+++=out
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
stolen ^vprf+++xvbnx+=stolen
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
what ^wdt+who+whq++=what
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Tommy
tommy ^np++++=EXTRAWORD
Warne ^np++++=Warne's
's ^$++++=EXTRAWORD
a ^at++++=a
clever ^jj++++=clever
fellow ^jjb++++=fellow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
see ^vb+vprv+++=see
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
can ^md+pos+++=can
tell ^vb++++=tell
me ^pp1o+pp1+++=me
anything ^pn++++=anything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
over ^in++++=over
to ^in++++=to
Penryn ^np+++??+=Penryn
on ^in++++=on
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
was ^vbd+bedz+vrb++=was
in ^in++++=in
his ^pp$+pp3+++=his
doorway ^nn++++=doorway
smoking ^vwbg+++xvbg+=smoking
when ^wrb+who+++=when
Farmer ^np++++=Farmer
Joby ^np+++??+=Joby
came ^vbd+++xvbn+=came
down ^in++++=down
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you'm
'm ^vb+bem+vrb++0=EXTRAWORD
after ^in++++=after
they ^pp3a+pp3+++=they
pack ^nn++++=pack-saddles,"
- ^zz++++=EXTRAWORD
saddles ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
ever ^rb++++=ever
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
business ^nns+nom+++=business.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
it ^pp3+it+++=it
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
them ^pp3o+pp3+++0='em
after ^in++++=after
harvest ^nn++++=harvest?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
be ^vbi++vrb++=be
sure ^jj+pred+++=sure
it ^pp3+it+++0='twill.
will ^md+prd+++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^rb+down+++=only
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
where ^wrb+who+whcl++=where
they ^pp3a+pp3+++=they
be ^vb+be+vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then;
; ^zz++++=EXTRAWORD
after ^cs+sub+++=after
harvest ^nn++++=harvest
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Home ^nr++++=Home
the ^ati++++=the
farmer ^nn++++=farmer
went ^vbd+++xvbn+=went.
. ^zz++++=EXTRAWORD
Sure ^jj++++=Sure
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
after ^in++++=after
harvest ^nn++++=harvest,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
unwind ^nn+++??+=unwind
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
two ^cd++++=two
big ^jj+atrb+++=big
bundles ^nns++++=bundles
of ^in++++=of
straw ^nn++++=straw-rope
- ^zz++++=EXTRAWORD
rope ^nn++++=EXTRAWORD
for ^in++++=for
thatching ^nn++++=thatching
the ^ati++++=the
mow ^nn+++??+=mow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
each ^dt++++=each
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
missing ^jj+atrb++xvbg+=missing
pack ^nn++++=pack-saddles.
- ^zz++++=EXTRAWORD
saddles ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joby ^np++++=Joby's
's ^$++++=EXTRAWORD
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^cs+sub+++=EXTRAWORD
fellow ^jjb++++=fellow
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
real ^jj+atrb+++=real
gift ^nn++++=gift
of ^in++++=of
conjurin ^nn+++??+=conjurin'!
'! ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
and ^cc+phrs+++=and
consult ^vb++++=consult
him ^pp3o+pp3+++=him
about ^in++++=about
that ^dt+dem+++=that
there ^rn+pl+++=there
cross ^jj++++=cross-eye
- ^zz++++=EXTRAWORD
eye ^nn++++=EXTRAWORD
of ^in++++=of
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joby ^np+++??+=Joby;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
over ^in++++=over
to ^in++++=to
Penryn ^np+++??+=Penryn
again ^rb+tm+++=again
the ^ati++++=the
very ^ql+amp+++=very
next ^ap++++=next
market ^nn++++=market-day.
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="'Cure
' ^zz++++=EXTRAWORD
cure ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
eyes ^nns++++=eyes,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tommy ^np++++=Tommy
Warne ^np+++??+=Warne.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sure ^jj+pred+++=sure
I ^pp1a+pp1+++=I
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
