A ^at++++=A
on ^in++++=on
eagerly ^rb+cnj+++=eagerly,
, ^zz++++=EXTRAWORD
without ^in++++=without
being ^nn+nn+aux++=being
interrupted ^vbd+++xvbn+=interrupted,
, ^zz++++=EXTRAWORD
except ^in++++=except
by ^in++++=by
an ^at++++=an
occasional ^jj+atrb+++=occasional
nod ^nn++++=nod
of ^in++++=of
recognition ^nn+nom+++=recognition.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
appeared ^vbd+seem++xvbnx+=appeared
to ^to+vcmp+++=to
take ^vbi++++=take
no ^at++++=no
notice ^vb+vprv+++=notice
at ^rb++++=at
all ^abn++++=all
of ^in++++=of
the ^ati++++=the
neighbors ^nns++++=neighbors
whom ^whp+rel+obj++=whom
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
oftenest ^jjt++++=oftenest.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
evening ^nn++++=evening;
; ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
great ^jj+atrb+++=great
elms ^nns++++=elms
were ^vbd+bed+vrb++=were
almost ^rb+hdg+++=almost
half ^nn++++=half
in ^in++++=in
leaf ^nn++++=leaf
over ^in++++=over
the ^ati++++=the
blacksmith ^nn++++=blacksmith's
's ^$++++=EXTRAWORD
shop ^nn++++=shop
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
across ^in+pl+++=across
the ^ati++++=the
wide ^jj+atrb+++=wide
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
along ^in++++=along
were ^vbd+bed+vrb++=were
two ^cd++++=two
small ^jj++++=small
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
houses ^nns++++=houses
and ^cc++++=and
the ^ati++++=the
old ^jj+atrb+++=old
white ^jj+atrb+++=white
church ^npl++++=church,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
pretty ^jj+atrb+++=pretty
belfry ^nn++++=belfry
of ^in++++=of
four ^cd++++=four
arched ^xvbn+++xvbn+=arched
sides ^nns++++=sides
and ^cc++++=and
a ^at++++=a
tiny ^jj+atrb+++=tiny
dome ^nn++++=dome
at ^in++++=at
the ^ati++++=the
top ^nn++++=top.
. ^zz++++=EXTRAWORD
The ^ati++++=The
large ^jj+atrb+++=large
cockerel ^nn++++=cockerel
on ^in++++=on
the ^ati++++=the
vane ^np++++=vane
was ^vbd+bedz+aux++=was
pointing ^vbg+++xvbgx+=pointing
a ^rb++++=a
little ^rb"++++=little
south ^np+pl+++=south
of ^in++++=of
west ^np+pl+++=west,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
light ^jj+pred+++=light
enough ^qlp++++=enough
to ^to++++=to
make ^vbi++++=make
it ^pp3+it+++=it
shine ^vb++++=shine
bravely ^rb++++=bravely
against ^in++++=against
the ^ati++++=the
deep ^jj+atrb+++=deep
blue ^jj+atrb+++=blue
eastern ^jj+atrb+++=eastern
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
western ^jj+atrb+++=western
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
store ^nn++++=store,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
parsonage ^nn+nom+++=parsonage
and ^cc++++=and
the ^ati++++=the
storekeeper ^jjr++++=storekeeper's
's ^vbz+bez+vrb++0=EXTRAWORD
modern ^jj+atrb+++=modern
house ^nn++++=house,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
a ^at++++=a
French ^jj+atrb+++=French
roof ^nn++++=roof
and ^cc++++=and
some ^dti++++=some
attempt ^nn++++=attempt
at ^rb++++=at
decoration ^nn+nom+++=decoration,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
the ^ati++++=the
long ^jj++++=long-established
- ^zz++++=EXTRAWORD
established ^vbn+vprv++xvbn+=EXTRAWORD
Barlow ^np++++=Barlow
people ^nns++++=people
called ^vbd+++xvbn+=called
gingerbread ^nn++++=gingerbread-work,
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
regarded ^vpsv++agls+xvbn+=regarded
with ^in++++=with
mingled ^xvbn+++xvbn+=mingled
pride ^np++++=pride
and ^cc++++=and
disdain ^nn++++=disdain.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
buildings ^nns++++=buildings
made ^vbd+++xvbn+=made
the ^ati++++=the
tiny ^jj+atrb+++=tiny
village ^nn+nom+++=village
called ^vbd+++xvbn+=called
Barlow ^np++++=Barlow
Plains ^np+++??+=Plains.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
a ^at++++=a
long ^rb++++=long
narrow ^jj++++=narrow
strip ^vb++++=strip
of ^in++++=of
level ^nn++++=level
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
islanded ^vpsv++by+xvbnx+=islanded
by ^in++++=by
green ^jj+atrb+++=green
fields ^nns++++=fields
and ^cc++++=and
pastures ^nns++++=pastures.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
hills ^nns++++=hills
beyond ^in+strn+++=beyond;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mountains ^npl++++=mountains
themselves ^ppls+pp3+++=themselves
seemed ^vbd+seem++xvbn+=seemed
very ^ql+amp+++=very
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
Scattered ^j+++xvbn+=Scattered
about ^in++++=about
on ^in++++=on
the ^ati++++=the
hill ^nn++++=hill
slopes ^nns++++=slopes
were ^vbd+bed+vrb++=were
farmhouses ^nns++++=farmhouses,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
so ^ql++++=so
far ^rb+pl+++=far
apart ^in+strn+++=apart,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
clusters ^nns+nom+++=clusters
of ^in++++=of
out ^rp+pl+++=out-buildings,
- ^zz++++=EXTRAWORD
buildings ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
each ^ppls++++=each
looked ^vbd+++xvbn+=looked
lonely ^jj++++=lonely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pine ^nn++++=pine
woods ^nns++++=woods
above ^jjb++++=above
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
besiege ^vbi++++=besiege
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
lighter ^jjr+pred+++=lighter
on ^in++++=on
the ^ati++++=the
uplands ^nns++++=uplands
than ^in++++=than
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
three ^cd++++=three
men ^nns++++=men
sat ^vbd+++xvbn+=sat
on ^in++++=on
their ^pp$+pp3+++=their
bench ^nn++++=bench,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
backs ^nns++++=backs
to ^in++++=to
the ^ati++++=the
store ^nn++++=store
and ^cc++++=and
the ^ati++++=the
western ^jj+atrb+++=western
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here
we ^pp1a+pp1+++=we
be ^vb+be+vrb++=be
' ^zz++++='most
most ^ap+emph+++=EXTRAWORD
into ^in++++=into
June ^nr++++=June,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
I ^pp1a+pp1+++=I
' ^zz++++='ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
a ^at++++=a
bush ^nn++++=bush-bean
- ^zz++++=EXTRAWORD
bean ^nn++++=EXTRAWORD
above ^jjb+atrb+++=above
ground ^nn++++=ground,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
lamented ^vbd+++xvbn+=lamented
Henry ^np++++=Henry
Merrill ^np+++??+=Merrill.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
land ^nn++++=land's
's ^$++++=EXTRAWORD
always ^rb++++=always
late ^jj++++=late,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you
always ^rb++++=always
catch ^vb++++=catch
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
rest ^nn++++=rest
on ^rp++++=on
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Asa ^np+++??+=Asa
Brown ^jj++++=Brown
consoled ^jj+++xvbn+=consoled
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
often ^rb++splt++=often
observed ^vprf+++xvbnx+=observed
that ^tht+vcmp+++=that
your ^pp$+pp2+++=your
land ^nn++++=land,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
early ^jj++++=early
planted ^jj+++xvbn+=planted,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
late ^jj+pred+++=late
to ^to++++=to
sprout ^vbi++++=sprout.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
view ^nn++++=view
it ^pp3+it+++=it
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
week ^nn++++=week's
's ^$++++=EXTRAWORD
difference ^nn+nom+++=difference
betwixt ^nn+++??+=betwixt
me ^pp1o+pp1+++=me
and ^cc++++0=an'
Stover ^np+++??+=Stover
and ^cc++++0=an'
your ^pp$+pp2+++=your
folks ^nns++++=folks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
come ^vprf+++xvbn+=come
first ^rb++++=first
of ^in++++0=o'
July ^nr++++=July
we ^pp1a+pp1+++=we
all ^abn++++=all
even ^rb++++=even
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Tis
it ^pp3+it+++0=EXTRAWORD
is ^vbz+bez+vrb++=EXTRAWORD
just ^rb+emph+++=just
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
John ^np++++=John
Stover ^np+++??+=Stover,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
more ^rbr++++=more
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
replacing ^vbg+++xvbg+=replacing
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
" ^zz++++="Made
made ^vprf+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
extry ^nn++++=extry
hard ^rb++++=hard
having ^vbg+hvg++xvbg+=having
that ^dt+dem+++=that
long ^rb++++=long
wet ^jj+atrb+++=wet
spell ^nn++++=spell.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
none ^pn++++=none
on ^rp++++=on
us ^pp1o+pp1+++=us
take ^vb++++=take
no ^at++++=no
day ^nn++++=day
off ^in+pl+++=off
this ^dt+dem+++=this
season ^nn++++=season,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Asa ^np+++??+=Asa
Brown ^np++++=Brown;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
nobody ^pn++++=nobody
thought ^vbd+++xvbn+=thought
it ^pp3+it+++=it
worth ^in++++=worth
his ^pp$+pp3+++=his
while ^cs+sub+++=while
to ^to++++=to
respond ^vbi++++=respond
to ^in++++=to
such ^abl++++=such
evident ^jj+atrb+++=evident
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
" ^zz++++="Next
next ^ap++++=EXTRAWORD
Saturday ^nr++++=Saturday'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
thirtieth ^nn++++=thirtieth
of ^in++++0=o'
May--that ^np++++=May--that's
's ^$++++=EXTRAWORD
Decoration ^nn+nom+++=Decoration
Day ^nn++++=Day,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it? ^nn+++??+=it?--come
-- ^--+clp+++=EXTRAWORD
come ^vprf+++xvbn+=EXTRAWORD
round ^rb++++=round
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Lord ^npt++++=Lord!
! ^zz++++=EXTRAWORD
how ^wrb+who+++=how
the ^ati++++=the
years ^nns++++=years
slip ^nn++++=slip
by ^in++++=by
after ^cs+sub+++=after
you ^pp2+pp2+++=you
git ^np++++=git
to ^to++++=to
be ^vbi++vrb++=be
forty ^cd++++=forty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
and ^cc++++0=an'
along ^in++++=along
there ^rn+pl+++=there!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Asa ^np+++??+=Asa
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
s ^zz++++=s'pose
'pose ^nn+++??+=EXTRAWORD
some ^dti++++=some
of ^in++++0=o'
our ^pp$+pp1+++=our
folks ^nns++++=folks'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
over ^rb+phrv+++=over
to ^in+ppvb+++=to
Alton ^np++++=Alton
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
procession ^nn++++=procession,
, ^zz++++=EXTRAWORD
same ^ap++++=same's
's ^vbz+bez+vrb++0=EXTRAWORD
usual ^jj++++=usual.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
to ^to+vcmp+++=to
git ^vb++++=git
one ^pn++++=one
of ^in++++0=o'
them ^pp3o+pp3+++=them
small ^jj+atrb+++=small
flags ^nns++++=flags
to ^to++++=to
stick ^vbi++++=stick
on ^in++++=on
our ^pp$+pp1+++=our
Joel ^np++++=Joel's
's ^$++++=EXTRAWORD
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Mis ^npt++++=Mis'
' ^zz++++=EXTRAWORD
Dexter ^np+++??+=Dexter
always ^rb++++=always
counts ^vbz++++=counts
on ^in+ppvb+++=on
havin ^nn+++??+=havin'
' ^zz++++=EXTRAWORD
some ^dti++++=some
for ^in++++=for
Harrison ^np++++=Harrison's
's ^$++++=EXTRAWORD
lot ^nn++++=lot.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
calculate ^nn+nom+++=calculate
to ^to++++=to
get ^vbi++++=get
them ^pp3o+pp3+++0='em
somehow ^rb++++=somehow.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
make ^vb++++=make
time ^nn++++=time
to ^to++++=to
ride ^vbi++++=ride
over ^rb+cnj+++=over,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
the ^ati++++=the
time ^nn++++=time's
's ^$++++=EXTRAWORD
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
from ^in++++=from
out ^rp+pl+++=out
of ^in++++0=o'
next ^ap++++=next
week ^nn++++=week.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
the ^ati++++=the
women ^nns++++=women
folks ^nns++++=folks
would ^md+prd+++=would
tend ^vb++++=tend
to ^to+vcmp+++=to
them ^vbi++++=them
things ^nns++++=things.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
spot ^nn++++=spot
where ^wrb+who+++=where
Eb ^np+++??+=Eb
Munson ^np+++??+=Munson
and ^cc++++0=an'
John ^np++++=John
Tighe ^np+++??+=Tighe
lays ^vbz++++=lays
in ^in++++=in
the ^ati++++=the
poor ^jj++++=poor-farm
- ^zz++++=EXTRAWORD
farm ^nn++++=EXTRAWORD
lot ^nn++++=lot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
mean ^vb+vprv+++=mean
certain ^jj++++=certain
to ^to+jcmp+++=to
buy ^vbi++++=buy
flags ^nns++++=flags
for ^in++++=for
them ^pp3o+pp3+++0='em
last ^jj+atrb+++=last
year ^nn++++=year
and ^cc++++0=an'
year ^nn++++=year
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
and ^cc+phrs+++0=an'
forgot ^vbd+vprv+tht0+xvbn+=forgot
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
have ^vbi++++=have
folks ^nns++++=folks
that ^tht+rel+subj++=that
rode ^vpsv++by+xvbn+=rode
by ^in++++=by
notice ^nn++++=notice
them ^pp3o+pp3+++0='em
for ^rb++++=for
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
was ^vbd+bedz+vrb++=was
town ^nn++++=town
paupers ^nns+nom+++=paupers.
. ^zz++++=EXTRAWORD
Eb ^np+++??+=Eb
Munson ^np+++??+=Munson
was ^vbd+bedz+vrb++=was
as ^in++++=as
darin ^np++++=darin'
' ^zz++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
as ^cs+sub+++=as
ever ^rb++++=ever
stepped ^vbd+++xvbn+=stepped
out ^rp+pl+++=out
to ^in++++=to
tuck ^nn+++??+=tuck
of ^in++++0=o'
drum ^nn++++=drum."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
John ^np++++=John
Stover ^np+++??+=Stover,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
his ^pp$+pp3+++=his
pipe ^nn++++=pipe
with ^in++++=with
decision ^nn++++=decision
and ^cc++++=and
knocking ^vbg+++xvbg+=knocking
out ^rb+phrv+++=out
the ^ati++++=the
ashes ^nns++++=ashes.
. ^zz++++=EXTRAWORD
" ^zz++++="Drink
drink ^vb++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
ruin ^nn++++=ruin;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
wa ^&fw++++=wan't
n't ^xnot++not++0=EXTRAWORD
one ^cd1++++=one
that ^dt+pdem+++=that
could ^md+pos+++=could
be ^vb+be+vrb++=be
harsh ^jj+pred+++=harsh
with ^in++++=with
Eb ^np+++??+=Eb,
, ^zz++++=EXTRAWORD
no ^at++++=no
matter ^nn++++=matter
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
done ^vbd+++xvbnx+=done.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
worked ^vbd+++xvbnx+=worked
hard ^jj++++=hard
long ^rb++++=long's
's ^vbz+bez+aux++0=EXTRAWORD
he ^pp3a+pp3+++=he
