Once ^rb+tm+++=Once
sages ^nn++++=sages,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
prospered ^vprf+++xvbnx+=prospered.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
third ^od++++=third
and ^cc++++=and
last ^rb++++=last
emigrant ^nn+nom+++=emigrant,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
aspire ^vb++++=aspire
to ^in++++=to
such ^abl++++=such
heights ^nns++++=heights.
. ^zz++++=EXTRAWORD
All ^abn++++=All
she ^pp3a+pp3+++=she
demanded ^vbd+vsua++xvbnx+=demanded
from ^in++++=from
New ^jj+atrb+++=New
York ^np++++=York
for ^in++++=for
the ^ati++++=the
present ^jj+atrb+++=present
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
it ^pp3+it+++=it
should ^md+nec+++=should
pay ^vb++++=pay
her ^pp3o+pp3+++=her
a ^at++++=a
living ^jj+atrb++xvbg+=living
wage ^nn++++=wage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
that ^dt+dem+++=that
end ^nn++++=end,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
studied ^vpsv++by+xvbn+=studied
by ^in++++=by
stealth ^nn+++??+=stealth
typewriting ^vwbg+++xvbg+=typewriting
and ^cc++++=and
shorthand ^nn++++=shorthand,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
plunge ^nn++++=plunge,
, ^zz++++=EXTRAWORD
thrilling ^jj++++=thrilling
with ^in++++=with
excitement ^nn+nom+++=excitement
and ^cc++++=and
the ^ati++++=the
romance ^nn+nom+++=romance
of ^in++++=of
things ^nns++++=things;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
New ^jj+atrb+++=New
York ^np++++=York
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
raised ^j+++xvbn+=raised
its ^pp$+it+++=its
eyebrows ^nns++++=eyebrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
away ^rp+pl+++=away
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
every ^at++++=every
city ^nn++++=city
has ^vbz+hvz+vrb++=has
a ^at++++=a
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
York ^np++++=York's
's ^$++++=EXTRAWORD
at ^rb++++=at
that ^dt+dem+++=that
moment ^nn++++=moment
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
' ^zz++++='Huh!'
huh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
had ^vbd+hvd+aux++=had
damped ^vprf+++xvbnx+=damped
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
there ^ex+pex+++=there
were ^vbd+bed+aux++=were
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
obstacles ^nns++++=obstacles.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
depended ^vprf+++xvbnx+=depended
so ^pn++++=so
greatly ^rb+amp+++=greatly
on ^in++++=on
Eddy ^nn++++=Eddy
Moore ^np++++=Moore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
years ^nns++++=years
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
church ^nn++++=church
festival ^nn+nom+++=festival,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stated ^vprf+++xvbnx+=stated
specifically ^rb++++=specifically
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
die ^vb++++=die
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
do ^vbi++++=do
that ^dt+pdem+++=that--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+aux++=had
not ^xnot++not++=not
inquired ^vbd+++xvbn+=inquired--but,
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
, ^zz++++=EXTRAWORD
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
his ^pp$+pp3+++=his
way ^nn++++=way
to ^to++++=to
employing ^vbi++++=employing
her ^pp$+pp3+++=her
as ^in++++=as
a ^at++++=a
secretary ^nn+nom+++=secretary.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
nice ^jj++++=nice
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
smiled ^vprf+++xvbnx+=smiled
kindly ^rb+cnj+++=kindly,
, ^zz++++=EXTRAWORD
taken ^xvbn+++xvbn+=taken
her ^pp$+pp3+++=her
address ^nns+nom+++=address,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
do ^vb+do+vrb++=do
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
then ^rn+tm+splt++=then
hurried ^vprf+++xvbnx+=hurried
off ^in+pl+++=off
to ^to++++=to
meet ^vbi++++=meet
a ^at++++=a
man ^nn++++=man
at ^rb++++=at
lunch ^vb++++=lunch.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
not ^xnot++not++=not
given ^jj+++xvbn+=given
her ^pp3o+pp3+++=her
a ^at++++=a
position ^nn+nom+++=position.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^in++++=as
the ^ati++++=the
days ^nns++++=days
went ^vwbn+++xvbn+=went
by ^in++++=by
and ^cc++++=and
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
no ^at++++=no
employment ^nn+nom+++=employment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
little ^ap++++=little
stock ^nn++++=stock
of ^in++++=of
money ^nn++++=money
dwindled ^vbd+++xvbn+=dwindled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
word ^nn++++=word
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
Eddy ^nn++++=Eddy,
, ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
York ^np++++=York
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
work ^vb++++=work
and ^cc++++=and
changed ^jj+++xvbn+=changed
her ^pp3o+pp3+++=her
outlook ^nn++++=outlook
on ^in++++=on
things ^nns++++=things
wonderfully ^rb++++=wonderfully.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
had ^vbd+hvd+aux++=had
seemed ^vprf+++xvbnx+=seemed
romantic ^jj++++=romantic
became ^vbd+++xvbn+=became
merely ^rb+down+++=merely
frightening ^jj++++=frightening.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
exciting ^jj++++=exciting
gave ^vbd+++xvbn+=gave
her ^pp3o+pp3+++=her
a ^at++++=a
feeling ^jj+++xvbg+=feeling
of ^in++++=of
dazed ^jj+atrb++xvbn+=dazed
helplessness ^nns+nom+++=helplessness.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
until ^cs+sub+++=until
Eddy ^np++++=Eddy's
's ^$++++=EXTRAWORD
letter ^nn++++=letter
came ^vbd+++xvbn+=came
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
realized ^vbd+vprv++xvbnx+=realized
the ^ati++++=the
completeness ^nns+nom+++=completeness
of ^in++++=of
the ^ati++++=the
change ^nn++++=change.
. ^zz++++=EXTRAWORD
On ^in++++=On
1 ^zz++++=1
May ^md+pos+++=May
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^vb+hv+aux++=have
thanked ^vprf+++xvbnx+=thanked
Eddy ^np++++=Eddy
politely ^rb++++=politely
for ^in++++=for
his ^pp$+pp3+++=his
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
adding ^vbg+vpub++xvbg+=adding,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
would ^md+prd+++=would
really ^rb+emph+splt++=really
prefer ^vb+vprv+++=prefer
not ^xnot++not++=not
to ^to++++=to
meet ^vbi++++=meet
poor ^jj+atrb+++=poor
Joe ^np++++=Joe
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
On ^in++++=On
16 ^cd++++=16
May ^md+pos+++=May
she ^pp3a+pp3+++=she
welcomed ^vbd+++xvbnx+=welcomed
him ^pp3o+pp3+++=him
as ^in++++=as
something ^pn++++=something
Heaven ^nn++++=Heaven-sent.
- ^zz++++=EXTRAWORD
sent ^vwbn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
fact ^nn++++=fact
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
employed ^vpsv++agls+xvbnx+=employed
outweighed ^vbd+++xvbn+=outweighed
a ^at++++=a
thousand ^cd++++=thousand-fold
- ^zz++++=EXTRAWORD
fold ^nn++++=EXTRAWORD
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
her ^pp3o+pp3+++=her
employer ^nn+nom+++=employer
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
disliked ^vbd+++xvbnx+=disliked
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
sorry ^uh++++=sorry
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remembered ^vbd+vprv++xvbnx+=remembered
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
a ^at++++=a
silent ^jj+atrb+++=silent,
, ^zz++++=EXTRAWORD
shambling ^jj+atrb+++=shambling
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
all ^abn++++=all
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shyness ^nns+nom+++=shyness,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
most ^ql+emph+++=most
of ^in++++=of
his ^pp$+pp3+++=his
spare ^jj+atrb+++=spare
time ^nn++++=time
twisting ^vwbg+++xvbg+=twisting
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
and ^cc++++=and
staring ^vbg+++xvbg+=staring
adoringly ^jj++++=adoringly
at ^in++++=at
her ^pp$+pp3+++=her
from ^in++++=from
afar ^rb++++=afar.
. ^zz++++=EXTRAWORD
The ^ati++++=The
opinion ^nn++++=opinion
of ^in++++=of
those ^dt+dem+++=those
in ^in++++=in
the ^ati++++=the
social ^jj+atrb+++=social
whirl ^nn++++=whirl
of ^in++++=of
Dunsterville ^np+++??+=Dunsterville
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
that ^cs+sub+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
hopeless ^jj+atrb+++=hopeless
passion ^nn++++=passion
for ^in++++=for
her ^pp$+pp3+++=her
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
him ^pp3o+pp3+++=him
fly ^vb++++=fly
to ^in++++=to
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+aux++=be
embarrassing ^vbg+++xvbgx+=embarrassing
meeting ^nvbg+++xvbg+=meeting
him ^pp3o+pp3+++=him
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
require ^vb+vsua+++=require
tact ^nn++++=tact
to ^to++++=to
discourage ^nn+nom+++=discourage
his ^pp$+pp3+++=his
silent ^jj++++=silent
worshipping ^jj+++xvbg+=worshipping
without ^in++++=without
wounding ^jj++++=wounding
him ^pp3o+pp3+++=him
more ^rbr++++=more
deeply ^rb++++=deeply.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hated ^vbd+++xvbnx+=hated
hurting ^vbg+++xvbg+=hurting
people ^nns++++=people.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
even ^rb++++=even
at ^rb++++=at
the ^ati++++=the
cost ^nn++++=cost
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
must ^md+nec+++=must
accept ^vb+vprv+++=accept
the ^ati++++=the
post ^nn++++=post.
. ^zz++++=EXTRAWORD
To ^to++++=To
refuse ^vbi++++=refuse
meant ^vbd+vprv++xvbn+=meant
ignominious ^jj+atrb+++=ignominious
retreat ^nn++++=retreat
to ^in++++=to
Dunsterville ^np+++??+=Dunsterville,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
pride ^nn++++=pride
revolted ^vbd+++xvbn+=revolted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
revisit ^vb++++=revisit
Dunsterville ^np+++??+=Dunsterville
in ^in++++=in
triumph ^nn++++=triumph
or ^cc++++=or
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Joe ^np++++=Joe
Rendal ^np++++=Rendal's
's ^$++++=EXTRAWORD
office ^nn++++=office
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
the ^ati++++=the
financial ^jj+atrb+++=financial
district ^nn++++=district,
, ^zz++++=EXTRAWORD
situated ^xvbn+++xvbn+=situated
about ^in++++=about
half ^abn++++=half-way
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
up ^rp++++=up
a ^at++++=a
building ^jj+++xvbg+=building
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
to ^in++++=to
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
reared ^j+++xvbn+=reared
amidst ^in++++=amidst
the ^ati++++=the
less ^rbr++++=less
impressive ^jj+atrb+++=impressive
architecture ^nn++++=architecture
of ^in++++=of
her ^pp$+pp3+++=her
home ^nr++++=home-town,
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
reach ^vbi++++=reach
nearly ^rb+down+++=nearly
to ^in++++=to
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
A ^at++++=A
proud ^jj++++=proud-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
office ^nn++++=office-boy,
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
apparently ^rb++++=apparently
baffled ^jj++++=baffled
and ^cc+phrs+++=and
mortified ^jj+++xvbn+=mortified
by ^in++++=by
the ^ati++++=the
information ^nn+nom+++=information
that ^tht+vcmp+obj++=that
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
an ^at++++=an
appointment ^nn+nom+++=appointment,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
her ^pp$+pp3+++=her
name ^nn++++=name,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
with ^in++++=with
a ^at++++=a
fine ^nn++++=fine
mixed ^vbd+++xvbn+=mixed
assortment ^nn+nom+++=assortment
of ^in++++=of
emotions ^nns+nom+++=emotions,
, ^zz++++=EXTRAWORD
to ^to++++=to
wait ^vbi++++=wait.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
since ^cs+sub+++=since
her ^pp$+pp3+++=her
arrival ^nn++++=arrival
in ^in++++=in
New ^jj+atrb+++=New
York ^np++++=York
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
almost ^rb+hdg+++=almost
easy ^jj++++=easy
in ^in++++=in
her ^pp$+pp3+++=her
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
shoving ^vbg+++xvbg+=shoving,
, ^zz++++=EXTRAWORD
jostling ^vbg+nom++xvbg+=jostling,
, ^zz++++=EXTRAWORD
hurrying ^vbg+++xvbg+=hurrying
crowds ^nns++++=crowds;
; ^zz++++=EXTRAWORD
a ^at++++=a
giant ^nn++++=giant
fowl ^nn+++??+=fowl-run,
- ^zz++++=EXTRAWORD
run ^vb+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
human ^jj+atrb+++=human
fowls ^nns++++=fowls
scurrying ^vwbg+++xvbg+=scurrying
to ^to++++=to
and ^cc++++=and
fro ^rb++++=fro;
; ^zz++++=EXTRAWORD
clucking ^vbg+++xvbg+=clucking,
, ^zz++++=EXTRAWORD
ever ^rb++++=ever
on ^in++++=on
the ^ati++++=the
look ^vb++++=look-out
- ^zz++++=EXTRAWORD
out ^rb+phrv+++=EXTRAWORD
for ^in+ppvb+++=for
some ^dti++++=some
desired ^jj+atrb++xvbn+=desired
morsel ^nn+++??+=morsel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ever ^rb++++=ever
ready ^jj++++=ready
to ^to+jcmp+++=to
swoop ^vb++++=swoop
down ^in++++=down
and ^cc++++=and
snatch ^vb++++=snatch
it ^pp3+it+++=it
from ^in++++=from
its ^pp$+it+++=its
temporary ^jj+atrb+++=temporary
possessor ^nn++++=possessor,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
numbed ^vprf+++xvbnx+=numbed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now
she ^pp3a+pp3+++=she
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
slackening ^nn++++=slackening
of ^in++++=of
the ^ati++++=the
strain ^nn++++=strain.
. ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
York ^np++++=York
might ^md+pos+++=might
be ^vb+be+vrb++=be
too ^ql++++=too
much ^ap++++=much
for ^in++++=for
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
could ^md+pos+++=could
cope ^vb++++=cope
with ^in++++=with
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
The ^ati++++=The
haughty ^jj+atrb+++=haughty
boy ^nn++++=boy
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Rendal ^np++++=Rendal
was ^vbd+bedz+aux++=was
disengaged ^vpsv++agls+xvbnx+=disengaged.
. ^zz++++=EXTRAWORD
