On ^in++++=On
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
either ^dtx++++=either
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
or ^cc++++=or
the ^ati++++=the
roofs ^nns++++=roofs
of ^in++++=of
the ^ati++++=the
houses ^nns++++=houses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
blew ^vbd+++xvbn+=blew
so ^rb++++=so
violently ^rb+cnj+++=violently,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
but ^cc++++=but
to ^to++++=to
spread ^vbi++++=spread
my ^pp$+pp1+++=my
cloak ^nn++++=cloak
like ^in++++=like
a ^at++++=a
main ^jjb++++=main-sail,
- ^zz++++=EXTRAWORD
sail ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scud ^nn+++??+=scud
along ^in++++=along
the ^ati++++=the
street ^nn++++=street
at ^rb++++=at
the ^ati++++=the
rate ^nn++++=rate
of ^in++++=of
ten ^cd++++=ten
knots ^nns++++=knots,
, ^zz++++=EXTRAWORD
greatly ^rb+amp+++=greatly
envied ^vpsv++by+xvbn+=envied
by ^in++++=by
other ^ap++++=other
navigators ^nns++++=navigators,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
beating ^vbg+++xvbgx+=beating
slowly ^rb++++=slowly
up ^rp++++=up,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
gale ^nn++++=gale
right ^jj++++=right
in ^in++++=in
their ^pp$+pp3+++=their
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
these ^dt+dem+++=these
I ^pp1a+pp1+++=I
capsized ^vbd+++xvbnx+=capsized,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone
on ^in++++=on
the ^ati++++=the
wings ^nns++++=wings
of ^in++++=of
the ^ati++++=the
wind ^nn++++=wind
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
even ^rb++++=even
vociferate ^nn+nom+++=vociferate
an ^at++++=an
oath ^nn++++=oath.
. ^zz++++=EXTRAWORD
After ^in++++=After
this ^dt+dem+++=this
picture ^nn++++=picture
of ^in++++=of
an ^at++++=an
inclement ^nn+nom+++=inclement
night ^nn++++=night,
, ^zz++++=EXTRAWORD
behold ^vb++++=behold
us ^pp1o+pp1+++=us
seated ^vpsv++by+xvbn+=seated
by ^in++++=by
a ^at++++=a
great ^jj+atrb+++=great
blazing ^jj+atrb+++=blazing
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
looked ^xvbn+++xvbn+=looked
so ^pn+emph+++=so
comfortable ^jj++++=comfortable
and ^cc+phrs+++=and
delicious ^jj++++=delicious
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
inclined ^jj+++xvbn+=inclined
to ^to+jcmp+++=to
lie ^vbi++++=lie
down ^rp++++=down
and ^cc++++=and
roll ^nn++++=roll
among ^in++++=among
the ^ati++++=the
hot ^jj+atrb+++=hot
coals ^nns++++=coals.
. ^zz++++=EXTRAWORD
The ^ati++++=The
usual ^jj+atrb+++=usual
furniture ^nn++++=furniture
of ^in++++=of
a ^at++++=a
lawyer ^nn++++=lawyer's
's ^$++++=EXTRAWORD
office ^nn++++=office
was ^vbd+bedz+vrb++=was
around ^in++++=around
us, ^nn+++??+=us,--rows
-- ^--+clp+++=EXTRAWORD
rows ^nns++++=EXTRAWORD
of ^in++++=of
volumes ^nns++++=volumes
in ^in++++=in
sheepskin ^nn+++??+=sheepskin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
multitude ^nn++++=multitude
of ^in++++=of
writs ^nns+++??+=writs,
, ^zz++++=EXTRAWORD
summonses ^nns++++=summonses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
legal ^jj+atrb+++=legal
papers ^nns++++=papers,
, ^zz++++=EXTRAWORD
scattered ^j+++xvbn+=scattered
over ^in++++=over
the ^ati++++=the
desks ^nns++++=desks
and ^cc++++=and
tables ^nns++++=tables.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
certain ^jj+atrb+++=certain
objects ^nns++++=objects
which ^whp+rel+subj++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
intimate ^nn+nom+++=intimate
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
little ^ap++++=little
dread ^nn++++=dread
of ^in++++=of
the ^ati++++=the
intrusion ^nn++++=intrusion
of ^in++++=of
clients ^nns++++=clients,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
of ^in++++=of
the ^ati++++=the
learned ^jj+atrb++xvbn+=learned
counsellor ^nn++++=counsellor
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
attending ^vbg+++xvbgx+=attending
court ^npl++++=court
in ^in++++=in
a ^at++++=a
distant ^jj+atrb+++=distant
town ^nn++++=town.
. ^zz++++=EXTRAWORD
A ^at++++=A
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
decanter ^nn+nom+++=decanter-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+atrb++xvbn+=EXTRAWORD
bottle ^nn++++=bottle
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
between ^in++++=between
two ^cd++++=two
tumblers ^nns+nom+++=tumblers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beside ^in+pl+++=beside
a ^at++++=a
pile ^nn++++=pile
of ^in++++=of
blotted ^xvbn+++xvbn+=blotted
manuscripts ^nns++++=manuscripts,
, ^zz++++=EXTRAWORD
altogether ^nn+nom+++=altogether
dissimilar ^jj++++=dissimilar
to ^in++++=to
any ^dti++++=any
law ^nn++++=law
documents ^nns+nom+++=documents
recognized ^vwbn+vprv++xvbn+=recognized
in ^in++++=in
our ^pp$+pp1+++=our
courts ^nns++++=courts.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
call ^vb++++=call
Oberon, ^np+++??+=Oberon,--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
name ^nn++++=name
of ^in++++=of
fancy ^nn++++=fancy
and ^cc++++=and
friendship ^nn+nom+++=friendship
between ^in++++=between
him ^pp3o+pp3+++=him
and ^cc++++=and
me, ^nn+++??+=me,--my
-- ^--+clp+++=EXTRAWORD
my ^pp$+pp1+++=EXTRAWORD
friend ^nn++++=friend
Oberon ^np+++??+=Oberon
looked ^vbd+++xvbn+=looked
at ^rb++++=at
these ^dt+dem+++=these
papers ^nns++++=papers
with ^in++++=with
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
expression ^nn++++=expression
of ^in++++=of
disquietude ^nn+++??+=disquietude.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
believe ^vb+vprv+++=believe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
soberly ^jj++++=soberly,
, ^zz++++=EXTRAWORD
" ^zz++++="or,
or ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
chose ^vbd+++xvbnx+=chose,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
devil ^nn++++=devil
in ^in++++=in
this ^dt+dem+++=this
pile ^nn++++=pile
of ^in++++=of
blotted ^xvbn+++xvbn+=blotted
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
read ^vprf+++xvbnx+=read
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean, ^nn+++??+=mean,--that
-- ^--+clp+++=EXTRAWORD
that ^dt+dem+++=EXTRAWORD
conception ^nn+nom+++=conception
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
endeavored ^vbd+++xvbnx+=endeavored
to ^to+vcmp+++=to
embody ^vbi++++=embody
the ^ati++++=the
character ^nn+nom+++=character
of ^in++++=of
a ^at++++=a
fiend ^nn++++=fiend,
, ^zz++++=EXTRAWORD
as ^in++++=as
represented ^nn++++=represented
in ^in++++=in
our ^pp$+pp1+++=our
traditions ^nns+nom+++=traditions
and ^cc++++=and
the ^ati++++=the
written ^jj+atrb++xvbn+=written
records ^nns++++=records
of ^in++++=of
witchcraft ^nn+++??+=witchcraft.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
horror ^nn++++=horror
of ^in++++=of
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
created ^vpsv++agls+xvbnx+=created
in ^in++++=in
my ^pp$+pp1+++=my
own ^ap++++=own
brain ^nn++++=brain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shudder ^nn++++=shudder
at ^rb++++=at
the ^ati++++=the
manuscripts ^nns++++=manuscripts
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
that ^dt+dem+++=that
dark ^jj+atrb+++=dark
idea ^nn++++=idea
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
material ^nn++++=material
existence ^nn+nom+++=existence!
! ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
sight ^nn++++=sight!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
of ^in++++=of
mine ^nn++++=mine,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
remember ^nn+nom+++=remember,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
Oberon ^np+++??+=Oberon,
, ^zz++++=EXTRAWORD
" ^zz++++="how
how ^wrb+who+++=EXTRAWORD
the ^ati++++=the
hellish ^jj+atrb+++=hellish
thing ^nn++++=thing
used ^md"++pmd"++=used
to ^to++++=to
suck ^vb++++=suck
away ^rp+pl+++=away
the ^ati++++=the
happiness ^nns+nom+++=happiness
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
simple ^jj+atrb+++=simple
concession ^nn++++=concession
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
almost ^rb+hdg+++=almost
innocent ^jj++++=innocent,
, ^zz++++=EXTRAWORD
subjected ^xvbn+++xvbn+=subjected
themselves ^ppls+pp3+++=themselves
to ^in++++=to
his ^pp$+pp3+++=his
power ^nn++++=power.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
so ^ql++++=so
my ^pp$+pp1+++=my
peace ^nn++++=peace
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
by ^in++++=by
these ^dt+dem+++=these
accursed ^jj+atrb+++=accursed
manuscripts ^nns++++=manuscripts.
. ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
you ^pp2+pp2+++=you
felt ^vbd+vprv++xvbn+=felt
nothing ^pn++++=nothing
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
influence ^nn+nom+++=influence?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nothing,"
nothing ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub+tht0+xvbn+=replied
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="unless
unless ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
spell ^nn++++=spell
be ^vb+be+aux++=be
hid ^vpsv++agls+xvbnx+=hid
in ^in++++=in
a ^at++++=a
desire ^nn++++=desire
to ^to+ncmp+++=to
turn ^vbi++++=turn
novelist ^nn+nom+++=novelist,
, ^zz++++=EXTRAWORD
after ^in++++=after
reading ^xvbg+++xvbg+=reading
your ^pp$+pp2+++=your
delightful ^jj+atrb+++=delightful
tales ^nns++++=tales."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Novelist!"
novelist ^nn+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Oberon ^np+++??+=Oberon,
, ^zz++++=EXTRAWORD
half ^abn++++=half
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
" ^zz++++="Then,
then ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
devil ^nn++++=devil
has ^vbz+hvz+vrb++=has
his ^pp$+pp3+++=his
claw ^nn++++=claw
on ^in++++=on
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
gone ^vpsv++agls+xvbnx+=gone!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
cannot ^md+pos+not++=cannot
even ^rb++splt++=even
pray ^vb+vsua+++=pray
for ^in++++=for
deliverance ^nn+nom+++=deliverance!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
will ^md+prd+++=will
be ^vb+be+vrb++=be
the ^ati++++=the
last ^ap++++=last
and ^cc++++=and
only ^rb+down+++=only
victims ^nns++++=victims;
; ^zz++++=EXTRAWORD
for ^in++++=for
this ^dt+dem+++=this
night ^nn++++=night
I ^pp1a+pp1+++=I
mean ^vb++++=mean
to ^to+vcmp+++=to
burn ^vbi++++=burn
the ^ati++++=the
manuscripts ^nns++++=manuscripts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commit ^vb++++=commit
the ^ati++++=the
fiend ^nn++++=fiend
to ^in++++=to
his ^pp$+pp3+++=his
retribution ^nn+nom+++=retribution
in ^in++++=in
the ^ati++++=the
flames ^nns++++=flames."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Burn
burn ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
tales ^nns++++=tales!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vwbn+++xvbn+=repeated
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
startled ^j+++xvbn+=startled
at ^rb++++=at
the ^ati++++=the
desperation ^nn+nom+++=desperation
of ^in++++=of
the ^ati++++=the
idea ^nn++++=idea.
. ^zz++++=EXTRAWORD
" ^zz++++="Even
even ^rb++++=EXTRAWORD
so ^ql++++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
author ^nn++++=author,
, ^zz++++=EXTRAWORD
despondingly ^jj++++=despondingly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
conceive ^vb+vprv+++=conceive
what ^wdt+who+whcl++=what
an ^at++++=an
effect ^nn++++=effect
the ^ati++++=the
composition ^nn+nom+++=composition
of ^in++++=of
these ^dt+dem+++=these
tales ^nns++++=tales
has ^vbz+hvz+aux++=has
had ^vb+hv+vrb++=had
on ^rp++++=on
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
become ^vprf+++xvbn+=become
ambitious ^jj++++=ambitious
of ^in++++=of
a ^at++++=a
bubble ^nn++++=bubble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
careless ^jj++++=careless
of ^in++++=of
solid ^jj+atrb+++=solid
reputation ^nn+nom+++=reputation.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
surrounding ^vbg+++xvbgx+=surrounding
myself ^ppl+pp1+++=myself
with ^in++++=with
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
bewilder ^nn+nom+++=bewilder
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
by ^in++++=by
aping ^nn++++=aping
the ^ati++++=the
realities ^nns+nom+++=realities
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+aux++=have
drawn ^vprf+++xvbnx+=drawn
me ^pp1o+pp1+++=me
aside ^rp++++=aside
from ^in++++=from
the ^ati++++=the
beaten ^jj+atrb++xvbn+=beaten
path ^nn++++=path
of ^in++++=of
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
led ^vbd+++xvbn+=led
me ^pp1o+pp1+++=me
into ^in++++=into
a ^at++++=a
strange ^jj+atrb+++=strange
sort ^nn++++=sort
of ^in++++=of
solitude, ^nn+++??+=solitude,--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
solitude ^nn++++=solitude
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
men, ^nn+++??+=men,-where
- ^zz++++=EXTRAWORD
where ^wrb+who+++=EXTRAWORD
nobody ^pn++++=nobody
wishes ^nns++++=wishes
for ^in++++=for
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
thinks ^vbz+vprv+++=thinks
nor ^cc+phrs+neg++=nor
feels ^vbz+vprv+++=feels
as ^ql++++=as
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tales ^nns++++=tales
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
all ^abn++++=all
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
ashes ^nns++++=ashes,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
before ^in++++=before
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
existence ^nn+nom+++=existence.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sacrifice ^nn++++=sacrifice
is ^vbz+bez+vrb++=is
less ^ql++++=less
than ^cs+sub+++=than
you ^pp2+pp2+++=you
may ^md+pos+++=may
suppose ^vb+vprv+++=suppose,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
nobody ^pn++++=nobody
will ^md+prd+++=will
publish ^vb++++=publish
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
does ^vbz+doz+aux++=does
make ^vb++++=make
a ^at++++=a
difference ^nn+nom+++=difference,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
offered ^vpsv++agls+xvbnx+=offered,
, ^zz++++=EXTRAWORD
by ^in++++=by
letter ^nn++++=letter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
Oberon ^np+++??+=Oberon,
, ^zz++++=EXTRAWORD
reddening ^jj+++xvbg+=reddening
with ^in++++=with
vexation ^nn+nom+++=vexation,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^in++++=EXTRAWORD
some ^dti++++=some
seventeen ^cd++++=seventeen
booksellers ^nns+nom+++=booksellers.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
make ^vb++++=make
you ^pp2+pp2+++=you
stare ^vb++++=stare
to ^to++++=to
read ^vbn+vprv++xvbn+=read
their ^pp$+pp3+++=their
answers ^nns+nom+++=answers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
read ^vb+vprv++xvbn+=read
them ^pp3o+pp3+++=them
you ^pp2+pp2+++=you
should ^md+nec+++=should,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
burnt ^vbd+++xvbnx+=burnt
them ^pp3o+pp3+++=them
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
they ^pp3a+pp3+++=they
arrived ^vbd+++xvbnx+=arrived.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
man ^nn++++=man
publishes ^vbz++++=publishes
nothing ^pn++++=nothing
but ^cc++++=but
school ^nn++++=school-books;
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
another ^dt++++=another
has ^vbz+hvz+vrb++=has
five ^cd++++=five
novels ^nns++++=novels
already ^rb++++=already
under ^in++++=under
examination ^nn+nom+++=examination."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
voluminous ^jj+atrb+++=voluminous
mass ^nn++++=mass
the ^ati++++=the
unpublished ^jj+atrb+++=unpublished
literature ^nn++++=literature
of ^in++++=of
America ^np++++=America
must ^md+nec+++=must
be ^vb+be+vrb++=be!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
Alexandrian ^np+++??+=Alexandrian
manuscripts ^nns++++=manuscripts
were ^vbd+bed+vrb++=were
nothing ^pn++++=nothing
to ^in++++=to
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
my ^pp$+pp1+++=my
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
another ^dt++++=another
gentleman ^nn+nom+++=gentleman
is ^vbz+bez+aux++=is
just ^rb+emph+splt++=just
giving ^vbg+++xvbgx+=giving
up ^rb+phrv+++=up
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
on ^in++++=on
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
verily ^rb++++=verily
believe ^vb+vprv+++=believe,
