There ^ex+pex+++=There
swear ^vbi+vpub++xvbn+=swear,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
make ^vb++++=make
a ^at++++=a
custom ^nn++++=custom
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Toast ^nn++++=Toast
and ^cc++++=and
water ^nn++++=water
is ^vbz+bez+vrb++=is
as ^ql++++=as
delicious ^jj++++=delicious
as ^in++++=as
champagne ^nn++++=champagne,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
acquired ^vprf+++xvbnx+=acquired
the ^ati++++=the
taste ^nn++++=taste
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Things ^nns++++=Things
are ^vb+ber+vrb++=are
also ^rb++++=also
just ^rb+emph+++=just
as ^in++++=as
easy ^jj++++=easy
the ^ati++++=the
other ^ap++++=other
way ^nn++++=way
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
mere ^jjb+atrb+++=mere
question ^nn+nom+++=question
of ^in++++=of
making ^xvbg+++xvbg+=making
your ^pp$+pp2+++=your
choice ^nn++++=choice
and ^cc++++=and
sticking ^vbg+++xvbg+=sticking
to ^in++++=to
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
agreed ^vbd+vpub++xvbnx+=agreed
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
take ^vb++++=take
these ^dt+dem+++=these
cigars ^nns++++=cigars
of ^in++++=of
mine ^nn++++=mine,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
his ^pp$+pp3+++=his
open ^jj+atrb+++=open
case ^nn++++=case
towards ^in++++=towards
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied
hurriedly ^rb+cnj+++=hurriedly,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
smoking ^vbg+++xvbg+=smoking
this ^dt+dem+++=this
passage ^nn+nom+++=passage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
alarmed ^vpsv++agls+xvbnx+=alarmed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
meant ^vbd+vprv++xvbnx+=meant
merely ^rb+down+++=merely
as ^in++++=as
an ^at++++=an
argument ^nn+nom+++=argument.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
one ^pn++++=one
of ^in++++=of
these ^dt+pdem+++=these
would ^md+prd+++=would
make ^vb++++=make
you ^pp2+pp2+++=you
wretched ^jj++++=wretched
for ^in++++=for
a ^at++++=a
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
admitted ^vbd+vpub+tht0+xvbnx+=admitted
his ^pp$+pp3+++=his
premise ^nn++++=premise.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
smoke ^nn++++=smoke
them ^pp3o+pp3+++=them
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enjoy ^vb++++=enjoy
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why?
? ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
into ^in+ppvb+++=into
the ^ati++++=the
habit ^nn++++=habit.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
smoked ^vbd+++xvbnx+=smoked
expensive ^jj+atrb+++=expensive
Havanas ^np+++??+=Havanas.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
ruining ^vbg+++xvbgx+=ruining
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
absolutely ^rb+amp+++=absolutely
necessary ^jj+pred+++=necessary
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
take ^vb++++=take
a ^at++++=a
cheaper ^jjr+atrb+++=cheaper
weed ^nn++++=weed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
living ^vbg+++xvbgx+=living
in ^in++++=in
Belgium ^np++++=Belgium
at ^in++++=at
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
friend ^nn++++=friend
showed ^vbd+vprv++xvbn+=showed
me ^pp1o+pp1+++=me
these ^dt+pdem+++=these.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
probably ^rb++++=probably
cabbage ^nn+nom+++=cabbage
leaves ^vbz++++=leaves
soaked ^vbd+++xvbn+=soaked
in ^in++++=in
guano ^np++++=guano;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
tasted ^vprf+++xvbn+=tasted
to ^in++++=to
me ^pp1o+pp1+++=me
like ^in++++=like
that ^dt+dem+++=that
at ^rb++++=at
first ^rb"++++=first
but ^cc++++=but
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
cheap ^jj+pred+++=cheap.
. ^zz++++=EXTRAWORD
Buying ^nvbg+++xvbg+=Buying
them ^pp3o+pp3+++=them
by ^in++++=by
the ^ati++++=the
five ^cd++++=five
hundred ^cd++++=hundred,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
cost ^nn++++=cost
me ^pp1o+pp1+++=me
three ^cd++++=three
a ^at++++=a
penny ^nn++++=penny.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
determined ^jj+++xvbnx+=determined
to ^to+jcmp+++=to
like ^vbi++++=like
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
started ^vpsv++agls+xvbn+=started
with ^in++++=with
one ^cd1++++=one
a ^at++++=a
day ^nn++++=day.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
terrible ^jj+atrb+++=terrible
work ^nn++++=work,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
admit ^vb+vpub+++=admit,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
could ^md+pos+++=could
be ^vb+be+vrb++=be
worse ^jjr+pred+++=worse
than ^in++++=than
the ^ati++++=the
Havanas ^np+++??+=Havanas
themselves ^ppls+pp3+++=themselves
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
beginning ^nvbg+++xvbg+=beginning.
. ^zz++++=EXTRAWORD
Smoking ^vbg+++xvbg+=Smoking
is ^vbz+bez+vrb++=is
an ^at++++=an
acquired ^jj+atrb++xvbn+=acquired
taste ^nn++++=taste,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+vrb++=be
as ^ql++++=as
easy ^jj++++=easy
to ^to+jcmp+++=to
learn ^vbi+vprv+++=learn
to ^to+vcmp+++=to
like ^vbi++++=like
one ^cd1++++=one
flavour ^nn++++=flavour
as ^ql++++=as
another ^dt++++=another.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
persevered ^vbd+++xvbnx+=persevered
and ^cc++++=and
I ^pp1a+pp1+++=I
conquered ^vbd+++xvbnx+=conquered.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
year ^nn++++=year
was ^vbd+bedz+vrb++=was
over ^in++++=over
I ^pp1a+pp1+++=I
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
them ^pp3o+pp3+++=them
without ^in++++=without
loathing ^nn++++=loathing,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
two ^cd++++=two
I ^pp1a+pp1+++=I
could ^md+pos+++=could
smoke ^vb++++=smoke
them ^pp3o+pp3+++=them
without ^in++++=without
positive ^jj+atrb+++=positive
discomfort ^nn++++=discomfort.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
I ^pp1a+pp1+++=I
prefer ^vb+vprv+++=prefer
them ^pp3o+pp3+++=them
to ^in++++=to
any ^dti++++=any
other ^ap++++=other
brand ^nn++++=brand
on ^in++++=on
the ^ati++++=the
market ^nn++++=market.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
cigar ^nn++++=cigar
disagrees ^nns+nom+++=disagrees
with ^in++++=with
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub+tht0+xvbnx+=suggested
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
less ^rbr++++=less
painful ^jj++++=painful
to ^to++++=to
have ^vbi+vbi+aux++=have
given ^vprf+++xvbnx+=given
up ^rb+phrv+++=up
smoking ^vbg+++xvbg+=smoking
altogether ^nn+nom+++=altogether.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
think ^vb+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
smoke ^vb++++=smoke
always ^rb++++=always
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
me ^vbi++++=me
bad ^jj+atrb+++=bad
company ^nn++++=company.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
something ^pn++++=something
very ^ql+amp+++=very
sociable ^jj++++=sociable
about ^in++++=about
smoke ^nn++++=smoke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
leant ^vbd+++xvbnx+=leant
back ^jjb++++=back
and ^cc+phrs+++=and
puffed ^jj+atrb++xvbn+=puffed
great ^jj+atrb+++=great
clouds ^nns++++=clouds
into ^in++++=into
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=filling
the ^ati++++=the
small ^jj++++=small
den ^&fw++++=den
with ^in++++=with
an ^at++++=an
odour ^nn++++=odour
suggestive ^jj++++=suggestive
of ^in++++=of
bilge ^nn+++??+=bilge
water ^nn++++=water
and ^cc++++=and
cemeteries ^nns+nom+++=cemeteries.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
resumed ^vbd+++xvbnx+=resumed
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
" ^zz++++="take
take ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
claret ^nn+++??+=claret.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
like ^vb++++=like
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
not ^xnot++not++=not
spoken ^jj+++xvbn+=spoken,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
face ^nn++++=face
had ^vb+hv+aux++=had
evidently ^rb++splt++=evidently
betrayed ^vprf+++xvbnx+=betrayed
me ^pp1o+pp1+++=me.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
" ^zz++++="Nobody
nobody ^pn++++=EXTRAWORD
does ^vbz+doz+vrb++=does,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
no ^at++++=no
one ^cd1++++=one
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
ever ^rb++splt++=ever
met ^vprf+++xvbnx+=met.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
living ^vbg+++xvbgx+=living
in ^in++++=in
Hammersmith ^np++++=Hammersmith,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
caught ^vbd+++xvbn+=caught
two ^cd++++=two
burglars ^nns+++??+=burglars
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
broke ^vbd+++xvbnx+=broke
open ^jj++++=open
the ^ati++++=the
sideboard ^nn++++=sideboard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swallowed ^vbd+++xvbn+=swallowed
five ^cd++++=five
bottlefuls ^nns+nom+++=bottlefuls
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
A ^at++++=A
policeman ^nn+nom+++=policeman
found ^vbd+vprv++xvbn+=found
them ^pp3o+pp3+++=them
afterwards ^rb+cnj+++=afterwards,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
a ^at++++=a
doorstep ^nn++++=doorstep
a ^at++++=a
hundred ^cd++++=hundred
yards ^nns++++=yards
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
the ^ati++++=the
' ^zz++++='swag'
swag ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
carpet ^nn++++=carpet
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
too ^ql++++=too
ill ^jj++++=ill
to ^to++++=to
offer ^vbi++++=offer
any ^dti++++=any
resistance ^nn+nom+++=resistance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
to ^in++++=to
the ^ati++++=the
station ^nn+nom+++=station
like ^in++++=like
lambs ^nns++++=lambs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
promising ^jj++++=promising
to ^to++++=to
send ^vbi++++=send
the ^ati++++=the
doctor ^nn++++=doctor
to ^in++++=to
them ^pp3o+pp3+++=them
the ^ati++++=the
moment ^nn++++=moment
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
safe ^jj+pred+++=safe
in ^in++++=in
the ^ati++++=the
cells ^nns++++=cells.
. ^zz++++=EXTRAWORD
Ever ^rb++++=Ever
since ^cs+sub+++=since
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
left ^vprf+++xvbnx+=left
out ^rp+pl+++=out
a ^at++++=a
decanterful ^nn+nom+++=decanterful
upon ^in++++=upon
the ^ati++++=the
table ^nn++++=table
every ^at++++=every
night ^nn++++=night.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^in++++=like
that ^dt+dem+++=that
claret ^nn+++??+=claret,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does
me ^pp1o+pp1+++=me
good ^jj++++=good.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
come ^vb++++=come
in ^in++++=in
sometimes ^rb++++=sometimes
dead ^jj+atrb+++=dead
beat ^nn+++xvbn+=beat.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
drink ^vb++++=drink
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
glasses ^nns++++=glasses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
new ^jj+atrb+++=new
man ^nn++++=man.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
to ^to+vcmp+++=to
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
first ^od++++=first
instance ^nn+nom+++=instance
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
reason ^nn++++=reason
that ^tht+ncmp+++=that
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
to ^to+vcmp+++=to
the ^ati++++=the
cigars ^nns++++=cigars
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
cheap ^jj+pred+++=cheap.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
it ^pp3+it+++=it
sent ^vbd+++xvbn+=sent
over ^in++++=over
direct ^nn++++=direct
from ^in++++=from
Geneva ^np++++=Geneva,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
costs ^nns++++=costs
me ^pp1o+pp1+++=me
six ^cd++++=six
shillings ^nns+nom+++=shillings
a ^at++++=a
dozen ^cd++++=dozen.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=do
it ^pp3+it+++=it
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know.
. ^zz++++=EXTRAWORD
As ^ql++++=As
you ^pp2+pp2+++=you
may ^md+pos+++=may
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
fairly ^rb++++=fairly
heady ^jj++++=heady
and ^cc++++=and
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
body ^nn++++=body
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
one ^cd1++++=one
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="who
who ^whp+who+whq++=EXTRAWORD
had ^vb+hv+aux++=had
a ^at++++=a
regular ^jj+atrb+++=regular
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Caudle ^np++++=Caudle
of ^in++++=of
a ^at++++=a
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
All ^abn++++=All
day ^nn++++=day
long ^rb++++=long
she ^pp3a+pp3+++=she
talked ^vbd+++xvbnx+=talked
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
night ^nn++++=night
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
asleep ^jj++++=asleep
to ^in++++=to
the ^ati++++=the
rising ^jj+atrb++xvbg+=rising
and ^cc+phrs+++=and
falling ^jj+atrb++xvbg+=falling
rhythm ^nn++++=rhythm
of ^in++++=of
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
friends ^nns++++=friends
congratulated ^vwbn+++xvbn+=congratulated
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
telling ^jj+++xvbg+=telling
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
would ^md+prd+++=would
enjoy ^vb++++=enjoy
peace ^nn++++=peace.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
peace ^nn++++=peace
of ^in++++=of
the ^ati++++=the
desert ^nn++++=desert,
, ^zz++++=EXTRAWORD
