It ^pp3+it+++=It
vestments ^nns+nom+++=vestments
of ^in++++=of
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lacked ^vbd+++xvbnx+=lacked;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
lack ^nn++++=lack
was ^vbd+bedz+vrb++=was
something ^pn++++=something
fundamental ^jj++++=fundamental;
; ^zz++++=EXTRAWORD
something ^pn++++=something
organic ^jj++++=organic
in ^in++++=in
the ^ati++++=the
nature ^nn++++=nature
of ^in++++=of
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^ql++++=as
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
and ^cc+phrs+++=and
stimulated ^vbd+++xvbn+=stimulated
your ^pp$+pp2+++=your
attention ^nn+nom+++=attention
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
a ^at++++=a
fearful ^jj+atrb+++=fearful
idea ^nn++++=idea,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
purpose ^nn++++=purpose
for ^in++++=for
which ^whp+rel+pied++=which
this ^dt+dem+++=this
human ^jj+atrb+++=human
creature ^nn++++=creature
was ^vbd+bedz+aux++=was
shaped ^vpsv++agls+xvbnx+=shaped
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
somehow ^rb++++=somehow
artfully ^jj++++=artfully
reversed ^jj+++xvbn+=reversed!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
big ^jj++++=big
boned ^jj+++xvbn+=boned
and ^cc+phrs+++=and
tall ^jj++++=tall
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Pendleton,"
pendleton ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^in++++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
my ^pp$+pp1+++=my
guest ^nn++++=guest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
indicated ^vbd+vprv++xvbnx+=indicated
the ^ati++++=the
elegant ^jj+atrb+++=elegant
young ^jj+atrb+++=young
man ^nn++++=man
at ^in++++=at
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
send ^vb++++=send
you ^pp2+pp2+++=you
word ^nn++++=word
to ^to++++=to
ride ^vbi++++=ride
a ^at++++=a
dozen ^cd++++=dozen
miles ^nns++++=miles
through ^in++++=through
the ^ati++++=the
hills ^nns++++=hills
on ^in++++=on
any ^dti++++=any
trivial ^jj+atrb+++=trivial
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
out ^rp+pl+++=out
of ^in++++=of
courtesy ^nn++++=courtesy
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
some ^dti++++=some
import ^nn++++=import,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
will ^md+prd+++=will
pay ^vb++++=pay
ten ^cd++++=ten
eagles ^nns++++=eagles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
looked ^vbd+++xvbn+=looked
steadily ^rb++++=steadily
at ^in++++=at
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
not ^xnot++not++=not
for ^in++++=for
hire ^nn++++=hire,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
was ^vbd+bedz+vrb++=was
a ^at++++=a
justice ^nn++++=justice
of ^in++++=of
the ^ati++++=the
peace ^nn++++=peace
in ^in++++=in
Virginia ^np++++=Virginia,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
English ^jj+atrb+++=English
system ^nn++++=system,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
theory ^nn++++=theory
of ^in++++=of
which ^whp+rel+pied++=which
the ^ati++++=the
most ^ql+emph+++=most
substantial ^jj+atrb+++=substantial
men ^nns++++=men
in ^in++++=in
a ^at++++=a
county ^nn++++=county
undertook ^vbd+vsua++xvbn+=undertook
to ^to++++=to
keep ^vbi++++=keep
the ^ati++++=the
peace ^nn++++=peace
for ^in++++=for
the ^ati++++=the
welfare ^nn++++=welfare
of ^in++++=of
the ^ati++++=the
State ^nn++++=State.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
Washington ^np++++=Washington
in ^in++++=in
the ^ati++++=the
service ^nn++++=service
of ^in++++=of
the ^ati++++=the
Colonial ^jj+atrb+++=Colonial
army ^nn++++=army,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
no ^at++++=no
pay ^nn++++=pay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
big ^jj+atrb+++=big
man ^nn++++=man
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
most ^ap+emph+++=most
of ^in++++=of
us ^pp1o+pp1+++=us
for ^in++++=for
purchase ^nn++++=purchase,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
of ^in++++=of
us ^pp1o+pp1+++=us
for ^in++++=for
hire ^nn++++=hire,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
make ^vb++++=make
it ^pp3+it+++=it
twenty ^cd++++=twenty!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
at ^in++++=at
the ^ati++++=the
table ^nn++++=table
now ^rn+tm+++=now
interrupted ^vwbn+++xvbn+=interrupted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
elegant ^jj+pred+++=elegant
in ^in++++=in
the ^ati++++=the
costume ^nn++++=costume
of ^in++++=of
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
in ^in++++=in
imported ^jj+atrb++xvbn+=imported
linen ^nn++++=linen
and ^cc++++=and
cloth ^nn++++=cloth
from ^in++++=from
an ^at++++=an
English ^jj+atrb+++=English
loom ^nn++++=loom.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
thick ^jj+pred+++=thick
and ^cc+phrs+++=and
black ^jj++++=black;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyebrows ^nns++++=eyebrows
straight ^rb+cnj+++=straight,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
body ^nn++++=body
and ^cc++++=and
his ^pp$+pp3+++=his
face ^nn++++=face
rich ^jj++++=rich
in ^in++++=in
the ^ati++++=the
blood ^nn++++=blood
and ^cc++++=and
the ^ati++++=the
vitalities ^nns+nom+++=vitalities
of ^in++++=of
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
sensuality ^nn+nom+++=sensuality
was ^vbd+bedz+vrb++=was
on ^in++++=on
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
over ^in++++=over
to ^in++++=to
a ^at++++=a
life ^nn++++=life
of ^in++++=of
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Pendleton ^np++++=Pendleton,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
patronizing ^jj+atrb+++=patronizing
pedantic ^jj+atrb+++=pedantic
air ^nn++++=air,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
commonwealth ^nn++++=commonwealth
is ^vbz+bez+vrb++=is
interested ^jj+pred+++=interested
to ^to++++=to
see ^vbi+vprv+++=see
that ^tht+vcmp+++=that
litigation ^nn+nom+++=litigation
does ^vbz+doz+aux++=does
not ^xnot++not++=not
arise ^vb++++=arise;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
that ^dt+dem+++=that
end ^nn++++=end,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
you ^pp2+pp2+++=you
will ^md+prd+++=will
not ^xnot++not++=not
refuse ^nn++++=refuse
us ^pp1o+pp1+++=us
the ^ati++++=the
benefit ^nn++++=benefit
of ^in++++=of
your ^pp$+pp2+++=your
experience ^nn+nom+++=experience.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
about ^md"++pmd"++=about
to ^md+prd+++=to
draw ^vb++++=draw
up ^rb+phrv+++=up
a ^at++++=a
deed ^nn++++=deed
of ^in++++=of
sale ^nn++++=sale
running ^vwbg+++xvbg+=running
into ^in++++=into
a ^at++++=a
considerable ^jj+atrb+++=considerable
sum ^nn++++=sum,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
would ^md+prd+++=would
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
court ^nn++++=court
proof ^nn++++=proof."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
a ^at++++=a
graceful ^jj+atrb+++=graceful
gesture ^nn++++=gesture
with ^in++++=with
his ^pp$+pp3+++=his
jeweled ^jj+atrb++xvbn+=jeweled
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+aux++=be
secure ^vb++++=secure
in ^in++++=in
my ^pp$+pp1+++=my
purchase ^nn++++=purchase,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Zindorf ^np+++??+=Zindorf
in ^in++++=in
his ^pp$+pp3+++=his
eagles ^nns++++=eagles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Sir ^npt++++=Sir,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
knowledge ^nn++++=knowledge
that ^tht+ncmp+++=that
the ^ati++++=the
State ^nn++++=State
will ^md+prd+++=will
not ^xnot++not++=not
be ^vb+be+aux++=be
vexed ^vpsv++by+xvbnx+=vexed
by ^in++++=by
any ^dti++++=any
suit ^nn++++=suit
between ^in++++=between
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
contract ^nn++++=contract,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
some ^dti++++=some
theory ^nn++++=theory
of ^in++++=of
the ^ati++++=the
law ^nn++++=law,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
triangular ^jj+atrb+++=triangular
affair ^nn++++=affair
with ^in++++=with
the ^ati++++=the
State ^nn++++=State
a ^at++++=a
party ^nn++++=party.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
say ^vb+vpub+++=say
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
represent ^vb++++=represent
Virginia ^np++++=Virginia!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
service ^nn++++=service
of ^in++++=of
the ^ati++++=the
commonwealth ^nn++++=commonwealth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
my ^pp$+pp1+++=my
father ^nn++++=father
coldly ^rb+cnj+++=coldly,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
always ^rb++++=always
to ^to++++=to
be ^vbi+vbi+aux++=be
commanded ^vpsv++agls+xvbnx+=commanded."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
flicked ^vbd+++xvbn+=flicked
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
dust ^nn++++=dust
from ^in++++=from
his ^pp$+pp3+++=his
immaculate ^jj+atrb+++=immaculate
coat ^nn++++=coat
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+vrb++=be
a ^at++++=a
conference ^nn+nom+++=conference
of ^in++++=of
high ^jj+atrb+++=high
powers ^nns++++=powers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
represent ^vb++++=represent
Eros ^np+++??+=Eros;
; ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pendleton ^np++++=Pendleton,
, ^zz++++=EXTRAWORD
Virginia ^np++++=Virginia;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Zindorf ^np+++??+=Zindorf"
" ^zz++++=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
" ^zz++++="his
his ^pp$+pp3+++=EXTRAWORD
Imperial ^jj+atrb+++=Imperial
Master ^nn++++=Master!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
to ^in++++=to
the ^ati++++=the
eye ^nn++++=eye
the ^ati++++=the
three ^cd++++=three
men ^nns++++=men
fitted ^vwbn+++xvbn+=fitted
to ^in++++=to
their ^pp$+pp3+++=their
legend ^nn++++=legend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Hellenic ^np+++??+=Hellenic
God ^np++++=God
of ^in++++=of
pleasure ^nn++++=pleasure
in ^in++++=in
his ^pp$+pp3+++=his
sacred ^jj+atrb+++=sacred
groves ^nns++++=groves
might ^md+pos+++=might
have ^vb+hv+aux++=have
chosen ^vprf+++xvbnx+=chosen
for ^in++++=for
his ^pp$+pp3+++=his
disciple ^nn++++=disciple
one ^pn++++=one
from ^in++++=from
Athens ^np++++=Athens
with ^in++++=with
a ^at++++=a
face ^nn++++=face
and ^cc++++=and
figure ^nn++++=figure
like ^in++++=like
this ^dt+dem+++=this
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
bore ^vbd+++xvbn+=bore
the ^ati++++=the
severities ^nns+nom+++=severities
of ^in++++=of
the ^ati++++=the
law ^nn++++=law
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
written ^vprf+++xvbnx+=written
how ^wrb+who+++=how
strange ^jj++++=strange
a ^at++++=a
creature ^nn++++=creature
the ^ati++++=the
third ^nn++++=third
party ^nn++++=party
to ^in++++=to
this ^dt+dem+++=this
conference ^nn+nom+++=conference
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
now ^rn+tm+++=now
answered ^vbd+vpub++xvbn+=answered
with ^in++++=with
an ^at++++=an
oath ^nn++++=oath.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
very ^ql+amp+++=very
pretty ^rb++++=pretty
wit ^nn++++=wit,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lucian ^np++++=Lucian
Morrow ^nn++++=Morrow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
