There ^ex+pex+++=There
two ^cd++++=two
bath ^nn++++=bath
towels ^nns++++=towels,
, ^zz++++=EXTRAWORD
a ^at++++=a
spray ^nn++++=spray,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
green ^jj+atrb+++=green
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
breathes ^nns+++??+=breathes
again ^rb+tm+++=again
only ^rb+down+++=only
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
head ^jjb+atrb+++=head
dripping ^nvbg+++xvbg+=dripping,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
makes ^vbz++++=makes
for ^in+ppvb+++=for
the ^ati++++=the
back ^jjb+atrb+++=back
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sitting ^jj+++xvbg+=sitting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
radiator ^nn++++=radiator,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
side ^nn++++=side
porch ^nn++++=porch
( ^zz++++=(depending
depending ^vbg+++xvbg+=EXTRAWORD
on ^rp++++=on
her ^pp3o+pp3+++=her
place ^nn++++=place
of ^in++++=of
residence ^nn+nom+++=residence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
year ^nn++++=year).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
was ^vbd+bedz+aux++=was
seized ^vpsv++agls+xvbnx+=seized
with ^in++++=with
the ^ati++++=the
feeling ^jj+++xvbg+=feeling
at ^rb++++=at
ten ^cd++++=ten
o'clock ^rb++++=o'clock
on ^in++++=on
a ^at++++=a
joyous ^jj+atrb+++=joyous
June ^nr++++=June
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
fight ^vbi++++=fight
it ^pp3+it+++=it
off ^in+pl+++=off
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
to ^to+vcmp+++=to
that ^dt+dem+++=that
stage ^nn++++=stage
in ^in++++=in
the ^ati++++=the
construction ^nn+nom+++=construction
of ^in++++=of
her ^pp$+pp3+++=her
story ^nn++++=story
where ^wrb+who+++=where
her ^pp$+pp3+++=her
hero ^nn++++=hero
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
talk ^vbi++++=talk
and ^cc++++=and
act ^nn++++=act
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
like ^in++++=like
a ^at++++=a
real ^rb+emph+++=real
live ^jj+atrb+++=live
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^rb++++=a
little ^rb"++++=little
less ^rbr++++=less
like ^in++++=like
a ^at++++=a
clothing ^nn++++=clothing
store ^nn++++=store
dummy ^nn++++=dummy.
. ^zz++++=EXTRAWORD
( ^zz++++=(By
by ^in++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
using ^vbg+++xvbgx+=using
those ^dt+dem+++=those
pink ^jj++++=pink-and-white,
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
white ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
black ^jj++++=black-mustachioed
- ^zz++++=EXTRAWORD
mustachioed ^jj+atrb++xvbn+=EXTRAWORD
figures ^nns++++=figures
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
good ^jj+atrb+++=good
simile ^nn++++=simile
gone ^vbd+++xvbn+=gone.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
battling ^nvbg+++xvbg+=battling
with ^in++++=with
that ^dt+dem+++=that
hero ^nn++++=hero
for ^in++++=for
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
love ^vb++++=love
to ^to+vcmp+++=to
the ^ati++++=the
heroine ^nn++++=heroine.
. ^zz++++=EXTRAWORD
In ^rb++++=In
vain ^rb"++++=vain
had ^vb+hv+vrb++=had
Mary ^np++++=Mary
Louise ^np+++??+=Louise
striven ^vprf+++xvbn+=striven
to ^to+vcmp+++=to
instill ^vb+++??+=instill
red ^jj+atrb+++=red
blood ^nn++++=blood
into ^in++++=into
his ^pp$+pp3+++=his
watery ^jj+atrb+++=watery
veins ^nns++++=veins.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
the ^ati++++=the
beauteous ^jj+atrb+++=beauteous
heroine ^nn++++=heroine
were ^vbd+bed+vrb++=were
as ^ql++++=as
far ^rb+pl+++=far
apart ^in++++=apart
as ^ql++++=as
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
on ^in++++=on
Page ^nn++++=Page
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
typewritten ^jj+atrb++xvbn+=typewritten
manuscript ^nn++++=manuscript.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
was ^vbd+bedz+aux++=was
developing ^vbg+++xvbgx+=developing
nerves ^nns++++=nerves
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
bitten ^vprf+++xvbnx+=bitten
her ^pp$+pp3+++=her
finger ^nn++++=finger
nails ^nns++++=nails,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twisted ^jj+++xvbn+=twisted
her ^pp3o+pp3+++=her
hair ^nn++++=hair
into ^in++++=into
corkscrews ^nns+++??+=corkscrews
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
every ^at++++=every
morning ^nn++++=morning
at ^in++++=at
the ^ati++++=the
chaste ^jj+atrb+++=chaste
hour ^nn++++=hour
of ^in++++=of
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
breakfasted ^j+++xvbn+=breakfasted
hurriedly ^rb+cnj+++=hurriedly,
, ^zz++++=EXTRAWORD
tidied ^j+++xvbn+=tidied
the ^ati++++=the
tiny ^jj++++=tiny
two ^cd++++=two-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
apartment ^nn+nom+++=apartment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
in ^in++++=in
the ^ati++++=the
unromantic ^jj+atrb+++=unromantic
morning ^nn++++=morning
light ^nn++++=light
to ^to++++=to
wrestle ^vbi++++=wrestle
with ^in++++=with
her ^pp$+pp3+++=her
stick ^vb++++=stick
of ^in++++=of
a ^at++++=a
hero ^nn++++=hero.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
her ^pp$+pp3+++=her
heroine ^nn++++=heroine
a ^at++++=a
creature ^nn++++=creature
of ^in++++=of
grace ^nn++++=grace,
, ^zz++++=EXTRAWORD
wit ^nn++++=wit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
loveliness ^nns+nom+++=loveliness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thus ^rb+cnj+++=thus
far ^rb+pl+++=far
the ^ati++++=the
hero ^nn++++=hero
had ^vb+hv+aux++=had
not ^xnot++not++=not
once ^rb+tm+++=once
clasped ^vwbn+++xvbn+=clasped
her ^pp$+pp3+++=her
to ^in++++=to
him ^pp3o+pp3+++=him
fiercely ^rb+cnj+++=fiercely,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
lips ^nns++++=lips
to ^in++++=to
her ^pp$+pp3+++=her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
cheeks ^nns++++=cheeks.
. ^zz++++=EXTRAWORD
Nay ^uh++++=Nay
( ^zz++++=(as
as ^in++++=EXTRAWORD
the ^ati++++=the
story ^nn++++=story-writers
- ^zz++++=EXTRAWORD
writers ^nns+nom+++=EXTRAWORD
would ^md+prd+++=would
put ^vb+++xvbn+=put
it ^pp3+it+++=it),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
even ^rb++++=even
devoured ^vbd+++xvbn+=devoured
her ^pp$+pp3+++=her
with ^in++++=with
his ^pp$+pp3+++=his
gaze ^nn++++=gaze.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
show ^vbi+vprv+++=show
some ^dti++++=some
signs ^nns++++=signs
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
developing ^vbg+++xvbgx+=developing
possibilities ^nns+nom+++=possibilities.
. ^zz++++=EXTRAWORD
Whereupon ^cs+sub+++=Whereupon,
, ^zz++++=EXTRAWORD
at ^rb++++=at
this ^dt+dem+++=this
critical ^jj+atrb+++=critical
stage ^nn++++=stage
in ^in++++=in
the ^ati++++=the
story ^nn++++=story-writing
- ^zz++++=EXTRAWORD
writing ^vbg+++xvbg+=EXTRAWORD
game ^nn++++=game,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hair ^nn++++=hair-washing
- ^zz++++=EXTRAWORD
washing ^nvbg+++xvbg+=EXTRAWORD
mania ^nn++++=mania
seized ^vbd+++xvbn+=seized
Mary ^np++++=Mary
Louise ^np+++??+=Louise.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
dismiss ^vbi++++=dismiss
the ^ati++++=the
idea ^nn++++=idea.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pushed ^vbd+++xvbnx+=pushed
it ^pp3+it+++=it
out ^rp+pl+++=out
of ^in++++=of
her ^pp$+pp3+++=her
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slammed ^vbd+++xvbn+=slammed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
only ^rb+down+++=only
popped ^vbd+++xvbn+=popped
in ^in++++=in
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
wandered ^vbd+++xvbn+=wandered
to ^in++++=to
her ^pp$+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
wandered ^vbd+++xvbn+=wandered
to ^in++++=to
the ^ati++++=the
June ^nr++++=June
sunshine ^nn++++=sunshine
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hero ^nn++++=hero
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
poised ^vbd+++xvbn+=poised,
, ^zz++++=EXTRAWORD
arms ^nns++++=arms
outstretched ^jj++++=outstretched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unquenchable ^jj+atrb+++=unquenchable
love ^nn++++=love-light
- ^zz++++=EXTRAWORD
light ^jj++++=EXTRAWORD
burning ^jj+++xvbg+=burning
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Mary ^np++++=Mary
Louise ^np+++??+=Louise
mused ^vbd+++xvbn+=mused,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus:
: ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
certainly ^rb++++=certainly
feels ^vbz+vprv+++=feels
sticky ^jj++++=sticky.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
six ^cd++++=six
weeks ^nns++++=weeks,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
could ^md+pos+++=could
sit ^vb++++=sit
here ^rn+pl+++=here-by
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
the ^ati++++=the
window ^nn++++=window--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
sun ^nn++++=sun--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
dry ^jj++++=dry
it ^pp3+it+++=it----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
jerk ^vb++++=jerk
she ^pp3a+pp3+++=she
brought ^vbd+++xvbnx+=brought
her ^pp$+pp3+++=her
straying ^jj+atrb++xvbg+=straying
fingers ^nns+nom+++=fingers
away ^in+pl+++=away
from ^in"++++=from
her ^pp$+pp3+++=her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
wandering ^vbg+++xvbg+=wandering
eyes ^nns++++=eyes
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
sunshine ^nn++++=sunshine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
runaway ^jjb+atrb+++=runaway
thoughts ^nns++++=thoughts
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
typewritten ^jj+atrb++xvbn+=typewritten
page ^nn++++=page.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
minutes ^nns++++=minutes
the ^ati++++=the
snap ^nn++++=snap
of ^in++++=of
the ^ati++++=the
little ^ap++++=little
disks ^nns+++??+=disks
crackled ^vbd+++xvbn+=crackled
through ^in++++=through
the ^ati++++=the
stillness ^nns+nom+++=stillness
of ^in++++=of
the ^ati++++=the
tiny ^jj+atrb+++=tiny
apartment ^nn+nom+++=apartment.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
succumbing ^nvbg+++xvbg+=succumbing
to ^in++++=to
an ^at++++=an
irresistible ^jj+atrb+++=irresistible
force ^nn++++=force,
, ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
walked ^j+++xvbn+=walked
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room
( ^zz++++=(a
a ^at++++=EXTRAWORD
matter ^nn++++=matter
of ^in++++=of
six ^cd++++=six
steps ^nns++++=steps),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
removing ^jj+atrb++xvbg+=removing
hairpins ^nns++++=hairpins
as ^ql++++=as
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shoved ^xvbn+++xvbn+=shoved
aside ^rp++++=aside
the ^ati++++=the
screen ^nn++++=screen
which ^whp+rel+subj++=which
hid ^vbd+++xvbn+=hid
the ^ati++++=the
stationary ^nn++++=stationary
wash ^vb++++=wash-bowl
- ^zz++++=EXTRAWORD
bowl ^nn++++=EXTRAWORD
by ^in++++=by
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
turned ^vbd+++xvbn+=turned
on ^rb+phrv+++=on
a ^at++++=a
faucet ^nn+++??+=faucet
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
her ^pp$+pp3+++=her
finger ^nn++++=finger
under ^in++++=under
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
an ^at++++=an
agonized ^jj+atrb+++=agonized
expression ^nn++++=expression
of ^in++++=of
doubt ^nn++++=doubt
and ^cc++++=and
suspense ^nn++++=suspense
overspread ^nn+++??+=overspread
her ^pp3o+pp3+++=her
features ^nns++++=features.
. ^zz++++=EXTRAWORD
Slowly ^rb++++=Slowly
the ^ati++++=the
look ^nn++++=look
of ^in++++=of
suspense ^nn++++=suspense
gave ^vbd+++xvbn+=gave
way ^nn++++=way
to ^in++++=to
a ^at++++=a
smile ^nn++++=smile
of ^in++++=of
beatific ^jj+atrb+++=beatific
content ^nn++++=content.
. ^zz++++=EXTRAWORD
A ^at++++=A
sigh ^nn++++=sigh--deep,
-- ^--+clp+++=EXTRAWORD
deep ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
soul ^nn++++=soul-filling,
- ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
satisfied ^j+++xvbn+=satisfied--welled
-- ^--+clp+++=EXTRAWORD
welled ^j+++xvbn+=EXTRAWORD
up ^rp++++=up
from ^in++++=from
Mary ^np++++=Mary
Louise ^np++++=Louise's
's ^$++++=EXTRAWORD
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
was ^vbd+bedz+vrb++=was
hot ^jj+pred+++=hot.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
an ^at++++=an
hour ^nn++++=hour
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
head ^jjb++++=head
swathed ^jj+atrb++xvbn+=swathed
turban ^jj+atrb+++=turban
fashion ^nn++++=fashion
in ^in++++=in
a ^at++++=a
towel ^nn++++=towel,
, ^zz++++=EXTRAWORD
Mary ^np++++=Mary
Louise ^np+++??+=Louise
strolled ^vbd+++xvbn+=strolled
over ^in++++=over
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
stopped ^vbd+++xvbnx+=stopped,
, ^zz++++=EXTRAWORD
aghast ^jj++++=aghast.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
half ^nn++++=half
hour ^nn++++=hour
the ^ati++++=the
sun ^nn++++=sun
had ^vbd+hvd+aux++=had
slipped ^vprf+++xvbnx+=slipped
just ^rb+emph+++=just
around ^in++++=around
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
beating ^vbg+++xvbgx+=beating
brightly ^rb++++=brightly
and ^cc+phrs+++=and
uselessly ^rb++++=uselessly
against ^in++++=against
the ^ati++++=the
brick ^nn++++=brick
wall ^nn++++=wall
a ^ap++++=a
few ^ap"++++=few
inches ^nns++++=inches
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Slowly ^rb++++=Slowly
Mary ^np++++=Mary
Louise ^np+++??+=Louise
unwound ^nn+++??+=unwound
the ^ati++++=the
towel ^nn++++=towel,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent
double ^jj++++=double
in ^in++++=in
the ^ati++++=the
contortionistic ^jj+atrb+++=contortionistic
attitude ^nn++++=attitude
that ^tht+rel+obj++=that
women ^nns++++=women
assume ^vb+vprv+++=assume
on ^in++++=on
such ^abl++++=such
occasions ^nns++++=occasions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
watched ^vpsv++agls+xvbn+=watched
with ^in++++=with
melancholy ^jj+atrb+++=melancholy
eyes ^nns++++=eyes
while ^cs+sub+++=while
the ^ati++++=the
drops ^nns++++=drops
trickled ^vbd+++xvbn+=trickled
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
ends ^nns++++=ends
of ^in++++=of
her ^pp$+pp3+++=her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fell ^nn+++xvbn+=fell,
, ^zz++++=EXTRAWORD
unsunned ^j+++xvbn+=unsunned,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
only ^rb+cnj+++=only,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
Mary ^np++++=Mary
Louise ^np+++??+=Louise,
, ^zz++++=EXTRAWORD
bitterly ^rb+cnj+++=bitterly,
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
such ^abl++++=such
a ^at++++=a
thing ^nn++++=thing
as ^in++++=as
a ^at++++=a
back ^jjb+atrb+++=back
yard ^nn++++=yard
in ^in++++=in
this ^dt+dem+++=this
city ^nn++++=city--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
back ^jjb+atrb+++=back
yard ^nn++++=yard
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
could ^md+pos+++=could
squat ^jj++++=squat
on ^in++++=on
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
sunshine ^nn++++=sunshine
and ^cc++++=and
the ^ati++++=the
breeze ^nn++++=breeze-Maybe
- ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
ask ^vb++++=ask
the ^ati++++=the
janitor ^nn++++=janitor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bound ^vbd+++xvbnx+=bound
her ^pp3o+pp3+++=her
hair ^nn++++=hair
in ^in++++=in
the ^ati++++=the
turban ^nn++++=turban
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
far ^rb+pl+++=far
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
dim ^jj+atrb+++=dim
hallway ^nn++++=hallway
Charlie ^np++++=Charlie,
, ^zz++++=EXTRAWORD
the ^ati++++=the
janitor ^nn++++=janitor,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing
something ^pn++++=something
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
a ^at++++=a
mop ^nn++++=mop
and ^cc++++=and
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
sloppy ^jj+atrb+++=sloppy
water ^nn++++=water,
, ^zz++++=EXTRAWORD
whistling ^jj++++=whistling
the ^ati++++=the
while ^cs+sub+++=while
with ^in++++=with
a ^at++++=a
shrill ^nn++++=shrill
abandon ^vb++++=abandon
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
announced ^vprf+++xvbnx+=announced
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence
to ^in++++=to
Mary ^np++++=Mary
Louise ^np+++??+=Louise.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Charlie ^np++++=Charlie!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
Mary ^np++++=Mary
Louise ^np+++??+=Louise.
. ^zz++++=EXTRAWORD
" ^zz++++="Charlee!
charlee ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
you ^pp2+pp2+++=you
come ^vb++++=come
here ^rn+pl+++=here
just ^rb+emph+++=just
a ^at++++=a
minute ^nn++++=minute?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
