It ^pp3+it+++=It
, ^zz++++=EXTRAWORD
1776 ^cd+date+++=1776,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
asked ^vprf++tht0+xvbnx+=asked
his ^pp$+pp3+++=his
officers ^nns+nom+++=officers
to ^to++++=to
meet ^vbi++++=meet
him ^pp3o+pp3+++=him
in ^in++++=in
council ^nn++++=council.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
strange ^jj++++=strange
that ^tht+jcmp+++=that
Washington ^np++++=Washington's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
was ^vbd+bedz+vrb++=was
heavy ^jj+pred+++=heavy?
? ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
last ^jj+atrb+++=last
week ^nn++++=week
of ^in++++=of
August ^nr++++=August,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Continental ^jj+atrb+++=Continental
army ^nn++++=army
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
defeated ^vpsv++agls+xvbnx+=defeated
in ^in++++=in
the ^ati++++=the
battle ^nn++++=battle
of ^in++++=of
Long ^rb++++=Long
Island ^nn++++=Island.
. ^zz++++=EXTRAWORD
A ^at++++=A
fourth ^od++++=fourth
of ^in++++=of
the ^ati++++=the
army ^nn++++=army
were ^vbd+bed+vrb++=were
on ^in++++=on
the ^ati++++=the
sick ^jj+atrb+++=sick
list ^nn++++=list;
; ^zz++++=EXTRAWORD
a ^at++++=a
third ^nn++++=third
were ^vbd+bed+vrb++=were
without ^in++++=without
tents ^nns++++=tents.
. ^zz++++=EXTRAWORD
Winter ^nn++++=Winter
was ^vbd+bedz+vrb++=was
close ^jj++++=close
at ^rb++++=at
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
men ^nns++++=men,
, ^zz++++=EXTRAWORD
mostly ^rb++++=mostly
new ^jj+atrb+++=new
recruits ^nns++++=recruits,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
short ^jj+pred+++=short
of ^in++++=of
clothing ^nn++++=clothing,
, ^zz++++=EXTRAWORD
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
blankets ^nns++++=blankets.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
fourteen ^cd++++=fourteen
thousand ^cd++++=thousand
men ^nns++++=men
were ^vbd+bed+vrb++=were
fit ^nn++++=fit
for ^in++++=for
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
scattered ^vpsv++agls+xvbnx+=scattered
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
from ^in++++=from
the ^ati++++=the
Battery ^nn+nom+++=Battery
to ^in++++=to
Kingsbridge ^np+++??+=Kingsbridge,
, ^zz++++=EXTRAWORD
a ^at++++=a
distance ^nn+nom+++=distance
of ^in++++=of
a ^at++++=a
dozen ^cd++++=dozen
miles ^nns++++=miles
or ^cc++++=or
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
army ^nn++++=army,
, ^zz++++=EXTRAWORD
numbering ^nn++++=numbering
about ^in++++=about
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
thousand ^cd++++=thousand,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
encamped ^jj+++xvbn+=encamped
along ^in++++=along
the ^ati++++=the
shores ^nns++++=shores
of ^in++++=of
New ^jj+atrb+++=New
York ^np++++=York
Bay ^nn++++=Bay
and ^cc++++=and
the ^ati++++=the
East ^np+pl+++=East
River ^nn++++=River.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soldiers ^nns+nom+++=soldiers
were ^vbd+bed+vrb++=were
veterans ^nns+nom+++=veterans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
led ^vpsv++by+xvbnx+=led
by ^in++++=by
veterans ^nns+nom+++=veterans.
. ^zz++++=EXTRAWORD
A ^at++++=A
large ^jj+atrb+++=large
fleet ^nn++++=fleet
of ^in++++=of
war ^nn++++=war
ships ^nns++++=ships,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
at ^rb++++=at
anchor ^nn++++=anchor,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
assist ^vbi++++=assist
the ^ati++++=the
land ^nn++++=land
forces ^nns++++=forces
at ^in++++=at
a ^at++++=a
moment ^nn++++=moment's
's ^$++++=EXTRAWORD
notice ^nn++++=notice.
. ^zz++++=EXTRAWORD
Scores ^nns++++=Scores
of ^in++++=of
guard ^nn++++=guard
ships ^nns++++=ships
sailed ^vbd+++xvbn+=sailed
to ^to++++=to
and ^cc++++=and
fro ^rb+cnj+++=fro,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
every ^at++++=every
movement ^nn+nom+++=movement
of ^in++++=of
the ^ati++++=the
patriot ^nn+++??+=patriot
troops ^nns++++=troops.
. ^zz++++=EXTRAWORD
To ^to++++=To
give ^vbi++++=give
up ^rb+phrv+++=up
the ^ati++++=the
city ^nn++++=city
to ^in++++=to
the ^ati++++=the
British ^nn++++=British
without ^in++++=without
battle ^nn++++=battle
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
great ^jj+atrb+++=great
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
effect ^nn++++=effect
upon ^in++++=upon
the ^ati++++=the
patriot ^nn+++??+=patriot
cause ^nn++++=cause
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
colonies ^nns++++=colonies
would ^md+prd+++=would
be ^vb+be+vrb++=be
bad ^jj+pred+++=bad.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
help ^nn++++=help
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
was ^vbd+bedz+aux++=was
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
fighting ^xvbg+++xvbg+=fighting
against ^in++++=against
such ^abl++++=such
odds ^nns++++=odds?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
run ^nn+++xvbn+=run
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
almost ^rb+hdg+++=almost
certain ^jj+atrb+++=certain
defeat ^nn++++=defeat?
? ^zz++++=EXTRAWORD
Washington ^np++++=Washington
always ^rb++++=always
looked ^vbd+++xvbn+=looked
beyond ^in++++=beyond
the ^ati++++=the
present ^jj+atrb+++=present,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
intend ^vb++++=intend
now ^rn+tm+++=now
to ^to++++=to
be ^vbi+vbi+aux++=be
shut ^vpsv++agls+xvbnx+=shut
up ^rp++++=up
on ^in++++=on
Manhattan ^np+nom++??+=Manhattan
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
to ^to++++=to
lose ^vbi++++=lose
his ^pp$+pp3+++=his
entire ^jjb+atrb+++=entire
army ^nn++++=army;
; ^zz++++=EXTRAWORD
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
main ^jjb+atrb+++=main
body ^nn++++=body,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
moved ^vbd+++xvbnx+=moved
north ^nr+pl+++=north
to ^in++++=to
Harlem ^np+++??+=Harlem
Heights ^nns++++=Heights.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
soon ^rb+tm+splt++=soon
informed ^vpsv++by+xvbnx+=informed
by ^in++++=by
scouts ^nns+++??+=scouts
that ^tht+rel+obj++=that
the ^ati++++=the
British ^jj++++=British
were ^vbd+bed+aux++=were
getting ^vbg+++xvbgx+=getting
ready ^jj++++=ready
to ^to+jcmp+++=to
move ^vbi++++=move
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Whither ^np+++??+=Whither,
, ^zz++++=EXTRAWORD
nobody ^pn++++=nobody
could ^md+pos+++=could
tell ^vb++++=tell.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
was ^vbd+bedz+vrb++=was
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
affairs ^nns++++=affairs
that ^tht+rel+subj++=that
led ^vprf+++xvbn+=led
Washington ^np++++=Washington
to ^to++++=to
call ^vbi++++=call
his ^pp$+pp3+++=his
chief ^jjb+atrb+++=chief
officers ^nns+nom+++=officers
to ^in++++=to
the ^ati++++=the
Murray ^np++++=Murray
mansion ^nn++++=mansion,
, ^zz++++=EXTRAWORD
on ^in++++=on
that ^dt+dem+++=that
September ^nr+nom+++=September
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
they ^pp3a+pp3+++=they
talked ^vbd+++xvbnx+=talked
over ^rb+phrv+++=over
the ^ati++++=the
situation ^nn+nom+++=situation
long ^jj++++=long
and ^cc++++=and
calmly ^rb++++=calmly.
. ^zz++++=EXTRAWORD
After ^in++++=After
all ^abn++++=all,
, ^zz++++=EXTRAWORD
the ^ati++++=the
main ^jjb+atrb+++=main
question ^nn+nom+++=question
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
shall ^md+prd+++=shall
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done?
? ^zz++++=EXTRAWORD
Among ^in++++=Among
other ^ap++++=other
things ^nns++++=things,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
thought ^vpsv++agls+xvbnx+=thought
best ^jjt++++=best
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
the ^ati++++=the
right ^jj+atrb+++=right
sort ^nn++++=sort
of ^in++++=of
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
send ^vb++++=send
him ^pp3o+pp3+++=him
in ^in++++=in
disguise ^nn++++=disguise
into ^in++++=into
the ^ati++++=the
British ^jj+atrb+++=British
camp ^nn++++=camp
on ^in++++=on
Long ^rb++++=Long
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
to ^to++++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
just ^rb+emph+++=just
where ^wrb+who+++=where
the ^ati++++=the
enemy ^nn++++=enemy
were ^vbd+bed+aux++=were
planning ^vbg+++xvbgx+=planning
to ^to+vcmp+++=to
attack ^vb++++=attack.
. ^zz++++=EXTRAWORD
" ^zz++++="Upon
upon ^in++++=EXTRAWORD
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Washington ^np++++=Washington,
, ^zz++++=EXTRAWORD
" ^zz++++="depends
depends ^vbz++++=EXTRAWORD
at ^in++++=at
this ^dt+dem+++=this
time ^nn++++=time
the ^ati++++=the
fate ^nn++++=fate
of ^in++++=of
our ^pp$+pp1+++=our
army ^nn++++=army."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
commander ^nn+nom+++=commander
in ^in++++=in
chief ^nn++++=chief
sent ^vbd+++xvbn+=sent
for ^in++++=for
Colonel ^npt++++=Colonel
Knowlton ^np+++??+=Knowlton,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hero ^nn++++=hero
of ^in++++=of
the ^ati++++=the
rail ^nn++++=rail
fence ^nn++++=fence
at ^in++++=at
Bunker ^np+++??+=Bunker
Hill ^nn++++=Hill.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
find ^vbi+vprv+++=find
for ^in++++=for
me ^pp1o+pp1+++=me
in ^in++++=in
your ^pp$+pp2+++=your
regiment ^nn+nom+++=regiment
or ^cc++++=or
in ^in++++=in
some ^dti++++=some
other ^ap++++=other,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="some
some ^dti++++=EXTRAWORD
young ^jj+atrb+++=young
officer ^nn++++=officer
to ^to++++=to
go ^vbi++++=go
at ^rb++++=at
once ^rb"+tm+++=once
into ^in++++=into
the ^ati++++=the
British ^jj+atrb+++=British
camp ^nn++++=camp,
, ^zz++++=EXTRAWORD
to ^to++++=to
discover ^nn+nom+++=discover
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
going ^vbg+++xvbgx+=going
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
must ^md+nec+++=must
have ^vb+hv+vrb++=have
a ^at++++=a
quick ^jj+atrb+++=quick
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
a ^at++++=a
cool ^jj++++=cool
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nerves ^nns++++=nerves
of ^in++++=of
steel ^nn++++=steel.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^nn++++=wish
him ^pp3o+pp3+++=him
to ^to++++=to
make ^vbi++++=make
notes ^nns++++=notes
of ^in++++=of
the ^ati++++=the
position ^nn+nom+++=position
of ^in++++=of
the ^ati++++=the
enemy ^nn++++=enemy,
, ^zz++++=EXTRAWORD
draw ^vb++++=draw
plans ^nns++++=plans
of ^in++++=of
the ^ati++++=the
forts ^nns++++=forts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listen ^vb++++=listen
to ^in++++=to
the ^ati++++=the
talk ^nn++++=talk
of ^in++++=of
the ^ati++++=the
officers ^nns+nom+++=officers.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
such ^abl++++=such
a ^at++++=a
man ^nn++++=man
for ^in++++=for
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
very ^ap+amp+++=very
afternoon ^nn++++=afternoon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best,
, ^zz++++=EXTRAWORD
General ^jj+atrb+++=General
Washington ^np++++=Washington,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
colonel ^nn++++=colonel,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
leave ^nn++++=leave
to ^to++++=to
go ^vbi++++=go
to ^in++++=to
his ^pp$+pp3+++=his
regiment ^nn+nom+++=regiment.
. ^zz++++=EXTRAWORD
On ^in++++=On
arriving ^nn++++=arriving
at ^in++++=at
his ^pp$+pp3+++=his
quarters ^nns+nom+++=quarters
that ^tht+rel+obj++=that
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
Knowlton ^np+++??+=Knowlton
called ^vbd+++xvbn+=called
together ^nn+nom+++=together
a ^at++++=a
number ^nn++++=number
of ^in++++=of
officers ^nns+nom+++=officers.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
briefly ^rb++++=briefly
told ^vbd+vpub++xvbn+=told
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
Washington ^np++++=Washington
wanted ^vbd+++xvbn+=wanted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vpsv++agls+xvbn+=asked
for ^in+ppvb+++=for
volunteers ^nns+nom+++=volunteers.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
long ^rb++++=long
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
deep ^jj+atrb+++=deep
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
soldiers ^nns+nom+++=soldiers
were ^vbd+bed+vrb++=were
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
serve ^vbi++++=serve
their ^pp$+pp3+++=their
country ^nn++++=country;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
play ^vbi++++=play
the ^ati++++=the
spy ^nn++++=spy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hated ^nn++++=hated
spy ^vb++++=spy,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
too ^ql++++=too
much ^ap++++=much
even ^rb++++=even
for ^in++++=for
Washington ^np++++=Washington
to ^to++++=to
ask ^vbi++++=ask.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
after ^in++++=after
another ^ppls++++=another
of ^in++++=of
the ^ati++++=the
officers ^nns+nom+++=officers,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Knowlton ^np+++??+=Knowlton
called ^vbd+++xvbn+=called
them ^pp3o+pp3+++=them
by ^in++++=by
name ^nn++++=name,
, ^zz++++=EXTRAWORD
declined ^j+++xvbn+=declined.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
task ^nn++++=task
seemed ^vbd+seem++xvbn+=seemed
hopeless ^jj++++=hopeless.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
a ^at++++=a
grizzled ^jj+atrb+++=grizzled
Frenchman ^nn+nom+++=Frenchman,
, ^zz++++=EXTRAWORD
who ^wpr+who+whq++=who
had ^vbd+hvd+aux++=had
fought ^vprf+++xvbnx+=fought
in ^in++++=in
many ^ap++++=many
battles ^nns++++=battles
and ^cc++++=and
was ^vbd+bedz+aux++=was
noted ^vpsv++agls+xvbnx+=noted
for ^in++++=for
his ^pp$+pp3+++=his
rash ^nn++++=rash
bravery ^nn+nom+++=bravery.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no!
! ^zz++++=EXTRAWORD
Colonel ^npt++++=Colonel
Knowlton ^np+++??+=Knowlton,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
fight ^vbi++++=fight
the ^ati++++=the
redcoats ^nns++++=redcoats
at ^in++++=at
any ^dti++++=any
place ^nn++++=place
and ^cc++++=and
at ^in++++=at
any ^dti++++=any
time ^nn++++=time;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
not ^xnot++not++=not
willing ^jj++++=willing
to ^to+jcmp+++=to
play ^vbi++++=play
the ^ati++++=the
spy ^nn++++=spy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
be ^vb+be+aux++=be
hanged ^vpsv++agls+xvbnx+=hanged
like ^in++++=like
a ^at++++=a
dog ^nn++++=dog
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
caught ^vpsv++agls+xvbnx+=caught."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
as ^ql++++=as
Knowlton ^np+++??+=Knowlton
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
hope ^nn++++=hope
of ^in++++=of
finding ^xvbg+++xvbg+=finding
a ^at++++=a
man ^nn++++=man
willing ^jj++++=willing
to ^to+jcmp+++=to
go ^vbi++++=go
on ^in++++=on
the ^ati++++=the
perilous ^jj+atrb+++=perilous
mission ^nn++++=mission,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
the ^ati++++=the
painfully ^rb++++=painfully
thrilling ^jj+atrb+++=thrilling
but ^cc+phrs+++=but
cheering ^jj+atrb+++=cheering
words ^nns++++=words,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
undertake ^vb++++=undertake
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
Captain ^nn++++=Captain
Nathan ^np++++=Nathan
Hale ^np+++??+=Hale.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
entered ^vprf+++xvbnx+=entered
Knowlton ^np++++=Knowlton's
's ^$++++=EXTRAWORD
tent ^nn++++=tent.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
pale ^jj+pred+++=pale
from ^in++++=from
a ^at++++=a
severe ^jj+atrb+++=severe
sickness ^nns+nom+++=sickness.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
man ^nn++++=man
was ^vbd+bedz+aux++=was
astonished ^vpsv++agls+xvbnx+=astonished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
company ^nn++++=company
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
young ^jj+atrb+++=young
officer ^nn++++=officer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
loved ^vbd+++xvbnx+=loved
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
they ^pp3a+pp3+++=they
all ^abn++++=all
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
dissuade ^vbi+++??+=dissuade
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
his ^pp$+pp3+++=his
fair ^jj+atrb+++=fair
prospects ^nns++++=prospects,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
the ^ati++++=the
fond ^jj+atrb+++=fond
hopes ^nns++++=hopes
of ^in++++=of
his ^pp$+pp3+++=his
parents ^nns++++=parents
and ^cc++++=and
his ^pp$+pp3+++=his
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
all ^abn++++=all
in ^rb++++=in
vain ^rb"++++=vain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
could ^md+pos+++=could
not ^xnot++not++=not
turn ^nn++++=turn
him ^pp3o+pp3+++=him
from ^in++++=from
his ^pp$+pp3+++=his
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
be ^vbi++vrb++=be
useful ^jj+pred+++=useful,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
every ^at++++=every
kind ^rb++++=kind
of ^rb"++++=of
service ^nn++++=service
necessary ^jj++++=necessary
for ^in++++=for
the ^ati++++=the
public ^jj++++=public
good ^jj++++=good
becomes ^vbz++++=becomes
honorable ^jj++++=honorable
by ^in++++=by
being ^xvbg+++xvbg+=being
necessary ^jj++++=necessary.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
my ^pp$+pp1+++=my
country ^nn++++=country
needs ^nns++++=needs
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
service ^nn++++=service,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
claims ^nns++++=claims
upon ^in++++=upon
me ^pp1o+pp1+++=me
are ^vb+ber+vrb++=are
imperious ^jj+pred+++=imperious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
These ^dt+dem+++=These
patriotic ^jj+atrb+++=patriotic
words ^nns++++=words
of ^in++++=of
a ^at++++=a
man ^nn++++=man
willing ^jj++++=willing
to ^to+jcmp+++=to
give ^vbi++++=give
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
life ^nn++++=life,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
necessary ^jj++++=necessary,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
good ^nn++++=good
of ^in++++=of
his ^pp$+pp3+++=his
country ^nn++++=country
silenced ^vbd+++xvbn+=silenced
his ^pp$+pp3+++=his
brother ^nn++++=brother
officers ^nns+nom+++=officers.
. ^zz++++=EXTRAWORD
" ^zz++++="Good-by,
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Nathan ^np++++=Nathan!"
