At ^rb++++=At
nobles ^nns++++=nobles
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own
caste ^nn++++=caste
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
visited ^vbd+++xvbnx+=visited
her ^pp$+pp3+++=her
property ^nn++++=property
in ^in++++=in
former ^ap++++=former
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
now ^rn+tm+++=now
felt ^vbd+vprv+tht0+xvbn+=felt
it ^pp3+it+++=it
advisable ^vb++++=advisable
to ^to+vcmp+++=to
open ^vbi++++=open
her ^pp3o+pp3+++=her
house ^npl++++=house
to ^in++++=to
the ^ati++++=the
principle ^nn++++=principle
bourgeois ^jj++++=bourgeois
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
the ^ati++++=the
new ^jj+atrb+++=new
governmental ^jj+atrb+++=governmental
authorities ^nns+nom+++=authorities;
; ^zz++++=EXTRAWORD
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
make ^vbi++++=make
them ^pp3o+pp3+++=them
pleased ^vbd+++xvbn+=pleased
at ^rb++++=at
obtaining ^jj+++xvbg+=obtaining
her ^pp3o+pp3+++=her
society ^nn++++=society,
, ^zz++++=EXTRAWORD
without ^in++++=without
arousing ^xvbg+++xvbg+=arousing
either ^dtx++++=either
hatred ^nn++++=hatred
or ^cc++++=or
jealousy ^nn++++=jealousy.
. ^zz++++=EXTRAWORD
Gracious ^jj++++=Gracious
and ^cc++++=and
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
gifted ^jj++++=gifted
by ^in++++=by
nature ^nn++++=nature
with ^in++++=with
that ^dt+dem+++=that
inexpressible ^jj+atrb+++=inexpressible
charm ^nn++++=charm
which ^whp+rel+subj++=which
can ^md+pos+++=can
please ^uh++++=please
without ^in++++=without
having ^xvbg+++xvbg+=having
recourse ^nn++++=recourse
to ^in++++=to
subserviency ^nn+++??+=subserviency
or ^cc++++=or
to ^to++++=to
making ^vbi++++=making
overtures ^nns++++=overtures,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
succeeded ^vbd+++xvbnx+=succeeded
in ^in++++=in
winning ^xvbg+++xvbg+=winning
general ^jj+atrb+++=general
esteem ^nn++++=esteem
by ^in++++=by
an ^at++++=an
exquisite ^jj+atrb+++=exquisite
tact ^nn++++=tact;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sensitive ^jj+atrb+++=sensitive
warnings ^nns++++=warnings
of ^in++++=of
which ^whp+rel+pied++=which
enabled ^vbd+++xvbn+=enabled
her ^pp$+pp3+++=her
to ^to++++=to
follow ^vbi+vprv+++=follow
the ^ati++++=the
delicate ^jj+atrb+++=delicate
line ^nn++++=line
along ^in++++=along
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
might ^md+pos+++=might
satisfy ^vb++++=satisfy
the ^ati++++=the
exactions ^nns+nom+++=exactions
of ^in++++=of
this ^dt+dem+++=this
mixed ^jj+atrb++xvbn+=mixed
society ^nn++++=society,
, ^zz++++=EXTRAWORD
without ^in++++=without
humiliating ^jj++++=humiliating
the ^ati++++=the
touchy ^jj+atrb+++=touchy
pride ^nn++++=pride
of ^in++++=of
the ^ati++++=the
parvenus ^nns+++??+=parvenus,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
shocking ^jj+++xvbg+=shocking
that ^tht+jcmp+++=that
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
about ^in++++=about
thirty ^cd++++=thirty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
years ^nns++++=years
of ^in++++=of
age ^nn++++=age,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
still ^rb++++=still
preserved ^vbd+++xvbn+=preserved,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
fresh ^jj+atrb+++=fresh
plump ^jj+atrb+++=plump
beauty ^nn++++=beauty
which ^whp+rel+subj++=which
distinguishes ^vbz++++=distinguishes
the ^ati++++=the
daughters ^nns+nom+++=daughters
of ^in++++=of
Lower ^jjr++++=Lower
Normandy ^np++++=Normandy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
fragile ^jj++++=fragile
and ^cc++++=and,
, ^zz++++=EXTRAWORD
so ^ql++++=so
to ^to++++=to
speak ^vbi++++=speak,
, ^zz++++=EXTRAWORD
aristocratic ^jj+atrb+++=aristocratic
beauty ^nn++++=beauty.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
features ^nns++++=features
were ^vbd+bed+vrb++=were
delicate ^jj+pred+++=delicate
and ^cc+phrs+++=and
refined ^jj+++xvbn+=refined,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
figure ^nn++++=figure
supple ^jj++++=supple
and ^cc+phrs+++=and
easy ^jj++++=easy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
pale ^nn++++=pale
face ^nn++++=face
lighted ^vbd+++xvbn+=lighted
and ^cc+phrs+++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
acquire ^vbi++++=acquire
fresh ^jj+atrb+++=fresh
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
large ^jj+atrb+++=large
dark ^jj+atrb+++=dark
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
full ^jj+pred+++=full
of ^in++++=of
affability ^nn+nom+++=affability
and ^cc++++=and
kindness ^nns+nom+++=kindness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
their ^pp$+pp3+++=their
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
religious ^jj+atrb+++=religious
expression ^nn++++=expression
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
the ^ati++++=the
springs ^nns++++=springs
of ^in++++=of
her ^pp$+pp3+++=her
existence ^nn+nom+++=existence
were ^vbd+bed+vrb++=were
no ^at++++=no
longer ^rbr++++=longer
in ^in++++=in
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Married ^j+++xvbn+=Married
in ^in++++=in
the ^ati++++=the
flower ^nn++++=flower
of ^in++++=of
her ^pp$+pp3+++=her
age ^nn++++=age
to ^in++++=to
an ^at++++=an
old ^jj+atrb+++=old
and ^cc+phrs+++=and
jealous ^jj+atrb+++=jealous
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
the ^ati++++=the
falseness ^nns+nom+++=falseness
of ^in++++=of
her ^pp$+pp3+++=her
position ^nn+nom+++=position
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
a ^at++++=a
court ^npl++++=court
noted ^vbd+vprv++xvbn+=noted
for ^in++++=for
its ^pp$+it+++=its
gallantry ^nn++++=gallantry
contributed ^vbd+++xvbn+=contributed
much ^ap++++=much,
, ^zz++++=EXTRAWORD
no ^at++++=no
doubt ^nn++++=doubt,
, ^zz++++=EXTRAWORD
to ^to++++=to
draw ^vbi++++=draw
a ^at++++=a
veil ^nn++++=veil
of ^in++++=of
melancholy ^nn++++=melancholy
over ^in++++=over
a ^at++++=a
face ^nn++++=face
where ^wrb+who+++=where
the ^ati++++=the
charms ^nns++++=charms
and ^cc++++=and
the ^ati++++=the
vivacity ^nn+nom+++=vivacity
of ^in++++=of
love ^nn++++=love
must ^md+nec+++=must
have ^vb+hv+aux++=have
shone ^vprf+++xvbnx+=shone
in ^in++++=in
earlier ^jjr+atrb+++=earlier
days ^nns++++=days.
. ^zz++++=EXTRAWORD
Obliged ^jj+++xvbn+=Obliged
to ^to+jcmp+++=to
repress ^nns+nom+++=repress
the ^ati++++=the
naive ^jj+atrb+++=naive
impulses ^nns++++=impulses
and ^cc++++=and
emotions ^nns+nom+++=emotions
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
simply ^rb++++=simply
feels ^vbz+vprv+++=feels
them ^pp3o+pp3+++=them
instead ^rb+cnj+++=instead
of ^in++++=of
reflecting ^xvbg+++xvbg+=reflecting
about ^rb++++=about
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
passion ^nn++++=passion
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
virgin ^jjb+pred+++=virgin
in ^in++++=in
the ^ati++++=the
depths ^nns++++=depths
of ^in++++=of
her ^pp$+pp3+++=her
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
principal ^jjb+atrb+++=principal
attraction ^nn+nom+++=attraction
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
from ^in++++=from
this ^dt+dem+++=this
innate ^jj+atrb+++=innate
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
sometimes ^rb+cnj+++=sometimes,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
played ^j+++xvbn+=played
her ^pp$+pp3+++=her
false ^jj++++=false,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vpsv++agls+xvbn+=gave
to ^in++++=to
her ^pp$+pp3+++=her
ideas ^nns++++=ideas
an ^at++++=an
innocent ^jj+atrb+++=innocent
expression ^nn++++=expression
of ^in++++=of
desire ^nn++++=desire.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
manner ^nn++++=manner
and ^cc++++=and
appearance ^nn+nom+++=appearance
commanded ^vbd+vpub++xvbn+=commanded
respect ^nn++++=respect,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
always ^rb++++=always
in ^in++++=in
her ^pp$+pp3+++=her
bearing ^vbg+++xvbg+=bearing,
, ^zz++++=EXTRAWORD
in ^in++++=in
her ^pp$+pp3+++=her
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
looking ^xvbg+++xvbg+=looking
forward ^rb+phrv+++=forward
to ^in+ppvb+++=to
some ^dti++++=some
unknown ^jj++++=unknown
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
girlhood ^nn+nom+++=girlhood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
insensible ^jj+atrb+++=insensible
man ^nn++++=man
would ^md+prd+++=would
find ^vb+vprv+++=find
himself ^ppl+pp3+++=himself
in ^in++++=in
love ^nn++++=love
with ^in++++=with
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
be ^vb+be+aux++=be
restrained ^vpsv++by+xvbnx+=restrained
by ^in++++=by
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
respectful ^jj+atrb+++=respectful
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
inspired ^xvbn+++xvbn+=inspired
by ^in++++=by
her ^pp$+pp3+++=her
courtly ^jj+atrb+++=courtly
and ^cc+phrs+++=and
polished ^jj+atrb+++=polished
manners ^nns+nom+++=manners.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
soul ^nn++++=soul,
, ^zz++++=EXTRAWORD
naturally ^rb++++=naturally
noble ^jj++++=noble,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
strengthened ^vpsv++by+xvbn+=strengthened
by ^in++++=by
cruel ^jj+atrb+++=cruel
trials ^nns++++=trials,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
far ^rb+pl+++=far
indeed ^rb++++=indeed
from ^in++++=from
the ^ati++++=the
common ^nn++++=common
run ^vbd+++xvbn+=run,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
men ^nns++++=men
did ^vbd+dod+vrb++=did
justice ^nn++++=justice
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
soul ^nn++++=soul
necessarily ^rb++++=necessarily
required ^vbd+++xvbn+=required
a ^at++++=a
lofty ^np++++=lofty
passion ^nn++++=passion;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
affections ^nns+nom+++=affections
of ^in++++=of
Madame ^npt++++=Madame
de ^&fw++++=de
Dey ^np+++??+=Dey
were ^vbd+bed+aux++=were
concentrated ^vpsv++agls+xvbnx+=concentrated
on ^in++++=on
a ^at++++=a
single ^jj+atrb+++=single
sentiment, ^nn+++??+=sentiment,--that
-- ^--+clp+++=EXTRAWORD
that ^dt+dem+++=EXTRAWORD
of ^in++++=of
motherhood ^nn+nom+++=motherhood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
happiness ^nns+nom+++=happiness
and ^cc++++=and
pleasure ^nn++++=pleasure
of ^in++++=of
which ^whp+rel+pied++=which
her ^pp$+pp3+++=her
married ^vbd+++xvbn+=married
life ^nn++++=life
was ^vbd+bedz+aux++=was
deprived ^vpsv++agls+xvbnx+=deprived,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
in ^in++++=in
the ^ati++++=the
passionate ^jj+atrb+++=passionate
love ^nn++++=love
she ^pp3a+pp3+++=she
bore ^vbd+++xvbnx+=bore
her ^pp3o+pp3+++=her
son ^nn++++=son.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
loved ^vbd+++xvbnx+=loved
him ^pp3o+pp3+++=him
not ^xnot++not++=not
only ^rb+down+++=only
with ^in++++=with
the ^ati++++=the
pure ^jj+atrb+++=pure
and ^cc+phrs+++=and
deep ^jj+atrb+++=deep
devotion ^nn+nom+++=devotion
of ^in++++=of
a ^at++++=a
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
the ^ati++++=the
coquetry ^nn++++=coquetry
of ^in++++=of
a ^at++++=a
mistress ^nns+nom+++=mistress,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
jealousy ^nn++++=jealousy
of ^in++++=of
a ^at++++=a
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
miserable ^jj+pred+++=miserable
away ^in+pl+++=away
from ^in"++++=from
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
uneasy ^jj++++=uneasy
at ^in++++=at
his ^pp$+pp3+++=his
absence ^nn+nom+++=absence,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
never ^rb++splt++=never
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
loved ^vprf+++xvbn+=loved
only ^rb+down+++=only
through ^rp++++=through
him ^pp3o+pp3+++=him
and ^cc++++=and
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
To ^to++++=To
make ^vbi++++=make
men ^nns++++=men
understand ^vb+vprv+++=understand
the ^ati++++=the
strength ^nn++++=strength
of ^in++++=of
this ^dt+dem+++=this
feeling ^nvbg+++xvbg+=feeling,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
suffices ^vbz++++=suffices
to ^to++++=to
add ^vbi+vpub+++=add
that ^tht+vcmp+++=that
the ^ati++++=the
son ^nn++++=son
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
only ^rb+down+++=only
the ^ati++++=the
sole ^jjb+atrb+++=sole
child ^nn++++=child
of ^in++++=of
Madame ^npt++++=Madame
de ^&fw++++=de
Dey ^np+++??+=Dey,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
her ^pp$+pp3+++=her
last ^rb++++=last
relation ^nn+nom+++=relation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
only ^rb+down+++=only
being ^vbg+beg++xvbg+=being
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
to ^to++++=to
whom ^whp+wpor+++=whom
the ^ati++++=the
fears ^nns++++=fears
and ^cc++++=and
hopes ^nns++++=hopes
and ^cc++++=and
joys ^nns++++=joys
of ^in++++=of
her ^pp$+pp3+++=her
life ^nn++++=life
could ^md+pos+++=could
be ^vb+be+aux++=be
naturally ^rb++splt++=naturally
attached ^vpsv++agls+xvbnx+=attached.
. ^zz++++=EXTRAWORD
The ^ati++++=The
late ^jj+atrb+++=late
Comte ^np+++??+=Comte
de ^&fw++++=de
Dey ^np+++??+=Dey
was ^vbd+bedz+aux++=was
the ^ati++++=the
last ^rb++++=last
surviving ^vbg+++xvbg+=surviving
scion ^nn+++??+=scion
of ^in++++=of
his ^pp$+pp3+++=his
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
was ^vbd+bedz+vrb++=was
the ^ati++++=the
sole ^jjb+atrb+++=sole
heiress ^nns+nom+++=heiress
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own.
. ^zz++++=EXTRAWORD
Human ^jj+atrb+++=Human
interests ^nns++++=interests
and ^cc++++=and
projects ^vbz++++=projects
combined ^vbd+++xvbn+=combined,
, ^zz++++=EXTRAWORD
