There ^ex+pex+++=There
Bassett ^np+++??+=Bassett,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There!
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
so ^ql+emph+++=so
bashful ^jj++++=bashful,
, ^zz++++=EXTRAWORD
Don ^npt++++=Don
Alonzo ^np+++??+=Alonzo
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
creep ^vb++++=creep
off ^rp+pl+++=off
and ^cc++++=and
hide ^vb++++=hide
anywheres ^nns+nom++??+=anywheres
sooner ^rbr++++=sooner
than ^in++++=than
see ^vb+vprv+++=see
folks ^nns++++=folks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
feel ^vb+vprv+++=feel
mortified ^vbd+++xvbn+=mortified,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
help ^vbi++++=help
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
no ^at++++=no
way ^nn++++=way
in ^in++++=in
the ^ati++++=the
world ^nn++++=world."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
need ^vb++++=need
to ^to+vcmp+++=to,
, ^zz++++=EXTRAWORD
Mis ^npt++++=Mis'
' ^zz++++=EXTRAWORD
Pitkin ^np+++??+=Pitkin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Deacon ^np+++??+=Deacon
Bassett ^np+++??+=Bassett,
, ^zz++++=EXTRAWORD
rising ^nvbg+++xvbg+=rising
slowly ^rb++++=slowly
and ^cc++++=and
reaching ^jj+++xvbg+=reaching
for ^in++++=for
his ^pp$+pp3+++=his
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
need ^vb++++=need
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
pleased ^jj++agls+xvbnx+=pleased
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
Don ^npt++++=Don
' ^zz++++='Lonzo,
lonzo ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ask ^vb++++=ask
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
benefit ^nn++++=benefit
from ^in++++=from
those ^dt+dem+++=those
pills ^nns++++=pills
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
for ^in++++=for
him ^pp3o+pp3+++=him
last ^jj+atrb+++=last
time ^nn++++=time
I ^pp1a+pp1+++=I
called ^vbd+++xvbnx+=called;
; ^zz++++=EXTRAWORD
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
wants ^vbz++++=wants
is ^vbz+bez+vrb++=is
to ^in++++=to
doctor ^nn++++=doctor
reg ^np++++=reg'lar,
'lar, ^nn+++??+=EXTRAWORD
and ^cc++++=and
keep ^vb++++=keep
straight ^jj++++=straight
on ^in++++=on
doctorin ^nn+++??+=doctorin'.
'. ^nn+++??+=EXTRAWORD
But ^cc++++=But
I ^pp1a+pp1+++=I
can ^md+pos+++=can
call ^vb++++=call
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
it ^pp3+it+++=it
a ^at++++=a
duty ^nn++++=duty
to ^to+ncmp+++=to
let ^vbi++++=let
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
on ^in++++=on
at ^rb++++=at
your ^pp$+pp2+++=your
own ^ap++++=own
yard ^nn++++=yard-gate,
- ^zz++++=EXTRAWORD
gate ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Mis ^npt++++=Mis'
' ^zz++++=EXTRAWORD
Pegrum ^np++++=Pegrum's
's ^$++++=EXTRAWORD
house ^npl++++=house
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
but ^cc++++=but
a ^at++++=a
stone ^nn++++=stone's
's ^$++++=EXTRAWORD
throw ^vb++++=throw
from ^in++++=from
yourn ^jj+++xvbn+=yourn,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
wishing ^vbg+++xvbgx+=wishing
you ^pp2+pp2+++=you
good ^jj+atrb+++=good
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
hope ^nn++++=hope
Joseph ^np++++=Joseph
will ^md+prd+++=will
be ^vb+be+vrb++=be
home ^nr++++=home
before ^cs+sub+++=before
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
any ^dti++++=any
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
noticed ^vprf+++xvbnx+=noticed
whether ^cs+who+++=whether
Don ^np++++=Don
Alonzo ^np+++??+=Alonzo
has ^vbz+hvz+aux++=has
growed ^vprf+++xvbnx+=growed
any ^dti++++=any,
, ^zz++++=EXTRAWORD
sence ^nn++++=sence
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
those ^dt+dem+++=those
pills ^nns++++=pills?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't!"
n't ^xnot++not++0=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pitkin ^np++++=Pitkin,
, ^zz++++=EXTRAWORD
shortly ^rb+tm+++=shortly.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
day ^nn++++=day,
, ^zz++++=EXTRAWORD
Deacon ^np+++??+=Deacon
Bassett ^np+++??+=Bassett."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
call ^vb++++=call
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
mentally ^rb+cnj+++=mentally,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
watched ^vbd+++xvbnx+=watched
the ^ati++++=the
deacon ^np++++=deacon
making ^vwbg+++xvbg+=making
his ^pp$+pp3+++=his
way ^nn++++=way
slowly ^rb++++=slowly
down ^in++++=down
the ^ati++++=the
garden ^npl++++=garden
walk ^nn++++=walk,
, ^zz++++=EXTRAWORD
stopping ^vbg+++xvbg+=stopping
the ^ati++++=the
while ^cs+sub+++=while
to ^to++++=to
inspect ^vbi++++=inspect
every ^at++++=every
plant ^nn++++=plant
that ^tht+rel+subj++=that
looked ^vprf+++xvbn+=looked
promising ^jj++++=promising.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
call ^vb++++=call
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
will ^md+prd+++=will
not ^xnot++not++=not
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
come ^vb++++=come
every ^at++++=every
day ^nn++++=day.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+vrb++=does
beat ^nn+++xvbn+=beat
all ^abn++++=all,
, ^zz++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
folks ^nns++++=folks
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
that ^dt+dem+++=that
boy ^nn++++=boy
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Talk ^nn++++=Talk
about ^in++++=about
his ^pp$+pp3+++=his
being ^vbg+beg++xvbg+=being
cranky ^jj++++=cranky!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+vrb++=be
ten ^cd++++=ten
times ^nns++++=times
as ^ql++++=as
cranky ^jj++++=cranky
as ^ql++++=as
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
pestered ^vpsv++by+xvbnx+=pestered
by ^in++++=by
every ^at++++=every
old ^jj++++=old
podogger ^jjr++++=podogger
that ^dt+pdem+++=that's
's ^vbz+bez+aux++0=EXTRAWORD
got ^vpsv++agls+xvbnx+=got
stuff ^nn++++=stuff
to ^to++++=to
sell ^vbi++++=sell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
addressed ^vbd+++xvbn+=addressed
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
apparently ^rb++++=apparently
empty ^jj++++=empty
and ^cc++++=and
still ^rb++++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
rather ^rb++++=rather
loudly ^rb+cnj+++=loudly,
, ^zz++++=EXTRAWORD
" ^zz++++="Don
don ^npt++++=EXTRAWORD
' ^zz++++='Lonzo,
lonzo ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
can ^md+pos+++=can
come ^vb++++=come
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
expect ^vb+vprv+tht0++=expect
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
hid ^vpsv++agls+xvbnx+=hid
somewheres ^nns+nom++??+=somewheres
about ^in++++=about
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+tht0++=hear
you ^pp2+pp2+++=you
go ^vb++++=go
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
ground ^nn++++=ground-floor
- ^zz++++=EXTRAWORD
floor ^nn++++=EXTRAWORD
bedroom ^nn++++=bedroom
and ^cc++++=and
looked ^vpsv++agls+xvbn+=looked
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
All ^abn++++=All
was ^vbd+bedz+vrb++=was
tidy ^jj+pred+++=tidy
and ^cc+phrs+++=and
pleasant ^jj++++=pleasant
as ^in++++=as
usual ^nn++++=usual.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
mat ^nn++++=mat
lay ^vbd+++xvbn+=lay
in ^in++++=in
its ^pp$+it+++=its
place ^nn++++=place;
; ^zz++++=EXTRAWORD
the ^ati++++=the
chairs ^nns++++=chairs
were ^vbd+bed+aux++=were
set ^vpsv++agls+xvbnx+=set
against ^in+ppvb+++=against
the ^ati++++=the
wall ^nn++++=wall
as ^ql++++=as
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
the ^ati++++=the
rows ^nns++++=rows
of ^in++++=of
books ^nns++++=books,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shelves ^nns++++=shelves
of ^in++++=of
chemicals ^nns+nom+++=chemicals,
, ^zz++++=EXTRAWORD
at ^in++++=at
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
hardly ^rb+down+++=hardly
dared ^vbd+++xvbn+=dared
to ^to+vcmp+++=to
look ^vbi++++=look,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
never ^rb++++=never
dared ^vbd+++xvbn+=dared
to ^to+vcmp+++=to
touch ^vb++++=touch
for ^in++++=for
fear ^nn++++=fear
something ^pn++++=something
would ^md+prd+++=would
" ^zz++++="go
go ^vb++++=EXTRAWORD
off ^rp+pl+++=off"
" ^zz++++=EXTRAWORD
and ^cc++++=and
kill ^nn++++=kill
her ^pp3o+pp3+++=her
instantly ^rb+cnj+++=instantly,
, ^zz++++=EXTRAWORD
the ^ati++++=the
specimens ^nns++++=specimens
in ^in++++=in
their ^pp$+pp3+++=their
tall ^jj+atrb+++=tall
glass ^nn++++=glass
jars ^nns++++=jars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
butterflies ^nns++++=butterflies,
, ^zz++++=EXTRAWORD
all ^abn++++=all
were ^vbd+bed+vrb++=were
in ^in++++=in
their ^pp$+pp3+++=their
place ^nn++++=place;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
sign ^nn++++=sign
of ^in++++=of
life ^nn++++=life
in ^in++++=in
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
save ^vb++++=save
the ^ati++++=the
canary ^nn++++=canary
in ^in++++=in
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="Deacon
deacon ^np++++=EXTRAWORD
Bassett ^np++++=Bassett's
's ^$++++=EXTRAWORD
gone ^vprf+++xvbn+=gone!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
to ^in++++=to
the ^ati++++=the
canary ^nn++++=canary.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
scuffling ^jj+atrb++xvbg+=scuffling
sound ^nn++++=sound
from ^in++++=from
under ^in++++=under
the ^ati++++=the
bed ^nn++++=bed;
; ^zz++++=EXTRAWORD
the ^ati++++=the
valance ^nn+nom+++=valance
was ^vbd+bedz+aux++=was
lifted ^vpsv++agls+xvbnx+=lifted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
head ^nn++++=head
emerged ^vbd+++xvbn+=emerged
cautiously ^rb++++=cautiously.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^xvbn+++xvbn+=repeated
Mira ^np+++??+=Mira
Pitkin ^np+++??+=Pitkin,
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
impatiently ^rb++++=impatiently.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
Don ^npt++++=Don
Alonzo ^np+++??+=Alonzo!
! ^zz++++=EXTRAWORD
There ^rn+pl+++=There!
! ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
foolish ^jj+pred+++=foolish,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
say ^vb+vpub+++=say!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
head ^nn++++=head
came ^vbd+++xvbn+=came
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
a ^at++++=a
figure ^nn++++=figure.
. ^zz++++=EXTRAWORD
The ^ati++++=The
figure ^nn++++=figure
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
boy ^nn++++=boy
of ^in++++=of
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
head ^nn++++=head
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
a ^at++++=a
youth ^nn++++=youth
of ^in++++=of
seventeen ^cd++++=seventeen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rounded ^jj+atrb++xvbn+=rounded
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sharp ^jj+atrb+++=sharp
features ^nns++++=features,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
sunken ^jj+atrb+++=sunken
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
all ^abn++++=all
told ^vbd+vpub++xvbn+=told
a ^at++++=a
tale ^nn++++=tale
of ^in++++=of
suffering ^xvbg+++xvbg+=suffering;
; ^zz++++=EXTRAWORD
Don ^npt++++=Don
Alonzo ^np+++??+=Alonzo
Pitkin ^np+++??+=Pitkin
was ^vbd+bedz+vrb++=was
a ^at++++=a
hunchback ^nn+++??+=hunchback.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
pretty ^jj+atrb+++=pretty,
, ^zz++++=EXTRAWORD
silly ^jj+atrb+++=silly
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
the ^ati++++=the
foolish ^jj+atrb+++=foolish
name ^nn++++=name
which ^whp+rel+subj++=which
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
perpetual ^jj+atrb+++=perpetual
mockery ^nn+nom+++=mockery
of ^in++++=of
his ^pp$+pp3+++=his
feeble ^jj+atrb+++=feeble
person ^nn++++=person.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
it ^pp3+it+++=it
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
romance ^nn+nom+++=romance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
only ^rb+down+splt++=only
wavered ^vprf+++xvbnx+=wavered
between ^in++++=between
it ^pp3+it+++=it
and ^cc++++=and
Senor ^np+++??+=Senor
Gonzalez, ^np+++??+=Gonzalez,--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
she ^pp3a+pp3+++=she
pronounced ^vbd+++xvbnx+=pronounced
Seener ^np+++??+=Seener
Gon-zallies, ^np+++??+=Gon-zallies,--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
other ^ap++++=other
dark ^jj++++=dark-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
hero ^nn++++=hero
of ^in++++=of
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
she ^pp3a+pp3+++=she
pictured ^vbd+++xvbnx+=pictured
to ^in++++=to
herself ^ppl+pp3+++=herself
her ^pp$+pp3+++=her
baby ^nn++++=baby
growing ^vwbg+++xvbg+=growing
up ^rp++++=up
into ^in++++=into
such ^abl++++=such
another ^ppls++++=another
lofty ^np++++=lofty,
, ^zz++++=EXTRAWORD
black ^jj++++=black-plumed
- ^zz++++=EXTRAWORD
plumed ^jj+atrb+++=EXTRAWORD
hidalgo ^nn+++??+=hidalgo
as ^ql++++=as
those ^dt+pdem+++=those
whose ^whp+rel+obj++=whose
magnificent ^jj+atrb+++=magnificent
language ^nn+nom+++=language
and ^cc++++=and
mustachios ^nns+++??+=mustachios
had ^vb+hv+aux++=had
so ^ql++++=so
deeply ^rb++++=deeply
impressed ^vbd+++xvbn+=impressed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true
that ^tht+jcmp+++=that
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
had ^vb+hv+vrb++=had
pinkish ^jj+atrb+++=pinkish
eyes ^nns++++=eyes
and ^cc++++=and
white ^jj+atrb+++=white
eyelashes ^nns++++=eyelashes,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
her ^pp3o+pp3+++=her
husband ^nn++++=husband
was ^vbd+bedz+aux++=was
familiarly ^rb++splt++=familiarly
known ^vpsv++agls+xvbnx+=known
as ^in++++=as
" ^zz++++="Carrots,"--but
carrots," ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
of ^in++++=of
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
poor ^jj+atrb+++=poor
baby, ^nn+++??+=baby,--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
cruel ^jj+atrb+++=cruel
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
consequences ^nns+nom+++=consequences
of ^in++++=of
which ^whp+rel+pied++=which
no ^at++++=no
high ^jj++++=high-sounding
- ^zz++++=EXTRAWORD
sounding ^vbg+++xvbg+=EXTRAWORD
name ^nn++++=name
could ^md+pos+++=could
save ^vb++++=save
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
presently ^rb+tm+++=presently
the ^ati++++=the
little ^ap++++=little
mother ^nn++++=mother
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
father ^npt++++=father
married ^vbd+++xvbn+=married
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
childhood ^nn+nom+++=childhood
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
sad ^jj+atrb+++=sad
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
happiness ^nns+nom+++=happiness
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
lately ^rb+cnj+++=lately,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
his ^pp$+pp3+++=his
elder ^jjr+atrb+++=elder
brother ^nn++++=brother
married ^vbd+++xvbn+=married.
. ^zz++++=EXTRAWORD
Big ^jj++++=Big,
, ^zz++++=EXTRAWORD
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
Joe ^np++++=Joe
Pitkin ^np+++??+=Pitkin,
, ^zz++++=EXTRAWORD
marrying ^vbg+++xvbg+=marrying
the ^ati++++=the
prettiest ^jjt+atrb+++=prettiest
girl ^nn++++=girl
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
