When ^wrb+who+++=When
kettle ^nn++++=kettle
off ^in+pl+++=off
the ^ati++++=the
gas ^nn++++=gas
stove ^nn++++=stove
and ^cc++++=and
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
over ^rb++++=over
to ^in++++=to
the ^ati++++=the
sink ^nn++++=sink.
. ^zz++++=EXTRAWORD
The ^ati++++=The
noise ^nn++++=noise
of ^in++++=of
the ^ati++++=the
water ^nn++++=water
drumming ^vwbg+++xvbg+=drumming
in ^in++++=in
the ^ati++++=the
kettle ^nn++++=kettle
deadened ^vbd+++xvbn+=deadened
her ^pp3o+pp3+++=her
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
filled ^vbd+++xvbnx+=filled
the ^ati++++=the
pail ^nn++++=pail,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
washing ^jj+++xvbg+=washing-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
take ^vb++++=take
a ^at++++=a
whole ^jj+atrb+++=whole
book ^nn++++=book
to ^to++++=to
describe ^vbi++++=describe
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
that ^dt+dem+++=that
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
week ^nn++++=week
the ^ati++++=the
literary ^jj+atrb+++=literary
gentleman ^nn+nom+++=gentleman
" ^zz++++="did"
did ^vbd+dod+vrb++=EXTRAWORD
" ^zz++++=EXTRAWORD
for ^in++++=for
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
emptied ^vbd+++xvbnx+=emptied
the ^ati++++=the
tea ^nn++++=tea
leaves ^nns++++=leaves
now ^rn+tm+++=now
and ^cc+phrs+++=and
again ^rb+tm+++=again
into ^in++++=into
a ^at++++=a
jam ^nn++++=jam
jar ^nn++++=jar
set ^vbd+++xvbn+=set
aside ^rb+phrv+++=aside
for ^in++++=for
that ^dt+dem+++=that
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
out ^rp+pl+++=out
of ^in++++=of
clean ^nn++++=clean
forks ^vbz++++=forks
he ^pp3a+pp3+++=he
wiped ^vbd+++xvbnx+=wiped
over ^in++++=over
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two
on ^in++++=on
the ^ati++++=the
roller ^nn++++=roller
towel ^nn++++=towel.
. ^zz++++=EXTRAWORD
Otherwise ^rb+cnj+++=Otherwise,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained
to ^in++++=to
his ^pp$+pp3+++=his
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
" ^zz++++="system"
system ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
simple ^jj+pred+++=simple,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand
why ^wrb+who+whcl++=why
people ^nns++++=people
made ^vbd+++xvbn+=made
all ^abn++++=all
this ^dt+dem+++=this
fuss ^nn++++=fuss
about ^in++++=about
housekeeping ^nn++++=housekeeping.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
simply ^rb++++=simply
dirty ^jj++++=dirty
everything ^pn++++=everything
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got,
, ^zz++++=EXTRAWORD
get ^vb++++=get
a ^at++++=a
hag ^nn+++??+=hag
in ^in++++=in
once ^rb+tm+++=once
a ^at++++=a
week ^nn++++=week
to ^to++++=to
clean ^vbi++++=clean
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
thing ^nn++++=thing's
's ^$++++=EXTRAWORD
done ^vwbn+++xvbn+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
result ^nn++++=result
looked ^vbd+++xvbn+=looked
like ^in++++=like
a ^at++++=a
gigantic ^jj+atrb+++=gigantic
dustbin ^nn++++=dustbin.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
floor ^nn++++=floor
was ^vbd+bedz+aux++=was
littered ^vpsv++agls+xvbnx+=littered
with ^in++++=with
toast ^nn++++=toast
crusts ^nns++++=crusts,
, ^zz++++=EXTRAWORD
envelopes ^nns++++=envelopes,
, ^zz++++=EXTRAWORD
cigarette ^nn+nom+++=cigarette
ends ^nns++++=ends.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ma ^npt++++=Ma
Parker ^np++++=Parker
bore ^vbd+++xvbn+=bore
him ^pp3o+pp3+++=him
no ^at++++=no
grudge ^nn++++=grudge.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pitied ^vbd+++xvbnx+=pitied
the ^ati++++=the
poor ^jj+atrb+++=poor
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman
for ^in++++=for
having ^xvbg+++xvbg+=having
no ^at++++=no
one ^cd1++++=one
to ^to++++=to
look ^vbi++++=look
after ^in+ppvb+++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
of ^in++++=of
the ^ati++++=the
smudgy ^jj+atrb+++=smudgy
little ^jj+atrb+++=little
window ^nn++++=window
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
an ^at++++=an
immense ^jj+atrb+++=immense
expanse ^nn++++=expanse
of ^in++++=of
sad ^jj++++=sad-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whenever ^nn+nom+++=whenever
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
clouds ^nns++++=clouds
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
very ^ql+amp+++=very
worn ^vwbn+++xvbn+=worn,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
frayed ^jj++++=frayed
at ^in++++=at
the ^ati++++=the
edges ^nns++++=edges,
, ^zz++++=EXTRAWORD
with ^in++++=with
holes ^nns++++=holes
in ^in++++=in
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
dark ^jj+atrb+++=dark
stains ^nns++++=stains
like ^in++++=like
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
water ^nn++++=water
was ^vbd+bedz+aux++=was
heating ^vbg+++xvbgx+=heating,
, ^zz++++=EXTRAWORD
Ma ^npt++++=Ma
Parker ^np++++=Parker
began ^vbd+++xvbn+=began
sweeping ^vbg+++xvbg+=sweeping
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
broom ^nn++++=broom
knocked ^vbd+++xvbn+=knocked,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+++=EXTRAWORD
with ^in++++=with
one ^cd1++++=one
thing ^nn++++=thing
and ^cc++++=and
another ^ppls++++=another
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
my ^pp$+pp1+++=my
share ^nn++++=share.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
a ^at++++=a
hard ^jj+atrb+++=hard
life ^nn++++=life."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
neighbours ^nns++++=neighbours
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
of ^in++++=of
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
hobbling ^nn+nom+++=hobbling
home ^nr++++=home
with ^in++++=with
her ^pp$+pp3+++=her
fish ^nns++++=fish
bag ^nn++++=bag
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
at ^rb++++=at
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
leaning ^vbg+++xvbg+=leaning
over ^in++++=over
the ^ati++++=the
area ^nn++++=area
railings ^nns+nom+++=railings,
, ^zz++++=EXTRAWORD
say ^vb+vpub+++=say
among ^in++++=among
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
'd ^md+prd+vrb++=had
a ^at++++=a
hard ^jj+atrb+++=hard
life ^nn++++=life,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
Ma ^npt++++=Ma
Parker ^np++++=Parker."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
true ^jj++++=true
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
the ^ati++++=the
least ^rbt++++=least
proud ^jj++++=proud
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
as ^cs+sub+++=as
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
to ^to++++=to
say ^vbi+vpub+tht0++=say
she ^pp3a+pp3+++=she
lived ^vbd+++xvbnx+=lived
in ^in++++=in
the ^ati++++=the
basement ^nn+nom+++=basement-back
- ^zz++++=EXTRAWORD
back ^jjb++++=EXTRAWORD
at ^in++++=at
Number ^nn++++=Number
27 ^cd++++=27.
. ^zz++++=EXTRAWORD
A ^at++++=A
hard ^jj+atrb+++=hard
life ^nn++++=life!
