At ^rb++++=At
liked ^vbd+++xvbnx+=liked
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
repairing ^xvbg+++xvbg+=repairing
the ^ati++++=the
foundations ^nns+nom+++=foundations
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
The ^ati++++=The
setting ^jj+atrb++xvbg+=setting
sun ^nn++++=sun
cast ^vbd+++xvbn+=cast
long ^rb++++=long
rays ^nns++++=rays
over ^in++++=over
the ^ati++++=the
scurrying ^jj+atrb++xvbg+=scurrying
commuters ^nns+nom+++=commuters,
, ^zz++++=EXTRAWORD
tired ^j+++xvbn+=tired
and ^cc+phrs+++=and
grim ^jj++++=grim-faced,
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
women ^nns++++=women
loaded ^vbd+++xvbn+=loaded
down ^rp++++=down
with ^in++++=with
bundles ^nns++++=bundles
and ^cc++++=and
packages ^nns+nom+++=packages,
, ^zz++++=EXTRAWORD
students ^nns++++=students,
, ^zz++++=EXTRAWORD
swarming ^jj+atrb+++=swarming
home ^nr++++=home
from ^in++++=from
the ^ati++++=the
university ^nn+nom+++=university,
, ^zz++++=EXTRAWORD
mixing ^vbg+++xvbg+=mixing
with ^in++++=with
clerks ^nns++++=clerks
and ^cc++++=and
businessmen ^nns++++=businessmen
and ^cc++++=and
drab ^jj+atrb+++=drab
secretaries ^nns++++=secretaries.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stopped ^vbd+++xvbnx+=stopped
his ^pp$+pp3+++=his
Packard ^np+++??+=Packard
for ^in++++=for
a ^at++++=a
red ^jj++++=red
light ^jj++++=light
and ^cc++++=and
then ^rn+tm+++=then
started ^vbd+++xvbn+=started
it ^pp3+it+++=it
up ^rp++++=up
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
store ^nn++++=store
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
open ^jj++++=open
without ^in++++=without
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
arrive ^vb++++=arrive
just ^rb+emph+++=just
in ^in++++=in
time ^nn++++=time
to ^to++++=to
spell ^vbi++++=spell
the ^ati++++=the
help ^nn++++=help
for ^in++++=for
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
go ^vb++++=go
over ^in++++=over
the ^ati++++=the
records ^nns++++=records
of ^in++++=of
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=maybe
even ^rb++++=even
close ^jj++++=close
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
sales ^nns++++=sales
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drove ^vbd+++xvbnx+=drove
slowly ^rb++++=slowly
past ^jjb++++=past
the ^ati++++=the
small ^jj+atrb+++=small
square ^nn++++=square
of ^in++++=of
green ^nn++++=green
in ^in++++=in
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
the ^ati++++=the
town ^nn++++=town
park ^nn++++=park.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
parking ^jj+atrb++xvbg+=parking
places ^nns++++=places
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
Loyce ^np+++??+=LOYCE
Tv ^nn++++=TV
Sales ^nns++++=SALES
And ^cc++++=AND
Service ^nn++++=SERVICE.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cursed ^vbd+++xvbnx+=cursed
under ^in++++=under
his ^pp$+pp3+++=his
breath ^nn++++=breath
and ^cc++++=and
swung ^vbd+++xvbn+=swung
the ^ati++++=the
car ^nn++++=car
in ^in++++=in
a ^at++++=a
U ^zz++++=U-turn.
- ^zz++++=EXTRAWORD
turn ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
little ^ap++++=little
square ^nn++++=square
of ^in++++=of
green ^nn++++=green
with ^in++++=with
its ^pp$+it+++=its
lonely ^jj+atrb+++=lonely
drinking ^jj+++xvbg+=drinking
fountain ^npl++++=fountain
and ^cc++++=and
bench ^nn++++=bench
and ^cc++++=and
single ^jj+atrb+++=single
lamppost ^nn++++=lamppost.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
lamppost ^nn++++=lamppost
something ^pn++++=something
was ^vbd+bedz+aux++=was
hanging ^vbg+++xvbgx+=hanging.
. ^zz++++=EXTRAWORD
A ^at++++=A
shapeless ^jj+atrb+++=shapeless
dark ^jj+atrb+++=dark
bundle ^nn++++=bundle,
, ^zz++++=EXTRAWORD
swinging ^jj+++xvbg+=swinging
a ^rb++++=a
little ^rb"++++=little
with ^in++++=with
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
dummy ^nn++++=dummy
of ^in++++=of
some ^dti++++=some
sort ^nn++++=sort.
. ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
rolled ^vbd+++xvbn+=rolled
down ^rp++++=down
his ^pp$+pp3+++=his
window ^nn++++=window
and ^cc++++=and
peered ^vbd+++xvbn+=peered
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
the ^ati++++=the
hell ^nn++++=hell
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
A ^at++++=A
display ^nn++++=display
of ^in++++=of
some ^dti++++=some
kind ^nn++++=kind?
? ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
the ^ati++++=the
Chamber ^nn++++=Chamber
of ^in++++=of
Commerce ^nn++++=Commerce
put ^vbd+++xvbn+=put
up ^rb+phrv+++=up
displays ^nns++++=displays
in ^in++++=in
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
a ^at++++=a
U ^zz++++=U-turn
- ^zz++++=EXTRAWORD
turn ^nn++++=EXTRAWORD
and ^cc++++=and
brought ^vbd+++xvbn+=brought
his ^pp$+pp3+++=his
car ^nn++++=car
around ^in+strn+++=around.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
park ^nn++++=park
and ^cc++++=and
concentrated ^vpsv++agls+xvbn+=concentrated
on ^in++++=on
the ^ati++++=the
dark ^jj+atrb+++=dark
bundle ^nn++++=bundle.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
dummy ^nn++++=dummy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
display ^nn++++=display
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
strange ^jj+atrb+++=strange
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hackles ^nns+++??+=hackles
on ^in++++=on
his ^pp$+pp3+++=his
neck ^nn++++=neck
rose ^vbd+++xvbn+=rose
and ^cc++++=and
he ^pp3a+pp3+++=he
swallowed ^vbd+++xvbnx+=swallowed
uneasily ^rb++++=uneasily.
. ^zz++++=EXTRAWORD
Sweat ^nn++++=Sweat
slid ^vbd+++xvbn+=slid
out ^rp+pl+++=out
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face
and ^cc++++=and
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
body ^nn++++=body.
. ^zz++++=EXTRAWORD
A ^at++++=A
human ^jj+atrb+++=human
body ^nn++++=body.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
at ^rb++++=at
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
snapped ^vbd+++xvbn+=snapped.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
on ^in++++=on
out ^rp+pl+++=out
here ^rn+pl+++=here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Don ^npt++++=Don
Fergusson ^np+++??+=Fergusson
came ^vbd+++xvbn+=came
slowly ^rb++++=slowly
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
store ^nn++++=store,
, ^zz++++=EXTRAWORD
buttoning ^nn++++=buttoning
his ^pp$+pp3+++=his
pin ^nn++++=pin-stripe
- ^zz++++=EXTRAWORD
stripe ^nn++++=EXTRAWORD
coat ^nn++++=coat
with ^in++++=with
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
big ^jj+atrb+++=big
deal ^nn++++=deal,
, ^zz++++=EXTRAWORD
Ed ^np++++=Ed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
just ^rb+emph+++=just
leave ^vb++++=leave
the ^ati++++=the
guy ^np++++=guy
standing ^vwbg+++xvbg+=standing
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="See
see ^vb+vprv+++=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ed ^np++++=Ed
pointed ^vbd+++xvbn+=pointed
into ^in++++=into
the ^ati++++=the
gathering ^jj+atrb++xvbg+=gathering
gloom ^nn++++=gloom.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamppost ^nn++++=lamppost
jutted ^vbd+++xvbn+=jutted
up ^in+cmpx+++=up
against ^in"++++=against
the ^ati++++=the
sky ^nn++++=sky
the ^ati++++=the
post ^nn++++=post
and ^cc++++=and
the ^ati++++=the
bundle ^nn++++=bundle
swinging ^vwbg+++xvbg+=swinging
from ^in++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
the ^ati++++=the
hell ^nn++++=hell
long ^rb++++=long
has ^vbz+hvz+aux++=has
it ^pp3+it+++=it
been ^vprf+ben+vrb+xvbn+=been
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
rose ^vbd+++xvbn+=rose
excitedly ^rb++++=excitedly.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+whq++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
wrong ^jj++++=wrong
with ^in++++=with
everybody ^pn++++=everybody?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
just ^rb+emph+++=just
walk ^nn++++=walk
on ^rp++++=on
past ^jjb++++=past!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Don ^npt++++=Don
Fergusson ^np+++??+=Fergusson
lit ^vbd+++xvbn+=lit
a ^at++++=a
cigarette ^nn+nom+++=cigarette
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
it ^pp3+it+++=it
easy ^jj+atrb+++=easy,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
a ^at++++=a
good ^jj+atrb+++=good
reason ^nn++++=reason,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
it ^pp3+it+++=it
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
reason ^nn++++=reason!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
kind ^rb++++=kind
of ^rb"++++=of
a ^at++++=a
reason ^nn++++=reason?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fergusson ^np+++??+=Fergusson
shrugged ^vbd+++xvbn+=shrugged.
. ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
Traffic ^nn++++=Traffic
Safety ^nn++++=Safety
Council ^nn++++=Council
put ^vbd+++xvbn+=put
that ^dt+dem+++=that
wrecked ^vprf+++xvbn+=wrecked
Buick ^np+++??+=Buick
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
sort ^nn++++=sort
of ^in++++=of
civic ^jj+atrb+++=civic
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
would ^md+prd+++=would
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jack ^np++++=Jack
Potter ^nn++++=Potter
from ^in++++=from
the ^ati++++=the
shoe ^nn++++=shoe
shop ^nn++++=shop
joined ^vbd+++xvbn+=joined
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
up ^rp++++=up,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
body ^nn++++=body
hanging ^vwbg+++xvbg+=hanging
from ^in++++=from
the ^ati++++=the
lamppost ^nn++++=lamppost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
call ^vb++++=call
the ^ati++++=the
cops ^nns++++=cops."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
must ^md+nec+++=must
know ^vb+vprv+++=know
about ^in++++=about
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Potter ^nn++++=Potter
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Or
or ^cc+cls+++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise
it ^pp3+it+++=it
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
get ^vbi++++=get
back ^rb+phrv+++=back
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fergusson ^np+++??+=Fergusson
headed ^vwbn+++xvbn+=headed
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
store ^nn++++=store.
. ^zz++++=EXTRAWORD
" ^zz++++="Business
business ^nns+nom+++=EXTRAWORD
before ^in++++=before
pleasure ^nn++++=pleasure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
began ^vbd+++xvbn+=began
to ^to++++=to
get ^vbi++++=get
hysterical ^jj++++=hysterical.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
hanging ^vbg+++xvbg+=hanging
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man's
's ^$++++=EXTRAWORD
body ^nn++++=body!
! ^zz++++=EXTRAWORD
A ^at++++=A
dead ^jj+atrb+++=dead
man ^nn++++=man!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure,
sure ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Ed ^np++++=Ed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it
this ^dt+dem+++=this
afternoon ^nn++++=afternoon
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
out ^rb+phrv+++=out
for ^in+ppvb+++=for
coffee ^nn++++=coffee."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mean ^vb+vprv+tht0++=mean
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
there ^rn+pl+++=there
all ^abn++++=all
afternoon ^nn++++=afternoon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure.
sure ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Potter ^nn++++=Potter
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
his ^pp$+pp3+++=his
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^md"++pmd"++=EXTRAWORD
to ^md+nec+++=to
run ^vb+++xvbn+=run.
. ^zz++++=EXTRAWORD
See ^vb+vprv+++=See
you ^pp2+pp2+++=you
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
Ed ^np++++=Ed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Potter ^nn++++=Potter
hurried ^vbd+++xvbn+=hurried
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
joining ^vbg+++xvbg+=joining
the ^ati++++=the
flow ^nn++++=flow
of ^in++++=of
people ^nns++++=people
moving ^vwbg+++xvbg+=moving
along ^in++++=along
the ^ati++++=the
sidewalk ^nn++++=sidewalk.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
and ^cc++++=and
women ^nns++++=women,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
by ^in++++=by
the ^ati++++=the
park ^nn++++=park.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
glanced ^jj+++xvbn+=glanced
up ^rp++++=up
curiously ^rb++++=curiously
at ^in++++=at
the ^ati++++=the
dark ^jj+atrb+++=dark
bundle ^nn++++=bundle
and ^cc++++=and
then ^rn+tm+++=then
went ^vbd+++xvbn+=went
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
paid ^vbd+++xvbn+=paid
any ^dti++++=any
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
nuts ^nns++++=nuts,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
curb ^nn++++=curb
and ^cc++++=and
crossed ^vbd+++xvbn+=crossed
out ^rp+pl+++=out
into ^in++++=into
traffic ^nn++++=traffic,
, ^zz++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
cars ^nns++++=cars.
. ^zz++++=EXTRAWORD
Horns ^nns++++=Horns
honked ^vbd+++xvbn+=honked
angrily ^rb++++=angrily
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gained ^vbd+++xvbnx+=gained
the ^ati++++=the
curb ^nn++++=curb
and ^cc++++=and
stepped ^vbd+++xvbn+=stepped
up ^rp++++=up
onto ^in++++=onto
the ^ati++++=the
little ^ap++++=little
square ^nn++++=square
of ^in++++=of
green ^nn++++=green.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
middle ^jjb++++=middle-aged.
- ^zz++++=EXTRAWORD
aged ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothing ^nn++++=clothing
was ^vbd+bedz+aux++=was
ripped ^vpsv++agls+xvbnx+=ripped
and ^cc++++=and
torn ^jj+++xvbn+=torn,
, ^zz++++=EXTRAWORD
a ^at++++=a
gray ^np++++=gray
suit ^nn++++=suit,
, ^zz++++=EXTRAWORD
splashed ^j+++xvbn+=splashed
and ^cc+phrs+++=and
caked ^jj+++xvbn+=caked
with ^in++++=with
dried ^jj+atrb++xvbn+=dried
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
A ^at++++=A
stranger ^nn+nom+++=stranger.
. ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
him ^pp3o+pp3+++=him
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
local ^jj+atrb+++=local
man ^nn++++=man.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+aux++=was
partly ^rb+down+splt++=partly
turned ^vpsv++agls+xvbnx+=turned
away ^rb+cnj+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening
wind ^nn++++=wind
he ^pp3a+pp3+++=he
spun ^vbd+++xvbnx+=spun
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
silently ^rb++++=silently.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
skin ^nn++++=skin
was ^vbd+bedz+aux++=was
gouged ^vpsv++agls+xvbnx+=gouged
and ^cc++++=and
cut ^nn+++xvbn+=cut.
. ^zz++++=EXTRAWORD
Red ^jj+atrb+++=Red
gashes ^nns++++=gashes,
, ^zz++++=EXTRAWORD
deep ^jj+atrb+++=deep
scratches ^nns++++=scratches
of ^in++++=of
congealed ^jj+atrb++xvbn+=congealed
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
A ^at++++=A
pair ^nn++++=pair
of ^in++++=of
steel ^nn++++=steel-rimmed
- ^zz++++=EXTRAWORD
rimmed ^jj+atrb+++=EXTRAWORD
glasses ^nns++++=glasses
hung ^vbd+++xvbn+=hung
from ^in++++=from
one ^cd1++++=one
ear ^nn++++=ear,
, ^zz++++=EXTRAWORD
dangling ^vbg+nom++xvbg+=dangling
foolishly ^rb++++=foolishly.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
bulged ^vbd+++xvbn+=bulged.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mouth ^nn++++=mouth
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open,
, ^zz++++=EXTRAWORD
tongue ^nn++++=tongue
thick ^jj+atrb+++=thick
and ^cc+phrs+++=and
ugly ^jj+atrb+++=ugly
blue ^nn++++=blue.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
Heaven ^np++++=Heaven's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Loyce ^np+++??+=Loyce
muttered ^vbd+++xvbn+=muttered,
, ^zz++++=EXTRAWORD
sickened ^xvbn+++xvbn+=sickened.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pushed ^vbd+++xvbnx+=pushed
down ^rp++++=down
his ^pp$+pp3+++=his
nausea ^nn++++=nausea
and ^cc++++=and
made ^vbd+++xvbn+=made
his ^pp$+pp3+++=his
way ^nn++++=way
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
sidewalk ^nn++++=sidewalk.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
