When ^wrb+who+++=When
modern ^jj+atrb+++=modern
science ^nn+nom+++=science,
, ^zz++++=EXTRAWORD
force ^nn++++=force
is ^vbz+bez+aux++=is
not ^xnot++not++=not
destroyed ^vbd+++xvbn+=destroyed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
is ^vbz+bez+aux++=is
merely ^rb+down+splt++=merely
converted ^vpsv++agls+xvbnx+=converted
to ^in++++=to
another ^dt++++=another
form ^nn++++=form,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
applied ^vpsv++agls+xvbn+=applied
to ^in++++=to
another ^dt++++=another
point ^nn++++=point.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Purnendu ^np++++=Purnendu's
's ^$++++=EXTRAWORD
salaam ^nn+++??+=salaam-force,
- ^zz++++=EXTRAWORD
force ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
constant ^jj+atrb+++=constant
handmaid ^nn+++??+=handmaid
of ^in++++=of
the ^ati++++=the
fickle ^jj+atrb+++=fickle
Goddess ^nns+nom++??+=Goddess
of ^in++++=of
Fortune ^nn++++=Fortune,
, ^zz++++=EXTRAWORD
descended ^j+++xvbn+=descended
from ^in++++=from
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
of ^in++++=of
the ^ati++++=the
father ^nn++++=father
to ^in++++=to
that ^dt+dem+++=that
of ^in++++=of
his ^pp$+pp3+++=his
worthy ^jj+atrb+++=worthy
son ^nn++++=son;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
youthful ^jj+atrb+++=youthful
head ^nn++++=head
of ^in++++=of
Nabendu ^np+++??+=Nabendu
Sekhar ^np+++??+=Sekhar
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
up ^rp++++=up
and ^cc++++=and
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
doors ^nns++++=doors
of ^in++++=of
high ^jj++++=high-placed
- ^zz++++=EXTRAWORD
placed ^vbd+++xvbn+=EXTRAWORD
Englishmen ^nn++++=Englishmen,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
pumpkin ^nn++++=pumpkin
swayed ^vwbn+++xvbn+=swayed
by ^in++++=by
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
traditions ^nns+nom+++=traditions
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
into ^in++++=into
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
were ^vbd+bed+vrb++=were
entirely ^rb+amp+++=entirely
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
eldest ^jjt+atrb+++=eldest
son ^nn++++=son,
, ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won
for ^in++++=for
himself ^ppl+pp3+++=himself
the ^ati++++=the
love ^nn++++=love
of ^in++++=of
his ^pp$+pp3+++=his
kinsfolk ^nn+++??+=kinsfolk
and ^cc++++=and
the ^ati++++=the
regard ^nn++++=regard
of ^in++++=of
all ^abn++++=all
who ^whp+who+++=who
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
kinsmen ^jj+++xvbn+=kinsmen
and ^cc++++=and
his ^pp$+pp3+++=his
neighbours ^nns++++=neighbours
looked ^vbd+++xvbn+=looked
up ^in+cmpx+++=up
to ^in"++++=to
him ^pp3o+pp3+++=him
as ^ql++++=as
their ^pp$+pp3+++=their
ideal ^nn++++=ideal
in ^in++++=in
all ^abn++++=all
things ^nns++++=things.
. ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath
was ^vbd+bedz+vrb++=was
a ^at++++=a
Bachelor ^nn++++=Bachelor
of ^in++++=of
Arts ^nns++++=Arts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
addition ^nn+nom+++=addition
was ^vbd+bedz+vrb++=was
gifted ^jj+pred+++=gifted
with ^in++++=with
common ^jj+atrb+++=common
sense ^nn++++=sense.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
no ^at++++=no
high ^jj+atrb+++=high
official ^jj+atrb+++=official
position ^nn+nom+++=position;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
handsome ^jj+atrb+++=handsome
salary ^nn++++=salary;
; ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
exert ^vb++++=exert
any ^dti++++=any
influence ^nn+nom+++=influence
with ^in++++=with
his ^pp$+pp3+++=his
pen ^nn++++=pen.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
one ^pn++++=one
in ^in++++=in
power ^nn++++=power
to ^to+ncmp+++=to
lend ^vbi++++=lend
him ^pp3o+pp3+++=him
a ^at++++=a
helping ^jj+atrb++xvbg+=helping
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
desired ^vbd+vsua++xvbnx+=desired
to ^to+vcmp+++=to
keep ^vbi++++=keep
away ^rb+phrv+++=away
from ^in"++++=from
Englishmen ^nn++++=Englishmen,
, ^zz++++=EXTRAWORD
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
they ^pp3a+pp3+++=they
desired ^vbd+vsua++xvbnx+=desired
to ^to+vcmp+++=to
keep ^vbi++++=keep
away ^rb+phrv+++=away
from ^in"++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
shone ^vbd+++xvbnx+=shone
only ^rb+down+++=only
within ^in++++=within
the ^ati++++=the
sphere ^nn++++=sphere
of ^in++++=of
his ^pp$+pp3+++=his
family ^nn++++=family
and ^cc++++=and
his ^pp$+pp3+++=his
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
excited ^jj+++xvbn+=excited
no ^at++++=no
admiration ^nn+nom+++=admiration
beyond ^in++++=beyond
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
this ^dt+dem+++=this
Pramathanath ^np+++??+=Pramathanath
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
sojourned ^vprf+++xvbnx+=sojourned
in ^in++++=in
England ^np++++=England
for ^in++++=for
some ^dti++++=some
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kindly ^jj+atrb+++=kindly
treatment ^nn+nom+++=treatment
he ^pp3a+pp3+++=he
received ^vbd+++xvbnx+=received
during ^in++++=during
his ^pp$+pp3+++=his
stay ^vb++++=stay
there ^ex+pex+++=there
overpowered ^vbd+++xvbn+=overpowered
him ^pp3o+pp3+++=him
so ^ql++++=so
much ^ap++++=much
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
forgot ^vbd+vprv++xvbnx+=forgot
the ^ati++++=the
sorrow ^nn++++=sorrow
and ^cc++++=and
the ^ati++++=the
humiliation ^nn+nom+++=humiliation
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
back ^rp++++=back
dressed ^xvbn+++xvbn+=dressed
in ^in++++=in
European ^jj+atrb+++=European
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
rather ^rb++++=rather
grieved ^vbd+++xvbn+=grieved
his ^pp$+pp3+++=his
brothers ^nns+nom+++=brothers
and ^cc++++=and
his ^pp$+pp3+++=his
sisters ^nns+nom+++=sisters
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
after ^cs+sub+++=after
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
European ^jj+atrb+++=European
clothes ^nns++++=clothes
suited ^vwbn+++xvbn+=suited
nobody ^pn++++=nobody
better ^jjr++++=better,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gradually ^rb++++=gradually
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
to ^to++++=to
share ^vbi++++=share
his ^pp$+pp3+++=his
pride ^nn++++=pride
and ^cc++++=and
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
On ^in++++=On
his ^pp$+pp3+++=his
return ^nn++++=return
from ^in++++=from
England ^np++++=England,
, ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath
resolved ^vwbn+vsua++xvbn+=resolved
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
show ^vb+vprv+++=show
the ^ati++++=the
world ^nn++++=world
how ^wrb+who+++=how
to ^to++++=to
associate ^nn+nom+++=associate
with ^in++++=with
Anglo ^np+++??+=Anglo-Indians
- ^zz++++=EXTRAWORD
indians ^nn++++=EXTRAWORD
on ^in++++=on
terms ^nns++++=terms
of ^in++++=of
equality ^nn+nom+++=equality.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
of ^in++++=of
our ^pp$+pp1+++=our
countrymen ^nns++++=countrymen
who ^whp+rel+subj++=who
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
no ^at++++=no
such ^abl++++=such
association ^nn+nom+++=association
is ^vbz+bez+vrb++=is
possible ^jj+pred+++=possible,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
we ^pp1a+pp1+++=we
bend ^vb++++=bend
our ^pp$+pp1+++=our
knees ^nns++++=knees
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
showed ^j+++xvbn+=showed
their ^pp$+pp3+++=their
utter ^jjb+atrb+++=utter
lack ^nn++++=lack
of ^in++++=of
self ^nn++++=self-respect,
- ^zz++++=EXTRAWORD
respect ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
also ^rb++++=also
unjust ^jj+pred+++=unjust
to ^in++++=to
the ^ati++++=the
English ^jj++++=English-so
- ^zz++++=EXTRAWORD
so ^ql++++=EXTRAWORD
thought ^vbd+++xvbn+=thought
Pramathanath ^np+++??+=Pramathanath.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brought ^vbd+++xvbnx+=brought
with ^in++++=with
him ^pp3o+pp3+++=him
letters ^nns+nom+++=letters
of ^in++++=of
introduction ^nn+nom+++=introduction
from ^in++++=from
many ^ap++++=many
distinguished ^jj+atrb++xvbn+=distinguished
Englishmen ^nn++++=Englishmen
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+pdem+++=these
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
some ^dti++++=some
recognition ^nn+nom+++=recognition
in ^in++++=in
Anglo ^np+++??+=Anglo-Indian
- ^zz++++=EXTRAWORD
indian ^jj+atrb+++=EXTRAWORD
society ^nn++++=society.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
occasionally ^rb++++=occasionally
enjoyed ^vbd+++xvbn+=enjoyed
English ^jj+atrb+++=English
hospitality ^nn+nom+++=hospitality
at ^rb++++=at
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
sports ^nns++++=sports
and ^cc++++=and
other ^ap++++=other
entertainments ^nns+nom+++=entertainments.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
good ^jj+atrb+++=good
luck ^nn++++=luck
intoxicated ^vbd+++xvbn+=intoxicated
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
produce ^vbi++++=produce
a ^at++++=a
tingling ^jj+atrb++xvbg+=tingling
sensation ^nn+nom+++=sensation
in ^in++++=in
every ^at++++=every
vein ^nn++++=vein
of ^in++++=of
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
About ^in++++=About
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
opening ^jj+++xvbg+=opening
of ^in++++=of
a ^at++++=a
new ^jj+atrb+++=new
railway ^nn++++=railway
line ^nn++++=line,
, ^zz++++=EXTRAWORD
many ^ap++++=many
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
proud ^jj+atrb+++=proud
recipients ^nns++++=recipients
of ^in++++=of
official ^jj+atrb+++=official
favour ^nn++++=favour,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
invited ^vpsv++by+xvbnx+=invited
by ^in++++=by
the ^ati++++=the
Lieutenant ^npt+nom+++=Lieutenant-Governor
- ^zz++++=EXTRAWORD
governor ^npt++++=EXTRAWORD
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
first ^rb++++=first
trip ^nn++++=trip.
. ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath
was ^vbd+bedz+vrb++=was
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
return ^nn++++=return
journey ^nn++++=journey,
, ^zz++++=EXTRAWORD
a ^at++++=a
European ^jj+atrb+++=European
Sergeant ^nn+nom+++=Sergeant
of ^in++++=of
the ^ati++++=the
Police ^nns++++=Police
expelled ^vwbn+++xvbn+=expelled
some ^dti++++=some
Indian ^jj+atrb+++=Indian
gentlemen ^nns++++=gentlemen
from ^in++++=from
a ^at++++=a
railway ^nn++++=railway-carriage
- ^zz++++=EXTRAWORD
carriage ^nn+nom+++=EXTRAWORD
with ^in++++=with
great ^jj+atrb+++=great
insolence ^nn+nom+++=insolence.
. ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
in ^in++++=in
his ^pp$+pp3+++=his
European ^jj+atrb+++=European
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
out ^rb+cnj+++=out,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
Sergeant ^nn+nom+++=Sergeant
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
need ^vb++++=needn't
n't ^xnot++not++0=EXTRAWORD
move ^vb++++=move,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
your ^pp$+pp2+++=your
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
please ^uh++++=please."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Pramathanath ^np+++??+=Pramathanath
felt ^vbd+vprv++xvbn+=felt
flattered ^vbd+++xvbn+=flattered
at ^rb++++=at
the ^ati++++=the
special ^jj+atrb+++=special
respect ^nn++++=respect
thus ^rb+cnj+++=thus
shown ^vbd+vprv++xvbn+=shown
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
train ^nn++++=train
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dull ^jj+atrb+++=dull
rays ^nns++++=rays
of ^in++++=of
the ^ati++++=the
setting ^jj+atrb++xvbg+=setting
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
west ^np+pl+++=west
of ^in++++=of
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
ploughed ^vbd+++xvbn+=ploughed
up ^rp++++=up
and ^cc++++=and
stripped ^vpsv++agls+xvbn+=stripped
of ^in++++=of
green ^nn++++=green,
, ^zz++++=EXTRAWORD
seemed ^j+++xvbn+=seemed
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
to ^to++++=to
spread ^vbi++++=spread
a ^at++++=a
glow ^nn++++=glow
of ^in++++=of
shame ^nn++++=shame
over ^in++++=over
the ^ati++++=the
whole ^jj+atrb+++=whole
country ^nn++++=country.
. ^zz++++=EXTRAWORD
Sitting ^vbg+++xvbg+=Sitting
near ^in+pl+++=near
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
his ^pp$+pp3+++=his
lonely ^jj+atrb+++=lonely
compartment ^nn+nom+++=compartment,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
catch ^vbi++++=catch
a ^at++++=a
glimpse ^nn++++=glimpse
of ^in++++=of
the ^ati++++=the
down ^rp++++=down-cast
- ^zz++++=EXTRAWORD
cast ^vb+++xvbn+=EXTRAWORD
eyes ^nns++++=eyes
of ^in++++=of
his ^pp$+pp3+++=his
Motherland ^np+++??+=Motherland,
, ^zz++++=EXTRAWORD
hidden ^j+++xvbn+=hidden
behind ^in+pl+++=behind
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
As ^ql++++=As
Pramathanath ^np+++??+=Pramathanath
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
in ^in++++=in
reverie ^nn++++=reverie,
, ^zz++++=EXTRAWORD
burning ^jj+atrb++xvbg+=burning
tears ^nns++++=tears
flowed ^vbd+++xvbn+=flowed
down ^in++++=down
his ^pp$+pp3+++=his
cheeks ^nns++++=cheeks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
heart ^nn++++=heart
burst ^vbd+++xvbn+=burst
with ^in++++=with
indignation ^nn+nom+++=indignation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
now ^rn+tm+++=now
remembered ^vbd+vprv++xvbn+=remembered
the ^ati++++=the
story ^nn++++=story
of ^in++++=of
a ^at++++=a
donkey ^nn++++=donkey
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
drawing ^vbg+++xvbgx+=drawing
the ^ati++++=the
chariot ^nn++++=chariot
of ^in++++=of
an ^at++++=an
idol ^nn++++=idol
along ^in++++=along
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wayfarers ^nns+nom+++=wayfarers
bowed ^vbd+++xvbn+=bowed
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
idol ^nn++++=idol,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
touched ^vbd+++xvbn+=touched
the ^ati++++=the
dusty ^jj+atrb+++=dusty
ground ^nn++++=ground
with ^in++++=with
their ^pp$+pp3+++=their
foreheads ^nns++++=foreheads.
. ^zz++++=EXTRAWORD
The ^ati++++=The
foolish ^jj+atrb+++=foolish
donkey ^nn++++=donkey
imagined ^vbd+vprv++xvbn+=imagined
that ^tht+vcmp+++=that
all ^abn++++=all
this ^dt+dem+++=this
reverence ^nn+nom+++=reverence
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
shown ^vprf+++xvbn+=shown
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
only ^ap+down+++=only
difference ^nn+nom+++=difference,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pramathanath ^np+++??+=Pramathanath
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
" ^zz++++="between
between ^in++++=EXTRAWORD
the ^ati++++=the
donkey ^nn++++=donkey
and ^cc++++=and
myself ^ppl+pp1+++=myself
is ^vbz+bez+vrb++=is
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
understand ^vb+vprv+++=understand
today ^nr+tm+++=to-day
that ^tht+rel+obj++=that
the ^ati++++=the
respect ^nn++++=respect
I ^pp1a+pp1+++=I
receive ^vb++++=receive
is ^vbz+bez+aux++=is
not ^xnot++not++=not
given ^vbd+++xvbn+=given
to ^in++++=to
me ^pp1o+pp1+++=me
but ^cc++++=but
to ^in++++=to
the ^ati++++=the
burden ^nn++++=burden
on ^in++++=on
my ^pp$+pp1+++=my
back ^nn++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arriving ^vbg+++xvbg+=Arriving
home ^nr++++=home,
, ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath
called ^vbd+++xvbn+=called
together ^nn+nom+++=together
all ^rb++++=all
the ^ati++++=the
children ^nns++++=children
of ^in++++=of
the ^ati++++=the
household ^nn++++=household,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lighting ^nn++++=lighting
a ^at++++=a
big ^jj+atrb+++=big
bonfire ^nn++++=bonfire,
, ^zz++++=EXTRAWORD
threw ^j+++xvbn+=threw
all ^abn++++=all
his ^pp$+pp3+++=his
European ^jj+atrb+++=European
clothes ^nns++++=clothes
into ^in++++=into
it ^pp3+it+++=it
one ^pn++++=one
by ^in++++=by
one ^pn++++=one.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
danced ^vbd+++xvbn+=danced
round ^rb++++=round
and ^cc++++=and
round ^in++++=round
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
higher ^jjr++++=higher
the ^ati++++=the
flames ^nns++++=flames
shot ^vbd+++xvbn+=shot
up ^rp++++=up,
, ^zz++++=EXTRAWORD
the ^ati++++=the
greater ^jjr++++=greater
was ^vbd+bedz+vrb++=was
their ^pp$+pp3+++=their
merriment ^nn+nom+++=merriment.
. ^zz++++=EXTRAWORD
After ^in++++=After
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
Pramathanath ^np+++??+=Pramathanath
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
sip ^nn++++=sip
of ^in++++=of
tea ^nn++++=tea
and ^cc++++=and
bits ^nns++++=bits
of ^in++++=of
toast ^nn++++=toast
in ^in++++=in
Anglo ^np+++??+=Anglo-Indian
- ^zz++++=EXTRAWORD
indian ^jj+atrb+++=EXTRAWORD
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
again ^rb+tm+++=again
sat ^vbd+++xvbn+=sat
inaccessible ^jj++++=inaccessible
within ^in++++=within
the ^ati++++=the
castle ^nn++++=castle
of ^in++++=of
