When ^wrb+who+++=When
glad ^jj+pred+++=glad
the ^ati++++=the
case ^nn++++=case
is ^vbz+bez+vrb++=is
over ^in+strn+++=over.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
particular ^nn++++=particular
sign ^vb++++=sign
of ^in++++=of
pleasure ^nn++++=pleasure
that ^tht+rel+obj++=that
his ^pp$+pp3+++=his
defence ^nn+nom+++=defence
of ^in++++=of
John ^np++++=John
Turk ^np+++??+=Turk,
, ^zz++++=EXTRAWORD
the ^ati++++=the
murderer ^nn+nom+++=murderer,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
plea ^nn++++=plea
of ^in++++=of
insanity ^nn+nom+++=insanity,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
successful ^jj++++=successful,
, ^zz++++=EXTRAWORD
for ^in++++=for
no ^at++++=no
doubt ^nn++++=doubt
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt,
, ^zz++++=EXTRAWORD
as ^ql++++=as
everybody ^pn++++=everybody
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
watched ^vprf+++xvbnx+=watched
the ^ati++++=the
face ^nn++++=face
felt ^vbd+vprv++xvbn+=felt,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
no ^at++++=no
man ^nn++++=man
had ^vb+hv+vrb++=had
ever ^rb++++=ever
better ^jjr++++=better
deserved ^jj+++xvbn+=deserved
the ^ati++++=the
gallows ^np++++=gallows.
. ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
too ^rb+cnj+++=too,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Johnson ^np++++=Johnson.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
in ^in++++=in
the ^ati++++=the
court ^nn++++=court
for ^in++++=for
ten ^cd++++=ten
days ^nns++++=days
watching ^vwbg+++xvbg+=watching
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
out ^rp+pl+++=out
with ^in++++=with
callous ^jj+atrb+++=callous
detail ^nn++++=detail
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
brutal ^jj++++=brutal
and ^cc+phrs+++=and
cold ^jj++++=cold-blooded
- ^zz++++=EXTRAWORD
blooded ^jj+atrb++xvbn+=EXTRAWORD
murders ^nns+nom+++=murders
of ^in++++=of
recent ^jj+atrb+++=recent
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
counsel ^nn++++=counsel
glanced ^vbd+++xvbn+=glanced
up ^rp++++=up
at ^in++++=at
his ^pp$+pp3+++=his
secretary ^nn+nom+++=secretary.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
more ^rbr++++=more
than ^in++++=than
employer ^nn+nom+++=employer
and ^cc++++=and
employed ^jj+++xvbn+=employed;
; ^zz++++=EXTRAWORD
for ^in++++=for
family ^nn++++=family
and ^cc++++=and
other ^ap++++=other
reasons ^nns++++=reasons,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
' ^zz++++='Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
with ^in++++=with
a ^at++++=a
kind ^nn++++=kind
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
get ^vbi++++=get
away ^rb+phrv+++=away
for ^in++++=for
Christmas ^np++++=Christmas.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
skate ^vb++++=skate
and ^cc++++=and
ski ^nn+++??+=ski
in ^in++++=in
the ^ati++++=the
Alps ^nps++++=Alps,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
age ^nn++++=age
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
come ^vprf+++xvbn+=come
with ^in++++=with
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Johnson ^np++++=Johnson
laughed ^vbd+++xvbn+=laughed
shortly ^rb+tm+++=shortly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
of ^in++++=of
twenty ^cd++++=twenty-six,
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
delicate ^jj+atrb+++=delicate
face ^nn++++=face
like ^in++++=like
a ^at++++=a
girl ^nn++++=girl's.
's. ^nn+++??+=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
catch ^vb++++=catch
the ^ati++++=the
morning ^nn++++=morning
boat ^nn++++=boat
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
reason ^nn++++=reason
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
the ^ati++++=the
trial ^nn++++=trial
is ^vbz+bez+vrb++=is
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
over ^in++++=over
because ^cs+cos+++=because
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
that ^dt+dem+++=that
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
dreadful ^jj+atrb+++=dreadful
face ^nn++++=face.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
positively ^rb++++=positively
haunted ^jj+++xvbn+=haunted
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
white ^jj+atrb+++=white
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
black ^jj+atrb+++=black
hair ^nn++++=hair
brushed ^vbd+++xvbn+=brushed
low ^jj++++=low
over ^in++++=over
the ^ati++++=the
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
thing ^nn++++=thing
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++splt++=never
forget ^vb+vprv+++=forget,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
description ^nn+nom+++=description
of ^in++++=of
the ^ati++++=the
way ^nn++++=way
the ^ati++++=the
dismembered ^jj+atrb++xvbn+=dismembered
body ^nn++++=body
was ^vbd+bedz+aux++=was
crammed ^vpsv++agls+xvbnx+=crammed
and ^cc+phrs+++=and
packed ^vpsv++agls+xvbn+=packed
with ^in++++=with
lime ^nn++++=lime
into ^in++++=into
that ^cs+sub+++=that-'
- ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
dwell ^vb++++=dwell
on ^in+ppvb+++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^jj++++=dear
fellow ^jjb++++=fellow,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
interrupted ^vwbn+++xvbn+=interrupted
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
him ^pp3o+pp3+++=him
curiously ^rb++++=curiously
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
keen ^jj+atrb+++=keen
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
' ^zz++++='don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
pictures ^nns++++=pictures
have ^vb+hv+vrb++=have
a ^at++++=a
trick ^nn++++=trick
of ^in++++=of
coming ^xvbg+++xvbg+=coming
back ^jjb++++=back
when ^wrb+who+++=when
one ^cd1++++=one
least ^rb++++=least
wants ^nns++++=wants
them ^pp3o+pp3+++=them.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
paused ^vbd+++xvbnx+=paused
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
' ^zz++++='Now
now ^rn+tm+++=EXTRAWORD
go ^vb++++=go,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
presently ^rb+cnj+++=presently,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
enjoy ^vb++++=enjoy
your ^pp$+pp2+++=your
holiday ^nn++++=holiday.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
want ^vb++++=want
all ^abn++++=all
your ^pp$+pp2+++=your
energy ^nn++++=energy
for ^in++++=for
my ^pp$+pp1+++=my
Parliamentary ^jj+atrb+++=Parliamentary
work ^nn++++=work
when ^wrb+who+++=when
you ^pp2+pp2+++=you
get ^vb++++=get
back ^rb+phrv+++=back.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
break ^vb++++=break
your ^pp$+pp2+++=your
neck ^nn++++=neck
skiing ^nn++++=skiing.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Johnson ^np++++=Johnson
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands
and ^cc++++=and
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
leave ^nn++++=leave.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
door ^nn++++=door
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
suddenly ^rb++++=suddenly.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
something ^pn++++=something
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
ask ^vbi++++=ask
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
mind ^nn++++=mind
lending ^vwbg+++xvbg+=lending
me ^pp1o+pp1+++=me
one ^pn++++=one
of ^in++++=of
your ^pp$+pp2+++=your
kit ^nn++++=kit-bags?
- ^zz++++=EXTRAWORD
bags ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
too ^ql++++=too
late ^jj++++=late
to ^to++++=to
get ^vbi++++=get
one ^cd1++++=one
tonight ^nr+tm+++=tonight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
leave ^vb++++=leave
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
before ^cs+sub+++=before
the ^ati++++=the
shops ^nns++++=shops
are ^vb+ber+vrb++=are
open ^jj+pred+++=open.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
- ^zz++++=-1'Of
1'of ^cd++++=EXTRAWORD
course ^nn++++=course;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
send ^vb++++=send
Henry ^np++++=Henry
over ^in++++=over
with ^in++++=with
it ^pp3+it+++=it
to ^in++++=to
your ^pp$+pp2+++=your
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
the ^ati++++=the
moment ^nn++++=moment
I ^pp1a+pp1+++=I
get ^vb++++=get
home ^nr++++=home.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
promise ^nn++++=promise
to ^to+ncmp+++=to
take ^vbi++++=take
great ^jj+atrb+++=great
care ^nn++++=care
of ^in++++=of
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Johnson ^np++++=Johnson
gratefully ^rb+cnj+++=gratefully,
, ^zz++++=EXTRAWORD
delighted ^j+++xvbn+=delighted
to ^to+jcmp+++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
within ^in++++=within
thirty ^cd++++=thirty
hours ^nns++++=hours
he ^pp3a+pp3+++=he
would ^md+prd+++=would
be ^vb+be+aux++=be
nearing ^vbg+++xvbgx+=nearing
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
sunshine ^nn++++=sunshine
of ^in++++=of
the ^ati++++=the
high ^jj+atrb+++=high
Alps ^nps++++=Alps
in ^in++++=in
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thought ^nn+++xvbn+=thought
of ^in++++=of
that ^dt+dem+++=that
criminal ^jj+atrb+++=criminal
court ^nn++++=court
was ^vbd+bedz+vrb++=was
like ^in++++=like
an ^at++++=an
evil ^nn++++=evil
dream ^nn++++=dream
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dined ^vbd+++xvbnx+=dined
at ^rb++++=at
his ^pp$+pp3+++=his
club ^nn++++=club
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
on ^in+cmpx+++=on
to ^in++++=to
Bloomsbury ^np++++=Bloomsbury,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
occupied ^vbd+++xvbnx+=occupied
the ^ati++++=the
top ^jjb+atrb+++=top
floor ^nn++++=floor
in ^in++++=in
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
old ^jj++++=old,
, ^zz++++=EXTRAWORD
gaunt ^np++++=gaunt
houses ^nns++++=houses
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
rooms ^nns++++=rooms
are ^vb+ber+vrb++=are
large ^jj+pred+++=large
and ^cc++++=and
lofty ^np++++=lofty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
floor ^nn++++=floor
below ^rb++++=below
his ^pp$+pp3+++=his
own ^ap++++=own
was ^vbd+bedz+vrb++=was
vacant ^jj+pred+++=vacant
and ^cc+phrs+++=and
unfurnished ^jj++++=unfurnished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
below ^rb++++=below
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
other ^ap++++=other
lodgers ^nns+nom+++=lodgers
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
cheerless ^jj+pred+++=cheerless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
forward ^rb++++=forward
heartily ^rb++++=heartily
to ^in++++=to
a ^at++++=a
change ^nn++++=change.
. ^zz++++=EXTRAWORD
The ^ati++++=The
night ^nn++++=night
was ^vbd+bedz+vrb++=was
even ^rb++++=even
more ^rbr++++=more
cheerless ^jj++++=cheerless:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
miserable ^jj+pred+++=miserable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
few ^ap++++=few
people ^nns++++=people
were ^vbd+bed+vrb++=were
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
A ^at++++=A
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
sleety ^nn+++??+=sleety
rain ^nn++++=rain
was ^vbd+bedz+aux++=was
driving ^vbg+++xvbgx+=driving
down ^rp++++=down
the ^ati++++=the
streets ^nns++++=streets
before ^in++++=before
the ^ati++++=the
keenest ^jjt++++=keenest
east ^np+pl+++=east
wind ^nn++++=wind
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
felt ^vprf+++xvbnx+=felt.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
howled ^vbd+++xvbn+=howled
dismally ^rb++++=dismally
among ^in++++=among
the ^ati++++=the
big ^jj+atrb+++=big,
, ^zz++++=EXTRAWORD
gloomy ^jj+atrb+++=gloomy
houses ^nns++++=houses
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
squares ^nns++++=squares,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
his ^pp$+pp3+++=his
rooms ^nns++++=rooms
he ^pp3a+pp3+++=he
heard ^vbd+vprv+tht0+xvbnx+=heard
it ^pp3+it+++=it
whistling ^jj++++=whistling
and ^cc+phrs+++=and
shouting ^jj+++xvbg+=shouting
over ^in++++=over
the ^ati++++=the
world ^nn++++=world
of ^in++++=of
black ^jj+atrb+++=black
roofs ^nns++++=roofs
beyond ^in++++=beyond
his ^pp$+pp3+++=his
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
hall ^nn++++=hall
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
his ^pp$+pp3+++=his
landlady ^nn++++=landlady,
, ^zz++++=EXTRAWORD
shading ^jj+++xvbg+=shading
a ^at++++=a
candle ^nn++++=candle
from ^in++++=from
the ^ati++++=the
draughts ^nns++++=draughts
with ^in++++=with
her ^pp$+pp3+++=her
thin ^jj+atrb+++=thin
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
' ^zz++++='This
this ^dt+dem+++=EXTRAWORD
come ^nn++++=come
by ^in++++=by
a ^at++++=a
man ^nn++++=man
from ^in++++=from
Mr ^npt++++=Mr
Wilbr ^np++++=Wilbr'im's,
'im's, ^nn+++??+=EXTRAWORD
sir ^npt++++=sir.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pointed ^vbd+++xvbnx+=pointed
to ^to++++=to
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
evidently ^rb++++=evidently
the ^ati++++=the
kit ^nn++++=kit-bag,
- ^zz++++=EXTRAWORD
bag ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Johnson ^np++++=Johnson
thanked ^vbd+++xvbn+=thanked
her ^pp$+pp3+++=her
and ^cc++++=and
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
upstairs ^jjb++++=upstairs
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
be ^vb+be+aux++=be
going ^vbg+++xvbgx+=going
abroad ^rb+pl+++=abroad
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
for ^in++++=for
ten ^cd++++=ten
days ^nns++++=days,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Monks ^np++++=Monks,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
leave ^vb++++=leave
an ^at++++=an
address ^nns+nom+++=address
for ^in++++=for
letters ^nns+nom+++=letters.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
' ^zz++++='ave
ave ^nn+++??+=EXTRAWORD
a ^at++++=a
merry ^jj+atrb+++=merry
Christmas ^np++++=Christmas,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
raucous ^jj++++=raucous,
, ^zz++++=EXTRAWORD
wheezy ^nn+++??+=wheezy
voice ^nn++++=voice
that ^tht+rel+subj++=that
suggested ^vprf+++xvbn+=suggested
spirits ^nns++++=spirits,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
better ^jjr+atrb+++=better
weather ^nn++++=weather
than ^in++++=than
this ^dt+pdem+++=this.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope
so ^ql++++=so
too ^ql++++=too,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
replied ^vbd+vpub+tht0+xvbn+=replied
her ^pp$+pp3+++=her
lodger ^jjr++++=lodger,
, ^zz++++=EXTRAWORD
shuddering ^vbg+++xvbg+=shuddering
a ^rb++++=a
little ^rb"++++=little
as ^in++++=as
the ^ati++++=the
wind ^nn++++=wind
went ^vbd+++xvbn+=went
roaring ^nvbg+++xvbg+=roaring
down ^rp++++=down
the ^ati++++=the
street ^npl++++=street
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
upstairs ^jjb++++=upstairs
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
sleet ^nn++++=sleet
volleying ^vwbg+++xvbg+=volleying
against ^in++++=against
the ^ati++++=the
window ^nn++++=window
panes ^nns++++=panes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
kettle ^nn++++=kettle
on ^in++++=on
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
hot ^jj+atrb+++=hot
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
set ^vbd+++xvbn+=set
about ^in+ppvb+++=about
putting ^xvbg+++xvbg+=putting
a ^ap++++=a
few ^ap"++++=few
things ^nns++++=things
in ^in++++=in
order ^nn++++=order
for ^in++++=for
his ^pp$+pp3+++=his
absence ^nn+nom+++=absence.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
must ^md+nec+++=must
pack ^vb++++=pack--such
-- ^--+clp+++=EXTRAWORD
such ^abl++++=EXTRAWORD
as ^ql++++=as
my ^pp$+pp1+++=my
packing ^nvbg+++xvbg+=packing
is ^vbz+bez+vrb++=is,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^jj++agls+xvbn+=set
to ^to+jcmp+++=to
work ^vb++++=work
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
