There ^ex+pex+++=There
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
never ^rb++++=never
would ^md+prd+++=would
have ^vb+hv+aux++=have
picked ^vprf+++xvbnx+=picked
Ted ^np++++=Ted
for ^in++++=for
a ^at++++=a
criminal ^nn+nom+++=criminal.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
none ^pn++++=none
of ^in++++=of
those ^dt+dem+++=those
interesting ^jj+atrb+++=interesting
phrenological ^jj+atrb+++=phrenological
bumps ^nns++++=bumps
and ^cc++++=and
depressions ^nns++++=depressions
that ^tht+rel+subj++=that
usually ^rb+down+++=usually
are ^vb+ber+aux++=are
shown ^vpsv++agls+xvbnx+=shown
to ^to+vcmp+++=to
such ^abl++++=such
frank ^jj+atrb+++=frank
advantage ^nn+nom+++=advantage
in ^in++++=in
the ^ati++++=the
Bertillon ^np+++??+=Bertillon
photographs ^nns++++=photographs.
. ^zz++++=EXTRAWORD
Ted ^np++++=Ted
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
assistant ^nn+nom+++=assistant
cashier ^nn++++=cashier
in ^in++++=in
the ^ati++++=the
Citizens ^nns++++=Citizens'
' ^zz++++=EXTRAWORD
National ^jj+atrb+++=National
Bank ^nn++++=Bank.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
mad ^jj+atrb+++=mad
moment ^nn++++=moment
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
attempted ^vprf+++xvbnx+=attempted
a ^rb++++=a
little ^rb"++++=little
sleight ^nn+++??+=sleight-of-hand
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
hand ^nn++++=EXTRAWORD
act ^nn++++=act
in ^in++++=in
which ^whp+rel+pied++=which
certain ^jj+atrb+++=certain
Citizens ^nns++++=Citizens'
' ^zz++++=EXTRAWORD
National ^jj+atrb+++=National
funds ^nns++++=funds
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
transformed ^vpsv++agls+xvbnx+=transformed
into ^in++++=into
certain ^jj+atrb+++=certain
glittering ^jj+atrb+++=glittering
shares ^nns++++=shares
and ^cc++++=and
back ^jjb++++=back
again ^rb+tm+++=again
so ^rb++++=so
quickly ^rb++++=quickly
that ^cs+sub+++=that
the ^ati++++=the
examiners ^nns+nom+++=examiners
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
follow ^vb+vprv+++=follow
it ^pp3+it+++=it
with ^in++++=with
their ^pp$+pp3+++=their
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ted ^np++++=Ted
was ^vbd+bedz+vrb++=was
unaccustomed ^jj+pred+++=unaccustomed
to ^in++++=to
these ^dt+dem+++=these
now-you-see-it-and-now-you-do ^nn+++??+=now-you-see-it-and-now-you-don't
n't ^xnot++not++0=EXTRAWORD
feats ^nns++++=feats
and ^cc++++=and
his ^pp$+pp3+++=his
hand ^nn++++=hand
slipped ^vbd+++xvbn+=slipped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trick ^nn++++=trick
dropped ^vbd+++xvbn+=dropped
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
an ^at++++=an
awful ^jj+atrb+++=awful
clatter ^nn++++=clatter.
. ^zz++++=EXTRAWORD
Ted ^np++++=Ted
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
lovable ^jj+atrb+++=lovable
young ^jj+atrb+++=young
kid ^nn++++=kid,
, ^zz++++=EXTRAWORD
six ^cd++++=six
feet ^nns++++=feet
high ^jj++++=high,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
blonde ^jj++++=blonde,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
great ^jj+atrb+++=great
reputation ^nn+nom+++=reputation
as ^in++++=as
a ^at++++=a
dresser ^nn++++=dresser.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
the ^ati++++=the
first ^rb++++=first
yellow ^jj+atrb+++=yellow
plush ^jj+atrb+++=plush
hat ^nn++++=hat
in ^in++++=in
our ^pp$+pp1+++=our
town ^nn++++=town.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
sat ^vbd+++xvbn+=sat
on ^in++++=on
his ^pp$+pp3+++=his
golden ^jj++++=golden
head ^jjb++++=head
like ^in++++=like
a ^at++++=a
halo ^nn++++=halo.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
all ^abn++++=all
liked ^jj+++xvbn+=liked
Ted ^np++++=Ted.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dankworth ^np++++=Dankworth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dashing ^jj+atrb++xvbg+=dashing
widow ^nn++++=widow
( ^zz++++=(why
why ^wrb+who+++=EXTRAWORD
will ^md+prd+++=will
widows ^vb++++=widows
persist ^nn+nom+++=persist
in ^in++++=in
being ^xvbg+++xvbg+=being
dashing? ^nn+++??+=dashing?),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
said ^vb+++xvbn+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
only ^ap+down+++=only
man ^nn++++=man
in ^in++++=in
our ^pp$+pp1+++=our
town ^nn++++=town
who ^whp+rel+subj++=who
knew ^vbd+vprv++xvbn+=knew
how ^wrb+who+whcl++=how
to ^to++++=to
wear ^vbi++++=wear
a ^at++++=a
dress ^nn++++=dress
suit ^nn++++=suit.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
were ^vbd+bed+aux++=were
forever ^rb++splt++=forever
slapping ^vbg+++xvbgx+=slapping
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
back ^jjb++++=back
and ^cc+phrs+++=and
asking ^jj+++xvbg+=asking
him ^pp3o+pp3+++=him
to ^to++++=to
have ^vbi++vrb++=have
a ^rb++++=a
little ^rb"++++=little
something ^pn++++=something.
. ^zz++++=EXTRAWORD
Ted ^np++++=Ted's
's ^$++++=EXTRAWORD
good ^jj+atrb+++=good
looks ^nns++++=looks
and ^cc++++=and
his ^pp$+pp3+++=his
clever ^jj+atrb+++=clever
tongue ^nn++++=tongue
and ^cc++++=and
a ^at++++=a
certain ^jj+atrb+++=certain
charming ^jj+atrb++xvbg+=charming
Irish ^jj+atrb+++=Irish
way ^nn++++=way
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
with ^in++++=with
him ^pp3o+pp3+++=him
caused ^vbd+++xvbn+=caused
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi+vbi+aux++=be
taken ^vpsv++agls+xvbnx+=taken
up ^rb+phrv+++=up
by ^in++++=by
the ^ati++++=the
smart ^jj+atrb+++=smart
set ^nn+++xvbn+=set.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
lived ^vprf+++xvbnx+=lived
in ^in++++=in
a ^at++++=a
small ^jj+atrb+++=small
town ^nn++++=town
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+vrb++=be
much ^ap++++=much
amused ^jj+++xvbn+=amused
at ^rb++++=at
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
its ^pp$+it+++=its
boasting ^vbg+++xvbg+=boasting
a ^at++++=a
smart ^jj+atrb+++=smart
set ^nn+++xvbn+=set.
. ^zz++++=EXTRAWORD
Which ^whp+who+++=Which
proves ^vbz+vprv+++=proves
your ^pp$+pp2+++=your
ignorance ^nn+nom+++=ignorance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
small ^jj+atrb+++=small
town ^nn++++=town
smart ^jj+atrb+++=smart
set ^nn+++xvbn+=set
is ^vbz+bez+vrb++=is
deadly ^rb++++=deadly
serious ^jj+pred+++=serious
about ^in++++=about
its ^pp$+it+++=its
smartness ^nns+nom+++=smartness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
likes ^vbz++++=likes
to ^to++++=to
take ^vbi++++=take
six ^cd++++=six-hour
- ^zz++++=EXTRAWORD
hour ^nn++++=EXTRAWORD
runs ^vbz++++=runs
down ^rb+phrv+++=down
to ^in++++=to
the ^ati++++=the
city ^nn++++=city
to ^to++++=to
fit ^vbi++++=fit
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
shoes ^nns++++=shoes
and ^cc++++=and
hear ^vb+vprv+++=hear
Caruso ^np++++=Caruso.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
clothes ^nns++++=clothes
are ^vb+ber+aux++=are
as ^cs+sub+splt++=as
well ^rb++++=well
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
scandals ^nns+nom+++=scandals
as ^in++++=as
crisp ^jj++++=crisp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
pace ^nn++++=pace
as ^in++++=as
hasty ^jj++++=hasty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
golf ^nn++++=golf
club ^nn++++=club
as ^in++++=as
dull ^nn++++=dull
as ^in++++=as
the ^ati++++=the
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scandals ^nns+nom+++=scandals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pace ^nn++++=pace,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
golf ^nn++++=golf
club ^nn++++=club
of ^in++++=of
its ^pp$+it+++=its
city ^nn++++=city
cousins ^nns++++=cousins.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hasty ^jj+atrb+++=hasty
pace ^nn++++=pace
killed ^vbd+++xvbn+=killed
Ted ^np++++=Ted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
keep ^vbi++++=keep
step ^vb++++=step
in ^in++++=in
a ^at++++=a
set ^nn+++xvbn+=set
of ^in++++=of
young ^jj+atrb+++=young
folks ^nns++++=folks
whose ^whp+rel+obj++=whose
fathers ^nns+nom+++=fathers
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
our ^pp$+pp1+++=our
town ^nn++++=town.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time
his ^pp$+pp3+++=his
pocketbook ^nn+++??+=pocketbook
was ^vbd+bedz+aux++=was
yelling ^nvbg+++xvbg+=yelling,
, ^zz++++=EXTRAWORD
" ^zz++++="Whoa!"
whoa ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
people ^nns++++=people
ran ^vbd+++xvbn+=ran
largely ^rb++++=largely
to ^in++++=to
scarlet ^jj++++=scarlet-upholstered
- ^zz++++=EXTRAWORD
upholstered ^jj+atrb+++=EXTRAWORD
touring ^nn++++=touring
cars ^nns++++=cars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
country ^nn++++=country-club
- ^zz++++=EXTRAWORD
club ^nn++++=EXTRAWORD
doings ^nns++++=doings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
house ^nn++++=house
parties ^nns++++=parties,
, ^zz++++=EXTRAWORD
as ^ql++++=as
small ^jj+atrb+++=small
town ^nn++++=town
younger ^jjr+atrb+++=younger
generations ^nns+nom+++=generations
are ^vb+ber+vrb++=are
apt ^jj+pred+++=apt
to ^to+jcmp+++=to.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Ted ^np++++=Ted
went ^vbd+++xvbn+=went
to ^in++++=to
high ^jj+atrb+++=high
school ^npl++++=school
half ^abn++++=half
the ^ati++++=the
boys ^nns++++=boys
in ^in++++=in
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
clique ^nn++++=clique
spent ^vbd+++xvbn+=spent
their ^pp$+pp3+++=their
after ^in++++=after-school
- ^zz++++=EXTRAWORD
school ^nn++++=EXTRAWORD
hours ^nns++++=hours
dashing ^vwbg+++xvbg+=dashing
up ^rp++++=up
and ^cc+phrs+++=and
down ^rp++++=down
Main ^jjb+atrb+++=Main
street ^nn++++=street
in ^in++++=in
their ^pp$+pp3+++=their
big ^jj+atrb+++=big,
, ^zz++++=EXTRAWORD
glittering ^jj+atrb+++=glittering
cars ^nns++++=cars,
, ^zz++++=EXTRAWORD
sitting ^xvbg+++xvbg+=sitting
slumped ^xvbn+++xvbn+=slumped
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
their ^pp$+pp3+++=their
spines ^nns++++=spines
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
steering ^xvbg+++xvbg+=steering
wheel ^vb++++=wheel,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
sleeves ^nns++++=sleeves
rolled ^vbd+++xvbn+=rolled
up ^rp++++=up,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
hair ^nn++++=hair
combed ^vbd+++xvbn+=combed
a ^at++++=a
militant ^jj+atrb+++=militant
pompadour ^np++++=pompadour.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
or ^cc++++=or
the ^ati++++=the
other ^ap++++=other
of ^in++++=of
them ^pp3o+pp3+++=them
always ^rb++++=always
took ^vbd+++xvbn+=took
Ted ^np++++=Ted
along ^in+strn+++=along.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
fearfully ^rb++++=fearfully
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
develop ^vbi++++=develop
a ^at++++=a
taste ^nn++++=taste
for ^in++++=for
that ^dt+dem+++=that
kind ^rb++++=kind
of ^rb"++++=of
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
grew ^vbd+++xvbnx+=grew
older ^jjr++++=older,
, ^zz++++=EXTRAWORD
the ^ati++++=the
taste ^nn++++=taste
took ^vbd+++xvbn+=took
root ^nn++++=root
and ^cc++++=and
became ^vbd+++xvbn+=became
a ^at++++=a
habit ^nn++++=habit.
. ^zz++++=EXTRAWORD
Ted ^np++++=Ted
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
after ^in++++=after
serving ^xvbg+++xvbg+=serving
his ^pp$+pp3+++=his
term ^nn++++=term,
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
handsome ^jj++++=handsome,
, ^zz++++=EXTRAWORD
spite ^in"++++=spite
of ^in++++=of
all ^abn++++=all
that ^dt+dem+++=that
story ^nn++++=story-writers
- ^zz++++=EXTRAWORD
writers ^nns+nom+++=EXTRAWORD
may ^md+pos+++=may
have ^vb+hv+aux++=have
taught ^vprf+++xvbnx+=taught
to ^to+vcmp+++=to
the ^ati++++=the
contrary ^nn+nom+++=contrary.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
this ^dt+dem+++=this
concession ^nn++++=concession
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
tradition ^nn+nom+++=tradition.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
difference ^nn+nom+++=difference.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
radiant ^jj+atrb+++=radiant
blondeur ^nn+++??+=blondeur
was ^vbd+bedz+aux++=was
dimmed ^vpsv++agls+xvbnx+=dimmed
in ^in++++=in
some ^dti++++=some
intangible ^nn++++=intangible,
, ^zz++++=EXTRAWORD
elusive ^jj+atrb+++=elusive
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Birdie ^np+++??+=Birdie
Callahan ^np+nom++??+=Callahan,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
in ^in++++=in
Ted ^np++++=Ted's
's ^$++++=EXTRAWORD
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
kitchen ^nn++++=kitchen
for ^in++++=for
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
back ^jjb++++=back
to ^in++++=to
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
job ^nn++++=job
at ^in++++=at
the ^ati++++=the
Haley ^np+++??+=Haley
House ^npl++++=House
after ^in++++=after
her ^pp3o+pp3+++=her
mistress ^nns+nom+++=mistress's
's ^$++++=EXTRAWORD
death ^nn++++=death,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
it ^pp3+it+++=it
sadly ^rb+cnj+++=sadly,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus:
: ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
always ^rb++++=always
th ^zz++++=th'
' ^zz++++=EXTRAWORD
han ^np++++=han'some
'some ^nn+++??+=EXTRAWORD
divil ^nn+++??+=divil.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
look ^vb++++=look
forward ^rb+phrv+++=forward
to ^in+ppvb+++=to
ironin ^nn+++??+=ironin'
' ^zz++++=EXTRAWORD
day ^nn++++=day
just ^rb+emph+++=just
for ^in++++=for
the ^ati++++=the
pleasure ^nn++++=pleasure
of ^in++++=of
pressin ^nn+++??+=pressin'
' ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fancy ^nn++++=fancy
shirts ^nns++++=shirts
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
that ^dt+dem+++=that
partial ^jj++++=partial
to ^in++++=to
them ^pp3o+pp3+++=them
swell ^nn++++=swell
blondes ^nns++++=blondes.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
dinnaw ^nn+++??+=dinnaw,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
changed ^vpsv++agls+xvbnx+=changed.
. ^zz++++=EXTRAWORD
Doin ^np+++??+=Doin'
' ^zz++++=EXTRAWORD
time ^nn++++=time
has ^vbz+hvz+aux++=has
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
edge ^nn++++=edge
off ^in+pl+++=off
his ^pp$+pp3+++=his
hair ^nn++++=hair
and ^cc++++0=an'
complexion ^nn++++=complexion.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
changed ^vprf+++xvbn+=changed
his ^pp$+pp3+++=his
color ^nn++++=color,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
yuh ^pp2+pp2+++=yuh
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
dulled ^vbd+++xvbn+=dulled
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
gold ^nn++++=gold
ring ^nn++++=ring,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
like ^in+strn+++=like,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
has ^vbz+hvz+aux++=has
tarnished ^vprf+++xvbnx+=tarnished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ted ^np++++=Ted
was ^vbd+bedz+aux++=was
seated ^vpsv++agls+xvbnx+=seated
in ^in++++=in
the ^ati++++=the
smoker ^nn++++=smoker,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
chip ^nn++++=chip
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
sick ^jj+atrb+++=sick
horror ^nn++++=horror
of ^in++++=of
encountering ^xvbg+++xvbg+=encountering
some ^dti++++=some
one ^cd1++++=one
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Jo ^np++++=Jo
Haley ^np+++??+=Haley,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Haley ^np+++??+=Haley
House ^nn++++=House,
, ^zz++++=EXTRAWORD
got ^j+++xvbn+=got
on ^in++++=on
at ^rb++++=at
Westport ^np+++??+=Westport,
, ^zz++++=EXTRAWORD
homeward ^rb++++=homeward
bound ^vbd+++xvbn+=bound.
. ^zz++++=EXTRAWORD
Jo ^np++++=Jo
Haley ^np+++??+=Haley
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
eligible ^jj+atrb+++=eligible
bachelor ^nn++++=bachelor
in ^in++++=in
our ^pp$+pp1+++=our
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
slipperiest ^nn++++=slipperiest.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
the ^ati++++=the
Haley ^np+++??+=Haley
House ^nn++++=House
a ^at++++=a
gem ^nn++++=gem,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^dt+dem+++=that
traveling ^nn+nom+++=traveling
men ^nns++++=men
will ^md+prd+++=will
cut ^vb+++xvbn+=cut
half ^abn++++=half
a ^at++++=a
dozen ^cd++++=dozen
towns ^nns++++=towns
to ^in++++=to
Sunday ^nr++++=Sunday
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
should ^md+nec+++=should
say ^vb+vpub+++=say
" ^zz++++="Jump
jump ^nn++++=EXTRAWORD
through ^rp++++=through
this ^dt+pdem+++=this!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
to ^in++++=to
any ^dti++++=any
girl ^nn++++=girl
in ^in++++=in
our ^pp$+pp1+++=our
town ^nn++++=town
she ^pp3a+pp3+++0=she'd
'd ^md+prd+vrb++=EXTRAWORD
jump ^nn++++=jump.
. ^zz++++=EXTRAWORD
Jo ^np++++=Jo
Haley ^np+++??+=Haley
