There ^ex+pex+++=There
the ^ati++++=the
pennies ^nns++++=pennies
of ^in++++=of
the ^ati++++=the
capitalists ^nns+nom+++=capitalists
for ^in++++=for
the ^ati++++=the
water ^nn++++=water
they ^pp3a+pp3+++=they
brought ^vbd+++xvbnx+=brought,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
buy ^vb++++=buy
no ^at++++=no
more ^rbr++++=more
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
capitalists ^nns+nom+++=capitalists,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
naught ^vbd+++xvbn+=naught
wherewith ^nn+++??+=wherewith
to ^to++++=to
buy ^vbi++++=buy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
the ^ati++++=the
capitalist ^nn+nom+++=capitalist
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
no ^at++++=no
more ^rbr++++=more
profit ^nn++++=profit
because ^cs+cos+++=because
no ^at++++=no
man ^nn++++=man
bought ^vbd+++xvbn+=bought
water ^nn++++=water
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
troubled ^vpsv++agls+xvbnx+=troubled.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
they ^pp3a+pp3+++=they
sent ^vbd+++xvbnx+=sent
forth ^np++++=forth
men ^nns++++=men
into ^in++++=into
the ^ati++++=the
highways ^nns++++=highways,
, ^zz++++=EXTRAWORD
the ^ati++++=the
byways ^rb+cnj+++=byways,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hedges ^nns++++=hedges,
, ^zz++++=EXTRAWORD
crying ^nvbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
any ^dti++++=any
thirst ^nn++++=thirst
let ^vbd+++xvbn+=let
him ^pp3o+pp3+++=him
come ^vprf+++xvbn+=come
to ^in++++=to
the ^ati++++=the
tank ^nn++++=tank
and ^cc++++=and
buy ^vb++++=buy
water ^nn++++=water
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
doth ^vbz+doz+vrb++=doth
overflow ^nn++++=overflow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said
among ^in++++=among
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
" ^zz++++="Behold,
behold ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
times ^nns++++=times
are ^vb+ber+vrb++=are
dull ^jj+pred+++=dull;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
advertise ^vb++++=advertise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
people ^nns++++=people
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
can ^md+pos+++=can
we ^pp1a+pp1+++=we
buy ^vb++++=buy
unless ^cs+cnd+++=unless
ye ^pp2+pp2+++=ye
hire ^nn++++=hire
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
for ^in++++=for
how ^wrb+who+++=how
else ^rb+cnj+++=else
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
wherewithal ^nn+nom+++=wherewithal
to ^to++++=to
buy ^vbi++++=buy?
? ^zz++++=EXTRAWORD
Hire ^vb++++=Hire
ye ^pp2+pp2+++=ye
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
as ^ql++++=as
before ^in++++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
will ^md+prd+++=will
gladly ^rb++splt++=gladly
buy ^vb++++=buy
water ^nn++++=water,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we
thirst ^nn++++=thirst,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ye ^pp2+pp2+++=ye
will ^md+prd+++=will
have ^vb+hv+aux++=have
no ^at++++=no
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
advertise ^vb++++=advertise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
capitalists ^nns+nom+++=capitalists
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
the ^ati++++=the
people ^nn++++=people:
: ^zz++++=EXTRAWORD
" ^zz++++="Shall
shall ^md+prd+++=EXTRAWORD
we ^pp1a+pp1+++=we
hire ^vb++++=hire
you ^pp2+pp2+++=you
to ^to++++=to
bring ^vbi++++=bring
water ^nn++++=water
when ^wrb+who+++=when
the ^ati++++=the
tank ^nn++++=tank,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
the ^ati++++=the
Market ^nn++++=Market,
, ^zz++++=EXTRAWORD
doth ^vbz+doz+vrb++=doth
already ^rb++++=already
overflow ^nn++++=overflow?
? ^zz++++=EXTRAWORD
Buy ^vb++++=Buy
ye ^pp2+pp2+++=ye,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
first ^rb++++=first
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
tank ^nn++++=tank
is ^vbz+bez+vrb++=is
empty ^jj+pred+++=empty
through ^in++++=through
your ^pp$+pp2+++=your
buying ^nvbg+++xvbg+=buying,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=will
hire ^vb++++=hire
you ^pp2+pp2+++=you
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
so ^ql++++=so
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
because ^cs+cos+++=because
the ^ati++++=the
capitalists ^nns+nom+++=capitalists
hired ^vbd+++xvbn+=hired
them ^pp3o+pp3+++=them
no ^at++++=no
more ^rbr++++=more
to ^to++++=to
bring ^vbi++++=bring
water ^nn++++=water
that ^tht+rel+obj++=that
the ^ati++++=the
people ^nns++++=people
could ^md+pos+++=could
not ^xnot++not++=not
buy ^vb++++=buy
the ^ati++++=the
water ^nn++++=water
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
already ^rb+cnj+++=already,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
because ^cs+cos+++=because
the ^ati++++=the
people ^nns++++=people
could ^md+pos+++=could
not ^xnot++not++=not
buy ^vb++++=buy
the ^ati++++=the
water ^nn++++=water
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
already ^rb+cnj+++=already,
, ^zz++++=EXTRAWORD
the ^ati++++=the
capitalists ^nns+nom+++=capitalists
no ^at++++=no
more ^ql++++=more
hired ^jj+++xvbn+=hired
them ^pp3o+pp3+++=them
to ^to++++=to
bring ^vbi++++=bring
water ^nn++++=water.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
saying ^xvbg+++xvbg+=saying
went ^vbd+++xvbn+=went
abroad ^rb+cnj+++=abroad,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
crisis ^nn++++=crisis."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
thirst ^nn++++=thirst
of ^in++++=of
the ^ati++++=the
people ^nns++++=people
was ^vbd+bedz+vrb++=was
great ^jj+pred+++=great,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
now ^rn+tm+++=now
as ^ql++++=as
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
days ^nns++++=days
of ^in++++=of
their ^pp$+pp3+++=their
fathers ^nns+nom+++=fathers,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
land ^nn++++=land
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open
before ^cs+sub+++=before
them ^pp3o+pp3+++=them
for ^in++++=for
everyone ^pn++++=everyone
to ^to++++=to
seek ^vbi++++=seek
water ^nn++++=water
for ^in++++=for
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
that ^tht+vcmp+++=that
the ^ati++++=the
capitalists ^nns+nom+++=capitalists
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
all ^abn++++=all
the ^ati++++=the
springs ^nns++++=springs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wells ^np++++=wells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
water ^nn++++=water-wheels,
- ^zz++++=EXTRAWORD
wheels ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
vessels ^nns++++=vessels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
buckets ^nns+++??+=buckets,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
no ^at++++=no
