There ^ex+pex+++=THERE
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
decorated ^vpsv++agls+xvbnx+=decorated
with ^in++++=with
large ^jj+atrb+++=large
white ^jj+atrb+++=white
elder ^jjr+atrb+++=elder
blossoms ^nns+++??+=blossoms.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
easy ^jj++++=easy
to ^to+jcmp+++=to
tell ^vbi++++=tell
whether ^cs+who+++=whether
the ^ati++++=the
border ^nn++++=border
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
some ^dti++++=some
kind ^rb++++=kind
of ^rb"++++=of
stuff ^nn++++=stuff
or ^cc++++=or
of ^in++++=of
real ^jj+atrb+++=real
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
that ^dt+dem+++=that
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Romans ^nn++++=Romans
and ^cc++++=and
Greeks ^nn++++=Greeks
called ^vbd+++xvbn+=called
her ^pp3o+pp3+++=her
a ^at++++=a
dryad ^np++++=dryad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do
not ^xnot++not++=not
understand[178 ^nn+++??+=understand[178]
] ^zz++++=EXTRAWORD
that ^dt+dem+++=that
name ^nn++++=name;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^at++++=a
better ^jjr+atrb+++=better
one ^pn++++=one
for ^in++++=for
her ^pp$+pp3+++=her
in ^in++++=in
the ^ati++++=the
quarter ^nn++++=quarter
of ^in++++=of
the ^ati++++=the
town ^nn++++=town
where ^wrb+who+++=where
the ^ati++++=the
sailors ^nns++++=sailors
live ^vb++++=live.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
call ^nn++++=call
her ^pp3o+pp3+++=her
Elder ^jjr++++=Elder-flower
- ^zz++++=EXTRAWORD
flower ^nn++++=EXTRAWORD
Mother ^nn++++=Mother,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
must ^md+nec+++=must
pay ^vb++++=pay
attention ^nn+nom+++=attention
to ^in++++=to
her ^pp$+pp3+++=her
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listen ^vb++++=listen
while ^cs+sub+++=while
you ^pp2+pp2+++=you
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
such ^abl++++=such
a ^at++++=a
large ^jj+atrb+++=large,
, ^zz++++=EXTRAWORD
blooming ^jj+atrb++xvbg+=blooming
tree ^nn++++=tree
as ^ql++++=as
this ^dt+pdem+++=this
stands ^vbz++++=stands
outside ^jjb++++=outside
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
a ^at++++=a
poor ^jj++++=poor
little ^ap++++=little
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
under ^in++++=under
this ^dt+dem+++=this
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
bright ^jj+atrb+++=bright
sunny ^jj+atrb+++=sunny
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
sat ^jj+atrb++xvbn+=sat
two ^cd++++=two
old ^jj+atrb+++=old
people ^nns++++=people,
, ^zz++++=EXTRAWORD
a ^at++++=a
sailor ^nn++++=sailor
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
great ^jj++++=great-grandchildren,
- ^zz++++=EXTRAWORD
grandchildren ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
soon ^rb+tm+splt++=soon
celebrate ^nn+nom+++=celebrate
the ^ati++++=the
golden ^jj+atrb+++=golden
wedding ^nn++++=wedding,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
the ^ati++++=the
fiftieth ^vbz++++=fiftieth
anniversary ^nn+nom+++=anniversary
of ^in++++=of
the ^ati++++=the
wedding ^nn++++=wedding
day ^nn++++=day
in ^in++++=in
many ^ap++++=many
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Elder ^jjr+atrb+++=Elder
Mother ^nn++++=Mother
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
tree ^nn++++=tree
and ^cc++++=and
looked ^vbd+++xvbn+=looked
as ^cs+sub+++=as
pleased ^jj+++xvbn+=pleased
as ^ql++++=as
she ^pp3a+pp3+++=she
does ^vbz+doz+vrb++=does
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
when ^wrb+who+whcl++=when
the ^ati++++=the
golden ^jj+atrb+++=golden
wedding ^nn++++=wedding
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi++vrb++=be,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hear ^vb+vprv+++=hear
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
talking ^vbg+++xvbgx+=talking
of ^in++++=of
olden ^jj+atrb+++=olden
times ^nns++++=times.
. ^zz++++=EXTRAWORD
' ^zz++++='Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
sailor ^nn++++=sailor,
, ^zz++++=EXTRAWORD
' ^zz++++='when
when ^wrb+who+++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
quite ^rb++++=quite
little ^ap++++=little
and ^cc++++=and
used ^md"++pmd"++=used
to ^to++++=to
run ^vb+++xvbn+=run
about ^rb++++=about
and ^cc++++=and
play ^nn++++=play
in ^in++++=in
the ^ati++++=the
very ^ql+amp+++=very
same ^ap++++=same
yard ^nn++++=yard
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
now ^rn+tm+splt++=now
sitting ^vbg+++xvbgx+=sitting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
we ^pp1a+pp1+++=we
planted ^vbd+++xvbn+=planted
little ^ap++++=little
twigs ^nns++++=twigs
in ^in++++=in
one ^cd1++++=one
corner ^nn++++=corner
and ^cc++++=and
made ^vbd+++xvbn+=made
a ^at++++=a
garden ^nn++++=garden?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Yes,'
' ^zz++++=EXTRAWORD
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
remember ^nn+nom+++=remember
it ^pp3+it+++=it
quite ^rb++++=quite
well ^rb++++=well;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
we ^pp1a+pp1+++=we
watered ^vbd+++xvbn+=watered
the ^ati++++=the
twigs ^nns++++=twigs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
a ^at++++=a
sprig ^nn+++??+=sprig
of ^in++++=of
elder ^jjr++++=elder
that ^dt+pdem+++=that
took ^vbd+++xvbn+=took
root[179 ^nn+++??+=root[179]
] ^zz++++=EXTRAWORD
and ^cc++++=and
put ^vbd+++xvbn+=put
forth ^np++++=forth
green ^nn++++=green
shoots ^nns++++=shoots,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
in ^in++++=in
time ^nn++++=time
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
the ^ati++++=the
great ^jj+atrb+++=great
tree ^nn++++=tree
under ^in++++=under
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
old ^jj+atrb+++=old
people ^nns++++=people
are ^vb+ber+aux++=are
now ^rn+tm+splt++=now
seated ^vpsv++agls+xvbnx+=seated.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'To
' ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that
corner ^nn++++=corner
yonder ^jjb++++=yonder
stands ^vbz++++=stands
the ^ati++++=the
water ^nn++++=water
butt ^nn++++=butt
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
used ^md"++pmd"++=used
to ^to++++=to
swim ^vb++++=swim
my ^pp$+pp1+++=my
boat ^nn++++=boat
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
out ^rp+pl+++=out
all ^abn++++=all
myself ^ppl+pp1+++=myself;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
sailed ^vbd+++xvbn+=sailed
well ^jj+pred+++=well
too ^ql++++=too.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
since ^cs+sub+++=since
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
