There ^ex+pex+++=There
we ^pp1a+pp1+++=we
seated ^vbd+++xvbn+=seated
ourselves ^ppls+pp1+++=ourselves
by ^in++++=by
the ^ati++++=the
table ^nn++++=table
at ^in++++=at
six ^cd++++=six
to ^to++++=to
make ^vbi++++=make
biscuits ^nns++++=biscuits
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
dough ^nn+++??+=dough,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
prepared ^vpsv++agls+xvbnx+=prepared
for ^in++++=for
us ^pp1o+pp1+++=us
by ^in++++=by
our ^pp$+pp1+++=our
companions ^nns++++=companions
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
asleep ^jj+pred+++=asleep.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
from ^in++++=from
morning ^nn++++=morning
till ^in++++=till
ten ^cd++++=ten
o'clock ^rb++++=o'clock
at ^in++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
some ^dti++++=some
of ^in++++=of
us ^pp1o+pp1+++=us
sat ^vpsv++by+xvbn+=sat
by ^in++++=by
the ^ati++++=the
table ^nn++++=table
rolling ^vwbg+++xvbg+=rolling
out ^rp+pl+++=out
the ^ati++++=the
elastic ^jj+atrb+++=elastic
dough ^nn+++??+=dough
with ^in++++=with
our ^pp$+pp1+++=our
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shaking ^nvbg+++xvbg+=shaking
ourselves ^ppls+pp1+++=ourselves
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
might ^md+pos+++=might
not ^xnot++not++=not
grow ^vb++++=grow
stiff ^jj++++=stiff,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
others ^aps++++=others
kneaded ^jj+++xvbn+=kneaded
the ^ati++++=the
dough ^nn+++??+=dough
with ^in++++=with
water ^nn++++=water.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
boiling ^jj+atrb++xvbg+=boiling
water ^nn++++=water
in ^in++++=in
the ^ati++++=the
kettle ^nn++++=kettle,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
cracknels ^nns+++??+=cracknels
were ^vbd+bed+aux++=were
being ^vbg+beg+aux+xvbg+=being
boiled ^xvbn+++xvbn+=boiled,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
purring ^vbg+++xvbgx+=purring
sadly ^rb++++=sadly
and ^cc+phrs+++=and
thoughtfully ^rb++++=thoughtfully
all ^abn++++=all
day ^nn++++=day
long ^rb++++=long;
; ^zz++++=EXTRAWORD
the ^ati++++=the
baker ^nn++++=baker's
's ^$++++=EXTRAWORD
shovel ^nn++++=shovel
was ^vbd+bedz+vrb++=was
scraping ^nn++++=scraping
quickly ^rb++++=quickly
and ^cc+phrs+++=and
angrily ^rb++++=angrily
against ^in++++=against
the ^ati++++=the
oven ^nn++++=oven,
, ^zz++++=EXTRAWORD
throwing ^vbg+++xvbg+=throwing
off ^rb+phrv+++=off
on ^in++++=on
the ^ati++++=the
hot ^jj+atrb+++=hot
bricks ^nns++++=bricks
the ^ati++++=the
slippery ^jj+atrb+++=slippery
pieces ^nns++++=pieces
of ^in++++=of
dough ^nn+++??+=dough.
. ^zz++++=EXTRAWORD
On ^in++++=On
one ^cd1++++=one
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
oven ^nn++++=oven,
, ^zz++++=EXTRAWORD
wood ^nn++++=wood
was ^vbd+bedz+aux++=was
burning ^vbg+++xvbgx+=burning
from ^in++++=from
morning ^nn++++=morning
till ^in++++=till
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
red ^jj+atrb+++=red
reflection ^nn+nom+++=reflection
of ^in++++=of
the ^ati++++=the
flame ^nn++++=flame
was ^vbd+bedz+aux++=was
trembling ^nvbg+++xvbg+=trembling
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall
of ^in++++=of
the ^ati++++=the
workshop ^nn++++=workshop
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
silently ^rb++splt++=silently
mocking ^vbg+++xvbgx+=mocking
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
huge ^jj+atrb+++=huge
oven ^nn++++=oven
looked ^vbd+++xvbn+=looked
like ^in++++=like
the ^ati++++=the
deformed ^jj++++=deformed
head ^jjb++++=head
of ^in++++=of
a ^at++++=a
fairy ^nn++++=fairy-tale
- ^zz++++=EXTRAWORD
tale ^nn++++=EXTRAWORD
monster ^nn+nom+++=monster.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
looked ^vbd+++xvbn+=looked
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
thrust ^vbd+++xvbn+=thrust
itself ^ppl++++=itself
out ^rp+pl+++=out
from ^in++++=from
underneath ^in+pl+++=underneath
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
its ^pp$+it+++=its
wide ^jj+atrb+++=wide
mouth ^nn++++=mouth
full ^jj++++=full
of ^in++++=of
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
breathed ^vpsv++agls+xvbn+=breathed
on ^in++++=on
us ^pp1o+pp1+++=us
with ^in++++=with
heat ^nn++++=heat
and ^cc++++=and
stared ^vprf+++xvbn+=stared
at ^rb++++=at
our ^pp$+pp1+++=our
endless ^jj+atrb+++=endless
work ^nn++++=work
through ^in++++=through
the ^ati++++=the
two ^cd++++=two
black ^jj+atrb+++=black
air ^nn++++=air-holes
- ^zz++++=EXTRAWORD
holes ^nns++++=EXTRAWORD
above ^in+pl+++=above
the ^ati++++=the
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
two ^cd++++=two
cavities ^nns+nom+++=cavities
were ^vbd+bed+vrb++=were
like ^in++++=like
eyes ^nns++++=eyes
pitiless ^jj+atrb+++=pitiless
and ^cc+phrs+++=and
impassible ^jj+atrb+++=impassible
eyes ^nns++++=eyes
of ^in++++=of
a ^at++++=a
monster ^nn+nom+++=monster:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
us ^pp1o+pp1+++=us
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
dark ^jj+atrb+++=dark
gaze ^nn++++=gaze,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
tired ^jj+++xvbn+=tired
of ^in++++=of
looking ^xvbg+++xvbg+=looking
at ^rb++++=at
slaves ^nns++++=slaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
expecting ^vbg+vprv++xvbg+=expecting
nothing ^pn++++=nothing
human ^jj++++=human
from ^in++++=from
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
despised ^j+++xvbn+=despised
them ^pp3o+pp3+++=them
with ^in++++=with
the ^ati++++=the
cold ^jj+atrb+++=cold
contempt ^nn++++=contempt
of ^in++++=of
wisdom ^nn++++=wisdom.
. ^zz++++=EXTRAWORD
Day ^nn++++=Day
in ^in++++=in
and ^cc++++=and
day ^nn++++=day
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
flour ^nn++++=flour-dust
- ^zz++++=EXTRAWORD
dust ^nn++++=EXTRAWORD
and ^cc++++=and
mud ^nn++++=mud
and ^cc++++=and
thick ^jj++++=thick,
, ^zz++++=EXTRAWORD
bad ^jj++++=bad-odored
- ^zz++++=EXTRAWORD
odored ^jj+atrb++xvbn+=EXTRAWORD
suffocating ^jj+atrb++xvbg+=suffocating
heat ^nn++++=heat,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
rolled ^vbd+++xvbn+=rolled
out ^rp+pl+++=out
the ^ati++++=the
dough ^nn+++??+=dough
and ^cc++++=and
made ^xvbn+++xvbn+=made
biscuits ^nns++++=biscuits,
, ^zz++++=EXTRAWORD
wetting ^vbg+++xvbg+=wetting
them ^pp3o+pp3+++=them
with ^in++++=with
our ^pp$+pp1+++=our
sweat ^nn++++=sweat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
hated ^vbd+++xvbn+=hated
our ^pp$+pp1+++=our
work ^nn++++=work
with ^in++++=with
keen ^jj+atrb+++=keen
hatred ^nn++++=hatred;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
never ^rb++++=never
ate ^vbd+++xvbn+=ate
the ^ati++++=the
biscuit ^nn++++=biscuit
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
of ^in+ppvb+++=of
our ^pp$+pp1+++=our
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
preferring ^vbg+++xvbg+=preferring
black ^jj+atrb+++=black
bread ^nn++++=bread
to ^in++++=to
the ^ati++++=the
cracknels ^nns+++??+=cracknels.
. ^zz++++=EXTRAWORD
Sitting ^vbg+++xvbg+=Sitting
by ^in++++=by
a ^at++++=a
long ^jj+atrb+++=long
table ^nn++++=table,
, ^zz++++=EXTRAWORD
one ^pn++++=one
opposite ^in++++=opposite
the ^ati++++=the
other ^ap++++=other
nine ^cd++++=nine
opposite ^in++++=opposite
nine ^cd++++=nine
we ^pp1a+pp1+++=we
mechanically ^rb++++=mechanically
moved ^vbd+++xvbn+=moved
our ^pp$+pp1+++=our
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fingers ^nns+nom+++=fingers
during ^in++++=during
the ^ati++++=the
long ^jj+atrb+++=long
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
became ^vbd+++xvbn+=became
so ^cs+sub+++=so
accustomed ^vprf+++xvbn+=accustomed
to ^in++++=to
our ^pp$+pp1+++=our
work ^nn++++=work
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
no ^at++++=no
longer ^rbr++++=longer
ever ^rb++++=ever
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
motions ^nns+nom+++=motions
of ^in++++=of
our ^pp$+pp1+++=our
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
of ^in++++=of
looking ^xvbg+++xvbg+=looking
at ^rb++++=at
one ^cd1++++=one
another ^dt++++=another
that ^dt+dem+++=that
each ^ppls++++=each
of ^in++++=of
us ^pp1o+pp1+++=us
knew ^vbd+vprv++xvbn+=knew
all ^rb++++=all
the ^ati++++=the
wrinkles ^nns++++=wrinkles
on ^in++++=on
the ^ati++++=the
faces ^nns++++=faces
of ^in++++=of
the ^ati++++=the
others ^aps++++=others.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
nothing ^pn++++=nothing
to ^to++++=to
talk ^vbi++++=talk
about ^in+strn+++=about,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
used ^vpsv++++=used
to ^to++++=to
this ^dt+pdem+++=this
and ^cc++++=and
were ^vbd+bed+vrb++=were
silent ^jj+pred+++=silent
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
abusing ^vbg+++xvbg+=abusing
one ^cd1++++=one
another ^dt++++=another
for ^in++++=for
there ^rn+pl+++=there
is ^vbz+bez+vrb++=is
always ^rb++++=always
something ^pn++++=something
for ^in++++=for
which ^whp+rel+pied++=which
to ^in++++=to
abuse ^nn++++=abuse
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
a ^at++++=a
companion ^nn++++=companion.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
even ^rb++++=even
abused ^vbd+++xvbn+=abused
one ^cd1++++=one
another ^dt++++=another
very ^ql+amp+++=very
seldom ^rb++++=seldom.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
what ^wdt+who+whq++=what
can ^md+pos+++=can
a ^at++++=a
man ^nn++++=man
be ^vb+be+vrb++=be
guilty ^jj+pred+++=guilty
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
half ^abn++++=half
dead ^jj++++=dead,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
like ^in++++=like
a ^at++++=a
statue ^nn++++=statue,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
all ^abn++++=all
his ^pp$+pp3+++=his
feelings ^nns+nom+++=feelings
are ^vb+ber+aux++=are
crushed ^vpsv++agls+xvbnx+=crushed
under ^in++++=under
the ^ati++++=the
weight ^nn++++=weight
of ^in++++=of
toil ^nn++++=toil?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
silence ^nn+nom+++=silence
is ^vbz+bez+vrb++=is
terrible ^jj+pred+++=terrible
and ^cc+phrs+++=and
painful ^jj++++=painful
only ^rb+down+++=only
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
all ^abn++++=all
and ^cc++++=and
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
more ^ql++++=more
to ^to++++=to
speak ^vbi++++=speak
of ^in+strn+++=of;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
never ^rb++++=never
had ^vb+hv+vrb++=had
anything ^pn++++=anything
to ^to++++=to
say ^vbi+vpub+++=say
to ^to+vcmp+++=to
them ^pp3o+pp3+++=them
silence ^nn+nom+++=silence
is ^vbz+bez+vrb++=is
simple ^jj+pred+++=simple
and ^cc+phrs+++=and
easy ^jj++++=easy.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
Sometimes ^rb++++=Sometimes
we ^pp1a+pp1+++=we
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
song ^nn++++=song
began ^vbd+++xvbn+=began
thus ^rb+cnj+++=thus:
: ^zz++++=EXTRAWORD
During ^in++++=During
work ^nn++++=work
some ^dti++++=some
one ^cd1++++=one
would ^md+prd+++=would
suddenly ^rb++++=suddenly
heave ^nn++++=heave
a ^at++++=a
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
like ^in++++=like
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
tired ^jj+atrb++xvbn+=tired
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
softly ^rb++splt++=softly
start ^vb++++=start
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
drawling ^jj+atrb++xvbg+=drawling
songs ^nns++++=songs,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
touchingly ^jj+atrb+++=touchingly
caressing ^jj+atrb++xvbg+=caressing
tune ^nn++++=tune
always ^rb++++=always
gives ^vbz++++=gives
ease ^nn++++=ease
to ^in++++=to
the ^ati++++=the
troubled ^jj+atrb++xvbn+=troubled
soul ^nn++++=soul
of ^in++++=of
the ^ati++++=the
singer ^nn++++=singer.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
us ^pp1o+pp1+++=us
sang ^vbd+++xvbn+=sang,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
first ^rb"++++=first
we ^pp1a+pp1+++=we
listened ^vbd+++xvbn+=listened
in ^in++++=in
silence ^nn+nom+++=silence
to ^in++++=to
his ^pp$+pp3+++=his
lonely ^jj+atrb+++=lonely
song ^nn++++=song,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
drowned ^vpsv++agls+xvbnx+=drowned
and ^cc+phrs+++=and
deafened ^vpsv++agls+xvbn+=deafened
underneath ^in+pl+++=underneath
the ^ati++++=the
heavy ^jj+atrb+++=heavy
ceiling ^nn+nom+++=ceiling
of ^in++++=of
the ^ati++++=the
cellar ^nn++++=cellar,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
small ^jj+atrb+++=small
fire ^nn++++=fire
of ^in++++=of
a ^at++++=a
wood ^nn++++=wood-pile
- ^zz++++=EXTRAWORD
pile ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe
on ^in++++=on
a ^at++++=a
damp ^jj+atrb+++=damp
autumn ^nn++++=autumn
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
gray ^np++++=gray
sky ^nn++++=sky
is ^vbz+bez+aux++=is
hanging ^vbg+++xvbgx+=hanging
over ^in++++=over
the ^ati++++=the
earth ^nn++++=earth
like ^in++++=like
a ^at++++=a
leaden ^jj+atrb++xvbn+=leaden
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another
joined ^jj+++xvbn+=joined
the ^ati++++=the
singer ^nn++++=singer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
two ^cd++++=two
voices ^nns++++=voices
soar ^vb++++=soar
softly ^rb++++=softly
and ^cc++++=and
mournfully ^jj++++=mournfully
over ^in++++=over
the ^ati++++=the
suffocating ^jj+atrb++xvbg+=suffocating
heat ^nn++++=heat
of ^in++++=of
our ^pp$+pp1+++=our
narrow ^jj+atrb+++=narrow
ditch ^nn++++=ditch.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
suddenly ^rb++++=suddenly
a ^ap++++=a
few ^ap"++++=few
more ^ql++++=more
voices ^nns++++=voices
take ^vb++++=take
up ^rb+phrv+++=up
the ^ati++++=the
song ^nn++++=song
and ^cc++++=and
the ^ati++++=the
song ^nn++++=song
bubbles ^nns++++=bubbles
up ^rp++++=up
like ^in++++=like
a ^at++++=a
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
growing ^jj+++xvbg+=growing
stronger ^jjr++++=stronger,
, ^zz++++=EXTRAWORD
louder ^jjr++++=louder,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
moving ^vbg+++xvbg+=moving
asunder ^rb++++=asunder
the ^ati++++=the
damp ^nn++++=damp,
, ^zz++++=EXTRAWORD
heavy ^jj+atrb+++=heavy
walls ^nns++++=walls
of ^in++++=of
our ^pp$+pp1+++=our
stony ^jj+atrb+++=stony
prison ^nn++++=prison.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
twenty ^cd++++=twenty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
sing ^vb++++=sing;
; ^zz++++=EXTRAWORD
loud ^jj+atrb+++=loud
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=singing
in ^in++++=in
unison ^nn++++=unison,
, ^zz++++=EXTRAWORD
fill ^vb++++=fill
the ^ati++++=the
workshop ^nn++++=workshop;
; ^zz++++=EXTRAWORD
the ^ati++++=the
song ^nn++++=song
has ^vbz+hvz+vrb++=has
no ^at++++=no
room ^nn++++=room
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
strikes ^vbz++++=strikes
against ^in++++=against
the ^ati++++=the
stones ^nns++++=stones
of ^in++++=of
the ^ati++++=the
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
moans ^nns++++=moans
and ^cc++++=and
weeps ^nns+++??+=weeps
and ^cc++++=and
reanimates ^nns+nom+++=reanimates
the ^ati++++=the
heart ^nn++++=heart
by ^in++++=by
a ^at++++=a
soft ^jj+atrb+++=soft
tickling ^nn+nom+++=tickling
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
irritating ^jj+atrb+++=irritating
old ^jj+atrb+++=old
wounds ^nns++++=wounds
and ^cc++++=and
rousing ^vbg+++xvbg+=rousing
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
singers ^nns+nom+++=singers
breathe ^vb++++=breathe
deeply ^rb++++=deeply
and ^cc+phrs+++=and
heavily ^rb++++=heavily;
; ^zz++++=EXTRAWORD
some ^dti++++=some
one ^cd1++++=one
unexpectedly ^rb++++=unexpectedly
leaves ^nns++++=leaves
off ^in+pl+++=off
his ^pp$+pp3+++=his
song ^nn++++=song
and ^cc++++=and
listens ^vbz++++=listens
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
to ^in++++=to
the ^ati++++=the
singing ^jj+++xvbg+=singing
of ^in++++=of
his ^pp$+pp3+++=his
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
again ^rb+tm+++=again
his ^pp$+pp3+++=his
voice ^nn++++=voice
joins ^vbz++++=joins
the ^ati++++=the
general ^jj+atrb+++=general
wave ^nn++++=wave.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
mournfully ^jj++++=mournfully
exclaims ^vbz++++=exclaims,
, ^zz++++=EXTRAWORD
Eh ^uh++++=Eh!
! ^zz++++=EXTRAWORD
sings ^vbz++++=sings,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
