There ^ex+pex+++=There
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
two ^cd++++=two
new ^jj+atrb+++=new
planks ^nns++++=planks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
master ^nn++++=master's
's ^$++++=EXTRAWORD
axe ^nn++++=axe
to ^in++++=to
the ^ati++++=the
public ^jj++++=public-house.
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
lost ^vbd+++xvbn+=lost
our ^pp$+pp1+++=our
work ^nn++++=work,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
we ^pp1a+pp1+++=we
possessed ^vbd+++xvbn+=possessed
nothing ^pn++++=nothing
no ^at++++=no
one ^cd1++++=one
demanded ^vbd+vsua++xvbn+=demanded
compensation ^nn+nom+++=compensation.
. ^zz++++=EXTRAWORD
[ ^zz++++=[1]
1 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
An ^at++++=An
abbreviation ^nn+nom+++=abbreviation
or ^cc++++=or
diminutive ^nn++++=diminutive
of ^in++++=of
Simon ^np++++=Simon,
, ^zz++++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
express ^nns+nom+++=express
intimacy ^nn+nom+++=intimacy
or ^cc++++=or
contempt ^nn++++=contempt.
. ^zz++++=EXTRAWORD
Tr ^jj++++=TR.
. ^zz++++=EXTRAWORD
[ ^zz++++=[2]
2 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
An ^at++++=An
abbreviation ^nn+nom+++=abbreviation
or ^cc++++=or
diminutive ^nn++++=diminutive
of ^in++++=of
Michael ^np++++=Michael,
, ^zz++++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
express ^nns+nom+++=express
intimacy ^nn+nom+++=intimacy
or ^cc++++=or
contempt ^nn++++=contempt.
. ^zz++++=EXTRAWORD
Bears ^nns++++=Bears
are ^vb+ber+aux++=are
nicknamed ^vpsv++agls+xvbnx+=nicknamed
Mishka ^np+++??+=Mishka
in ^in++++=in
Russia ^np++++=Russia.
. ^zz++++=EXTRAWORD
Tr ^jj++++=TR.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
struggled ^vbd+++xvbn+=struggled
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
living ^jj+++xvbg+=living
from ^in++++=from
hand ^nn++++=hand
to ^in++++=to
mouth,[3 ^nn+++??+=mouth,[3]
] ^zz++++=EXTRAWORD
and ^cc++++=and
all ^rb++++=all
three ^cd++++=three
of ^in++++=of
us ^pp1o+pp1+++=us
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
very ^ql+amp+++=very
natural ^jj+atrb+++=natural
and ^cc+phrs+++=and
lawful ^jj+atrb+++=lawful
dissatisfaction ^nn+nom+++=dissatisfaction
with ^in++++=with
our ^pp$+pp1+++=our
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
this ^dt+pdem+++=this
took ^vbd+++xvbn+=took
an ^at++++=an
acute ^jj+atrb+++=acute
form ^nn++++=form,
, ^zz++++=EXTRAWORD
giving ^jj+++xvbg+=giving
us ^pp1o+pp1+++=us
a ^at++++=a
hostile ^jj++++=hostile
feeling ^jj+++xvbg+=feeling
to ^in++++=to
all ^abn++++=all
around ^rp++++=around
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drawing ^nvbg+++xvbg+=drawing
us ^pp1o+pp1+++=us
into ^in++++=into
somewhat ^rb+down+++=somewhat
riotous ^jj+atrb+++=riotous
exploits ^nns++++=exploits
provided ^vbd+vsua++xvbn+=provided
for ^in+ppvb+++=for
in ^in++++=in
the ^ati++++=the
" ^zz++++="Statutes
statutes ^nns++++=EXTRAWORD
on ^in++++=on
Penalties ^nns++++=Penalties
inflicted ^vwbn+++xvbn+=inflicted
by ^in++++=by
the ^ati++++=the
Justices ^nns++++=Justices
of ^in++++=of
the ^ati++++=the
Peace ^nn++++=Peace";
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
a ^at++++=a
rule ^nn++++=rule
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
weighed ^vpsv++agls+xvbnx+=weighed
down ^rp++++=down
by ^in++++=by
a ^at++++=a
dull ^jj+atrb+++=dull
melancholy ^nn++++=melancholy,
, ^zz++++=EXTRAWORD
anxiously ^rb++++=anxiously
preoccupied ^jj++++=preoccupied
in ^in++++=in
the ^ati++++=the
search ^nn++++=search
of ^in++++=of
a ^at++++=a
meagre ^jj+atrb+++=meagre
earning ^nvbg+++xvbg+=earning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
responded ^vbd+++xvbn+=responded
but ^cc++++=but
feebly ^rb++++=feebly
to ^in++++=to
all ^abn++++=all
those ^dt+dem+++=those
impressions ^nns++++=impressions
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
could ^md+pos+++=could
not ^xnot++not++=not
turn ^vb++++=turn
to ^in++++=to
material ^nn++++=material
advantage ^nn+nom+++=advantage.
. ^zz++++=EXTRAWORD
In ^in++++=In
our ^pp$+pp1+++=our
spare ^jj+atrb+++=spare
time ^nn++++=time
and ^cc++++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
always ^rb++++=always
more ^rbr++++=more
of ^in++++=of
it ^pp3+it+++=it
than ^cs+sub+++=than
we ^pp1a+pp1+++=we
required ^vbd+++xvbn+=required
we ^pp1a+pp1+++=we
built ^vbd+++xvbn+=built
castles ^nns++++=castles
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Semka ^np+++??+=Semka,
, ^zz++++=EXTRAWORD
the ^ati++++=the
eldest ^jjt++++=eldest
and ^cc++++=and
most ^ql+emph+++=most
matter ^nn++++=matter-of-fact
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
fact ^nn++++=EXTRAWORD
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
thick ^jj++++=thick-set,
- ^zz++++=EXTRAWORD
set ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
Penza ^np+++??+=Penza-born
- ^zz++++=EXTRAWORD
born ^vbd+++xvbn+=EXTRAWORD
peasant ^nn+nom+++=peasant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
gardener ^nn+nom+++=gardener,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
ruined ^xvbn+++xvbn+=ruined
by ^in++++=by
drink ^nn++++=drink,
, ^zz++++=EXTRAWORD
as ^ql++++=as
fate ^np++++=fate
willed ^vbd+++xvbn+=willed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
at ^rb++++=at
the ^ati++++=the
town ^nn++++=town
of ^in++++=of
K ^zz++++=K
a ^at++++=a
year ^nn++++=year
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
on ^in++++=on
his ^pp$+pp3+++=his
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
Nigny ^np+++??+=Nigny
Fair ^nn++++=Fair,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
hoped ^vbd+vprv++xvbnx+=hoped
somehow ^rb++++=somehow
to ^to++++=to
" ^zz++++="get
get ^vb++++=EXTRAWORD
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dreams ^nps++++=dreams,
, ^zz++++=EXTRAWORD
the ^ati++++=the
embittered ^jj+atrb++xvbn+=embittered
sceptic ^nn++++=sceptic's,
's, ^nn+++??+=EXTRAWORD
took ^vbd+++xvbn+=took
a ^at++++=a
clear ^jj+atrb+++=clear
and ^cc+phrs+++=and
definite ^jj+atrb+++=definite
form ^nn++++=form.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
required ^vbd+++xvbnx+=required
but ^cc++++=but
little ^jj++++=little.
. ^zz++++=EXTRAWORD
" ^zz++++="Damn
damn ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
soul!"[3 ^nn+++??+=soul!"[3]
] ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
on ^in++++=on
our ^pp$+pp1+++=our
empty ^jj+atrb+++=empty
stomachs ^nns++++=stomachs
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
somewhere ^rb++++=somewhere
in ^in++++=in
the ^ati++++=the
shade ^nn++++=shade,
, ^zz++++=EXTRAWORD
beyond ^in++++=beyond
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
illumine ^vbi++++=illumine
our ^pp$+pp1+++=our
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
little ^ap++++=little
by ^in++++=by
little ^jj++++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
insistently ^jj++++=insistently
looking ^jj+++xvbg+=looking
into ^in++++=into
its ^pp$+it+++=its
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
[ ^zz++++=[3]
3 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
The ^ati++++=The
Russian ^jj+atrb+++=Russian
exclamation ^nn+nom+++=exclamation
has ^vbz+hvz+vrb++=has
no ^at++++=no
English ^jj++++=English
equivalent ^jj++++=equivalent.
. ^zz++++=EXTRAWORD
Tr ^jj++++=TR.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
just ^rb+emph+splt++=just
cut ^vbd+++xvbn+=cut
to ^in++++=to
Siberia ^np++++=Siberia.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
make ^vb++++=make
my ^pp$+pp1+++=my
way ^nn++++=way
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
meet ^vb++++=meet
a ^at++++=a
good ^jj+atrb+++=good
business ^nns+nom+++=business-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
apprentice ^nn++++=apprentice
myself ^ppl+pp1+++=myself
to ^in++++=to
him ^pp3o+pp3+++=him
directly ^rb++++=directly.
. ^zz++++=EXTRAWORD
' ^zz++++='Take
take ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
mate ^nn++++=mate,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='to
to ^to++++=EXTRAWORD
share ^vbi++++=share
your ^pp$+pp2+++=your
luck ^nn++++=luck.
. ^zz++++=EXTRAWORD
Pals ^nns++++=Pals
in ^in++++=in
prison ^nn++++=prison,
, ^zz++++=EXTRAWORD
pals ^nns++++=pals
in ^in++++=in
hunger ^nn++++=hunger.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
polish ^jj++++=polish
off ^in+pl+++=off
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two
little ^jj+atrb+++=little
jobs ^nns++++=jobs
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
would ^md+prd+++=would
be ^vb+be+vrb++=be
something ^pn++++=something
like ^in+strn+++=like.
. ^zz++++=EXTRAWORD
Ye ^pp2+pp2+++=Ye-es."
- ^zz++++=EXTRAWORD
es ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
should ^md+nec+++=should
you ^pp2+pp2+++=you
go ^vb++++=go
to ^in++++=to
Siberia ^np++++=Siberia
particularly ^rb++++=particularly?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
there ^rn+pl+++=there
the ^ati++++=the
real ^rb+emph+++=real
smart ^jj+atrb+++=smart
ones ^cd1s++++=ones
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Lots ^nns++++=Lots
of ^in++++=of
them ^pp3o+pp3+++0='em
easy ^jj++++=easy
to ^to+jcmp+++=to
find ^vbi+vprv+++=find.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
here ^rn+pl+++=here
here ^rn+pl+++=here
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
for ^in++++=for
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
a ^at++++=a
good ^jj+atrb+++=good
one ^pn++++=one.
. ^zz++++=EXTRAWORD
As ^in++++=As
for ^in"++++=for
trying ^vbg+++xvbg+=trying
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
only ^rb+down+splt++=only
go ^vb++++=go
hang ^nn++++=hang
for ^in++++=for
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
used ^vbd+++xvbn+=used
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Skill ^nn++++=Skill
it ^pp3+it+++=it
wants ^vbz++++=wants
experience ^nn+nom+++=experience."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mishka ^np+++??+=Mishka
could ^md+pos+++=could
not ^xnot++not++=not
express ^jjb++++=express
his ^pp$+pp3+++=his
dreams ^nps++++=dreams
in ^in++++=in
words ^nns++++=words,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
slightest ^jjt+atrb+++=slightest
doubt ^vb++++=doubt
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
dreamed ^vbd+vprv++xvbnx+=dreamed
continually ^rb++++=continually
and ^cc+phrs+++=and
persistently ^rb++++=persistently.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
had ^vb+hv+vrb++=had
but ^cc++++=but
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
his ^pp$+pp3+++=his
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
blue ^nn++++=blue
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
always ^rb++++=always
gazing ^vbg+++xvbg+=gazing
into ^in++++=into
space ^nn++++=space,
, ^zz++++=EXTRAWORD
at ^in++++=at
his ^pp$+pp3+++=his
gentle ^jj+atrb+++=gentle
tipsy ^jj+atrb+++=tipsy
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
constantly ^rb++++=constantly
parting ^vbg+++xvbg+=parting
his ^pp$+pp3+++=his
thick ^jj+atrb+++=thick
moustache ^nn++++=moustache
and ^cc++++=and
beard ^nn++++=beard,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
always ^rb++++=always
contained ^vbd+++xvbn+=contained
some ^dti++++=some
extraneous ^jj+atrb+++=extraneous
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
bird ^nn++++=bird's
's ^$++++=EXTRAWORD
feathers ^nns+nom+++=feathers,
, ^zz++++=EXTRAWORD
bits ^nns++++=bits
of ^in++++=of
straw ^nn++++=straw,
, ^zz++++=EXTRAWORD
a ^at++++=a
shaving ^jj+++xvbg+=shaving
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
breadcrumbs ^nns++++=breadcrumbs,
, ^zz++++=EXTRAWORD
pieces ^nns++++=pieces
of ^in++++=of
eggshell ^nn+++??+=eggshell,
, ^zz++++=EXTRAWORD
etc ^rb++++=etc.;
. ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
but ^cc++++=but
to ^in++++=to
glance ^nn++++=glance
at ^in++++=at
his ^pp$+pp3+++=his
simple ^jj+atrb+++=simple
open ^jj+atrb+++=open
face ^nn++++=face
to ^to++++=to
see ^vbi+vprv+++=see
in ^in++++=in
him ^pp3o+pp3+++=him
the ^ati++++=the
typical ^jj+atrb+++=typical
peasant ^nn+nom+++=peasant-dreamer.
- ^zz++++=EXTRAWORD
dreamer ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
my ^pp$+pp1+++=my
dreams ^nps++++=dreams
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts
is ^vbz+bez+vrb++=is
even ^rb++++=even
now ^rn+tm+++=now
interesting ^jj++++=interesting
to ^to+jcmp+++=to
no ^ati++neg++=no
one ^cd1++++=one
but ^cc++++=but
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
all ^abn++++=all
three ^cd++++=three
met ^vbd+++xvbn+=met
in ^in++++=in
a ^at++++=a
night ^nn++++=night
shelter ^nn++++=shelter
a ^at++++=a
fortnight ^nn++++=fortnight
or ^cc++++=or
so ^ql++++=so
before ^cs+sub+++=before
the ^ati++++=the
incident ^nn++++=incident
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
describe ^vbi++++=describe,
, ^zz++++=EXTRAWORD
deeming ^jj+++xvbg+=deeming
it ^pp3+it+++=it
interesting ^jj++++=interesting.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
friends ^nns++++=friends
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
everywhere ^rb++++=everywhere
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
each ^ppls++++=each
other ^ap++++=other
our ^pp$+pp1+++=our
aims ^nns++++=aims
and ^cc++++=and
wishes ^nns++++=wishes,
, ^zz++++=EXTRAWORD
divided ^xvbn+++xvbn+=divided
everything ^pn++++=everything
that ^dt+pdem+++=that
fell ^vbd+++xvbn+=fell
to ^to++++=to
one ^cd1++++=one
equally ^rb++++=equally
amongst ^in++++=amongst
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
a ^at++++=a
tacit ^jj+atrb+++=tacit
defensive ^nn++++=defensive
and ^cc++++=and
offensive ^jj+atrb+++=offensive
alliance ^nn+nom+++=alliance
against ^in++++=against
Life ^nn++++=Life,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
treated ^vbd+++xvbn+=treated
us ^pp1o+pp1+++=us
in ^in++++=in
an ^at++++=an
extremely ^rb+amp+++=extremely
hostile ^jj+atrb+++=hostile
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
day ^nn++++=day
we ^pp1a+pp1+++=we
tried ^vbd+++xvbn+=tried
with ^in++++=with
great ^jj+atrb+++=great
energy ^nn++++=energy
to ^to++++=to
find ^vbi+vprv+tht0++=find
something ^pn++++=something
to ^to++++=to
saw ^vbi+vprv+++=saw
or ^cc+phrs+++=or
take ^vb++++=take
to ^to+vcmp+++=to
pieces ^vb++++=pieces,
, ^zz++++=EXTRAWORD
to ^to++++=to
pull ^vbi++++=pull
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
to ^to++++=to
dig ^vbi++++=dig,
, ^zz++++=EXTRAWORD
to ^to++++=to
carry ^vbi++++=carry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
such ^abl++++=such
an ^at++++=an
opportunity ^nn+nom+++=opportunity
occurred ^vbd+++xvbn+=occurred,
, ^zz++++=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first
set ^jj+++xvbn+=set
to ^to+jcmp+++=to
work ^vb++++=work
with ^in++++=with
a ^at++++=a
will ^nn++++=will.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
because ^cs+cos+++=because
each ^ppls++++=each
of ^in++++=of
us ^pp1o+pp1+++=us
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart
thought ^vbd+++xvbn+=thought
himself ^ppl+pp3+++=himself
destined ^vbd+++xvbn+=destined
for ^in++++=for
the ^ati++++=the
fulfilment ^nn+nom+++=fulfilment
of ^in++++=of
higher ^jjr++++=higher-business
- ^zz++++=EXTRAWORD
business ^nns+nom+++=EXTRAWORD
than ^in+strn+++=than,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
the ^ati++++=the
digging ^nn++++=digging
of ^in++++=of
cesspools ^nns+++??+=cesspools,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
cleaning ^nvbg+++xvbg+=cleaning
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
still ^rb+atrb+++=still
worse ^jjr+pred+++=worse,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
add ^vb+vpub+++=add,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
information ^nn+nom+++=information
of ^in++++=of
those ^dt+dem+++=those
not ^xnot++not++=not
initiated ^vbd+++xvbn+=initiated
into ^in++++=into
that ^dt+dem+++=that
art ^nn++++=art,
, ^zz++++=EXTRAWORD
