Once ^rb+tm+++=Once
and ^cc++++0=an'
between ^in+strn+++=between,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
dey ^nn+++??+=dey
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
nuffin ^nn+++??+=nuffin'
' ^zz++++=EXTRAWORD
but ^cc++++=but
trees ^nns++++=trees
nowhar ^jj+++??+=nowhar
excipt ^vwbn+++xvbn+=excipt
in ^in++++=in
de ^&fw++++=de
clearin ^nn+++??+=clearin'
' ^zz++++=EXTRAWORD
by ^in++++=by
de ^&fw++++=de
shanty ^nn+++??+=shanty
and ^cc++++0=an'
down ^in++++=down
de ^&fw++++=de
hollow ^jj+atrb+++=hollow
whar ^nn+++??+=whar
de ^&fw++++=de
pumpkin ^nn+++??+=pumpkin-patch
- ^zz++++=EXTRAWORD
patch ^nn++++=EXTRAWORD
am ^vb+bem+vrb++=am.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
whin ^nn+++??+=whin
de ^&fw++++=de
night ^nn++++=night
come ^vb++++=come'
' ^zz++++=EXTRAWORD
erlong ^nn+++??+=erlong,
, ^zz++++=EXTRAWORD
dey ^nn+++??+=dey
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
sounds ^nns++++=sounds
at ^rb++++=at
all ^abn++++=all
whut ^nn+++??+=whut
kin ^nns++++=kin
be ^vb+be+aux++=be
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
dat ^nn+++??+=dat
locality ^nn+nom+++=locality
but ^cc++++=but
de ^&fw++++=de
rain ^nn++++=rain-doves,
- ^zz++++=EXTRAWORD
doves ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Oo-oo-o-o-o!"
oo ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
oo ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
jes ^nns+++??+=jes
dat ^nn+++??+=dat
trembulous ^jj++++=trembulous
and ^cc++++0=an'
scary ^nn++++=scary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
de ^&fw++++=de
owls ^nns++++=owls,
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Whut-whoo-o-o-o!"
whut ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
whoo ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
more ^rbr++++=more
trembulous ^jj++++=trembulous
and ^cc++++0=an'
scary ^nn++++=scary
dan ^np++++=dan
dat ^nn+++??+=dat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
de ^&fw++++=de
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="You-you-o-o-o!"
you ^pp2+pp2+++=EXTRAWORD
- ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
mos ^nps++++=mos'
' ^zz++++=EXTRAWORD
scandalous ^jj++++=scandalous'
' ^zz++++=EXTRAWORD
trembulous ^jj++++=trembulous
and ^cc++++0=an'
scary ^nn++++=scary
ob ^nn+++??+=ob
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Dat ^np+++??+=Dat
a ^at++++=a
powerful ^jj+atrb+++=powerful
onpleasant ^nn+nom+++=onpleasant
locality ^nn+nom+++=locality
for ^in++++=for
a ^at++++=a
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
boy ^nn++++=boy
whut ^nn+++??+=whut
he ^pp3a+pp3+++=he
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Mose ^np+++??+=Mose.
. ^zz++++=EXTRAWORD
' ^zz++++='Ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
dat ^nn+++??+=dat
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
boy ^nn++++=boy
he ^pp3a+pp3+++=he
so ^rb++++=so
specially ^rb++++=specially
black ^jj++++=black
he ^pp3a+pp3+++=he
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
in ^in++++=in
de ^&fw++++=de
dark ^jj++++=dark
at ^rb++++=at
all ^abn++++=all
' ^zz++++='cept
cept ^vpsv++by+xvbn+=EXTRAWORD
by ^in++++=by
de ^&fw++++=de
whites ^nns++++=whites
ob ^nn+++??+=ob
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
So ^ql++++=So
whin ^vb+++??+=whin
he ^pp3a+pp3+++=he
go ^vb++++=go'
' ^zz++++=EXTRAWORD
outen ^vb+++xvbn+=outen
de ^&fw++++=de
house ^npl++++=house
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
dast ^jj+++??+=dast
shut ^vwbn+++xvbn+=shut
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
den ^&fw++++=den
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
nobody ^pn++++=nobody
can ^md+pos+++=can
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
in ^in++++=in
de ^&fw++++=de
least ^rbt++++=least.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
jest ^rb++++=jest
as ^ql++++=as
invidsible ^jj++++=invidsible
as ^ql++++=as
nuffin ^vb+++??+=nuffin'.
'. ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
who ^whp+rel+subj++=who
know ^vb+vprv+++=know'
' ^zz++++=EXTRAWORD
but ^cc++++=but
whut ^nn+++??+=whut
a ^at++++=a
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
big ^jj+atrb+++=big
ghost ^nn++++=ghost
bump ^nn++++=bump
right ^nn++++=right
into ^in++++=into
him ^pp3o+pp3+++=him
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
dat ^nn+++??+=dat
shore ^nn++++=shore
w ^zz++++=w'u'd
'u'd ^nn+++??+=EXTRAWORD
scare ^vb++++=scare
dat ^nn+++??+=dat
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
boy ^nn++++=boy
powerful ^jj++++=powerful'
' ^zz++++=EXTRAWORD
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
yever ^jjr+atrb+++=yever'body
'body ^nn+++??+=EXTRAWORD
knows ^vbz+vprv+++=knows
whut ^nn+++??+=whut
a ^at++++=a
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
pussonality ^nn+nom+++=pussonality
a ^at++++=a
ghost ^nn++++=ghost
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
So ^ql++++=So
whin ^vb+++??+=whin
dat ^nn+++??+=dat
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
go ^vb++++=go'
' ^zz++++=EXTRAWORD
outen ^vb+++xvbn+=outen
de ^&fw++++=de
shanty ^nn+++??+=shanty
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
keep ^vb++++=keep'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes
wide ^jj+atrb+++=wide
open ^nn++++=open,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
may ^md+pos+++=may
be ^vb+be+vrb++=be
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
By ^in++++=By
day ^nn++++=day
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes
' ^zz++++='bout
bout ^nn++++=EXTRAWORD
de ^&fw++++=de
size ^nn++++=size
ob ^nn+++??+=ob
butter ^nn++++=butter-pats,
- ^zz++++=EXTRAWORD
pats ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
come ^vb++++=come
sundown ^nn++++=sundown
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes
' ^zz++++='bout
bout ^nn++++=EXTRAWORD
de ^&fw++++=de
size ^nn++++=size
ob ^nn+++??+=ob
saucers ^nns+nom+++=saucers;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
whin ^nn+++??+=whin
he ^pp3a+pp3+++=he
go ^vb++++=go'
' ^zz++++=EXTRAWORD
outen ^vb+++xvbn+=outen
de ^&fw++++=de
shanty ^nn+++??+=shanty
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
eyes ^nns++++=eyes
am ^vb+bem+vrb++=am
de ^&fw++++=de
size ^nn++++=size
ob ^nn+++??+=ob
de ^&fw++++=de
white ^jj+atrb+++=white
chiny ^nn+++??+=chiny
plate ^nn++++=plate
whut ^jj+++??+=whut
set ^vwbn+++xvbn+=set
on ^in++++=on
de ^&fw++++=de
mantel ^nn+++??+=mantel;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
it ^pp3+it+++=it
powerful ^jj++++=powerful'
' ^zz++++=EXTRAWORD
hard ^jj++++=hard
to ^to+jcmp+++=to
keep ^vbi++++=keep
eyes ^nns++++=eyes
whut ^nn+++??+=whut
am ^vb+bem+vrb++=am
de ^&fw++++=de
size ^nn++++=size
ob ^nn+++??+=ob
dat ^nn+++??+=dat
from ^in++++=from
a ^at++++=a-winkin'
- ^zz++++=EXTRAWORD
winkin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
a-blinkin ^nn+++??+=a-blinkin'.
'. ^nn+++??+=EXTRAWORD
So ^ql++++=So
whin ^vb+++??+=whin
Hallowe ^np+++??+=Hallowe'en
'en ^vbd+++xvbn+0=EXTRAWORD
come ^vprf+++xvbn+=come
erlong ^nn+++??+=erlong,
, ^zz++++=EXTRAWORD
dat ^nn+++??+=dat
lil ^nn+++??+=lil'
' ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
he ^pp3a+pp3+++=he
jes ^nns+++??+=jes
mek ^nn+++??+=mek'
' ^zz++++=EXTRAWORD
up ^rp++++=up
he ^pp3a+pp3+++=he
mind ^nn++++=mind
he ^pp3a+pp3+++=he
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
gwine ^jj+++??+=gwine
outen ^jj+++xvbn+=outen
he ^pp3a+pp3+++=he
shack ^nn++++=shack
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cogitate ^nn+nom+++=cogitate'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gwine ^nn+++??+=gwine
stay ^vb++++=stay
right ^jj++++=right
snug ^jj++++=snug
in ^in++++=in
de ^&fw++++=de
shack ^nn++++=shack
wid ^in++++=wid
he ^pp3a+pp3+++=he
pa ^nn++++=pa
and ^cc++++0=an'
he ^pp3a+pp3+++=he
ma ^npt++++=ma,
, ^zz++++=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
de ^&fw++++=de
rain ^nn++++=rain-doves
- ^zz++++=EXTRAWORD
doves ^nns++++=EXTRAWORD
tek ^nn+++??+=tek
notice ^vb+vprv+++=notice
dat ^nn+++??+=dat
de ^&fw++++=de
ghosts ^nns++++=ghosts
are ^vb+ber+vrb++=are
philanderin ^nn+++??+=philanderin'
' ^zz++++=EXTRAWORD
roun ^nn+++??+=roun'
' ^zz++++=EXTRAWORD
de ^&fw++++=de
country ^nn++++=country,
, ^zz++++=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
dey ^nn+++??+=dey
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Oo-oo-o-o-o!"
oo ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
oo ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++0=an'
de ^&fw++++=de
owls ^nns++++=owls
dey ^nn+++??+=dey
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Whut-whoo-o-o-o!"
whut ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
whoo ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
de ^&fw++++=de
wind ^nn++++=wind
mourn ^vb++++=mourn
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="You-you-o-o-o!"
you ^pp2+pp2+++=EXTRAWORD
- ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
De ^&fw++++=De
eyes ^nns++++=eyes
ob ^nn+++??+=ob
dat ^nn+++??+=dat
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
dey ^nn+++??+=dey
as ^ql++++=as
big ^jj++++=big
as ^ql++++=as
de ^&fw++++=de
white ^jj+atrb+++=white
chiny ^nn+++??+=chiny
plate ^nn++++=plate
whut ^jj+++??+=whut
set ^vwbn+++xvbn+=set
on ^in++++=on
de ^&fw++++=de
mantel ^nn+++??+=mantel
by ^in++++=by
side ^nn++++=side
de ^&fw++++=de
clock ^nn++++=clock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
de ^&fw++++=de
sun ^nn++++=sun
jes ^nns+++??+=jes
a-settin ^nn+++??+=a-settin'.
'. ^nn+++??+=EXTRAWORD
So ^ql++++=So
dat ^nn+++??+=dat
all ^abn++++=all
right ^jj++++=right.
. ^zz++++=EXTRAWORD
Li ^np+++??+=Li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
he ^pp3a+pp3+++=he
scrooge ^nn+++??+=scrooge'
' ^zz++++=EXTRAWORD
back ^jjb++++=back
in ^in++++=in
de ^&fw++++=de
corner ^npl++++=corner
by ^in++++=by
de ^&fw++++=de
fireplace ^nn++++=fireplace,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
' ^zz++++='low'
low ^jj++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gwine ^nn+++??+=gwine
stay ^vb++++=stay
dere ^nns++++=dere
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
gwine ^nn+++??+=gwine
to ^in++++=to
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
byme ^nn+++??+=byme-by
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
Sally ^np++++=Sally
Ann ^np++++=Ann,
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
live ^vb++++=live'
' ^zz++++=EXTRAWORD
up ^rp++++=up
de ^&fw++++=de
road ^npl++++=road,
, ^zz++++=EXTRAWORD
draps ^vbz++++=draps
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Mistah ^npt++++=Mistah
Sally ^np++++=Sally
Ann ^np++++=Ann,
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
is ^vbz+bez+vrb++=is
her ^pp$+pp3+++=her
husban ^jj+atrb+++=husban',
', ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
draps ^vbz++++=draps
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Zack ^np+++??+=Zack
Badget ^np+++??+=Badget
and ^cc++++0=an'
de ^&fw++++=de
school ^nn++++=school-teacher
- ^zz++++=EXTRAWORD
teacher ^nn++++=EXTRAWORD
whut ^nn+++??+=whut
board ^nn++++=board'
' ^zz++++=EXTRAWORD
at ^in++++=at
Unc ^np+++??+=Unc'
' ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
Diggs ^np++++=Diggs's
's ^$++++=EXTRAWORD
house ^npl++++=house
drap ^nn+++??+=drap
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
a ^at++++=a
powerful ^jj+atrb+++=powerful
lot ^nn++++=lot
ob ^nn+++??+=ob
folks ^nns++++=folks
drap ^nn+++??+=drap
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
he ^pp3a+pp3+++=he
seen ^vbd+vprv++xvbnx+=seen
dat ^nn+++??+=dat
gwine ^nn+++??+=gwine
be ^vb+be+vrb++=be
one ^cd1++++=one
s ^zz++++=s'prise-party,
'prise-party, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
he ^pp3a+pp3+++=he
right ^jj++++=right
down ^rp++++=down
cheerful ^jj++++=cheerful
' ^zz++++='bout
bout ^nn++++=EXTRAWORD
dat ^nn+++??+=dat.
. ^zz++++=EXTRAWORD
So ^ql++++=So
all ^abn++++=all
dem ^&fw++++=dem
folks ^nns++++=folks
shake ^nn++++=shake
dere ^nns++++=dere
hands ^nns++++=hands
and ^cc++++0=an'
' ^zz++++='low
low ^jj++++=EXTRAWORD
" ^zz++++="Howdy,"
howdy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++0=an'
some ^dti++++=some
ob ^nn+++??+=ob
dem ^&fw++++=dem
say ^vb+vpub+++=say:
: ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
dere ^nns++++=dere
' ^zz++++='s
s ^zz++++=EXTRAWORD
li ^nn+++??+=li'l
'l ^nn+++??+=EXTRAWORD
Mose ^np+++??+=Mose!
! ^zz++++=EXTRAWORD
Howdy ^np+++??+=Howdy,
, ^zz++++=EXTRAWORD
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
Mose ^np+++??+=Mose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++0=An'
he ^pp3a+pp3+++=he
so ^ql++++=so
please ^uh++++=please'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
jes ^nns+++??+=jes
grin ^nn++++=grin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
grin ^nn++++=grin',
', ^nn+++??+=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
aint ^vbd+++xvbnx+=aint
reckon ^vb+vprv+++=reckon
whut ^nn+++??+=whut
gwine ^nn+++??+=gwine
happen ^vb+++??+=happen.
. ^zz++++=EXTRAWORD
So ^ql++++=So
byme ^nn+++??+=byme-by
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
Sally ^np++++=Sally
Ann ^np++++=Ann,
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
live ^vb++++=live
up ^rp++++=up
de ^&fw++++=de
road ^npl++++=road,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
say ^vb+vpub+++=say',
', ^nn+++??+=EXTRAWORD
" ^zz++++="Ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
sort ^nn++++=sort
of ^in++++0=o'
Hallowe ^np+++??+=Hallowe'en
'en ^vbd+++xvbn+0=EXTRAWORD
lest ^cs+sub+++=lest
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
a ^at++++=a
jack-o ^nn+++??+=jack-o'-lantern."
'-lantern." ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
de ^&fw++++=de
school ^nn++++=school-teacher,
- ^zz++++=EXTRAWORD
teacher ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
whut ^nn+++??+=whut
board ^nn++++=board
at ^in++++=at
Unc ^np+++??+=Unc'
' ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
Diggs ^np++++=Diggs's
's ^$++++=EXTRAWORD
house ^npl++++=house,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
' ^zz++++='low',
low ^jj+atrb+++=EXTRAWORD
', ^nn+++??+=EXTRAWORD
" ^zz++++="Hallowe'en
hallowe ^jj+atrb++??+=EXTRAWORD
'en ^jj+atrb++xvbn+0=EXTRAWORD
jes ^nns+++??+=jes
no ^at++++=no
Hallowe ^np+++??+=Hallowe'en
'en ^vbd+++xvbn+0=EXTRAWORD
at ^rb++++=at
all ^abn++++=all
' ^zz++++='thout
thout ^nn+++??+=EXTRAWORD
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
a ^at++++=a
jack-o ^nn+++??+=jack-o'-lantern."
'-lantern." ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
black ^jj+atrb+++=black
Mose ^np+++??+=Mose
he ^pp3a+pp3+++=he
stop ^vb++++=stop'
' ^zz++++=EXTRAWORD
a-grinnin ^nn+++??+=a-grinnin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
he ^pp3a+pp3+++=he
scrooge ^nn+++??+=scrooge'
' ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
back ^jjb++++=back
in ^in++++=in
de ^&fw++++=de
corner ^nn++++=corner
he ^pp3a+pp3+++=he
' ^zz++++='mos'
mos ^nps++++=EXTRAWORD
' ^zz++++=EXTRAWORD
scrooge ^nn+++??+=scrooge
frough ^nn+++??+=frough
de ^&fw++++=de
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
dat ^nn+++??+=dat
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use,
, ^zz++++=EXTRAWORD
' ^zz++++='ca'se
ca ^np++++=EXTRAWORD
'se ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
ma ^npt++++=ma
say ^vb+vpub+++=say',
', ^nn+++??+=EXTRAWORD
" ^zz++++="Mose,
mose ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
go ^vb++++=go
on ^in++++=on
down ^rp++++=down
to ^to++++=to
de ^&fw++++=de
pumpkin ^nn+++??+=pumpkin-patch
- ^zz++++=EXTRAWORD
patch ^nn++++=EXTRAWORD
and ^cc++++0=an'
fotch ^nn+++??+=fotch
a ^at++++=a
pumpkin ^nn+++??+=pumpkin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
say ^vb+vpub+++=say'
' ^zz++++=EXTRAWORD
li ^nn+++??+=li'l'
