A ^at++++=A
at ^in++++=at
the ^ati++++=the
crosses ^nns++++=crosses.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv+tht0+xvbnx+=knew
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
empty ^jj++++=empty,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
birds ^nns++++=birds
were ^vbd+bed+aux++=were
fluttering ^vbg+++xvbgx+=fluttering
about ^rb++++=about
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
how ^wrb+who+++=how,
, ^zz++++=EXTRAWORD
as ^ql++++=as
like ^vb++++=like
as ^ql++++=as
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
such ^abl++++=such
another ^dt++++=another
vagabond ^nn++++=vagabond
as ^ql++++=as
himself ^ppl+pp3+++=himself
was ^vbd+bedz+aux++=was
hanged ^vpsv++agls+xvbnx+=hanged
on ^in++++=on
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
muttered ^vbd+++xvbnx+=muttered:
: ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
hanging ^vbg+++xvbgx+=hanging
or ^cc+phrs+++=or
bowstringing ^vbg+++xvbg+=bowstringing,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
stoning ^nvbg+++xvbg+=stoning
or ^cc++++=or
beheading ^nvbg+++xvbg+=beheading,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
bad ^jj+pred+++=bad
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
to ^in++++=to
have ^vbi++vrb++=have
the ^ati++++=the
birds ^nns++++=birds
pecking ^vwbg+++xvbg+=pecking
your ^pp$+pp2+++=your
eyes ^nns++++=eyes
and ^cc++++=and
the ^ati++++=the
wolves ^nps++++=wolves
eating ^vwbg+++xvbg+=eating
your ^pp$+pp2+++=your
feet ^nns++++=feet!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
that ^cs+sub+++=that
the ^ati++++=the
red ^jj+atrb+++=red
wind ^nn++++=wind
of ^in++++=of
the ^ati++++=the
Druids ^np+++??+=Druids
had ^vbd+hvd+aux++=had
withered ^vprf+++xvbnx+=withered
in ^in++++=in
his ^pp$+pp3+++=his
cradle ^nn++++=cradle
the ^ati++++=the
soldier ^nn++++=soldier
of ^in++++=of
Dathi ^np+++??+=Dathi,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
brought ^vbd+++xvbn+=brought
the ^ati++++=the
tree ^nn++++=tree
of ^in++++=of
death ^nn++++=death
out ^rp+pl+++=out
of ^in++++=of
barbarous ^jj+atrb+++=barbarous
lands ^nns++++=lands,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
the ^ati++++=the
lightning ^nn++++=lightning,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
smote ^vbd+++xvbn+=smote
Dathi ^np+++??+=Dathi
at ^in++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
the ^ati++++=the
mountain ^nn++++=mountain,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
smitten ^vprf+++xvbn+=smitten
him ^pp3o+pp3+++=him
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
grave ^jj++++=grave
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dug ^vpsv++by+xvbnx+=dug
by ^in++++=by
the ^ati++++=the
green ^jj++++=green-haired
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
and ^cc+phrs+++=and
green ^jj++++=green-toothed
- ^zz++++=EXTRAWORD
toothed ^jj+atrb++xvbn+=EXTRAWORD
merrows ^nns+++??+=merrows
deep ^jj++++=deep
at ^rb++++=at
the ^ati++++=the
roots ^nns++++=roots
of ^in++++=of
the ^ati++++=the
deep ^jj+atrb+++=deep
sea ^nn++++=sea.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
While ^cs+sub+++=While
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shivered ^vbd+++xvbnx+=shivered
from ^in++++=from
head ^nn++++=head
to ^in++++=to
foot ^nn++++=foot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sweat ^nn++++=sweat
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
upon ^in++++=upon
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
not ^xnot++not++=not
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
upon ^in++++=upon
many ^ap++++=many
crosses ^nns++++=crosses.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
passed ^vbd+++xvbnx+=passed
over ^rb+phrv+++=over
two ^cd++++=two
hills ^nns++++=hills
and ^cc++++=and
under ^in++++=under
the ^ati++++=the
battlemented ^jj+atrb++xvbn+=battlemented
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
round ^nn++++=round
by ^in++++=by
a ^at++++=a
left ^vbd+++xvbn+=left-hand
- ^zz++++=EXTRAWORD
hand ^nn++++=EXTRAWORD
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
Abbey ^nn++++=Abbey.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
studded ^vpsv++agls+xvbnx+=studded
with ^in++++=with
great ^jj+atrb+++=great
nails ^nns++++=nails,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
knocked ^vbd+++xvbnx+=knocked
at ^rb++++=at
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
roused ^vbd+++xvbnx+=roused
the ^ati++++=the
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
the ^ati++++=the
porter ^nn++++=porter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
a ^at++++=a
place ^nn++++=place
in ^in++++=in
the ^ati++++=the
guest ^nn++++=guest-house.
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
took ^vbd+++xvbn+=took
a ^at++++=a
glowing ^jj+atrb++xvbg+=glowing
turf ^nn++++=turf
on ^in++++=on
a ^at++++=a
shovel ^nn++++=shovel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
led ^vbd+++xvbn+=led
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
a ^at++++=a
big ^jj+atrb+++=big
and ^cc+phrs+++=and
naked ^jj+atrb+++=naked
outhouse ^nn++++=outhouse
strewn ^vbd+++xvbn+=strewn
with ^in++++=with
very ^ql+amp+++=very
dirty ^jj++++=dirty
rushes ^vbz++++=rushes;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lighted ^vbd+++xvbn+=lighted
a ^at++++=a
rush ^nn++++=rush-candle
- ^zz++++=EXTRAWORD
candle ^nn++++=EXTRAWORD
fixed ^vbd+++xvbn+=fixed
between ^in++++=between
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
stones ^nns++++=stones
of ^in++++=of
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^vb+++xvbn+=set
the ^ati++++=the
glowing ^jj+atrb++xvbg+=glowing
turf ^nn++++=turf
upon ^in++++=upon
the ^ati++++=the
hearth ^nn++++=hearth
and ^cc++++=and
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
two ^cd++++=two
unlighted ^jj+atrb+++=unlighted
sods ^nns+++??+=sods
and ^cc++++=and
a ^at++++=a
wisp ^nn++++=wisp
of ^in++++=of
straw ^nn++++=straw,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
a ^at++++=a
blanket ^nn++++=blanket
hanging ^vwbg+++xvbg+=hanging
from ^in++++=from
a ^at++++=a
nail ^nn++++=nail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
shelf ^nn++++=shelf
with ^in++++=with
a ^at++++=a
loaf ^nn++++=loaf
of ^in++++=of
bread ^nn++++=bread
and ^cc++++=and
a ^at++++=a
jug ^nn++++=jug
of ^in++++=of
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
tub ^nn++++=tub
in ^in++++=in
a ^at++++=a
far ^rb+pl+++=far
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
left ^vbd+++xvbn+=left
him ^pp3o+pp3+++=him
and ^cc++++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
to ^in++++=to
his ^pp$+pp3+++=his
place ^nn++++=place
by ^in++++=by
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Cumhal ^np+++??+=Cumhal
the ^ati++++=the
son ^nn++++=son
of ^in++++=of
Cormac ^np+++??+=Cormac
began ^vbd+++xvbn+=began
to ^to++++=to
blow ^vbi++++=blow
upon ^in++++=upon
the ^ati++++=the
glowing ^jj+atrb++xvbg+=glowing
turf ^nn++++=turf
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
light ^vb++++=light
the ^ati++++=the
two ^cd++++=two
sods ^nns+++??+=sods
and ^cc++++=and
the ^ati++++=the
wisp ^nn++++=wisp
of ^in++++=of
straw ^nn++++=straw;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
sods ^nns+++??+=sods
and ^cc++++=and
the ^ati++++=the
straw ^nn++++=straw
would ^md+prd+++=would
not ^xnot++not++=not
light ^nn++++=light,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
damp ^nn++++=damp.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
pointed ^jj+atrb++xvbn+=pointed
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drew ^vbd+++xvbn+=drew
the ^ati++++=the
tub ^nn++++=tub
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
corner ^nn++++=corner
with ^in++++=with
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
washing ^xvbg+++xvbg+=washing
the ^ati++++=the
dust ^nn++++=dust
of ^in++++=of
the ^ati++++=the
highway ^nn++++=highway
from ^in++++=from
his ^pp$+pp3+++=his
feet ^nns++++=feet;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
water ^nn++++=water
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
dirty ^jj++++=dirty
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
eaten ^vbd+++xvbn+=eaten
all ^abn++++=all
that ^dt+dem+++=that
day ^nn++++=day;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
waste ^nn++++=waste
much ^ap++++=much
anger ^nn++++=anger
upon ^in++++=upon
the ^ati++++=the
tub ^nn++++=tub,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
the ^ati++++=the
black ^jj+atrb+++=black
loaf ^nn++++=loaf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bit ^nn++++=bit
into ^in++++=into
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
spat ^vbd+++xvbn+=spat
out ^rp+pl+++=out
the ^ati++++=the
bite ^nn++++=bite,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
bread ^nn++++=bread
was ^vbd+bedz+vrb++=was
hard ^jj+pred+++=hard
and ^cc++++=and
mouldy ^nn+++??+=mouldy.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
give ^vb++++=give
way ^nn++++=way
to ^in++++=to
his ^pp$+pp3+++=his
anger ^nn++++=anger,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
not ^xnot++not++=not
drunken ^jj++++=drunken
these ^dt+dem+++=these
many ^ap++++=many
hours ^nns++++=hours;
; ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
a ^at++++=a
hope ^nn++++=hope
of ^in++++=of
heath ^nn++++=heath
beer ^nn++++=beer
or ^cc++++=or
wine ^nn++++=wine
at ^in++++=at
his ^pp$+pp3+++=his
day ^nn++++=day's
's ^$++++=EXTRAWORD
end ^nn++++=end,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
the ^ati++++=the
brooks ^nps++++=brooks
untasted ^vbd+++xvbn+=untasted,
, ^zz++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
his ^pp$+pp3+++=his
supper ^nn++++=supper
the ^ati++++=the
more ^rbr++++=more
delightful ^jj++++=delightful.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
the ^ati++++=the
jug ^nn++++=jug
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
flung ^vbd+++xvbnx+=flung
it ^pp3+it+++=it
from ^in++++=from
him ^pp3o+pp3+++=him
straightway ^rb+cnj+++=straightway,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
water ^nn++++=water
was ^vbd+bedz+vrb++=was
bitter ^jj+pred+++=bitter
and ^cc+phrs+++=and
ill ^jj++++=ill-smelling.
- ^zz++++=EXTRAWORD
smelling ^vbg+nom++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
the ^ati++++=the
jug ^nn++++=jug
a ^at++++=a
kick ^nn++++=kick,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
it ^pp3+it+++=it
broke ^vbd+++xvbn+=broke
against ^in++++=against
the ^ati++++=the
opposite ^jj+atrb+++=opposite
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
down ^rb+phrv+++=down
the ^ati++++=the
blanket ^nn++++=blanket
to ^in++++=to
wrap ^nn++++=wrap
it ^pp3+it+++=it
about ^rb++++=about
him ^pp3o+pp3+++=him
for ^in++++=for
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
sooner ^rbr++++=sooner
did ^vbd+dod+vrb++=did
he ^pp3a+pp3+++=he
touch ^nn++++=touch
it ^pp3+it+++=it
than ^in++++=than
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
alive ^jj+pred+++=alive
with ^in++++=with
skipping ^nn++++=skipping
fleas ^nns++++=fleas.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
himself ^ppl+pp3+++=himself
with ^in++++=with
anger ^nn++++=anger,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rushed ^vbd+++xvbnx+=rushed
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
guesthouse ^nn+++??+=guesthouse,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
well ^jj+pred+++=well
accustomed ^xvbn+++xvbn+=accustomed
to ^in++++=to
such ^abl++++=such
outcries ^nns++++=outcries,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
locked ^vprf+++xvbnx+=locked
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
outside ^jjb++++=outside;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
emptied ^vbd+++xvbnx+=emptied
the ^ati++++=the
tub ^nn++++=tub
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
beat ^vbi++++=beat
the ^ati++++=the
door ^nn++++=door
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
what ^wdt+who+whcl++=what
ailed ^jj+++xvbn+=ailed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
woke ^vbd+++xvbnx+=woke
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
ails ^vbz++++=ails
me ^pp1o+pp1+++=me!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Cumhal ^np+++??+=Cumhal,
, ^zz++++=EXTRAWORD
' ^zz++++='are
are ^vb+ber+vrb++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
sods ^nns+++??+=sods
as ^ql++++=as
wet ^jj++++=wet
as ^ql++++=as
the ^ati++++=the
sands ^nns++++=sands
of ^in++++=of
the ^ati++++=the
Three ^cd++++=Three
Rosses ^np+++??+=Rosses?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=are
not ^xnot++not++=not
the ^ati++++=the
fleas ^nns++++=fleas
in ^in++++=in
the ^ati++++=the
blanket ^nn++++=blanket
as ^in++++=as
many ^ap++++=many
as ^in++++=as
the ^ati++++=the
waves ^nns++++=waves
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
as ^in++++=as
lively ^jj++++=lively?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
bread ^nn++++=bread
as ^ql++++=as
hard ^jj++++=hard
as ^ql++++=as
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
a ^at++++=a
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
forgotten ^vprf+++xvbnx+=forgotten
God ^np++++=God?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
water ^nn++++=water
in ^in++++=in
the ^ati++++=the
jug ^nn++++=jug
as ^ql++++=as
bitter ^jj++++=bitter
and ^cc++++=and
as ^in++++=as
ill ^jj++++=ill-smelling
- ^zz++++=EXTRAWORD
smelling ^vbg+nom++xvbg+=EXTRAWORD
as ^ql++++=as
his ^pp$+pp3+++=his
soul ^nn++++=soul?
? ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
foot ^nn++++=foot-water
- ^zz++++=EXTRAWORD
water ^nn++++=EXTRAWORD
the ^ati++++=the
colour ^nn++++=colour
that ^tht+rel+subj++=that
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
upon ^in++++=upon
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
charred ^vpsv++agls+xvbnx+=charred
in ^in++++=in
the ^ati++++=the
Undying ^np+++??+=Undying
Fires ^nns++++=Fires?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
lay ^jjb+atrb++xvbn+=lay
brother ^nn++++=brother
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
lock ^nn++++=lock
was ^vbd+bedz+vrb++=was
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
to ^in++++=to
his ^pp$+pp3+++=his
niche ^nn++++=niche,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
too ^ql++++=too
sleepy ^jj++++=sleepy
to ^to++++=to
talk ^vbi++++=talk
with ^in++++=with
comfort ^nn++++=comfort.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Cumhal ^np+++??+=Cumhal
went ^vbd+++xvbn+=went
on ^in++++=on
beating ^xvbg+++xvbg+=beating
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
