Once ^rb+tm+++=Once
cheeks ^nns++++=cheeks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
wore ^vbd+++xvbnx+=wore
a ^at++++=a
blue ^jj+atrb+++=blue
petticoat ^nn++++=petticoat,
, ^zz++++=EXTRAWORD
with ^in++++=with
garlands ^nns++++=garlands
of ^in++++=of
rose ^vbd+++xvbn+=rose-buds
- ^zz++++=EXTRAWORD
buds ^nns++++=EXTRAWORD
all ^abn++++=all
over ^in++++=over
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
white ^jj+atrb+++=white
dimity ^nn++++=dimity
short ^jj+atrb+++=short
gown ^nn++++=gown,
, ^zz++++=EXTRAWORD
looped ^j+++xvbn+=looped
up ^rb+phrv+++=up
with ^in+ppvb+++=with
bunches ^nns++++=bunches
of ^in++++=of
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hat ^nn++++=hat
was ^vbd+bedz+vrb++=was
a ^at++++=a
straw ^nn++++=straw
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
wreath ^nn++++=wreath
of ^in++++=of
rose ^vbd+++xvbn+=rose-buds
- ^zz++++=EXTRAWORD
buds ^nns++++=EXTRAWORD
around ^in++++=around
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
always ^rb++++=always
carried ^vbd+++xvbn+=carried
a ^at++++=a
green ^jj+atrb+++=green
willow ^nn++++=willow
branch ^nn++++=branch
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand
to ^to++++=to
drive ^vbi++++=drive
the ^ati++++=the
cow ^nn++++=cow
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
used ^md"++pmd"++=used
to ^to++++=to
sit ^vb++++=sit
on ^in++++=on
a ^at++++=a
bank ^nn++++=bank
near ^in+pl+++=near
the ^ati++++=the
silvery ^jj+atrb+++=silvery
pool ^nn++++=pool,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
watch ^vb++++=watch
the ^ati++++=the
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sing ^vb++++=sing
to ^in++++=to
herself ^ppl+pp3+++=herself
all ^abn++++=all
day ^nn++++=day
from ^in++++=from
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
dew ^nn++++=dew
was ^vbd+bedz+vrb++=was
sparkling ^jj+pred+++=sparkling
over ^in++++=over
the ^ati++++=the
meadow ^nn++++=meadow
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
again ^rb+tm+++=again
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
would ^md+prd+++=would
drive ^vb++++=drive
the ^ati++++=the
cow ^nn++++=cow
gently ^rb++++=gently
home ^nr++++=home,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp3o+pp3+++=her
green ^npl++++=green
willow ^nn++++=willow
stick ^nn++++=stick,
, ^zz++++=EXTRAWORD
milk ^nn++++=milk
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feed ^nn++++=feed
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vbd+++xvbn+=put
her ^pp$+pp3+++=her
into ^in++++=into
her ^pp$+pp3+++=her
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
The ^ati++++=The
farmer ^nn++++=farmer
was ^vbd+bedz+vrb++=was
feeble ^jj+pred+++=feeble
and ^cc+phrs+++=and
old ^jj++++=old,
, ^zz++++=EXTRAWORD
so ^ql++++=so
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter
had ^md"++pmd"++=had
to ^md+nec+++=to
do ^vb++++=do
all ^abn++++=all
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow's
's ^$++++=EXTRAWORD
stable ^nn++++=stable
was ^vbd+bedz+vrb++=was
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
a ^at++++=a
" ^zz++++="lean-to,"
lean ^vb++++=EXTRAWORD
- ^zz++++=EXTRAWORD
to ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
built ^vwbn+++xvbn+=built
into ^in++++=into
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
cottage ^nn+nom+++=cottage
where ^wrb+who+++=where
Drusilla ^np+++??+=Drusilla
and ^cc++++=and
her ^pp3o+pp3+++=her
father ^npt++++=father
lived ^vbd+++xvbn+=lived.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
that ^cs+sub+++=that
of ^in++++=of
the ^ati++++=the
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
thatched ^jj+pred+++=thatched
and ^cc++++=and
overgrown ^vpsv++agls+xvbn+=overgrown
with ^in++++=with
moss ^np++++=moss,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
which ^whp+rel+pied++=which
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown,
, ^zz++++=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
starry ^jj+atrb+++=starry
white ^jj+atrb+++=white
flower ^nn++++=flower,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
the ^ati++++=the
whole ^jj+atrb+++=whole
roof ^nn++++=roof
looked ^vbd+++xvbn+=looked
like ^in++++=like
a ^at++++=a
flower ^nn++++=flower-bed.
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
roses ^nns++++=roses
climbing ^vwbg+++xvbg+=climbing
over ^in++++=over
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
the ^ati++++=the
cottage ^nn+nom+++=cottage
and ^cc++++=and
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
pink ^jj+atrb+++=pink
and ^cc+phrs+++=and
white ^jj+atrb+++=white
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
used ^md"++pmd"++=used
to ^to++++=to
keep ^vb++++=keep
the ^ati++++=the
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow's
's ^$++++=EXTRAWORD
stable ^nn++++=stable
in ^in++++=in
exquisite ^nn++++=exquisite
order ^to++++=order.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
trough ^nn++++=trough
to ^to++++=to
eat ^vbi++++=eat
out ^rp+pl+++=out
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
polished ^jj+pred+++=polished
as ^ql++++=as
clean ^vb++++=clean
as ^ql++++=as
a ^at++++=a
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
china ^np++++=china
tea ^nn++++=tea-cup.
- ^zz++++=EXTRAWORD
cup ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
always ^rb++++=always
had ^vb+hv+vrb++=had
fresh ^jj+atrb+++=fresh
straw ^nn++++=straw,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
beautiful ^jj+atrb+++=beautiful
long ^jj+atrb+++=long
tail ^nn++++=tail
was ^vbd+bedz+aux++=was
tied ^vpsv++by+xvbnx+=tied
by ^in++++=by
a ^at++++=a
blue ^jj+atrb+++=blue
ribbon ^nn++++=ribbon
to ^in++++=to
a ^at++++=a
ring ^nn++++=ring
in ^in++++=in
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
keep ^vb++++=keep
it ^pp3+it+++=it
nice ^jj++++=nice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow's
's ^$++++=EXTRAWORD
milk ^nn++++=milk
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better
than ^in++++=than
any ^dti++++=any
other ^ap++++=other's,
's, ^nn+++??+=EXTRAWORD
as ^ql++++=as
one ^cd1++++=one
would ^md+prd+++=would
reasonably ^rb++splt++=reasonably
suppose ^vb+vprv+++=suppose
it ^pp3+it+++=it
to ^in++++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cream ^nn++++=cream
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
at ^rb++++=at
least ^rb"++++=least
an ^at++++=an
inch ^nn++++=inch
thick ^jj++++=thick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
yellow ^jj++++=yellow;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
milk ^nn++++=milk
itself ^ppl++++=itself
had ^vb+hv+vrb++=had
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
and ^cc+phrs+++=and
exquisite ^jj+atrb+++=exquisite
flavor ^nn++++=flavor
perhaps ^rb++++=perhaps
the ^ati++++=the
best ^jjt+atrb+++=best
way ^nn++++=way
to ^to++++=to
describe ^vbi++++=describe
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+tht0++=say
it ^pp3+it+++=it
tasted ^vprf+++xvbn+=tasted
as ^ql++++=as
lilies ^nns++++=lilies
smell ^nn++++=smell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gentry ^nn++++=gentry
all ^abn++++=all
about ^in++++=about
were ^vbd+bed+vrb++=were
eager ^jj+pred+++=eager
to ^to+jcmp+++=to
buy ^vbi++++=buy
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
willing ^jj++++=willing
to ^to+jcmp+++=to
pay ^vbi++++=pay
a ^at++++=a
good ^jj+atrb+++=good
price ^nn++++=price
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla
used ^md"++pmd"++=used
to ^to++++=to
go ^vb++++=go
around ^rp++++=around
to ^to++++=to
supply ^vbi++++=supply
her ^pp$+pp3+++=her
customers ^nns+nom+++=customers,
, ^zz++++=EXTRAWORD
nights ^nns++++=nights
and ^cc++++=and
mornings ^nns++++=mornings,
, ^zz++++=EXTRAWORD
a ^at++++=a
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
shining ^vbg+++xvbg+=shining
milk ^nn++++=milk-pail[Page
- ^zz++++=EXTRAWORD
pail[page ^nn+nom+++=EXTRAWORD
29 ^cd++++=29]
] ^zz++++=EXTRAWORD
in ^in++++=in
each ^dt++++=each
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
on ^rp++++=on
her ^pp3o+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
to ^to+vcmp+++=to
carry ^vbi++++=carry
herself ^ppl+pp3+++=herself
so ^rb++++=so
steadily ^rb++++=steadily
in ^rb++++=in
consequence ^nn+nom+++=consequence
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
like ^in++++=like
a ^at++++=a
queen ^nn++++=queen.
. ^zz++++=EXTRAWORD
Everybody ^pn++++=Everybody
admired ^vbd+++xvbn+=admired
Drusilla ^np+++??+=Drusilla,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
young ^jj+atrb+++=young
shepherds ^nns++++=shepherds
and ^cc++++=and
farmers ^nns+nom+++=farmers
made ^vbd+++xvbn+=made
love ^vb++++=love
to ^to+vcmp+++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
care ^vbi+vprv+++=care
for ^in+ppvb+++=for
any ^dti++++=any
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
prefer ^vbi+vprv+++=prefer
tending ^nvbg+++xvbg+=tending
her ^pp3o+pp3+++=her
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
devoting ^vbg+++xvbg+=devoting
herself ^ppl+pp3+++=herself
to ^in++++=to
her ^pp$+pp3+++=her
old ^jj+atrb+++=old
father ^nn++++=father
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
dutiful ^jj+atrb+++=dutiful
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
went ^vbd+++xvbn+=went
prosperously ^rb++++=prosperously
with ^in++++=with
them ^pp3o+pp3+++=them
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time;
; ^zz++++=EXTRAWORD
the ^ati++++=the
cow ^nn++++=cow
thrived ^vbd+++xvbn+=thrived,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
milk ^nn++++=milk,
, ^zz++++=EXTRAWORD
customers ^nns+nom+++=customers
were ^vbd+bed+vrb++=were
plenty ^nn++++=plenty,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
paid ^vbd+++xvbnx+=paid
the ^ati++++=the
rent ^nn++++=rent
for ^in++++=for
their ^pp$+pp3+++=their
cottage ^nn+nom+++=cottage
regularly ^rb+cnj+++=regularly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Drusilla ^np+++??+=Drusilla
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
a ^at++++=a
beautiful ^jj++++=beautiful
spinner ^jjr++++=spinner,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
linen ^nn++++=linen
chest ^nn++++=chest
filled ^vbd+++xvbn+=filled
to ^in++++=to
the ^ati++++=the
brim ^nn++++=brim
with ^in++++=with
the ^ati++++=the
finest ^jjt+atrb+++=finest
linen ^nn++++=linen.
. ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
a ^at++++=a
great ^jj+atrb+++=great
misfortune ^nn++++=misfortune
befell ^nn+++??+=befell
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
morning ^nn++++=morning
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
day ^nn++++=day
after ^in++++=after
a ^at++++=a
holiday ^nn++++=holiday
Drusilla ^np+++??+=Drusilla,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
up ^rp++++=up
very ^ql+amp+++=very
late ^jj++++=late
the ^ati++++=the
night ^nn++++=night
before ^in++++=before
dancing ^nn++++=dancing
on ^in++++=on
the ^ati++++=the
village ^nn+nom+++=village
green ^nn++++=green,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
very ^ql+amp+++=very
sleepy ^jj++++=sleepy,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
watching ^vbg+++xvbg+=watching
the ^ati++++=the
cow ^nn++++=cow
in ^in++++=in
the ^ati++++=the
green ^jj+atrb+++=green
meadow ^nn++++=meadow.
. ^zz++++=EXTRAWORD
So ^ql++++=So
she ^pp3a+pp3+++=she
just ^rb+emph+++=just
laid ^xvbn+++xvbn+=laid
her ^pp$+pp3+++=her
flaxen ^jj++++=flaxen
head ^jjb++++=head
down ^rp++++=down
amongst ^in++++=amongst
the ^ati++++=the
blue ^jj++++=blue-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
grasses ^nns++++=grasses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soon ^rb+tm+++=soon
fell ^vbd+++xvbn+=fell
fast ^rb++++=fast
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
woke ^vbd+++xvbnx+=woke
up ^rp++++=up,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dew ^nn++++=dew
was ^vbd+bedz+vrb++=was
all ^abn++++=all
dried ^jj+++xvbn+=dried
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sun ^nn++++=sun
almost ^rb+hdg+++=almost
directly ^rb++++=directly
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rubbed ^vbd+++xvbnx+=rubbed
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vpsv++agls+xvbn+=looked
about ^in++++=about
for ^in++++=for
the ^ati++++=the
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow.
. ^zz++++=EXTRAWORD
To ^in++++=To
her ^pp$+pp3+++=her
great ^jj++++=great
alarm ^vb++++=alarm,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
nowhere ^rb+pl+++=nowhere
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
jumped ^vbd+++xvbnx+=jumped
up ^rp++++=up,
, ^zz++++=EXTRAWORD
distractedly ^jj++++=distractedly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ran ^vpsv++agls+xvbn+=ran
over ^rb+phrv+++=over
the ^ati++++=the
meadow ^nn++++=meadow,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow
was ^vbd+bedz+vrb++=was
certainly ^rb++++=certainly
not ^xnot++not++=not
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bars ^nns++++=bars
were ^vbd+bed+vrb++=were
up ^rp++++=up,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not[page ^nn+nom+++=not[Page
30 ^cd++++=30]
] ^zz++++=EXTRAWORD
a ^at++++=a
gap ^nn++++=gap
in ^in++++=in
the ^ati++++=the
stonewall ^nn+++??+=stonewall
which ^whp+rel+subj++=which
extended ^vbd+++xvbn+=extended
around ^rp++++=around
the ^ati++++=the
meadow ^nn++++=meadow.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
she ^pp3a+pp3+++=she
have ^vb+hv+aux++=have
gotten ^vprf+++xvbnx+=gotten
out ^rb+phrv+++=out?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
mysterious ^jj++++=mysterious!
! ^zz++++=EXTRAWORD
Drusilla ^np+++??+=Drusilla,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found,
, ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
gold ^nn++++=gold-horned
- ^zz++++=EXTRAWORD
horned ^jj+atrb++xvbn+=EXTRAWORD
cow ^nn++++=cow
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
no ^at++++=no
time ^nn++++=time
in ^in++++=in
wonderment ^nn+nom+++=wonderment
and ^cc++++=and
conjecture ^nn++++=conjecture;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
started ^vbd+++xvbnx+=started
forth ^np++++=forth
to ^to++++=to
find ^vbi+vprv+++=find
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not
tell ^vb++++=tell
father ^nn++++=father
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
searched ^vprf+++xvbnx+=searched
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
to ^in++++=to
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
down ^rp++++=down
the ^ati++++=the
road ^nn++++=road
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
anxiously ^rb++++=anxiously
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
only ^rb+down+++=only
I ^pp1a+pp1+++=I
could ^md+pos+++=could
come ^vb++++=come
in ^in++++=in
sight ^nn++++=sight
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
browsing ^vbg+++xvbg+=browsing
in ^in++++=in
the ^ati++++=the
clover ^nn++++=clover,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
the ^ati++++=the
